gname	h2PB
NME4	0.263645005
NME5	-0.057824481
NME6	-0.224114256
NME7	0.22740469
NME8	-0.025248593
NME9	0.313433216
NMI	0.364574048
NMNAT1	-0.137682717
NMNAT2	0.163760023
NMNAT3	-0.040998679
NMRAL1	0.196276008
NMRK1	0.176121144
NMRK2	-0.135863774
NMS	-0.082304805
NMT1	0.147646939
NMT2	0.21903418
NMU	-0.070896498
NMUR1	0.224811216
NMUR2	-0.06648039
NNAT	-0.003908392
NNMT	-0.028168357
NNT	0.207288935
NOA1	-0.169946124
NOB1	-0.109444833
NOBOX	-0.157120757
NOC2L	-0.234153414
NOC3L	0.181323105
NOC4L	0.08849704
NOD1	0.117546371
NOD2	0.378291203
NODAL	0.10204414
NOG	0.119016512
NOL10	0.119571434
NOL11	-0.109670892
NOL12	0.26850639
NOL3	0.061872265
NOL4	0.14371723
NOL6	0.057588138
NOL7	0.07729318
NOL8	0.250335557
NOL9	-0.079935332
NOLC1	0.228453988
NOM1	0.117589066
NOP10	0.265929682
NOP14	0.158637275
NOP16	0.109236098
NOP2	0.333983484
NOP58	0.077379358
NOP9	0.125388581
NOS1	0.132673121
NOS1AP	-0.109270338
NOS2	0.069968715
NOS3	0.076783867
NOSIP	0.222694086
NOSTRIN	0.158857275
NOTCH1	0.258329273
NOTCH2	0.273620992
NOTCH2NL	0.154878369
NOTCH3	0.046887031
NOTCH4	0.042758735
NOTO	0.216338821
NOTUM	0.231721436
NOV	0.390672848
NOVA1	0.049355437
NOVA2	0.093400166
NOX3	-0.153512186
NOX4	0.151187996
NOX5	0.156424732
NOXA1	0.096672809
NOXO1	0.029271635
NOXRED1	0.149112082
NPAP1	-0.065756521
NPAS1	0.133336227
NPAS2	0.071915202
NPAS3	0.122674603
NPAS4	0.148514607
NPAT	0.083301306
NPB	-0.095585674
NPBWR1	0.140395935
NPBWR2	-0.049744038
NPC1	0.098937958
NPC1L1	0.009913587
NPC2	0.119343614
NPCDR1	0.161497877
NPDC1	0.013454143
NPEPPS	0.181685985
NPFF	0.094368302
NPFFR1	0.064249817
NPFFR2	0.153147814
NPHP1	0.042672313
NPHP3	0.011380851
NPHP4	0.241718054
NPHS1	0.171995784
NPHS2	0.275903464
NPL	0.244203659
NPLOC4	0.018931839
NPM1	-0.222882889
NPM2	0.063044401
NPM3	0.076787043
NPNT	-0.011627007
NPPA	0.003158572
NPPB	0.117975681
NPPC	0.045478502
NPR1	0.174278753
NPR2	0.00921537
NPR3	0.408264716
NPRL2	0.145437844
NPRL3	0.350093112
NPS	0.135072055
NPSA	0.030524004
NPSR1	0.106353986
NPSR1-AS1	0.200539052
NPTN	0.175076669
NPTX1	0.080904268
NPTX2	-0.050425285
NPTXR	0.179927767
NPVF	-0.035995669
NPW	0.006899314
NPY	0.137390789
NPY1R	0.185580913
NPY2R	0.05984952
NPY4R	0.146815354
NPY5R	0.184448093
NPY6R	0.268541936
NQO1	0.069289502
NQO2	0.589346155
NR0B2	-0.002305699
NR1D2	0.22984462
NR1H2	0.111183749
NR1H3	0.169627293
NR1H4	-0.04957534
NR1I2	0.0292249
NR1I3	0.202358237
NR2C1	0.197033858
NR2C2	0.073562541
NR2C2AP	0.038465037
NR2E1	0.176158027
NR2E3	0.093375816
NR2F1	0.022741773
NR2F1-AS1	0.080587843
NR2F2	0.15525057
NR2F6	0.127120655
NR3C1	0.210115317
NR3C2	-0.024534388
NR4A1	0.262826813
NR4A2	0.135693277
NR4A3	0.089809919
NR5A1	-0.095329674
NR5A2	0.119063886
NR6A1	0.086192383
NRAP	-0.120174628
NRARP	0.152852256
NRAS	0.097229022
NRBF2	0.320964372
NRBP1	0.14954704
NRBP2	0.122598971
NRCAM	0.193721972
NRD1	0.193201229
NRDE2	-0.216900642
NREP	0.240690501
NRF1	0.273848224
NRG1	0.262957836
NRG2	-0.012904957
NRG3	0.10513037
NRG4	0.032340747
NRGN	0.171260584
NRIP1	0.088341827
NRIP2	0.136486523
NRIP3	0.105452763
NRL	0.046123632
NRM	-0.087219082
NRN1	0.067862917
NRN1L	0.133648691
NRP1	0.149463597
NRP2	0.143435743
NRROS	-0.04708054
NRSN1	0.101058938
NRSN2	0.165975428
NRTN	-0.010440497
NRXN1	0.117798863
NRXN2	0.14075122
NRXN3	-0.009826427
NS3BP	-0.018209302
NSA2	-0.060452314
NSAP11	-0.067225092
NSD1	0.138360114
NSF	0.12441013
NSFL1C	0.182901801
NSG1	0.354889379
NSL1	0.040288832
NSMAF	0.162685071
NSMCE1	0.073811444
NSMCE2	0.175762173
NSMCE4A	0.113732879
NSMF	0.349137127
NSRP1	-0.123518542
NSUN2	0.147172906
NSUN3	0.047261669
NSUN4	0.124570116
NSUN5	0.022968248
NSUN5P1	0.47801315
NSUN5P2	0.358712891
NSUN6	0.016066467
NSUN7	0.191655214
NT5C	0.162085464
NT5C1A	0.096139687
NT5C1B	0.003644788
NT5C2	0.218504006
NT5C3A	0.104518756
NT5C3B	-0.12117014
NT5DC1	0.060971833
NT5DC2	0.074299538
NT5DC3	0.065611395
NT5E	0.096106127
NT5M	0.112840959
NTAN1	-0.039948307
NTF3	-0.094796648
NTF4	0.172546083
NTHL1	0.076673425
NTM	0.238634881
NTMT1	0.22358823
NTN1	0.142145672
NTN3	-0.11063183
NTN4	-0.211374474
NTN5	0.06063965
NTNG1	0.241958553
NTNG2	0.199598877
NTPCR	0.349627972
NTRK1	-0.078740956
NTRK2	0.174076043
NTRK3	0.22401008
NTS	0.222318389
NTSR1	-0.079832459
NTSR2	0.238107652
NUAK1	0.076026189
NUAK2	0.036406692
NUB1	0.149200505
NUBP1	0.025943663
NUBP2	-0.02105626
NUBPL	0.082198548
NUCB1	-0.021764399
NUCB2	0.206941736
NUCKS1	0.12321397
NUDC	0.028963126
NUDCD1	-0.02440304
NUDCD2	-0.011892126
NUDCD3	0.230496408
NUDT1	-0.003079732
NUDT12	0.22102766
NUDT13	0.143789062
NUDT14	0.030926995
NUDT15	0.122055386
NUDT16	0.016630389
NUDT16L1	0.193735954
NUDT16P1	0.303462842
NUDT17	0.058120476
NUDT18	0.036090902
NUDT19	0.132688996
NUDT2	0.093499705
NUDT21	0.093659674
NUDT22	0.159063613
NUDT4	0.166862741
NUDT5	0.251510595
NUDT6	-0.021442323
NUDT7	-0.136508732
NUDT8	0.122566912
NUDT9	-0.099689839
NUF2	-0.099008102
NUFIP1	0.03960645
NUFIP2	0.286363421
NUGGC	0.054749032
NUMA1	-0.051063746
NUMB	0.274816102
NUMBL	0.065735935
NUP107	0.020947568
NUP133	0.000895163
NUP153	0.061530065
NUP155	-0.007196189
NUP160	-0.044960914
NUP188	0.079647949
NUP205	0.233616905
NUP210	0.159881806
NUP210L	0.169551421
NUP210P1	-0.029028129
NUP214	0.144534519
NUP35	0.131044787
NUP37	0.116890924
NUP43	0.133826809
NUP50	0.307354969
NUP54	0.200311013
NUP62	0.031887428
NUP85	0.31027789
NUP88	0.258349886
NUP93	0.191033146
NUP98	-0.064333412
NUPL1	0.16161413
NUPL2	0.096974494
NUPR1	0.126019458
NUPR1L	0.106919615
NUS1	0.156591961
NUSAP1	0.151554129
NUTF2	0.113155086
NUTM1	0.299474112
NUTM2F	-0.208340218
NUTM2G	0.156708396
NVL	0.267567255
NWD1	0.088697563
NXF1	0.221941131
NXF3	0.102003335
NXN	0.025076304
NXNL1	-0.135179048
NXNL2	0.172950136
NXPE1	-0.10045798
NXPE2	0.070173089
NXPE3	0.089402238
NXPE4	0.201878777
NXPH1	0.019846713
NXPH2	-0.000806893
NXPH3	0.156044201
NXPH4	0.10792872
NXT1	-0.16894927
NYAP1	-0.117170343
NYAP2	0.13138034
NYNRIN	0.026121072
OAF	0.030622791
OARD1	0.121082979
OAS1	0.478425275
OAS2	0.469648224
OAS3	0.510876244
OASL	0.100454258
OAT	-0.060324675
OAZ1	0.381463426
OAZ2	0.263718767
OAZ3	0.01482127
OBFC1	0.063830235
OBP2B	0.015346979
OBSCN	0.235643855
OBSL1	0.137819248
OC90	-0.16429026
OCA2	-0.205814096
OCEL1	0.147467168
OCIAD1	-0.14352114
OCIAD2	0.017399046
OCLM	0.026024424
OCM	0.021052522
OCR1	0.281313332
OCSTAMP	0.180106321
ODAM	0.097227263
ODC1	0.220621424
ODF1	-0.095476849
ODF2	0.283686018
ODF2L	0.095478352
ODF3	0.218584327
ODF3B	0.178269701
ODF3L1	0.05520008
ODF3L2	0.17247716
ODF4	0.02697594
OFCC1	0.078968742
OGDH	0.064135261
OGDHL	0.040987844
OGFOD1	0.087675068
OGFOD2	0.023866607
OGFOD3	0.018803512
OGFR	0.077429245
OGFRL1	-0.086339672
OGG1	0.16654974
OGN	0.239059541
OIP5	-0.122634782
OIT3	-0.058067073
OK/SW-CL.36	-0.013661332
OK/SW-CL.58	0.03004736
OLA1	0.169407621
OLAH	0.020269937
OLFM1	0.148071404
OLFM2	0.123372742
OLFM3	0.136007641
OLFM4	0.237576825
OLFML1	0.177982283
OLFML2A	-0.020236386
OLFML2B	0.289416296
OLFML3	0.110666331
OLIG1	0.195159605
OLIG2	0.256634383
OLIG3	0.007976677
OLR1	0.272962766
OMA1	-0.036057632
OMD	0.179971377
OMG	0.107784768
OMP	0.005428541
ONECUT1	-0.223943144
ONECUT2	0.134635121
ONECUT3	-0.125588789
OOEP	-0.071555195
OPA1	0.172173983
OPA3	0.311617883
OPALIN	0.156273537
OPCML	0.250830549
OPLAH	0.049718905
OPN1SW	0.20800989
OPN3	-0.020137646
OPN4	-0.049764362
OPN5	-0.084597962
OPRD1	-0.018202358
OPRK1	0.116120533
OPRL1	0.166468014
OPRM1	0.284072399
OPTC	-0.02572292
OPTN	0.326401935
OR10A2	0.077765706
OR10A3	0.029760636
OR10A4	-0.044883601
OR10A5	-0.007430286
OR10A6	-0.127835424
OR10A7	0.048731749
OR10AD1	0.204626221
OR10AG1	0.086923726
OR10C1	-0.002315352
OR10G3	0.27612153
OR10G4	-0.004931145
OR10G7	0.016441378
OR10G8	0.079579823
OR10G9	-0.006888729
OR10H1	0.12796732
OR10H2	-0.01614198
OR10H3	0.107876345
OR10H4	0.136564387
OR10H5	-0.112927137
OR10J1	0.027702806
OR10J3	0.179984959
OR10J5	-0.113605082
OR10K1	-0.080452431
OR10K2	-0.107100043
OR10P1	-0.062728019
OR10Q1	0.053389268
OR10R2	-0.056626338
OR10S1	-0.02948916
OR10T2	-0.273267441
OR10V1	0.009499963
OR10W1	-0.319274501
OR10X1	-0.018487318
OR10Z1	-0.103304094
OR11A1	0.100407371
OR11G2	-0.023154791
OR11H4	0.148213375
OR11H6	0.086001834
OR11L1	0.125649341
OR12D2	0.07490679
OR12D3	0.269620554
OR13A1	-0.05693624
OR13C2	-0.221931662
OR13C3	-0.039060664
OR13C4	-0.065245733
OR13C5	0.07082647
OR13C8	0.042623491
OR13C9	-0.008039338
OR13D1	0.05756367
OR13F1	0.032468987
OR13G1	-0.0815334
OR13J1	-0.048110184
OR14A16	-0.072092424
OR14C36	-0.031251402
OR14I1	-0.018396764
OR14J1	0.028744618
OR1A1	0.119219438
OR1A2	0.046389947
OR1B1	-0.003032344
OR1C1	0.045687292
OR1D2	0.023022124
OR1D5	0.018024229
OR1E1	-0.046988945
OR1F1	-0.144072233
OR1G1	0.10126639
OR1I1	0.1044693
OR1J1	0.248022628
OR1J2	0.191600087
OR1J4	-0.135601124
OR1K1	-0.056184318
OR1L1	-0.041079664
OR1L3	-0.131575176
OR1L4	0.027646385
OR1L8	0.187303
OR1M1	0.172585886
OR1N1	-0.11752201
OR1N2	-0.023765905
OR1Q1	0.046344358
OR1S2	0.001168821
OR2A12	-0.067746589
OR2A14	-0.015075947
OR2A2	0.044384954
OR2A25	0.163898992
OR2A5	0.111523386
OR2AE1	0.011901601
OR2AG1	-0.090851219
OR2AG2	-0.023133514
OR2AK2	-0.178477417
OR2AT4	0.041145202
OR2B11	-0.060619791
OR2B2	0.006241197
OR2B3	0.0120546
OR2B6	-0.010874855
OR2C1	-0.193651986
OR2C3	0.240358199
OR2D2	-0.053466336
OR2D3	0.0384055
OR2F1	-0.093566759
OR2F2	-0.010061826
OR2G2	0.071313329
OR2G3	0.399017939
OR2G6	0.188547542
OR2H1	0.133116639
OR2H2	-0.048062824
OR2J2	0.011755933
OR2J3	-0.101015077
OR2K2	0.086658843
OR2L13	0.00865414
OR2L2	0.232448929
OR2L3	-0.031389901
OR2M2	-0.298708117
OR2M3	0.257192286
OR2M4	0.09425685
OR2M5	-0.05092145
OR2M7	0.062822558
OR2S2	-0.149057185
OR2T1	-0.059943116
OR2T10	0.073189183
OR2T11	-0.024673158
OR2T27	-0.230083217
OR2T4	-0.004250351
OR2T6	0.045491638
OR2V2	-0.132871248
OR2W1	-0.0562362
OR2W5	0.19325248
OR2Y1	0.122721701
OR2Z1	0.363295215
OR3A1	-0.242205595
OR3A2	0.019776066
OR3A3	-0.069719331
OR4A15	0.122567029
OR4A16	-0.151460271
OR4A47	-0.004851599
OR4A5	0.178726325
OR4B1	0.024310033
OR4C11	0.203037965
OR4C12	-0.111913342
OR4C13	0.012051267
OR4C15	0.071293375
OR4C16	-0.107237145
OR4C3	0.045724637
OR4C45	-0.238576124
OR4C46	-0.025308334
OR4C6	0.154730814
OR4D1	-0.154871251
OR4D10	0.008143979
OR4D11	-0.102078868
OR4D2	0.282998717
OR4D5	-0.077379769
OR4D6	0.019234566
OR4D9	0.085608775
OR4E2	-0.173282036
OR4F13P	-0.048047467
OR4F15	0.00689371
OR4F6	-0.077553132
OR4K1	-0.025312413
OR4K13	-0.008168737
OR4K14	-0.036608666
OR4K15	0.029329951
OR4K17	0.107055129
OR4K2	-0.191383262
OR4K5	0.037332337
OR4L1	0.094922293
OR4N2	0.03593594
OR4N3P	0.230938134
OR4N5	-0.063130126
OR4P4	-0.09165711
OR4Q3	0.121410256
OR4S1	0.00822931
OR4S2	0.036519392
OR4X1	0.136124456
OR4X2	-0.157669186
OR51A7	0.019697881
OR51B2	-0.14490474
OR51B4	-0.131546272
OR51B5	0.018984858
OR51B6	0.085966188
OR51D1	0.063687201
OR51E1	-0.078093197
OR51E2	0.113334321
OR51F1	-0.239675965
OR51F2	0.018306937
OR51G1	0.084425288
OR51G2	0.08924954
OR51I1	0.115415604
OR51I2	-0.132330348
OR51L1	-0.030065921
OR51M1	-0.034264092
OR51Q1	-0.118758637
OR51S1	0.141431708
OR51T1	0.053485048
OR51V1	0.14756089
OR52A1	0.060352583
OR52A4	-0.10825701
OR52A5	-0.01551364
OR52B2	0.183101404
OR52B4	-0.002082978
OR52B6	0.062200279
OR52D1	-0.111879242
OR52E2	0.129400636
OR52E4	-0.107582705
OR52E6	-0.073063206
OR52E8	0.024888827
OR52H1	0.074683477
OR52I1	-0.048053118
OR52J3	0.048883455
OR52K1	0.028119734
OR52K2	0.046535912
OR52L1	-0.020002792
OR52M1	0.183011145
OR52N1	0.071358061
OR52N2	-0.085976736
OR52N4	0.062285015
OR52N5	0.02010483
OR52R1	0.258102769
OR52W1	0.008547657
OR56A1	0.003155068
OR56A3	0.027938097
OR56A4	0.158696351
OR56A5	-0.298281735
OR56B1	0.080017385
OR56B4	-0.130003768
OR5A1	0.099712047
OR5A2	-0.216545712
OR5AC2	-0.09122871
OR5AK2	-0.179321828
OR5AN1	0.103575662
OR5AP2	-0.11275869
OR5AR1	0.12564409
OR5AS1	0.023640546
OR5AU1	0.099252007
OR5B12	-0.018641976
OR5B17	-0.064473532
OR5B2	0.083722424
OR5B21	0.01869799
OR5B3	-0.149504824
OR5C1	0.175309584
OR5D13	-0.010785628
OR5D14	0.028664268
OR5D16	-0.089068051
OR5D18	0.232738615
OR5F1	-0.013510781
OR5H1	0.012094953
OR5H14	-0.027115736
OR5H2	-0.104113964
OR5H6	-0.028033547
OR5I1	0.145914456
OR5J2	-0.197999871
OR5K1	0.187867216
OR5K2	-0.027794759
OR5K3	0.057505771
OR5K4	0.151248007
OR5L1	0.009298395
OR5L2	0.037048511
OR5M1	-0.060039916
OR5M10	-0.062739391
OR5M11	-0.186024909
OR5M3	-0.127579606
OR5M8	-0.050519209
OR5M9	0.043523809
OR5P2	0.122191838
OR5P3	-0.110075139
OR5R1	0.195054853
OR5T1	0.093335558
OR5T2	-0.03091692
OR5T3	0.120731597
OR5V1	0.06159896
OR5W2	0.31252886
OR6A2	0.130250395
OR6B1	-0.063446214
OR6B2	0.199612378
OR6B3	-0.019941629
OR6C1	0.182686563
OR6C2	-0.260758933
OR6C3	-0.098926284
OR6C4	-0.295305997
OR6C6	0.036311107
OR6C65	0.096837822
OR6C68	0.156408047
OR6C70	0.03531109
OR6C74	0.091545404
OR6C75	0.036063654
OR6C76	-0.028260752
OR6F1	-0.176953077
OR6K2	0.033260756
OR6K3	0.07774252
OR6K6	-0.010737621
OR6M1	-0.10739481
OR6N1	-0.004112017
OR6N2	-0.022419001
OR6P1	-0.035683144
OR6Q1	-0.170431232
OR6S1	0.022196837
OR6T1	0.241745002
OR6V1	0.020888563
OR6W1P	0.060302934
OR6X1	-0.013023305
OR6Y1	0.085548346
OR7A10	-0.04251439
OR7A17	0.051673107
OR7A5	0.05582482
OR7C1	0.023895945
OR7C2	0.152114414
OR7D2	0.069573314
OR7D4	0.198979482
OR7E24	0.074527229
OR7G1	-0.239084089
OR7G2	-0.002867719
OR7G3	0.016783376
OR8A1	-0.126403991
OR8B12	-0.069107147
OR8B4	-0.092761353
OR8B8	-0.079634185
OR8D1	-0.06867351
OR8D2	0.21207506
OR8D4	-0.073287579
OR8G1	-0.184536193
OR8G2	0.010324346
OR8G5	-0.233108419
OR8H1	0.077431418
OR8H3	-0.011570605
OR8I2	0.069659902
OR8J1	-0.054150096
OR8J3	0.211857318
OR8K1	0.063139869
OR8K3	-0.012514185
OR8K5	0.002134233
OR8S1	-0.061352491
OR8U9	-0.157005298
OR9A2	0.056798048
OR9A4	0.025174678
OR9G4	-0.116374057
OR9H1P	0.050838796
OR9I1	0.191104054
OR9K2	0.227389817
OR9Q1	0.063753856
OR9Q2	0.126614874
ORAI1	-0.084226942
ORAI2	0.172449751
ORAI3	-0.033724858
ORAOV1	0.019292938
ORC1	0.030663837
ORC2	0.042361667
ORC3	0.157748866
ORC4	0.164977118
ORC5	0.051953199
ORC6	-0.249506868
ORM1	0.333667689
ORM2	-0.054200368
ORMDL1	0.419505153
ORMDL2	0.19806057
ORMDL3	0.157040433
OS9	0.220167615
OSBP	0.165643591
OSBP2	0.387520168
OSBPL10	0.276117117
OSBPL11	-0.064913065
OSBPL1A	0.264030567
OSBPL2	0.238656963
OSBPL3	0.19977247
OSBPL5	0.175235235
OSBPL6	0.033672026
OSBPL7	0.279570044
OSBPL8	0.331089738
OSBPL9	-0.028555651
OSCAR	0.0562163
OSCP1	0.119303705
OSER1	0.141327829
OSGEP	0.399515833
OSGEPL1	0.023771856
OSGIN1	0.216654879
OSGIN2	-0.039590725
OSM	0.3124328
OSMR	0.213545429
OSR1	0.020157407
OSR2	0.338249179
OST4	0.005653605
OSTCP1	-0.058738594
OSTF1	0.30959077
OSTM1	0.083933297
OSTN	-0.161849619
OTOF	0.110700899
OTOL1	0.072296834
OTOP2	0.151506354
OTOP3	0.128891799
OTOR	0.14702261
OTOS	0.191051176
OTP	-0.224351729
OTUB1	0.139206426
OTUB2	0.181561981
OTUD1	0.007981369
OTUD3	0.227357519
OTUD4	0.145517102
OTUD6B	0.113644131
OTUD7A	-0.012558198
OTUD7B	0.109189288
OTX1	0.027777763
OTX2	0.077188352
OVCH1	0.295944628
OVCH2	-0.001748822
OVGP1	0.039899084
OVOL1	0.162547639
OVOL2	0.035699753
OXA1L	0.155951489
OXCT1	0.199786819
OXER1	0.136530733
OXGR1	-0.085147932
OXLD1	0.146754075
OXNAD1	0.290681132
OXR1	0.07782367
OXSM	-0.027058316
OXSR1	0.052395348
OXT	0.236835086
OXTR	0.049756738
P2RX1	0.179071284
P2RX2	0.06382256
P2RX3	0.053244578
P2RX4	0.018142158
P2RX5	0.393902178
P2RX6	0.053843923
P2RX7	0.212004888
P2RY1	0.115297548
P2RY12	-0.041402479
P2RY13	0.378508433
P2RY14	0.295674145
P2RY2	0.190093402
P2RY6	0.005520374
P4HA1	0.129552507
P4HA2	-0.118216387
P4HA3	0.076428337
P4HB	0.151642968
P4HTM	-0.056234919
PA2G4	0.287163225
PAAF1	0.127347367
PABPC1L	-0.012849209
PABPC1P2	0.040763804
PABPC3	0.168610639
PABPC4	0.10457284
PABPC4L	-0.009082409
PABPN1	0.004196734
PABPN1L	0.158576697
PACRG	0.027209485
PACRGL	0.210769037
PACS1	-0.111087153
PACS2	0.232593517
PACSIN1	0.131450232
PACSIN2	0.240225803
PACSIN3	0.115348141
PADI1	0.143183132
PADI2	0.876587148
PADI3	-0.070547437
PADI4	0.432891908
PADI6	-0.014907564
PAEP	0.134483148
PAF1	0.155667709
PAFAH1B1	0.107292105
PAFAH1B2	0.371577403
PAFAH1B3	-0.065244229
PAFAH2	0.028464196
PAG1	0.297612209
PAGR1	0.034464599
PAH	0.05780873
PAICS	0.058588947
PAIP1	0.036149356
PAIP2	0.132710696
PAIP2B	0.000966863
PAK1	0.186272732
PAK1IP1	-0.05171227
PAK2	0.276786372
PAK4	0.104503648
PAK6	0.168579783
PAK7	-0.019494043
PALB2	-0.17708677
PALD1	0.093270082
PALLD	0.105317476
PALM	0.048510416
PALM2	0.114626948
PALM3	-0.111931857
PALMD	0.107213348
PAM	0.427885894
PAMR1	-0.064007754
PAN2	0.130877971
PAN3	0.086017108
PANK1	-0.209457462
PANK2	0.217012495
PANK3	0.169419201
PANK4	0.106414276
PANX1	0.097683679
PANX2	0.164531569
PANX3	0.054638844
PAOX	0.215579838
PAPD4	0.140454442
PAPD5	0.151752175
PAPD7	0.134359107
PAPL	0.136041881
PAPLN	-0.030577934
PAPOLA	0.208831865
PAPOLB	0.098187037
PAPOLG	0.039007665
PAPPA	0.471129065
PAPPA-AS1	-0.083861406
PAPPA2	0.152966135
PAPSS1	0.421894741
PAPSS2	0.245818246
PAQR3	0.398005821
PAQR4	0.056829609
PAQR5	0.197109394
PAQR6	0.271752548
PAQR7	0.413459848
PAQR8	0.203750654
PAQR9	0.017054634
PARD3	0.19822633
PARD3B	0.103456934
PARD6A	-0.264261144
PARD6B	0.073082227
PARD6G	0.142724013
PARD6G-AS1	0.071121647
PARG	0.123119501
PARK2	0.115852628
PARK7	0.155163919
PARL	-0.083578086
PARM1	0.083051878
PARN	0.320381756
PARP1	0.190483707
PARP10	0.325387806
PARP11	0.079848055
PARP12	0.17638955
PARP14	0.412195039
PARP15	0.339250888
PARP16	0.058991306
PARP2	0.116359391
PARP3	-0.071080055
PARP4	0.071990724
PARP6	-0.196208214
PARP8	0.06252852
PARP9	0.311688146
PARPBP	0.15885486
PARS2	0.12126783
PARVA	0.117523152
PARVB	0.015215841
PARVG	0.286504165
PASK	0.351653702
PATE1	-0.106820389
PATE2	0.116142739
PATE3	0.097377464
PATE4	-0.056062557
PATL1	0.005760383
PATL2	0.072811947
PATZ1	0.08858859
PAWR	0.169260703
PAX1	0.200666849
PAX2	0.231527175
PAX3	0.310126144
PAX4	0.02356609
PAX5	0.337736454
PAX6	0.053760924
PAX7	0.230148615
PAX8	0.037104518
PAX9	0.039049972
PAXBP1	0.179103221
PAXIP1	0.202673139
PBK	-0.034356943
PBLD	0.075926297
PBOV1	0.130832884
PBRM1	0.133984608
PBX1	0.211271809
PBX2	0.225596289
PBX3	0.117652559
PBX4	0.16414398
PBXIP1	0.216160893
PC	0.014926035
PCAT4	0.062522085
PCBD1	-0.109862188
PCBD2	-0.071004603
PCBP1	0.359271764
PCBP2	0.28892628
PCBP3	0.14435908
PCBP4	-0.037588621
PCCA	-0.000734194
PCCB	0.229193428
PCDH1	0.218233236
PCDH10	-0.045302991
PCDH12	-0.061435449
PCDH15	0.239191034
PCDH17	0.196445045
PCDH18	0.070270786
PCDH20	0.237018854
PCDH7	0.122794684
PCDH8	0.162136343
PCDH9	0.189413453
PCDHA1	0.136429259
PCDHA10	-0.090741018
PCDHA11	0.006914632
PCDHA12	0.166021923
PCDHA13	0.019690597
PCDHA2	-0.028854254
PCDHA3	0.09814847
PCDHA4	0.078101445
PCDHA5	0.09941904
PCDHA6	-0.045429469
PCDHA7	-0.048144917
PCDHA8	0.172239498
PCDHA9	-0.111001041
PCDHAC1	0.23579645
PCDHAC2	-0.102000344
PCDHB1	-0.072202467
PCDHB11	0.121783201
PCDHB12	-0.184458731
PCDHB13	0.095911318
PCDHB14	-0.073019696
PCDHB15	-0.084290214
PCDHB16	0.220902303
PCDHB17	-0.16821345
PCDHB18	0.137367609
PCDHB2	-0.020667613
PCDHB3	-0.022210907
PCDHB4	0.136383217
PCDHB5	0.068366579
PCDHB6	0.166466457
PCDHB7	0.062292775
PCDHB8	-0.02502678
PCDHB9	0.054944148
PCDHGA1	-0.050220294
PCDHGA10	0.106091124
PCDHGA11	-0.041709647
PCDHGA12	0.035207295
PCDHGA2	0.09254504
PCDHGA3	0.121091487
PCDHGA4	0.279960675
PCDHGA5	-0.006633952
PCDHGA6	0.28836169
PCDHGA7	0.294467114
PCDHGA8	0.123072321
PCDHGA9	0.023383866
PCDHGB1	0.047024894
PCDHGB2	0.103453847
PCDHGB3	0.17129591
PCDHGB5	0.075397209
PCDHGB6	-0.04930661
PCDHGB7	0.098482504
PCDHGC3	-0.175431564
PCDHGC4	0.003459124
PCDP1	0.07544807
PCED1A	0.197654412
PCED1B	-0.24434486
PCF11	0.173391278
PCGF1	-0.004018116
PCGF2	0.107860101
PCGF3	0.166465446
PCGF5	0.259537917
PCGF6	0.025843169
PCID2	0.305807574
PCIF1	0.153966302
PCK1	0.119840197
PCK2	0.151719154
PCLO	0.259245502
PCM1	0.027790092
PCMT1	0.226196645
PCMTD1	0.07669941
PCMTD2	0.291484598
PCNA	0.27788312
PCNP	-0.081058261
PCNT	-0.071797195
PCNX	0.235857694
PCNXL2	0.007360167
PCNXL3	-0.057467071
PCNXL4	0.193825484
PCOLCE	0.181824431
PCOLCE-AS1	-0.047884868
PCOLCE2	0.187058398
PCP2	0.039700702
PCP4	-0.150825
PCP4L1	0.282244086
PCSK1	0.126040842
PCSK2	0.211881803
PCSK4	0.092932841
PCSK5	0.127213238
PCSK6	-0.279459766
PCSK7	-0.050709653
PCSK9	0.062804849
PCTP	-0.030384085
PCYOX1	0.195629591
PCYOX1L	0.245392726
PCYT1A	0.187183511
PCYT2	0.027620168
PDAP1	-0.065073003
PDC	-0.048557884
PDCD1	0.165422611
PDCD10	-0.009196467
PDCD11	0.006632772
PDCD1LG2	0.038002414
PDCD2	0.334474577
PDCD2L	0.16679085
PDCD5	0.240986011
PDCD6	0.133909803
PDCD6IP	0.206111748
PDCD7	-0.185453282
PDCL	0.034728919
PDCL2	-0.187394294
PDCL3	0.109467303
PDDC1	0.255236626
PDE10A	0.035826419
PDE11A	0.144129752
PDE12	0.034009174
PDE1A	-0.017395504
PDE1B	0.406226591
PDE1C	0.15243455
PDE2A	0.150230407
PDE3A	0.199194328
PDE3B	0.275467387
PDE4A	0.244818835
PDE4B	0.106872609
PDE4C	-0.017919129
PDE4D	0.173144013
PDE5A	0.165672437
PDE6A	0.138407908
PDE6B	0.180833544
PDE6C	0.064593592
PDE6D	0.098928416
PDE6G	0.020111396
PDE6H	0.069392402
PDE7A	0.156130506
PDE7B	-0.071418512
PDE8A	0.061095745
PDE8B	0.092878241
PDE9A	0.045371406
PDGFA	0.217144
PDGFB	0.130349402
PDGFC	0.268799079
PDGFD	0.307439462
PDGFRA	0.090623319
PDGFRB	0.010878851
PDGFRL	-0.207906273
PDHA2	-0.149049495
PDHB	0.10743852
PDHX	0.140131546
PDIA2	-0.035812064
PDIA3	0.24498412
