Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0046872~metal ion binding	261	24.30167597765363	0.02773740524932308	ENSG00000138109, ENSG00000204169, ENSG00000164334, ENSG00000136169, ENSG00000166436, ENSG00000110076, ENSG00000115107, ENSG00000197321, ENSG00000121417, ENSG00000013561, ENSG00000113248, ENSG00000108395, ENSG00000089057, ENSG00000171714, ENSG00000100330, ENSG00000107537, ENSG00000163687, ENSG00000186160, ENSG00000161714, ENSG00000075142, ENSG00000168411, ENSG00000014164, ENSG00000136098, ENSG00000141012, ENSG00000161048, ENSG00000184164, ENSG00000197479, ENSG00000156983, ENSG00000134809, ENSG00000140455, ENSG00000120586, ENSG00000196693, ENSG00000138378, ENSG00000154229, ENSG00000143156, ENSG00000108264, ENSG00000073146, ENSG00000147804, ENSG00000099785, ENSG00000169967, ENSG00000197128, ENSG00000169826, ENSG00000101310, ENSG00000197928, ENSG00000133250, ENSG00000074410, ENSG00000109625, ENSG00000189046, ENSG00000123191, ENSG00000136371, ENSG00000187048, ENSG00000079739, ENSG00000140265, ENSG00000120328, ENSG00000120324, ENSG00000184613, ENSG00000033800, ENSG00000116791, ENSG00000204947, ENSG00000153786, ENSG00000187758, ENSG00000120322, ENSG00000164307, ENSG00000164308, ENSG00000166321, ENSG00000066933, ENSG00000141337, ENSG00000176393, ENSG00000094963, ENSG00000186377, ENSG00000141040, ENSG00000138696, ENSG00000107779, ENSG00000121454, ENSG00000171865, ENSG00000171864, ENSG00000076685, ENSG00000164574, ENSG00000138829, ENSG00000162415, ENSG00000171469, ENSG00000131849, ENSG00000144161, ENSG00000171903, ENSG00000175356, ENSG00000163545, ENSG00000112874, ENSG00000108771, ENSG00000115159, ENSG00000161692, ENSG00000131845, ENSG00000161551, ENSG00000144152, ENSG00000158717, ENSG00000135074, ENSG00000085832, ENSG00000118197, ENSG00000116406, ENSG00000204963, ENSG00000135587, ENSG00000141698, ENSG00000196867, ENSG00000155592, ENSG00000138134, ENSG00000157064, ENSG00000117174, ENSG00000196963, ENSG00000198961, ENSG00000113212, ENSG00000100191, ENSG00000184517, ENSG00000174586, ENSG00000204149, ENSG00000160961, ENSG00000134744, ENSG00000100299, ENSG00000143776, ENSG00000040199, ENSG00000100197, ENSG00000105808, ENSG00000196975, ENSG00000105136, ENSG00000071967, ENSG00000091009, ENSG00000185238, ENSG00000120658, ENSG00000133661, ENSG00000103510, ENSG00000188130, ENSG00000147789, ENSG00000073670, ENSG00000128655, ENSG00000100024, ENSG00000178852, ENSG00000152475, ENSG00000157637, ENSG00000137857, ENSG00000176406, ENSG00000124406, ENSG00000118322, ENSG00000138193, ENSG00000145354, ENSG00000079689, ENSG00000156113, ENSG00000170954, ENSG00000175893, ENSG00000160113, ENSG00000141994, ENSG00000138658, ENSG00000172955, ENSG00000166529, ENSG00000104774, ENSG00000213015, ENSG00000130943, ENSG00000004534, ENSG00000124593, ENSG00000145246, ENSG00000135750, ENSG00000170949, ENSG00000198482, ENSG00000087253, ENSG00000167766, ENSG00000162365, ENSG00000158850, ENSG00000152583, ENSG00000186204, ENSG00000166140, ENSG00000137074, ENSG00000131165, ENSG00000079150, ENSG00000132932, ENSG00000113504, ENSG00000112852, ENSG00000140400, ENSG00000198046, ENSG00000083828, ENSG00000174194, ENSG00000198250, ENSG00000173214, ENSG00000163618, ENSG00000173210, ENSG00000115339, ENSG00000198035, ENSG00000198169, ENSG00000125630, ENSG00000130529, ENSG00000112130, ENSG00000166260, ENSG00000188234, ENSG00000198466, ENSG00000185880, ENSG00000169299, ENSG00000103549, ENSG00000126231, ENSG00000144362, ENSG00000088876, ENSG00000006114, ENSG00000141756, ENSG00000165406, ENSG00000171574, ENSG00000106348, ENSG00000164048, ENSG00000142082, ENSG00000174652, ENSG00000196378, ENSG00000140876, ENSG00000106733, ENSG00000065328, ENSG00000146833, ENSG00000110328, ENSG00000172006, ENSG00000140386, ENSG00000108828, ENSG00000122873, ENSG00000182986, ENSG00000131471, ENSG00000122779, ENSG00000196653, ENSG00000108823, ENSG00000186448, ENSG00000105497, ENSG00000117834, ENSG00000186976, ENSG00000173124, ENSG00000164609, ENSG00000134905, ENSG00000065457, ENSG00000101236, ENSG00000137764, ENSG00000155275, ENSG00000138777, ENSG00000204604, ENSG00000080166, ENSG00000167555, ENSG00000185088, ENSG00000149089, ENSG00000131398, ENSG00000172113, ENSG00000141873, ENSG00000170153, ENSG00000136147, ENSG00000203666, ENSG00000189190, ENSG00000089335, ENSG00000064313, ENSG00000144792, ENSG00000144791, ENSG00000185989, ENSG00000213246, ENSG00000181031, ENSG00000105982, ENSG00000196263, ENSG00000157259, ENSG00000122367, ENSG00000092094, ENSG00000164219, ENSG00000214022, ENSG00000197363, ENSG00000121691, ENSG00000197362, ENSG00000162877, ENSG00000125877	706	3665	10941	1.1036181782345051	0.9999999999883507	0.9725815340148793	35.47707777000231
GOTERM_BP_FAT	GO:0007338~single fertilization	8	0.74487895716946	0.027816552309719564	ENSG00000100299, ENSG00000104450, ENSG00000130943, ENSG00000188372, ENSG00000140545, ENSG00000182264, ENSG00000004809, ENSG00000111450	726	47	11403	2.6734657991911375	1.0	0.9998046675602448	39.09609891596364
UP_SEQ_FEATURE	region of interest:Substrate binding	15	1.3966480446927374	0.028567075409864653	ENSG00000128928, ENSG00000108439, ENSG00000205560, ENSG00000117480, ENSG00000126088, ENSG00000141698, ENSG00000076685, ENSG00000189046, ENSG00000086544, ENSG00000136371, ENSG00000100330, ENSG00000161714, ENSG00000139505, ENSG00000183463, ENSG00000137106, ENSG00000100288	1050	121	15880	1.8748524203069659	1.0	0.906775634490742	39.96596807022086
INTERPRO	IPR013087:Zinc finger, C2H2-type/integrase, DNA-binding	47	4.376163873370578	0.029944601698261193	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000197128, ENSG00000083828, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000164048, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000089335, ENSG00000140265, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	931	524	14052	1.353801625109666	1.0	0.9378840021092303	39.32548537785766
GOTERM_BP_FAT	GO:0009205~purine ribonucleoside triphosphate metabolic process	13	1.2104283054003724	0.030029905732753458	ENSG00000185344, ENSG00000163161, ENSG00000145246, ENSG00000172113, ENSG00000040531, ENSG00000075399, ENSG00000123191, ENSG00000205464, ENSG00000132932, ENSG00000196365, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	103	11403	1.982387868089545	1.0	0.9997267731536421	41.48791300246689
INTERPRO	IPR011990:Tetratricopeptide-like helical	17	1.5828677839851024	0.030354343520704583	ENSG00000152778, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000214253, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000156042, ENSG00000032742, ENSG00000076924, ENSG00000169247, ENSG00000125247, ENSG00000115183, ENSG00000075234	931	145	14052	1.7695766509870736	1.0	0.9287300804652094	39.745306426448366
GOTERM_BP_FAT	GO:0006767~water-soluble vitamin metabolic process	7	0.6517690875232774	0.031285656242738595	ENSG00000147813, ENSG00000148834, ENSG00000198805, ENSG00000157064, ENSG00000108439, ENSG00000089057, ENSG00000106733	726	38	11403	2.8933231839930404	1.0	0.9995464701261582	42.80523591043405
UP_SEQ_FEATURE	active site:Acyl-ester intermediate	4	0.37243947858473	0.03178689035127032	ENSG00000103642, ENSG00000130348, ENSG00000117480, ENSG00000087085	1050	11	15880	5.499567099567099	1.0	0.9226361827853956	43.374379675484235
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	13	1.2104283054003724	0.032067427525614645	ENSG00000185344, ENSG00000163161, ENSG00000145246, ENSG00000172113, ENSG00000040531, ENSG00000075399, ENSG00000123191, ENSG00000205464, ENSG00000132932, ENSG00000196365, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	104	11403	1.9633264462809916	1.0	0.9992355493750634	43.61115842030174
PIR_SUPERFAMILY	PIRSF002427:mannose receptor	3	0.27932960893854747	0.032964889982454074	ENSG00000120586, ENSG00000183748, ENSG00000054219	375	5	6116	9.7856	0.9999991210325899	0.9693808455679249	37.51311630320499
UP_SEQ_FEATURE	binding site:NAD	8	0.74487895716946	0.03342410611771468	ENSG00000170509, ENSG00000165475, ENSG00000087076, ENSG00000172955, ENSG00000187758, ENSG00000164039, ENSG00000148672, ENSG00000166796	1050	47	15880	2.5742654508611955	1.0	0.9264030339012421	45.036672824791246
GOTERM_CC_FAT	GO:0019898~extrinsic to membrane	41	3.8175046554934826	0.035338722434002476	ENSG00000006114, ENSG00000138109, ENSG00000123159, ENSG00000188906, ENSG00000100299, ENSG00000090487, ENSG00000168297, ENSG00000140545, ENSG00000040199, ENSG00000100330, ENSG00000100197, ENSG00000141252, ENSG00000105808, ENSG00000008394, ENSG00000161714, ENSG00000105639, ENSG00000187048, ENSG00000101247, ENSG00000133103, ENSG00000151208, ENSG00000148396, ENSG00000198168, ENSG00000097033, ENSG00000135968, ENSG00000087085, ENSG00000115290, ENSG00000150054, ENSG00000057608, ENSG00000069966, ENSG00000160948, ENSG00000162365, ENSG00000129595, ENSG00000176406, ENSG00000114857, ENSG00000141720, ENSG00000131165, ENSG00000198961, ENSG00000186377, ENSG00000154229, ENSG00000107854, ENSG00000144824	694	461	10695	1.3705795570336383	0.9999999069576558	0.99546865758557	39.97579322276204
SP_PIR_KEYWORDS	alternative splicing	480	44.6927374301676	0.035342644505902604	ENSG00000138109, ENSG00000139636, ENSG00000157335, ENSG00000164334, ENSG00000136169, ENSG00000167077, ENSG00000166436, ENSG00000110076, ENSG00000121417, ENSG00000188906, ENSG00000108395, ENSG00000170486, ENSG00000159496, ENSG00000121101, ENSG00000014164, ENSG00000139620, ENSG00000136098, ENSG00000147724, ENSG00000157322, ENSG00000186153, ENSG00000159588, ENSG00000087085, ENSG00000150076, ENSG00000184164, ENSG00000087087, ENSG00000196151, ENSG00000132600, ENSG00000156983, ENSG00000106367, ENSG00000184923, ENSG00000128989, ENSG00000100288, ENSG00000165985, ENSG00000147804, ENSG00000128815, ENSG00000186184, ENSG00000166451, ENSG00000183569, ENSG00000197128, ENSG00000133059, ENSG00000169826, ENSG00000170638, ENSG00000186283, ENSG00000104921, ENSG00000074410, ENSG00000197927, ENSG00000156042, ENSG00000109625, ENSG00000183762, ENSG00000137944, ENSG00000000971, ENSG00000198203, ENSG00000079739, ENSG00000140265, ENSG00000101307, ENSG00000147813, ENSG00000138119, ENSG00000100068, ENSG00000141627, ENSG00000144230, ENSG00000111906, ENSG00000053900, ENSG00000110871, ENSG00000166321, ENSG00000066933, ENSG00000054282, ENSG00000040531, ENSG00000007312, ENSG00000146350, ENSG00000171453, ENSG00000127952, ENSG00000170632, ENSG00000151233, ENSG00000141720, ENSG00000130226, ENSG00000138399, ENSG00000121716, ENSG00000176715, ENSG00000151348, ENSG00000166928, ENSG00000137098, ENSG00000152348, ENSG00000196460, ENSG00000138346, ENSG00000120539, ENSG00000164574, ENSG00000005194, ENSG00000138829, ENSG00000137968, ENSG00000118997, ENSG00000131849, ENSG00000136731, ENSG00000151208, ENSG00000130348, ENSG00000203705, ENSG00000144152, ENSG00000166938, ENSG00000158717, ENSG00000135074, ENSG00000118197, ENSG00000204963, ENSG00000155592, ENSG00000138134, ENSG00000163935, ENSG00000198961, ENSG00000080345, ENSG00000165055, ENSG00000204577, ENSG00000144824, ENSG00000196968, ENSG00000122417, ENSG00000117481, ENSG00000079974, ENSG00000067221, ENSG00000214562, ENSG00000150722, ENSG00000198933, ENSG00000105136, ENSG00000197969, ENSG00000144837, ENSG00000013573, ENSG00000148396, ENSG00000142166, ENSG00000136448, ENSG00000172322, ENSG00000099290, ENSG00000144134, ENSG00000073670, ENSG00000128655, ENSG00000139116, ENSG00000178852, ENSG00000166924, ENSG00000137996, ENSG00000137857, ENSG00000109163, ENSG00000176406, ENSG00000198945, ENSG00000166220, ENSG00000124406, ENSG00000139505, ENSG00000145864, ENSG00000188747, ENSG00000162669, ENSG00000170954, ENSG00000130177, ENSG00000165006, ENSG00000145725, ENSG00000163281, ENSG00000156603, ENSG00000135541, ENSG00000142233, ENSG00000141994, ENSG00000185684, ENSG00000172955, ENSG00000117862, ENSG00000125247, ENSG00000181827, ENSG00000169062, ENSG00000176915, ENSG00000182264, ENSG00000162365, ENSG00000108465, ENSG00000173805, ENSG00000158850, ENSG00000173226, ENSG00000166140, ENSG00000079150, ENSG00000132932, ENSG00000205863, ENSG00000182568, ENSG00000169629, ENSG00000128891, ENSG00000162437, ENSG00000145882, ENSG00000116191, ENSG00000162643, ENSG00000162782, ENSG00000134184, ENSG00000143847, ENSG00000163618, ENSG00000041515, ENSG00000178188, ENSG00000136108, ENSG00000173210, ENSG00000142856, ENSG00000162779, ENSG00000115084, ENSG00000169087, ENSG00000040275, ENSG00000097033, ENSG00000135968, ENSG00000163138, ENSG00000152760, ENSG00000162631, ENSG00000145029, ENSG00000166263, ENSG00000166262, ENSG00000165637, ENSG00000183423, ENSG00000198682, ENSG00000112339, ENSG00000103549, ENSG00000147894, ENSG00000141076, ENSG00000006114, ENSG00000103168, ENSG00000198890, ENSG00000164045, ENSG00000058085, ENSG00000171574, ENSG00000164048, ENSG00000103269, ENSG00000181240, ENSG00000155393, ENSG00000003249, ENSG00000110328, ENSG00000116688, ENSG00000140382, ENSG00000122481, ENSG00000089847, ENSG00000140386, ENSG00000164031, ENSG00000122779, ENSG00000163749, ENSG00000108823, ENSG00000164039, ENSG00000182325, ENSG00000151917, ENSG00000122870, ENSG00000136111, ENSG00000142102, ENSG00000162704, ENSG00000168803, ENSG00000147874, ENSG00000173124, ENSG00000172803, ENSG00000122483, ENSG00000155275, ENSG00000204604, ENSG00000102606, ENSG00000116698, ENSG00000085514, ENSG00000134283, ENSG00000185324, ENSG00000172113, ENSG00000141873, ENSG00000135525, ENSG00000170153, ENSG00000103245, ENSG00000112303, ENSG00000103248, ENSG00000136147, ENSG00000058262, ENSG00000162885, ENSG00000169247, ENSG00000129158, ENSG00000154529, ENSG00000114650, ENSG00000103642, ENSG00000163072, ENSG00000148690, ENSG00000129484, ENSG00000181031, ENSG00000022556, ENSG00000013306, ENSG00000122367, ENSG00000188511, ENSG00000172922, ENSG00000105479, ENSG00000164219, ENSG00000162877, ENSG00000115183, ENSG00000129347, ENSG00000135297, ENSG00000123179, ENSG00000126464, ENSG00000165475, ENSG00000146090, ENSG00000115107, ENSG00000077380, ENSG00000153774, ENSG00000197321, ENSG00000100336, ENSG00000160256, ENSG00000164934, ENSG00000174606, ENSG00000100330, ENSG00000069188, ENSG00000174226, ENSG00000168275, ENSG00000164830, ENSG00000120256, ENSG00000173193, ENSG00000188199, ENSG00000089063, ENSG00000069966, ENSG00000154222, ENSG00000100483, ENSG00000133466, ENSG00000187678, ENSG00000069869, ENSG00000073146, ENSG00000174446, ENSG00000187741, ENSG00000205560, ENSG00000153898, ENSG00000107614, ENSG00000149488, ENSG00000197646, ENSG00000171502, ENSG00000123191, ENSG00000137103, ENSG00000187048, ENSG00000120088, ENSG00000120071, ENSG00000153786, ENSG00000164307, ENSG00000164308, ENSG00000082701, ENSG00000111731, ENSG00000197653, ENSG00000213347, ENSG00000168309, ENSG00000186792, ENSG00000037757, ENSG00000189157, ENSG00000090238, ENSG00000140474, ENSG00000171763, ENSG00000057019, ENSG00000198171, ENSG00000145817, ENSG00000168765, ENSG00000092036, ENSG00000125510, ENSG00000197568, ENSG00000155085, ENSG00000187624, ENSG00000198064, ENSG00000172992, ENSG00000175356, ENSG00000115159, ENSG00000161692, ENSG00000069275, ENSG00000125912, ENSG00000085832, ENSG00000165568, ENSG00000157064, ENSG00000044459, ENSG00000188779, ENSG00000100300, ENSG00000155093, ENSG00000140416, ENSG00000134463, ENSG00000184517, ENSG00000134744, ENSG00000125534, ENSG00000168297, ENSG00000143776, ENSG00000040199, ENSG00000143771, ENSG00000198089, ENSG00000064012, ENSG00000103510, ENSG00000113734, ENSG00000135205, ENSG00000168026, ENSG00000013374, ENSG00000157837, ENSG00000197312, ENSG00000157637, ENSG00000160949, ENSG00000114857, ENSG00000120885, ENSG00000004809, ENSG00000118322, ENSG00000149743, ENSG00000138193, ENSG00000172661, ENSG00000146700, ENSG00000156113, ENSG00000187260, ENSG00000101150, ENSG00000138756, ENSG00000144339, ENSG00000151773, ENSG00000167670, ENSG00000152254, ENSG00000138658, ENSG00000167770, ENSG00000140931, ENSG00000105639, ENSG00000164659, ENSG00000138660, ENSG00000152061, ENSG00000099956, ENSG00000124593, ENSG00000103932, ENSG00000145246, ENSG00000172548, ENSG00000138767, ENSG00000198482, ENSG00000087253, ENSG00000167766, ENSG00000180376, ENSG00000101276, ENSG00000131165, ENSG00000137074, ENSG00000054219, ENSG00000113504, ENSG00000112053, ENSG00000130413, ENSG00000172785, ENSG00000101282, ENSG00000111879, ENSG00000186818, ENSG00000105650, ENSG00000188372, ENSG00000170509, ENSG00000109854, ENSG00000133103, ENSG00000166546, ENSG00000115339, ENSG00000121064, ENSG00000125637, ENSG00000153113, ENSG00000138744, ENSG00000125630, ENSG00000130529, ENSG00000112130, ENSG00000185880, ENSG00000144369, ENSG00000126231, ENSG00000032742, ENSG00000167646, ENSG00000112139, ENSG00000006282, ENSG00000088876, ENSG00000100106, ENSG00000130518, ENSG00000203985, ENSG00000026103, ENSG00000106348, ENSG00000185829, ENSG00000176273, ENSG00000104731, ENSG00000124749, ENSG00000183748, ENSG00000125885, ENSG00000106733, ENSG00000065328, ENSG00000196372, ENSG00000146833, ENSG00000133424, ENSG00000137135, ENSG00000160226, ENSG00000125618, ENSG00000164989, ENSG00000160223, ENSG00000186976, ENSG00000138621, ENSG00000065457, ENSG00000158113, ENSG00000179299, ENSG00000104883, ENSG00000167920, ENSG00000137764, ENSG00000111450, ENSG00000138777, ENSG00000167555, ENSG00000087008, ENSG00000123096, ENSG00000203666, ENSG00000141252, ENSG00000158106, ENSG00000101247, ENSG00000089335, ENSG00000105982, ENSG00000167608, ENSG00000118514, ENSG00000178209	1050	6825	15891	1.0643893249607534	0.9999999903752356	0.7078813124618536	40.54973085134673
GOTERM_BP_FAT	GO:0006399~tRNA metabolic process	13	1.2104283054003724	0.03643622755506115	ENSG00000155275, ENSG00000183665, ENSG00000133706, ENSG00000107614, ENSG00000115866, ENSG00000125821, ENSG00000134905, ENSG00000065457, ENSG00000141994, ENSG00000188573, ENSG00000149743, ENSG00000135297, ENSG00000011376	726	106	11403	1.9262825510681427	1.0	0.9994421208014453	47.92133977518696
GOTERM_CC_FAT	GO:0042575~DNA polymerase complex	3	0.27932960893854747	0.03676805661800859	ENSG00000138346, ENSG00000104472, ENSG00000077514	694	5	10695	9.246397694524497	0.999999952258678	0.9852183263341715	41.225295169035526
GOTERM_MF_FAT	GO:0034062~RNA polymerase activity	7	0.6517690875232774	0.0370733677873502	ENSG00000186184, ENSG00000171453, ENSG00000124641, ENSG00000005075, ENSG00000125630, ENSG00000103932, ENSG00000099817	706	39	10941	2.781542819786446	0.9999999999999979	0.9853954200232499	44.48074137517296
GOTERM_MF_FAT	GO:0003899~DNA-directed RNA polymerase activity	7	0.6517690875232774	0.0370733677873502	ENSG00000186184, ENSG00000171453, ENSG00000124641, ENSG00000005075, ENSG00000125630, ENSG00000103932, ENSG00000099817	706	39	10941	2.781542819786446	0.9999999999999979	0.9853954200232499	44.48074137517296
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	7	0.6517690875232774	0.037111273491632096	ENSG00000138381, ENSG00000133706, ENSG00000198682, ENSG00000157064, ENSG00000134905, ENSG00000011376, ENSG00000070669	931	38	14052	2.7803719825880493	1.0	0.9526346300756361	46.28695914408196
INTERPRO	IPR017973:Cytochrome P450, C-terminal region	8	0.74487895716946	0.037279063409425106	ENSG00000162365, ENSG00000138109, ENSG00000186204, ENSG00000100197, ENSG00000186160, ENSG00000171903, ENSG00000186377, ENSG00000187048	931	48	14052	2.515574650912997	1.0	0.9446290805458125	46.440578098685236
KEGG_PATHWAY	hsa00760:Nicotinate and nicotinamide metabolism	5	0.4655493482309125	0.0374992431323466	ENSG00000076685, ENSG00000198805, ENSG00000157064, ENSG00000106733, ENSG00000112874	241	23	4254	3.8372722352516684	0.9987549438271	0.6153843140710935	37.409957714733075
SP_PIR_KEYWORDS	transit peptide	40	3.7243947858473	0.03760267139356977	ENSG00000122033, ENSG00000128928, ENSG00000138777, ENSG00000176715, ENSG00000135972, ENSG00000182180, ENSG00000125901, ENSG00000180992, ENSG00000126602, ENSG00000142082, ENSG00000125821, ENSG00000178952, ENSG00000107537, ENSG00000183172, ENSG00000117862, ENSG00000137806, ENSG00000101247, ENSG00000011376, ENSG00000103642, ENSG00000161653, ENSG00000130312, ENSG00000005882, ENSG00000115159, ENSG00000183617, ENSG00000125166, ENSG00000169230, ENSG00000184428, ENSG00000110871, ENSG00000102967, ENSG00000148672, ENSG00000172340, ENSG00000166260, ENSG00000016391, ENSG00000173124, ENSG00000134905, ENSG00000159111, ENSG00000145020, ENSG00000134463, ENSG00000196365, ENSG00000135297	1050	440	15891	1.375844155844156	0.999999997110573	0.7073822051486108	42.53126984853387
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3	47	4.376163873370578	0.03795231664055143	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000164048, ENSG00000133250, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000213015, ENSG00000089335, ENSG00000140265, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000214022, ENSG00000197363, ENSG00000196693	1050	533	15880	1.3336192263021531	1.0	0.9438409766917816	49.39782123351322
UP_SEQ_FEATURE	domain:C-type lectin 5	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 8	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 1	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 3	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 4	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 2	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 6	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
UP_SEQ_FEATURE	domain:C-type lectin 7	3	0.27932960893854747	0.038127081530575015	ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	5	15880	9.074285714285715	1.0	0.9396743649510443	49.55941256173073
INTERPRO	IPR011261:DNA-directed RNA polymerase, dimerisation	3	0.27932960893854747	0.03825824597804079	ENSG00000186184, ENSG00000171453, ENSG00000005075	931	5	14052	9.056068743286788	1.0	0.9400850833985679	47.32886406331577
GOTERM_BP_FAT	GO:0009260~ribonucleotide biosynthetic process	13	1.2104283054003724	0.038771643462933006	ENSG00000185344, ENSG00000106348, ENSG00000145246, ENSG00000102967, ENSG00000172113, ENSG00000168803, ENSG00000075399, ENSG00000123191, ENSG00000205464, ENSG00000132932, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	107	11403	1.9082799104039545	1.0	0.9993683759475547	50.096026149249084
SP_PIR_KEYWORDS	Monooxygenase	10	0.931098696461825	0.04000678333784699	ENSG00000162365, ENSG00000138109, ENSG00000094963, ENSG00000186204, ENSG00000100197, ENSG00000186160, ENSG00000171903, ENSG00000164924, ENSG00000186377, ENSG00000187048	1050	70	15891	2.162040816326531	0.9999999991991184	0.7083138676377012	44.57154376473545
GOTERM_BP_FAT	GO:0009144~purine nucleoside triphosphate metabolic process	13	1.2104283054003724	0.041210357574301984	ENSG00000185344, ENSG00000163161, ENSG00000145246, ENSG00000172113, ENSG00000040531, ENSG00000075399, ENSG00000123191, ENSG00000205464, ENSG00000132932, ENSG00000196365, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	108	11403	1.8906106519742882	1.0	0.9993111308296472	52.275324013852085
