AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
RAB21 ENSG00000080371.4 0.112126 0.073492 ENSG00000080371
MAP2 ENSG00000078018.15 0.129219 0.071686 ENSG00000078018
KLHL20 ENSG00000076321.6 0.104022 0.066228 ENSG00000076321
CDH19 ENSG00000071991.4 0.141849 0.073488 ENSG00000071991
HES2 ENSG00000069812.7 0.116354 0.078447 ENSG00000069812
PRKCQ ENSG00000065675.10 0.173547 0.078087 ENSG00000065675
FAR2 ENSG00000064763.5 0.112356 0.068242 ENSG00000064763
RPL18 ENSG00000063177.8 0.110222 0.079612 ENSG00000063177
LTK ENSG00000062524.11 0.431669 0.083327 ENSG00000062524
GUCY1B3 ENSG00000061918.8 0.113178 0.063513 ENSG00000061918
PHF23 ENSG00000040633.8 0.155314 0.073412 ENSG00000040633
PRKCH ENSG00000027075.9 0.170236 0.082806 ENSG00000027075
NLRP2 ENSG00000022556.11 0.133166 0.093117 ENSG00000022556
IL20RA ENSG00000016402.8 0.17844 0.07837 ENSG00000016402
UBR7 ENSG00000012963.9 0.110173 0.067822 ENSG00000012963
LARS2 ENSG00000011376.5 0.100592 0.060095 ENSG00000011376
TFAP2B ENSG00000008196.8 0.156815 0.071393 ENSG00000008196
PON1 ENSG00000005421.4 0.141586 0.067702 ENSG00000005421
