AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
AC021860.1 ENSG00000196355.2 0.541446 0.079799 ENSG00000196355
GRIN2C ENSG00000161509.9 0.460328 0.095873 ENSG00000161509
FUCA2 ENSG00000001036.8 0.144896 0.086984 ENSG00000001036
CRABP1 ENSG00000166426.7 0.082558 0.069116 ENSG00000166426
TTLL7 ENSG00000137941.12 0.116604 0.072656 ENSG00000137941
KCNC3 ENSG00000131398.9 0.255062 0.105918 ENSG00000131398
CENPN ENSG00000166451.9 0.12934 0.084997 ENSG00000166451
CERK ENSG00000100422.9 0.102002 0.07836 ENSG00000100422
QRICH1 ENSG00000198218.6 0.065932 0.044382 ENSG00000198218
FPGT ENSG00000254685.1 0.086665 0.051209 ENSG00000254685
TSEN54 ENSG00000182173.8 0.073941 0.066155 ENSG00000182173
KDM3B ENSG00000120733.9 0.058833 0.048793 ENSG00000120733
TNN ENSG00000120332.11 0.089136 0.067197 ENSG00000120332
PPP1R32 ENSG00000162148.6 0.116759 0.074459 ENSG00000162148
PARN ENSG00000140694.12 0.098212 0.063162 ENSG00000140694
LYSMD2 ENSG00000140280.9 0.077768 0.052854 ENSG00000140280
UBQLNL ENSG00000175518.6 0.070367 0.048094 ENSG00000175518
TMEM221 ENSG00000188051.6 0.065955 0.079919 ENSG00000188051
BMP5 ENSG00000112175.6 0.099196 0.064187 ENSG00000112175
TTLL6 ENSG00000170703.11 0.329356 0.086343 ENSG00000170703
TSPAN3 ENSG00000140391.10 0.111173 0.06364 ENSG00000140391
PTER ENSG00000165983.10 0.173631 0.09146 ENSG00000165983
ATXN7 ENSG00000163635.13 0.103298 0.072931 ENSG00000163635
DTWD1 ENSG00000104047.10 0.139729 0.068246 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.332031 0.096857 ENSG00000123643
ECT2 ENSG00000114346.9 0.181162 0.086103 ENSG00000114346
PIGB ENSG00000069943.5 0.471543 0.08425 ENSG00000069943
GPR115 ENSG00000153294.7 0.077363 0.06686 ENSG00000153294
SAMM50 ENSG00000100347.10 0.309827 0.101371 ENSG00000100347
ZNF26 ENSG00000198393.3 0.054484 0.044194 ENSG00000198393
CDO1 ENSG00000129596.4 0.152173 0.086595 ENSG00000129596
TMEM8B ENSG00000137103.12 0.588609 0.07155 ENSG00000137103
FAM124A ENSG00000150510.11 0.134936 0.083437 ENSG00000150510
SIRT3 ENSG00000142082.10 0.20069 0.079814 ENSG00000142082
C9orf173 ENSG00000197768.6 0.386496 0.095348 ENSG00000197768
C6orf163 ENSG00000203872.5 0.212454 0.082389 ENSG00000203872
PBRM1 ENSG00000163939.14 0.064747 0.060417 ENSG00000163939
CDK18 ENSG00000117266.11 0.161069 0.085151 ENSG00000117266
GPR150 ENSG00000178015.4 0.333475 0.091111 ENSG00000178015
TMEM161A ENSG00000064545.10 0.063721 0.058781 ENSG00000064545
UIMC1 ENSG00000087206.12 0.111895 0.065911 ENSG00000087206
RBFOX1 ENSG00000078328.15 0.077438 0.061586 ENSG00000078328
POPDC3 ENSG00000132429.5 0.207935 0.084092 ENSG00000132429
HAP1 ENSG00000173805.11 0.123187 0.083116 ENSG00000173805
MORC2 ENSG00000133422.7 0.051578 0.04969 ENSG00000133422
BBC3 ENSG00000105327.11 0.054115 0.064747 ENSG00000105327
NAA20 ENSG00000173418.7 0.064104 0.072024 ENSG00000173418
CACNA2D4 ENSG00000151062.10 0.051042 0.057737 ENSG00000151062
PIK3R3 ENSG00000117461.10 0.058192 0.049964 ENSG00000117461
INPP5K ENSG00000132376.15 0.07758 0.057888 ENSG00000132376
SHD ENSG00000105251.6 0.106028 0.079203 ENSG00000105251
ORC4 ENSG00000115947.8 0.170159 0.07479 ENSG00000115947
SRPK1 ENSG00000096063.10 0.076063 0.081795 ENSG00000096063
P4HTM ENSG00000178467.12 0.109685 0.066962 ENSG00000178467
C10orf88 ENSG00000119965.8 0.13109 0.072809 ENSG00000119965
THAP6 ENSG00000174796.8 0.085997 0.061795 ENSG00000174796
SPOCK2 ENSG00000107742.8 0.064957 0.062919 ENSG00000107742
PGM2 ENSG00000169299.9 0.560284 0.078664 ENSG00000169299
MSRA ENSG00000175806.10 0.052347 0.051592 ENSG00000175806
USP4 ENSG00000114316.8 0.11587 0.067205 ENSG00000114316
ATP5H ENSG00000167863.7 0.061763 0.070147 ENSG00000167863
TRMU ENSG00000100416.8 0.263544 0.088711 ENSG00000100416
NAGS ENSG00000161653.6 0.186911 0.083937 ENSG00000161653
RAET1E ENSG00000164520.7 0.42449 0.08855 ENSG00000164520
STX7 ENSG00000079950.9 0.184731 0.09119 ENSG00000079950
TRAF4 ENSG00000076604.10 0.079573 0.07974 ENSG00000076604
ZNF471 ENSG00000196263.3 0.384572 0.090453 ENSG00000196263
OMA1 ENSG00000162600.7 0.19392 0.079651 ENSG00000162600
ZNF334 ENSG00000198185.7 0.089617 0.081603 ENSG00000198185
TLCD1 ENSG00000160606.6 0.088303 0.061159 ENSG00000160606
HFM1 ENSG00000162669.11 0.595678 0.075792 ENSG00000162669
ANGPTL7 ENSG00000171819.4 0.058246 0.050521 ENSG00000171819
LRRK2 ENSG00000188906.9 0.247048 0.073498 ENSG00000188906
CASD1 ENSG00000127995.12 0.102053 0.064149 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.350725 0.093819 ENSG00000140265
C7orf73 ENSG00000243317.3 0.310305 0.0837 ENSG00000243317
GALNT13 ENSG00000144278.10 0.174361 0.088113 ENSG00000144278
OGFOD1 ENSG00000087263.12 0.084109 0.06398 ENSG00000087263
KRT8 ENSG00000170421.7 0.05799 0.063547 ENSG00000170421
EVC2 ENSG00000173040.8 0.159967 0.100232 ENSG00000173040
KIAA1279 ENSG00000198954.4 0.078862 0.064538 ENSG00000198954
IDO1 ENSG00000131203.8 0.060852 0.062179 ENSG00000131203
RAD9B ENSG00000151164.14 0.093961 0.067992 ENSG00000151164
CLTA ENSG00000122705.12 0.096141 0.069754 ENSG00000122705
SLC35A4 ENSG00000176087.10 0.059462 0.050775 ENSG00000176087
NUDT13 ENSG00000166321.9 0.31 0.088568 ENSG00000166321
RALB ENSG00000144118.9 0.211135 0.076661 ENSG00000144118
RBM26 ENSG00000139746.11 0.06573 0.054505 ENSG00000139746
MAB21L3 ENSG00000173212.4 0.072372 0.07629 ENSG00000173212
KIAA1875 ENSG00000179698.9 0.275244 0.085825 ENSG00000179698
STARD5 ENSG00000172345.9 0.056306 0.070176 ENSG00000172345
C5orf56 ENSG00000197536.6 0.06837 0.062842 ENSG00000197536
GCHFR ENSG00000137880.4 0.065739 0.057198 ENSG00000137880
ADIPOQ ENSG00000181092.5 0.24717 0.091342 ENSG00000181092
HIGD1A ENSG00000181061.9 0.203088 0.077772 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.15668 0.075201 ENSG00000174032
CCL24 ENSG00000106178.2 0.163711 0.075945 ENSG00000106178
KMO ENSG00000117009.7 0.193275 0.092317 ENSG00000117009
ABCA5 ENSG00000154265.11 0.05181 0.069458 ENSG00000154265
RNF34 ENSG00000170633.12 0.055247 0.061975 ENSG00000170633
VPS4A ENSG00000132612.13 0.064873 0.053355 ENSG00000132612
NAPRT1 ENSG00000147813.11 0.70006 0.060793 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.060356 0.051952 ENSG00000241839
NT5C2 ENSG00000076685.14 0.078254 0.061587 ENSG00000076685
TLE1 ENSG00000196781.9 0.052519 0.057181 ENSG00000196781
ZFYVE19 ENSG00000166140.13 0.325072 0.082151 ENSG00000166140
TPBG ENSG00000146242.5 0.167801 0.069609 ENSG00000146242
TMEM62 ENSG00000137842.2 0.18156 0.090609 ENSG00000137842
TOR3A ENSG00000186283.9 0.147488 0.064948 ENSG00000186283
ATG4D ENSG00000130734.5 0.055281 0.065129 ENSG00000130734
ZDHHC7 ENSG00000153786.8 0.126787 0.097599 ENSG00000153786
AC187652.1 ENSG00000269396.1 0.136932 0.094265 ENSG00000269396
FAM107A ENSG00000168309.12 0.192937 0.086423 ENSG00000168309
SPSB2 ENSG00000111671.5 0.066472 0.063454 ENSG00000111671
ARL16 ENSG00000214087.4 0.062712 0.065238 ENSG00000214087
COPA ENSG00000122218.10 0.129847 0.071136 ENSG00000122218
VDAC2 ENSG00000165637.9 0.116243 0.062681 ENSG00000165637
TGM3 ENSG00000125780.11 0.12328 0.081837 ENSG00000125780
REEP2 ENSG00000132563.11 0.072531 0.056716 ENSG00000132563
MAP7 ENSG00000135525.14 0.160255 0.070553 ENSG00000135525
PLAC9 ENSG00000189129.9 0.177571 0.075653 ENSG00000189129
SPG20OS ENSG00000120664.6 0.097754 0.066677 ENSG00000120664
NHP2L1 ENSG00000100138.9 0.083853 0.061977 ENSG00000100138
DPP10 ENSG00000175497.12 0.071206 0.070075 ENSG00000175497
ANTXR2 ENSG00000163297.12 0.079249 0.069875 ENSG00000163297
METTL21D ENSG00000100483.9 0.146453 0.071623 ENSG00000100483
MED24 ENSG00000008838.13 0.49263 0.072617 ENSG00000008838
PDLIM5 ENSG00000163110.10 0.114697 0.067323 ENSG00000163110
KIF9 ENSG00000088727.8 0.063015 0.049106 ENSG00000088727
WDSUB1 ENSG00000196151.6 0.485212 0.085442 ENSG00000196151
SPATC1 ENSG00000186583.7 0.076287 0.062257 ENSG00000186583
NME5 ENSG00000112981.3 0.070186 0.052245 ENSG00000112981
DKFZP761J1410 ENSG00000105520.6 0.362992 0.092255 ENSG00000105520
DNAJC5 ENSG00000101152.6 0.078783 0.066913 ENSG00000101152
SLC44A5 ENSG00000137968.12 0.276094 0.084916 ENSG00000137968
SFMBT1 ENSG00000163935.9 0.20479 0.080046 ENSG00000163935
ZNF136 ENSG00000196646.7 0.14224 0.070127 ENSG00000196646
SYT14 ENSG00000143469.12 0.361953 0.083245 ENSG00000143469
POLR2M ENSG00000255529.3 0.078404 0.066558 ENSG00000255529
MT1A ENSG00000205362.6 0.128512 0.082731 ENSG00000205362
N4BP2 ENSG00000078177.9 0.06707 0.074534 ENSG00000078177
ZNF407 ENSG00000215421.5 0.065889 0.068333 ENSG00000215421
IL7R ENSG00000168685.10 0.081594 0.074644 ENSG00000168685
PAQR3 ENSG00000163291.10 0.079595 0.064453 ENSG00000163291
PTBP2 ENSG00000117569.13 0.170737 0.071059 ENSG00000117569
LYPD6 ENSG00000187123.10 0.095274 0.07171 ENSG00000187123
ZMYND11 ENSG00000015171.14 0.123852 0.066513 ENSG00000015171
LRRC39 ENSG00000122477.8 0.261285 0.085306 ENSG00000122477
KIAA1211 ENSG00000109265.8 0.136994 0.078669 ENSG00000109265
SYT10 ENSG00000110975.4 0.266984 0.085077 ENSG00000110975
TMEM184B ENSG00000198792.7 0.128891 0.070984 ENSG00000198792
PPP1R35 ENSG00000160813.2 0.052285 0.05466 ENSG00000160813
FAM114A1 ENSG00000197712.7 0.281421 0.086018 ENSG00000197712
JAK2 ENSG00000096968.8 0.102992 0.077269 ENSG00000096968
TMEM30A ENSG00000112697.11 0.086981 0.065135 ENSG00000112697
PSMA4 ENSG00000041357.11 0.137979 0.071977 ENSG00000041357
DUSP27 ENSG00000198842.5 0.054003 0.057528 ENSG00000198842
CDH15 ENSG00000129910.3 0.117795 0.080597 ENSG00000129910
MARCO ENSG00000019169.9 0.090392 0.071681 ENSG00000019169
CASP8 ENSG00000064012.17 0.05502 0.049878 ENSG00000064012
XRCC2 ENSG00000196584.2 0.324331 0.097346 ENSG00000196584
C2orf76 ENSG00000186132.10 0.182754 0.077834 ENSG00000186132
ABCD3 ENSG00000117528.7 0.491103 0.088847 ENSG00000117528
RHOQ ENSG00000119729.6 0.058725 0.056651 ENSG00000119729
LAMB1 ENSG00000091136.9 0.075764 0.066919 ENSG00000091136
DCP2 ENSG00000172795.11 0.452377 0.084945 ENSG00000172795
MESDC2 ENSG00000117899.6 0.06762 0.066919 ENSG00000117899
PRSS57 ENSG00000185198.7 0.086942 0.06817 ENSG00000185198
PCDH20 ENSG00000197991.10 0.209477 0.077727 ENSG00000197991
SPTBN5 ENSG00000137877.8 0.105406 0.062527 ENSG00000137877
TPM1 ENSG00000140416.15 0.064558 0.063301 ENSG00000140416
LSS ENSG00000160285.10 0.083437 0.073551 ENSG00000160285
MAP6 ENSG00000171533.7 0.13845 0.076276 ENSG00000171533
SLIT3 ENSG00000184347.10 0.166073 0.103095 ENSG00000184347
AAAS ENSG00000094914.8 0.340901 0.089973 ENSG00000094914
YARS ENSG00000134684.6 0.169518 0.080659 ENSG00000134684
SNRNP40 ENSG00000060688.8 0.085759 0.06585 ENSG00000060688
AKAP9 ENSG00000127914.12 0.067476 0.049059 ENSG00000127914
GAS2 ENSG00000148935.6 0.104933 0.073736 ENSG00000148935
CDKL5 ENSG00000008086.6 0.074605 0.079228 ENSG00000008086
PHPT1 ENSG00000054148.13 0.061695 0.063027 ENSG00000054148
TMEM132A ENSG00000006118.10 0.090756 0.067935 ENSG00000006118
RPS5 ENSG00000083845.4 0.110076 0.06408 ENSG00000083845
KCTD4 ENSG00000180332.5 0.125801 0.07071 ENSG00000180332
MYBPHL ENSG00000221986.2 0.147264 0.073898 ENSG00000221986
SLC13A2 ENSG00000007216.10 0.063079 0.078777 ENSG00000007216
CYP2W1 ENSG00000073067.9 0.532571 0.076697 ENSG00000073067
ANKZF1 ENSG00000163516.9 0.066053 0.061628 ENSG00000163516
NSUN7 ENSG00000179299.12 0.295048 0.095025 ENSG00000179299
SARNP ENSG00000205323.4 0.091701 0.073289 ENSG00000205323
TFAM ENSG00000108064.6 0.202585 0.084748 ENSG00000108064
NCKIPSD ENSG00000213672.3 0.198316 0.078302 ENSG00000213672
ACKR2 ENSG00000144648.9 0.151986 0.073804 ENSG00000144648
AC073346.2 ENSG00000214194.4 0.099126 0.067498 ENSG00000214194
ITIH3 ENSG00000162267.8 0.071295 0.062642 ENSG00000162267
GLYATL1 ENSG00000166840.9 0.057146 0.050257 ENSG00000166840
CARM1 ENSG00000142453.7 0.059213 0.063331 ENSG00000142453
AP5M1 ENSG00000053770.7 0.172756 0.094774 ENSG00000053770
AP1AR ENSG00000138660.7 0.127239 0.07129 ENSG00000138660
CCDC173 ENSG00000154479.8 0.285032 0.085473 ENSG00000154479
PRMT10 ENSG00000164169.8 0.076793 0.062274 ENSG00000164169
SPATA6L ENSG00000106686.12 0.13999 0.091749 ENSG00000106686
RGS9 ENSG00000108370.11 0.113286 0.07417 ENSG00000108370
DDX55 ENSG00000111364.11 0.20356 0.077519 ENSG00000111364
ZNF615 ENSG00000197619.9 0.243219 0.084992 ENSG00000197619
HEMK1 ENSG00000114735.5 0.071975 0.052146 ENSG00000114735
EFCAB6 ENSG00000186976.10 0.254217 0.107839 ENSG00000186976
CCDC54 ENSG00000138483.1 0.074442 0.05928 ENSG00000138483
C5orf51 ENSG00000205765.4 0.085375 0.068522 ENSG00000205765
ZBED4 ENSG00000100426.5 0.050948 0.068205 ENSG00000100426
ARMC5 ENSG00000140691.12 0.104115 0.067831 ENSG00000140691
ZNF837 ENSG00000152475.6 0.224042 0.082767 ENSG00000152475
TIMM13 ENSG00000099800.3 0.098934 0.085244 ENSG00000099800
STK33 ENSG00000130413.11 0.174631 0.08427 ENSG00000130413
C10orf118 ENSG00000165813.12 0.102351 0.083251 ENSG00000165813
DEPDC1B ENSG00000035499.8 0.06692 0.056807 ENSG00000035499
FOXS1 ENSG00000179772.6 0.10598 0.074068 ENSG00000179772
WNT3 ENSG00000108379.5 0.177337 0.077258 ENSG00000108379
SLC46A3 ENSG00000139508.10 0.120052 0.072354 ENSG00000139508
FBXO31 ENSG00000103264.11 0.277216 0.095436 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.209699 0.078961 ENSG00000184381
GPR63 ENSG00000112218.7 0.272837 0.081312 ENSG00000112218
ARL17A ENSG00000185829.11 0.69167 0.068049 ENSG00000185829
C19orf54 ENSG00000188493.10 0.090424 0.089243 ENSG00000188493
EXT2 ENSG00000151348.9 0.340601 0.087316 ENSG00000151348
RRAD ENSG00000166592.7 0.073347 0.054679 ENSG00000166592
PHACTR3 ENSG00000087495.12 0.065827 0.05114 ENSG00000087495
EGF ENSG00000138798.7 0.068538 0.064228 ENSG00000138798
GRHL2 ENSG00000083307.6 0.127115 0.080916 ENSG00000083307
RP11-419C5.2 ENSG00000226232.3 0.54353 0.076938 ENSG00000226232
C4orf33 ENSG00000151470.7 0.188417 0.071671 ENSG00000151470
NRBF2 ENSG00000148572.10 0.13939 0.070112 ENSG00000148572
HPS4 ENSG00000100099.16 0.305713 0.105974 ENSG00000100099
NELL2 ENSG00000184613.6 0.196899 0.070663 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.448942 0.084515 ENSG00000176593
SAP25 ENSG00000205307.6 0.426387 0.087299 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.421663 0.085633 ENSG00000254521
FAM78B ENSG00000188859.5 0.098017 0.07987 ENSG00000188859
ZNF383 ENSG00000188283.7 0.052134 0.080609 ENSG00000188283
GEMIN4 ENSG00000179409.6 0.064375 0.067168 ENSG00000179409
NR3C2 ENSG00000151623.10 0.062018 0.065204 ENSG00000151623
ALX3 ENSG00000156150.6 0.100764 0.077099 ENSG00000156150
LILRA6 ENSG00000244482.5 0.273511 0.103515 ENSG00000244482
ZNF728 ENSG00000269067.1 0.057601 0.061905 ENSG00000269067
URM1 ENSG00000167118.6 0.066125 0.072047 ENSG00000167118
CDH11 ENSG00000140937.9 0.11271 0.073747 ENSG00000140937
EDEM3 ENSG00000116406.14 0.33265 0.080653 ENSG00000116406
KDM2B ENSG00000089094.12 0.101083 0.064531 ENSG00000089094
TMEM106C ENSG00000134291.7 0.106661 0.070769 ENSG00000134291
MAPT ENSG00000186868.11 0.088122 0.063785 ENSG00000186868
HLF ENSG00000108924.9 0.065301 0.062102 ENSG00000108924
PHF14 ENSG00000106443.10 0.142901 0.085091 ENSG00000106443
RILP ENSG00000167705.7 0.124409 0.073757 ENSG00000167705
TMEM52B ENSG00000165685.4 0.100071 0.086304 ENSG00000165685
FAM26F ENSG00000188820.8 0.242847 0.079331 ENSG00000188820
FTSJ2 ENSG00000122687.13 0.1085 0.075511 ENSG00000122687
TNKS2 ENSG00000107854.5 0.476741 0.08281 ENSG00000107854
ABCB9 ENSG00000150967.13 0.058364 0.047136 ENSG00000150967
HEXDC ENSG00000169660.11 0.120148 0.081596 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.056048 0.061059 ENSG00000163623
DNAJC9 ENSG00000213551.4 0.06756 0.054201 ENSG00000213551
OTUB2 ENSG00000089723.5 0.095623 0.074632 ENSG00000089723
WDR72 ENSG00000166415.10 0.183353 0.081923 ENSG00000166415
MPHOSPH9 ENSG00000051825.10 0.090619 0.056985 ENSG00000051825
GRB2 ENSG00000177885.9 0.057794 0.07253 ENSG00000177885
SNRNP70 ENSG00000104852.10 0.287084 0.098134 ENSG00000104852
NDUFA3 ENSG00000170906.11 0.215626 0.099191 ENSG00000170906
RWDD1 ENSG00000111832.8 0.07521 0.066846 ENSG00000111832
FXYD2 ENSG00000137731.9 0.356308 0.093953 ENSG00000137731
CENPC ENSG00000145241.6 0.215361 0.074487 ENSG00000145241
CCL3L3 ENSG00000256515.3 0.09314 0.080334 ENSG00000256515
PAQR8 ENSG00000170915.8 0.17732 0.088399 ENSG00000170915
HEY2 ENSG00000135547.4 0.080264 0.065554 ENSG00000135547
FAM171B ENSG00000144369.8 0.166249 0.078498 ENSG00000144369
DNAAF3 ENSG00000167646.9 0.240662 0.111819 ENSG00000167646
JDP2 ENSG00000140044.8 0.057021 0.081697 ENSG00000140044
KIF21A ENSG00000139116.13 0.138846 0.068656 ENSG00000139116
PCGF2 ENSG00000056661.9 0.236622 0.084655 ENSG00000056661
ADRB1 ENSG00000043591.4 0.058901 0.063447 ENSG00000043591
VWA8 ENSG00000102763.11 0.225425 0.091934 ENSG00000102763
C2CD4D ENSG00000225556.1 0.077697 0.06415 ENSG00000225556
IFI44 ENSG00000137965.6 0.090068 0.062638 ENSG00000137965
HEATR6 ENSG00000068097.10 0.167118 0.080573 ENSG00000068097
SCARB2 ENSG00000138760.4 0.080778 0.062403 ENSG00000138760
SLC52A2 ENSG00000185803.4 0.323341 0.088545 ENSG00000185803
TKT ENSG00000163931.11 0.053857 0.056556 ENSG00000163931
REM2 ENSG00000139890.5 0.137168 0.079188 ENSG00000139890
TSLP ENSG00000145777.10 0.265989 0.084879 ENSG00000145777
KCNAB1 ENSG00000169282.13 0.056661 0.048695 ENSG00000169282
STAM2 ENSG00000115145.5 0.089041 0.06235 ENSG00000115145
TAF13 ENSG00000197780.5 0.118541 0.071661 ENSG00000197780
STX3 ENSG00000166900.10 0.257984 0.081372 ENSG00000166900
SOX7 ENSG00000171056.6 0.058361 0.058986 ENSG00000171056
MAPK12 ENSG00000188130.9 0.268757 0.093218 ENSG00000188130
CCDC163P ENSG00000236624.4 0.689077 0.05934 ENSG00000236624
NRIP3 ENSG00000175352.6 0.161724 0.077496 ENSG00000175352
PRRG2 ENSG00000126460.6 0.104421 0.077915 ENSG00000126460
GPANK1 ENSG00000204438.6 0.064961 0.060862 ENSG00000204438
ZNF317 ENSG00000130803.10 0.182662 0.094049 ENSG00000130803
NQO1 ENSG00000181019.8 0.112897 0.063929 ENSG00000181019
BVES ENSG00000112276.9 0.101001 0.073257 ENSG00000112276
LPAR2 ENSG00000064547.9 0.141775 0.07081 ENSG00000064547
ZCCHC11 ENSG00000134744.9 0.223781 0.076684 ENSG00000134744
RIT2 ENSG00000152214.8 0.31426 0.102578 ENSG00000152214
ZNF503 ENSG00000165655.14 0.108607 0.069326 ENSG00000165655
LDHB ENSG00000111716.8 0.137567 0.076356 ENSG00000111716
FMNL2 ENSG00000157827.15 0.076938 0.064501 ENSG00000157827
BCAR3 ENSG00000137936.12 0.116273 0.075677 ENSG00000137936
SLC2A8 ENSG00000136856.13 0.081247 0.076038 ENSG00000136856
DUS3L ENSG00000141994.11 0.28394 0.104549 ENSG00000141994
TRIP10 ENSG00000125733.13 0.180561 0.097445 ENSG00000125733
TP53INP2 ENSG00000078804.8 0.062383 0.051848 ENSG00000078804
CASC3 ENSG00000108349.10 0.111973 0.084288 ENSG00000108349
ZNF789 ENSG00000198556.9 0.148533 0.079425 ENSG00000198556
DISP2 ENSG00000140323.4 0.668563 0.065803 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.215474 0.081755 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.207068 0.080006 ENSG00000257093
KATNA1 ENSG00000186625.9 0.060173 0.068604 ENSG00000186625
DLGAP2 ENSG00000198010.7 0.06147 0.049849 ENSG00000198010
MAP7D1 ENSG00000116871.11 0.212432 0.090285 ENSG00000116871
EVC ENSG00000072840.8 0.353122 0.107564 ENSG00000072840
ZNF385B ENSG00000144331.14 0.101972 0.066059 ENSG00000144331
CRMP1 ENSG00000072832.10 0.352053 0.115987 ENSG00000072832
TMOD1 ENSG00000136842.8 0.060024 0.054945 ENSG00000136842
CFH ENSG00000000971.11 0.178116 0.072925 ENSG00000000971
KATNBL1 ENSG00000134152.6 0.091817 0.069129 ENSG00000134152
ACVR1B ENSG00000135503.8 0.077263 0.079039 ENSG00000135503
DKKL1 ENSG00000104901.2 0.360362 0.08516 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.375608 0.089461 ENSG00000152583
EPS15L1 ENSG00000127527.9 0.06256 0.06464 ENSG00000127527
RP4-604K5.1 ENSG00000183291.11 0.055327 0.04801 ENSG00000183291
XRCC5 ENSG00000079246.11 0.05563 0.0516 ENSG00000079246
SNAP47 ENSG00000143740.10 0.12284 0.064237 ENSG00000143740
WASL ENSG00000106299.7 0.070147 0.062118 ENSG00000106299
AMZ1 ENSG00000174945.9 0.104348 0.075052 ENSG00000174945
ZNF354B ENSG00000178338.6 0.079095 0.060357 ENSG00000178338
AGXT2 ENSG00000113492.9 0.066665 0.08191 ENSG00000113492
ANKRD39 ENSG00000213337.4 0.053114 0.05499 ENSG00000213337
ZNF502 ENSG00000196653.7 0.293811 0.092004 ENSG00000196653
TRMT11 ENSG00000066651.12 0.143212 0.08179 ENSG00000066651
MTHFSD ENSG00000103248.13 0.328825 0.115412 ENSG00000103248
HEXIM2 ENSG00000168517.6 0.059616 0.05527 ENSG00000168517
RP11-295P9.3 ENSG00000239665.3 0.152558 0.094798 ENSG00000239665
SASS6 ENSG00000156876.8 0.089599 0.068435 ENSG00000156876
WAPAL ENSG00000062650.13 0.213398 0.084577 ENSG00000062650
ZNF415 ENSG00000170954.7 0.200843 0.105853 ENSG00000170954
ADCK2 ENSG00000133597.5 0.386375 0.082444 ENSG00000133597
CCDC36 ENSG00000173421.12 0.092878 0.05516 ENSG00000173421
ALG12 ENSG00000182858.8 0.260554 0.092794 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.123118 0.071617 ENSG00000165905
FZD5 ENSG00000163251.3 0.115824 0.073675 ENSG00000163251
SNPH ENSG00000101298.9 0.093259 0.087577 ENSG00000101298
CTSH ENSG00000103811.11 0.213197 0.088627 ENSG00000103811
ATP8A2 ENSG00000132932.12 0.091546 0.078408 ENSG00000132932
NOP16 ENSG00000048162.15 0.11311 0.08892 ENSG00000048162
ADI1 ENSG00000182551.9 0.141873 0.075594 ENSG00000182551
TNFSF4 ENSG00000117586.6 0.097885 0.065882 ENSG00000117586
AP4S1 ENSG00000100478.10 0.101877 0.079193 ENSG00000100478
CIDEA ENSG00000176194.13 0.076119 0.069738 ENSG00000176194
TOM1L1 ENSG00000141198.9 0.080163 0.060194 ENSG00000141198
LRP8 ENSG00000157193.10 0.144997 0.088299 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.659659 0.065653 ENSG00000014164
TMEM232 ENSG00000186952.10 0.196948 0.079845 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.338732 0.083399 ENSG00000156795
LIPA ENSG00000107798.13 0.140956 0.080736 ENSG00000107798
SH3BGRL2 ENSG00000198478.6 0.079732 0.065808 ENSG00000198478
RD3L ENSG00000227729.2 0.101338 0.069764 ENSG00000227729
STOML1 ENSG00000067221.9 0.139602 0.067038 ENSG00000067221
TOR1AIP1 ENSG00000143337.13 0.052204 0.052605 ENSG00000143337
KCNK5 ENSG00000164626.8 0.296914 0.094927 ENSG00000164626
REV1 ENSG00000135945.5 0.085853 0.056641 ENSG00000135945
MAN2B2 ENSG00000013288.4 0.206811 0.112759 ENSG00000013288
CTAGE9 ENSG00000236761.4 0.089963 0.068064 ENSG00000236761
ZNF135 ENSG00000176293.15 0.377105 0.095423 ENSG00000176293
FAM21C ENSG00000172661.13 0.257899 0.08391 ENSG00000172661
GEMIN5 ENSG00000082516.8 0.095201 0.070147 ENSG00000082516
NTN5 ENSG00000142233.7 0.253908 0.100136 ENSG00000142233
DLX6 ENSG00000006377.9 0.142499 0.086287 ENSG00000006377
SLC27A4 ENSG00000167114.7 0.220894 0.109775 ENSG00000167114
HCLS1 ENSG00000180353.6 0.129555 0.066672 ENSG00000180353
RABGGTB ENSG00000137955.11 0.151313 0.075373 ENSG00000137955
MIDN ENSG00000167470.8 0.081624 0.076394 ENSG00000167470
NUCKS1 ENSG00000069275.12 0.277854 0.085915 ENSG00000069275
CNTLN ENSG00000044459.10 0.271285 0.0812 ENSG00000044459
TPH1 ENSG00000129167.5 0.107295 0.075539 ENSG00000129167
SMU1 ENSG00000122692.7 0.154236 0.071606 ENSG00000122692
WDR37 ENSG00000047056.10 0.27144 0.082133 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.154773 0.082137 ENSG00000164038
KLK4 ENSG00000167749.7 0.061146 0.082121 ENSG00000167749
SPAG8 ENSG00000137098.9 0.064168 0.059327 ENSG00000137098
