AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
RP11-182J1.16 ENSG00000259511.1 0.018112 0.032748 ENSG00000259511
HORMAD1 ENSG00000143452.11 0.035676 0.043614 ENSG00000143452
REM2 ENSG00000139890.5 0.026316 0.05081 ENSG00000139890
MYBPC1 ENSG00000196091.8 0.057269 0.050755 ENSG00000196091
MRPS6 ENSG00000243927.1 0.01249 0.024005 ENSG00000243927
KCNAB1 ENSG00000169282.13 0.014786 0.022115 ENSG00000169282
AK3 ENSG00000147853.12 0.435692 0.081983 ENSG00000147853
EI24 ENSG00000149547.10 0.027809 0.042376 ENSG00000149547
TAF13 ENSG00000197780.5 0.017644 0.034365 ENSG00000197780
CCDC163P ENSG00000236624.4 0.242289 0.085518 ENSG00000236624
SAMD4B ENSG00000179134.10 0.045831 0.062982 ENSG00000179134
NRIP3 ENSG00000175352.6 0.03796 0.036946 ENSG00000175352
AMD1 ENSG00000123505.10 0.054644 0.039648 ENSG00000123505
CIDEC ENSG00000187288.6 0.017013 0.02454 ENSG00000187288
RAP1GAP2 ENSG00000132359.9 0.012888 0.023238 ENSG00000132359
CDC27 ENSG00000004897.7 0.019165 0.031524 ENSG00000004897
SCCPDH ENSG00000143653.9 0.026473 0.042047 ENSG00000143653
TRNT1 ENSG00000072756.12 0.035825 0.039681 ENSG00000072756
NBL1 ENSG00000158747.9 0.040959 0.042141 ENSG00000158747
FAM110B ENSG00000169122.7 0.047339 0.042111 ENSG00000169122
PFKFB3 ENSG00000170525.14 0.083437 0.06147 ENSG00000170525
NUPL2 ENSG00000136243.12 0.073549 0.051038 ENSG00000136243
ESRRB ENSG00000119715.10 0.05294 0.041408 ENSG00000119715
FECH ENSG00000066926.6 0.033148 0.058884 ENSG00000066926
SLC26A6 ENSG00000225697.6 0.055441 0.042619 ENSG00000225697
GABARAPL1 ENSG00000139112.6 0.046483 0.046709 ENSG00000139112
GPANK1 ENSG00000204438.6 0.019992 0.032376 ENSG00000204438
C10orf90 ENSG00000154493.13 0.028829 0.034892 ENSG00000154493
SOGA2 ENSG00000168502.13 0.024088 0.036429 ENSG00000168502
LPAR2 ENSG00000064547.9 0.083867 0.052897 ENSG00000064547
DNAJA2 ENSG00000069345.7 0.024071 0.027649 ENSG00000069345
DAND5 ENSG00000179284.4 0.020821 0.037559 ENSG00000179284
ZCCHC11 ENSG00000134744.9 0.085361 0.049947 ENSG00000134744
DNAJB9 ENSG00000128590.4 0.013849 0.027121 ENSG00000128590
CBLN3 ENSG00000139899.6 0.088051 0.060192 ENSG00000139899
WDR33 ENSG00000136709.7 0.021257 0.027027 ENSG00000136709
RPL31 ENSG00000071082.6 0.03967 0.040676 ENSG00000071082
SLC46A2 ENSG00000119457.7 0.048966 0.043495 ENSG00000119457
EPS8L2 ENSG00000177106.10 0.042922 0.035126 ENSG00000177106
MYEOV ENSG00000172927.3 0.053213 0.051216 ENSG00000172927
RIT2 ENSG00000152214.8 0.098035 0.065766 ENSG00000152214
ZNF503 ENSG00000165655.14 0.013784 0.0305 ENSG00000165655
ROPN1L ENSG00000145491.7 0.011386 0.032651 ENSG00000145491
FAM98A ENSG00000119812.14 0.091365 0.056215 ENSG00000119812
LDHB ENSG00000111716.8 0.079159 0.04662 ENSG00000111716
FMNL2 ENSG00000157827.15 0.064505 0.043865 ENSG00000157827
SLC7A4 ENSG00000099960.8 0.026462 0.026658 ENSG00000099960
PIGS ENSG00000087111.16 0.014665 0.041881 ENSG00000087111
LMTK2 ENSG00000164715.5 0.044178 0.042898 ENSG00000164715
HOXB7 ENSG00000260027.2 0.033517 0.040537 ENSG00000260027
RAB6B ENSG00000154917.6 0.060918 0.046049 ENSG00000154917
PELP1 ENSG00000141456.10 0.016592 0.040514 ENSG00000141456
CA11 ENSG00000063180.4 0.010667 0.046598 ENSG00000063180
KBTBD11 ENSG00000176595.3 0.112114 0.064027 ENSG00000176595
TRIP10 ENSG00000125733.13 0.041891 0.046577 ENSG00000125733
GPRIN1 ENSG00000169258.6 0.012845 0.035157 ENSG00000169258
PAPOLG ENSG00000115421.8 0.011581 0.02723 ENSG00000115421
TP53INP2 ENSG00000078804.8 0.022356 0.030664 ENSG00000078804
GUCA2B ENSG00000044012.3 0.026967 0.027314 ENSG00000044012
RAET1L ENSG00000155918.3 0.059896 0.055801 ENSG00000155918
C5orf24 ENSG00000181904.8 0.037904 0.037848 ENSG00000181904
IL6 ENSG00000136244.7 0.083031 0.051549 ENSG00000136244
MRTO4 ENSG00000053372.4 0.016917 0.033438 ENSG00000053372
OLFM1 ENSG00000130558.14 0.030535 0.031954 ENSG00000130558
HABP4 ENSG00000130956.9 0.030859 0.035104 ENSG00000130956
PPIC ENSG00000168938.5 0.019441 0.030232 ENSG00000168938
ARHGEF15 ENSG00000198844.6 0.059128 0.042678 ENSG00000198844
PIK3R6 ENSG00000174083.13 0.011383 0.027457 ENSG00000174083
HTR3A ENSG00000166736.7 0.04165 0.040759 ENSG00000166736
PLA2R1 ENSG00000153246.7 0.058866 0.039403 ENSG00000153246
KATNA1 ENSG00000186625.9 0.04995 0.041205 ENSG00000186625
IMPA2 ENSG00000141401.7 0.060399 0.039208 ENSG00000141401
SCN3A ENSG00000153253.11 0.015204 0.036382 ENSG00000153253
ZNF202 ENSG00000166261.6 0.046575 0.046347 ENSG00000166261
MAP7D1 ENSG00000116871.11 0.023234 0.034675 ENSG00000116871
EVC ENSG00000072840.8 0.077401 0.056839 ENSG00000072840
MMP10 ENSG00000166670.5 0.023339 0.046554 ENSG00000166670
RHBDD1 ENSG00000144468.12 0.029959 0.044434 ENSG00000144468
TMOD1 ENSG00000136842.8 0.059822 0.049737 ENSG00000136842
SPRTN ENSG00000010072.11 0.080909 0.043555 ENSG00000010072
CFH ENSG00000000971.11 0.012075 0.023868 ENSG00000000971
DCST2 ENSG00000163354.10 0.040543 0.037232 ENSG00000163354
ACRBP ENSG00000111644.3 0.01022 0.024647 ENSG00000111644
PRMT3 ENSG00000185238.8 0.022325 0.054978 ENSG00000185238
ACVR1B ENSG00000135503.8 0.074156 0.057125 ENSG00000135503
DENND4C ENSG00000137145.15 0.012019 0.042942 ENSG00000137145
C2orf88 ENSG00000187699.6 0.016419 0.031196 ENSG00000187699
AGPAT2 ENSG00000169692.8 0.044757 0.041131 ENSG00000169692
RP4-604K5.1 ENSG00000183291.11 0.068187 0.047795 ENSG00000183291
SNAP47 ENSG00000143740.10 0.010632 0.023529 ENSG00000143740
KAT7 ENSG00000136504.7 0.046142 0.043206 ENSG00000136504
AMZ1 ENSG00000174945.9 0.05137 0.040771 ENSG00000174945
ZNF264 ENSG00000083844.6 0.03062 0.044145 ENSG00000083844
MKRN2 ENSG00000075975.11 0.034189 0.043209 ENSG00000075975
ZNF502 ENSG00000196653.7 0.023267 0.03101 ENSG00000196653
C10orf131 ENSG00000173088.8 0.01085 0.028902 ENSG00000173088
CACNA1A ENSG00000141837.14 0.033874 0.047274 ENSG00000141837
MTHFSD ENSG00000103248.13 0.153699 0.078706 ENSG00000103248
GYPA ENSG00000170180.15 0.027621 0.039915 ENSG00000170180
ZNF415 ENSG00000170954.7 0.013456 0.045194 ENSG00000170954
C2orf16 ENSG00000221843.2 0.052315 0.046306 ENSG00000221843
ADCK2 ENSG00000133597.5 0.012485 0.027576 ENSG00000133597
DZIP1 ENSG00000134874.13 0.038701 0.038518 ENSG00000134874
NT5DC3 ENSG00000111696.7 0.034645 0.043038 ENSG00000111696
ALG12 ENSG00000182858.8 0.090906 0.057128 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.107639 0.048103 ENSG00000165905
PDE6G ENSG00000185527.7 0.092496 0.055184 ENSG00000185527
CTSH ENSG00000103811.11 0.077109 0.053421 ENSG00000103811
CLIC1 ENSG00000213719.4 0.022786 0.03812 ENSG00000213719
DDR1 ENSG00000204580.7 0.067398 0.046322 ENSG00000204580
APMAP ENSG00000101474.7 0.022171 0.041667 ENSG00000101474
VIT ENSG00000205221.8 0.016495 0.036617 ENSG00000205221
RIN2 ENSG00000132669.8 0.036242 0.03473 ENSG00000132669
CLUH ENSG00000132361.11 0.01119 0.024027 ENSG00000132361
MAP1LC3C ENSG00000197769.5 0.044281 0.052948 ENSG00000197769
NOP16 ENSG00000048162.15 0.044558 0.04761 ENSG00000048162
ADI1 ENSG00000182551.9 0.025082 0.038255 ENSG00000182551
MLF1 ENSG00000178053.13 0.042383 0.039624 ENSG00000178053
TBX10 ENSG00000167800.9 0.010883 0.036241 ENSG00000167800
RGMB ENSG00000174136.7 0.037909 0.037889 ENSG00000174136
IFT122 ENSG00000163913.7 0.05498 0.049471 ENSG00000163913
TOM1L1 ENSG00000141198.9 0.041019 0.043204 ENSG00000141198
DOHH ENSG00000129932.3 0.068121 0.050167 ENSG00000129932
LRP8 ENSG00000157193.10 0.093043 0.057298 ENSG00000157193
SETX ENSG00000107290.9 0.030287 0.031408 ENSG00000107290
ZC3H3 ENSG00000014164.6 0.116566 0.051321 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.084159 0.050174 ENSG00000156795
LIPA ENSG00000107798.13 0.172351 0.071312 ENSG00000107798
DNM2 ENSG00000079805.12 0.014692 0.03896 ENSG00000079805
BEST2 ENSG00000039987.2 0.029819 0.039799 ENSG00000039987
RD3L ENSG00000227729.2 0.072624 0.043436 ENSG00000227729
MUC6 ENSG00000184956.11 0.014748 0.032224 ENSG00000184956
LRRC73 ENSG00000204052.4 0.04164 0.051003 ENSG00000204052
ABCC9 ENSG00000069431.6 0.038242 0.032677 ENSG00000069431
PAX6 ENSG00000007372.16 0.014673 0.029453 ENSG00000007372
ASPA ENSG00000108381.6 0.061364 0.055808 ENSG00000108381
MTHFD1 ENSG00000100714.10 0.077935 0.057952 ENSG00000100714
ANKRD7 ENSG00000106013.8 0.036392 0.034937 ENSG00000106013
KCNK5 ENSG00000164626.8 0.066002 0.04828 ENSG00000164626
WDTC1 ENSG00000142784.11 0.026551 0.036451 ENSG00000142784
ZNF410 ENSG00000119725.13 0.022101 0.040216 ENSG00000119725
KCNK7 ENSG00000173338.8 0.013473 0.029736 ENSG00000173338
DUSP11 ENSG00000144048.6 0.015406 0.02966 ENSG00000144048
FTSJ1 ENSG00000068438.10 0.050805 0.049196 ENSG00000068438
RBM14 ENSG00000239306.3 0.017257 0.039882 ENSG00000239306
MRPL9 ENSG00000143436.6 0.050161 0.031676 ENSG00000143436
MAN2B2 ENSG00000013288.4 0.057719 0.068865 ENSG00000013288
TMEM237 ENSG00000155755.14 0.054423 0.04805 ENSG00000155755
RUSC1 ENSG00000160753.11 0.013541 0.036431 ENSG00000160753
LRRIQ4 ENSG00000188306.6 0.044385 0.038246 ENSG00000188306
TMEM74 ENSG00000164841.4 0.061654 0.045227 ENSG00000164841
AUTS2 ENSG00000158321.11 0.013594 0.028137 ENSG00000158321
RTN4IP1 ENSG00000130347.8 0.083523 0.054333 ENSG00000130347
TRIM50 ENSG00000146755.6 0.021756 0.031153 ENSG00000146755
RSAD2 ENSG00000134321.7 0.02064 0.038765 ENSG00000134321
GEMIN5 ENSG00000082516.8 0.010235 0.028976 ENSG00000082516
DUOX1 ENSG00000137857.13 0.029697 0.028935 ENSG00000137857
MED18 ENSG00000130772.9 0.021441 0.037895 ENSG00000130772
IPP ENSG00000197429.6 0.020905 0.028259 ENSG00000197429
CEP290 ENSG00000198707.10 0.060754 0.052481 ENSG00000198707
PTBP3 ENSG00000119314.11 0.037897 0.042517 ENSG00000119314
NKX2-8 ENSG00000136327.6 0.04129 0.044067 ENSG00000136327
IL12A ENSG00000168811.2 0.062829 0.045867 ENSG00000168811
MCAT ENSG00000100294.7 0.060112 0.051995 ENSG00000100294
CHST2 ENSG00000175040.4 0.011296 0.034372 ENSG00000175040
DLX6 ENSG00000006377.9 0.043929 0.044895 ENSG00000006377
UPK1A ENSG00000105668.3 0.011169 0.025183 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.150775 0.057173 ENSG00000173457
NDRG3 ENSG00000101079.16 0.018541 0.043216 ENSG00000101079
PRDM6 ENSG00000061455.9 0.015426 0.027698 ENSG00000061455
MIDN ENSG00000167470.8 0.056549 0.052195 ENSG00000167470
NUCKS1 ENSG00000069275.12 0.045417 0.043553 ENSG00000069275
VASN ENSG00000168140.4 0.017352 0.027293 ENSG00000168140
CNTLN ENSG00000044459.10 0.17565 0.066198 ENSG00000044459
PIP4K2B ENSG00000141720.7 0.054078 0.051467 ENSG00000141720
KIF5B ENSG00000170759.10 0.016506 0.029188 ENSG00000170759
TPH1 ENSG00000129167.5 0.057777 0.047129 ENSG00000129167
WDR37 ENSG00000047056.10 0.023451 0.042929 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.036105 0.032907 ENSG00000164038
EME2 ENSG00000197774.8 0.020627 0.033661 ENSG00000197774
SLC4A10 ENSG00000144290.11 0.013925 0.029532 ENSG00000144290
DRD1 ENSG00000184845.3 0.013878 0.044441 ENSG00000184845
C4BPB ENSG00000123843.8 0.045679 0.047499 ENSG00000123843
DDX42 ENSG00000198231.8 0.044397 0.037879 ENSG00000198231
SLC30A4 ENSG00000104154.5 0.010053 0.023004 ENSG00000104154
ZWILCH ENSG00000174442.7 0.011779 0.034543 ENSG00000174442
UBE2D3 ENSG00000109332.15 0.025908 0.027669 ENSG00000109332
DHRS7B ENSG00000109016.13 0.029434 0.030176 ENSG00000109016
SYNGAP1 ENSG00000197283.8 0.077539 0.052016 ENSG00000197283
WDFY2 ENSG00000139668.7 0.029066 0.034645 ENSG00000139668
CHD1 ENSG00000153922.6 0.033433 0.03487 ENSG00000153922
KLRC4-KLRK1 ENSG00000255819.2 0.023816 0.036033 ENSG00000255819
KCNK15 ENSG00000124249.5 0.099683 0.052703 ENSG00000124249
LLGL2 ENSG00000073350.9 0.053266 0.043289 ENSG00000073350
SWI5 ENSG00000175854.6 0.057698 0.042237 ENSG00000175854
MS4A7 ENSG00000166927.8 0.052121 0.041731 ENSG00000166927
KIR3DX1 ENSG00000104970.6 0.039377 0.060846 ENSG00000104970
SLC26A10 ENSG00000135502.12 0.02333 0.039071 ENSG00000135502
TMEM65 ENSG00000164983.6 0.104024 0.051102 ENSG00000164983
BCL2L2-PABPN1 ENSG00000258643.1 0.013987 0.026424 ENSG00000258643
PLOD2 ENSG00000152952.7 0.012973 0.028919 ENSG00000152952
ORMDL2 ENSG00000123353.5 0.021658 0.041579 ENSG00000123353
EPB41L5 ENSG00000115109.9 0.022316 0.028323 ENSG00000115109
ZNF580 ENSG00000213015.4 0.060624 0.062606 ENSG00000213015
RPRD2 ENSG00000163125.11 0.035527 0.042139 ENSG00000163125
AMOTL2 ENSG00000114019.10 0.094064 0.048677 ENSG00000114019
EMX2 ENSG00000170370.10 0.090726 0.063728 ENSG00000170370
ZNF619 ENSG00000177873.8 0.019103 0.03163 ENSG00000177873
SMIM7 ENSG00000214046.4 0.100742 0.057568 ENSG00000214046
TATDN3 ENSG00000203705.6 0.178109 0.064218 ENSG00000203705
NIPBL ENSG00000164190.12 0.010011 0.024225 ENSG00000164190
GNAL ENSG00000141404.10 0.015196 0.02993 ENSG00000141404
DNAH14 ENSG00000185842.10 0.033387 0.035567 ENSG00000185842
DNAI1 ENSG00000122735.11 0.023699 0.032753 ENSG00000122735
SLPI ENSG00000124107.5 0.046148 0.043433 ENSG00000124107
SCAPER ENSG00000140386.8 0.041609 0.038085 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.107502 0.056785 ENSG00000146223
SFRP1 ENSG00000104332.7 0.042845 0.044423 ENSG00000104332
DNASE1L3 ENSG00000163687.9 0.022611 0.02904 ENSG00000163687
YRDC ENSG00000196449.3 0.013515 0.037577 ENSG00000196449
PXDN ENSG00000130508.6 0.016276 0.03303 ENSG00000130508
SELE ENSG00000007908.10 0.042862 0.037898 ENSG00000007908
SGTA ENSG00000104969.5 0.027926 0.038089 ENSG00000104969
PEAK1 ENSG00000173517.6 0.035436 0.041177 ENSG00000173517
VPS37C ENSG00000167987.6 0.018718 0.03448 ENSG00000167987
ADM5 ENSG00000224420.3 0.016222 0.032601 ENSG00000224420
MYH7 ENSG00000092054.12 0.030166 0.033525 ENSG00000092054
SPATA7 ENSG00000042317.12 0.020772 0.046646 ENSG00000042317
C1orf168 ENSG00000187889.8 0.034774 0.043459 ENSG00000187889
FARSB ENSG00000116120.8 0.105047 0.061146 ENSG00000116120
SRP9 ENSG00000143742.8 0.02962 0.032793 ENSG00000143742
DFNB31 ENSG00000095397.9 0.171377 0.070011 ENSG00000095397
ARPP19 ENSG00000128989.6 0.084944 0.057151 ENSG00000128989
SLC19A1 ENSG00000173638.14 0.104446 0.055288 ENSG00000173638
FLOT1 ENSG00000137312.10 0.016788 0.036885 ENSG00000137312
FAM214A ENSG00000047346.8 0.036775 0.036648 ENSG00000047346
HN1 ENSG00000189159.11 0.06785 0.044763 ENSG00000189159
WDR92 ENSG00000243667.2 0.056226 0.041064 ENSG00000243667
ADCY6 ENSG00000174233.7 0.032966 0.031601 ENSG00000174233
RBM5 ENSG00000003756.12 0.024589 0.025302 ENSG00000003756
BTN2A2 ENSG00000124508.12 0.023228 0.027406 ENSG00000124508
TSPAN18 ENSG00000157570.7 0.025559 0.038683 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.037198 0.034111 ENSG00000144161
DCDC2C ENSG00000214866.3 0.026101 0.039808 ENSG00000214866
CNIH4 ENSG00000143771.7 0.053655 0.040965 ENSG00000143771
ZNF385D ENSG00000151789.5 0.060425 0.048252 ENSG00000151789
DCN ENSG00000011465.12 0.019093 0.034576 ENSG00000011465
RP11-503N18.3 ENSG00000249428.1 0.033152 0.037225 ENSG00000249428
CD59 ENSG00000085063.10 0.025246 0.040895 ENSG00000085063
FBXO11 ENSG00000138081.15 0.048115 0.043663 ENSG00000138081
ZNF860 ENSG00000197385.5 0.014881 0.035995 ENSG00000197385
ZNF259 ENSG00000109917.6 0.02372 0.03183 ENSG00000109917
PAH ENSG00000171759.4 0.016468 0.029012 ENSG00000171759
KRT32 ENSG00000108759.3 0.065811 0.043004 ENSG00000108759
IGFBP6 ENSG00000167779.3 0.040297 0.04798 ENSG00000167779
HOXB4 ENSG00000182742.5 0.082221 0.04731 ENSG00000182742
FMO1 ENSG00000010932.11 0.016077 0.032989 ENSG00000010932
NOD1 ENSG00000106100.6 0.034608 0.034301 ENSG00000106100
PDCD1LG2 ENSG00000197646.6 0.154126 0.067989 ENSG00000197646
TMX3 ENSG00000166479.5 0.081506 0.061384 ENSG00000166479
RAB27A ENSG00000069974.11 0.051206 0.047017 ENSG00000069974
MYO9A ENSG00000066933.11 0.020847 0.033091 ENSG00000066933
TMEM170B ENSG00000205269.4 0.043734 0.041176 ENSG00000205269
PIBF1 ENSG00000083535.11 0.016888 0.049678 ENSG00000083535
MRPL43 ENSG00000055950.12 0.019863 0.034942 ENSG00000055950
TTC40 ENSG00000171811.8 0.064201 0.047643 ENSG00000171811
MINK1 ENSG00000141503.11 0.03029 0.042553 ENSG00000141503
HAS2 ENSG00000170961.6 0.022519 0.04425 ENSG00000170961
PCDHGA4 ENSG00000262576.1 0.014656 0.035741 ENSG00000262576
ZSCAN31 ENSG00000235109.3 0.136739 0.054896 ENSG00000235109
USP8 ENSG00000138592.9 0.016991 0.027967 ENSG00000138592
EIF2S1 ENSG00000134001.8 0.013347 0.036068 ENSG00000134001
GAL3ST4 ENSG00000197093.6 0.064866 0.048465 ENSG00000197093
PCDHB3 ENSG00000113205.2 0.019426 0.033078 ENSG00000113205
DOLPP1 ENSG00000167130.13 0.028051 0.032198 ENSG00000167130
SH3RF2 ENSG00000156463.13 0.019168 0.032893 ENSG00000156463
GGA3 ENSG00000125447.12 0.022277 0.037672 ENSG00000125447
POPDC2 ENSG00000121577.9 0.016286 0.029389 ENSG00000121577
PRCP ENSG00000137509.6 0.076512 0.055277 ENSG00000137509
MTCH1 ENSG00000137409.14 0.020402 0.035236 ENSG00000137409
TIMM17A ENSG00000134375.6 0.035812 0.046311 ENSG00000134375
OTUB1 ENSG00000167770.7 0.094152 0.04842 ENSG00000167770
DDX50 ENSG00000107625.8 0.057233 0.049026 ENSG00000107625
SLC25A34 ENSG00000162461.7 0.032453 0.039195 ENSG00000162461
HPS1 ENSG00000107521.14 0.055188 0.037264 ENSG00000107521
CCP110 ENSG00000103540.12 0.027858 0.032458 ENSG00000103540
TMEM229B ENSG00000198133.4 0.011328 0.026665 ENSG00000198133
FXYD5 ENSG00000089327.10 0.025264 0.040993 ENSG00000089327
GANC ENSG00000214013.5 0.032616 0.033352 ENSG00000214013
PCDHB5 ENSG00000113209.6 0.043833 0.036969 ENSG00000113209
MS4A6E ENSG00000166926.4 0.014878 0.02954 ENSG00000166926
RASL11B ENSG00000128045.5 0.049869 0.036104 ENSG00000128045
ZNF771 ENSG00000179965.7 0.035827 0.038093 ENSG00000179965
C15orf40 ENSG00000169609.9 0.045582 0.047386 ENSG00000169609
FOLH1 ENSG00000086205.12 0.017449 0.021963 ENSG00000086205
PINX1 ENSG00000254093.4 0.049105 0.042877 ENSG00000254093
PRSS56 ENSG00000237412.2 0.051676 0.046583 ENSG00000237412
NFIL3 ENSG00000165030.3 0.017256 0.035245 ENSG00000165030
PSMC2 ENSG00000161057.6 0.01066 0.02955 ENSG00000161057
AKAP11 ENSG00000023516.7 0.112454 0.054041 ENSG00000023516
HEXIM1 ENSG00000186834.2 0.020578 0.034913 ENSG00000186834
PSG4 ENSG00000243137.3 0.016704 0.04467 ENSG00000243137
ENAM ENSG00000132464.7 0.030774 0.035148 ENSG00000132464
BTRC ENSG00000166167.13 0.068923 0.051819 ENSG00000166167
EEFSEC ENSG00000132394.6 0.010674 0.033515 ENSG00000132394
PLEKHF2 ENSG00000175895.3 0.056489 0.039319 ENSG00000175895
PARP4 ENSG00000102699.5 0.212242 0.068556 ENSG00000102699
DHX33 ENSG00000005100.8 0.011158 0.032368 ENSG00000005100
ACOT4 ENSG00000177465.4 0.02043 0.034319 ENSG00000177465
EPOR ENSG00000187266.9 0.052242 0.045551 ENSG00000187266
JMJD8 ENSG00000161999.6 0.022132 0.028781 ENSG00000161999
FAM129C ENSG00000167483.13 0.101689 0.060641 ENSG00000167483
LINGO4 ENSG00000213171.2 0.034914 0.044442 ENSG00000213171
DEPDC5 ENSG00000100150.11 0.026781 0.045282 ENSG00000100150
CCDC136 ENSG00000128596.12 0.064821 0.044364 ENSG00000128596
SNX10 ENSG00000086300.11 0.075708 0.057465 ENSG00000086300
CRYBB3 ENSG00000100053.5 0.014862 0.036742 ENSG00000100053
LONRF2 ENSG00000170500.8 0.042975 0.038585 ENSG00000170500
TYROBP ENSG00000011600.7 0.015264 0.033291 ENSG00000011600
HOXC8 ENSG00000037965.4 0.023126 0.033132 ENSG00000037965
TTC34 ENSG00000215912.7 0.06947 0.05097 ENSG00000215912
PRRT1 ENSG00000204314.6 0.023287 0.037371 ENSG00000204314
KIAA1644 ENSG00000138944.7 0.056498 0.059178 ENSG00000138944
SELP ENSG00000174175.12 0.047718 0.039859 ENSG00000174175
PI4K2A ENSG00000155252.12 0.016726 0.04009 ENSG00000155252
PGP ENSG00000184207.8 0.012943 0.023144 ENSG00000184207
HCFC2 ENSG00000111727.7 0.018753 0.02946 ENSG00000111727
GPR84 ENSG00000139572.3 0.012584 0.026214 ENSG00000139572
SLC47A1 ENSG00000142494.9 0.035627 0.044522 ENSG00000142494
CENPP ENSG00000188312.9 0.036484 0.033194 ENSG00000188312
RASIP1 ENSG00000105538.4 0.048731 0.052655 ENSG00000105538
PTGS1 ENSG00000095303.10 0.022058 0.037181 ENSG00000095303
BRPF1 ENSG00000156983.11 0.077725 0.060164 ENSG00000156983
ZSCAN23 ENSG00000187987.5 0.014186 0.029852 ENSG00000187987
KCNJ3 ENSG00000162989.3 0.058639 0.04406 ENSG00000162989
IL4I1 ENSG00000104951.11 0.046895 0.053991 ENSG00000104951
C19orf53 ENSG00000104979.4 0.054463 0.051394 ENSG00000104979
ZKSCAN1 ENSG00000106261.12 0.028562 0.033989 ENSG00000106261
TGFBI ENSG00000120708.11 0.024095 0.02901 ENSG00000120708
CASZ1 ENSG00000130940.10 0.037004 0.03702 ENSG00000130940
CLEC17A ENSG00000187912.7 0.039312 0.047504 ENSG00000187912
IQGAP2 ENSG00000145703.11 0.035878 0.042802 ENSG00000145703
ARL10 ENSG00000175414.6 0.038041 0.046612 ENSG00000175414
LHX3 ENSG00000107187.11 0.018833 0.032869 ENSG00000107187
CIT ENSG00000122966.9 0.016149 0.044007 ENSG00000122966
FIS1 ENSG00000214253.4 0.063861 0.044108 ENSG00000214253
OSBPL5 ENSG00000021762.15 0.016614 0.024517 ENSG00000021762
PCSK6 ENSG00000140479.12 0.032514 0.04403 ENSG00000140479
LRRC40 ENSG00000066557.5 0.016489 0.029322 ENSG00000066557
PIK3IP1 ENSG00000100100.8 0.016914 0.031825 ENSG00000100100
PAQR6 ENSG00000160781.10 0.017711 0.035516 ENSG00000160781
MYH8 ENSG00000133020.4 0.026259 0.03417 ENSG00000133020
IL11RA ENSG00000137070.13 0.026709 0.033724 ENSG00000137070
CDC23 ENSG00000094880.6 0.033919 0.032182 ENSG00000094880
ANGPTL4 ENSG00000167772.7 0.050195 0.050513 ENSG00000167772
AGTPBP1 ENSG00000135049.11 0.064068 0.042935 ENSG00000135049
FMO2 ENSG00000094963.9 0.071862 0.046791 ENSG00000094963
CCDC28B ENSG00000160050.10 0.035685 0.044629 ENSG00000160050
FAM53B ENSG00000189319.9 0.021301 0.028817 ENSG00000189319
TNFRSF12A ENSG00000006327.9 0.039286 0.037437 ENSG00000006327
WDR45B ENSG00000141580.11 0.052202 0.055323 ENSG00000141580
NLRP3 ENSG00000162711.12 0.04748 0.039418 ENSG00000162711
DDHD2 ENSG00000085788.9 0.036438 0.050059 ENSG00000085788
ACSL3 ENSG00000123983.9 0.018304 0.034485 ENSG00000123983
SNRNP27 ENSG00000124380.6 0.056789 0.042561 ENSG00000124380
PSMD8 ENSG00000099341.7 0.013622 0.028752 ENSG00000099341
FMO3 ENSG00000007933.8 0.185157 0.065012 ENSG00000007933
TNNT3 ENSG00000130595.12 0.170195 0.06406 ENSG00000130595
KIAA1671 ENSG00000197077.8 0.050991 0.0445 ENSG00000197077
NFE2L1 ENSG00000082641.11 0.037485 0.037477 ENSG00000082641
PTPN7 ENSG00000143851.11 0.035301 0.036976 ENSG00000143851
CPT2 ENSG00000157184.5 0.023475 0.03802 ENSG00000157184
TNKS ENSG00000173273.11 0.017365 0.030899 ENSG00000173273
DUSP10 ENSG00000143507.13 0.060588 0.045161 ENSG00000143507
HNRNPA2B1 ENSG00000122566.16 0.019331 0.030936 ENSG00000122566
SYNE1 ENSG00000131018.18 0.027166 0.030263 ENSG00000131018
TIMMDC1 ENSG00000113845.5 0.021647 0.031232 ENSG00000113845
RASSF9 ENSG00000198774.3 0.013206 0.032634 ENSG00000198774
TNFSF13B ENSG00000102524.7 0.017824 0.043734 ENSG00000102524
PRSS35 ENSG00000146250.5 0.014743 0.028753 ENSG00000146250
CLVS2 ENSG00000146352.7 0.183257 0.066006 ENSG00000146352
MIOS ENSG00000164654.11 0.029997 0.03019 ENSG00000164654
PRR19 ENSG00000188368.5 0.019175 0.046023 ENSG00000188368
CACNG3 ENSG00000006116.3 0.020001 0.039774 ENSG00000006116
ST3GAL6 ENSG00000064225.8 0.134116 0.052569 ENSG00000064225
ADAMTSL1 ENSG00000178031.11 0.035156 0.048951 ENSG00000178031
RNF26 ENSG00000173456.4 0.012229 0.02495 ENSG00000173456
IFIT5 ENSG00000152778.7 0.048553 0.047198 ENSG00000152778
RECK ENSG00000122707.7 0.056668 0.051399 ENSG00000122707
