AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
ERAP2 ENSG00000164308.12 0.610465 0.054627 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.19341 0.057432 ENSG00000044115
CCNY ENSG00000108100.13 0.096007 0.056911 ENSG00000108100
C16orf46 ENSG00000166455.9 0.11863 0.064987 ENSG00000166455
ZNF812 ENSG00000224689.3 0.065898 0.046743 ENSG00000224689
MBTPS1 ENSG00000140943.12 0.193904 0.082892 ENSG00000140943
KIAA1467 ENSG00000084444.9 0.102472 0.060618 ENSG00000084444
PLCH1 ENSG00000114805.12 0.058316 0.044221 ENSG00000114805
LIPC ENSG00000166035.6 0.195661 0.084822 ENSG00000166035
NFASC ENSG00000163531.11 0.067737 0.058086 ENSG00000163531
SPAG1 ENSG00000104450.8 0.177061 0.061685 ENSG00000104450
ZNF474 ENSG00000164185.4 0.064706 0.043309 ENSG00000164185
PLA2G5 ENSG00000127472.6 0.135613 0.069119 ENSG00000127472
SNUPN ENSG00000169371.9 0.11117 0.056872 ENSG00000169371
MYO7B ENSG00000169994.14 0.272877 0.076746 ENSG00000169994
ANGPT1 ENSG00000154188.5 0.060586 0.048455 ENSG00000154188
IGSF22 ENSG00000179057.9 0.062665 0.053754 ENSG00000179057
HS6ST1 ENSG00000136720.6 0.079062 0.054084 ENSG00000136720
AC074091.13 ENSG00000205334.2 0.094715 0.058933 ENSG00000205334
ZNF319 ENSG00000166188.2 0.051092 0.050589 ENSG00000166188
MASTL ENSG00000120539.10 0.192613 0.062903 ENSG00000120539
COG4 ENSG00000103051.14 0.196929 0.064778 ENSG00000103051
IKBKE ENSG00000143466.8 0.071531 0.051108 ENSG00000143466
KIAA1143 ENSG00000163807.4 0.118953 0.052628 ENSG00000163807
MC1R ENSG00000258839.2 0.239813 0.07204 ENSG00000258839
TBC1D2B ENSG00000167202.7 0.075384 0.052412 ENSG00000167202
C1orf234 ENSG00000227868.2 0.151057 0.074269 ENSG00000227868
SENP6 ENSG00000112701.13 0.309697 0.073123 ENSG00000112701
ECT2L ENSG00000203734.6 0.159124 0.070954 ENSG00000203734
CEP97 ENSG00000182504.6 0.061339 0.039938 ENSG00000182504
PTAFR ENSG00000169403.7 0.062677 0.045257 ENSG00000169403
NEFH ENSG00000100285.9 0.112477 0.060688 ENSG00000100285
CCDC68 ENSG00000166510.9 0.055101 0.056534 ENSG00000166510
CACNA1G ENSG00000006283.13 0.059241 0.053587 ENSG00000006283
MIIP ENSG00000116691.6 0.257663 0.068796 ENSG00000116691
RPSA ENSG00000168028.9 0.201508 0.067563 ENSG00000168028
UPK3B ENSG00000243566.2 0.304128 0.069685 ENSG00000243566
WDR60 ENSG00000126870.11 0.128899 0.059457 ENSG00000126870
HAS1 ENSG00000105509.6 0.097794 0.070535 ENSG00000105509
C6orf164 ENSG00000203871.3 0.179569 0.062441 ENSG00000203871
STIL ENSG00000123473.11 0.061742 0.049518 ENSG00000123473
SMOC2 ENSG00000112562.14 0.110391 0.063357 ENSG00000112562
GAPDHS ENSG00000105679.4 0.133016 0.065257 ENSG00000105679
ALG1L ENSG00000189366.5 0.22858 0.072902 ENSG00000189366
EIF4E2 ENSG00000135930.9 0.080553 0.061377 ENSG00000135930
OR7C1 ENSG00000127530.2 0.08371 0.06364 ENSG00000127530
SLC28A1 ENSG00000156222.7 0.073864 0.064956 ENSG00000156222
AKTIP ENSG00000166971.11 0.062688 0.054768 ENSG00000166971
CUBN ENSG00000107611.10 0.278767 0.075253 ENSG00000107611
LRRFIP2 ENSG00000093167.13 0.098732 0.049856 ENSG00000093167
PTEN ENSG00000171862.5 0.059066 0.04801 ENSG00000171862
XPNPEP1 ENSG00000108039.13 0.100304 0.053232 ENSG00000108039
FBXO40 ENSG00000163833.6 0.05342 0.039226 ENSG00000163833
SLC25A13 ENSG00000004864.9 0.106628 0.052594 ENSG00000004864
ORMDL3 ENSG00000172057.5 0.276739 0.06996 ENSG00000172057
TMPRSS9 ENSG00000178297.8 0.212512 0.077464 ENSG00000178297
CYP39A1 ENSG00000146233.3 0.052818 0.049161 ENSG00000146233
DEPTOR ENSG00000155792.5 0.085595 0.053342 ENSG00000155792
LCA5L ENSG00000157578.9 0.050172 0.073851 ENSG00000157578
RBL2 ENSG00000103479.10 0.120793 0.062143 ENSG00000103479
PSEN2 ENSG00000143801.12 0.129989 0.064457 ENSG00000143801
PECR ENSG00000115425.9 0.067507 0.049072 ENSG00000115425
LILRA1 ENSG00000104974.6 0.283534 0.08317 ENSG00000104974
DDO ENSG00000203797.4 0.321435 0.080362 ENSG00000203797
PCED1B ENSG00000179715.8 0.08744 0.056761 ENSG00000179715
CLCNKB ENSG00000184908.13 0.064695 0.05042 ENSG00000184908
AP4E1 ENSG00000081014.6 0.060952 0.041409 ENSG00000081014
FSBP ENSG00000265817.1 0.138936 0.066014 ENSG00000265817
NDUFAF1 ENSG00000137806.4 0.171211 0.065382 ENSG00000137806
SPATA32 ENSG00000184361.8 0.18873 0.064936 ENSG00000184361
RAB20 ENSG00000139832.3 0.104729 0.072127 ENSG00000139832
RPL34 ENSG00000109475.12 0.063961 0.050121 ENSG00000109475
SULT1A2 ENSG00000197165.6 0.394935 0.070502 ENSG00000197165
RGL1 ENSG00000143344.10 0.078616 0.052319 ENSG00000143344
MANF ENSG00000145050.11 0.072266 0.054265 ENSG00000145050
GRAMD1A ENSG00000089351.10 0.236384 0.079032 ENSG00000089351
SLC9A7 ENSG00000065923.5 0.058509 0.055215 ENSG00000065923
ABCA13 ENSG00000179869.10 0.067078 0.045847 ENSG00000179869
C1orf226 ENSG00000239887.3 0.066367 0.048806 ENSG00000239887
PYGL ENSG00000100504.12 0.097173 0.054373 ENSG00000100504
RCN1 ENSG00000049449.4 0.109977 0.057582 ENSG00000049449
FSTL4 ENSG00000053108.12 0.160181 0.068129 ENSG00000053108
MCM8 ENSG00000125885.9 0.294251 0.082026 ENSG00000125885
GINM1 ENSG00000055211.8 0.205318 0.062821 ENSG00000055211
CNP ENSG00000173786.11 0.094047 0.048622 ENSG00000173786
MAPK9 ENSG00000050748.12 0.106435 0.06438 ENSG00000050748
PVALB ENSG00000100362.8 0.078336 0.067816 ENSG00000100362
ALKBH8 ENSG00000137760.10 0.05777 0.048623 ENSG00000137760
C19orf57 ENSG00000132016.7 0.125212 0.06818 ENSG00000132016
NODAL ENSG00000156574.5 0.125282 0.070865 ENSG00000156574
CTNS ENSG00000040531.10 0.415393 0.076628 ENSG00000040531
S1PR5 ENSG00000180739.12 0.053419 0.047591 ENSG00000180739
OSBPL11 ENSG00000144909.7 0.089451 0.059085 ENSG00000144909
COL20A1 ENSG00000101203.12 0.052591 0.053703 ENSG00000101203
INTS6 ENSG00000102786.10 0.052066 0.04983 ENSG00000102786
LDOC1L ENSG00000188636.3 0.114245 0.062073 ENSG00000188636
DIP2C ENSG00000151240.11 0.078954 0.050679 ENSG00000151240
POGLUT1 ENSG00000163389.6 0.109698 0.05694 ENSG00000163389
SAPCD2 ENSG00000186193.7 0.060633 0.059803 ENSG00000186193
ZC3H7A ENSG00000122299.7 0.056959 0.056768 ENSG00000122299
MGME1 ENSG00000125871.9 0.276238 0.079251 ENSG00000125871
MIF4GD ENSG00000125457.9 0.173395 0.068324 ENSG00000125457
EMC10 ENSG00000161671.12 0.08557 0.064849 ENSG00000161671
CCDC114 ENSG00000105479.10 0.19673 0.066599 ENSG00000105479
ANKRD22 ENSG00000152766.5 0.114475 0.06202 ENSG00000152766
TAC4 ENSG00000176358.10 0.149976 0.069508 ENSG00000176358
CKAP2 ENSG00000136108.10 0.200141 0.071406 ENSG00000136108
TIMM8B ENSG00000150779.7 0.058409 0.053876 ENSG00000150779
ALDH1A1 ENSG00000165092.8 0.155553 0.065047 ENSG00000165092
B4GALT4 ENSG00000121578.8 0.086927 0.053726 ENSG00000121578
RRP12 ENSG00000052749.9 0.174596 0.05994 ENSG00000052749
C17orf89 ENSG00000224877.3 0.070548 0.057631 ENSG00000224877
KREMEN1 ENSG00000183762.8 0.128789 0.058296 ENSG00000183762
UBE4A ENSG00000110344.5 0.107668 0.058592 ENSG00000110344
MAPK3 ENSG00000102882.7 0.098583 0.044518 ENSG00000102882
SFTPD ENSG00000133661.11 0.105318 0.06156 ENSG00000133661
GAS2L3 ENSG00000139354.6 0.085424 0.053291 ENSG00000139354
PPA2 ENSG00000138777.15 0.065257 0.046467 ENSG00000138777
BBX ENSG00000114439.14 0.123497 0.055494 ENSG00000114439
MED7 ENSG00000155868.7 0.058785 0.045392 ENSG00000155868
VCP ENSG00000165280.11 0.122504 0.052031 ENSG00000165280
TSNARE1 ENSG00000171045.10 0.180073 0.063771 ENSG00000171045
CCSAP ENSG00000154429.6 0.127425 0.060369 ENSG00000154429
ZCRB1 ENSG00000139168.3 0.119892 0.062279 ENSG00000139168
BDH2 ENSG00000164039.10 0.108961 0.05262 ENSG00000164039
STK24 ENSG00000102572.10 0.095915 0.054775 ENSG00000102572
POLR2G ENSG00000168002.7 0.053214 0.050043 ENSG00000168002
GDPD3 ENSG00000102886.10 0.208797 0.077922 ENSG00000102886
NCAPG2 ENSG00000146918.15 0.062283 0.045626 ENSG00000146918
CTPS2 ENSG00000047230.10 0.146835 0.067894 ENSG00000047230
SPATA25 ENSG00000149634.4 0.050526 0.053213 ENSG00000149634
SNX11 ENSG00000002919.10 0.232075 0.065057 ENSG00000002919
NUTM2D ENSG00000214562.9 0.056812 0.050771 ENSG00000214562
UBA6 ENSG00000033178.7 0.099645 0.056654 ENSG00000033178
LGALS8 ENSG00000116977.14 0.085086 0.054703 ENSG00000116977
ODF3B ENSG00000177989.9 0.106796 0.06264 ENSG00000177989
ZBTB18 ENSG00000179456.9 0.071682 0.055789 ENSG00000179456
TRMT10B ENSG00000165275.5 0.161468 0.067327 ENSG00000165275
TXNIP ENSG00000117289.7 0.066606 0.047453 ENSG00000117289
CLRN3 ENSG00000180745.4 0.069817 0.04838 ENSG00000180745
UBE2I ENSG00000103275.14 0.05181 0.044778 ENSG00000103275
NUCB2 ENSG00000070081.11 0.064702 0.047939 ENSG00000070081
ERI1 ENSG00000104626.10 0.110671 0.067039 ENSG00000104626
CAPZA1 ENSG00000116489.8 0.056133 0.043175 ENSG00000116489
NR4A3 ENSG00000119508.13 0.091849 0.060234 ENSG00000119508
PIP5K1C ENSG00000186111.4 0.066618 0.059184 ENSG00000186111
OSGEP ENSG00000092094.6 0.134048 0.068833 ENSG00000092094
CKAP5 ENSG00000175216.10 0.055749 0.041756 ENSG00000175216
AASS ENSG00000008311.10 0.055733 0.052268 ENSG00000008311
TNFRSF10A ENSG00000104689.5 0.175947 0.07814 ENSG00000104689
ASH2L ENSG00000129691.11 0.056271 0.048327 ENSG00000129691
GNAT2 ENSG00000134183.7 0.064015 0.052397 ENSG00000134183
SAG ENSG00000130561.12 0.05105 0.05169 ENSG00000130561
C1QTNF4 ENSG00000172247.3 0.242626 0.080132 ENSG00000172247
RAD21 ENSG00000164754.8 0.081668 0.054885 ENSG00000164754
STMN1 ENSG00000117632.16 0.063721 0.060912 ENSG00000117632
MAP2K6 ENSG00000108984.9 0.065282 0.053306 ENSG00000108984
BTBD17 ENSG00000204347.3 0.106519 0.06434 ENSG00000204347
TFG ENSG00000114354.8 0.087565 0.044563 ENSG00000114354
LILRB2 ENSG00000131042.9 0.094111 0.076339 ENSG00000131042
C12orf68 ENSG00000177875.3 0.097509 0.055361 ENSG00000177875
RIMBP2 ENSG00000060709.9 0.121343 0.075764 ENSG00000060709
NECAB2 ENSG00000103154.5 0.140832 0.083784 ENSG00000103154
AP000783.1 ENSG00000254667.1 0.069589 0.056542 ENSG00000254667
GNE ENSG00000159921.10 0.058028 0.04814 ENSG00000159921
TMEM163 ENSG00000152128.13 0.171939 0.065938 ENSG00000152128
SULT2A1 ENSG00000105398.3 0.06569 0.057676 ENSG00000105398
PCDHGA10 ENSG00000253846.1 0.070226 0.054492 ENSG00000253846
UPK3A ENSG00000100373.5 0.087059 0.058923 ENSG00000100373
ZFP1 ENSG00000184517.7 0.080947 0.051734 ENSG00000184517
PRDX5 ENSG00000126432.9 0.138611 0.06115 ENSG00000126432
NXPH4 ENSG00000182379.9 0.056825 0.041797 ENSG00000182379
VEGFA ENSG00000112715.16 0.196432 0.081946 ENSG00000112715
ST3GAL3 ENSG00000126091.15 0.095785 0.057762 ENSG00000126091
SLC9A2 ENSG00000115616.2 0.074786 0.04575 ENSG00000115616
WBP1L ENSG00000166272.12 0.065488 0.057425 ENSG00000166272
TCF25 ENSG00000141002.14 0.055412 0.037715 ENSG00000141002
VMAC ENSG00000187650.3 0.08347 0.061946 ENSG00000187650
ECHDC3 ENSG00000134463.10 0.24299 0.079223 ENSG00000134463
ZIM2 ENSG00000269699.1 0.051444 0.06076 ENSG00000269699
RAP2A ENSG00000125249.6 0.05729 0.052821 ENSG00000125249
GIPC3 ENSG00000179855.5 0.148725 0.073125 ENSG00000179855
DCTN6 ENSG00000104671.3 0.073664 0.056093 ENSG00000104671
GPR85 ENSG00000164604.7 0.122541 0.059786 ENSG00000164604
TSKS ENSG00000126467.6 0.132775 0.07037 ENSG00000126467
C1orf115 ENSG00000162817.6 0.090978 0.054901 ENSG00000162817
L3MBTL2 ENSG00000100395.10 0.055882 0.038121 ENSG00000100395
CDK11B ENSG00000248333.3 0.101183 0.056773 ENSG00000248333
SMAD5 ENSG00000113658.12 0.101336 0.051925 ENSG00000113658
PLCB1 ENSG00000182621.12 0.117385 0.074539 ENSG00000182621
TRIAP1 ENSG00000170855.3 0.081397 0.047213 ENSG00000170855
ARHGAP6 ENSG00000047648.17 0.058561 0.048385 ENSG00000047648
ANKS4B ENSG00000175311.5 0.063073 0.059709 ENSG00000175311
RASA4B ENSG00000170667.9 0.083329 0.051735 ENSG00000170667
GOLGA8S ENSG00000261739.2 0.051737 0.046192 ENSG00000261739
IPO8 ENSG00000133704.5 0.066001 0.047002 ENSG00000133704
TMEM55B ENSG00000165782.6 0.065022 0.064063 ENSG00000165782
SRCRB4D ENSG00000146700.8 0.166469 0.060695 ENSG00000146700
RP11-403P17.5 ENSG00000260851.2 0.214349 0.063004 ENSG00000260851
GTPBP8 ENSG00000163607.10 0.129212 0.06197 ENSG00000163607
TICAM1 ENSG00000127666.8 0.127733 0.069932 ENSG00000127666
AC074212.3 ENSG00000237452.2 0.060131 0.058107 ENSG00000237452
VRK3 ENSG00000105053.6 0.066235 0.055064 ENSG00000105053
ZBBX ENSG00000169064.8 0.052574 0.045629 ENSG00000169064
ARGLU1 ENSG00000134884.9 0.105362 0.069636 ENSG00000134884
SWSAP1 ENSG00000173928.2 0.058805 0.047811 ENSG00000173928
RPS11 ENSG00000142534.2 0.070694 0.053667 ENSG00000142534
MX1 ENSG00000157601.9 0.166783 0.079836 ENSG00000157601
TAS2R5 ENSG00000127366.4 0.06833 0.043216 ENSG00000127366
ADAM23 ENSG00000114948.8 0.064338 0.060511 ENSG00000114948
POLA2 ENSG00000014138.4 0.112126 0.054649 ENSG00000014138
ACP2 ENSG00000134575.5 0.146126 0.059819 ENSG00000134575
FRA10AC1 ENSG00000148690.10 0.145001 0.066252 ENSG00000148690
GSDMD ENSG00000104518.6 0.105353 0.055397 ENSG00000104518
CELA3B ENSG00000219073.3 0.065017 0.050402 ENSG00000219073
MAN2C1 ENSG00000140400.10 0.450332 0.069295 ENSG00000140400
PIGC ENSG00000135845.4 0.355247 0.072496 ENSG00000135845
GSTCD ENSG00000138780.10 0.063999 0.045569 ENSG00000138780
MED20 ENSG00000124641.10 0.061009 0.053853 ENSG00000124641
RP11-176H8.1 ENSG00000203546.3 0.05625 0.054742 ENSG00000203546
CLEC4M ENSG00000104938.12 0.051028 0.060385 ENSG00000104938
KRTAP10-12 ENSG00000189169.6 0.141483 0.067018 ENSG00000189169
MAN1A1 ENSG00000111885.5 0.071615 0.04634 ENSG00000111885
SENP7 ENSG00000138468.11 0.13565 0.051127 ENSG00000138468
PNKP ENSG00000039650.5 0.231427 0.072786 ENSG00000039650
TRPM4 ENSG00000130529.11 0.10765 0.068008 ENSG00000130529
SLC35C1 ENSG00000181830.7 0.116668 0.055638 ENSG00000181830
HSF2 ENSG00000025156.7 0.142652 0.060189 ENSG00000025156
MAN2A1 ENSG00000112893.5 0.084949 0.049437 ENSG00000112893
SNTB2 ENSG00000168807.12 0.065665 0.04527 ENSG00000168807
ROBO2 ENSG00000185008.13 0.054558 0.056511 ENSG00000185008
CACHD1 ENSG00000158966.9 0.138384 0.069658 ENSG00000158966
PIKFYVE ENSG00000115020.12 0.097917 0.061478 ENSG00000115020
ARF3 ENSG00000134287.4 0.084261 0.047623 ENSG00000134287
AGPAT9 ENSG00000138678.6 0.057475 0.053628 ENSG00000138678
CSRNP3 ENSG00000178662.11 0.096059 0.057438 ENSG00000178662
ARNTL ENSG00000133794.13 0.129728 0.056214 ENSG00000133794
NMRK1 ENSG00000106733.16 0.439914 0.071989 ENSG00000106733
HES4 ENSG00000188290.6 0.128889 0.060335 ENSG00000188290
OSCAR ENSG00000170909.9 0.239163 0.091954 ENSG00000170909
CCNA1 ENSG00000133101.5 0.132908 0.058671 ENSG00000133101
SFI1 ENSG00000198089.10 0.192379 0.067331 ENSG00000198089
TMEM99 ENSG00000167920.4 0.14539 0.06334 ENSG00000167920
ISOC1 ENSG00000066583.7 0.087361 0.048406 ENSG00000066583
PHLDB3 ENSG00000176531.6 0.05208 0.059298 ENSG00000176531
PROSER2 ENSG00000148426.8 0.192409 0.077884 ENSG00000148426
TIPIN ENSG00000075131.5 0.058141 0.048107 ENSG00000075131
PRDM15 ENSG00000141956.9 0.106777 0.054723 ENSG00000141956
PPT2-EGFL8 ENSG00000258388.3 0.061618 0.052694 ENSG00000258388
STAB2 ENSG00000136011.10 0.120503 0.068112 ENSG00000136011
GTF2H1 ENSG00000110768.7 0.058699 0.050357 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.320303 0.073285 ENSG00000117280
PIF1 ENSG00000140451.8 0.063595 0.04767 ENSG00000140451
SERP1 ENSG00000120742.6 0.055477 0.047046 ENSG00000120742
TNIP2 ENSG00000168884.10 0.056191 0.042737 ENSG00000168884
GPC2 ENSG00000213420.3 0.118813 0.058241 ENSG00000213420
LDHC ENSG00000166796.7 0.397996 0.074186 ENSG00000166796
RAB23 ENSG00000112210.7 0.066293 0.043132 ENSG00000112210
SMAP1 ENSG00000112305.10 0.102736 0.050839 ENSG00000112305
EIF3G ENSG00000130811.6 0.063152 0.052195 ENSG00000130811
RPS23 ENSG00000186468.8 0.092328 0.059437 ENSG00000186468
NT5DC2 ENSG00000168268.6 0.133823 0.058379 ENSG00000168268
AP001816.1 ENSG00000254531.1 0.310397 0.073995 ENSG00000254531
TBCCD1 ENSG00000113838.8 0.075802 0.055559 ENSG00000113838
ATG5 ENSG00000057663.8 0.091802 0.063257 ENSG00000057663
PARVB ENSG00000188677.9 0.071797 0.067512 ENSG00000188677
LRRC19 ENSG00000184434.7 0.117308 0.057832 ENSG00000184434
AHI1 ENSG00000135541.16 0.241232 0.068213 ENSG00000135541
ZNF559 ENSG00000188321.9 0.052749 0.043691 ENSG00000188321
AZI2 ENSG00000163512.9 0.087008 0.058756 ENSG00000163512
ARHGAP19 ENSG00000213390.6 0.215745 0.066581 ENSG00000213390
ZNF669 ENSG00000188295.10 0.068819 0.05262 ENSG00000188295
RNF40 ENSG00000103549.17 0.099372 0.054587 ENSG00000103549
CNTNAP1 ENSG00000108797.7 0.070432 0.054861 ENSG00000108797
MRPS9 ENSG00000135972.4 0.180667 0.063085 ENSG00000135972
TTYH1 ENSG00000167614.9 0.079703 0.066867 ENSG00000167614
LMO2 ENSG00000135363.7 0.066657 0.052606 ENSG00000135363
PCID2 ENSG00000126226.16 0.086634 0.061496 ENSG00000126226
FAM19A1 ENSG00000183662.6 0.128029 0.065671 ENSG00000183662
RNF112 ENSG00000128482.11 0.06286 0.047154 ENSG00000128482
MTX2 ENSG00000128654.9 0.088323 0.055575 ENSG00000128654
C1orf194 ENSG00000179902.8 0.055474 0.053831 ENSG00000179902
PRAM1 ENSG00000133246.7 0.05748 0.054636 ENSG00000133246
ZBTB20 ENSG00000181722.11 0.136678 0.068807 ENSG00000181722
METRN ENSG00000103260.4 0.14883 0.069278 ENSG00000103260
ZBTB7C ENSG00000184828.5 0.062291 0.048201 ENSG00000184828
C7orf50 ENSG00000146540.10 0.092846 0.054172 ENSG00000146540
EXOG ENSG00000157036.8 0.05487 0.049042 ENSG00000157036
DNM3 ENSG00000197959.9 0.050912 0.045179 ENSG00000197959
BIN1 ENSG00000136717.10 0.27291 0.073884 ENSG00000136717
HBG2 ENSG00000196565.8 0.081278 0.053246 ENSG00000196565
ENPEP ENSG00000138792.5 0.064145 0.053236 ENSG00000138792
CSDC2 ENSG00000172346.10 0.085385 0.052282 ENSG00000172346
LECT2 ENSG00000145826.4 0.100505 0.058012 ENSG00000145826
USP44 ENSG00000136014.7 0.091927 0.057626 ENSG00000136014
CD109 ENSG00000156535.9 0.085016 0.055228 ENSG00000156535
SDCBP2 ENSG00000125775.10 0.067359 0.05956 ENSG00000125775
SGCE ENSG00000127990.11 0.08372 0.056062 ENSG00000127990
FLT4 ENSG00000037280.11 0.258779 0.084129 ENSG00000037280
ATG10 ENSG00000152348.11 0.393628 0.07018 ENSG00000152348
MAP3K12 ENSG00000139625.8 0.087668 0.060976 ENSG00000139625
FBN2 ENSG00000138829.6 0.246633 0.065047 ENSG00000138829
ARSG ENSG00000141337.8 0.065014 0.06077 ENSG00000141337
SLC15A2 ENSG00000163406.6 0.0837 0.047953 ENSG00000163406
GALNS ENSG00000141012.8 0.056556 0.050832 ENSG00000141012
C5orf46 ENSG00000178776.4 0.065312 0.050923 ENSG00000178776
FTSJD1 ENSG00000180917.12 0.072631 0.043951 ENSG00000180917
ACKR3 ENSG00000144476.5 0.09049 0.066965 ENSG00000144476
PTPN18 ENSG00000072135.8 0.079884 0.054259 ENSG00000072135
ZNF699 ENSG00000196110.3 0.059014 0.045609 ENSG00000196110
CAPN2 ENSG00000162909.13 0.050362 0.050193 ENSG00000162909
AP1M1 ENSG00000072958.4 0.17325 0.061474 ENSG00000072958
CUL7 ENSG00000044090.4 0.217515 0.066734 ENSG00000044090
SNRPB2 ENSG00000125870.6 0.115987 0.063143 ENSG00000125870
ZNF160 ENSG00000170949.13 0.101011 0.063855 ENSG00000170949
PRPS1L1 ENSG00000229937.4 0.063772 0.054086 ENSG00000229937
CTD-3105H18.14 ENSG00000268744.1 0.094805 0.054527 ENSG00000268744
RTKN2 ENSG00000182010.6 0.082923 0.049087 ENSG00000182010
API5 ENSG00000166181.8 0.094872 0.055348 ENSG00000166181
STEAP4 ENSG00000127954.8 0.061285 0.048499 ENSG00000127954
GNAO1 ENSG00000087258.9 0.054218 0.054546 ENSG00000087258
GKN1 ENSG00000169605.5 0.097981 0.056177 ENSG00000169605
CLDN10 ENSG00000134873.5 0.061788 0.045096 ENSG00000134873
ILDR2 ENSG00000143195.8 0.085678 0.052163 ENSG00000143195
BAI3 ENSG00000135298.9 0.062758 0.05254 ENSG00000135298
GGA1 ENSG00000100083.14 0.218632 0.076589 ENSG00000100083
TAF2 ENSG00000064313.7 0.129089 0.058889 ENSG00000064313
GPR180 ENSG00000152749.7 0.28827 0.071491 ENSG00000152749
MIER1 ENSG00000198160.10 0.072805 0.052514 ENSG00000198160
MAEL ENSG00000143194.8 0.112093 0.056983 ENSG00000143194
ARMC7 ENSG00000125449.2 0.14539 0.06982 ENSG00000125449
COX4I1 ENSG00000131143.4 0.072675 0.075154 ENSG00000131143
CSTF2T ENSG00000177613.7 0.118266 0.063734 ENSG00000177613
PCBD1 ENSG00000166228.4 0.06788 0.062806 ENSG00000166228
PPIL4 ENSG00000131013.3 0.137385 0.067581 ENSG00000131013
LRGUK ENSG00000155530.2 0.105475 0.066397 ENSG00000155530
BLZF1 ENSG00000117475.9 0.111732 0.052196 ENSG00000117475
GYS1 ENSG00000104812.10 0.069575 0.049265 ENSG00000104812
AKR1B1 ENSG00000085662.9 0.103114 0.059265 ENSG00000085662
STOML2 ENSG00000165283.11 0.080419 0.044 ENSG00000165283
PRKCE ENSG00000171132.9 0.054638 0.057817 ENSG00000171132
C4orf3 ENSG00000164096.10 0.094061 0.040182 ENSG00000164096
LILRB3 ENSG00000204577.7 0.243853 0.086425 ENSG00000204577
ANXA1 ENSG00000135046.9 0.097651 0.054009 ENSG00000135046
BAZ2B ENSG00000123636.13 0.113069 0.050596 ENSG00000123636
RPAP3 ENSG00000005175.5 0.079309 0.052188 ENSG00000005175
MGST2 ENSG00000085871.4 0.080064 0.060094 ENSG00000085871
NEK1 ENSG00000137601.11 0.071402 0.053405 ENSG00000137601
EXOSC9 ENSG00000123737.8 0.095395 0.050195 ENSG00000123737
CACNG4 ENSG00000075461.5 0.070391 0.059065 ENSG00000075461
CYBRD1 ENSG00000071967.7 0.329798 0.075904 ENSG00000071967
DAPP1 ENSG00000070190.8 0.090312 0.048931 ENSG00000070190
MARC2 ENSG00000117791.11 0.053249 0.047438 ENSG00000117791
PRSS45 ENSG00000188086.8 0.13803 0.069369 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.458767 0.069805 ENSG00000120675
DKFZP667F0711 ENSG00000212743.1 0.14236 0.075458 ENSG00000212743
PLCB2 ENSG00000137841.7 0.098088 0.068077 ENSG00000137841
MYO6 ENSG00000196586.9 0.056766 0.046967 ENSG00000196586
MRPS7 ENSG00000125445.6 0.130479 0.058315 ENSG00000125445
RPL23A ENSG00000198242.9 0.069543 0.052982 ENSG00000198242
DOPEY1 ENSG00000083097.10 0.148158 0.061246 ENSG00000083097
METTL2B ENSG00000165055.10 0.190391 0.064992 ENSG00000165055
KANSL2 ENSG00000139620.8 0.071813 0.044327 ENSG00000139620
ACSBG2 ENSG00000130377.9 0.064829 0.062321 ENSG00000130377
UBL3 ENSG00000122042.9 0.065604 0.057795 ENSG00000122042
EML3 ENSG00000149499.7 0.195254 0.064312 ENSG00000149499
ZNF668 ENSG00000167394.8 0.099085 0.049653 ENSG00000167394
CXCL5 ENSG00000163735.6 0.147653 0.056852 ENSG00000163735
TMED2 ENSG00000086598.6 0.077236 0.052033 ENSG00000086598
CCKAR ENSG00000163394.5 0.124815 0.076249 ENSG00000163394
ARL11 ENSG00000152213.3 0.05255 0.041408 ENSG00000152213
AKAP8 ENSG00000105127.3 0.050435 0.054576 ENSG00000105127
GEMIN2 ENSG00000092208.12 0.089974 0.054193 ENSG00000092208
ST6GALNAC4 ENSG00000136840.14 0.064702 0.058807 ENSG00000136840
PPM1K ENSG00000163644.9 0.18776 0.07201 ENSG00000163644
DNAJC18 ENSG00000170464.5 0.086689 0.054736 ENSG00000170464
ELL2 ENSG00000118985.10 0.060991 0.047154 ENSG00000118985
NUP85 ENSG00000125450.6 0.261076 0.068917 ENSG00000125450
GOT2 ENSG00000125166.8 0.128896 0.054903 ENSG00000125166
SIGLEC7 ENSG00000168995.9 0.195997 0.083376 ENSG00000168995
RIN1 ENSG00000174791.6 0.0636 0.052603 ENSG00000174791
C17orf67 ENSG00000214226.4 0.081214 0.058649 ENSG00000214226
ZNF625 ENSG00000257591.1 0.071868 0.054767 ENSG00000257591
COPG2 ENSG00000158623.10 0.329892 0.079123 ENSG00000158623
POLR3F ENSG00000132664.7 0.06207 0.052265 ENSG00000132664
C14orf37 ENSG00000139971.11 0.089924 0.06967 ENSG00000139971
INO80E ENSG00000169592.10 0.067737 0.040349 ENSG00000169592
EBPL ENSG00000123179.9 0.250253 0.070832 ENSG00000123179
IPMK ENSG00000151151.5 0.067173 0.04106 ENSG00000151151
DARS ENSG00000115866.6 0.184707 0.073673 ENSG00000115866
