AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
CCND1 ENSG00000110092.3 0.010718 0.028925 ENSG00000110092
PSMD6 ENSG00000163636.6 0.050912 0.052915 ENSG00000163636
ORC4 ENSG00000115947.8 0.024522 0.029401 ENSG00000115947
ESR1 ENSG00000091831.16 0.02189 0.040781 ENSG00000091831
SRPK1 ENSG00000096063.10 0.013694 0.044047 ENSG00000096063
SLC5A6 ENSG00000138074.10 0.065215 0.053735 ENSG00000138074
MLXIP ENSG00000175727.8 0.026167 0.034277 ENSG00000175727
USP50 ENSG00000170236.10 0.037645 0.039824 ENSG00000170236
TBL3 ENSG00000183751.10 0.02178 0.029742 ENSG00000183751
THAP6 ENSG00000174796.8 0.09004 0.054956 ENSG00000174796
CARD18 ENSG00000255501.1 0.054011 0.048368 ENSG00000255501
SPOCK2 ENSG00000107742.8 0.20498 0.067448 ENSG00000107742
PGM2 ENSG00000169299.9 0.213331 0.062809 ENSG00000169299
PPP2R5D ENSG00000112640.10 0.043428 0.051276 ENSG00000112640
USP4 ENSG00000114316.8 0.084389 0.048083 ENSG00000114316
ZNF80 ENSG00000174255.5 0.022281 0.03555 ENSG00000174255
ATP5H ENSG00000167863.7 0.090904 0.063246 ENSG00000167863
NAGS ENSG00000161653.6 0.014667 0.034169 ENSG00000161653
RAET1E ENSG00000164520.7 0.077475 0.052926 ENSG00000164520
STX7 ENSG00000079950.9 0.124188 0.065866 ENSG00000079950
SREK1 ENSG00000153914.11 0.019683 0.039708 ENSG00000153914
TXNDC17 ENSG00000129235.6 0.027903 0.036668 ENSG00000129235
ZKSCAN8 ENSG00000198315.6 0.015377 0.033475 ENSG00000198315
ZNF471 ENSG00000196263.3 0.244933 0.072506 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.09947 0.060094 ENSG00000143006
AQP8 ENSG00000103375.6 0.017088 0.041604 ENSG00000103375
LONRF1 ENSG00000154359.8 0.015318 0.032453 ENSG00000154359
OMA1 ENSG00000162600.7 0.22801 0.070165 ENSG00000162600
TOB2 ENSG00000183864.4 0.039749 0.037679 ENSG00000183864
TBC1D23 ENSG00000036054.8 0.341496 0.071614 ENSG00000036054
LGALS9C ENSG00000171916.12 0.029374 0.036446 ENSG00000171916
GINS4 ENSG00000147536.7 0.013223 0.034286 ENSG00000147536
IRGQ ENSG00000167378.4 0.027529 0.051684 ENSG00000167378
HFM1 ENSG00000162669.11 0.314922 0.073124 ENSG00000162669
PMP22 ENSG00000109099.9 0.048218 0.046435 ENSG00000109099
LRRK2 ENSG00000188906.9 0.237719 0.068414 ENSG00000188906
SETD3 ENSG00000183576.8 0.059831 0.045744 ENSG00000183576
CASD1 ENSG00000127995.12 0.078444 0.051446 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.08482 0.048493 ENSG00000140265
CHD8 ENSG00000100888.8 0.044015 0.063909 ENSG00000100888
PTRH2 ENSG00000141378.13 0.013385 0.027437 ENSG00000141378
C7orf73 ENSG00000243317.3 0.176219 0.061648 ENSG00000243317
FZD9 ENSG00000188763.3 0.057571 0.058708 ENSG00000188763
HYKK ENSG00000188266.9 0.03647 0.041331 ENSG00000188266
GALNT13 ENSG00000144278.10 0.017095 0.036177 ENSG00000144278
OGFOD1 ENSG00000087263.12 0.251706 0.063619 ENSG00000087263
ANXA10 ENSG00000109511.6 0.06154 0.05456 ENSG00000109511
CEP68 ENSG00000011523.9 0.019719 0.041387 ENSG00000011523
MAP2K1 ENSG00000169032.5 0.041063 0.045138 ENSG00000169032
MEF2D ENSG00000116604.12 0.029917 0.034374 ENSG00000116604
ANTXR1 ENSG00000169604.15 0.056415 0.041454 ENSG00000169604
KIAA1279 ENSG00000198954.4 0.479167 0.066169 ENSG00000198954
CLINT1 ENSG00000113282.9 0.081036 0.055644 ENSG00000113282
AC016757.3 ENSG00000186235.6 0.012839 0.022122 ENSG00000186235
GOLGB1 ENSG00000173230.11 0.14344 0.060692 ENSG00000173230
IDH1 ENSG00000138413.9 0.018737 0.035953 ENSG00000138413
AMDHD1 ENSG00000139344.3 0.017186 0.033353 ENSG00000139344
DUSP19 ENSG00000162999.8 0.035376 0.042224 ENSG00000162999
CACFD1 ENSG00000160325.10 0.031571 0.054161 ENSG00000160325
NUDT13 ENSG00000166321.9 0.092767 0.052655 ENSG00000166321
RALB ENSG00000144118.9 0.164445 0.060019 ENSG00000144118
STK16 ENSG00000115661.9 0.034164 0.050007 ENSG00000115661
CPSF3L ENSG00000127054.14 0.018058 0.044269 ENSG00000127054
RBM26 ENSG00000139746.11 0.063731 0.038966 ENSG00000139746
ATOX1 ENSG00000177556.7 0.076952 0.047213 ENSG00000177556
TOR1B ENSG00000136816.11 0.016885 0.038046 ENSG00000136816
WDR55 ENSG00000120314.14 0.024307 0.028684 ENSG00000120314
ZNF480 ENSG00000198464.9 0.218442 0.070604 ENSG00000198464
KEL ENSG00000197993.3 0.073812 0.047579 ENSG00000197993
KIFAP3 ENSG00000075945.8 0.170195 0.065352 ENSG00000075945
C1orf228 ENSG00000198520.6 0.060461 0.053489 ENSG00000198520
PREPL ENSG00000138078.11 0.041619 0.049083 ENSG00000138078
ETV3 ENSG00000117036.7 0.033283 0.035995 ENSG00000117036
KIAA1875 ENSG00000179698.9 0.309664 0.07632 ENSG00000179698
PKDCC ENSG00000162878.8 0.017814 0.025896 ENSG00000162878
LIX1 ENSG00000145721.7 0.023626 0.044885 ENSG00000145721
FADS3 ENSG00000221968.4 0.0595 0.055127 ENSG00000221968
ZNF793 ENSG00000188227.8 0.017772 0.05281 ENSG00000188227
STK32B ENSG00000152953.8 0.087397 0.071932 ENSG00000152953
PDLIM4 ENSG00000131435.8 0.144628 0.064142 ENSG00000131435
IMMP1L ENSG00000148950.5 0.022983 0.032881 ENSG00000148950
HIST1H4I ENSG00000198339.3 0.018334 0.03627 ENSG00000198339
C5orf56 ENSG00000197536.6 0.014695 0.030782 ENSG00000197536
RNMTL1 ENSG00000171861.6 0.09706 0.062136 ENSG00000171861
ADIPOQ ENSG00000181092.5 0.042224 0.041635 ENSG00000181092
HIGD1A ENSG00000181061.9 0.018494 0.035877 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.031081 0.040871 ENSG00000174032
PARD6A ENSG00000102981.5 0.052343 0.047313 ENSG00000102981
KANK1 ENSG00000107104.14 0.142149 0.065692 ENSG00000107104
RNF34 ENSG00000170633.12 0.026309 0.034386 ENSG00000170633
VPS4A ENSG00000132612.13 0.015389 0.031189 ENSG00000132612
KLRB1 ENSG00000111796.3 0.038298 0.052216 ENSG00000111796
SSR1 ENSG00000124783.8 0.041237 0.037582 ENSG00000124783
PDIK1L ENSG00000175087.5 0.077408 0.052084 ENSG00000175087
NAPRT1 ENSG00000147813.11 0.730191 0.046067 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.062392 0.043432 ENSG00000241839
NT5C2 ENSG00000076685.14 0.105572 0.057351 ENSG00000076685
SLC9B1 ENSG00000164037.12 0.046974 0.043345 ENSG00000164037
TLE1 ENSG00000196781.9 0.048283 0.046025 ENSG00000196781
VWC2 ENSG00000188730.3 0.073144 0.054532 ENSG00000188730
ZFYVE19 ENSG00000166140.13 0.122207 0.056007 ENSG00000166140
TPBG ENSG00000146242.5 0.119829 0.054327 ENSG00000146242
SAE1 ENSG00000142230.7 0.029727 0.04883 ENSG00000142230
TOR3A ENSG00000186283.9 0.053992 0.038692 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.058224 0.068606 ENSG00000153786
HIPK1 ENSG00000163349.17 0.010864 0.027217 ENSG00000163349
KIN ENSG00000151657.6 0.368105 0.078067 ENSG00000151657
ARL16 ENSG00000214087.4 0.011121 0.039679 ENSG00000214087
COPA ENSG00000122218.10 0.059271 0.055873 ENSG00000122218
VDAC2 ENSG00000165637.9 0.175401 0.065362 ENSG00000165637
TGM3 ENSG00000125780.11 0.023833 0.047421 ENSG00000125780
ABT1 ENSG00000146109.3 0.041096 0.05397 ENSG00000146109
ARID2 ENSG00000189079.11 0.016797 0.033441 ENSG00000189079
REEP2 ENSG00000132563.11 0.035386 0.034813 ENSG00000132563
MAP7 ENSG00000135525.14 0.033124 0.038011 ENSG00000135525
ANKRD63 ENSG00000230778.1 0.037511 0.036679 ENSG00000230778
PLAC9 ENSG00000189129.9 0.120374 0.059624 ENSG00000189129
SPG20OS ENSG00000120664.6 0.047092 0.043657 ENSG00000120664
NHP2L1 ENSG00000100138.9 0.017976 0.027094 ENSG00000100138
DPP10 ENSG00000175497.12 0.058531 0.047466 ENSG00000175497
HFE2 ENSG00000168509.13 0.020119 0.039081 ENSG00000168509
TNMD ENSG00000000005.5 0.02998 0.041312 ENSG00000000005
ANTXR2 ENSG00000163297.12 0.089668 0.061874 ENSG00000163297
METTL21D ENSG00000100483.9 0.28478 0.074344 ENSG00000100483
MED24 ENSG00000008838.13 0.234487 0.06647 ENSG00000008838
PTPN3 ENSG00000070159.9 0.036423 0.033016 ENSG00000070159
G3BP2 ENSG00000138757.10 0.037976 0.0388 ENSG00000138757
FFAR2 ENSG00000126262.3 0.024804 0.041918 ENSG00000126262
KIF9 ENSG00000088727.8 0.046948 0.042187 ENSG00000088727
WDSUB1 ENSG00000196151.6 0.395366 0.070093 ENSG00000196151
PKD2L2 ENSG00000078795.12 0.03146 0.041431 ENSG00000078795
RP11-122A3.2 ENSG00000253250.2 0.011745 0.031817 ENSG00000253250
DKFZP761J1410 ENSG00000105520.6 0.637682 0.060009 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.61193 0.060387 ENSG00000137968
PIP4K2C ENSG00000166908.13 0.037963 0.051664 ENSG00000166908
KIAA2026 ENSG00000183354.7 0.033655 0.041048 ENSG00000183354
SYCE3 ENSG00000217442.3 0.034425 0.044554 ENSG00000217442
NIN ENSG00000100503.19 0.126175 0.058428 ENSG00000100503
ZNF621 ENSG00000172888.7 0.015319 0.03039 ENSG00000172888
CTNNA3 ENSG00000183230.11 0.042566 0.050796 ENSG00000183230
LRRC4B ENSG00000131409.8 0.08081 0.066506 ENSG00000131409
RRAGD ENSG00000025039.9 0.062632 0.049244 ENSG00000025039
N4BP2 ENSG00000078177.9 0.291382 0.076686 ENSG00000078177
HMGN3 ENSG00000118418.10 0.11996 0.058807 ENSG00000118418
ZDHHC5 ENSG00000156599.6 0.058395 0.038543 ENSG00000156599
SERPINA1 ENSG00000197249.8 0.040188 0.037664 ENSG00000197249
YKT6 ENSG00000106636.3 0.045021 0.047771 ENSG00000106636
DDX19A ENSG00000168872.11 0.02822 0.031181 ENSG00000168872
MANSC1 ENSG00000111261.9 0.011333 0.024263 ENSG00000111261
PTBP2 ENSG00000117569.13 0.022398 0.034567 ENSG00000117569
ZMYND11 ENSG00000015171.14 0.016599 0.028896 ENSG00000015171
DIP2B ENSG00000066084.8 0.058663 0.037361 ENSG00000066084
UBR1 ENSG00000159459.7 0.017522 0.032436 ENSG00000159459
AC109829.1 ENSG00000233438.1 0.027919 0.038888 ENSG00000233438
UVSSA ENSG00000163945.11 0.030584 0.045934 ENSG00000163945
TMEM184B ENSG00000198792.7 0.054549 0.053519 ENSG00000198792
CD300LG ENSG00000161649.8 0.026439 0.037812 ENSG00000161649
RAB2B ENSG00000129472.8 0.140555 0.068517 ENSG00000129472
GOLGA8B ENSG00000215252.7 0.02051 0.031835 ENSG00000215252
BEND4 ENSG00000188848.11 0.026483 0.038583 ENSG00000188848
FAM114A1 ENSG00000197712.7 0.045446 0.047373 ENSG00000197712
TMEM30A ENSG00000112697.11 0.06204 0.047725 ENSG00000112697
CLTB ENSG00000175416.8 0.052649 0.053486 ENSG00000175416
SMPD1 ENSG00000166311.5 0.06871 0.052843 ENSG00000166311
TRIP13 ENSG00000071539.9 0.014309 0.030664 ENSG00000071539
PSMA4 ENSG00000041357.11 0.123886 0.053792 ENSG00000041357
SBNO1 ENSG00000139697.7 0.024624 0.032241 ENSG00000139697
DOK3 ENSG00000146094.9 0.038985 0.044262 ENSG00000146094
HOXA11 ENSG00000005073.5 0.097548 0.059965 ENSG00000005073
CDH15 ENSG00000129910.3 0.142554 0.065691 ENSG00000129910
OR51E1 ENSG00000180785.8 0.010901 0.017176 ENSG00000180785
MARCO ENSG00000019169.9 0.073254 0.052169 ENSG00000019169
CASP8 ENSG00000064012.17 0.034939 0.041509 ENSG00000064012
TNPO1 ENSG00000083312.13 0.06845 0.058237 ENSG00000083312
XRCC2 ENSG00000196584.2 0.233521 0.077442 ENSG00000196584
ABCD3 ENSG00000117528.7 0.01639 0.035156 ENSG00000117528
DDB2 ENSG00000134574.7 0.081881 0.043436 ENSG00000134574
USMG5 ENSG00000173915.8 0.010038 0.038535 ENSG00000173915
COG2 ENSG00000135775.8 0.015429 0.048619 ENSG00000135775
CXCL2 ENSG00000081041.8 0.056573 0.046676 ENSG00000081041
IMPG1 ENSG00000112706.7 0.017561 0.030644 ENSG00000112706
BLOC1S6 ENSG00000104164.6 0.058313 0.049917 ENSG00000104164
SGK494 ENSG00000167524.10 0.02121 0.032479 ENSG00000167524
WBP1 ENSG00000239779.2 0.084567 0.050811 ENSG00000239779
RNPC3 ENSG00000185946.11 0.018515 0.038063 ENSG00000185946
LAMB1 ENSG00000091136.9 0.189999 0.067105 ENSG00000091136
DCP2 ENSG00000172795.11 0.06495 0.053627 ENSG00000172795
ABCG1 ENSG00000160179.14 0.014271 0.036529 ENSG00000160179
CERS3 ENSG00000154227.9 0.067353 0.059898 ENSG00000154227
SDS ENSG00000135094.6 0.025452 0.032275 ENSG00000135094
ABTB1 ENSG00000114626.13 0.02488 0.036173 ENSG00000114626
ZC3H14 ENSG00000100722.14 0.070913 0.057451 ENSG00000100722
MESDC2 ENSG00000117899.6 0.033743 0.038387 ENSG00000117899
STAT3 ENSG00000168610.10 0.19772 0.072662 ENSG00000168610
SPTBN5 ENSG00000137877.8 0.289548 0.074366 ENSG00000137877
PITPNC1 ENSG00000154217.10 0.03612 0.05587 ENSG00000154217
EIF3J ENSG00000104131.8 0.042077 0.043021 ENSG00000104131
PEX3 ENSG00000034693.10 0.039554 0.041924 ENSG00000034693
LSS ENSG00000160285.10 0.032087 0.045224 ENSG00000160285
RB1 ENSG00000139687.9 0.016453 0.035187 ENSG00000139687
AAAS ENSG00000094914.8 0.050808 0.042378 ENSG00000094914
IL7 ENSG00000104432.8 0.037652 0.048205 ENSG00000104432
YARS ENSG00000134684.6 0.011257 0.033558 ENSG00000134684
SNRNP40 ENSG00000060688.8 0.023017 0.036253 ENSG00000060688
ODF1 ENSG00000155087.3 0.024347 0.045653 ENSG00000155087
LAPTM4B ENSG00000104341.12 0.025111 0.047507 ENSG00000104341
GAS2 ENSG00000148935.6 0.086771 0.055844 ENSG00000148935
TNFAIP8 ENSG00000145779.7 0.103685 0.053565 ENSG00000145779
PLCXD2 ENSG00000240891.2 0.02855 0.03942 ENSG00000240891
ADAMTS5 ENSG00000154736.5 0.012151 0.035918 ENSG00000154736
RIMS3 ENSG00000117016.5 0.044425 0.050129 ENSG00000117016
FUBP3 ENSG00000107164.15 0.012406 0.038457 ENSG00000107164
RNF187 ENSG00000168159.8 0.037575 0.037276 ENSG00000168159
PDZD4 ENSG00000067840.7 0.02714 0.033293 ENSG00000067840
CNN3 ENSG00000117519.11 0.106041 0.062565 ENSG00000117519
ADAP1 ENSG00000105963.9 0.027898 0.043045 ENSG00000105963
COMMD2 ENSG00000114744.4 0.014665 0.031749 ENSG00000114744
RPS5 ENSG00000083845.4 0.033334 0.032936 ENSG00000083845
TTC39B ENSG00000155158.15 0.091111 0.06736 ENSG00000155158
TUBE1 ENSG00000074935.9 0.027011 0.039684 ENSG00000074935
SIX4 ENSG00000100625.8 0.024581 0.044995 ENSG00000100625
GPR126 ENSG00000112414.10 0.048354 0.043349 ENSG00000112414
TSG101 ENSG00000074319.8 0.329677 0.067654 ENSG00000074319
RPS21 ENSG00000171858.13 0.088637 0.060868 ENSG00000171858
SNRPF ENSG00000139343.6 0.025301 0.03197 ENSG00000139343
PSMD7 ENSG00000103035.6 0.058214 0.052631 ENSG00000103035
ANKRD32 ENSG00000133302.8 0.02356 0.033907 ENSG00000133302
IGFL2 ENSG00000204866.4 0.041829 0.057933 ENSG00000204866
NSUN7 ENSG00000179299.12 0.092223 0.059302 ENSG00000179299
SET ENSG00000119335.12 0.01789 0.040853 ENSG00000119335
C12orf39 ENSG00000134548.5 0.070485 0.050506 ENSG00000134548
NCKIPSD ENSG00000213672.3 0.173366 0.075475 ENSG00000213672
BTG1 ENSG00000133639.3 0.092679 0.059761 ENSG00000133639
TEX35 ENSG00000240021.5 0.031005 0.039117 ENSG00000240021
ANK2 ENSG00000145362.12 0.015381 0.038003 ENSG00000145362
ACKR2 ENSG00000144648.9 0.033503 0.038956 ENSG00000144648
TRAPPC9 ENSG00000167632.10 0.1468 0.073511 ENSG00000167632
PABPC1L ENSG00000101104.8 0.01899 0.042609 ENSG00000101104
CANX ENSG00000127022.10 0.010554 0.02784 ENSG00000127022
NAT9 ENSG00000109065.7 0.073779 0.060016 ENSG00000109065
AC073346.2 ENSG00000214194.4 0.054995 0.048814 ENSG00000214194
ITIH3 ENSG00000162267.8 0.094842 0.05727 ENSG00000162267
RAMP3 ENSG00000122679.4 0.075521 0.047573 ENSG00000122679
EXD1 ENSG00000178997.7 0.030717 0.039987 ENSG00000178997
PID1 ENSG00000153823.14 0.02984 0.039888 ENSG00000153823
VPS54 ENSG00000143952.14 0.040784 0.044455 ENSG00000143952
GLYATL1 ENSG00000166840.9 0.033999 0.036267 ENSG00000166840
ACTN4 ENSG00000130402.7 0.077789 0.054474 ENSG00000130402
PCDHGA9 ENSG00000261934.1 0.078024 0.05076 ENSG00000261934
TANK ENSG00000136560.9 0.030437 0.036122 ENSG00000136560
TRERF1 ENSG00000124496.8 0.04743 0.049099 ENSG00000124496
BBS12 ENSG00000181004.5 0.0421 0.041933 ENSG00000181004
AP1AR ENSG00000138660.7 0.04423 0.034898 ENSG00000138660
LDLRAD4 ENSG00000168675.14 0.035102 0.050266 ENSG00000168675
ZNF394 ENSG00000160908.14 0.033068 0.036752 ENSG00000160908
RPL41 ENSG00000229117.4 0.081048 0.055604 ENSG00000229117
TREML2 ENSG00000112195.8 0.028042 0.046263 ENSG00000112195
RGS9 ENSG00000108370.11 0.016477 0.031437 ENSG00000108370
SAP30L ENSG00000164576.7 0.013498 0.030654 ENSG00000164576
DDX55 ENSG00000111364.11 0.118967 0.057162 ENSG00000111364
SLC14A1 ENSG00000141469.12 0.041781 0.055313 ENSG00000141469
ZNF615 ENSG00000197619.9 0.069271 0.056268 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.090907 0.046991 ENSG00000103742
C9orf37 ENSG00000203993.3 0.070121 0.05055 ENSG00000203993
MISP ENSG00000099812.6 0.03832 0.039085 ENSG00000099812
CNOT4 ENSG00000080802.14 0.042161 0.051837 ENSG00000080802
SHCBP1 ENSG00000171241.4 0.030176 0.033625 ENSG00000171241
XIRP2 ENSG00000163092.15 0.150684 0.060192 ENSG00000163092
IQSEC3 ENSG00000120645.7 0.015133 0.032879 ENSG00000120645
GGCT ENSG00000006625.13 0.091619 0.054805 ENSG00000006625
HOXD9 ENSG00000128709.10 0.020168 0.041467 ENSG00000128709
HEMK1 ENSG00000114735.5 0.068243 0.042099 ENSG00000114735
EFCAB6 ENSG00000186976.10 0.153954 0.06751 ENSG00000186976
CCDC54 ENSG00000138483.1 0.018585 0.033426 ENSG00000138483
C5orf51 ENSG00000205765.4 0.026365 0.038223 ENSG00000205765
ARL14 ENSG00000179674.2 0.04914 0.043318 ENSG00000179674
ZNF837 ENSG00000152475.6 0.083907 0.051346 ENSG00000152475
TIMM13 ENSG00000099800.3 0.065223 0.064468 ENSG00000099800
STK33 ENSG00000130413.11 0.032063 0.044986 ENSG00000130413
FTL ENSG00000087086.9 0.020866 0.046401 ENSG00000087086
C10orf118 ENSG00000165813.12 0.167127 0.072091 ENSG00000165813
WNT3 ENSG00000108379.5 0.04575 0.036158 ENSG00000108379
SLC46A3 ENSG00000139508.10 0.116623 0.058668 ENSG00000139508
ACTR1A ENSG00000138107.7 0.020994 0.033179 ENSG00000138107
PACSIN2 ENSG00000100266.12 0.035911 0.036124 ENSG00000100266
PLA2G6 ENSG00000184381.14 0.083158 0.060345 ENSG00000184381
ZFPM2 ENSG00000169946.9 0.064657 0.050264 ENSG00000169946
TSACC ENSG00000163467.6 0.039333 0.036545 ENSG00000163467
GPR63 ENSG00000112218.7 0.046839 0.042192 ENSG00000112218
PUS7 ENSG00000091127.9 0.037831 0.047681 ENSG00000091127
NPIPB5 ENSG00000243716.6 0.063276 0.059101 ENSG00000243716
ARL17A ENSG00000185829.11 0.487425 0.077871 ENSG00000185829
EXT2 ENSG00000151348.9 0.011614 0.042948 ENSG00000151348
SETD7 ENSG00000145391.8 0.135776 0.058616 ENSG00000145391
RHOH ENSG00000168421.7 0.018577 0.044213 ENSG00000168421
RP11-419C5.2 ENSG00000226232.3 0.470059 0.072828 ENSG00000226232
TYRP1 ENSG00000107165.8 0.019845 0.039012 ENSG00000107165
SDCBP ENSG00000137575.7 0.025756 0.030684 ENSG00000137575
ZNF813 ENSG00000198346.6 0.103244 0.078889 ENSG00000198346
GLCE ENSG00000138604.5 0.157319 0.072729 ENSG00000138604
C4orf33 ENSG00000151470.7 0.196169 0.064572 ENSG00000151470
PSMB4 ENSG00000159377.6 0.017857 0.036184 ENSG00000159377
PPM1D ENSG00000170836.7 0.064508 0.047231 ENSG00000170836
HPS4 ENSG00000100099.16 0.079011 0.058071 ENSG00000100099
NELL2 ENSG00000184613.6 0.11373 0.050764 ENSG00000184613
OTUD1 ENSG00000165312.5 0.026821 0.035083 ENSG00000165312
MALL ENSG00000144063.3 0.024634 0.03888 ENSG00000144063
CTD-2368P22.1 ENSG00000176593.3 0.146171 0.061344 ENSG00000176593
SIGLEC12 ENSG00000254521.2 0.250933 0.07623 ENSG00000254521
ASB15 ENSG00000146809.8 0.076324 0.04612 ENSG00000146809
PCDHB6 ENSG00000113211.3 0.040529 0.043487 ENSG00000113211
FAM78B ENSG00000188859.5 0.021688 0.039511 ENSG00000188859
LTB ENSG00000227507.2 0.012072 0.042953 ENSG00000227507
GADD45GIP1 ENSG00000179271.1 0.048628 0.048438 ENSG00000179271
ZNF383 ENSG00000188283.7 0.09006 0.058765 ENSG00000188283
ABCA6 ENSG00000154262.8 0.024168 0.038465 ENSG00000154262
MMP16 ENSG00000156103.11 0.041913 0.041561 ENSG00000156103
SIGLEC6 ENSG00000105492.11 0.11425 0.070767 ENSG00000105492
KRT28 ENSG00000173908.8 0.061935 0.049747 ENSG00000173908
ALX3 ENSG00000156150.6 0.061372 0.051507 ENSG00000156150
AHSP ENSG00000169877.5 0.037337 0.033901 ENSG00000169877
LILRA6 ENSG00000244482.5 0.102133 0.074855 ENSG00000244482
EMID1 ENSG00000186998.11 0.040951 0.039026 ENSG00000186998
PFDN5 ENSG00000123349.9 0.013024 0.033218 ENSG00000123349
CDC5L ENSG00000096401.7 0.153434 0.074454 ENSG00000096401
COTL1 ENSG00000103187.6 0.090684 0.072769 ENSG00000103187
DDAH1 ENSG00000153904.14 0.095945 0.055004 ENSG00000153904
EDEM3 ENSG00000116406.14 0.029218 0.035048 ENSG00000116406
KDELC2 ENSG00000178202.8 0.01472 0.037133 ENSG00000178202
THOP1 ENSG00000172009.10 0.084289 0.056005 ENSG00000172009
KDM2B ENSG00000089094.12 0.096018 0.052739 ENSG00000089094
TMEM106C ENSG00000134291.7 0.072947 0.05274 ENSG00000134291
APC ENSG00000134982.12 0.118438 0.062771 ENSG00000134982
CAB39L ENSG00000102547.14 0.153406 0.057975 ENSG00000102547
MAPT ENSG00000186868.11 0.026162 0.024659 ENSG00000186868
PIK3CB ENSG00000051382.4 0.034559 0.035018 ENSG00000051382
KLHL38 ENSG00000175946.8 0.013619 0.041896 ENSG00000175946
HNRNPC ENSG00000092199.13 0.077838 0.0654 ENSG00000092199
DACT2 ENSG00000164488.6 0.018394 0.031334 ENSG00000164488
HIST1H2BN ENSG00000233822.3 0.015003 0.035545 ENSG00000233822
FAM26F ENSG00000188820.8 0.150384 0.055063 ENSG00000188820
DENR ENSG00000139726.6 0.030392 0.032322 ENSG00000139726
CLLU1OS ENSG00000205057.3 0.013122 0.03438 ENSG00000205057
LOH12CR2 ENSG00000205791.2 0.034109 0.042725 ENSG00000205791
ABCB9 ENSG00000150967.13 0.041677 0.034045 ENSG00000150967
PPP1R3A ENSG00000154415.3 0.028997 0.029264 ENSG00000154415
FYB ENSG00000082074.11 0.041339 0.047028 ENSG00000082074
NFS1 ENSG00000244005.7 0.027019 0.030914 ENSG00000244005
NAE1 ENSG00000159593.10 0.01219 0.033036 ENSG00000159593
ANO2 ENSG00000047617.10 0.015029 0.030374 ENSG00000047617
PBX1 ENSG00000185630.13 0.022872 0.049752 ENSG00000185630
PCDHGA7 ENSG00000253537.1 0.06644 0.047409 ENSG00000253537
SLC11A2 ENSG00000110911.10 0.088476 0.049927 ENSG00000110911
FHIT ENSG00000189283.5 0.18855 0.077829 ENSG00000189283
JPH4 ENSG00000092051.12 0.029884 0.035175 ENSG00000092051
MPHOSPH9 ENSG00000051825.10 0.081354 0.050257 ENSG00000051825
ZSWIM4 ENSG00000132003.5 0.048118 0.051758 ENSG00000132003
AGBL2 ENSG00000165923.11 0.025643 0.022469 ENSG00000165923
HS1BP3 ENSG00000118960.8 0.04007 0.043469 ENSG00000118960
TOMM40L ENSG00000158882.8 0.157663 0.07249 ENSG00000158882
NDUFA3 ENSG00000170906.11 0.263657 0.086063 ENSG00000170906
RWDD1 ENSG00000111832.8 0.084961 0.044285 ENSG00000111832
FXYD2 ENSG00000137731.9 0.138042 0.059141 ENSG00000137731
REXO4 ENSG00000148300.6 0.018615 0.051623 ENSG00000148300
CENPC ENSG00000145241.6 0.074368 0.045752 ENSG00000145241
LRRC36 ENSG00000159708.13 0.185818 0.063601 ENSG00000159708
CCL3L3 ENSG00000256515.3 0.044551 0.056499 ENSG00000256515
HIST1H4J ENSG00000197238.3 0.010426 0.033876 ENSG00000197238
CNST ENSG00000162852.9 0.049048 0.044837 ENSG00000162852
PAQR8 ENSG00000170915.8 0.027308 0.037656 ENSG00000170915
HEY2 ENSG00000135547.4 0.065555 0.055263 ENSG00000135547
LSMEM2 ENSG00000179564.3 0.022456 0.025672 ENSG00000179564
FAM171B ENSG00000144369.8 0.047848 0.036086 ENSG00000144369
NUP50 ENSG00000093000.13 0.011249 0.051857 ENSG00000093000
SLC18A2 ENSG00000165646.7 0.136899 0.063759 ENSG00000165646
PRCD ENSG00000214140.6 0.037494 0.043584 ENSG00000214140
KIF21A ENSG00000139116.13 0.055334 0.04323 ENSG00000139116
MYOZ3 ENSG00000164591.9 0.026588 0.044339 ENSG00000164591
C6orf25 ENSG00000204420.4 0.024084 0.034194 ENSG00000204420
PCGF2 ENSG00000056661.9 0.015896 0.035454 ENSG00000056661
SPOCK1 ENSG00000152377.8 0.195664 0.066465 ENSG00000152377
GOLGA3 ENSG00000090615.8 0.052104 0.045201 ENSG00000090615
ADRB1 ENSG00000043591.4 0.010872 0.029288 ENSG00000043591
ZNF587B ENSG00000269343.2 0.059104 0.04281 ENSG00000269343
GYPC ENSG00000136732.10 0.065794 0.047826 ENSG00000136732
IFI44 ENSG00000137965.6 0.025799 0.035431 ENSG00000137965
REST ENSG00000084093.11 0.078641 0.054614 ENSG00000084093
PAM16 ENSG00000217930.3 0.053188 0.067115 ENSG00000217930
MARCH6 ENSG00000145495.10 0.023948 0.042663 ENSG00000145495
HEATR6 ENSG00000068097.10 0.15013 0.064289 ENSG00000068097
PARP15 ENSG00000173200.8 0.076883 0.054867 ENSG00000173200
