AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
FAM5C ENSG00000162670.7 0.286489 0.085041 ENSG00000162670
SH2B1 ENSG00000178188.10 0.168621 0.073496 ENSG00000178188
AKIP1 ENSG00000166452.7 0.187517 0.078227 ENSG00000166452
MBOAT7 ENSG00000125505.12 0.279212 0.10687 ENSG00000125505
ZNF805 ENSG00000204524.5 0.183047 0.084659 ENSG00000204524
NAP1L5 ENSG00000177432.6 0.185822 0.089844 ENSG00000177432
FAM184A ENSG00000111879.14 0.340796 0.083003 ENSG00000111879
SPINT1 ENSG00000166145.10 0.207082 0.083389 ENSG00000166145
LPCAT2 ENSG00000087253.7 0.218832 0.083551 ENSG00000087253
CHN1 ENSG00000128656.9 0.195434 0.076661 ENSG00000128656
MAB21L1 ENSG00000180660.6 0.343121 0.089129 ENSG00000180660
MPHOSPH8 ENSG00000196199.9 0.254441 0.089528 ENSG00000196199
SMPD2 ENSG00000135587.4 0.163918 0.075715 ENSG00000135587
FKBP11 ENSG00000134285.6 0.147436 0.071787 ENSG00000134285
KLK7 ENSG00000169035.7 0.256171 0.102267 ENSG00000169035
MRPL54 ENSG00000183617.4 0.394363 0.09933 ENSG00000183617
HBS1L ENSG00000112339.10 0.158406 0.070568 ENSG00000112339
CCDC171 ENSG00000164989.11 0.39491 0.092771 ENSG00000164989
THAP9 ENSG00000168152.8 0.260812 0.079964 ENSG00000168152
SETDB2 ENSG00000136169.12 0.257741 0.08378 ENSG00000136169
NBEAL2 ENSG00000160796.12 0.185968 0.078074 ENSG00000160796
SAMD3 ENSG00000164483.12 0.181134 0.083164 ENSG00000164483
EIF3C ENSG00000184110.10 0.170735 0.080765 ENSG00000184110
EXOSC6 ENSG00000223496.1 0.465013 0.083695 ENSG00000223496
CAMLG ENSG00000164615.3 0.235027 0.084867 ENSG00000164615
TMEM41B ENSG00000166471.6 0.140514 0.068241 ENSG00000166471
PLEKHA6 ENSG00000143850.8 0.351725 0.086946 ENSG00000143850
PRSS50 ENSG00000206549.8 0.390557 0.107356 ENSG00000206549
MKKS ENSG00000125863.12 0.210051 0.095097 ENSG00000125863
FAT2 ENSG00000086570.8 0.287588 0.093287 ENSG00000086570
MPHOSPH6 ENSG00000135698.5 0.446996 0.096409 ENSG00000135698
LONP1 ENSG00000196365.7 0.471435 0.083199 ENSG00000196365
BROX ENSG00000162819.7 0.249396 0.086771 ENSG00000162819
EPRS ENSG00000136628.12 0.247494 0.081537 ENSG00000136628
MYO9B ENSG00000099331.9 0.24913 0.094081 ENSG00000099331
XPNPEP3 ENSG00000196236.7 0.145853 0.068903 ENSG00000196236
FGFR4 ENSG00000160867.10 0.670855 0.061852 ENSG00000160867
FKBP10 ENSG00000141756.14 0.26616 0.083172 ENSG00000141756
C8orf33 ENSG00000182307.8 0.272361 0.103772 ENSG00000182307
FAM19A5 ENSG00000219438.4 0.236409 0.108178 ENSG00000219438
TCTN2 ENSG00000168778.7 0.429059 0.079708 ENSG00000168778
CRYZ ENSG00000116791.9 0.533881 0.082905 ENSG00000116791
TSPAN17 ENSG00000048140.13 0.274799 0.087829 ENSG00000048140
AP1G2 ENSG00000213983.7 0.18631 0.086427 ENSG00000213983
TMEM132C ENSG00000181234.8 0.265612 0.108684 ENSG00000181234
SLC35F5 ENSG00000115084.8 0.333267 0.087843 ENSG00000115084
TM9SF3 ENSG00000077147.10 0.176035 0.083073 ENSG00000077147
NEIL1 ENSG00000140398.9 0.168731 0.069944 ENSG00000140398
ANKRD65 ENSG00000235098.4 0.174523 0.086809 ENSG00000235098
SYCE1L ENSG00000205078.5 0.597599 0.076469 ENSG00000205078
NDUFA11 ENSG00000174886.8 0.247726 0.088365 ENSG00000174886
AC021860.1 ENSG00000196355.2 0.541446 0.079799 ENSG00000196355
GRIN2C ENSG00000161509.9 0.460328 0.095873 ENSG00000161509
KCNC3 ENSG00000131398.9 0.255062 0.105918 ENSG00000131398
TTLL6 ENSG00000170703.11 0.329356 0.086343 ENSG00000170703
DTWD1 ENSG00000104047.10 0.139729 0.068246 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.332031 0.096857 ENSG00000123643
ECT2 ENSG00000114346.9 0.181162 0.086103 ENSG00000114346
PIGB ENSG00000069943.5 0.471543 0.08425 ENSG00000069943
SAMM50 ENSG00000100347.10 0.309827 0.101371 ENSG00000100347
TMEM8B ENSG00000137103.12 0.588609 0.07155 ENSG00000137103
SIRT3 ENSG00000142082.10 0.20069 0.079814 ENSG00000142082
C9orf173 ENSG00000197768.6 0.386496 0.095348 ENSG00000197768
C6orf163 ENSG00000203872.5 0.212454 0.082389 ENSG00000203872
GPR150 ENSG00000178015.4 0.333475 0.091111 ENSG00000178015
POPDC3 ENSG00000132429.5 0.207935 0.084092 ENSG00000132429
ORC4 ENSG00000115947.8 0.170159 0.07479 ENSG00000115947
PGM2 ENSG00000169299.9 0.560284 0.078664 ENSG00000169299
TRMU ENSG00000100416.8 0.263544 0.088711 ENSG00000100416
NAGS ENSG00000161653.6 0.186911 0.083937 ENSG00000161653
RAET1E ENSG00000164520.7 0.42449 0.08855 ENSG00000164520
STX7 ENSG00000079950.9 0.184731 0.09119 ENSG00000079950
ZNF471 ENSG00000196263.3 0.384572 0.090453 ENSG00000196263
OMA1 ENSG00000162600.7 0.19392 0.079651 ENSG00000162600
HFM1 ENSG00000162669.11 0.595678 0.075792 ENSG00000162669
LRRK2 ENSG00000188906.9 0.247048 0.073498 ENSG00000188906
ZSCAN29 ENSG00000140265.8 0.350725 0.093819 ENSG00000140265
C7orf73 ENSG00000243317.3 0.310305 0.0837 ENSG00000243317
NUDT13 ENSG00000166321.9 0.31 0.088568 ENSG00000166321
RALB ENSG00000144118.9 0.211135 0.076661 ENSG00000144118
KIAA1875 ENSG00000179698.9 0.275244 0.085825 ENSG00000179698
ADIPOQ ENSG00000181092.5 0.24717 0.091342 ENSG00000181092
HIGD1A ENSG00000181061.9 0.203088 0.077772 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.15668 0.075201 ENSG00000174032
CCL24 ENSG00000106178.2 0.163711 0.075945 ENSG00000106178
KMO ENSG00000117009.7 0.193275 0.092317 ENSG00000117009
NAPRT1 ENSG00000147813.11 0.70006 0.060793 ENSG00000147813
ZFYVE19 ENSG00000166140.13 0.325072 0.082151 ENSG00000166140
TPBG ENSG00000146242.5 0.167801 0.069609 ENSG00000146242
TMEM62 ENSG00000137842.2 0.18156 0.090609 ENSG00000137842
TOR3A ENSG00000186283.9 0.147488 0.064948 ENSG00000186283
FAM107A ENSG00000168309.12 0.192937 0.086423 ENSG00000168309
MAP7 ENSG00000135525.14 0.160255 0.070553 ENSG00000135525
PLAC9 ENSG00000189129.9 0.177571 0.075653 ENSG00000189129
METTL21D ENSG00000100483.9 0.146453 0.071623 ENSG00000100483
MED24 ENSG00000008838.13 0.49263 0.072617 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.485212 0.085442 ENSG00000196151
DKFZP761J1410 ENSG00000105520.6 0.362992 0.092255 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.276094 0.084916 ENSG00000137968
SFMBT1 ENSG00000163935.9 0.20479 0.080046 ENSG00000163935
ZNF136 ENSG00000196646.7 0.14224 0.070127 ENSG00000196646
SYT14 ENSG00000143469.12 0.361953 0.083245 ENSG00000143469
PTBP2 ENSG00000117569.13 0.170737 0.071059 ENSG00000117569
LRRC39 ENSG00000122477.8 0.261285 0.085306 ENSG00000122477
SYT10 ENSG00000110975.4 0.266984 0.085077 ENSG00000110975
FAM114A1 ENSG00000197712.7 0.281421 0.086018 ENSG00000197712
XRCC2 ENSG00000196584.2 0.324331 0.097346 ENSG00000196584
C2orf76 ENSG00000186132.10 0.182754 0.077834 ENSG00000186132
ABCD3 ENSG00000117528.7 0.491103 0.088847 ENSG00000117528
DCP2 ENSG00000172795.11 0.452377 0.084945 ENSG00000172795
PCDH20 ENSG00000197991.10 0.209477 0.077727 ENSG00000197991
AAAS ENSG00000094914.8 0.340901 0.089973 ENSG00000094914
YARS ENSG00000134684.6 0.169518 0.080659 ENSG00000134684
CYP2W1 ENSG00000073067.9 0.532571 0.076697 ENSG00000073067
NSUN7 ENSG00000179299.12 0.295048 0.095025 ENSG00000179299
TFAM ENSG00000108064.6 0.202585 0.084748 ENSG00000108064
NCKIPSD ENSG00000213672.3 0.198316 0.078302 ENSG00000213672
ACKR2 ENSG00000144648.9 0.151986 0.073804 ENSG00000144648
CCDC173 ENSG00000154479.8 0.285032 0.085473 ENSG00000154479
DDX55 ENSG00000111364.11 0.20356 0.077519 ENSG00000111364
ZNF615 ENSG00000197619.9 0.243219 0.084992 ENSG00000197619
EFCAB6 ENSG00000186976.10 0.254217 0.107839 ENSG00000186976
ZNF837 ENSG00000152475.6 0.224042 0.082767 ENSG00000152475
STK33 ENSG00000130413.11 0.174631 0.08427 ENSG00000130413
WNT3 ENSG00000108379.5 0.177337 0.077258 ENSG00000108379
FBXO31 ENSG00000103264.11 0.277216 0.095436 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.209699 0.078961 ENSG00000184381
GPR63 ENSG00000112218.7 0.272837 0.081312 ENSG00000112218
ARL17A ENSG00000185829.11 0.69167 0.068049 ENSG00000185829
EXT2 ENSG00000151348.9 0.340601 0.087316 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.54353 0.076938 ENSG00000226232
C4orf33 ENSG00000151470.7 0.188417 0.071671 ENSG00000151470
HPS4 ENSG00000100099.16 0.305713 0.105974 ENSG00000100099
NELL2 ENSG00000184613.6 0.196899 0.070663 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.448942 0.084515 ENSG00000176593
SAP25 ENSG00000205307.6 0.426387 0.087299 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.421663 0.085633 ENSG00000254521
LILRA6 ENSG00000244482.5 0.273511 0.103515 ENSG00000244482
EDEM3 ENSG00000116406.14 0.33265 0.080653 ENSG00000116406
FAM26F ENSG00000188820.8 0.242847 0.079331 ENSG00000188820
TNKS2 ENSG00000107854.5 0.476741 0.08281 ENSG00000107854
WDR72 ENSG00000166415.10 0.183353 0.081923 ENSG00000166415
SNRNP70 ENSG00000104852.10 0.287084 0.098134 ENSG00000104852
NDUFA3 ENSG00000170906.11 0.215626 0.099191 ENSG00000170906
FXYD2 ENSG00000137731.9 0.356308 0.093953 ENSG00000137731
CENPC ENSG00000145241.6 0.215361 0.074487 ENSG00000145241
PAQR8 ENSG00000170915.8 0.17732 0.088399 ENSG00000170915
FAM171B ENSG00000144369.8 0.166249 0.078498 ENSG00000144369
DNAAF3 ENSG00000167646.9 0.240662 0.111819 ENSG00000167646
KIF21A ENSG00000139116.13 0.138846 0.068656 ENSG00000139116
PCGF2 ENSG00000056661.9 0.236622 0.084655 ENSG00000056661
VWA8 ENSG00000102763.11 0.225425 0.091934 ENSG00000102763
HEATR6 ENSG00000068097.10 0.167118 0.080573 ENSG00000068097
SLC52A2 ENSG00000185803.4 0.323341 0.088545 ENSG00000185803
TSLP ENSG00000145777.10 0.265989 0.084879 ENSG00000145777
STX3 ENSG00000166900.10 0.257984 0.081372 ENSG00000166900
MAPK12 ENSG00000188130.9 0.268757 0.093218 ENSG00000188130
CCDC163P ENSG00000236624.4 0.689077 0.05934 ENSG00000236624
NRIP3 ENSG00000175352.6 0.161724 0.077496 ENSG00000175352
LPAR2 ENSG00000064547.9 0.141775 0.07081 ENSG00000064547
ZCCHC11 ENSG00000134744.9 0.223781 0.076684 ENSG00000134744
RIT2 ENSG00000152214.8 0.31426 0.102578 ENSG00000152214
DUS3L ENSG00000141994.11 0.28394 0.104549 ENSG00000141994
DISP2 ENSG00000140323.4 0.668563 0.065803 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.215474 0.081755 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.207068 0.080006 ENSG00000257093
MAP7D1 ENSG00000116871.11 0.212432 0.090285 ENSG00000116871
EVC ENSG00000072840.8 0.353122 0.107564 ENSG00000072840
CRMP1 ENSG00000072832.10 0.352053 0.115987 ENSG00000072832
CFH ENSG00000000971.11 0.178116 0.072925 ENSG00000000971
DKKL1 ENSG00000104901.2 0.360362 0.08516 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.375608 0.089461 ENSG00000152583
ZNF502 ENSG00000196653.7 0.293811 0.092004 ENSG00000196653
MTHFSD ENSG00000103248.13 0.328825 0.115412 ENSG00000103248
WAPAL ENSG00000062650.13 0.213398 0.084577 ENSG00000062650
ADCK2 ENSG00000133597.5 0.386375 0.082444 ENSG00000133597
ALG12 ENSG00000182858.8 0.260554 0.092794 ENSG00000182858
CTSH ENSG00000103811.11 0.213197 0.088627 ENSG00000103811
ZC3H3 ENSG00000014164.6 0.659659 0.065653 ENSG00000014164
TMEM232 ENSG00000186952.10 0.196948 0.079845 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.338732 0.083399 ENSG00000156795
STOML1 ENSG00000067221.9 0.139602 0.067038 ENSG00000067221
KCNK5 ENSG00000164626.8 0.296914 0.094927 ENSG00000164626
ZNF135 ENSG00000176293.15 0.377105 0.095423 ENSG00000176293
FAM21C ENSG00000172661.13 0.257899 0.08391 ENSG00000172661
NTN5 ENSG00000142233.7 0.253908 0.100136 ENSG00000142233
SLC27A4 ENSG00000167114.7 0.220894 0.109775 ENSG00000167114
RABGGTB ENSG00000137955.11 0.151313 0.075373 ENSG00000137955
NUCKS1 ENSG00000069275.12 0.277854 0.085915 ENSG00000069275
CNTLN ENSG00000044459.10 0.271285 0.0812 ENSG00000044459
SMU1 ENSG00000122692.7 0.154236 0.071606 ENSG00000122692
WDR37 ENSG00000047056.10 0.27144 0.082133 ENSG00000047056
DDX42 ENSG00000198231.8 0.151108 0.068895 ENSG00000198231
ATP7B ENSG00000123191.9 0.519803 0.08201 ENSG00000123191
ZNF558 ENSG00000167785.4 0.166346 0.078222 ENSG00000167785
F3 ENSG00000117525.9 0.205294 0.087862 ENSG00000117525
MS4A7 ENSG00000166927.8 0.290047 0.077737 ENSG00000166927
ZNF580 ENSG00000213015.4 0.28236 0.093481 ENSG00000213015
DNAH14 ENSG00000185842.10 0.318046 0.082814 ENSG00000185842
SCAPER ENSG00000140386.8 0.214227 0.072014 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.163432 0.073445 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.202952 0.077644 ENSG00000163687
AMT ENSG00000145020.10 0.333866 0.096073 ENSG00000145020
ARPP19 ENSG00000128989.6 0.377995 0.085925 ENSG00000128989
ZC3H8 ENSG00000144161.7 0.156722 0.067391 ENSG00000144161
CNIH4 ENSG00000143771.7 0.37066 0.082812 ENSG00000143771
TMF1 ENSG00000144747.10 0.188126 0.080949 ENSG00000144747
CD59 ENSG00000085063.10 0.203952 0.084471 ENSG00000085063
KRT32 ENSG00000108759.3 0.202587 0.071077 ENSG00000108759
TUBGCP4 ENSG00000137822.8 0.139984 0.066592 ENSG00000137822
PDCD1LG2 ENSG00000197646.6 0.222685 0.083333 ENSG00000197646
RAB27A ENSG00000069974.11 0.221997 0.079852 ENSG00000069974
HHAT ENSG00000054392.8 0.200777 0.08332 ENSG00000054392
HAS2 ENSG00000170961.6 0.233508 0.086059 ENSG00000170961
HYAL3 ENSG00000186792.11 0.195241 0.093648 ENSG00000186792
POPDC2 ENSG00000121577.9 0.221751 0.079941 ENSG00000121577
CST6 ENSG00000175315.2 0.146404 0.072459 ENSG00000175315
PCDHB5 ENSG00000113209.6 0.186878 0.080321 ENSG00000113209
ITGA11 ENSG00000137809.12 0.213936 0.088721 ENSG00000137809
CRYBB3 ENSG00000100053.5 0.18778 0.087348 ENSG00000100053
C19orf53 ENSG00000104979.4 0.21392 0.089939 ENSG00000104979
ZKSCAN1 ENSG00000106261.12 0.135222 0.067076 ENSG00000106261
FIS1 ENSG00000214253.4 0.429847 0.083158 ENSG00000214253
FMO2 ENSG00000094963.9 0.260032 0.084741 ENSG00000094963
BRIP1 ENSG00000136492.4 0.249229 0.083132 ENSG00000136492
ORMDL1 ENSG00000128699.9 0.243994 0.080179 ENSG00000128699
ST3GAL6 ENSG00000064225.8 0.161575 0.069068 ENSG00000064225
IFIT5 ENSG00000152778.7 0.392209 0.090085 ENSG00000152778
MROH6 ENSG00000204839.4 0.397949 0.090905 ENSG00000204839
ALOX5 ENSG00000012779.6 0.176614 0.074402 ENSG00000012779
GIGYF1 ENSG00000146830.9 0.274892 0.082715 ENSG00000146830
HSD17B11 ENSG00000198189.6 0.278879 0.093794 ENSG00000198189
ZNF773 ENSG00000152439.8 0.348222 0.085006 ENSG00000152439
RBBP9 ENSG00000089050.10 0.278374 0.09072 ENSG00000089050
PRNP ENSG00000171867.12 0.263698 0.090748 ENSG00000171867
KIAA1244 ENSG00000112379.8 0.230811 0.088934 ENSG00000112379
SNX32 ENSG00000172803.13 0.356132 0.080675 ENSG00000172803
WDR78 ENSG00000152763.12 0.235922 0.083604 ENSG00000152763
PEX7 ENSG00000112357.8 0.28834 0.081561 ENSG00000112357
NHSL1 ENSG00000135540.7 0.214043 0.087433 ENSG00000135540
PTN ENSG00000105894.7 0.417321 0.085166 ENSG00000105894
CCDC122 ENSG00000151773.8 0.438854 0.083131 ENSG00000151773
SEMA3D ENSG00000153993.9 0.20514 0.079501 ENSG00000153993
DAD1 ENSG00000129562.6 0.279351 0.085461 ENSG00000129562
ODF2L ENSG00000122417.11 0.396026 0.087369 ENSG00000122417
OXGR1 ENSG00000165621.4 0.213921 0.077026 ENSG00000165621
ITGAV ENSG00000138448.7 0.142417 0.062423 ENSG00000138448
PRR5L ENSG00000135362.9 0.249116 0.101115 ENSG00000135362
C3orf38 ENSG00000179021.5 0.131655 0.060894 ENSG00000179021
KIAA0040 ENSG00000235750.5 0.224153 0.092324 ENSG00000235750
C19orf44 ENSG00000105072.4 0.206001 0.080963 ENSG00000105072
KAT8 ENSG00000103510.15 0.169344 0.077301 ENSG00000103510
NKTR ENSG00000114857.13 0.38604 0.082397 ENSG00000114857
SHROOM3 ENSG00000138771.10 0.219406 0.082433 ENSG00000138771
C10orf11 ENSG00000148655.10 0.190181 0.084027 ENSG00000148655
MRPS10 ENSG00000048544.5 0.543375 0.076467 ENSG00000048544
SIGLEC14 ENSG00000254415.3 0.425984 0.103427 ENSG00000254415
KLHDC8A ENSG00000162873.10 0.255887 0.089135 ENSG00000162873
DZANK1 ENSG00000089091.11 0.246649 0.084928 ENSG00000089091
DDX18 ENSG00000088205.8 0.239469 0.080098 ENSG00000088205
SLC7A5 ENSG00000103257.4 0.206942 0.098599 ENSG00000103257
GNA15 ENSG00000060558.3 0.221709 0.092579 ENSG00000060558
CDH1 ENSG00000039068.14 0.260648 0.0833 ENSG00000039068
FRK ENSG00000111816.6 0.16147 0.079727 ENSG00000111816
ZNF587 ENSG00000198466.8 0.426583 0.083722 ENSG00000198466
CDIP1 ENSG00000089486.12 0.268686 0.102907 ENSG00000089486
IFT74 ENSG00000096872.11 0.386288 0.084396 ENSG00000096872
RAD50 ENSG00000113522.9 0.215165 0.08087 ENSG00000113522
FXN ENSG00000165060.7 0.169422 0.075757 ENSG00000165060
PCDHA7 ENSG00000204963.4 0.149038 0.066249 ENSG00000204963
ASAH2B ENSG00000204147.5 0.378028 0.088124 ENSG00000204147
DIRC1 ENSG00000174325.4 0.272965 0.087688 ENSG00000174325
CSTB ENSG00000160213.5 0.36257 0.088828 ENSG00000160213
CLEC12A ENSG00000172322.9 0.736046 0.054125 ENSG00000172322
FAM26E ENSG00000178033.5 0.172547 0.068711 ENSG00000178033
RSAD1 ENSG00000136444.5 0.224488 0.07958 ENSG00000136444
MPDZ ENSG00000107186.12 0.177613 0.08368 ENSG00000107186
CENPQ ENSG00000031691.6 0.481591 0.081355 ENSG00000031691
WASF1 ENSG00000112290.8 0.283847 0.088597 ENSG00000112290
BTBD10 ENSG00000148925.6 0.196221 0.07404 ENSG00000148925
TAC1 ENSG00000006128.7 0.208156 0.086781 ENSG00000006128
CD44 ENSG00000026508.12 0.193171 0.084249 ENSG00000026508
LNP1 ENSG00000206535.3 0.306461 0.084016 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.323857 0.089083 ENSG00000103269
PRR12 ENSG00000126464.9 0.256549 0.08583 ENSG00000126464
PHLPP2 ENSG00000040199.14 0.313281 0.092991 ENSG00000040199
DNAJA4 ENSG00000140403.8 0.28872 0.093308 ENSG00000140403
NIPAL4 ENSG00000172548.10 0.306052 0.080352 ENSG00000172548
OSBP2 ENSG00000184792.11 0.236356 0.078849 ENSG00000184792
CYB5R3 ENSG00000100243.16 0.269882 0.094758 ENSG00000100243
KIF3A ENSG00000131437.11 0.262133 0.085997 ENSG00000131437
AC027228.1 ENSG00000268838.1 0.154946 0.071214 ENSG00000268838
AC010642.1 ENSG00000267216.1 0.310872 0.099543 ENSG00000267216
MYO15B ENSG00000266714.2 0.278661 0.098203 ENSG00000266714
KRT222 ENSG00000264058.1 0.244939 0.08169 ENSG00000264058
RP11-345J4.5 ENSG00000261740.1 0.237455 0.092837 ENSG00000261740
SLC22A31 ENSG00000259803.2 0.26955 0.089243 ENSG00000259803
PRSS58 ENSG00000258223.2 0.172113 0.085705 ENSG00000258223
RP11-1220K2.2 ENSG00000257743.4 0.46141 0.098787 ENSG00000257743
CHCHD10 ENSG00000250479.4 0.196743 0.084387 ENSG00000250479
APOBEC3D ENSG00000243811.2 0.303898 0.08886 ENSG00000243811
GVQW1 ENSG00000241043.1 0.253275 0.084974 ENSG00000241043
C21orf54 ENSG00000229086.3 0.217109 0.093777 ENSG00000229086
C19orf24 ENSG00000228300.9 0.204001 0.094845 ENSG00000228300
SCAMP4 ENSG00000227500.5 0.201411 0.093997 ENSG00000227500
SEC14L6 ENSG00000214491.3 0.295551 0.091629 ENSG00000214491
MEF2B ENSG00000213999.11 0.220783 0.084327 ENSG00000213999
TM6SF2 ENSG00000213996.7 0.131541 0.060422 ENSG00000213996
TMEM110 ENSG00000213533.7 0.242005 0.079403 ENSG00000213533
C1QTNF9B ENSG00000205863.5 0.363636 0.095189 ENSG00000205863
ASPDH ENSG00000204653.5 0.172584 0.084421 ENSG00000204653
LDLRAD1 ENSG00000203985.6 0.309262 0.096248 ENSG00000203985
OOEP ENSG00000203907.5 0.169152 0.078049 ENSG00000203907
FAM229B ENSG00000203778.3 0.18344 0.074459 ENSG00000203778
RAET1G ENSG00000203722.3 0.213527 0.073199 ENSG00000203722
C1orf95 ENSG00000203685.5 0.609708 0.073726 ENSG00000203685
EFCAB2 ENSG00000203666.8 0.365654 0.092393 ENSG00000203666
TBKBP1 ENSG00000198933.5 0.415301 0.080427 ENSG00000198933
SHISA4 ENSG00000198892.6 0.594681 0.079999 ENSG00000198892
SCAMP5 ENSG00000198794.7 0.236082 0.078246 ENSG00000198794
ZNF808 ENSG00000198482.6 0.302251 0.09707 ENSG00000198482
SULT1C4 ENSG00000198075.5 0.295852 0.094389 ENSG00000198075
RP11-347C12.1 ENSG00000198064.9 0.272318 0.094428 ENSG00000198064
ZNF667 ENSG00000198046.7 0.277166 0.093898 ENSG00000198046
SLC22A6 ENSG00000197901.7 0.211582 0.089726 ENSG00000197901
GZMM ENSG00000197540.3 0.202188 0.083628 ENSG00000197540
ZNF665 ENSG00000197497.6 0.2432 0.109036 ENSG00000197497
SND1 ENSG00000197157.6 0.244549 0.08004 ENSG00000197157
FUT11 ENSG00000196968.5 0.198576 0.079297 ENSG00000196968
ZNF33B ENSG00000196693.10 0.245932 0.076976 ENSG00000196693
C20orf96 ENSG00000196476.7 0.450693 0.089715 ENSG00000196476
RFX8 ENSG00000196460.8 0.335384 0.090832 ENSG00000196460
SUPT3H ENSG00000196284.9 0.165956 0.073934 ENSG00000196284
BLOC1S2 ENSG00000196072.7 0.260396 0.091221 ENSG00000196072
HMGB1 ENSG00000189403.10 0.376078 0.098939 ENSG00000189403
TMEM194B ENSG00000189362.7 0.26934 0.081123 ENSG00000189362
ZNF600 ENSG00000189190.7 0.290479 0.100314 ENSG00000189190
FAM47E ENSG00000189157.9 0.185808 0.080848 ENSG00000189157
MSL1 ENSG00000188895.6 0.328884 0.095127 ENSG00000188895
C22orf34 ENSG00000188511.8 0.204635 0.099213 ENSG00000188511
AGAP4 ENSG00000188234.9 0.266837 0.079525 ENSG00000188234
FAM166A ENSG00000188163.6 0.377341 0.094222 ENSG00000188163
SHISA7 ENSG00000187902.7 0.533253 0.089144 ENSG00000187902
ADH1A ENSG00000187758.3 0.231182 0.080818 ENSG00000187758
HAPLN4 ENSG00000187664.8 0.265584 0.080895 ENSG00000187664
TMEM216 ENSG00000187049.5 0.147289 0.073469 ENSG00000187049
MPPED1 ENSG00000186732.8 0.360727 0.103953 ENSG00000186732
ZNF501 ENSG00000186446.7 0.243353 0.086812 ENSG00000186446
FCAR ENSG00000186431.14 0.245368 0.100362 ENSG00000186431
CYP4Z1 ENSG00000186160.4 0.16307 0.069419 ENSG00000186160
WWOX ENSG00000186153.12 0.387241 0.105588 ENSG00000186153
SP1 ENSG00000185591.5 0.218527 0.079087 ENSG00000185591
KLHL33 ENSG00000185271.6 0.22285 0.095825 ENSG00000185271
NDUFA6 ENSG00000184983.5 0.700899 0.06655 ENSG00000184983
BPIFC ENSG00000184459.4 0.435483 0.088432 ENSG00000184459
PCDH9 ENSG00000184226.10 0.258279 0.079469 ENSG00000184226
LRIT3 ENSG00000183423.7 0.172067 0.076007 ENSG00000183423
C19orf71 ENSG00000183397.5 0.218222 0.09194 ENSG00000183397
C12orf60 ENSG00000182993.3 0.259298 0.08146 ENSG00000182993
RGS7 ENSG00000182901.11 0.425657 0.094601 ENSG00000182901
FAM159A ENSG00000182183.10 0.168566 0.07546 ENSG00000182183
MRPL41 ENSG00000182154.7 0.265547 0.094239 ENSG00000182154
AMIGO1 ENSG00000181754.6 0.481043 0.082491 ENSG00000181754
ZNF443 ENSG00000180855.11 0.151591 0.071493 ENSG00000180855
ANKRD18A ENSG00000180071.13 0.277272 0.099189 ENSG00000180071
SSC5D ENSG00000179954.10 0.26633 0.104885 ENSG00000179954
RPRML ENSG00000179673.3 0.286535 0.096562 ENSG00000179673
SEPW1 ENSG00000178980.10 0.238946 0.087428 ENSG00000178980
MPI ENSG00000178802.13 0.130749 0.062261 ENSG00000178802
STX19 ENSG00000178750.2 0.257266 0.093612 ENSG00000178750
PRM3 ENSG00000178257.2 0.67582 0.076194 ENSG00000178257
WDR6 ENSG00000178252.12 0.355788 0.0935 ENSG00000178252
ZNF114 ENSG00000178150.4 0.206634 0.093793 ENSG00000178150
STAP2 ENSG00000178078.7 0.28131 0.091083 ENSG00000178078
PGBD5 ENSG00000177614.5 0.337999 0.088969 ENSG00000177614
SAMD9L ENSG00000177409.7 0.241553 0.081166 ENSG00000177409
TIMM22 ENSG00000177370.3 0.315591 0.106863 ENSG00000177370
BDNF ENSG00000176697.14 0.249638 0.084147 ENSG00000176697
GPR156 ENSG00000175697.6 0.193481 0.076389 ENSG00000175697
ZNF25 ENSG00000175395.11 0.165837 0.075543 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.284624 0.084527 ENSG00000175356
SRP72 ENSG00000174780.11 0.237562 0.085764 ENSG00000174780
C4orf32 ENSG00000174749.4 0.244521 0.078644 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.331268 0.082926 ENSG00000174606
ZNF497 ENSG00000174586.6 0.176443 0.080341 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.352065 0.085603 ENSG00000174446
MST1 ENSG00000173531.11 0.342677 0.101544 ENSG00000173531
DCAKD ENSG00000172992.7 0.389765 0.086815 ENSG00000172992
ADH6 ENSG00000172955.13 0.314567 0.092237 ENSG00000172955
