AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
CLTB ENSG00000175416.8 0.075473 0.057438 ENSG00000175416
PSMA4 ENSG00000041357.11 0.059193 0.048402 ENSG00000041357
RAB34 ENSG00000109113.13 0.133905 0.066971 ENSG00000109113
FBLN5 ENSG00000140092.10 0.109071 0.070471 ENSG00000140092
RGS16 ENSG00000143333.6 0.053736 0.047687 ENSG00000143333
MARCO ENSG00000019169.9 0.162493 0.069756 ENSG00000019169
CASP8 ENSG00000064012.17 0.151771 0.068607 ENSG00000064012
ABCD3 ENSG00000117528.7 0.082687 0.057745 ENSG00000117528
DDB2 ENSG00000134574.7 0.066747 0.042616 ENSG00000134574
DCP2 ENSG00000172795.11 0.060452 0.044689 ENSG00000172795
ALKBH7 ENSG00000125652.3 0.094262 0.06622 ENSG00000125652
FAM187B ENSG00000177558.3 0.199636 0.09363 ENSG00000177558
TOX ENSG00000198846.5 0.118445 0.061135 ENSG00000198846
TPM1 ENSG00000140416.15 0.055341 0.046237 ENSG00000140416
PEX3 ENSG00000034693.10 0.070432 0.047994 ENSG00000034693
SLC38A2 ENSG00000134294.9 0.081268 0.059275 ENSG00000134294
SLC39A2 ENSG00000165794.5 0.05349 0.063127 ENSG00000165794
AKAP9 ENSG00000127914.12 0.076701 0.049736 ENSG00000127914
LAPTM4B ENSG00000104341.12 0.060117 0.060334 ENSG00000104341
C1orf100 ENSG00000173728.6 0.050253 0.062472 ENSG00000173728
FAM115C ENSG00000170379.15 0.099298 0.067781 ENSG00000170379
RIMS3 ENSG00000117016.5 0.11253 0.068177 ENSG00000117016
C18orf21 ENSG00000141428.12 0.099881 0.06454 ENSG00000141428
PSMD7 ENSG00000103035.6 0.082581 0.050701 ENSG00000103035
CYP2W1 ENSG00000073067.9 0.231507 0.080691 ENSG00000073067
IGFL2 ENSG00000204866.4 0.073784 0.068928 ENSG00000204866
NSUN7 ENSG00000179299.12 0.087764 0.066997 ENSG00000179299
SLITRK6 ENSG00000184564.8 0.063879 0.049355 ENSG00000184564
SARNP ENSG00000205323.4 0.052346 0.04418 ENSG00000205323
SH3GL1 ENSG00000141985.5 0.158754 0.075347 ENSG00000141985
TFAM ENSG00000108064.6 0.103147 0.060831 ENSG00000108064
E2F2 ENSG00000007968.6 0.07098 0.059507 ENSG00000007968
WFIKKN1 ENSG00000127578.6 0.057364 0.056118 ENSG00000127578
TEX35 ENSG00000240021.5 0.050886 0.045277 ENSG00000240021
KCTD17 ENSG00000100379.13 0.052649 0.061823 ENSG00000100379
PABPC1L ENSG00000101104.8 0.073456 0.051507 ENSG00000101104
ITIH3 ENSG00000162267.8 0.106038 0.062778 ENSG00000162267
NBPF3 ENSG00000142794.14 0.05167 0.04743 ENSG00000142794
IGFBP3 ENSG00000146674.10 0.09667 0.056542 ENSG00000146674
ACIN1 ENSG00000100813.10 0.065012 0.069516 ENSG00000100813
AP1AR ENSG00000138660.7 0.062841 0.046845 ENSG00000138660
C11orf31 ENSG00000211450.5 0.058386 0.051437 ENSG00000211450
CR1 ENSG00000203710.6 0.082781 0.066359 ENSG00000203710
ECE1 ENSG00000117298.10 0.058851 0.045178 ENSG00000117298
SLFN12L ENSG00000205045.4 0.092774 0.065174 ENSG00000205045
ELOVL7 ENSG00000164181.9 0.060727 0.05438 ENSG00000164181
CCND2 ENSG00000118971.3 0.054225 0.045527 ENSG00000118971
SPATA6L ENSG00000106686.12 0.357181 0.082834 ENSG00000106686
SAP30L ENSG00000164576.7 0.061905 0.053412 ENSG00000164576
DDX55 ENSG00000111364.11 0.05376 0.049448 ENSG00000111364
FBXO25 ENSG00000147364.12 0.053251 0.049534 ENSG00000147364
SLC14A1 ENSG00000141469.12 0.077804 0.066513 ENSG00000141469
MISP ENSG00000099812.6 0.056073 0.043415 ENSG00000099812
SHCBP1 ENSG00000171241.4 0.115529 0.059303 ENSG00000171241
IQSEC3 ENSG00000120645.7 0.05223 0.044698 ENSG00000120645
CREBRF ENSG00000164463.8 0.059626 0.058754 ENSG00000164463
HOXD9 ENSG00000128709.10 0.137419 0.07997 ENSG00000128709
TIMM13 ENSG00000099800.3 0.210749 0.076559 ENSG00000099800
CHD9 ENSG00000177200.11 0.108338 0.071064 ENSG00000177200
EDC4 ENSG00000038358.10 0.089478 0.054865 ENSG00000038358
WNT3 ENSG00000108379.5 0.106511 0.060641 ENSG00000108379
SLC46A3 ENSG00000139508.10 0.056184 0.055771 ENSG00000139508
ACTR1A ENSG00000138107.7 0.069281 0.048959 ENSG00000138107
PACSIN2 ENSG00000100266.12 0.113576 0.063778 ENSG00000100266
FBXO31 ENSG00000103264.11 0.161184 0.079828 ENSG00000103264
PHGR1 ENSG00000233041.4 0.134025 0.068562 ENSG00000233041
KRTAP5-3 ENSG00000196224.7 0.097682 0.064075 ENSG00000196224
GPR63 ENSG00000112218.7 0.291899 0.072157 ENSG00000112218
NPIPB5 ENSG00000243716.6 0.071357 0.059989 ENSG00000243716
C19orf54 ENSG00000188493.10 0.054478 0.066828 ENSG00000188493
RRAD ENSG00000166592.7 0.05183 0.043761 ENSG00000166592
C22orf39 ENSG00000242259.3 0.075677 0.057462 ENSG00000242259
EGF ENSG00000138798.7 0.066957 0.054716 ENSG00000138798
SYT13 ENSG00000019505.3 0.276558 0.073072 ENSG00000019505
SDCBP ENSG00000137575.7 0.103744 0.054309 ENSG00000137575
GLCE ENSG00000138604.5 0.12581 0.061213 ENSG00000138604
PFN2 ENSG00000070087.9 0.050194 0.055588 ENSG00000070087
NRBF2 ENSG00000148572.10 0.056533 0.047577 ENSG00000148572
HPS4 ENSG00000100099.16 0.111957 0.085511 ENSG00000100099
NELL2 ENSG00000184613.6 0.084806 0.051778 ENSG00000184613
DHX15 ENSG00000109606.8 0.102477 0.063577 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.056624 0.046307 ENSG00000176593
SAP25 ENSG00000205307.6 0.070992 0.048507 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.054889 0.072007 ENSG00000254521
KIF26A ENSG00000066735.10 0.057194 0.042371 ENSG00000066735
GEMIN4 ENSG00000179409.6 0.057407 0.063207 ENSG00000179409
ALG5 ENSG00000120697.4 0.079705 0.04979 ENSG00000120697
NR3C2 ENSG00000151623.10 0.056535 0.045867 ENSG00000151623
HBA1 ENSG00000206172.4 0.101117 0.089228 ENSG00000206172
NR5A1 ENSG00000136931.5 0.115514 0.079543 ENSG00000136931
SRP14 ENSG00000140319.6 0.051392 0.046387 ENSG00000140319
SEZ6L ENSG00000100095.14 0.071295 0.074004 ENSG00000100095
SCAMP2 ENSG00000140497.12 0.072376 0.053412 ENSG00000140497
CDC5L ENSG00000096401.7 0.220615 0.087663 ENSG00000096401
EDEM3 ENSG00000116406.14 0.103229 0.05896 ENSG00000116406
PACSIN3 ENSG00000165912.11 0.098818 0.059807 ENSG00000165912
RP11-351M8.1 ENSG00000259649.1 0.073401 0.05741 ENSG00000259649
OXCT1 ENSG00000083720.8 0.057925 0.056044 ENSG00000083720
TNKS2 ENSG00000107854.5 0.075445 0.050694 ENSG00000107854
TTC36 ENSG00000172425.6 0.08061 0.051716 ENSG00000172425
DHRS4L2 ENSG00000187630.10 0.113115 0.054283 ENSG00000187630
DNAJC9 ENSG00000213551.4 0.123941 0.068451 ENSG00000213551
WDR72 ENSG00000166415.10 0.103947 0.068838 ENSG00000166415
PCDHGA7 ENSG00000253537.1 0.090201 0.065963 ENSG00000253537
ZSWIM4 ENSG00000132003.5 0.092348 0.06033 ENSG00000132003
TMEM178B ENSG00000261115.1 0.100317 0.056786 ENSG00000261115
SNRNP70 ENSG00000104852.10 0.0612 0.056336 ENSG00000104852
IGFL4 ENSG00000204869.4 0.095991 0.071013 ENSG00000204869
HIPK4 ENSG00000160396.8 0.059465 0.061342 ENSG00000160396
LRRC36 ENSG00000159708.13 0.063159 0.040441 ENSG00000159708
OXR1 ENSG00000164830.13 0.178194 0.071812 ENSG00000164830
HEY2 ENSG00000135547.4 0.060875 0.054712 ENSG00000135547
FAM171B ENSG00000144369.8 0.08522 0.054795 ENSG00000144369
FAM64A ENSG00000129195.11 0.082615 0.064423 ENSG00000129195
NUP50 ENSG00000093000.13 0.339079 0.092602 ENSG00000093000
RMND5B ENSG00000145916.14 0.071593 0.055086 ENSG00000145916
ZNF587B ENSG00000269343.2 0.07197 0.055615 ENSG00000269343
GYPC ENSG00000136732.10 0.170616 0.074391 ENSG00000136732
SHBG ENSG00000129214.10 0.052609 0.042633 ENSG00000129214
MAML2 ENSG00000184384.9 0.088291 0.057772 ENSG00000184384
LARP4 ENSG00000161813.16 0.095164 0.058595 ENSG00000161813
CPNE1 ENSG00000214078.7 0.053948 0.063717 ENSG00000214078
HEATR6 ENSG00000068097.10 0.053498 0.047639 ENSG00000068097
SCARB2 ENSG00000138760.4 0.105854 0.062636 ENSG00000138760
HOXA3 ENSG00000105997.17 0.151259 0.070206 ENSG00000105997
HORMAD1 ENSG00000143452.11 0.05578 0.045428 ENSG00000143452
REM2 ENSG00000139890.5 0.052379 0.061384 ENSG00000139890
TSLP ENSG00000145777.10 0.053733 0.043875 ENSG00000145777
EI24 ENSG00000149547.10 0.052898 0.048854 ENSG00000149547
RPS3A ENSG00000145425.5 0.142668 0.078074 ENSG00000145425
TAF13 ENSG00000197780.5 0.096157 0.055264 ENSG00000197780
CCDC163P ENSG00000236624.4 0.17405 0.071789 ENSG00000236624
AMD1 ENSG00000123505.10 0.082195 0.050797 ENSG00000123505
RAP1GAP2 ENSG00000132359.9 0.074095 0.049099 ENSG00000132359
PRRG2 ENSG00000126460.6 0.241413 0.078115 ENSG00000126460
PFKFB3 ENSG00000170525.14 0.057903 0.06427 ENSG00000170525
TMTC3 ENSG00000139324.7 0.081793 0.049524 ENSG00000139324
BVES ENSG00000112276.9 0.098519 0.071641 ENSG00000112276
COL5A1 ENSG00000130635.11 0.050184 0.053209 ENSG00000130635
ZCCHC11 ENSG00000134744.9 0.144551 0.062444 ENSG00000134744
SLC38A5 ENSG00000017483.10 0.087946 0.054528 ENSG00000017483
CBLN3 ENSG00000139899.6 0.056158 0.058219 ENSG00000139899
WDR33 ENSG00000136709.7 0.058401 0.055803 ENSG00000136709
SEC31A ENSG00000138674.12 0.124165 0.06577 ENSG00000138674
PDZRN4 ENSG00000165966.10 0.126153 0.064964 ENSG00000165966
ROPN1L ENSG00000145491.7 0.075901 0.061478 ENSG00000145491
BCAR3 ENSG00000137936.12 0.063891 0.037869 ENSG00000137936
SMEK2 ENSG00000138041.11 0.050671 0.055227 ENSG00000138041
CHD5 ENSG00000116254.13 0.133489 0.072433 ENSG00000116254
TLDC1 ENSG00000140950.11 0.077043 0.072115 ENSG00000140950
TRIP10 ENSG00000125733.13 0.055294 0.061271 ENSG00000125733
HTR3A ENSG00000166736.7 0.057844 0.057024 ENSG00000166736
ZNF789 ENSG00000198556.9 0.05024 0.045941 ENSG00000198556
DISP2 ENSG00000140323.4 0.445231 0.081853 ENSG00000140323
KIAA1147 ENSG00000257093.2 0.080097 0.057739 ENSG00000257093
ZNF385B ENSG00000144331.14 0.137771 0.064034 ENSG00000144331
RHBDD1 ENSG00000144468.12 0.11906 0.079394 ENSG00000144468
CRMP1 ENSG00000072832.10 0.12238 0.078074 ENSG00000072832
PRMT3 ENSG00000185238.8 0.063919 0.061144 ENSG00000185238
DENND4C ENSG00000137145.15 0.082929 0.068704 ENSG00000137145
DEFA1B ENSG00000240247.2 0.052886 0.046661 ENSG00000240247
CDH16 ENSG00000166589.8 0.106937 0.056306 ENSG00000166589
CHODL ENSG00000154645.9 0.08392 0.060993 ENSG00000154645
ZNF32 ENSG00000169740.9 0.107449 0.063251 ENSG00000169740
C10orf131 ENSG00000173088.8 0.0728 0.049634 ENSG00000173088
CACNA1A ENSG00000141837.14 0.103358 0.066064 ENSG00000141837
RPL12 ENSG00000197958.8 0.073199 0.055991 ENSG00000197958
MTHFSD ENSG00000103248.13 0.064849 0.076767 ENSG00000103248
DENND2D ENSG00000162777.12 0.055109 0.041316 ENSG00000162777
ZNF415 ENSG00000170954.7 0.074473 0.05054 ENSG00000170954
ADCK2 ENSG00000133597.5 0.057069 0.055316 ENSG00000133597
DZIP1 ENSG00000134874.13 0.119559 0.060569 ENSG00000134874
UBE2K ENSG00000078140.9 0.051435 0.041129 ENSG00000078140
ATP8A2 ENSG00000132932.12 0.098794 0.066254 ENSG00000132932
GLIPR1 ENSG00000139278.5 0.113704 0.068457 ENSG00000139278
MAP1LC3C ENSG00000197769.5 0.057936 0.062468 ENSG00000197769
PAN2 ENSG00000135473.10 0.065068 0.046906 ENSG00000135473
TOM1L1 ENSG00000141198.9 0.050988 0.047771 ENSG00000141198
TTL ENSG00000114999.6 0.052708 0.044787 ENSG00000114999
DYNC1LI1 ENSG00000144635.4 0.054726 0.056345 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.163165 0.067218 ENSG00000014164
TMEM232 ENSG00000186952.10 0.051022 0.052894 ENSG00000186952
ADORA2A ENSG00000128271.15 0.083848 0.055007 ENSG00000128271
ZNF28 ENSG00000198538.6 0.125544 0.085973 ENSG00000198538
WDYHV1 ENSG00000156795.2 0.096035 0.061408 ENSG00000156795
DNM2 ENSG00000079805.12 0.070798 0.056128 ENSG00000079805
LRRC73 ENSG00000204052.4 0.065592 0.063665 ENSG00000204052
CEACAM3 ENSG00000170956.12 0.170983 0.087835 ENSG00000170956
KCNK7 ENSG00000173338.8 0.070002 0.056057 ENSG00000173338
REV1 ENSG00000135945.5 0.161382 0.068895 ENSG00000135945
AGO1 ENSG00000092847.6 0.075336 0.050835 ENSG00000092847
TMEM237 ENSG00000155755.14 0.142719 0.065764 ENSG00000155755
AUTS2 ENSG00000158321.11 0.085716 0.059958 ENSG00000158321
NUP160 ENSG00000030066.9 0.071016 0.053498 ENSG00000030066
PTBP3 ENSG00000119314.11 0.074929 0.056452 ENSG00000119314
NTN5 ENSG00000142233.7 0.104135 0.060333 ENSG00000142233
C9orf84 ENSG00000165181.12 0.069348 0.05673 ENSG00000165181
RELL1 ENSG00000181826.5 0.080779 0.054773 ENSG00000181826
EFEMP1 ENSG00000115380.14 0.05972 0.043232 ENSG00000115380
TSTD2 ENSG00000136925.10 0.096647 0.074772 ENSG00000136925
ABCA8 ENSG00000141338.9 0.063875 0.048515 ENSG00000141338
MAP1A ENSG00000166963.8 0.082498 0.06163 ENSG00000166963
TACC3 ENSG00000013810.14 0.054455 0.04956 ENSG00000013810
ATP7B ENSG00000123191.9 0.120881 0.063298 ENSG00000123191
C10orf71 ENSG00000177354.7 0.114458 0.064675 ENSG00000177354
DHRS7B ENSG00000109016.13 0.057502 0.043694 ENSG00000109016
SYNM ENSG00000182253.10 0.066992 0.057702 ENSG00000182253
ARMC12 ENSG00000157343.4 0.069535 0.053107 ENSG00000157343
SYNGAP1 ENSG00000197283.8 0.054328 0.052297 ENSG00000197283
ZNF558 ENSG00000167785.4 0.078771 0.059528 ENSG00000167785
WDFY2 ENSG00000139668.7 0.067584 0.062278 ENSG00000139668
ZNRF3 ENSG00000183579.11 0.13723 0.064441 ENSG00000183579
KCNK15 ENSG00000124249.5 0.059053 0.050405 ENSG00000124249
ALKBH1 ENSG00000100601.5 0.10642 0.068327 ENSG00000100601
TRIM65 ENSG00000141569.6 0.08742 0.069959 ENSG00000141569
CRIPAK ENSG00000179979.7 0.055683 0.050932 ENSG00000179979
NUP93 ENSG00000102900.8 0.053072 0.053642 ENSG00000102900
PLOD2 ENSG00000152952.7 0.0593 0.050503 ENSG00000152952
STK4 ENSG00000101109.7 0.054559 0.056126 ENSG00000101109
EPB41L5 ENSG00000115109.9 0.077235 0.060064 ENSG00000115109
RPRD2 ENSG00000163125.11 0.051095 0.050034 ENSG00000163125
GRB14 ENSG00000115290.5 0.061341 0.055709 ENSG00000115290
ZNF619 ENSG00000177873.8 0.082708 0.054535 ENSG00000177873
HYOU1 ENSG00000149428.14 0.065685 0.057299 ENSG00000149428
GNAL ENSG00000141404.10 0.055831 0.042122 ENSG00000141404
IGSF9 ENSG00000085552.12 0.070445 0.049777 ENSG00000085552
OMG ENSG00000126861.4 0.055727 0.043837 ENSG00000126861
VPS37C ENSG00000167987.6 0.102513 0.067799 ENSG00000167987
DFFA ENSG00000160049.7 0.065257 0.05179 ENSG00000160049
FARSB ENSG00000116120.8 0.083077 0.060681 ENSG00000116120
USPL1 ENSG00000132952.7 0.139054 0.081295 ENSG00000132952
FAM216A ENSG00000204856.7 0.128064 0.065846 ENSG00000204856
NCOR1 ENSG00000141027.16 0.062135 0.051973 ENSG00000141027
TMF1 ENSG00000144747.10 0.09844 0.058894 ENSG00000144747
CD59 ENSG00000085063.10 0.141528 0.065132 ENSG00000085063
ZNF860 ENSG00000197385.5 0.091939 0.05581 ENSG00000197385
PAH ENSG00000171759.4 0.088545 0.059918 ENSG00000171759
ROMO1 ENSG00000125995.11 0.075032 0.065401 ENSG00000125995
CHST12 ENSG00000136213.7 0.109469 0.064246 ENSG00000136213
FMO1 ENSG00000010932.11 0.199336 0.075456 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.065905 0.047968 ENSG00000137822
NOD1 ENSG00000106100.6 0.053781 0.045835 ENSG00000106100
MYO9A ENSG00000066933.11 0.058824 0.048061 ENSG00000066933
PHACTR2 ENSG00000112419.10 0.05219 0.061671 ENSG00000112419
CYP21A2 ENSG00000231852.2 0.052351 0.058394 ENSG00000231852
TTC40 ENSG00000171811.8 0.089573 0.046913 ENSG00000171811
CSNK1E ENSG00000213923.6 0.056979 0.05581 ENSG00000213923
PODXL2 ENSG00000114631.10 0.063528 0.051841 ENSG00000114631
ZSCAN31 ENSG00000235109.3 0.051026 0.055656 ENSG00000235109
POPDC2 ENSG00000121577.9 0.073613 0.050546 ENSG00000121577
MTCH1 ENSG00000137409.14 0.065587 0.061342 ENSG00000137409
TIMM17A ENSG00000134375.6 0.076177 0.055057 ENSG00000134375
HPSE2 ENSG00000172987.8 0.087679 0.059297 ENSG00000172987
HPS1 ENSG00000107521.14 0.091595 0.05702 ENSG00000107521
CNNM1 ENSG00000119946.9 0.083194 0.069612 ENSG00000119946
CCP110 ENSG00000103540.12 0.087525 0.055138 ENSG00000103540
FXYD5 ENSG00000089327.10 0.066897 0.054389 ENSG00000089327
ZNF771 ENSG00000179965.7 0.065427 0.052483 ENSG00000179965
FOLH1 ENSG00000086205.12 0.059836 0.042786 ENSG00000086205
ITGA11 ENSG00000137809.12 0.050986 0.052442 ENSG00000137809
RASSF8 ENSG00000123094.11 0.090274 0.0636 ENSG00000123094
PCDHA1 ENSG00000204970.5 0.071929 0.052357 ENSG00000204970
SATB1 ENSG00000182568.12 0.099505 0.061768 ENSG00000182568
MYT1L ENSG00000186487.13 0.070164 0.056615 ENSG00000186487
PLD4 ENSG00000166428.8 0.062272 0.046425 ENSG00000166428
MAPK15 ENSG00000181085.10 0.142543 0.068247 ENSG00000181085
ZNF225 ENSG00000256294.3 0.062463 0.06214 ENSG00000256294
RELL2 ENSG00000164620.4 0.074411 0.058248 ENSG00000164620
NAPG ENSG00000134265.7 0.083411 0.055821 ENSG00000134265
LINGO4 ENSG00000213171.2 0.1377 0.078834 ENSG00000213171
EXOC3L1 ENSG00000179044.11 0.051169 0.046924 ENSG00000179044
SPHKAP ENSG00000153820.8 0.09371 0.065905 ENSG00000153820
CRYBB3 ENSG00000100053.5 0.226763 0.078846 ENSG00000100053
LONRF2 ENSG00000170500.8 0.089558 0.04875 ENSG00000170500
PDGFRB ENSG00000113721.9 0.057395 0.061962 ENSG00000113721
PRRT1 ENSG00000204314.6 0.05173 0.049291 ENSG00000204314
SELP ENSG00000174175.12 0.05376 0.044579 ENSG00000174175
IGLON5 ENSG00000142549.9 0.069676 0.069094 ENSG00000142549
GCH1 ENSG00000131979.14 0.124172 0.076502 ENSG00000131979
RASIP1 ENSG00000105538.4 0.083296 0.057127 ENSG00000105538
FAM118B ENSG00000197798.4 0.070664 0.048628 ENSG00000197798
PIK3R5 ENSG00000141506.9 0.128605 0.071056 ENSG00000141506
C19orf53 ENSG00000104979.4 0.130396 0.07516 ENSG00000104979
MDN1 ENSG00000112159.7 0.068575 0.059041 ENSG00000112159
CASZ1 ENSG00000130940.10 0.07298 0.062008 ENSG00000130940
LRRC40 ENSG00000066557.5 0.055147 0.045845 ENSG00000066557
LYZL2 ENSG00000151033.7 0.130724 0.072606 ENSG00000151033
PAQR6 ENSG00000160781.10 0.066396 0.047299 ENSG00000160781
ABI1 ENSG00000136754.12 0.056336 0.042027 ENSG00000136754
CDC23 ENSG00000094880.6 0.121567 0.061584 ENSG00000094880
AGTPBP1 ENSG00000135049.11 0.063991 0.046363 ENSG00000135049
CCDC28B ENSG00000160050.10 0.099117 0.062354 ENSG00000160050
ORMDL1 ENSG00000128699.9 0.289401 0.077782 ENSG00000128699
PSMD8 ENSG00000099341.7 0.070946 0.05816 ENSG00000099341
FMO3 ENSG00000007933.8 0.054446 0.049156 ENSG00000007933
CEP19 ENSG00000174007.7 0.053254 0.054623 ENSG00000174007
TNKS ENSG00000173273.11 0.105517 0.062625 ENSG00000173273
SYNE1 ENSG00000131018.18 0.059797 0.045093 ENSG00000131018
RASSF9 ENSG00000198774.3 0.071082 0.054739 ENSG00000198774
MAPK1IP1L ENSG00000168175.9 0.065686 0.047847 ENSG00000168175
CALHM1 ENSG00000185933.6 0.056965 0.049482 ENSG00000185933
SLC25A29 ENSG00000197119.8 0.075803 0.053654 ENSG00000197119
ST3GAL6 ENSG00000064225.8 0.059667 0.046746 ENSG00000064225
KLF3 ENSG00000109787.8 0.095129 0.06505 ENSG00000109787
MROH6 ENSG00000204839.4 0.150134 0.066455 ENSG00000204839
C19orf45 ENSG00000198723.6 0.065513 0.062891 ENSG00000198723
ALOX5 ENSG00000012779.6 0.098663 0.055567 ENSG00000012779
CA12 ENSG00000074410.9 0.05195 0.045489 ENSG00000074410
SLC25A16 ENSG00000122912.9 0.106015 0.063681 ENSG00000122912
MRPL24 ENSG00000143314.8 0.06895 0.0547 ENSG00000143314
DDX1 ENSG00000079785.10 0.082357 0.060361 ENSG00000079785
PDE1A ENSG00000115252.14 0.05263 0.04466 ENSG00000115252
PLCD1 ENSG00000187091.9 0.062207 0.060139 ENSG00000187091
HIP1R ENSG00000130787.9 0.080516 0.051425 ENSG00000130787
PMS2 ENSG00000122512.10 0.053312 0.049534 ENSG00000122512
CCDC12 ENSG00000160799.7 0.086253 0.050464 ENSG00000160799
LRRFIP1 ENSG00000124831.14 0.082951 0.056547 ENSG00000124831
SSNA1 ENSG00000176101.7 0.057802 0.047274 ENSG00000176101
LTA ENSG00000226979.4 0.054012 0.063956 ENSG00000226979
CDSN ENSG00000204539.3 0.068772 0.052343 ENSG00000204539
CRYBB2 ENSG00000244752.2 0.05857 0.057877 ENSG00000244752
TTC9B ENSG00000174521.7 0.066534 0.064588 ENSG00000174521
THOC7 ENSG00000163634.7 0.083174 0.059537 ENSG00000163634
NANS ENSG00000095380.10 0.060231 0.048707 ENSG00000095380
CCDC150 ENSG00000144395.13 0.104306 0.06192 ENSG00000144395
KIAA1244 ENSG00000112379.8 0.108171 0.06534 ENSG00000112379
YAP1 ENSG00000137693.9 0.09958 0.057194 ENSG00000137693
SNX32 ENSG00000172803.13 0.064623 0.048616 ENSG00000172803
C11orf73 ENSG00000149196.11 0.07412 0.059371 ENSG00000149196
FAM162A ENSG00000114023.11 0.054364 0.048545 ENSG00000114023
CHCHD1 ENSG00000172586.7 0.085397 0.054254 ENSG00000172586
PRELID1 ENSG00000169230.5 0.062347 0.050119 ENSG00000169230
ASXL3 ENSG00000141431.5 0.050544 0.05183 ENSG00000141431
NHSL1 ENSG00000135540.7 0.142306 0.070472 ENSG00000135540
TOM1 ENSG00000100284.15 0.148766 0.064227 ENSG00000100284
DYNLRB2 ENSG00000168589.10 0.08683 0.07214 ENSG00000168589
SSH3 ENSG00000172830.8 0.051508 0.041805 ENSG00000172830
ERF ENSG00000105722.5 0.052765 0.053519 ENSG00000105722
RFWD2 ENSG00000143207.15 0.057822 0.050695 ENSG00000143207
MLH1 ENSG00000076242.10 0.05367 0.058559 ENSG00000076242
SERBP1 ENSG00000142864.10 0.11323 0.061097 ENSG00000142864
NARS ENSG00000134440.7 0.056737 0.06079 ENSG00000134440
PSD ENSG00000059915.12 0.050659 0.051969 ENSG00000059915
XPO5 ENSG00000124571.13 0.053982 0.059612 ENSG00000124571
GNG4 ENSG00000168243.6 0.179402 0.082596 ENSG00000168243
C16orf74 ENSG00000154102.6 0.077332 0.061046 ENSG00000154102
MFGE8 ENSG00000140545.10 0.076968 0.057336 ENSG00000140545
ZNF236 ENSG00000130856.11 0.070043 0.048367 ENSG00000130856
OGFOD2 ENSG00000111325.12 0.058004 0.046157 ENSG00000111325
EMR2 ENSG00000127507.13 0.131112 0.070824 ENSG00000127507
KAT8 ENSG00000103510.15 0.15034 0.070673 ENSG00000103510
MFSD5 ENSG00000182544.8 0.079075 0.059992 ENSG00000182544
NDFIP2 ENSG00000102471.9 0.067359 0.0532 ENSG00000102471
TUBAL3 ENSG00000178462.7 0.120824 0.071254 ENSG00000178462
RXRB ENSG00000204231.6 0.097702 0.062326 ENSG00000204231
KIAA1549L ENSG00000110427.10 0.128867 0.072046 ENSG00000110427
DBN1 ENSG00000113758.9 0.068387 0.062421 ENSG00000113758
WDR61 ENSG00000140395.4 0.102732 0.055228 ENSG00000140395
NRTN ENSG00000171119.2 0.117788 0.064143 ENSG00000171119
CCL28 ENSG00000151882.7 0.070673 0.067603 ENSG00000151882
C12orf56 ENSG00000185306.8 0.053817 0.051703 ENSG00000185306
DCAF8 ENSG00000132716.13 0.055904 0.045184 ENSG00000132716
RFXAP ENSG00000133111.3 0.082816 0.050276 ENSG00000133111
ZNF221 ENSG00000159905.10 0.058637 0.054356 ENSG00000159905
B4GALNT2 ENSG00000167080.4 0.120364 0.071132 ENSG00000167080
PLEKHA2 ENSG00000169499.10 0.113922 0.061648 ENSG00000169499
HOXB8 ENSG00000120068.5 0.066818 0.060536 ENSG00000120068
HPN ENSG00000105707.9 0.098596 0.055031 ENSG00000105707
SLC36A3 ENSG00000186334.5 0.1366 0.073906 ENSG00000186334
MOAP1 ENSG00000165943.4 0.082613 0.06274 ENSG00000165943
SHQ1 ENSG00000144736.9 0.100409 0.065399 ENSG00000144736
ST7L ENSG00000007341.14 0.103833 0.056785 ENSG00000007341
C2orf82 ENSG00000182600.5 0.099849 0.072365 ENSG00000182600
BCAS2 ENSG00000116752.5 0.053109 0.042926 ENSG00000116752
RPF1 ENSG00000117133.6 0.054616 0.043773 ENSG00000117133
CA8 ENSG00000178538.5 0.084393 0.064204 ENSG00000178538
RNASE3 ENSG00000169397.3 0.060624 0.066128 ENSG00000169397
CTAGE4 ENSG00000225932.3 0.059199 0.046568 ENSG00000225932
KLF14 ENSG00000174595.4 0.065279 0.066199 ENSG00000174595
EXOC3L4 ENSG00000205436.3 0.08344 0.055236 ENSG00000205436
DEF8 ENSG00000140995.12 0.150095 0.066082 ENSG00000140995
MIA ENSG00000261857.2 0.084865 0.064455 ENSG00000261857
AKNA ENSG00000106948.12 0.068382 0.056767 ENSG00000106948
CPA6 ENSG00000165078.7 0.0598 0.054845 ENSG00000165078
DEFB4A ENSG00000171711.2 0.124265 0.066432 ENSG00000171711
SLC7A5 ENSG00000103257.4 0.211849 0.072293 ENSG00000103257
PHLDA3 ENSG00000174307.5 0.054636 0.051603 ENSG00000174307
USH1G ENSG00000182040.4 0.05798 0.049746 ENSG00000182040
FREM2 ENSG00000150893.9 0.070597 0.057701 ENSG00000150893
IFT74 ENSG00000096872.11 0.121594 0.063581 ENSG00000096872
