AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
HAP1 ENSG00000173805.11 0.37526 0.088523 ENSG00000173805
C10orf88 ENSG00000119965.8 0.210083 0.078998 ENSG00000119965
ZNF471 ENSG00000196263.3 0.161045 0.079221 ENSG00000196263
OMA1 ENSG00000162600.7 0.196144 0.074982 ENSG00000162600
HFM1 ENSG00000162669.11 0.275727 0.081917 ENSG00000162669
ZSCAN29 ENSG00000140265.8 0.220977 0.082211 ENSG00000140265
C7orf73 ENSG00000243317.3 0.25188 0.078391 ENSG00000243317
RPS15A ENSG00000134419.11 0.186139 0.081979 ENSG00000134419
NUDT13 ENSG00000166321.9 0.337193 0.093221 ENSG00000166321
KIAA1875 ENSG00000179698.9 0.350176 0.081411 ENSG00000179698
CCDC104 ENSG00000163001.7 0.177671 0.084147 ENSG00000163001
HIGD1A ENSG00000181061.9 0.251211 0.086009 ENSG00000181061
ABCA5 ENSG00000154265.11 0.272083 0.084022 ENSG00000154265
NAPRT1 ENSG00000147813.11 0.815689 0.039278 ENSG00000147813
C16orf93 ENSG00000196118.7 0.29329 0.083226 ENSG00000196118
ZFYVE19 ENSG00000166140.13 0.291289 0.082492 ENSG00000166140
TOR3A ENSG00000186283.9 0.212587 0.075625 ENSG00000186283
CLIC6 ENSG00000159212.8 0.191959 0.095753 ENSG00000159212
METTL21D ENSG00000100483.9 0.276616 0.074338 ENSG00000100483
MED24 ENSG00000008838.13 0.357461 0.08316 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.299173 0.087144 ENSG00000196151
DKFZP761J1410 ENSG00000105520.6 0.369709 0.090899 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.661295 0.06306 ENSG00000137968
SYCE3 ENSG00000217442.3 0.259668 0.093221 ENSG00000217442
CRYBG3 ENSG00000080200.5 0.370204 0.085609 ENSG00000080200
DIP2B ENSG00000066084.8 0.135783 0.060467 ENSG00000066084
LRRC39 ENSG00000122477.8 0.254932 0.079718 ENSG00000122477
TMEM184B ENSG00000198792.7 0.355783 0.086483 ENSG00000198792
XRCC2 ENSG00000196584.2 0.308873 0.091304 ENSG00000196584
DCP2 ENSG00000172795.11 0.27121 0.077469 ENSG00000172795
ASNA1 ENSG00000198356.7 0.172144 0.07961 ENSG00000198356
SPTBN5 ENSG00000137877.8 0.379564 0.085135 ENSG00000137877
PEX3 ENSG00000034693.10 0.201515 0.083695 ENSG00000034693
MB21D1 ENSG00000164430.11 0.160386 0.072299 ENSG00000164430
C1orf100 ENSG00000173728.6 0.247616 0.08997 ENSG00000173728
NSUN7 ENSG00000179299.12 0.427139 0.081462 ENSG00000179299
AP1AR ENSG00000138660.7 0.150639 0.065597 ENSG00000138660
CCDC173 ENSG00000154479.8 0.283706 0.086949 ENSG00000154479
SPATA6L ENSG00000106686.12 0.418227 0.088064 ENSG00000106686
DDX55 ENSG00000111364.11 0.233859 0.072101 ENSG00000111364
ZNF615 ENSG00000197619.9 0.222699 0.083825 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.140054 0.06922 ENSG00000103742
EFCAB6 ENSG00000186976.10 0.2531 0.096021 ENSG00000186976
STK33 ENSG00000130413.11 0.393405 0.081527 ENSG00000130413
WNT3 ENSG00000108379.5 0.260736 0.076378 ENSG00000108379
SLC46A3 ENSG00000139508.10 0.192965 0.086343 ENSG00000139508
FBXO31 ENSG00000103264.11 0.219439 0.081948 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.208472 0.087628 ENSG00000184381
GPR63 ENSG00000112218.7 0.22399 0.077849 ENSG00000112218
RESP18 ENSG00000182698.7 0.217212 0.093267 ENSG00000182698
ARL17A ENSG00000185829.11 0.5037 0.086741 ENSG00000185829
RP11-419C5.2 ENSG00000226232.3 0.590524 0.071878 ENSG00000226232
SYT13 ENSG00000019505.3 0.510557 0.080958 ENSG00000019505
NRBF2 ENSG00000148572.10 0.141523 0.061835 ENSG00000148572
HPS4 ENSG00000100099.16 0.179743 0.087501 ENSG00000100099
CTD-2368P22.1 ENSG00000176593.3 0.150767 0.063203 ENSG00000176593
SAP25 ENSG00000205307.6 0.466898 0.084983 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.401495 0.093072 ENSG00000254521
EDEM3 ENSG00000116406.14 0.168489 0.06827 ENSG00000116406
THOP1 ENSG00000172009.10 0.419874 0.079539 ENSG00000172009
KDM2B ENSG00000089094.12 0.155939 0.070357 ENSG00000089094
HLF ENSG00000108924.9 0.159572 0.070474 ENSG00000108924
FAM26F ENSG00000188820.8 0.171747 0.069032 ENSG00000188820
TNKS2 ENSG00000107854.5 0.308227 0.076153 ENSG00000107854
FXYD2 ENSG00000137731.9 0.205022 0.0857 ENSG00000137731
REXO4 ENSG00000148300.6 0.195142 0.088743 ENSG00000148300
LRRC36 ENSG00000159708.13 0.221075 0.082546 ENSG00000159708
OXR1 ENSG00000164830.13 0.225543 0.078329 ENSG00000164830
HEY2 ENSG00000135547.4 0.294121 0.081381 ENSG00000135547
FAM171B ENSG00000144369.8 0.125889 0.060841 ENSG00000144369
GPC6 ENSG00000183098.6 0.260798 0.08333 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.27035 0.091159 ENSG00000167646
NUP50 ENSG00000093000.13 0.523917 0.084181 ENSG00000093000
GYPC ENSG00000136732.10 0.174548 0.08338 ENSG00000136732
HEATR6 ENSG00000068097.10 0.413216 0.092086 ENSG00000068097
TSLP ENSG00000145777.10 0.346884 0.086604 ENSG00000145777
MAPK12 ENSG00000188130.9 0.259089 0.087413 ENSG00000188130
CCDC163P ENSG00000236624.4 0.636289 0.065819 ENSG00000236624
AMD1 ENSG00000123505.10 0.124379 0.058012 ENSG00000123505
ACLY ENSG00000131473.12 0.162783 0.069299 ENSG00000131473
SLC26A6 ENSG00000225697.6 0.174518 0.086403 ENSG00000225697
ATG16L1 ENSG00000085978.17 0.157243 0.072785 ENSG00000085978
BVES ENSG00000112276.9 0.170412 0.084879 ENSG00000112276
ZCCHC11 ENSG00000134744.9 0.226797 0.070585 ENSG00000134744
DUS3L ENSG00000141994.11 0.491257 0.084073 ENSG00000141994
PPIC ENSG00000168938.5 0.160483 0.073452 ENSG00000168938
CRMP1 ENSG00000072832.10 0.308852 0.09375 ENSG00000072832
MTHFSD ENSG00000103248.13 0.311411 0.107099 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.253451 0.085948 ENSG00000239665
ZNF415 ENSG00000170954.7 0.194557 0.091947 ENSG00000170954
ADCK2 ENSG00000133597.5 0.300753 0.08528 ENSG00000133597
ATP8A2 ENSG00000132932.12 0.183246 0.085944 ENSG00000132932
LRP8 ENSG00000157193.10 0.580491 0.074256 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.373173 0.079609 ENSG00000014164
TMEM232 ENSG00000186952.10 0.161639 0.070667 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.427622 0.076082 ENSG00000156795
LIPA ENSG00000107798.13 0.245313 0.088851 ENSG00000107798
ZNF410 ENSG00000119725.13 0.172729 0.071803 ENSG00000119725
MAN2B2 ENSG00000013288.4 0.221641 0.094001 ENSG00000013288
NPIPB11 ENSG00000254206.1 0.1842 0.079185 ENSG00000254206
RAI14 ENSG00000039560.9 0.187729 0.083107 ENSG00000039560
DUOX1 ENSG00000137857.13 0.340477 0.089179 ENSG00000137857
NTN5 ENSG00000142233.7 0.347857 0.087472 ENSG00000142233
PRDM6 ENSG00000061455.9 0.153815 0.068227 ENSG00000061455
NUCKS1 ENSG00000069275.12 0.243024 0.075319 ENSG00000069275
CNTLN ENSG00000044459.10 0.150721 0.074169 ENSG00000044459
SMU1 ENSG00000122692.7 0.196149 0.076811 ENSG00000122692
SPAG8 ENSG00000137098.9 0.153448 0.072872 ENSG00000137098
ATP7B ENSG00000123191.9 0.337189 0.089391 ENSG00000123191
ZNF558 ENSG00000167785.4 0.240554 0.082774 ENSG00000167785
ZNF580 ENSG00000213015.4 0.239004 0.087622 ENSG00000213015
RCC1 ENSG00000180198.11 0.182464 0.090432 ENSG00000180198
TATDN3 ENSG00000203705.6 0.210612 0.08196 ENSG00000203705
SCAPER ENSG00000140386.8 0.321741 0.075288 ENSG00000140386
PEAK1 ENSG00000173517.6 0.261887 0.079 ENSG00000173517
AMT ENSG00000145020.10 0.312954 0.087074 ENSG00000145020
ARPP19 ENSG00000128989.6 0.340322 0.080705 ENSG00000128989
ZC3H8 ENSG00000144161.7 0.18119 0.068131 ENSG00000144161
CNIH4 ENSG00000143771.7 0.241665 0.07299 ENSG00000143771
CD59 ENSG00000085063.10 0.25036 0.077765 ENSG00000085063
HYAL3 ENSG00000186792.11 0.348963 0.09587 ENSG00000186792
POPDC2 ENSG00000121577.9 0.347648 0.077103 ENSG00000121577
TIMM17A ENSG00000134375.6 0.176654 0.084606 ENSG00000134375
TERF2 ENSG00000132604.6 0.160029 0.065938 ENSG00000132604
GANC ENSG00000214013.5 0.181059 0.077855 ENSG00000214013
RELL2 ENSG00000164620.4 0.177844 0.083196 ENSG00000164620
CRYBB3 ENSG00000100053.5 0.185804 0.086806 ENSG00000100053
NPHS1 ENSG00000161270.15 0.226928 0.086301 ENSG00000161270
RAD21L1 ENSG00000244588.1 0.396247 0.093329 ENSG00000244588
FIS1 ENSG00000214253.4 0.348178 0.082052 ENSG00000214253
FMO2 ENSG00000094963.9 0.238965 0.083981 ENSG00000094963
PRDX1 ENSG00000117450.9 0.324149 0.085998 ENSG00000117450
FMO3 ENSG00000007933.8 0.134374 0.06259 ENSG00000007933
GLYCTK ENSG00000168237.13 0.183755 0.078745 ENSG00000168237
IFIT5 ENSG00000152778.7 0.225357 0.079346 ENSG00000152778
MROH6 ENSG00000204839.4 0.262593 0.085031 ENSG00000204839
CA12 ENSG00000074410.9 0.482449 0.074603 ENSG00000074410
SLC25A16 ENSG00000122912.9 0.20325 0.078461 ENSG00000122912
GIGYF1 ENSG00000146830.9 0.227137 0.084536 ENSG00000146830
ZNF773 ENSG00000152439.8 0.195824 0.070465 ENSG00000152439
CRYBB2 ENSG00000244752.2 0.280332 0.091905 ENSG00000244752
PRNP ENSG00000171867.12 0.278919 0.095331 ENSG00000171867
SNAPC3 ENSG00000164975.11 0.180488 0.088785 ENSG00000164975
SNX32 ENSG00000172803.13 0.364971 0.081277 ENSG00000172803
PEX7 ENSG00000112357.8 0.176394 0.074355 ENSG00000112357
FAM71F2 ENSG00000205085.4 0.152518 0.066773 ENSG00000205085
CCDC122 ENSG00000151773.8 0.300617 0.081254 ENSG00000151773
DAD1 ENSG00000129562.6 0.293947 0.084536 ENSG00000129562
ODF2L ENSG00000122417.11 0.238327 0.077948 ENSG00000122417
OXGR1 ENSG00000165621.4 0.205404 0.078583 ENSG00000165621
KRT83 ENSG00000170523.3 0.238031 0.074044 ENSG00000170523
KIAA0040 ENSG00000235750.5 0.182412 0.087082 ENSG00000235750
KAT8 ENSG00000103510.15 0.140275 0.063434 ENSG00000103510
NKTR ENSG00000114857.13 0.284725 0.085184 ENSG00000114857
C10orf11 ENSG00000148655.10 0.349909 0.094223 ENSG00000148655
MRPS10 ENSG00000048544.5 0.510184 0.074991 ENSG00000048544
CD72 ENSG00000137101.8 0.317186 0.086434 ENSG00000137101
B4GALNT2 ENSG00000167080.4 0.228964 0.090522 ENSG00000167080
SIGLEC14 ENSG00000254415.3 0.202785 0.093143 ENSG00000254415
DZANK1 ENSG00000089091.11 0.180819 0.076623 ENSG00000089091
DEF8 ENSG00000140995.12 0.17651 0.075583 ENSG00000140995
ZNF587 ENSG00000198466.8 0.530219 0.074189 ENSG00000198466
MAPKAPK3 ENSG00000114738.6 0.468498 0.094484 ENSG00000114738
IFT74 ENSG00000096872.11 0.345537 0.076692 ENSG00000096872
PPP1R1C ENSG00000150722.6 0.236925 0.081707 ENSG00000150722
GPR183 ENSG00000169508.6 0.153917 0.076898 ENSG00000169508
ASAH2B ENSG00000204147.5 0.443039 0.084124 ENSG00000204147
C12orf57 ENSG00000111678.6 0.156722 0.072772 ENSG00000111678
ZNF219 ENSG00000165804.11 0.189066 0.094199 ENSG00000165804
CSTB ENSG00000160213.5 0.37395 0.085618 ENSG00000160213
A1BG ENSG00000121410.7 0.172964 0.073981 ENSG00000121410
CLEC12A ENSG00000172322.9 0.61564 0.067478 ENSG00000172322
KIF6 ENSG00000164627.13 0.284903 0.084723 ENSG00000164627
CENPQ ENSG00000031691.6 0.337083 0.087032 ENSG00000031691
LNP1 ENSG00000206535.3 0.196639 0.070528 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.175728 0.071501 ENSG00000103269
PRR12 ENSG00000126464.9 0.4732 0.083267 ENSG00000126464
MAP2K5 ENSG00000137764.15 0.178984 0.06861 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.164257 0.073574 ENSG00000040199
CWH43 ENSG00000109182.7 0.188162 0.093783 ENSG00000109182
NFX1 ENSG00000086102.14 0.217302 0.074897 ENSG00000086102
NIPAL4 ENSG00000172548.10 0.143289 0.06806 ENSG00000172548
B3GAT3 ENSG00000149541.5 0.177205 0.07625 ENSG00000149541
CYB5R3 ENSG00000100243.16 0.3003 0.087364 ENSG00000100243
GTF2H2 ENSG00000145736.10 0.185422 0.080939 ENSG00000145736
MROH7 ENSG00000271723.1 0.264225 0.093831 ENSG00000271723
MYO15B ENSG00000266714.2 0.17744 0.079302 ENSG00000266714
KRT222 ENSG00000264058.1 0.154623 0.072 ENSG00000264058
SLC22A31 ENSG00000259803.2 0.26089 0.080188 ENSG00000259803
CCDC71L ENSG00000253276.1 0.161698 0.079577 ENSG00000253276
ZNF550 ENSG00000251369.4 0.28974 0.087654 ENSG00000251369
TMEM150C ENSG00000249242.2 0.159799 0.070336 ENSG00000249242
OR2A7 ENSG00000243896.3 0.160169 0.076423 ENSG00000243896
PLA2G4B ENSG00000243708.3 0.141961 0.064186 ENSG00000243708
MUSTN1 ENSG00000243696.3 0.298754 0.086086 ENSG00000243696
ATP5J2 ENSG00000241468.3 0.180519 0.083944 ENSG00000241468
ARHGEF38 ENSG00000236699.4 0.316215 0.086573 ENSG00000236699
CRYBG3 ENSG00000233280.2 0.206721 0.080099 ENSG00000233280
GPX1 ENSG00000233276.2 0.136902 0.065101 ENSG00000233276
ZNF717 ENSG00000227124.4 0.243381 0.08235 ENSG00000227124
CKMT1A ENSG00000223572.5 0.227126 0.087831 ENSG00000223572
RAB6C ENSG00000222014.4 0.146473 0.068402 ENSG00000222014
C5orf54 ENSG00000221886.3 0.166836 0.080592 ENSG00000221886
HNRNPUL2 ENSG00000214753.2 0.177209 0.080011 ENSG00000214753
PLIN5 ENSG00000214456.4 0.240367 0.092635 ENSG00000214456
MBLAC1 ENSG00000214309.3 0.236395 0.091007 ENSG00000214309
MEF2B ENSG00000213999.11 0.284163 0.086265 ENSG00000213999
TM6SF2 ENSG00000213996.7 0.1445 0.058766 ENSG00000213996
TMEM110 ENSG00000213533.7 0.207512 0.078421 ENSG00000213533
GBP7 ENSG00000213512.1 0.295989 0.084427 ENSG00000213512
MAP10 ENSG00000212916.3 0.18125 0.085484 ENSG00000212916
DIO1 ENSG00000211452.6 0.152351 0.074914 ENSG00000211452
C1QTNF9B ENSG00000205863.5 0.501178 0.078812 ENSG00000205863
RFPL3S ENSG00000205853.6 0.157234 0.071585 ENSG00000205853
KRT81 ENSG00000205426.6 0.386259 0.088492 ENSG00000205426
C15orf59 ENSG00000205363.4 0.236524 0.086201 ENSG00000205363
GPRIN2 ENSG00000204175.4 0.226617 0.087993 ENSG00000204175
FAM229B ENSG00000203778.3 0.209052 0.070786 ENSG00000203778
RAET1G ENSG00000203722.3 0.288446 0.080404 ENSG00000203722
EFCAB2 ENSG00000203666.8 0.564291 0.08029 ENSG00000203666
TBKBP1 ENSG00000198933.5 0.249345 0.07435 ENSG00000198933
RASGEF1A ENSG00000198915.7 0.175028 0.073616 ENSG00000198915
SHISA4 ENSG00000198892.6 0.569484 0.074505 ENSG00000198892
PRMT6 ENSG00000198890.6 0.256795 0.079823 ENSG00000198890
SCAMP5 ENSG00000198794.7 0.333146 0.084153 ENSG00000198794
RCSD1 ENSG00000198771.6 0.212885 0.08727 ENSG00000198771
UNC13B ENSG00000198722.8 0.137191 0.065659 ENSG00000198722
ZNF534 ENSG00000198633.6 0.271904 0.099868 ENSG00000198633
ZNF808 ENSG00000198482.6 0.186305 0.092437 ENSG00000198482
SVIP ENSG00000198168.4 0.226663 0.078366 ENSG00000198168
ZNF544 ENSG00000198131.9 0.442347 0.077446 ENSG00000198131
SULT1C4 ENSG00000198075.5 0.219054 0.08239 ENSG00000198075
RP11-347C12.1 ENSG00000198064.9 0.202349 0.076615 ENSG00000198064
ZNF786 ENSG00000197362.9 0.345448 0.07797 ENSG00000197362
ZNF33B ENSG00000196693.10 0.183534 0.071075 ENSG00000196693
ERI2 ENSG00000196678.9 0.225827 0.083308 ENSG00000196678
ZNF846 ENSG00000196605.3 0.200094 0.069651 ENSG00000196605
C20orf96 ENSG00000196476.7 0.233543 0.085023 ENSG00000196476
SUPT3H ENSG00000196284.9 0.198588 0.082021 ENSG00000196284
TMEM194B ENSG00000189362.7 0.236484 0.072864 ENSG00000189362
ZNF600 ENSG00000189190.7 0.325115 0.096137 ENSG00000189190
FAM47E ENSG00000189157.9 0.491826 0.077274 ENSG00000189157
RNFT1 ENSG00000189050.10 0.184172 0.086009 ENSG00000189050
ENTPD8 ENSG00000188833.5 0.244614 0.090555 ENSG00000188833
SKOR1 ENSG00000188779.6 0.167026 0.065456 ENSG00000188779
C22orf34 ENSG00000188511.8 0.377958 0.090896 ENSG00000188511
AGAP4 ENSG00000188234.9 0.370815 0.088082 ENSG00000188234
OR7D2 ENSG00000188000.2 0.193113 0.091717 ENSG00000188000
PALM3 ENSG00000187867.4 0.674322 0.070754 ENSG00000187867
ADH1A ENSG00000187758.3 0.234401 0.076136 ENSG00000187758
HAPLN4 ENSG00000187664.8 0.183546 0.061485 ENSG00000187664
GCNT1 ENSG00000187210.8 0.324916 0.094331 ENSG00000187210
BCR ENSG00000186716.15 0.298194 0.089225 ENSG00000186716
ZNF501 ENSG00000186446.7 0.155053 0.070814 ENSG00000186446
GLDN ENSG00000186417.9 0.191355 0.08356 ENSG00000186417
CYP4X1 ENSG00000186377.6 0.165976 0.069762 ENSG00000186377
MARC1 ENSG00000186205.8 0.23498 0.079562 ENSG00000186205
WWOX ENSG00000186153.12 0.350927 0.103405 ENSG00000186153
GRK1 ENSG00000185974.6 0.434289 0.081843 ENSG00000185974
KCNIP4 ENSG00000185774.10 0.177777 0.08252 ENSG00000185774
PRKG1 ENSG00000185532.10 0.187739 0.084606 ENSG00000185532
ROR1 ENSG00000185483.7 0.17965 0.086183 ENSG00000185483
NDUFA6 ENSG00000184983.5 0.543938 0.08802 ENSG00000184983
MROH7 ENSG00000184313.15 0.201031 0.091614 ENSG00000184313
ST6GALNAC3 ENSG00000184005.9 0.192161 0.07545 ENSG00000184005
C19orf71 ENSG00000183397.5 0.399131 0.083771 ENSG00000183397
C12orf60 ENSG00000182993.3 0.172794 0.069023 ENSG00000182993
EXT1 ENSG00000182197.6 0.176182 0.077675 ENSG00000182197
AMIGO1 ENSG00000181754.6 0.233069 0.07606 ENSG00000181754
ZNF443 ENSG00000180855.11 0.226987 0.075527 ENSG00000180855
ANKRD18A ENSG00000180071.13 0.205779 0.079168 ENSG00000180071
ZNF114 ENSG00000178150.4 0.1989 0.078836 ENSG00000178150
STAP2 ENSG00000178078.7 0.311948 0.086817 ENSG00000178078
PGBD5 ENSG00000177614.5 0.227972 0.09108 ENSG00000177614
SAMD9L ENSG00000177409.7 0.169777 0.078347 ENSG00000177409
BDNF ENSG00000176697.14 0.149087 0.07131 ENSG00000176697
RIMS2 ENSG00000176406.16 0.324428 0.075013 ENSG00000176406
B3GALT6 ENSG00000176022.3 0.190752 0.083486 ENSG00000176022
SCUBE2 ENSG00000175356.8 0.20251 0.081788 ENSG00000175356
TMEM9B ENSG00000175348.6 0.139698 0.069661 ENSG00000175348
DNAH12 ENSG00000174844.10 0.147449 0.066607 ENSG00000174844
BTC ENSG00000174808.7 0.225803 0.081994 ENSG00000174808
C4orf32 ENSG00000174749.4 0.148502 0.063857 ENSG00000174749
UGT8 ENSG00000174607.6 0.513717 0.077348 ENSG00000174607
ANGEL2 ENSG00000174606.8 0.21129 0.073527 ENSG00000174606
TMEM81 ENSG00000174529.6 0.150259 0.068264 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.405155 0.080108 ENSG00000174446
MST1 ENSG00000173531.11 0.283547 0.096136 ENSG00000173531
KIAA1919 ENSG00000173214.5 0.235396 0.072163 ENSG00000173214
DCAKD ENSG00000172992.7 0.264974 0.07478 ENSG00000172992
CBWD1 ENSG00000172785.14 0.437598 0.078441 ENSG00000172785
TMEM217 ENSG00000172738.7 0.168458 0.075598 ENSG00000172738
FRMD3 ENSG00000172159.11 0.189021 0.078927 ENSG00000172159
METTL18 ENSG00000171806.7 0.233325 0.066729 ENSG00000171806
ZNF584 ENSG00000171574.13 0.49384 0.074725 ENSG00000171574
COL24A1 ENSG00000171502.10 0.263011 0.077852 ENSG00000171502
ZNF561 ENSG00000171469.6 0.302581 0.078656 ENSG00000171469
KRT86 ENSG00000170442.7 0.359668 0.077806 ENSG00000170442
CRTAP ENSG00000170275.10 0.209415 0.076458 ENSG00000170275
GLB1 ENSG00000170266.11 0.178987 0.077162 ENSG00000170266
SLC38A11 ENSG00000169507.5 0.502651 0.082347 ENSG00000169507
RP11-231C14.4 ENSG00000169203.12 0.210912 0.079069 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.286763 0.080348 ENSG00000169087
HTR1E ENSG00000168830.5 0.151503 0.074317 ENSG00000168830
COA6 ENSG00000168275.10 0.165843 0.081993 ENSG00000168275
FAM83B ENSG00000168143.8 0.178608 0.070787 ENSG00000168143
KIAA1586 ENSG00000168116.9 0.225781 0.07305 ENSG00000168116
C11orf85 ENSG00000168070.7 0.170217 0.077689 ENSG00000168070
TTC21A ENSG00000168026.12 0.166629 0.066578 ENSG00000168026
SOAT2 ENSG00000167780.7 0.267519 0.07983 ENSG00000167780
KLK1 ENSG00000167748.6 0.220325 0.092137 ENSG00000167748
KIFC2 ENSG00000167702.7 0.137059 0.068529 ENSG00000167702
TMC4 ENSG00000167608.7 0.180669 0.088232 ENSG00000167608
ZNF528 ENSG00000167555.9 0.405126 0.103442 ENSG00000167555
RPL13 ENSG00000167526.9 0.14982 0.074113 ENSG00000167526
SPATA33 ENSG00000167523.9 0.248759 0.081153 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.169721 0.073097 ENSG00000167515
PRR15L ENSG00000167183.2 0.166142 0.068232 ENSG00000167183
SAAL1 ENSG00000166788.5 0.214686 0.074344 ENSG00000166788
ZNF606 ENSG00000166704.7 0.14965 0.072054 ENSG00000166704
TMED3 ENSG00000166557.8 0.26662 0.088465 ENSG00000166557
ZSCAN21 ENSG00000166529.10 0.159342 0.071198 ENSG00000166529
ZNF143 ENSG00000166478.5 0.172216 0.081373 ENSG00000166478
PRTG ENSG00000166450.8 0.299162 0.082592 ENSG00000166450
STXBP4 ENSG00000166263.9 0.153181 0.069751 ENSG00000166263
C1QL3 ENSG00000165985.8 0.644243 0.073172 ENSG00000165985
MARCH8 ENSG00000165406.11 0.290303 0.087385 ENSG00000165406
GKAP1 ENSG00000165113.8 0.169447 0.074635 ENSG00000165113
YWHAZ ENSG00000164924.13 0.243386 0.081364 ENSG00000164924
SLC13A4 ENSG00000164707.10 0.231162 0.077345 ENSG00000164707
GALNT10 ENSG00000164574.11 0.217297 0.080334 ENSG00000164574
GDF9 ENSG00000164404.4 0.221957 0.081108 ENSG00000164404
FAM170A ENSG00000164334.11 0.262317 0.084597 ENSG00000164334
ERAP1 ENSG00000164307.8 0.310947 0.080272 ENSG00000164307
ANXA5 ENSG00000164111.10 0.240671 0.080812 ENSG00000164111
FYCO1 ENSG00000163820.10 0.280471 0.078135 ENSG00000163820
CADPS ENSG00000163618.13 0.227095 0.091113 ENSG00000163618
C1orf145 ENSG00000162913.9 0.27712 0.072341 ENSG00000162913
SLC9C2 ENSG00000162753.9 0.165181 0.071032 ENSG00000162753
NTNG1 ENSG00000162631.14 0.189509 0.072353 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.603836 0.067601 ENSG00000162620
ZSWIM5 ENSG00000162415.6 0.26278 0.097811 ENSG00000162415
RPL29 ENSG00000162244.6 0.303333 0.111863 ENSG00000162244
TTC9C ENSG00000162222.9 0.360501 0.087361 ENSG00000162222
MPP3 ENSG00000161647.14 0.203758 0.07328 ENSG00000161647
PGAP3 ENSG00000161395.8 0.173049 0.06038 ENSG00000161395
MFSD12 ENSG00000161091.8 0.217123 0.086407 ENSG00000161091
LY6K ENSG00000160886.9 0.262104 0.073091 ENSG00000160886
NPR2 ENSG00000159899.10 0.130697 0.064354 ENSG00000159899
THEM4 ENSG00000159445.8 0.171509 0.077385 ENSG00000159445
MRPL10 ENSG00000159111.8 0.149558 0.074407 ENSG00000159111
TSPAN33 ENSG00000158457.4 0.24048 0.082078 ENSG00000158457
FAM81A ENSG00000157470.7 0.318804 0.088519 ENSG00000157470
GATAD1 ENSG00000157259.6 0.215922 0.085551 ENSG00000157259
HEATR3 ENSG00000155393.8 0.472108 0.075033 ENSG00000155393
DBI ENSG00000155368.12 0.172172 0.070287 ENSG00000155368
ATP5G3 ENSG00000154518.5 0.132454 0.062221 ENSG00000154518
PRKCA ENSG00000154229.7 0.253968 0.088349 ENSG00000154229
C6orf57 ENSG00000154079.5 0.19138 0.070739 ENSG00000154079
KCNJ16 ENSG00000153822.9 0.206541 0.076032 ENSG00000153822
MERTK ENSG00000153208.12 0.430392 0.088019 ENSG00000153208
PRDM8 ENSG00000152784.11 0.279755 0.091231 ENSG00000152784
BICD1 ENSG00000151746.9 0.554123 0.073582 ENSG00000151746
ANKAR ENSG00000151687.10 0.14327 0.063971 ENSG00000151687
CSNK1G3 ENSG00000151292.13 0.19347 0.08172 ENSG00000151292
GXYLT1 ENSG00000151233.6 0.133542 0.060989 ENSG00000151233
TBX6 ENSG00000149922.6 0.19407 0.082294 ENSG00000149922
PAK1 ENSG00000149269.5 0.265581 0.090502 ENSG00000149269
PARD3 ENSG00000148498.11 0.178233 0.073624 ENSG00000148498
RSU1 ENSG00000148484.13 0.189174 0.090548 ENSG00000148484
INPP5E ENSG00000148384.11 0.394095 0.074658 ENSG00000148384
IDNK ENSG00000148057.11 0.179973 0.070099 ENSG00000148057
SLC39A4 ENSG00000147804.5 0.368179 0.086417 ENSG00000147804
CISD2 ENSG00000145354.5 0.176202 0.070323 ENSG00000145354
PLAC8 ENSG00000145287.6 0.15816 0.071616 ENSG00000145287
ATP10D ENSG00000145246.9 0.17623 0.079385 ENSG00000145246
EPHA5 ENSG00000145242.9 0.254979 0.079014 ENSG00000145242
PHOSPHO2 ENSG00000144362.7 0.287067 0.078784 ENSG00000144362
POLR2D ENSG00000144231.6 0.206468 0.081743 ENSG00000144231
LYG1 ENSG00000144214.5 0.190803 0.066214 ENSG00000144214
NAT8 ENSG00000144035.3 0.168146 0.066023 ENSG00000144035
HHIPL2 ENSG00000143512.8 0.355981 0.089639 ENSG00000143512
MPC2 ENSG00000143158.6 0.137407 0.065077 ENSG00000143158
ATHL1 ENSG00000142102.11 0.447847 0.089029 ENSG00000142102
MVB12A ENSG00000141971.8 0.355823 0.092921 ENSG00000141971
SCRN2 ENSG00000141295.9 0.209413 0.078586 ENSG00000141295
LRRC46 ENSG00000141294.5 0.315004 0.079518 ENSG00000141294
SKAP1 ENSG00000141293.11 0.294117 0.075636 ENSG00000141293
NOB1 ENSG00000141101.8 0.131257 0.061651 ENSG00000141101
