AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
PCDHB5 ENSG00000113209.6 0.161149 0.089133 ENSG00000113209
RASL11B ENSG00000128045.5 0.090158 0.073484 ENSG00000128045
FOLH1 ENSG00000086205.12 0.181446 0.106551 ENSG00000086205
CDHR1 ENSG00000148600.10 0.280615 0.101532 ENSG00000148600
PCDHA1 ENSG00000204970.5 0.029587 0.058509 ENSG00000204970
ADAM18 ENSG00000168619.11 0.065601 0.082481 ENSG00000168619
NFIL3 ENSG00000165030.3 0.1872 0.128995 ENSG00000165030
KLRC2 ENSG00000205809.5 0.06043 0.067295 ENSG00000205809
SATB1 ENSG00000182568.12 0.232611 0.123781 ENSG00000182568
AKAP11 ENSG00000023516.7 0.056734 0.080953 ENSG00000023516
PLD4 ENSG00000166428.8 0.069012 0.075653 ENSG00000166428
ST7 ENSG00000004866.14 0.031569 0.061354 ENSG00000004866
HEXIM1 ENSG00000186834.2 0.168062 0.084019 ENSG00000186834
BTRC ENSG00000166167.13 0.019571 0.066963 ENSG00000166167
EEFSEC ENSG00000132394.6 0.071102 0.070803 ENSG00000132394
PARP4 ENSG00000102699.5 0.07169 0.091857 ENSG00000102699
GOLGA5 ENSG00000066455.8 0.215255 0.106194 ENSG00000066455
NFATC2IP ENSG00000176953.6 0.050579 0.055629 ENSG00000176953
FAM129C ENSG00000167483.13 0.063797 0.078854 ENSG00000167483
LINGO4 ENSG00000213171.2 0.127273 0.104611 ENSG00000213171
CRYBB3 ENSG00000100053.5 0.192085 0.10972 ENSG00000100053
TEKT2 ENSG00000092850.7 0.018987 0.058556 ENSG00000092850
DYNC1I2 ENSG00000077380.11 0.036389 0.058117 ENSG00000077380
IGLON5 ENSG00000142549.9 0.09581 0.108837 ENSG00000142549
CMTM4 ENSG00000183723.8 0.034992 0.081173 ENSG00000183723
ETV5 ENSG00000244405.3 0.017568 0.043891 ENSG00000244405
BRPF1 ENSG00000156983.11 0.112801 0.102394 ENSG00000156983
SEMA3F ENSG00000001617.7 0.022245 0.035466 ENSG00000001617
MSTN ENSG00000138379.4 0.034343 0.04944 ENSG00000138379
IL4I1 ENSG00000104951.11 0.191192 0.118967 ENSG00000104951
NPM2 ENSG00000158806.9 0.034368 0.066388 ENSG00000158806
CASZ1 ENSG00000130940.10 0.023006 0.076203 ENSG00000130940
ARL10 ENSG00000175414.6 0.165894 0.101777 ENSG00000175414
TTK ENSG00000112742.5 0.032857 0.060906 ENSG00000112742
FIS1 ENSG00000214253.4 0.275557 0.093999 ENSG00000214253
LINS ENSG00000140471.12 0.13327 0.099567 ENSG00000140471
PCSK6 ENSG00000140479.12 0.222894 0.122041 ENSG00000140479
LRRC40 ENSG00000066557.5 0.26302 0.102699 ENSG00000066557
PIK3IP1 ENSG00000100100.8 0.032135 0.050421 ENSG00000100100
COX6C ENSG00000164919.6 0.075573 0.069063 ENSG00000164919
MYH8 ENSG00000133020.4 0.028224 0.062665 ENSG00000133020
RPS6KL1 ENSG00000198208.7 0.093169 0.09102 ENSG00000198208
ABI1 ENSG00000136754.12 0.086622 0.080373 ENSG00000136754
CNTN3 ENSG00000113805.8 0.376658 0.099048 ENSG00000113805
EBF1 ENSG00000164330.12 0.034066 0.083476 ENSG00000164330
CDC23 ENSG00000094880.6 0.077412 0.068795 ENSG00000094880
FMO2 ENSG00000094963.9 0.118341 0.092145 ENSG00000094963
LTV1 ENSG00000135521.8 0.132834 0.101455 ENSG00000135521
TNFRSF12A ENSG00000006327.9 0.138718 0.105603 ENSG00000006327
PRED58 ENSG00000267857.1 0.07354 0.076786 ENSG00000267857
UBE2D2 ENSG00000131508.11 0.094666 0.086843 ENSG00000131508
ORMDL1 ENSG00000128699.9 0.339454 0.100218 ENSG00000128699
PRDX1 ENSG00000117450.9 0.062095 0.055862 ENSG00000117450
FMO3 ENSG00000007933.8 0.012515 0.0587 ENSG00000007933
TNNT3 ENSG00000130595.12 0.079126 0.086531 ENSG00000130595
SCGN ENSG00000079689.9 0.194575 0.112852 ENSG00000079689
SYNE1 ENSG00000131018.18 0.068985 0.065277 ENSG00000131018
UCK1 ENSG00000130717.8 0.013277 0.049425 ENSG00000130717
TIMMDC1 ENSG00000113845.5 0.049921 0.069415 ENSG00000113845
TNFSF13B ENSG00000102524.7 0.116687 0.107447 ENSG00000102524
TCOF1 ENSG00000070814.13 0.028024 0.068225 ENSG00000070814
GLYCTK ENSG00000168237.13 0.014755 0.047554 ENSG00000168237
CUL9 ENSG00000112659.9 0.094976 0.099415 ENSG00000112659
CLVS2 ENSG00000146352.7 0.485268 0.098105 ENSG00000146352
CACNG3 ENSG00000006116.3 0.057241 0.082721 ENSG00000006116
SLC25A29 ENSG00000197119.8 0.058116 0.085023 ENSG00000197119
ST3GAL6 ENSG00000064225.8 0.108308 0.065226 ENSG00000064225
ADAMTSL1 ENSG00000178031.11 0.168069 0.106189 ENSG00000178031
KLF3 ENSG00000109787.8 0.126386 0.103374 ENSG00000109787
IFIT5 ENSG00000152778.7 0.365231 0.107783 ENSG00000152778
MROH6 ENSG00000204839.4 0.06722 0.077932 ENSG00000204839
C19orf45 ENSG00000198723.6 0.077254 0.102262 ENSG00000198723
ALDH18A1 ENSG00000059573.4 0.103279 0.078184 ENSG00000059573
FDXR ENSG00000161513.7 0.111238 0.087724 ENSG00000161513
ARG2 ENSG00000081181.3 0.137228 0.095771 ENSG00000081181
MAP1LC3B ENSG00000140941.8 0.161655 0.110947 ENSG00000140941
SYCP3 ENSG00000139351.10 0.040893 0.062381 ENSG00000139351
SLC25A16 ENSG00000122912.9 0.033164 0.057596 ENSG00000122912
C1orf158 ENSG00000157330.5 0.052306 0.085724 ENSG00000157330
MRPL24 ENSG00000143314.8 0.065646 0.068113 ENSG00000143314
DDX1 ENSG00000079785.10 0.108806 0.104154 ENSG00000079785
PDE1A ENSG00000115252.14 0.021531 0.063656 ENSG00000115252
ANKRD27 ENSG00000105186.9 0.028034 0.0672 ENSG00000105186
GIGYF1 ENSG00000146830.9 0.146707 0.082702 ENSG00000146830
EPS8L3 ENSG00000198758.6 0.049167 0.076738 ENSG00000198758
C14orf2 ENSG00000156411.5 0.106348 0.090105 ENSG00000156411
SLC50A1 ENSG00000169241.13 0.072279 0.090352 ENSG00000169241
CCDC12 ENSG00000160799.7 0.077257 0.059487 ENSG00000160799
HSD17B11 ENSG00000198189.6 0.085672 0.075521 ENSG00000198189
PSME2 ENSG00000100911.9 0.058959 0.072254 ENSG00000100911
NETO2 ENSG00000171208.5 0.026565 0.040943 ENSG00000171208
COX6A1 ENSG00000111775.2 0.1615 0.096083 ENSG00000111775
LAMC3 ENSG00000050555.13 0.077689 0.084242 ENSG00000050555
MTERF ENSG00000127989.8 0.092896 0.077548 ENSG00000127989
RBBP9 ENSG00000089050.10 0.116347 0.088936 ENSG00000089050
ITPKA ENSG00000137825.6 0.010063 0.043743 ENSG00000137825
MYH2 ENSG00000125414.13 0.084457 0.071164 ENSG00000125414
MPHOSPH10 ENSG00000124383.4 0.096739 0.076838 ENSG00000124383
CDSN ENSG00000204539.3 0.076409 0.07533 ENSG00000204539
HLA-DRA ENSG00000204287.9 0.071074 0.078027 ENSG00000204287
RP11-3B7.1 ENSG00000225399.3 0.083055 0.065802 ENSG00000225399
C17orf78 ENSG00000167230.6 0.031138 0.057901 ENSG00000167230
TTC9B ENSG00000174521.7 0.032977 0.077435 ENSG00000174521
AMY2B ENSG00000240038.2 0.026979 0.057248 ENSG00000240038
TRIM21 ENSG00000132109.8 0.016624 0.069642 ENSG00000132109
NPFF ENSG00000139574.6 0.058278 0.070261 ENSG00000139574
FAM162B ENSG00000183807.6 0.088943 0.075591 ENSG00000183807
PLA1A ENSG00000144837.4 0.078048 0.075697 ENSG00000144837
TGM1 ENSG00000092295.7 0.123136 0.081737 ENSG00000092295
KIAA1244 ENSG00000112379.8 0.258514 0.107073 ENSG00000112379
PPP1R9A ENSG00000158528.7 0.116697 0.096851 ENSG00000158528
RAI1 ENSG00000108557.13 0.185161 0.106885 ENSG00000108557
ATM ENSG00000149311.13 0.166002 0.121435 ENSG00000149311
SPATA24 ENSG00000170469.6 0.270424 0.111787 ENSG00000170469
KIAA0556 ENSG00000047578.8 0.031468 0.078495 ENSG00000047578
RNF144A ENSG00000151692.10 0.141983 0.091493 ENSG00000151692
PEPD ENSG00000124299.8 0.036897 0.063719 ENSG00000124299
FGF20 ENSG00000078579.8 0.14586 0.094182 ENSG00000078579
CCND3 ENSG00000112576.8 0.038139 0.073208 ENSG00000112576
TRIM36 ENSG00000152503.5 0.021312 0.054317 ENSG00000152503
SNX32 ENSG00000172803.13 0.42177 0.097434 ENSG00000172803
WDR78 ENSG00000152763.12 0.046405 0.067153 ENSG00000152763
MCCC1 ENSG00000078070.7 0.118315 0.090548 ENSG00000078070
TCEB1 ENSG00000154582.12 0.068082 0.061865 ENSG00000154582
AHSA2 ENSG00000173209.17 0.101632 0.099381 ENSG00000173209
ATP6V0B ENSG00000117410.9 0.064105 0.076621 ENSG00000117410
PEX7 ENSG00000112357.8 0.053194 0.083899 ENSG00000112357
C11orf73 ENSG00000149196.11 0.044132 0.082958 ENSG00000149196
PIDD ENSG00000177595.13 0.054118 0.051064 ENSG00000177595
USP3 ENSG00000140455.12 0.115482 0.088867 ENSG00000140455
P2RX3 ENSG00000109991.4 0.05135 0.059386 ENSG00000109991
MED17 ENSG00000042429.6 0.026329 0.055923 ENSG00000042429
GNA14 ENSG00000156049.6 0.079649 0.08399 ENSG00000156049
PRELID1 ENSG00000169230.5 0.077938 0.08333 ENSG00000169230
EPHB2 ENSG00000133216.12 0.033506 0.05649 ENSG00000133216
PGPEP1L ENSG00000183571.9 0.044963 0.054913 ENSG00000183571
ZRANB2 ENSG00000132485.8 0.013062 0.062222 ENSG00000132485
NDUFAB1 ENSG00000004779.5 0.120336 0.102288 ENSG00000004779
KCTD19 ENSG00000168676.6 0.187305 0.101167 ENSG00000168676
ADCYAP1 ENSG00000141433.8 0.063412 0.083624 ENSG00000141433
PIGL ENSG00000108474.11 0.044342 0.08427 ENSG00000108474
KIF15 ENSG00000163808.12 0.078726 0.086245 ENSG00000163808
TRIM13 ENSG00000204977.5 0.114153 0.08488 ENSG00000204977
WDR76 ENSG00000092470.7 0.040442 0.051953 ENSG00000092470
BACE2 ENSG00000182240.10 0.072713 0.080811 ENSG00000182240
UFSP1 ENSG00000176125.3 0.118292 0.07942 ENSG00000176125
NHSL1 ENSG00000135540.7 0.013076 0.077444 ENSG00000135540
PON3 ENSG00000105852.6 0.020178 0.052479 ENSG00000105852
RTN2 ENSG00000125744.7 0.116643 0.084911 ENSG00000125744
CCNG1 ENSG00000113328.14 0.075022 0.079426 ENSG00000113328
PTN ENSG00000105894.7 0.105152 0.085705 ENSG00000105894
LCTL ENSG00000188501.7 0.035195 0.067764 ENSG00000188501
FAM71F2 ENSG00000205085.4 0.129488 0.08217 ENSG00000205085
FIBP ENSG00000172500.8 0.222181 0.092588 ENSG00000172500
CCDC122 ENSG00000151773.8 0.421519 0.097893 ENSG00000151773
C17orf50 ENSG00000154768.4 0.087054 0.092851 ENSG00000154768
KIF13A ENSG00000137177.14 0.01041 0.045745 ENSG00000137177
ATPIF1 ENSG00000130770.13 0.055381 0.085875 ENSG00000130770
DENND4A ENSG00000174485.10 0.036849 0.062222 ENSG00000174485
SEMA3D ENSG00000153993.9 0.026087 0.056381 ENSG00000153993
H6PD ENSG00000049239.8 0.04659 0.078525 ENSG00000049239
MLH1 ENSG00000076242.10 0.090307 0.078024 ENSG00000076242
VAPA ENSG00000101558.9 0.125868 0.082005 ENSG00000101558
SERBP1 ENSG00000142864.10 0.011493 0.067705 ENSG00000142864
RNF32 ENSG00000105982.12 0.080399 0.093887 ENSG00000105982
NARS ENSG00000134440.7 0.014583 0.072102 ENSG00000134440
DAD1 ENSG00000129562.6 0.173996 0.096449 ENSG00000129562
EYA4 ENSG00000112319.13 0.223148 0.10205 ENSG00000112319
UBAC2 ENSG00000134882.11 0.095148 0.089298 ENSG00000134882
ODF2L ENSG00000122417.11 0.148132 0.093318 ENSG00000122417
OXGR1 ENSG00000165621.4 0.021899 0.058012 ENSG00000165621
ITGAV ENSG00000138448.7 0.030477 0.0516 ENSG00000138448
KRT83 ENSG00000170523.3 0.0403 0.08024 ENSG00000170523
CASP2 ENSG00000106144.15 0.068456 0.076784 ENSG00000106144
MARK2 ENSG00000072518.16 0.100119 0.076024 ENSG00000072518
YIF1A ENSG00000174851.10 0.026339 0.064098 ENSG00000174851
MFGE8 ENSG00000140545.10 0.046229 0.075567 ENSG00000140545
STAMBP ENSG00000124356.11 0.016994 0.047832 ENSG00000124356
ZNF236 ENSG00000130856.11 0.198299 0.104232 ENSG00000130856
OGFOD2 ENSG00000111325.12 0.094968 0.072633 ENSG00000111325
C19orf44 ENSG00000105072.4 0.225154 0.105204 ENSG00000105072
EMR2 ENSG00000127507.13 0.098428 0.086831 ENSG00000127507
KAT8 ENSG00000103510.15 0.042917 0.046256 ENSG00000103510
MFSD5 ENSG00000182544.8 0.081623 0.078925 ENSG00000182544
TMCO4 ENSG00000162542.9 0.046855 0.05859 ENSG00000162542
CD19 ENSG00000177455.7 0.024423 0.049769 ENSG00000177455
HLCS ENSG00000159267.9 0.212733 0.122957 ENSG00000159267
USP1 ENSG00000162607.8 0.035407 0.087873 ENSG00000162607
VWA7 ENSG00000204396.6 0.035511 0.062482 ENSG00000204396
TUBAL3 ENSG00000178462.7 0.388928 0.107656 ENSG00000178462
ST5 ENSG00000166444.13 0.071684 0.078979 ENSG00000166444
KRTAP4-1 ENSG00000198443.5 0.035341 0.069827 ENSG00000198443
ALDOC ENSG00000109107.9 0.066093 0.071204 ENSG00000109107
ITGA7 ENSG00000135424.11 0.129028 0.098739 ENSG00000135424
NKTR ENSG00000114857.13 0.441871 0.096853 ENSG00000114857
CCZ1B ENSG00000146574.11 0.012195 0.054495 ENSG00000146574
SHROOM3 ENSG00000138771.10 0.080634 0.078056 ENSG00000138771
KIAA1549L ENSG00000110427.10 0.06572 0.072197 ENSG00000110427
TMEM198 ENSG00000188760.6 0.037103 0.060163 ENSG00000188760
C10orf11 ENSG00000148655.10 0.279965 0.119703 ENSG00000148655
DBN1 ENSG00000113758.9 0.011642 0.074962 ENSG00000113758
CREB3 ENSG00000107175.6 0.091484 0.082904 ENSG00000107175
MRPS10 ENSG00000048544.5 0.413669 0.096009 ENSG00000048544
C1orf68 ENSG00000198854.4 0.068937 0.069571 ENSG00000198854
ZIC1 ENSG00000152977.5 0.011073 0.046701 ENSG00000152977
C17orf72 ENSG00000224383.3 0.018181 0.053913 ENSG00000224383
RPL21 ENSG00000122026.6 0.083749 0.108469 ENSG00000122026
PPP2R2D ENSG00000175470.14 0.018443 0.046235 ENSG00000175470
ZNF212 ENSG00000170260.4 0.111647 0.090491 ENSG00000170260
IFT20 ENSG00000109083.9 0.090097 0.076723 ENSG00000109083
TRMT1 ENSG00000104907.8 0.049038 0.077851 ENSG00000104907
COQ3 ENSG00000132423.6 0.036456 0.069475 ENSG00000132423
IL17RA ENSG00000177663.9 0.157631 0.091828 ENSG00000177663
C7orf61 ENSG00000185955.4 0.040658 0.062446 ENSG00000185955
HOXB8 ENSG00000120068.5 0.021336 0.053451 ENSG00000120068
CCDC71 ENSG00000177352.9 0.041581 0.048364 ENSG00000177352
GALNTL5 ENSG00000106648.9 0.031235 0.083361 ENSG00000106648
SIGLEC14 ENSG00000254415.3 0.283285 0.124013 ENSG00000254415
NACAD ENSG00000136274.8 0.042184 0.064208 ENSG00000136274
BFSP1 ENSG00000125864.7 0.050956 0.088285 ENSG00000125864
LETMD1 ENSG00000050426.11 0.200588 0.096569 ENSG00000050426
TPRKB ENSG00000144034.10 0.035459 0.041158 ENSG00000144034
UNCX ENSG00000164853.8 0.176338 0.095991 ENSG00000164853
ZSCAN1 ENSG00000152467.5 0.043518 0.064481 ENSG00000152467
CPO ENSG00000144410.4 0.027059 0.051411 ENSG00000144410
CA8 ENSG00000178538.5 0.209188 0.127539 ENSG00000178538
SOX13 ENSG00000143842.10 0.019992 0.060014 ENSG00000143842
TMEM180 ENSG00000138111.10 0.011109 0.059407 ENSG00000138111
ZNF658 ENSG00000196409.7 0.050477 0.076587 ENSG00000196409
DPYSL5 ENSG00000157851.12 0.050478 0.059726 ENSG00000157851
CTAGE4 ENSG00000225932.3 0.12952 0.096824 ENSG00000225932
EHBP1L1 ENSG00000173442.7 0.112134 0.085509 ENSG00000173442
KLF14 ENSG00000174595.4 0.083012 0.09028 ENSG00000174595
C10orf99 ENSG00000188373.4 0.024506 0.064469 ENSG00000188373
GPN1 ENSG00000198522.8 0.014126 0.064196 ENSG00000198522
BIRC6 ENSG00000115760.9 0.02165 0.049395 ENSG00000115760
CLIP3 ENSG00000105270.10 0.213945 0.110076 ENSG00000105270
DZANK1 ENSG00000089091.11 0.068033 0.07953 ENSG00000089091
DEF8 ENSG00000140995.12 0.094227 0.067915 ENSG00000140995
RHOD ENSG00000173156.2 0.041464 0.077275 ENSG00000173156
XKR3 ENSG00000172967.7 0.04386 0.079729 ENSG00000172967
DDX18 ENSG00000088205.8 0.232524 0.108661 ENSG00000088205
CCDC69 ENSG00000198624.8 0.248425 0.114061 ENSG00000198624
MARCKSL1 ENSG00000175130.6 0.038899 0.0609 ENSG00000175130
CINP ENSG00000100865.10 0.036012 0.074354 ENSG00000100865
RP11-47I22.3 ENSG00000232774.3 0.012632 0.052556 ENSG00000232774
CPA6 ENSG00000165078.7 0.042685 0.074211 ENSG00000165078
GNA15 ENSG00000060558.3 0.040416 0.104356 ENSG00000060558
PHLDA3 ENSG00000174307.5 0.197781 0.10076 ENSG00000174307
PYGM ENSG00000068976.9 0.031067 0.061684 ENSG00000068976
GNAI1 ENSG00000127955.11 0.157024 0.099544 ENSG00000127955
UPP1 ENSG00000183696.9 0.132948 0.087429 ENSG00000183696
FKBP6 ENSG00000077800.7 0.044773 0.06829 ENSG00000077800
FRK ENSG00000111816.6 0.114952 0.079232 ENSG00000111816
GLTSCR2 ENSG00000105373.14 0.134167 0.082549 ENSG00000105373
PCDHA5 ENSG00000204965.4 0.045795 0.068817 ENSG00000204965
RABAC1 ENSG00000105404.6 0.159042 0.106391 ENSG00000105404
ZNF587 ENSG00000198466.8 0.716835 0.071536 ENSG00000198466
MAPKAPK3 ENSG00000114738.6 0.080583 0.066602 ENSG00000114738
USH1G ENSG00000182040.4 0.018825 0.076515 ENSG00000182040
KCNC1 ENSG00000129159.6 0.029454 0.080438 ENSG00000129159
PNPT1 ENSG00000138035.10 0.023077 0.046068 ENSG00000138035
SIPA1 ENSG00000213445.4 0.055341 0.061245 ENSG00000213445
IFT74 ENSG00000096872.11 0.056127 0.094259 ENSG00000096872
MCM3AP ENSG00000160294.6 0.026423 0.08088 ENSG00000160294
BEND5 ENSG00000162373.8 0.069638 0.066464 ENSG00000162373
MTTP ENSG00000138823.8 0.031531 0.055083 ENSG00000138823
PCSK4 ENSG00000115257.11 0.015963 0.099542 ENSG00000115257
PKN3 ENSG00000160447.6 0.06827 0.103295 ENSG00000160447
HEBP2 ENSG00000051620.6 0.012959 0.074768 ENSG00000051620
IL23A ENSG00000110944.4 0.046379 0.072386 ENSG00000110944
IRF2 ENSG00000168310.6 0.027191 0.059782 ENSG00000168310
DSTN ENSG00000125868.10 0.236073 0.111563 ENSG00000125868
ABCB8 ENSG00000197150.8 0.026781 0.079976 ENSG00000197150
GMPS ENSG00000163655.10 0.184475 0.099926 ENSG00000163655
GIMAP2 ENSG00000106560.6 0.198632 0.099776 ENSG00000106560
DNAJC12 ENSG00000108176.10 0.022542 0.0529 ENSG00000108176
FBXL18 ENSG00000155034.14 0.033773 0.073257 ENSG00000155034
GLI4 ENSG00000250571.2 0.037888 0.054426 ENSG00000250571
SLC22A7 ENSG00000137204.10 0.15954 0.111591 ENSG00000137204
KIAA1755 ENSG00000149633.7 0.103987 0.093643 ENSG00000149633
PURA ENSG00000185129.4 0.044327 0.059923 ENSG00000185129
MEF2BNB-MEF2B ENSG00000064489.17 0.044213 0.077783 ENSG00000064489
PSIP1 ENSG00000164985.10 0.113652 0.10597 ENSG00000164985
ME1 ENSG00000065833.7 0.010524 0.051615 ENSG00000065833
CALCA ENSG00000110680.8 0.089559 0.079449 ENSG00000110680
CD200 ENSG00000091972.14 0.056663 0.075057 ENSG00000091972
GNG10 ENSG00000242616.3 0.182716 0.09628 ENSG00000242616
LAG3 ENSG00000089692.4 0.019113 0.045667 ENSG00000089692
KRTAP10-2 ENSG00000205445.3 0.102915 0.1115 ENSG00000205445
LCN1 ENSG00000160349.5 0.136019 0.101969 ENSG00000160349
FXN ENSG00000165060.7 0.231417 0.103522 ENSG00000165060
ATF4 ENSG00000128272.10 0.20157 0.098986 ENSG00000128272
PCDHA7 ENSG00000204963.4 0.066674 0.0728 ENSG00000204963
PPP1R1C ENSG00000150722.6 0.140257 0.099459 ENSG00000150722
VCAN ENSG00000038427.11 0.055937 0.08571 ENSG00000038427
GHRHR ENSG00000106128.14 0.091225 0.08083 ENSG00000106128
DACH1 ENSG00000165659.12 0.025202 0.084584 ENSG00000165659
OPA1 ENSG00000198836.4 0.048877 0.077354 ENSG00000198836
F13A1 ENSG00000124491.11 0.015352 0.038019 ENSG00000124491
TSPAN8 ENSG00000127324.4 0.030845 0.07545 ENSG00000127324
RARRES1 ENSG00000118849.5 0.103356 0.078019 ENSG00000118849
SOD3 ENSG00000109610.5 0.063327 0.087943 ENSG00000109610
CTC-236F12.4 ENSG00000248727.1 0.095714 0.112007 ENSG00000248727
AL591479.1 ENSG00000269337.1 0.033967 0.055754 ENSG00000269337
TFEC ENSG00000105967.11 0.092696 0.084192 ENSG00000105967
H2AFY ENSG00000113648.12 0.053104 0.088318 ENSG00000113648
ASAH2B ENSG00000204147.5 0.513695 0.095175 ENSG00000204147
C1orf27 ENSG00000157181.10 0.048198 0.066984 ENSG00000157181
GPR88 ENSG00000181656.6 0.247452 0.106519 ENSG00000181656
MANBAL ENSG00000101363.8 0.189656 0.117067 ENSG00000101363
CTRL ENSG00000141086.13 0.059912 0.067208 ENSG00000141086
ATR ENSG00000175054.10 0.080157 0.072885 ENSG00000175054
TAS1R1 ENSG00000173662.15 0.05488 0.064907 ENSG00000173662
FBXW11 ENSG00000072803.13 0.016479 0.066744 ENSG00000072803
DEFA6 ENSG00000164822.4 0.065627 0.075104 ENSG00000164822
GBF1 ENSG00000107862.4 0.033796 0.068717 ENSG00000107862
SPINK13 ENSG00000214510.5 0.119952 0.092542 ENSG00000214510
SPATA13 ENSG00000182957.10 0.143231 0.106282 ENSG00000182957
POLR1E ENSG00000137054.11 0.014753 0.072014 ENSG00000137054
SORT1 ENSG00000134243.7 0.024515 0.069172 ENSG00000134243
ATP6V0A4 ENSG00000105929.11 0.02466 0.071762 ENSG00000105929
TBC1D3C ENSG00000234972.4 0.018463 0.072373 ENSG00000234972
ZNF513 ENSG00000163795.9 0.029369 0.057969 ENSG00000163795
C12orf57 ENSG00000111678.6 0.026633 0.067087 ENSG00000111678
DIRC1 ENSG00000174325.4 0.014301 0.040135 ENSG00000174325
ANKRD50 ENSG00000151458.7 0.012855 0.059346 ENSG00000151458
CSTB ENSG00000160213.5 0.409921 0.108281 ENSG00000160213
ARHGEF18 ENSG00000104880.13 0.157992 0.113573 ENSG00000104880
EEF1A1 ENSG00000156508.13 0.02988 0.068959 ENSG00000156508
AP1G1 ENSG00000166747.8 0.060893 0.057325 ENSG00000166747
FBXW9 ENSG00000132004.8 0.094062 0.081381 ENSG00000132004
CELSR2 ENSG00000143126.7 0.088624 0.092001 ENSG00000143126
ZNF263 ENSG00000006194.6 0.032563 0.068278 ENSG00000006194
CST5 ENSG00000170367.4 0.192177 0.133031 ENSG00000170367
ZHX2 ENSG00000178764.6 0.175506 0.103025 ENSG00000178764
CLEC12A ENSG00000172322.9 0.703894 0.067294 ENSG00000172322
PPM1B ENSG00000138032.16 0.083139 0.079846 ENSG00000138032
MAZ ENSG00000103495.9 0.035176 0.053107 ENSG00000103495
KCNH4 ENSG00000089558.4 0.024495 0.046887 ENSG00000089558
SPCS1 ENSG00000114902.9 0.079416 0.069179 ENSG00000114902
ZNF804A ENSG00000170396.6 0.071269 0.069577 ENSG00000170396
STOML3 ENSG00000133115.7 0.065182 0.08776 ENSG00000133115
FAM26E ENSG00000178033.5 0.084576 0.083988 ENSG00000178033
TP53INP1 ENSG00000164938.9 0.010213 0.041303 ENSG00000164938
RSAD1 ENSG00000136444.5 0.180302 0.110191 ENSG00000136444
ALKBH2 ENSG00000189046.6 0.027555 0.087887 ENSG00000189046
SMCR7 ENSG00000177427.8 0.015798 0.041392 ENSG00000177427
DPH1 ENSG00000108963.13 0.015248 0.048925 ENSG00000108963
MPDZ ENSG00000107186.12 0.117724 0.110696 ENSG00000107186
PCDHA3 ENSG00000255408.2 0.100534 0.08676 ENSG00000255408
TMEM71 ENSG00000165071.10 0.211143 0.098299 ENSG00000165071
SF3A2 ENSG00000104897.4 0.023383 0.080242 ENSG00000104897
SPATA18 ENSG00000163071.6 0.017384 0.039077 ENSG00000163071
CENPQ ENSG00000031691.6 0.306787 0.096596 ENSG00000031691
WASF1 ENSG00000112290.8 0.075751 0.072456 ENSG00000112290
HAUS3 ENSG00000214367.3 0.030959 0.046915 ENSG00000214367
TMEM43 ENSG00000170876.7 0.011793 0.027982 ENSG00000170876
EPHA2 ENSG00000142627.9 0.121049 0.093132 ENSG00000142627
IGF2BP3 ENSG00000136231.9 0.01052 0.044065 ENSG00000136231
ADAM15 ENSG00000143537.9 0.043983 0.090431 ENSG00000143537
LRBA ENSG00000198589.6 0.088576 0.09389 ENSG00000198589
TAC1 ENSG00000006128.7 0.024128 0.073333 ENSG00000006128
CD44 ENSG00000026508.12 0.053064 0.088267 ENSG00000026508
FAM186B ENSG00000135436.4 0.024433 0.04646 ENSG00000135436
BTBD3 ENSG00000132640.10 0.011623 0.069069 ENSG00000132640
TEX10 ENSG00000136891.9 0.034683 0.077913 ENSG00000136891
TTI2 ENSG00000129696.8 0.11268 0.086417 ENSG00000129696
LNP1 ENSG00000206535.3 0.118267 0.077778 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.099108 0.085639 ENSG00000103269
PRR12 ENSG00000126464.9 0.140843 0.104774 ENSG00000126464
MAP2K5 ENSG00000137764.15 0.159823 0.087898 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.11988 0.071998 ENSG00000040199
CLHC1 ENSG00000162994.11 0.044675 0.057656 ENSG00000162994
SPOCD1 ENSG00000134668.8 0.019773 0.052127 ENSG00000134668
SMC5 ENSG00000198887.7 0.034091 0.057388 ENSG00000198887
TULP1 ENSG00000112041.8 0.01495 0.063028 ENSG00000112041
SERPINE3 ENSG00000253309.2 0.073677 0.071056 ENSG00000253309
RAD51AP1 ENSG00000111247.10 0.084176 0.064673 ENSG00000111247
YPEL2 ENSG00000175155.4 0.183705 0.098352 ENSG00000175155
CENPT ENSG00000102901.8 0.050692 0.057419 ENSG00000102901
PGGT1B ENSG00000164219.5 0.015048 0.054458 ENSG00000164219
IMP4 ENSG00000136718.5 0.206221 0.097012 ENSG00000136718
SCP2 ENSG00000116171.12 0.0757 0.080448 ENSG00000116171
KCTD13 ENSG00000174943.5 0.022391 0.049662 ENSG00000174943
DNAJB4 ENSG00000162616.8 0.036155 0.062625 ENSG00000162616
PCK1 ENSG00000124253.9 0.081777 0.090775 ENSG00000124253
COPE ENSG00000105669.8 0.014196 0.052116 ENSG00000105669
PXDNL ENSG00000147485.8 0.014938 0.073471 ENSG00000147485
NFX1 ENSG00000086102.14 0.062535 0.071471 ENSG00000086102
