AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
SMOX ENSG00000088826.13 0.110164 0.094949 ENSG00000088826
H2AFY2 ENSG00000099284.9 0.052336 0.087961 ENSG00000099284
RABGAP1 ENSG00000011454.12 0.178935 0.115944 ENSG00000011454
PDE8B ENSG00000113231.9 0.065197 0.064851 ENSG00000113231
RRAGD ENSG00000025039.9 0.120096 0.095577 ENSG00000025039
APBA3 ENSG00000011132.7 0.089585 0.119047 ENSG00000011132
RHOF ENSG00000139725.2 0.121577 0.084603 ENSG00000139725
MT1A ENSG00000205362.6 0.136139 0.096822 ENSG00000205362
ZNF407 ENSG00000215421.5 0.079202 0.083228 ENSG00000215421
SLC30A9 ENSG00000014824.8 0.133724 0.092318 ENSG00000014824
DDX19A ENSG00000168872.11 0.12715 0.092989 ENSG00000168872
PTBP2 ENSG00000117569.13 0.139347 0.095312 ENSG00000117569
ZFP82 ENSG00000181007.7 0.137218 0.121549 ENSG00000181007
AC109829.1 ENSG00000233438.1 0.051942 0.070103 ENSG00000233438
SYT10 ENSG00000110975.4 0.065724 0.067075 ENSG00000110975
TMEM184B ENSG00000198792.7 0.165203 0.106148 ENSG00000198792
RAB2B ENSG00000129472.8 0.124335 0.112247 ENSG00000129472
FAM114A1 ENSG00000197712.7 0.08706 0.092534 ENSG00000197712
TMEM30A ENSG00000112697.11 0.198027 0.10043 ENSG00000112697
PSMA4 ENSG00000041357.11 0.202094 0.098218 ENSG00000041357
FBLN5 ENSG00000140092.10 0.093507 0.102785 ENSG00000140092
XRCC2 ENSG00000196584.2 0.417382 0.122453 ENSG00000196584
INO80B ENSG00000115274.10 0.154355 0.102944 ENSG00000115274
VWA2 ENSG00000165816.8 0.05106 0.080433 ENSG00000165816
DDB2 ENSG00000134574.7 0.065076 0.065069 ENSG00000134574
SGK494 ENSG00000167524.10 0.077685 0.068053 ENSG00000167524
LAMB1 ENSG00000091136.9 0.126677 0.111564 ENSG00000091136
HMGCLL1 ENSG00000146151.8 0.120892 0.089959 ENSG00000146151
STAT3 ENSG00000168610.10 0.157402 0.103995 ENSG00000168610
PCDHB4 ENSG00000081818.1 0.088444 0.082059 ENSG00000081818
NDUFA8 ENSG00000119421.5 0.112784 0.093862 ENSG00000119421
PCDH20 ENSG00000197991.10 0.088644 0.08918 ENSG00000197991
PEX3 ENSG00000034693.10 0.114728 0.08793 ENSG00000034693
LSS ENSG00000160285.10 0.16421 0.101452 ENSG00000160285
RB1 ENSG00000139687.9 0.058504 0.076209 ENSG00000139687
AAAS ENSG00000094914.8 0.138563 0.093763 ENSG00000094914
ST13 ENSG00000100380.8 0.114708 0.079411 ENSG00000100380
IL7 ENSG00000104432.8 0.111116 0.09012 ENSG00000104432
YARS ENSG00000134684.6 0.056232 0.075005 ENSG00000134684
TNFAIP8 ENSG00000145779.7 0.334201 0.114886 ENSG00000145779
FAM115C ENSG00000170379.15 0.125188 0.08937 ENSG00000170379
POU5F1 ENSG00000204531.11 0.054455 0.062816 ENSG00000204531
TMEM132A ENSG00000006118.10 0.098759 0.082417 ENSG00000006118
RNF187 ENSG00000168159.8 0.173735 0.097847 ENSG00000168159
PARG ENSG00000227345.4 0.075143 0.079881 ENSG00000227345
CNN3 ENSG00000117519.11 0.082083 0.086494 ENSG00000117519
KCTD4 ENSG00000180332.5 0.224617 0.10302 ENSG00000180332
MYBPHL ENSG00000221986.2 0.063994 0.066398 ENSG00000221986
TUBE1 ENSG00000074935.9 0.12337 0.07463 ENSG00000074935
GPR126 ENSG00000112414.10 0.156998 0.092107 ENSG00000112414
TSG101 ENSG00000074319.8 0.300698 0.098318 ENSG00000074319
GANAB ENSG00000089597.12 0.06721 0.076562 ENSG00000089597
ANKRD32 ENSG00000133302.8 0.121481 0.084559 ENSG00000133302
CYP2W1 ENSG00000073067.9 0.084128 0.078879 ENSG00000073067
MEMO1 ENSG00000162959.8 0.056886 0.061014 ENSG00000162959
TFAM ENSG00000108064.6 0.173978 0.104165 ENSG00000108064
BUB3 ENSG00000154473.13 0.158778 0.101057 ENSG00000154473
NCKIPSD ENSG00000213672.3 0.128996 0.076247 ENSG00000213672
TEX35 ENSG00000240021.5 0.098544 0.066715 ENSG00000240021
WT1 ENSG00000184937.8 0.112715 0.09219 ENSG00000184937
CHMP5 ENSG00000086065.9 0.132997 0.088184 ENSG00000086065
NAT9 ENSG00000109065.7 0.075475 0.088862 ENSG00000109065
TCHP ENSG00000139437.13 0.074088 0.072187 ENSG00000139437
RAMP3 ENSG00000122679.4 0.183764 0.105755 ENSG00000122679
CCDC173 ENSG00000154479.8 0.194693 0.105368 ENSG00000154479
CAD ENSG00000084774.9 0.089123 0.094711 ENSG00000084774
MED1 ENSG00000125686.7 0.0678 0.073121 ENSG00000125686
WFDC5 ENSG00000175121.7 0.075929 0.080416 ENSG00000175121
SPATA6L ENSG00000106686.12 0.058264 0.103202 ENSG00000106686
RNF224 ENSG00000233198.2 0.124307 0.085046 ENSG00000233198
DDX55 ENSG00000111364.11 0.226311 0.098123 ENSG00000111364
ZNF615 ENSG00000197619.9 0.125528 0.097723 ENSG00000197619
C9orf37 ENSG00000203993.3 0.070868 0.064647 ENSG00000203993
RRAGA ENSG00000155876.4 0.17305 0.108935 ENSG00000155876
HEMK1 ENSG00000114735.5 0.05695 0.047486 ENSG00000114735
EFCAB6 ENSG00000186976.10 0.06888 0.09895 ENSG00000186976
CCDC54 ENSG00000138483.1 0.214017 0.098006 ENSG00000138483
ZBED4 ENSG00000100426.5 0.064924 0.091382 ENSG00000100426
ZNRF2 ENSG00000180233.9 0.055253 0.070551 ENSG00000180233
STK33 ENSG00000130413.11 0.223531 0.108295 ENSG00000130413
CHD9 ENSG00000177200.11 0.086544 0.095704 ENSG00000177200
WNT3 ENSG00000108379.5 0.068036 0.060459 ENSG00000108379
EIF4A2 ENSG00000156976.10 0.063524 0.095885 ENSG00000156976
FBXO31 ENSG00000103264.11 0.07525 0.08581 ENSG00000103264
ARL17A ENSG00000185829.11 0.306702 0.123403 ENSG00000185829
EXT2 ENSG00000151348.9 0.164223 0.098141 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.442971 0.10457 ENSG00000226232
SYT13 ENSG00000019505.3 0.292791 0.115057 ENSG00000019505
TYRP1 ENSG00000107165.8 0.064944 0.084263 ENSG00000107165
C4orf33 ENSG00000151470.7 0.178733 0.080796 ENSG00000151470
NRBF2 ENSG00000148572.10 0.159804 0.079752 ENSG00000148572
OXTR ENSG00000180914.6 0.119008 0.087903 ENSG00000180914
SLC5A1 ENSG00000100170.5 0.067614 0.078852 ENSG00000100170
CTD-2368P22.1 ENSG00000176593.3 0.218856 0.103955 ENSG00000176593
PPP4R1L ENSG00000124224.12 0.063263 0.105326 ENSG00000124224
SIGLEC12 ENSG00000254521.2 0.306578 0.124117 ENSG00000254521
ZNF383 ENSG00000188283.7 0.262592 0.135148 ENSG00000188283
GEMIN6 ENSG00000152147.5 0.058823 0.059744 ENSG00000152147
ABCA6 ENSG00000154262.8 0.066576 0.077595 ENSG00000154262
KRT28 ENSG00000173908.8 0.055162 0.082598 ENSG00000173908
LILRA6 ENSG00000244482.5 0.238576 0.112333 ENSG00000244482
SRP14 ENSG00000140319.6 0.140892 0.108361 ENSG00000140319
SCAMP2 ENSG00000140497.12 0.186428 0.103341 ENSG00000140497
CDH11 ENSG00000140937.9 0.165131 0.090953 ENSG00000140937
FLRT3 ENSG00000125848.9 0.169898 0.103512 ENSG00000125848
KDELC2 ENSG00000178202.8 0.088351 0.086642 ENSG00000178202
THOP1 ENSG00000172009.10 0.213448 0.107544 ENSG00000172009
WBSCR28 ENSG00000175877.3 0.08633 0.066141 ENSG00000175877
RIC8B ENSG00000111785.14 0.261425 0.10254 ENSG00000111785
MUC12 ENSG00000205277.5 0.16021 0.096752 ENSG00000205277
TMEM106C ENSG00000134291.7 0.125151 0.081729 ENSG00000134291
CAB39L ENSG00000102547.14 0.181905 0.09182 ENSG00000102547
MAPT ENSG00000186868.11 0.242026 0.092965 ENSG00000186868
HLF ENSG00000108924.9 0.121344 0.099354 ENSG00000108924
RILP ENSG00000167705.7 0.135055 0.094891 ENSG00000167705
FAM26F ENSG00000188820.8 0.138755 0.088369 ENSG00000188820
MGARP ENSG00000137463.4 0.093305 0.080157 ENSG00000137463
TNKS2 ENSG00000107854.5 0.2667 0.096275 ENSG00000107854
DHRS4L2 ENSG00000187630.10 0.158553 0.109308 ENSG00000187630
ABCB9 ENSG00000150967.13 0.288134 0.098407 ENSG00000150967
PPP1R3A ENSG00000154415.3 0.131224 0.08289 ENSG00000154415
DNAJC9 ENSG00000213551.4 0.111312 0.084609 ENSG00000213551
FYB ENSG00000082074.11 0.07695 0.080337 ENSG00000082074
ADCK4 ENSG00000123815.7 0.091494 0.08309 ENSG00000123815
TRAF2 ENSG00000127191.13 0.13313 0.090908 ENSG00000127191
PBX1 ENSG00000185630.13 0.07934 0.094527 ENSG00000185630
FHIT ENSG00000189283.5 0.297126 0.139481 ENSG00000189283
JPH4 ENSG00000092051.12 0.062112 0.064616 ENSG00000092051
MPHOSPH9 ENSG00000051825.10 0.172965 0.081036 ENSG00000051825
NTAN1 ENSG00000157045.4 0.087645 0.088635 ENSG00000157045
GRB2 ENSG00000177885.9 0.1846 0.109405 ENSG00000177885
PPIP5K1 ENSG00000168781.17 0.070643 0.075086 ENSG00000168781
NDUFA3 ENSG00000170906.11 0.109845 0.112852 ENSG00000170906
RWDD1 ENSG00000111832.8 0.2735 0.106165 ENSG00000111832
FXYD2 ENSG00000137731.9 0.169181 0.116987 ENSG00000137731
IGFL4 ENSG00000204869.4 0.090433 0.083035 ENSG00000204869
REXO4 ENSG00000148300.6 0.075513 0.111558 ENSG00000148300
CENPC ENSG00000145241.6 0.064557 0.067076 ENSG00000145241
C14orf132 ENSG00000227051.4 0.059547 0.069896 ENSG00000227051
LRRC36 ENSG00000159708.13 0.332746 0.105105 ENSG00000159708
PAQR8 ENSG00000170915.8 0.091817 0.081896 ENSG00000170915
GPC6 ENSG00000183098.6 0.109053 0.094601 ENSG00000183098
PRCD ENSG00000214140.6 0.058069 0.076611 ENSG00000214140
NDUFB10 ENSG00000140990.10 0.102716 0.099463 ENSG00000140990
AURKAIP1 ENSG00000175756.9 0.096169 0.102897 ENSG00000175756
MYOZ3 ENSG00000164591.9 0.126513 0.10654 ENSG00000164591
C6orf25 ENSG00000204420.4 0.09718 0.078271 ENSG00000204420
PCGF2 ENSG00000056661.9 0.261736 0.10833 ENSG00000056661
BAIAP2 ENSG00000175866.11 0.071069 0.090607 ENSG00000175866
VWA8 ENSG00000102763.11 0.118226 0.087315 ENSG00000102763
ZNF587B ENSG00000269343.2 0.064076 0.073529 ENSG00000269343
FAM173A ENSG00000103254.5 0.162089 0.098798 ENSG00000103254
MAML2 ENSG00000184384.9 0.072791 0.082691 ENSG00000184384
IFI44 ENSG00000137965.6 0.160601 0.087384 ENSG00000137965
LARP4 ENSG00000161813.16 0.05702 0.062586 ENSG00000161813
HEATR6 ENSG00000068097.10 0.221683 0.114166 ENSG00000068097
PARP15 ENSG00000173200.8 0.093137 0.079506 ENSG00000173200
HOXA3 ENSG00000105997.17 0.067479 0.092594 ENSG00000105997
SLC52A2 ENSG00000185803.4 0.171446 0.097612 ENSG00000185803
TKT ENSG00000163931.11 0.219163 0.093265 ENSG00000163931
EXPH5 ENSG00000110723.7 0.113844 0.083612 ENSG00000110723
TSLP ENSG00000145777.10 0.059482 0.070084 ENSG00000145777
RNF41 ENSG00000181852.13 0.063665 0.063341 ENSG00000181852
CYP2C19 ENSG00000165841.5 0.067918 0.072232 ENSG00000165841
AK3 ENSG00000147853.12 0.14922 0.123454 ENSG00000147853
EI24 ENSG00000149547.10 0.054034 0.079998 ENSG00000149547
RPS3A ENSG00000145425.5 0.071738 0.080522 ENSG00000145425
TAF13 ENSG00000197780.5 0.116769 0.092937 ENSG00000197780
MAPK12 ENSG00000188130.9 0.373022 0.117048 ENSG00000188130
CCDC163P ENSG00000236624.4 0.542804 0.086998 ENSG00000236624
FGFBP3 ENSG00000174721.9 0.136617 0.093579 ENSG00000174721
CDC27 ENSG00000004897.7 0.185858 0.094571 ENSG00000004897
ACLY ENSG00000131473.12 0.123198 0.085779 ENSG00000131473
BPIFB1 ENSG00000125999.6 0.194992 0.111227 ENSG00000125999
FECH ENSG00000066926.6 0.111076 0.105406 ENSG00000066926
SLC26A6 ENSG00000225697.6 0.075932 0.058387 ENSG00000225697
C10orf90 ENSG00000154493.13 0.057384 0.078698 ENSG00000154493
ATG16L1 ENSG00000085978.17 0.050043 0.080432 ENSG00000085978
NQO1 ENSG00000181019.8 0.159346 0.106685 ENSG00000181019
LPAR2 ENSG00000064547.9 0.174307 0.094695 ENSG00000064547
NRBP1 ENSG00000115216.9 0.083499 0.08604 ENSG00000115216
ZCCHC11 ENSG00000134744.9 0.126069 0.087794 ENSG00000134744
POLDIP3 ENSG00000100227.13 0.058028 0.068039 ENSG00000100227
LDHB ENSG00000111716.8 0.101768 0.088212 ENSG00000111716
ISX ENSG00000175329.8 0.15205 0.097933 ENSG00000175329
LMTK2 ENSG00000164715.5 0.193351 0.100688 ENSG00000164715
ABRA ENSG00000174429.3 0.053025 0.069833 ENSG00000174429
CHD5 ENSG00000116254.13 0.058084 0.083318 ENSG00000116254
TLDC1 ENSG00000140950.11 0.373582 0.128337 ENSG00000140950
DUS3L ENSG00000141994.11 0.306614 0.128478 ENSG00000141994
PPIC ENSG00000168938.5 0.15429 0.082798 ENSG00000168938
DISP2 ENSG00000140323.4 0.507267 0.104781 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.157799 0.087681 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.123355 0.075438 ENSG00000257093
PPP2R3A ENSG00000073711.6 0.104751 0.092566 ENSG00000073711
KATNA1 ENSG00000186625.9 0.143171 0.110363 ENSG00000186625
SCN3A ENSG00000153253.11 0.091621 0.077167 ENSG00000153253
CRMP1 ENSG00000072832.10 0.321433 0.125428 ENSG00000072832
SPRTN ENSG00000010072.11 0.155725 0.092573 ENSG00000010072
AGPAT2 ENSG00000169692.8 0.068487 0.065535 ENSG00000169692
RP4-604K5.1 ENSG00000183291.11 0.220238 0.101215 ENSG00000183291
PPM1J ENSG00000155367.11 0.057144 0.094245 ENSG00000155367
MAP1LC3A ENSG00000101460.8 0.078446 0.097475 ENSG00000101460
KAT7 ENSG00000136504.7 0.081516 0.091419 ENSG00000136504
BAZ1B ENSG00000009954.6 0.321689 0.120087 ENSG00000009954
SYMPK ENSG00000125755.13 0.076582 0.08702 ENSG00000125755
MKRN2 ENSG00000075975.11 0.158463 0.096351 ENSG00000075975
ZNF502 ENSG00000196653.7 0.209672 0.100406 ENSG00000196653
CACNA1A ENSG00000141837.14 0.081656 0.09204 ENSG00000141837
MTHFSD ENSG00000103248.13 0.450725 0.136577 ENSG00000103248
NPC1L1 ENSG00000015520.10 0.151143 0.104398 ENSG00000015520
RP11-295P9.3 ENSG00000239665.3 0.15337 0.117546 ENSG00000239665
WAPAL ENSG00000062650.13 0.065177 0.073304 ENSG00000062650
ZNF415 ENSG00000170954.7 0.188584 0.116622 ENSG00000170954
PEBP4 ENSG00000134020.6 0.111003 0.088528 ENSG00000134020
EARS2 ENSG00000103356.11 0.096983 0.102314 ENSG00000103356
CCDC36 ENSG00000173421.12 0.082036 0.056119 ENSG00000173421
ALG12 ENSG00000182858.8 0.203164 0.104838 ENSG00000182858
RIN2 ENSG00000132669.8 0.077068 0.095266 ENSG00000132669
ATP8A2 ENSG00000132932.12 0.225425 0.116309 ENSG00000132932
TNFSF4 ENSG00000117586.6 0.053463 0.075412 ENSG00000117586
DOHH ENSG00000129932.3 0.169466 0.117651 ENSG00000129932
ZC3H3 ENSG00000014164.6 0.429056 0.097975 ENSG00000014164
TMEM232 ENSG00000186952.10 0.136924 0.08576 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.599571 0.087 ENSG00000156795
STOML1 ENSG00000067221.9 0.126001 0.088233 ENSG00000067221
ABHD17B ENSG00000107362.9 0.053819 0.071745 ENSG00000107362
TOR1AIP1 ENSG00000143337.13 0.110544 0.075382 ENSG00000143337
WDTC1 ENSG00000142784.11 0.091399 0.092075 ENSG00000142784
ZNF410 ENSG00000119725.13 0.140175 0.082938 ENSG00000119725
NRF1 ENSG00000106459.10 0.060878 0.08475 ENSG00000106459
REV1 ENSG00000135945.5 0.055842 0.066702 ENSG00000135945
MAN2B2 ENSG00000013288.4 0.246247 0.140921 ENSG00000013288
FUT8 ENSG00000033170.12 0.051544 0.078113 ENSG00000033170
NPIPB11 ENSG00000254206.1 0.052526 0.059928 ENSG00000254206
FAM21C ENSG00000172661.13 0.098036 0.072611 ENSG00000172661
EPC2 ENSG00000135999.7 0.05666 0.06707 ENSG00000135999
TMEM74 ENSG00000164841.4 0.26399 0.092985 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.239336 0.103862 ENSG00000130347
NUP160 ENSG00000030066.9 0.129451 0.081044 ENSG00000030066
GEMIN5 ENSG00000082516.8 0.121616 0.093247 ENSG00000082516
DUOX1 ENSG00000137857.13 0.17937 0.098597 ENSG00000137857
ZNF224 ENSG00000267680.1 0.057708 0.10212 ENSG00000267680
IL12A ENSG00000168811.2 0.093845 0.080918 ENSG00000168811
MCAT ENSG00000100294.7 0.053702 0.087528 ENSG00000100294
DLX6 ENSG00000006377.9 0.078963 0.081069 ENSG00000006377
HCLS1 ENSG00000180353.6 0.131404 0.084392 ENSG00000180353
PPP1R14B ENSG00000173457.6 0.211397 0.095543 ENSG00000173457
SPERT ENSG00000174015.5 0.217571 0.099737 ENSG00000174015
RHOB ENSG00000143878.8 0.144434 0.084015 ENSG00000143878
PRDM6 ENSG00000061455.9 0.261771 0.109306 ENSG00000061455
NUCKS1 ENSG00000069275.12 0.144049 0.092379 ENSG00000069275
CNTLN ENSG00000044459.10 0.106113 0.083021 ENSG00000044459
KIF5B ENSG00000170759.10 0.122964 0.075991 ENSG00000170759
TSTD2 ENSG00000136925.10 0.106483 0.101137 ENSG00000136925
MGST1 ENSG00000008394.8 0.06987 0.077596 ENSG00000008394
BCL2L12 ENSG00000126453.5 0.125818 0.099274 ENSG00000126453
DRD1 ENSG00000184845.3 0.143128 0.105998 ENSG00000184845
DDX42 ENSG00000198231.8 0.070393 0.060216 ENSG00000198231
RPP38 ENSG00000152464.10 0.061191 0.08942 ENSG00000152464
METTL14 ENSG00000145388.9 0.055506 0.068181 ENSG00000145388
UBE2D3 ENSG00000109332.15 0.077198 0.056934 ENSG00000109332
UGT1A4 ENSG00000244474.1 0.134799 0.095297 ENSG00000244474
ARMC12 ENSG00000157343.4 0.094348 0.093322 ENSG00000157343
WDFY2 ENSG00000139668.7 0.050922 0.064474 ENSG00000139668
BCL11A ENSG00000119866.16 0.065985 0.079236 ENSG00000119866
ZNRF3 ENSG00000183579.11 0.078676 0.073919 ENSG00000183579
KCNK15 ENSG00000124249.5 0.11169 0.096063 ENSG00000124249
LLGL2 ENSG00000073350.9 0.256272 0.10596 ENSG00000073350
EHD4 ENSG00000103966.5 0.147121 0.09753 ENSG00000103966
SWI5 ENSG00000175854.6 0.109421 0.086783 ENSG00000175854
HLA-B ENSG00000234745.5 0.051421 0.086661 ENSG00000234745
ZNF580 ENSG00000213015.4 0.303875 0.124816 ENSG00000213015
RPRD2 ENSG00000163125.11 0.092597 0.080891 ENSG00000163125
SNRPD3 ENSG00000100028.7 0.092827 0.093657 ENSG00000100028
HYOU1 ENSG00000149428.14 0.074123 0.071043 ENSG00000149428
TATDN3 ENSG00000203705.6 0.229416 0.104727 ENSG00000203705
DNAH14 ENSG00000185842.10 0.132298 0.085959 ENSG00000185842
DNAI1 ENSG00000122735.11 0.091816 0.076224 ENSG00000122735
ALDOB ENSG00000136872.12 0.064674 0.092596 ENSG00000136872
SCAPER ENSG00000140386.8 0.157097 0.076862 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.217519 0.104112 ENSG00000146223
YRDC ENSG00000196449.3 0.091741 0.087693 ENSG00000196449
HERC1 ENSG00000103657.9 0.134385 0.094709 ENSG00000103657
PEAK1 ENSG00000173517.6 0.143353 0.076555 ENSG00000173517
IL18R1 ENSG00000115604.6 0.092972 0.06675 ENSG00000115604
CAMK2G ENSG00000148660.15 0.061733 0.065938 ENSG00000148660
SPATA7 ENSG00000042317.12 0.122458 0.092559 ENSG00000042317
MGAT4C ENSG00000182050.9 0.063018 0.066421 ENSG00000182050
FARSB ENSG00000116120.8 0.06472 0.093613 ENSG00000116120
ARPP19 ENSG00000128989.6 0.308754 0.095492 ENSG00000128989
HARS ENSG00000170445.8 0.052011 0.069279 ENSG00000170445
KCTD20 ENSG00000112078.9 0.06759 0.070714 ENSG00000112078
SLC19A1 ENSG00000173638.14 0.063211 0.096995 ENSG00000173638
CNIH4 ENSG00000143771.7 0.39711 0.098714 ENSG00000143771
DCN ENSG00000011465.12 0.106567 0.091629 ENSG00000011465
CD59 ENSG00000085063.10 0.247848 0.10414 ENSG00000085063
DFFB ENSG00000169598.11 0.166027 0.088271 ENSG00000169598
ANKRD33B ENSG00000164236.7 0.103001 0.080171 ENSG00000164236
PNPLA6 ENSG00000032444.11 0.06764 0.095526 ENSG00000032444
SPRR1B ENSG00000169469.7 0.05999 0.090868 ENSG00000169469
JPH3 ENSG00000154118.8 0.077342 0.116922 ENSG00000154118
TUBGCP4 ENSG00000137822.8 0.067304 0.055842 ENSG00000137822
PDCD1LG2 ENSG00000197646.6 0.40335 0.11296 ENSG00000197646
RASSF5 ENSG00000136653.14 0.229431 0.107299 ENSG00000136653
TTC6 ENSG00000139865.12 0.055033 0.099572 ENSG00000139865
RAB27A ENSG00000069974.11 0.091537 0.088198 ENSG00000069974
ARHGAP15 ENSG00000075884.8 0.108182 0.096261 ENSG00000075884
MRPL43 ENSG00000055950.12 0.066095 0.077692 ENSG00000055950
COL9A1 ENSG00000112280.11 0.167911 0.088937 ENSG00000112280
HRC ENSG00000130528.7 0.191218 0.105848 ENSG00000130528
NUDT16L1 ENSG00000168101.10 0.070696 0.082384 ENSG00000168101
RP1-127H14.3 ENSG00000255692.1 0.065018 0.079475 ENSG00000255692
SH3RF2 ENSG00000156463.13 0.146522 0.091443 ENSG00000156463
GGA3 ENSG00000125447.12 0.116351 0.082591 ENSG00000125447
FAM211A ENSG00000181350.7 0.052779 0.066003 ENSG00000181350
HYAL3 ENSG00000186792.11 0.361484 0.120513 ENSG00000186792
POPDC2 ENSG00000121577.9 0.154176 0.081485 ENSG00000121577
THNSL1 ENSG00000185875.8 0.110167 0.093191 ENSG00000185875
MTCH1 ENSG00000137409.14 0.135358 0.106121 ENSG00000137409
TIMM17A ENSG00000134375.6 0.186309 0.11643 ENSG00000134375
LRRC69 ENSG00000214954.4 0.090009 0.082386 ENSG00000214954
SH3BP5L ENSG00000175137.9 0.058821 0.076832 ENSG00000175137
EDAR ENSG00000135960.5 0.082651 0.07502 ENSG00000135960
SLC25A34 ENSG00000162461.7 0.080433 0.091078 ENSG00000162461
FXYD5 ENSG00000089327.10 0.172804 0.10234 ENSG00000089327
METTL24 ENSG00000053328.8 0.069548 0.066276 ENSG00000053328
RP11-863K10.7 ENSG00000183154.1 0.091551 0.080487 ENSG00000183154
PCDHB5 ENSG00000113209.6 0.161149 0.089133 ENSG00000113209
RASL11B ENSG00000128045.5 0.090158 0.073484 ENSG00000128045
FOLH1 ENSG00000086205.12 0.181446 0.106551 ENSG00000086205
CDHR1 ENSG00000148600.10 0.280615 0.101532 ENSG00000148600
ADAM18 ENSG00000168619.11 0.065601 0.082481 ENSG00000168619
NFIL3 ENSG00000165030.3 0.1872 0.128995 ENSG00000165030
KLRC2 ENSG00000205809.5 0.06043 0.067295 ENSG00000205809
SATB1 ENSG00000182568.12 0.232611 0.123781 ENSG00000182568
AKAP11 ENSG00000023516.7 0.056734 0.080953 ENSG00000023516
PLD4 ENSG00000166428.8 0.069012 0.075653 ENSG00000166428
HEXIM1 ENSG00000186834.2 0.168062 0.084019 ENSG00000186834
EEFSEC ENSG00000132394.6 0.071102 0.070803 ENSG00000132394
PARP4 ENSG00000102699.5 0.07169 0.091857 ENSG00000102699
GOLGA5 ENSG00000066455.8 0.215255 0.106194 ENSG00000066455
NFATC2IP ENSG00000176953.6 0.050579 0.055629 ENSG00000176953
FAM129C ENSG00000167483.13 0.063797 0.078854 ENSG00000167483
LINGO4 ENSG00000213171.2 0.127273 0.104611 ENSG00000213171
CRYBB3 ENSG00000100053.5 0.192085 0.10972 ENSG00000100053
IGLON5 ENSG00000142549.9 0.09581 0.108837 ENSG00000142549
BRPF1 ENSG00000156983.11 0.112801 0.102394 ENSG00000156983
IL4I1 ENSG00000104951.11 0.191192 0.118967 ENSG00000104951
ARL10 ENSG00000175414.6 0.165894 0.101777 ENSG00000175414
FIS1 ENSG00000214253.4 0.275557 0.093999 ENSG00000214253
LINS ENSG00000140471.12 0.13327 0.099567 ENSG00000140471
PCSK6 ENSG00000140479.12 0.222894 0.122041 ENSG00000140479
LRRC40 ENSG00000066557.5 0.26302 0.102699 ENSG00000066557
COX6C ENSG00000164919.6 0.075573 0.069063 ENSG00000164919
RPS6KL1 ENSG00000198208.7 0.093169 0.09102 ENSG00000198208
ABI1 ENSG00000136754.12 0.086622 0.080373 ENSG00000136754
CNTN3 ENSG00000113805.8 0.376658 0.099048 ENSG00000113805
CDC23 ENSG00000094880.6 0.077412 0.068795 ENSG00000094880
FMO2 ENSG00000094963.9 0.118341 0.092145 ENSG00000094963
LTV1 ENSG00000135521.8 0.132834 0.101455 ENSG00000135521
TNFRSF12A ENSG00000006327.9 0.138718 0.105603 ENSG00000006327
PRED58 ENSG00000267857.1 0.07354 0.076786 ENSG00000267857
UBE2D2 ENSG00000131508.11 0.094666 0.086843 ENSG00000131508
ORMDL1 ENSG00000128699.9 0.339454 0.100218 ENSG00000128699
PRDX1 ENSG00000117450.9 0.062095 0.055862 ENSG00000117450
TNNT3 ENSG00000130595.12 0.079126 0.086531 ENSG00000130595
SCGN ENSG00000079689.9 0.194575 0.112852 ENSG00000079689
SYNE1 ENSG00000131018.18 0.068985 0.065277 ENSG00000131018
TNFSF13B ENSG00000102524.7 0.116687 0.107447 ENSG00000102524
CUL9 ENSG00000112659.9 0.094976 0.099415 ENSG00000112659
CLVS2 ENSG00000146352.7 0.485268 0.098105 ENSG00000146352
CACNG3 ENSG00000006116.3 0.057241 0.082721 ENSG00000006116
SLC25A29 ENSG00000197119.8 0.058116 0.085023 ENSG00000197119
ST3GAL6 ENSG00000064225.8 0.108308 0.065226 ENSG00000064225
ADAMTSL1 ENSG00000178031.11 0.168069 0.106189 ENSG00000178031
KLF3 ENSG00000109787.8 0.126386 0.103374 ENSG00000109787
IFIT5 ENSG00000152778.7 0.365231 0.107783 ENSG00000152778
MROH6 ENSG00000204839.4 0.06722 0.077932 ENSG00000204839
C19orf45 ENSG00000198723.6 0.077254 0.102262 ENSG00000198723
ALDH18A1 ENSG00000059573.4 0.103279 0.078184 ENSG00000059573
FDXR ENSG00000161513.7 0.111238 0.087724 ENSG00000161513
ARG2 ENSG00000081181.3 0.137228 0.095771 ENSG00000081181
MAP1LC3B ENSG00000140941.8 0.161655 0.110947 ENSG00000140941
C1orf158 ENSG00000157330.5 0.052306 0.085724 ENSG00000157330
MRPL24 ENSG00000143314.8 0.065646 0.068113 ENSG00000143314
DDX1 ENSG00000079785.10 0.108806 0.104154 ENSG00000079785
GIGYF1 ENSG00000146830.9 0.146707 0.082702 ENSG00000146830
C14orf2 ENSG00000156411.5 0.106348 0.090105 ENSG00000156411
SLC50A1 ENSG00000169241.13 0.072279 0.090352 ENSG00000169241
