AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
C2orf88 ENSG00000187699.6 0.052783 0.052251 ENSG00000187699
DKKL1 ENSG00000104901.2 0.130951 0.067071 ENSG00000104901
EPS15L1 ENSG00000127527.9 0.036174 0.05 ENSG00000127527
XRCC5 ENSG00000079246.11 0.04899 0.049547 ENSG00000079246
MAP1LC3A ENSG00000101460.8 0.04244 0.067264 ENSG00000101460
SNAP47 ENSG00000143740.10 0.088822 0.056075 ENSG00000143740
SRRM2 ENSG00000167978.12 0.127592 0.083139 ENSG00000167978
CCDC42 ENSG00000161973.6 0.034983 0.046721 ENSG00000161973
ZNF264 ENSG00000083844.6 0.102687 0.073673 ENSG00000083844
DEFA1B ENSG00000240247.2 0.01784 0.030443 ENSG00000240247
MKRN2 ENSG00000075975.11 0.050922 0.056982 ENSG00000075975
CACNA1A ENSG00000141837.14 0.0836 0.062207 ENSG00000141837
RPL12 ENSG00000197958.8 0.014056 0.033141 ENSG00000197958
MTHFSD ENSG00000103248.13 0.135905 0.105069 ENSG00000103248
NPC1L1 ENSG00000015520.10 0.10296 0.07236 ENSG00000015520
GYPA ENSG00000170180.15 0.067998 0.056495 ENSG00000170180
ZNF415 ENSG00000170954.7 0.092672 0.083235 ENSG00000170954
UBE2G2 ENSG00000184787.14 0.014894 0.055861 ENSG00000184787
FZD5 ENSG00000163251.3 0.01399 0.045974 ENSG00000163251
VAV2 ENSG00000160293.12 0.015286 0.050113 ENSG00000160293
PDE6G ENSG00000185527.7 0.024472 0.043943 ENSG00000185527
CTSH ENSG00000103811.11 0.045307 0.055328 ENSG00000103811
CLIC1 ENSG00000213719.4 0.01933 0.053646 ENSG00000213719
POU5F1B ENSG00000212993.3 0.046075 0.060904 ENSG00000212993
UBE2K ENSG00000078140.9 0.023227 0.042504 ENSG00000078140
APMAP ENSG00000101474.7 0.018308 0.042095 ENSG00000101474
VIT ENSG00000205221.8 0.093533 0.074237 ENSG00000205221
ZNF467 ENSG00000181444.8 0.019525 0.046835 ENSG00000181444
ATP8A2 ENSG00000132932.12 0.073808 0.071946 ENSG00000132932
NOP16 ENSG00000048162.15 0.078621 0.061568 ENSG00000048162
ADI1 ENSG00000182551.9 0.036222 0.046101 ENSG00000182551
MLF1 ENSG00000178053.13 0.012564 0.035338 ENSG00000178053
IFT122 ENSG00000163913.7 0.032266 0.045632 ENSG00000163913
TOM1L1 ENSG00000141198.9 0.046105 0.054379 ENSG00000141198
FAT3 ENSG00000165323.11 0.091659 0.06855 ENSG00000165323
SNX14 ENSG00000135317.8 0.038193 0.044687 ENSG00000135317
ZNF763 ENSG00000267179.1 0.041584 0.05103 ENSG00000267179
DYNC1LI1 ENSG00000144635.4 0.038352 0.045254 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.260972 0.075472 ENSG00000014164
ZNF28 ENSG00000198538.6 0.029661 0.059507 ENSG00000198538
WDYHV1 ENSG00000156795.2 0.104228 0.062734 ENSG00000156795
LIPA ENSG00000107798.13 0.021314 0.052031 ENSG00000107798
DNM2 ENSG00000079805.12 0.087826 0.062559 ENSG00000079805
BEST2 ENSG00000039987.2 0.011083 0.043638 ENSG00000039987
SPECC1 ENSG00000128487.12 0.039133 0.047038 ENSG00000128487
SH3BGRL2 ENSG00000198478.6 0.114098 0.073821 ENSG00000198478
TMEM68 ENSG00000167904.10 0.018338 0.042854 ENSG00000167904
MTHFD1 ENSG00000100714.10 0.056054 0.051776 ENSG00000100714
CEACAM3 ENSG00000170956.12 0.02174 0.051872 ENSG00000170956
NDOR1 ENSG00000188566.7 0.016761 0.039903 ENSG00000188566
KCNK7 ENSG00000173338.8 0.064605 0.052238 ENSG00000173338
DUSP11 ENSG00000144048.6 0.033104 0.039564 ENSG00000144048
REV1 ENSG00000135945.5 0.090768 0.055262 ENSG00000135945
AGO1 ENSG00000092847.6 0.025784 0.048783 ENSG00000092847
MAN2B2 ENSG00000013288.4 0.02363 0.067617 ENSG00000013288
CTAGE9 ENSG00000236761.4 0.090626 0.070073 ENSG00000236761
RUSC1 ENSG00000160753.11 0.060422 0.054598 ENSG00000160753
NPIPB11 ENSG00000254206.1 0.034854 0.038432 ENSG00000254206
LRRIQ4 ENSG00000188306.6 0.032455 0.042205 ENSG00000188306
EPC2 ENSG00000135999.7 0.02997 0.043066 ENSG00000135999
TMEM74 ENSG00000164841.4 0.03783 0.038262 ENSG00000164841
AUTS2 ENSG00000158321.11 0.060347 0.048718 ENSG00000158321
RTN4IP1 ENSG00000130347.8 0.071207 0.059066 ENSG00000130347
CLSTN2 ENSG00000158258.11 0.010822 0.044985 ENSG00000158258
MICALL2 ENSG00000164877.14 0.015147 0.046462 ENSG00000164877
ZNF224 ENSG00000267680.1 0.138649 0.072692 ENSG00000267680
C6orf62 ENSG00000112308.8 0.07406 0.054271 ENSG00000112308
HMGCL ENSG00000117305.10 0.01535 0.037009 ENSG00000117305
IL12A ENSG00000168811.2 0.029629 0.04331 ENSG00000168811
CMTM2 ENSG00000140932.5 0.130831 0.07202 ENSG00000140932
THUMPD3 ENSG00000134077.11 0.039425 0.061596 ENSG00000134077
DLX6 ENSG00000006377.9 0.022977 0.03374 ENSG00000006377
MIB2 ENSG00000197530.8 0.012592 0.034673 ENSG00000197530
HCLS1 ENSG00000180353.6 0.091048 0.055706 ENSG00000180353
RELL1 ENSG00000181826.5 0.072193 0.064929 ENSG00000181826
NDRG3 ENSG00000101079.16 0.022396 0.048658 ENSG00000101079
RHOB ENSG00000143878.8 0.016637 0.03667 ENSG00000143878
PRDM6 ENSG00000061455.9 0.031497 0.050068 ENSG00000061455
MIDN ENSG00000167470.8 0.014294 0.051646 ENSG00000167470
ID4 ENSG00000172201.6 0.126666 0.060382 ENSG00000172201
EXOSC1 ENSG00000171311.8 0.023772 0.052107 ENSG00000171311
AXL ENSG00000167601.7 0.047823 0.069578 ENSG00000167601
PIP4K2B ENSG00000141720.7 0.109185 0.065763 ENSG00000141720
KIF5B ENSG00000170759.10 0.029297 0.038372 ENSG00000170759
ANKRD23 ENSG00000163126.10 0.029955 0.036719 ENSG00000163126
SLC4A10 ENSG00000144290.11 0.031459 0.04069 ENSG00000144290
WWTR1 ENSG00000018408.10 0.068654 0.058221 ENSG00000018408
MRPL17 ENSG00000158042.8 0.043376 0.05074 ENSG00000158042
KLK4 ENSG00000167749.7 0.124335 0.083525 ENSG00000167749
CD209 ENSG00000090659.13 0.065797 0.056173 ENSG00000090659
LRRC52 ENSG00000162763.3 0.088737 0.070094 ENSG00000162763
FGG ENSG00000171557.12 0.039383 0.046069 ENSG00000171557
TEX33 ENSG00000185264.7 0.115398 0.08201 ENSG00000185264
ABCA8 ENSG00000141338.9 0.030962 0.042605 ENSG00000141338
SPATA3 ENSG00000173699.11 0.014581 0.030283 ENSG00000173699
BCL2L12 ENSG00000126453.5 0.038905 0.055932 ENSG00000126453
AQP2 ENSG00000167580.3 0.014143 0.035947 ENSG00000167580
PSMB7 ENSG00000136930.8 0.01997 0.041252 ENSG00000136930
SLC30A4 ENSG00000104154.5 0.019921 0.038698 ENSG00000104154
TACC3 ENSG00000013810.14 0.018143 0.0385 ENSG00000013810
ATP7B ENSG00000123191.9 0.045238 0.048716 ENSG00000123191
C10orf71 ENSG00000177354.7 0.038843 0.051566 ENSG00000177354
METTL14 ENSG00000145388.9 0.024163 0.034474 ENSG00000145388
KCNQ2 ENSG00000075043.12 0.018933 0.031828 ENSG00000075043
PLA2G4F ENSG00000168907.9 0.047395 0.049484 ENSG00000168907
IPPK ENSG00000127080.5 0.036593 0.03922 ENSG00000127080
DHRS7B ENSG00000109016.13 0.054353 0.054431 ENSG00000109016
UGT1A4 ENSG00000244474.1 0.055153 0.048183 ENSG00000244474
IQCF5 ENSG00000214681.3 0.050445 0.051659 ENSG00000214681
ITPK1 ENSG00000100605.12 0.02501 0.043845 ENSG00000100605
ATG9A ENSG00000198925.6 0.011866 0.033144 ENSG00000198925
RPL7 ENSG00000147604.9 0.011788 0.043956 ENSG00000147604
ZNF558 ENSG00000167785.4 0.06067 0.062755 ENSG00000167785
URB1 ENSG00000142207.5 0.049172 0.055777 ENSG00000142207
TPT1 ENSG00000133112.12 0.166909 0.072149 ENSG00000133112
LRP5 ENSG00000162337.7 0.017089 0.036711 ENSG00000162337
WDFY2 ENSG00000139668.7 0.088746 0.075581 ENSG00000139668
CRKL ENSG00000099942.8 0.020814 0.029167 ENSG00000099942
KLRC4-KLRK1 ENSG00000255819.2 0.072573 0.063155 ENSG00000255819
ZNRF3 ENSG00000183579.11 0.02542 0.044139 ENSG00000183579
EHD4 ENSG00000103966.5 0.043938 0.041934 ENSG00000103966
CCDC33 ENSG00000140481.9 0.010361 0.040444 ENSG00000140481
MS4A7 ENSG00000166927.8 0.074895 0.057986 ENSG00000166927
ALKBH1 ENSG00000100601.5 0.038303 0.05019 ENSG00000100601
ZNF662 ENSG00000182983.10 0.112219 0.080051 ENSG00000182983
TCTA ENSG00000145022.4 0.015049 0.029893 ENSG00000145022
KIR3DX1 ENSG00000104970.6 0.111465 0.081645 ENSG00000104970
SYDE2 ENSG00000097096.8 0.044414 0.05318 ENSG00000097096
CRIPAK ENSG00000179979.7 0.062189 0.065239 ENSG00000179979
TMEM200B ENSG00000253304.1 0.068123 0.057554 ENSG00000253304
TMEM65 ENSG00000164983.6 0.115404 0.063593 ENSG00000164983
USHBP1 ENSG00000130307.7 0.048282 0.055837 ENSG00000130307
BCL2L2-PABPN1 ENSG00000258643.1 0.016772 0.033737 ENSG00000258643
SYNGR3 ENSG00000127561.10 0.0189 0.047785 ENSG00000127561
PLOD2 ENSG00000152952.7 0.011374 0.040858 ENSG00000152952
STK4 ENSG00000101109.7 0.032745 0.038857 ENSG00000101109
RP11-433C9.2 ENSG00000224153.2 0.027161 0.039033 ENSG00000224153
PPP3R2 ENSG00000188386.5 0.013681 0.032403 ENSG00000188386
ZNF580 ENSG00000213015.4 0.053806 0.06214 ENSG00000213015
AMOTL2 ENSG00000114019.10 0.066224 0.057644 ENSG00000114019
FAM211B ENSG00000178026.8 0.057927 0.050036 ENSG00000178026
GRB14 ENSG00000115290.5 0.081249 0.06024 ENSG00000115290
EMX2 ENSG00000170370.10 0.112595 0.076838 ENSG00000170370
UBFD1 ENSG00000103353.11 0.049796 0.051041 ENSG00000103353
SMIM7 ENSG00000214046.4 0.014427 0.038884 ENSG00000214046
TATDN3 ENSG00000203705.6 0.112239 0.06938 ENSG00000203705
NIPBL ENSG00000164190.12 0.010621 0.034446 ENSG00000164190
DNAH14 ENSG00000185842.10 0.030798 0.043915 ENSG00000185842
RLN1 ENSG00000107018.6 0.029604 0.047773 ENSG00000107018
PROK2 ENSG00000163421.4 0.013216 0.045076 ENSG00000163421
SCAPER ENSG00000140386.8 0.064814 0.046474 ENSG00000140386
SFRP1 ENSG00000104332.7 0.070378 0.079059 ENSG00000104332
ZFP37 ENSG00000136866.9 0.022906 0.044126 ENSG00000136866
DNASE1L3 ENSG00000163687.9 0.153727 0.072105 ENSG00000163687
YRDC ENSG00000196449.3 0.091702 0.057299 ENSG00000196449
HERC1 ENSG00000103657.9 0.077169 0.057179 ENSG00000103657
SOD1 ENSG00000142168.10 0.037711 0.057735 ENSG00000142168
SELE ENSG00000007908.10 0.037998 0.055772 ENSG00000007908
SERPINB13 ENSG00000197641.7 0.052053 0.058997 ENSG00000197641
BIRC5 ENSG00000089685.10 0.01354 0.044401 ENSG00000089685
ZNF391 ENSG00000124613.4 0.037877 0.037581 ENSG00000124613
CAMK2G ENSG00000148660.15 0.035319 0.041392 ENSG00000148660
SPATA7 ENSG00000042317.12 0.040116 0.054703 ENSG00000042317
AMT ENSG00000145020.10 0.084674 0.055649 ENSG00000145020
C1orf168 ENSG00000187889.8 0.022908 0.044877 ENSG00000187889
IDE ENSG00000119912.11 0.041931 0.045942 ENSG00000119912
FARSB ENSG00000116120.8 0.069717 0.062353 ENSG00000116120
HARS ENSG00000170445.8 0.028562 0.040349 ENSG00000170445
UBE2F-SCLY ENSG00000258984.1 0.019633 0.043938 ENSG00000258984
IL36G ENSG00000136688.6 0.061208 0.060037 ENSG00000136688
DLGAP5 ENSG00000126787.8 0.030681 0.03656 ENSG00000126787
MUC7 ENSG00000171195.6 0.014123 0.040642 ENSG00000171195
LOXL2 ENSG00000134013.11 0.060114 0.043578 ENSG00000134013
TSPAN18 ENSG00000157570.7 0.026844 0.05332 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.046875 0.055038 ENSG00000144161
C12orf52 ENSG00000139405.11 0.083608 0.055763 ENSG00000139405
EML1 ENSG00000066629.12 0.036805 0.050694 ENSG00000066629
AMY2A ENSG00000243480.3 0.077074 0.056428 ENSG00000243480
CNIH4 ENSG00000143771.7 0.017629 0.039717 ENSG00000143771
ZNF385D ENSG00000151789.5 0.052529 0.058116 ENSG00000151789
DCN ENSG00000011465.12 0.034285 0.050148 ENSG00000011465
UCP3 ENSG00000175564.8 0.049826 0.046634 ENSG00000175564
TMF1 ENSG00000144747.10 0.013145 0.047561 ENSG00000144747
CD59 ENSG00000085063.10 0.098881 0.062516 ENSG00000085063
C5orf45 ENSG00000161010.10 0.105939 0.074658 ENSG00000161010
CTNNBIP1 ENSG00000178585.10 0.022107 0.043273 ENSG00000178585
ROMO1 ENSG00000125995.11 0.023457 0.053452 ENSG00000125995
NFRKB ENSG00000170322.10 0.105023 0.081659 ENSG00000170322
KRT32 ENSG00000108759.3 0.058222 0.046459 ENSG00000108759
VSIG2 ENSG00000019102.7 0.021757 0.03834 ENSG00000019102
KIAA0368 ENSG00000136813.10 0.015683 0.034016 ENSG00000136813
PCBP4 ENSG00000090097.15 0.014176 0.025648 ENSG00000090097
PNPLA6 ENSG00000032444.11 0.049884 0.070454 ENSG00000032444
FMO1 ENSG00000010932.11 0.054731 0.052527 ENSG00000010932
HNRNPA0 ENSG00000177733.4 0.024927 0.038268 ENSG00000177733
PDCD1LG2 ENSG00000197646.6 0.080668 0.061905 ENSG00000197646
DOM3Z ENSG00000204348.5 0.016362 0.031631 ENSG00000204348
C9orf57 ENSG00000204669.5 0.032398 0.042517 ENSG00000204669
TMX3 ENSG00000166479.5 0.010306 0.047988 ENSG00000166479
RAB27A ENSG00000069974.11 0.131914 0.073991 ENSG00000069974
TMEM170B ENSG00000205269.4 0.042734 0.056114 ENSG00000205269
ARHGAP15 ENSG00000075884.8 0.033231 0.04972 ENSG00000075884
CBWD3 ENSG00000196873.11 0.023688 0.036368 ENSG00000196873
MRPL43 ENSG00000055950.12 0.012553 0.037441 ENSG00000055950
PHACTR2 ENSG00000112419.10 0.037682 0.049047 ENSG00000112419
CYP21A2 ENSG00000231852.2 0.03453 0.044033 ENSG00000231852
PPP4R4 ENSG00000119698.7 0.054435 0.053508 ENSG00000119698
HHAT ENSG00000054392.8 0.014989 0.040595 ENSG00000054392
DYNLL1 ENSG00000088986.6 0.016279 0.037708 ENSG00000088986
WDR4 ENSG00000160193.7 0.02533 0.052446 ENSG00000160193
TSSK1B ENSG00000212122.3 0.034008 0.039621 ENSG00000212122
RP1-127H14.3 ENSG00000255692.1 0.022911 0.060784 ENSG00000255692
HAS2 ENSG00000170961.6 0.025779 0.048736 ENSG00000170961
EIF4G2 ENSG00000110321.11 0.057959 0.061683 ENSG00000110321
PCDHGA4 ENSG00000262576.1 0.037929 0.046274 ENSG00000262576
ZSCAN31 ENSG00000235109.3 0.095944 0.060306 ENSG00000235109
USP8 ENSG00000138592.9 0.043818 0.044973 ENSG00000138592
EIF2S1 ENSG00000134001.8 0.03181 0.041909 ENSG00000134001
GAL3ST4 ENSG00000197093.6 0.055233 0.051629 ENSG00000197093
EDEM2 ENSG00000088298.7 0.011199 0.025581 ENSG00000088298
DOLPP1 ENSG00000167130.13 0.013743 0.030833 ENSG00000167130
GGA3 ENSG00000125447.12 0.010809 0.039658 ENSG00000125447
FAM211A ENSG00000181350.7 0.03155 0.04217 ENSG00000181350
POPDC2 ENSG00000121577.9 0.116585 0.066385 ENSG00000121577
THNSL1 ENSG00000185875.8 0.050994 0.057146 ENSG00000185875
TIMM17A ENSG00000134375.6 0.084899 0.063871 ENSG00000134375
OTUB1 ENSG00000167770.7 0.023773 0.03907 ENSG00000167770
DDX50 ENSG00000107625.8 0.022065 0.05248 ENSG00000107625
CA1 ENSG00000133742.9 0.0104 0.032566 ENSG00000133742
SLC25A34 ENSG00000162461.7 0.011898 0.040239 ENSG00000162461
ERCC8 ENSG00000049167.9 0.023476 0.030155 ENSG00000049167
CPS1 ENSG00000021826.10 0.037386 0.049543 ENSG00000021826
TERF2 ENSG00000132604.6 0.04654 0.041384 ENSG00000132604
ZNF79 ENSG00000196152.6 0.013122 0.022092 ENSG00000196152
RP11-863K10.7 ENSG00000183154.1 0.026214 0.060905 ENSG00000183154
MS4A6E ENSG00000166926.4 0.03675 0.043851 ENSG00000166926
C15orf40 ENSG00000169609.9 0.011647 0.036476 ENSG00000169609
ITGA11 ENSG00000137809.12 0.042988 0.042123 ENSG00000137809
CDHR1 ENSG00000148600.10 0.010866 0.034841 ENSG00000148600
OXLD1 ENSG00000204237.4 0.031381 0.051559 ENSG00000204237
PCDHA1 ENSG00000204970.5 0.048632 0.056365 ENSG00000204970
NFIL3 ENSG00000165030.3 0.018548 0.046501 ENSG00000165030
C12orf55 ENSG00000188596.4 0.034871 0.05659 ENSG00000188596
VEZF1 ENSG00000136451.4 0.033121 0.042816 ENSG00000136451
AKAP11 ENSG00000023516.7 0.067955 0.055875 ENSG00000023516
PSG4 ENSG00000243137.3 0.040635 0.059592 ENSG00000243137
MAPK15 ENSG00000181085.10 0.064536 0.053455 ENSG00000181085
PLEKHF2 ENSG00000175895.3 0.03307 0.036063 ENSG00000175895
PARP4 ENSG00000102699.5 0.152133 0.073852 ENSG00000102699
EPOR ENSG00000187266.9 0.048041 0.053798 ENSG00000187266
RAB3A ENSG00000105649.4 0.019805 0.061617 ENSG00000105649
PRKCI ENSG00000163558.8 0.037404 0.041001 ENSG00000163558
RELL2 ENSG00000164620.4 0.0381 0.050368 ENSG00000164620
JMJD8 ENSG00000161999.6 0.048343 0.045158 ENSG00000161999
DEPDC5 ENSG00000100150.11 0.084866 0.060057 ENSG00000100150
AGO4 ENSG00000134698.10 0.064935 0.060042 ENSG00000134698
PDGFB ENSG00000100311.12 0.041833 0.04198 ENSG00000100311
LONRF2 ENSG00000170500.8 0.032803 0.036162 ENSG00000170500
CCL23 ENSG00000167236.2 0.021243 0.031404 ENSG00000167236
PDE1B ENSG00000123360.7 0.057525 0.062622 ENSG00000123360
HOXC8 ENSG00000037965.4 0.256626 0.093551 ENSG00000037965
HMSD ENSG00000221887.4 0.079997 0.060489 ENSG00000221887
PDGFRB ENSG00000113721.9 0.210467 0.088152 ENSG00000113721
TRIM52 ENSG00000183718.4 0.010971 0.034725 ENSG00000183718
SELP ENSG00000174175.12 0.042023 0.042427 ENSG00000174175
IGLON5 ENSG00000142549.9 0.062469 0.053436 ENSG00000142549
USP42 ENSG00000106346.7 0.019425 0.034581 ENSG00000106346
RAD21L1 ENSG00000244588.1 0.184333 0.089403 ENSG00000244588
CMYA5 ENSG00000164309.10 0.014514 0.034066 ENSG00000164309
GCH1 ENSG00000131979.14 0.081102 0.059173 ENSG00000131979
CMTM4 ENSG00000183723.8 0.011077 0.030958 ENSG00000183723
HCFC2 ENSG00000111727.7 0.014281 0.03739 ENSG00000111727
SLC47A1 ENSG00000142494.9 0.035711 0.050128 ENSG00000142494
CENPP ENSG00000188312.9 0.097002 0.071035 ENSG00000188312
RASIP1 ENSG00000105538.4 0.043105 0.05144 ENSG00000105538
PTGS1 ENSG00000095303.10 0.032414 0.037562 ENSG00000095303
GCG ENSG00000115263.10 0.033364 0.033654 ENSG00000115263
BRPF1 ENSG00000156983.11 0.061274 0.05284 ENSG00000156983
CBWD6 ENSG00000204790.8 0.010195 0.01654 ENSG00000204790
IL4I1 ENSG00000104951.11 0.040993 0.05425 ENSG00000104951
C19orf53 ENSG00000104979.4 0.023516 0.049675 ENSG00000104979
HARBI1 ENSG00000180423.4 0.018447 0.033426 ENSG00000180423
ZKSCAN1 ENSG00000106261.12 0.023025 0.036729 ENSG00000106261
TGFBI ENSG00000120708.11 0.017556 0.04114 ENSG00000120708
MDN1 ENSG00000112159.7 0.09102 0.057208 ENSG00000112159
CASZ1 ENSG00000130940.10 0.116281 0.065303 ENSG00000130940
CLEC17A ENSG00000187912.7 0.116787 0.068866 ENSG00000187912
DAPL1 ENSG00000163331.6 0.020858 0.040511 ENSG00000163331
ZNF184 ENSG00000096654.11 0.052251 0.054096 ENSG00000096654
CLPTM1 ENSG00000104853.11 0.016839 0.031277 ENSG00000104853
LINS ENSG00000140471.12 0.065476 0.055037 ENSG00000140471
LYZL2 ENSG00000151033.7 0.01011 0.034034 ENSG00000151033
COX6C ENSG00000164919.6 0.032639 0.04056 ENSG00000164919
RPS6KL1 ENSG00000198208.7 0.076639 0.05864 ENSG00000198208
FMO2 ENSG00000094963.9 0.03553 0.04311 ENSG00000094963
LTV1 ENSG00000135521.8 0.01957 0.044932 ENSG00000135521
FAM53B ENSG00000189319.9 0.024115 0.038958 ENSG00000189319
WDR45B ENSG00000141580.11 0.034584 0.058057 ENSG00000141580
SNAPC4 ENSG00000165684.3 0.039952 0.046317 ENSG00000165684
NLRP3 ENSG00000162711.12 0.054476 0.050373 ENSG00000162711
ACSL3 ENSG00000123983.9 0.088444 0.061695 ENSG00000123983
ILF2 ENSG00000143621.12 0.047708 0.050138 ENSG00000143621
KLF6 ENSG00000067082.10 0.02409 0.057585 ENSG00000067082
SNRNP27 ENSG00000124380.6 0.021402 0.039186 ENSG00000124380
ALPP ENSG00000163283.6 0.017755 0.047089 ENSG00000163283
PRDX1 ENSG00000117450.9 0.049039 0.049 ENSG00000117450
TNNT3 ENSG00000130595.12 0.159314 0.079571 ENSG00000130595
KIAA1671 ENSG00000197077.8 0.027456 0.048298 ENSG00000197077
CHRNB1 ENSG00000170175.6 0.081501 0.053577 ENSG00000170175
CEP19 ENSG00000174007.7 0.032315 0.040459 ENSG00000174007
NFE2L1 ENSG00000082641.11 0.012113 0.027322 ENSG00000082641
MTSS1L ENSG00000132613.10 0.01236 0.030056 ENSG00000132613
TNKS ENSG00000173273.11 0.036568 0.044708 ENSG00000173273
RASSF9 ENSG00000198774.3 0.039513 0.057828 ENSG00000198774
PRSS35 ENSG00000146250.5 0.019285 0.03664 ENSG00000146250
CALHM1 ENSG00000185933.6 0.016912 0.047374 ENSG00000185933
PRR19 ENSG00000188368.5 0.177514 0.08688 ENSG00000188368
SLC25A29 ENSG00000197119.8 0.021965 0.037395 ENSG00000197119
SLC23A3 ENSG00000213901.6 0.057277 0.057641 ENSG00000213901
ADAMTSL1 ENSG00000178031.11 0.053042 0.055338 ENSG00000178031
GCA ENSG00000115271.6 0.057283 0.056284 ENSG00000115271
KLF3 ENSG00000109787.8 0.075458 0.064958 ENSG00000109787
RECK ENSG00000122707.7 0.048591 0.054812 ENSG00000122707
CCDC89 ENSG00000179071.3 0.042174 0.054201 ENSG00000179071
MROH6 ENSG00000204839.4 0.032574 0.039538 ENSG00000204839
NEU1 ENSG00000204386.6 0.010402 0.032803 ENSG00000204386
TRPV3 ENSG00000167723.10 0.010897 0.029731 ENSG00000167723
SRF ENSG00000112658.6 0.015723 0.056989 ENSG00000112658
ARG2 ENSG00000081181.3 0.018221 0.042355 ENSG00000081181
AAMP ENSG00000127837.5 0.02084 0.046182 ENSG00000127837
BEST4 ENSG00000142959.4 0.010207 0.030642 ENSG00000142959
MAP1LC3B ENSG00000140941.8 0.013851 0.052377 ENSG00000140941
CA12 ENSG00000074410.9 0.037317 0.050722 ENSG00000074410
C1orf158 ENSG00000157330.5 0.080032 0.07565 ENSG00000157330
PDE1A ENSG00000115252.14 0.011103 0.036108 ENSG00000115252
ANKRD27 ENSG00000105186.9 0.080311 0.058239 ENSG00000105186
HOXB5 ENSG00000120075.5 0.016028 0.040751 ENSG00000120075
EPS8L3 ENSG00000198758.6 0.012297 0.039116 ENSG00000198758
RAPH1 ENSG00000173166.13 0.01222 0.025631 ENSG00000173166
PMS2 ENSG00000122512.10 0.064326 0.052785 ENSG00000122512
HSD17B11 ENSG00000198189.6 0.125826 0.067483 ENSG00000198189
PIGP ENSG00000185808.8 0.013477 0.035801 ENSG00000185808
FOXG1 ENSG00000176165.7 0.010049 0.034319 ENSG00000176165
PRKD2 ENSG00000105287.8 0.114441 0.070169 ENSG00000105287
COX6A1 ENSG00000111775.2 0.023156 0.041151 ENSG00000111775
LRRFIP1 ENSG00000124831.14 0.048039 0.056156 ENSG00000124831
FEM1C ENSG00000145780.6 0.063539 0.053061 ENSG00000145780
UAP1L1 ENSG00000197355.6 0.047709 0.057502 ENSG00000197355
GOLGA8T ENSG00000261247.1 0.031256 0.04875 ENSG00000261247
ITPKA ENSG00000137825.6 0.216574 0.089526 ENSG00000137825
MPHOSPH10 ENSG00000124383.4 0.040534 0.044507 ENSG00000124383
GFPT2 ENSG00000131459.8 0.012984 0.031254 ENSG00000131459
CHRND ENSG00000135902.5 0.169733 0.084981 ENSG00000135902
RP11-3B7.1 ENSG00000225399.3 0.129586 0.084627 ENSG00000225399
CTSL ENSG00000135047.10 0.05638 0.048197 ENSG00000135047
PCDH12 ENSG00000113555.4 0.091359 0.063814 ENSG00000113555
TTC9B ENSG00000174521.7 0.075051 0.078326 ENSG00000174521
AMY2B ENSG00000240038.2 0.062851 0.053401 ENSG00000240038
THOC7 ENSG00000163634.7 0.070894 0.075947 ENSG00000163634
BCL2L14 ENSG00000121380.8 0.011403 0.036513 ENSG00000121380
TRIM21 ENSG00000132109.8 0.069403 0.053961 ENSG00000132109
SESN3 ENSG00000149212.6 0.116831 0.066405 ENSG00000149212
TRAPPC8 ENSG00000153339.9 0.041856 0.073249 ENSG00000153339
NPFF ENSG00000139574.6 0.01538 0.034261 ENSG00000139574
PRNP ENSG00000171867.12 0.061903 0.071861 ENSG00000171867
TGM1 ENSG00000092295.7 0.030532 0.042461 ENSG00000092295
PLEKHF1 ENSG00000166289.5 0.118734 0.078307 ENSG00000166289
ETHE1 ENSG00000105755.3 0.099541 0.066246 ENSG00000105755
MLLT6 ENSG00000108292.12 0.013782 0.044834 ENSG00000108292
FMNL3 ENSG00000161791.9 0.026894 0.033965 ENSG00000161791
KIAA0556 ENSG00000047578.8 0.01837 0.044104 ENSG00000047578
NUDT14 ENSG00000183828.10 0.131438 0.074345 ENSG00000183828
FBXO46 ENSG00000177051.5 0.150769 0.092166 ENSG00000177051
DUSP8 ENSG00000184545.6 0.03181 0.041831 ENSG00000184545
RNF144A ENSG00000151692.10 0.077809 0.056283 ENSG00000151692
FGF20 ENSG00000078579.8 0.064799 0.062707 ENSG00000078579
MARCH10 ENSG00000173838.7 0.017481 0.03252 ENSG00000173838
WDR78 ENSG00000152763.12 0.019374 0.049009 ENSG00000152763
GPX4 ENSG00000167468.12 0.023697 0.055126 ENSG00000167468
MAT2B ENSG00000038274.11 0.132925 0.068332 ENSG00000038274
TCEB1 ENSG00000154582.12 0.045864 0.050445 ENSG00000154582
SLC10A1 ENSG00000100652.4 0.038557 0.046539 ENSG00000100652
AHSA2 ENSG00000173209.17 0.012552 0.044664 ENSG00000173209
TMEM67 ENSG00000164953.11 0.02127 0.047517 ENSG00000164953
C11orf73 ENSG00000149196.11 0.045398 0.067558 ENSG00000149196
PIDD ENSG00000177595.13 0.015071 0.027187 ENSG00000177595
USP3 ENSG00000140455.12 0.03897 0.052769 ENSG00000140455
P2RX3 ENSG00000109991.4 0.02801 0.040161 ENSG00000109991
NT5M ENSG00000205309.9 0.016732 0.030971 ENSG00000205309
