AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
CCDC30 ENSG00000186409.10 0.08551 0.067619 ENSG00000186409
GSTA3 ENSG00000174156.8 0.052647 0.06167 ENSG00000174156
CILP ENSG00000138615.4 0.071456 0.054281 ENSG00000138615
TDRD5 ENSG00000162782.11 0.064018 0.046858 ENSG00000162782
NOTUM ENSG00000185269.7 0.070723 0.06368 ENSG00000185269
F7 ENSG00000057593.9 0.089284 0.07315 ENSG00000057593
CSPP1 ENSG00000104218.9 0.084412 0.065686 ENSG00000104218
ASL ENSG00000126522.12 0.05417 0.055164 ENSG00000126522
CDC42EP4 ENSG00000179604.8 0.054981 0.067383 ENSG00000179604
PTBP1 ENSG00000011304.12 0.076982 0.06644 ENSG00000011304
S100A3 ENSG00000188015.5 0.068895 0.062913 ENSG00000188015
TRIM41 ENSG00000146063.14 0.097404 0.066284 ENSG00000146063
C16orf52 ENSG00000185716.7 0.060068 0.0505 ENSG00000185716
MBOAT2 ENSG00000143797.7 0.084248 0.062283 ENSG00000143797
GGH ENSG00000137563.7 0.061783 0.062679 ENSG00000137563
SPAG5 ENSG00000076382.11 0.057616 0.063532 ENSG00000076382
BCS1L ENSG00000074582.8 0.061527 0.055755 ENSG00000074582
DOC2B ENSG00000262359.1 0.050148 0.054752 ENSG00000262359
GPRC5D ENSG00000111291.4 0.090868 0.067484 ENSG00000111291
GPATCH2L ENSG00000089916.13 0.089275 0.061466 ENSG00000089916
STARD3NL ENSG00000010270.9 0.05443 0.071625 ENSG00000010270
KRT39 ENSG00000196859.3 0.083795 0.059573 ENSG00000196859
GPR17 ENSG00000144230.12 0.264975 0.081588 ENSG00000144230
IFI27 ENSG00000165949.8 0.059499 0.060434 ENSG00000165949
CUZD1 ENSG00000138161.8 0.108753 0.062864 ENSG00000138161
F2RL3 ENSG00000127533.3 0.055373 0.064913 ENSG00000127533
SYNJ2BP ENSG00000213463.3 0.072339 0.059074 ENSG00000213463
SSRP1 ENSG00000149136.3 0.099675 0.065553 ENSG00000149136
TBC1D20 ENSG00000125875.9 0.139794 0.071944 ENSG00000125875
BCL2 ENSG00000171791.10 0.124464 0.085014 ENSG00000171791
TMED6 ENSG00000157315.4 0.108082 0.059185 ENSG00000157315
OTOP2 ENSG00000183034.8 0.065245 0.074056 ENSG00000183034
HMGB2 ENSG00000164104.7 0.119025 0.066776 ENSG00000164104
GIMAP8 ENSG00000171115.3 0.068446 0.059545 ENSG00000171115
DLX5 ENSG00000105880.4 0.106857 0.063835 ENSG00000105880
AKAP10 ENSG00000108599.10 0.084305 0.071324 ENSG00000108599
UQCRFS1 ENSG00000169021.4 0.059491 0.080249 ENSG00000169021
CHP1 ENSG00000187446.7 0.084035 0.062487 ENSG00000187446
LMO4 ENSG00000143013.8 0.081518 0.072174 ENSG00000143013
BCAM ENSG00000187244.5 0.056577 0.07072 ENSG00000187244
LCE2C ENSG00000187180.3 0.085571 0.059597 ENSG00000187180
ST6GALNAC1 ENSG00000070526.10 0.089633 0.074294 ENSG00000070526
C18orf54 ENSG00000166845.9 0.112294 0.070186 ENSG00000166845
USP16 ENSG00000156256.10 0.052002 0.06105 ENSG00000156256
DOCK7 ENSG00000116641.11 0.121461 0.074291 ENSG00000116641
EGLN1 ENSG00000135766.8 0.091199 0.075711 ENSG00000135766
ANO5 ENSG00000171714.10 0.180261 0.069902 ENSG00000171714
PVRL3 ENSG00000177707.6 0.05467 0.057181 ENSG00000177707
KCND3 ENSG00000171385.5 0.109684 0.075978 ENSG00000171385
TUFT1 ENSG00000143367.11 0.065583 0.0641 ENSG00000143367
ASB16 ENSG00000161664.2 0.086578 0.058484 ENSG00000161664
CSNK1A1L ENSG00000180138.6 0.067795 0.061823 ENSG00000180138
KCNG2 ENSG00000178342.4 0.057214 0.046778 ENSG00000178342
KRTAP19-5 ENSG00000186977.2 0.107167 0.064645 ENSG00000186977
XPO1 ENSG00000082898.12 0.079637 0.065217 ENSG00000082898
BEST3 ENSG00000127325.14 0.081159 0.067275 ENSG00000127325
FAM171A2 ENSG00000161682.10 0.112349 0.062898 ENSG00000161682
ZNHIT6 ENSG00000117174.6 0.050732 0.0521 ENSG00000117174
COL15A1 ENSG00000204291.6 0.056135 0.057002 ENSG00000204291
FAM101B ENSG00000183688.4 0.069989 0.059946 ENSG00000183688
UGT2B4 ENSG00000156096.8 0.285926 0.070194 ENSG00000156096
BMPER ENSG00000164619.4 0.05175 0.053438 ENSG00000164619
PCSK1 ENSG00000175426.6 0.076247 0.053819 ENSG00000175426
USH1C ENSG00000006611.11 0.2814 0.08592 ENSG00000006611
SMCO2 ENSG00000165935.5 0.098291 0.064043 ENSG00000165935
CUL2 ENSG00000108094.10 0.065535 0.0481 ENSG00000108094
FFAR4 ENSG00000186188.6 0.06334 0.067025 ENSG00000186188
CWC22 ENSG00000163510.9 0.086311 0.058965 ENSG00000163510
DPYSL2 ENSG00000092964.12 0.068687 0.068419 ENSG00000092964
KLHL9 ENSG00000198642.5 0.059206 0.054215 ENSG00000198642
RAB11FIP5 ENSG00000135631.11 0.067616 0.062771 ENSG00000135631
CCL27 ENSG00000213927.3 0.06259 0.042152 ENSG00000213927
ZNF608 ENSG00000168916.11 0.058081 0.059116 ENSG00000168916
NKPD1 ENSG00000179846.7 0.107141 0.08547 ENSG00000179846
MRAP2 ENSG00000135324.5 0.104942 0.064518 ENSG00000135324
AADAT ENSG00000109576.9 0.143143 0.079735 ENSG00000109576
SLC30A2 ENSG00000158014.10 0.069296 0.069726 ENSG00000158014
COLEC10 ENSG00000184374.2 0.103321 0.066061 ENSG00000184374
GALNTL6 ENSG00000174473.11 0.050978 0.057939 ENSG00000174473
FAM163A ENSG00000143340.6 0.067033 0.055742 ENSG00000143340
SOX15 ENSG00000129194.3 0.05065 0.043257 ENSG00000129194
GNA13 ENSG00000120063.5 0.065339 0.059234 ENSG00000120063
FLCN ENSG00000154803.8 0.2079 0.090445 ENSG00000154803
DDX47 ENSG00000213782.3 0.069551 0.070502 ENSG00000213782
GSTA4 ENSG00000170899.6 0.050013 0.054235 ENSG00000170899
RPS24 ENSG00000138326.14 0.077746 0.066259 ENSG00000138326
GJA4 ENSG00000187513.8 0.13453 0.073055 ENSG00000187513
KIR3DL1 ENSG00000167633.12 0.051598 0.064932 ENSG00000167633
MICAL2 ENSG00000133816.9 0.164918 0.080894 ENSG00000133816
KIR2DL4 ENSG00000189013.9 0.135447 0.083143 ENSG00000189013
UBA2 ENSG00000126261.8 0.051939 0.055486 ENSG00000126261
ZNF613 ENSG00000176024.12 0.0985 0.07246 ENSG00000176024
GABPB1 ENSG00000104064.12 0.056799 0.048191 ENSG00000104064
TRIM66 ENSG00000166436.11 0.161414 0.080329 ENSG00000166436
SPC24 ENSG00000161888.7 0.063322 0.051138 ENSG00000161888
TRIM27 ENSG00000204713.6 0.132037 0.077747 ENSG00000204713
KRTAP10-1 ENSG00000215455.4 0.052507 0.068524 ENSG00000215455
SSSCA1 ENSG00000173465.3 0.107512 0.063525 ENSG00000173465
TROAP ENSG00000135451.8 0.131541 0.075134 ENSG00000135451
MGAM ENSG00000257335.4 0.094273 0.071458 ENSG00000257335
ZNF506 ENSG00000081665.9 0.093157 0.074933 ENSG00000081665
TRPM2 ENSG00000142185.12 0.150475 0.080727 ENSG00000142185
MTMR14 ENSG00000163719.14 0.100651 0.064086 ENSG00000163719
FNBP1 ENSG00000187239.12 0.109792 0.073069 ENSG00000187239
TSHZ3 ENSG00000121297.6 0.072871 0.053717 ENSG00000121297
RPL30 ENSG00000156482.6 0.060412 0.061182 ENSG00000156482
TBC1D16 ENSG00000167291.11 0.067183 0.071602 ENSG00000167291
SPOPL ENSG00000144228.4 0.081896 0.056195 ENSG00000144228
HOXA5 ENSG00000106004.4 0.056111 0.065133 ENSG00000106004
SFSWAP ENSG00000061936.5 0.079697 0.075374 ENSG00000061936
ACPP ENSG00000014257.11 0.065367 0.060869 ENSG00000014257
ENTPD2 ENSG00000054179.7 0.188615 0.090993 ENSG00000054179
ZNF439 ENSG00000171291.4 0.069982 0.059809 ENSG00000171291
SNED1 ENSG00000162804.9 0.05668 0.05396 ENSG00000162804
SRRD ENSG00000100104.7 0.070215 0.077339 ENSG00000100104
TARBP2 ENSG00000139546.6 0.069992 0.064567 ENSG00000139546
CAPZA3 ENSG00000177938.3 0.077233 0.05814 ENSG00000177938
APRT ENSG00000198931.6 0.064818 0.055101 ENSG00000198931
CDC73 ENSG00000134371.9 0.057782 0.054898 ENSG00000134371
C20orf197 ENSG00000176659.5 0.112987 0.064366 ENSG00000176659
AZI1 ENSG00000141577.9 0.108962 0.079443 ENSG00000141577
SLC36A2 ENSG00000186335.4 0.086816 0.06881 ENSG00000186335
MED25 ENSG00000104973.10 0.079507 0.070901 ENSG00000104973
UGCG ENSG00000148154.5 0.055402 0.067019 ENSG00000148154
MEOX1 ENSG00000005102.8 0.058171 0.057578 ENSG00000005102
AK4 ENSG00000162433.10 0.050402 0.048051 ENSG00000162433
F2 ENSG00000180210.10 0.058745 0.052617 ENSG00000180210
SHISA3 ENSG00000178343.4 0.114702 0.072855 ENSG00000178343
TP53I11 ENSG00000175274.14 0.110586 0.067235 ENSG00000175274
SLC30A8 ENSG00000164756.8 0.06894 0.074266 ENSG00000164756
ZNF512 ENSG00000243943.5 0.10502 0.064554 ENSG00000243943
NOC3L ENSG00000173145.7 0.063794 0.059171 ENSG00000173145
SP5 ENSG00000204335.3 0.070983 0.061068 ENSG00000204335
MAP3K2 ENSG00000169967.12 0.054911 0.054998 ENSG00000169967
ADAL ENSG00000168803.10 0.08893 0.057773 ENSG00000168803
EFCAB8 ENSG00000215529.8 0.073044 0.062264 ENSG00000215529
RER1 ENSG00000157916.14 0.052812 0.064789 ENSG00000157916
ST6GALNAC5 ENSG00000117069.10 0.061539 0.056475 ENSG00000117069
IRGC ENSG00000124449.6 0.076484 0.062673 ENSG00000124449
C7orf71 ENSG00000222004.3 0.074197 0.06673 ENSG00000222004
ITPRIPL1 ENSG00000198885.5 0.110334 0.070889 ENSG00000198885
RNF133 ENSG00000188050.2 0.077272 0.053317 ENSG00000188050
SEPT4 ENSG00000108387.10 0.10626 0.06848 ENSG00000108387
TNNI1 ENSG00000159173.14 0.079464 0.063781 ENSG00000159173
MEGF11 ENSG00000157890.13 0.061445 0.056951 ENSG00000157890
SLC39A8 ENSG00000138821.8 0.182594 0.073974 ENSG00000138821
NEUROD1 ENSG00000162992.3 0.075777 0.062306 ENSG00000162992
SYT3 ENSG00000213023.5 0.055756 0.073419 ENSG00000213023
ENOX1 ENSG00000120658.8 0.185012 0.07954 ENSG00000120658
SLC29A3 ENSG00000198246.7 0.065467 0.065713 ENSG00000198246
TOMM5 ENSG00000175768.8 0.077758 0.057674 ENSG00000175768
VEZT ENSG00000028203.13 0.063146 0.053271 ENSG00000028203
KIAA1549 ENSG00000122778.5 0.08964 0.064282 ENSG00000122778
PDHX ENSG00000110435.7 0.064541 0.061931 ENSG00000110435
ITGAX ENSG00000140678.12 0.060736 0.052862 ENSG00000140678
SCYL2 ENSG00000136021.13 0.095243 0.07277 ENSG00000136021
CYFIP1 ENSG00000068793.13 0.15117 0.078695 ENSG00000068793
PRR16 ENSG00000184838.10 0.082455 0.059223 ENSG00000184838
DZIP1L ENSG00000158163.10 0.062256 0.080813 ENSG00000158163
ORM2 ENSG00000228278.2 0.054673 0.058045 ENSG00000228278
TADA1 ENSG00000152382.5 0.078904 0.067841 ENSG00000152382
DKFZP779L1853 ENSG00000269514.1 0.056405 0.049461 ENSG00000269514
NOVA2 ENSG00000104967.6 0.050237 0.043389 ENSG00000104967
TMBIM6 ENSG00000139644.8 0.052554 0.043354 ENSG00000139644
MRPS11 ENSG00000181991.11 0.083046 0.062681 ENSG00000181991
DDC8 ENSG00000178404.5 0.079241 0.059033 ENSG00000178404
ABRACL ENSG00000146386.7 0.13184 0.066674 ENSG00000146386
MBP ENSG00000197971.10 0.091822 0.066135 ENSG00000197971
GLE1 ENSG00000119392.10 0.087923 0.071008 ENSG00000119392
FCHSD1 ENSG00000197948.5 0.119428 0.076917 ENSG00000197948
SLC6A16 ENSG00000063127.11 0.05455 0.062189 ENSG00000063127
RPL10A ENSG00000198755.6 0.076263 0.069658 ENSG00000198755
AKR1C3 ENSG00000196139.7 0.156701 0.079516 ENSG00000196139
GCOM1 ENSG00000137878.12 0.09114 0.064753 ENSG00000137878
LGALS4 ENSG00000171747.4 0.064118 0.064141 ENSG00000171747
CYP3A5 ENSG00000106258.9 0.067865 0.050107 ENSG00000106258
ACOX2 ENSG00000168306.8 0.121678 0.065933 ENSG00000168306
MTHFD2L ENSG00000163738.14 0.094919 0.058661 ENSG00000163738
ARHGEF12 ENSG00000196914.4 0.05862 0.053301 ENSG00000196914
SLC10A6 ENSG00000145283.7 0.09969 0.055707 ENSG00000145283
TSPAN12 ENSG00000106025.4 0.059576 0.046887 ENSG00000106025
EFEMP2 ENSG00000172638.8 0.052334 0.047189 ENSG00000172638
LIN54 ENSG00000189308.6 0.078191 0.062481 ENSG00000189308
ASPG ENSG00000166183.11 0.095698 0.065879 ENSG00000166183
CGA ENSG00000135346.4 0.053746 0.046623 ENSG00000135346
LAMTOR5 ENSG00000134248.9 0.077865 0.069162 ENSG00000134248
LRRN1 ENSG00000175928.5 0.069736 0.048744 ENSG00000175928
MRPL39 ENSG00000154719.9 0.070881 0.056838 ENSG00000154719
PICALM ENSG00000073921.13 0.120355 0.072376 ENSG00000073921
UCN3 ENSG00000178473.5 0.071595 0.063532 ENSG00000178473
PPP1R36 ENSG00000165807.3 0.12171 0.072285 ENSG00000165807
HHLA3 ENSG00000197568.9 0.054361 0.05001 ENSG00000197568
MS4A4E ENSG00000214787.4 0.087334 0.057596 ENSG00000214787
GTPBP10 ENSG00000105793.11 0.062964 0.053949 ENSG00000105793
AC009403.2 ENSG00000216895.4 0.09931 0.080604 ENSG00000216895
NRXN2 ENSG00000110076.14 0.160093 0.067912 ENSG00000110076
HLA-C ENSG00000204525.10 0.096936 0.065068 ENSG00000204525
RBFOX2 ENSG00000100320.18 0.164717 0.093989 ENSG00000100320
SH3PXD2A ENSG00000107957.12 0.051828 0.044043 ENSG00000107957
CLPSL1 ENSG00000204140.8 0.061159 0.054428 ENSG00000204140
CYTH2 ENSG00000105443.9 0.107373 0.068778 ENSG00000105443
ZNF574 ENSG00000105732.9 0.080516 0.062692 ENSG00000105732
TINF2 ENSG00000092330.11 0.137369 0.074002 ENSG00000092330
ZBED5 ENSG00000236287.3 0.077747 0.073777 ENSG00000236287
GRAMD1C ENSG00000178075.15 0.060632 0.055112 ENSG00000178075
RASL10B ENSG00000141150.3 0.051165 0.065036 ENSG00000141150
LIN52 ENSG00000205659.6 0.063664 0.068811 ENSG00000205659
MRPS15 ENSG00000116898.7 0.078675 0.060794 ENSG00000116898
GSTM3 ENSG00000134202.6 0.068585 0.063201 ENSG00000134202
DLX2 ENSG00000115844.6 0.075018 0.057617 ENSG00000115844
SEMA6B ENSG00000167680.11 0.051701 0.049407 ENSG00000167680
SBF2 ENSG00000133812.10 0.063704 0.066773 ENSG00000133812
CADM2 ENSG00000175161.9 0.174533 0.073829 ENSG00000175161
KCTD7 ENSG00000243335.4 0.067152 0.060101 ENSG00000243335
RP11-481A20.11 ENSG00000255098.1 0.132835 0.090459 ENSG00000255098
PCCA ENSG00000175198.10 0.0533 0.05596 ENSG00000175198
ZNF133 ENSG00000125846.11 0.102763 0.068816 ENSG00000125846
FAM155A ENSG00000204442.2 0.091638 0.079841 ENSG00000204442
SLC9A3R2 ENSG00000065054.9 0.077235 0.059475 ENSG00000065054
BNC1 ENSG00000169594.8 0.066447 0.05935 ENSG00000169594
ELAVL1 ENSG00000066044.9 0.058861 0.069904 ENSG00000066044
RNASE6 ENSG00000169413.2 0.082353 0.073791 ENSG00000169413
NUDT2 ENSG00000164978.13 0.200475 0.075528 ENSG00000164978
SSU72 ENSG00000160075.10 0.118897 0.070643 ENSG00000160075
SGPL1 ENSG00000166224.12 0.0526 0.073302 ENSG00000166224
FGF22 ENSG00000070388.7 0.085692 0.076785 ENSG00000070388
LYNX1 ENSG00000180155.14 0.29184 0.085312 ENSG00000180155
RAC2 ENSG00000128340.10 0.055907 0.060695 ENSG00000128340
GLP1R ENSG00000112164.5 0.1799 0.08124 ENSG00000112164
FAM83F ENSG00000133477.11 0.078324 0.061185 ENSG00000133477
TBXA2R ENSG00000006638.7 0.060686 0.059459 ENSG00000006638
FOXM1 ENSG00000111206.8 0.056395 0.057362 ENSG00000111206
SLC25A19 ENSG00000125454.7 0.054647 0.055319 ENSG00000125454
TMA16 ENSG00000198498.5 0.069312 0.072186 ENSG00000198498
CBLN1 ENSG00000102924.7 0.070478 0.068963 ENSG00000102924
CASP1 ENSG00000137752.18 0.141083 0.077435 ENSG00000137752
SRSF3 ENSG00000112081.12 0.062224 0.060329 ENSG00000112081
LDB3 ENSG00000122367.15 0.075963 0.063254 ENSG00000122367
KIF11 ENSG00000138160.4 0.065235 0.058704 ENSG00000138160
GFRA3 ENSG00000146013.6 0.052084 0.046621 ENSG00000146013
FXR1 ENSG00000114416.13 0.109572 0.064213 ENSG00000114416
ADAMTS9 ENSG00000163638.9 0.099326 0.077364 ENSG00000163638
MPP7 ENSG00000150054.14 0.088195 0.070444 ENSG00000150054
MRPS26 ENSG00000125901.5 0.095491 0.058425 ENSG00000125901
TBX19 ENSG00000143178.8 0.122466 0.072254 ENSG00000143178
MZT2B ENSG00000152082.9 0.051149 0.05383 ENSG00000152082
NPTX2 ENSG00000106236.3 0.075546 0.057034 ENSG00000106236
ROBO3 ENSG00000154134.10 0.113421 0.079285 ENSG00000154134
DSC2 ENSG00000134755.10 0.109142 0.074305 ENSG00000134755
GPI ENSG00000105220.10 0.076992 0.054876 ENSG00000105220
USP36 ENSG00000055483.14 0.121455 0.074789 ENSG00000055483
VWDE ENSG00000146530.7 0.10279 0.068011 ENSG00000146530
C4orf36 ENSG00000163633.6 0.088001 0.050989 ENSG00000163633
DPP3 ENSG00000254986.3 0.062196 0.062558 ENSG00000254986
OLIG1 ENSG00000184221.8 0.058872 0.057925 ENSG00000184221
ALG11 ENSG00000253710.1 0.071543 0.054038 ENSG00000253710
ANXA13 ENSG00000104537.12 0.06623 0.062038 ENSG00000104537
KLHL3 ENSG00000146021.10 0.051209 0.04913 ENSG00000146021
GTF2E1 ENSG00000153767.5 0.058747 0.04662 ENSG00000153767
SLC32A1 ENSG00000101438.3 0.09445 0.084109 ENSG00000101438
TDP2 ENSG00000111802.9 0.068975 0.060315 ENSG00000111802
MT1F ENSG00000198417.5 0.064751 0.064806 ENSG00000198417
SIRPA ENSG00000198053.7 0.081213 0.075515 ENSG00000198053
CLEC2L ENSG00000236279.2 0.128941 0.073633 ENSG00000236279
KIF13B ENSG00000197892.8 0.051434 0.046283 ENSG00000197892
MPRIP ENSG00000133030.15 0.0772 0.063645 ENSG00000133030
COPRS ENSG00000172301.6 0.085831 0.066848 ENSG00000172301
PLEKHH3 ENSG00000068137.10 0.07804 0.058827 ENSG00000068137
ZNF585B ENSG00000245680.5 0.063247 0.062841 ENSG00000245680
DEDD ENSG00000158796.11 0.072632 0.065594 ENSG00000158796
INTS7 ENSG00000143493.8 0.098836 0.059717 ENSG00000143493
CCDC23 ENSG00000177868.7 0.108877 0.073478 ENSG00000177868
SLC25A17 ENSG00000100372.10 0.053286 0.045998 ENSG00000100372
ASB4 ENSG00000005981.8 0.070231 0.053908 ENSG00000005981
TADA2A ENSG00000108264.12 0.09544 0.067799 ENSG00000108264
GCLC ENSG00000001084.6 0.05207 0.063896 ENSG00000001084
ZNF35 ENSG00000169981.6 0.070272 0.048381 ENSG00000169981
GDNF ENSG00000168621.10 0.101718 0.073689 ENSG00000168621
SHH ENSG00000164690.3 0.080837 0.06814 ENSG00000164690
CCDC92 ENSG00000119242.4 0.067979 0.060576 ENSG00000119242
HUS1 ENSG00000136273.7 0.128799 0.067664 ENSG00000136273
COL25A1 ENSG00000188517.10 0.09149 0.058937 ENSG00000188517
NCOA4 ENSG00000138293.15 0.051339 0.047038 ENSG00000138293
DGCR6L ENSG00000128185.5 0.055795 0.06792 ENSG00000128185
MICAL3 ENSG00000243156.3 0.087441 0.060397 ENSG00000243156
FBXO15 ENSG00000141665.7 0.080974 0.086704 ENSG00000141665
NKG7 ENSG00000105374.5 0.095383 0.080301 ENSG00000105374
NUP210 ENSG00000132182.7 0.087854 0.067319 ENSG00000132182
C4orf19 ENSG00000154274.10 0.078988 0.068633 ENSG00000154274
LINC00528 ENSG00000269220.1 0.053085 0.049288 ENSG00000269220
CCDC167 ENSG00000198937.8 0.081173 0.072367 ENSG00000198937
FAM27B ENSG00000170215.4 0.087634 0.093413 ENSG00000170215
AC006547.14 ENSG00000234409.3 0.07572 0.059441 ENSG00000234409
KIF23 ENSG00000137807.9 0.056516 0.067045 ENSG00000137807
SAMD10 ENSG00000130590.9 0.071779 0.067077 ENSG00000130590
CSF1R ENSG00000182578.9 0.071915 0.078341 ENSG00000182578
ARFIP1 ENSG00000164144.10 0.08397 0.061709 ENSG00000164144
B4GALT5 ENSG00000158470.5 0.102196 0.08127 ENSG00000158470
SAP30 ENSG00000164105.3 0.059356 0.047491 ENSG00000164105
KIAA0355 ENSG00000166398.8 0.079232 0.070939 ENSG00000166398
DROSHA ENSG00000113360.12 0.054923 0.06081 ENSG00000113360
HERC6 ENSG00000138642.10 0.074358 0.056372 ENSG00000138642
TMEM108 ENSG00000144868.9 0.05145 0.048507 ENSG00000144868
ARF6 ENSG00000165527.5 0.051401 0.05377 ENSG00000165527
TMEM69 ENSG00000159596.6 0.055939 0.04743 ENSG00000159596
MZT2A ENSG00000173272.9 0.060092 0.049483 ENSG00000173272
TMEM42 ENSG00000169964.5 0.07291 0.057872 ENSG00000169964
NCKAP5L ENSG00000167566.12 0.055224 0.050713 ENSG00000167566
WDR47 ENSG00000085433.11 0.19973 0.088365 ENSG00000085433
EP400 ENSG00000183495.9 0.096762 0.069342 ENSG00000183495
TTPAL ENSG00000124120.6 0.06739 0.068913 ENSG00000124120
SGK3 ENSG00000104205.8 0.100475 0.070831 ENSG00000104205
UBXN2B ENSG00000215114.3 0.133471 0.071821 ENSG00000215114
TMEM40 ENSG00000088726.11 0.074389 0.06698 ENSG00000088726
UGGT1 ENSG00000136731.8 0.078512 0.061323 ENSG00000136731
SPPL3 ENSG00000157837.11 0.055593 0.047852 ENSG00000157837
TXN2 ENSG00000100348.5 0.062355 0.070181 ENSG00000100348
ARPC5 ENSG00000162704.11 0.18271 0.084036 ENSG00000162704
ZBTB9 ENSG00000213588.4 0.12233 0.078588 ENSG00000213588
SH2D3A ENSG00000125731.8 0.077595 0.063228 ENSG00000125731
SNX30 ENSG00000148158.12 0.065681 0.077763 ENSG00000148158
ZNF440 ENSG00000171295.8 0.127693 0.07835 ENSG00000171295
TEC ENSG00000135605.8 0.076234 0.055034 ENSG00000135605
CTPS1 ENSG00000171793.9 0.071181 0.065425 ENSG00000171793
CCDC93 ENSG00000125633.6 0.127804 0.065796 ENSG00000125633
PPP1R3C ENSG00000119938.8 0.058598 0.047499 ENSG00000119938
TTC30B ENSG00000196659.8 0.069908 0.059386 ENSG00000196659
DNAL4 ENSG00000100246.7 0.085344 0.073407 ENSG00000100246
LPHN3 ENSG00000150471.10 0.051435 0.054972 ENSG00000150471
CEP164 ENSG00000110274.10 0.087493 0.068299 ENSG00000110274
RP4-798P15.3 ENSG00000254154.3 0.064709 0.050199 ENSG00000254154
CHST1 ENSG00000175264.3 0.058451 0.063157 ENSG00000175264
SCRT2 ENSG00000215397.3 0.119217 0.081322 ENSG00000215397
MRPS27 ENSG00000113048.12 0.069293 0.060153 ENSG00000113048
ARID1B ENSG00000049618.16 0.063476 0.056984 ENSG00000049618
UNC5C ENSG00000182168.10 0.075794 0.067877 ENSG00000182168
ZFP3 ENSG00000180787.5 0.071749 0.051062 ENSG00000180787
PLSCR2 ENSG00000163746.7 0.07015 0.069861 ENSG00000163746
ARAP3 ENSG00000120318.11 0.115736 0.069268 ENSG00000120318
CACNG6 ENSG00000130433.3 0.113633 0.088649 ENSG00000130433
NCK2 ENSG00000071051.9 0.05695 0.059319 ENSG00000071051
KIAA1217 ENSG00000120549.11 0.184471 0.087058 ENSG00000120549
ALMS1 ENSG00000116127.13 0.062905 0.049746 ENSG00000116127
BPHL ENSG00000137274.8 0.056016 0.061579 ENSG00000137274
GAN ENSG00000127688.3 0.087246 0.083957 ENSG00000127688
CDK10 ENSG00000185324.17 0.063931 0.047908 ENSG00000185324
GABRR2 ENSG00000111886.9 0.06692 0.049498 ENSG00000111886
MAP3K7 ENSG00000135341.13 0.060514 0.060519 ENSG00000135341
RBM17 ENSG00000134453.11 0.060293 0.066412 ENSG00000134453
DCSTAMP ENSG00000164935.2 0.159397 0.07203 ENSG00000164935
SMARCD1 ENSG00000066117.10 0.076389 0.05432 ENSG00000066117
SF3A3 ENSG00000183431.7 0.059944 0.05091 ENSG00000183431
RRAS2 ENSG00000133818.8 0.064942 0.049956 ENSG00000133818
DNM1L ENSG00000087470.13 0.057403 0.057577 ENSG00000087470
GPATCH3 ENSG00000198746.8 0.072475 0.054451 ENSG00000198746
LIN37 ENSG00000267796.3 0.086917 0.058652 ENSG00000267796
ZNF44 ENSG00000197857.9 0.067488 0.058054 ENSG00000197857
CUX1 ENSG00000257923.5 0.056073 0.050684 ENSG00000257923
RP11-366L20.2 ENSG00000197301.3 0.053582 0.062457 ENSG00000197301
SRSF6 ENSG00000124193.10 0.052805 0.051481 ENSG00000124193
NOL3 ENSG00000140939.10 0.091635 0.06037 ENSG00000140939
CAPN15 ENSG00000103326.6 0.054372 0.06346 ENSG00000103326
CHMP1A ENSG00000131165.10 0.061299 0.05553 ENSG00000131165
RASA4 ENSG00000105808.13 0.078714 0.061681 ENSG00000105808
RSBN1 ENSG00000081019.9 0.068976 0.062045 ENSG00000081019
GAS2L1 ENSG00000185340.11 0.064257 0.053162 ENSG00000185340
ROBO4 ENSG00000154133.10 0.203724 0.088002 ENSG00000154133
DCAF4 ENSG00000119599.12 0.052275 0.04798 ENSG00000119599
NFATC3 ENSG00000072736.14 0.067621 0.051564 ENSG00000072736
JAK1 ENSG00000162434.7 0.054282 0.043478 ENSG00000162434
HOXC4 ENSG00000198353.5 0.052501 0.052891 ENSG00000198353
ZBED6CL ENSG00000188707.4 0.081796 0.066329 ENSG00000188707
ZC3H11A ENSG00000058673.11 0.058339 0.0568 ENSG00000058673
FCER1G ENSG00000158869.6 0.099343 0.067632 ENSG00000158869
KLK13 ENSG00000167759.8 0.060952 0.082251 ENSG00000167759
ZBTB2 ENSG00000181472.4 0.06175 0.06163 ENSG00000181472
NCKAP1 ENSG00000061676.9 0.050225 0.052169 ENSG00000061676
ACSF3 ENSG00000176715.11 0.131974 0.082194 ENSG00000176715
CPLX3 ENSG00000213578.4 0.059606 0.048738 ENSG00000213578
LARP7 ENSG00000174720.11 0.051788 0.0547 ENSG00000174720
NEK7 ENSG00000151414.10 0.196205 0.073373 ENSG00000151414
BRD4 ENSG00000141867.13 0.060631 0.056787 ENSG00000141867
PHTF2 ENSG00000006576.12 0.054097 0.054939 ENSG00000006576
TFR2 ENSG00000106327.8 0.057611 0.057226 ENSG00000106327
MTAP ENSG00000099810.14 0.06406 0.046004 ENSG00000099810
GLO1 ENSG00000124767.6 0.082242 0.055969 ENSG00000124767
PPAPDC1B ENSG00000147535.12 0.086671 0.057473 ENSG00000147535
KLK2 ENSG00000167751.8 0.072585 0.06872 ENSG00000167751
KAZALD1 ENSG00000107821.9 0.089767 0.059439 ENSG00000107821
FRAS1 ENSG00000138759.13 0.100316 0.058426 ENSG00000138759
