AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
PTER ENSG00000165983.10 0.318672 0.078639 ENSG00000165983
ATXN7 ENSG00000163635.13 0.055961 0.0605 ENSG00000163635
DTWD1 ENSG00000104047.10 0.053129 0.049841 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.348333 0.079657 ENSG00000123643
ZNF582 ENSG00000018869.12 0.073751 0.07713 ENSG00000018869
PIGB ENSG00000069943.5 0.078133 0.062379 ENSG00000069943
GPR115 ENSG00000153294.7 0.086909 0.046034 ENSG00000153294
SAMM50 ENSG00000100347.10 0.109991 0.073575 ENSG00000100347
ZNF26 ENSG00000198393.3 0.09104 0.050613 ENSG00000198393
CDO1 ENSG00000129596.4 0.079892 0.066064 ENSG00000129596
TMEM8B ENSG00000137103.12 0.132613 0.064625 ENSG00000137103
SIRT3 ENSG00000142082.10 0.05931 0.053309 ENSG00000142082
C9orf173 ENSG00000197768.6 0.102673 0.071802 ENSG00000197768
C6orf163 ENSG00000203872.5 0.100528 0.059671 ENSG00000203872
GPR150 ENSG00000178015.4 0.13548 0.075249 ENSG00000178015
TMEM161A ENSG00000064545.10 0.168843 0.073127 ENSG00000064545
UIMC1 ENSG00000087206.12 0.174145 0.066108 ENSG00000087206
AUNIP ENSG00000127423.6 0.112491 0.068359 ENSG00000127423
SENP8 ENSG00000166192.10 0.088351 0.060668 ENSG00000166192
LTF ENSG00000012223.8 0.148599 0.0763 ENSG00000012223
TAB2 ENSG00000055208.13 0.165328 0.078957 ENSG00000055208
SHD ENSG00000105251.6 0.053883 0.068062 ENSG00000105251
ORC4 ENSG00000115947.8 0.074706 0.05019 ENSG00000115947
ARF4 ENSG00000168374.6 0.05506 0.044622 ENSG00000168374
RPA1 ENSG00000132383.7 0.089586 0.063633 ENSG00000132383
C10orf88 ENSG00000119965.8 0.123128 0.069513 ENSG00000119965
S100A16 ENSG00000188643.6 0.05733 0.059745 ENSG00000188643
KATNAL1 ENSG00000102781.9 0.052218 0.060458 ENSG00000102781
NAGS ENSG00000161653.6 0.149105 0.067879 ENSG00000161653
RAET1E ENSG00000164520.7 0.162463 0.073418 ENSG00000164520
ZNF471 ENSG00000196263.3 0.182163 0.082208 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.124846 0.067187 ENSG00000143006
AQP8 ENSG00000103375.6 0.10161 0.070824 ENSG00000103375
FGA ENSG00000171560.10 0.06823 0.059031 ENSG00000171560
OMA1 ENSG00000162600.7 0.180023 0.077266 ENSG00000162600
TOB2 ENSG00000183864.4 0.085046 0.05725 ENSG00000183864
TBC1D23 ENSG00000036054.8 0.090817 0.049523 ENSG00000036054
HFM1 ENSG00000162669.11 0.113502 0.066769 ENSG00000162669
LRRK2 ENSG00000188906.9 0.1929 0.064317 ENSG00000188906
ADPRHL2 ENSG00000116863.10 0.080012 0.062417 ENSG00000116863
CASD1 ENSG00000127995.12 0.081011 0.056903 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.077196 0.046555 ENSG00000140265
C7orf73 ENSG00000243317.3 0.521232 0.07521 ENSG00000243317
EVC2 ENSG00000173040.8 0.08969 0.08431 ENSG00000173040
CLINT1 ENSG00000113282.9 0.065666 0.053467 ENSG00000113282
FUT9 ENSG00000172461.6 0.069791 0.050412 ENSG00000172461
DUSP19 ENSG00000162999.8 0.107981 0.059717 ENSG00000162999
LMAN1 ENSG00000074695.5 0.129361 0.087617 ENSG00000074695
NUDT13 ENSG00000166321.9 0.295738 0.082956 ENSG00000166321
STK16 ENSG00000115661.9 0.063852 0.057572 ENSG00000115661
GOLT1B ENSG00000111711.5 0.159211 0.073996 ENSG00000111711
RBM26 ENSG00000139746.11 0.133627 0.064953 ENSG00000139746
KCNJ11 ENSG00000187486.5 0.320279 0.078095 ENSG00000187486
WDR55 ENSG00000120314.14 0.05264 0.037423 ENSG00000120314
RPGRIP1 ENSG00000092200.8 0.087806 0.081007 ENSG00000092200
KIAA1875 ENSG00000179698.9 0.082788 0.056208 ENSG00000179698
PDLIM4 ENSG00000131435.8 0.073176 0.04224 ENSG00000131435
RNMTL1 ENSG00000171861.6 0.109693 0.064647 ENSG00000171861
HIGD1A ENSG00000181061.9 0.077315 0.053721 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.215351 0.073083 ENSG00000174032
CCL24 ENSG00000106178.2 0.103961 0.05652 ENSG00000106178
SPTBN1 ENSG00000115306.11 0.058077 0.051617 ENSG00000115306
ABCA5 ENSG00000154265.11 0.068415 0.054876 ENSG00000154265
CCDC134 ENSG00000100147.9 0.082124 0.057109 ENSG00000100147
PDIK1L ENSG00000175087.5 0.078129 0.058904 ENSG00000175087
CCNL1 ENSG00000163660.7 0.07582 0.057518 ENSG00000163660
NAPRT1 ENSG00000147813.11 0.726264 0.052442 ENSG00000147813
SLC16A6 ENSG00000108932.7 0.100139 0.069988 ENSG00000108932
MEX3A ENSG00000254726.2 0.060448 0.071019 ENSG00000254726
NSMF ENSG00000165802.15 0.078606 0.058573 ENSG00000165802
TPBG ENSG00000146242.5 0.094548 0.054356 ENSG00000146242
TMEM62 ENSG00000137842.2 0.114641 0.072328 ENSG00000137842
TRIM17 ENSG00000162931.7 0.106365 0.060664 ENSG00000162931
TOR3A ENSG00000186283.9 0.134482 0.05843 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.233572 0.092093 ENSG00000153786
FAM107A ENSG00000168309.12 0.264535 0.082981 ENSG00000168309
KLK10 ENSG00000129451.7 0.371591 0.089624 ENSG00000129451
RHOC ENSG00000155366.11 0.075572 0.06836 ENSG00000155366
HIPK1 ENSG00000163349.17 0.055331 0.046369 ENSG00000163349
VDAC2 ENSG00000165637.9 0.145153 0.072698 ENSG00000165637
TGM3 ENSG00000125780.11 0.191386 0.077952 ENSG00000125780
LRRC41 ENSG00000132128.12 0.072579 0.055131 ENSG00000132128
REEP2 ENSG00000132563.11 0.052095 0.050363 ENSG00000132563
PLAC9 ENSG00000189129.9 0.063315 0.051268 ENSG00000189129
SPG20OS ENSG00000120664.6 0.139641 0.06789 ENSG00000120664
DPP10 ENSG00000175497.12 0.158417 0.063355 ENSG00000175497
METTL21D ENSG00000100483.9 0.157362 0.066675 ENSG00000100483
MED24 ENSG00000008838.13 0.160301 0.066965 ENSG00000008838
PDLIM5 ENSG00000163110.10 0.156741 0.068299 ENSG00000163110
DLK2 ENSG00000171462.10 0.066659 0.060801 ENSG00000171462
KIF9 ENSG00000088727.8 0.072514 0.053948 ENSG00000088727
WDSUB1 ENSG00000196151.6 0.109875 0.063282 ENSG00000196151
SLC44A5 ENSG00000137968.12 0.633201 0.056534 ENSG00000137968
ADAP2 ENSG00000184060.6 0.07093 0.060627 ENSG00000184060
H2AFY2 ENSG00000099284.9 0.063609 0.073749 ENSG00000099284
SYT14 ENSG00000143469.12 0.088862 0.064029 ENSG00000143469
APBA3 ENSG00000011132.7 0.101561 0.072699 ENSG00000011132
DPH2 ENSG00000132768.9 0.089973 0.062104 ENSG00000132768
N4BP2 ENSG00000078177.9 0.071226 0.066695 ENSG00000078177
ZDHHC5 ENSG00000156599.6 0.083246 0.054067 ENSG00000156599
DDX19A ENSG00000168872.11 0.060077 0.047527 ENSG00000168872
MANSC1 ENSG00000111261.9 0.065578 0.060225 ENSG00000111261
PTPRG ENSG00000144724.14 0.063241 0.06293 ENSG00000144724
LRRC39 ENSG00000122477.8 0.125676 0.063373 ENSG00000122477
TMEM184B ENSG00000198792.7 0.066084 0.062772 ENSG00000198792
NELFCD ENSG00000101158.8 0.064178 0.056443 ENSG00000101158
RAB2B ENSG00000129472.8 0.130957 0.077282 ENSG00000129472
GOLGA8B ENSG00000215252.7 0.063031 0.057897 ENSG00000215252
FAM114A1 ENSG00000197712.7 0.232988 0.07887 ENSG00000197712
CLTB ENSG00000175416.8 0.305866 0.087755 ENSG00000175416
PSMA4 ENSG00000041357.11 0.091163 0.061178 ENSG00000041357
RPSAP58 ENSG00000205246.4 0.072933 0.08105 ENSG00000205246
MARCO ENSG00000019169.9 0.181717 0.081136 ENSG00000019169
CASP8 ENSG00000064012.17 0.346366 0.085136 ENSG00000064012
TAOK2 ENSG00000149930.13 0.096745 0.06566 ENSG00000149930
XRCC2 ENSG00000196584.2 0.082173 0.069928 ENSG00000196584
C2orf76 ENSG00000186132.10 0.067268 0.057088 ENSG00000186132
INO80B ENSG00000115274.10 0.110028 0.063456 ENSG00000115274
DDB2 ENSG00000134574.7 0.113604 0.05849 ENSG00000134574
USMG5 ENSG00000173915.8 0.051911 0.060631 ENSG00000173915
BLOC1S6 ENSG00000104164.6 0.109196 0.065809 ENSG00000104164
LAMB1 ENSG00000091136.9 0.073566 0.060055 ENSG00000091136
DCP2 ENSG00000172795.11 0.117684 0.064564 ENSG00000172795
ALKBH7 ENSG00000125652.3 0.101652 0.0781 ENSG00000125652
FAM187B ENSG00000177558.3 0.065733 0.087323 ENSG00000177558
PCDHB4 ENSG00000081818.1 0.053934 0.049573 ENSG00000081818
SPTBN5 ENSG00000137877.8 0.180699 0.071524 ENSG00000137877
TOX ENSG00000198846.5 0.054937 0.048873 ENSG00000198846
TPM1 ENSG00000140416.15 0.071444 0.05607 ENSG00000140416
PEX3 ENSG00000034693.10 0.062767 0.056865 ENSG00000034693
SLC39A2 ENSG00000165794.5 0.274951 0.084152 ENSG00000165794
UPF2 ENSG00000151461.15 0.103231 0.074116 ENSG00000151461
RIMS3 ENSG00000117016.5 0.06515 0.061432 ENSG00000117016
PARG ENSG00000227345.4 0.13296 0.065517 ENSG00000227345
RPS5 ENSG00000083845.4 0.068292 0.050256 ENSG00000083845
CYP2W1 ENSG00000073067.9 0.204996 0.073485 ENSG00000073067
NSUN7 ENSG00000179299.12 0.298193 0.077168 ENSG00000179299
SLITRK6 ENSG00000184564.8 0.055724 0.044975 ENSG00000184564
NCKIPSD ENSG00000213672.3 0.135395 0.069758 ENSG00000213672
TEX35 ENSG00000240021.5 0.095627 0.054958 ENSG00000240021
ITIH3 ENSG00000162267.8 0.05321 0.048076 ENSG00000162267
PLD2 ENSG00000129219.9 0.063395 0.048587 ENSG00000129219
TRERF1 ENSG00000124496.8 0.11973 0.07057 ENSG00000124496
AP1AR ENSG00000138660.7 0.115103 0.061463 ENSG00000138660
PIK3C2G ENSG00000139144.5 0.102191 0.057889 ENSG00000139144
CR1 ENSG00000203710.6 0.054295 0.061628 ENSG00000203710
SLFN12L ENSG00000205045.4 0.077483 0.061065 ENSG00000205045
ANKK1 ENSG00000170209.4 0.059758 0.06276 ENSG00000170209
SPATA6L ENSG00000106686.12 0.48022 0.079882 ENSG00000106686
DDX55 ENSG00000111364.11 0.184221 0.067944 ENSG00000111364
RPAP2 ENSG00000122484.7 0.071767 0.048253 ENSG00000122484
SLC14A1 ENSG00000141469.12 0.094759 0.070475 ENSG00000141469
ZNF615 ENSG00000197619.9 0.160973 0.068368 ENSG00000197619
ZCCHC24 ENSG00000165424.6 0.056691 0.067662 ENSG00000165424
C9orf37 ENSG00000203993.3 0.101882 0.060645 ENSG00000203993
SHCBP1 ENSG00000171241.4 0.144508 0.068912 ENSG00000171241
EFCAB6 ENSG00000186976.10 0.175899 0.092644 ENSG00000186976
TIMM13 ENSG00000099800.3 0.160129 0.07575 ENSG00000099800
DERL2 ENSG00000072849.6 0.109265 0.071739 ENSG00000072849
BCL6 ENSG00000113916.13 0.056284 0.053082 ENSG00000113916
LIPK ENSG00000204021.3 0.082455 0.05357 ENSG00000204021
SLC46A3 ENSG00000139508.10 0.195025 0.07391 ENSG00000139508
PACSIN2 ENSG00000100266.12 0.086806 0.067368 ENSG00000100266
FBXO31 ENSG00000103264.11 0.174997 0.074573 ENSG00000103264
PHGR1 ENSG00000233041.4 0.162017 0.076479 ENSG00000233041
KRTAP5-3 ENSG00000196224.7 0.059012 0.055997 ENSG00000196224
GPR63 ENSG00000112218.7 0.425485 0.074806 ENSG00000112218
ARL17A ENSG00000185829.11 0.543549 0.079399 ENSG00000185829
EXT2 ENSG00000151348.9 0.199302 0.083515 ENSG00000151348
SIGLEC1 ENSG00000088827.8 0.108238 0.068526 ENSG00000088827
RP11-419C5.2 ENSG00000226232.3 0.552543 0.073998 ENSG00000226232
SYT13 ENSG00000019505.3 0.360709 0.076411 ENSG00000019505
GLCE ENSG00000138604.5 0.064119 0.058482 ENSG00000138604
C4orf33 ENSG00000151470.7 0.073772 0.053332 ENSG00000151470
NRBF2 ENSG00000148572.10 0.122647 0.062466 ENSG00000148572
SLC5A1 ENSG00000100170.5 0.059787 0.060389 ENSG00000100170
NELL2 ENSG00000184613.6 0.092592 0.060797 ENSG00000184613
OTUD1 ENSG00000165312.5 0.097066 0.061677 ENSG00000165312
DHX15 ENSG00000109606.8 0.214753 0.079284 ENSG00000109606
CTD-2368P22.1 ENSG00000176593.3 0.243003 0.073684 ENSG00000176593
SAP25 ENSG00000205307.6 0.230022 0.082485 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.382769 0.078368 ENSG00000254521
FAM78B ENSG00000188859.5 0.076082 0.055382 ENSG00000188859
GEMIN4 ENSG00000179409.6 0.137603 0.075109 ENSG00000179409
MTRNR2L8 ENSG00000255823.1 0.103372 0.072618 ENSG00000255823
HBA1 ENSG00000206172.4 0.064867 0.074953 ENSG00000206172
ALX3 ENSG00000156150.6 0.115719 0.064397 ENSG00000156150
SRP14 ENSG00000140319.6 0.07849 0.054859 ENSG00000140319
PFDN5 ENSG00000123349.9 0.087362 0.060831 ENSG00000123349
SCAMP2 ENSG00000140497.12 0.171818 0.073675 ENSG00000140497
CDC5L ENSG00000096401.7 0.180135 0.088299 ENSG00000096401
FLRT3 ENSG00000125848.9 0.057275 0.050661 ENSG00000125848
EDEM3 ENSG00000116406.14 0.189622 0.066025 ENSG00000116406
KDELC2 ENSG00000178202.8 0.054563 0.056415 ENSG00000178202
WBSCR28 ENSG00000175877.3 0.059591 0.047573 ENSG00000175877
KDM2B ENSG00000089094.12 0.139285 0.072376 ENSG00000089094
TMEM106C ENSG00000134291.7 0.059082 0.057484 ENSG00000134291
PACSIN3 ENSG00000165912.11 0.261727 0.085863 ENSG00000165912
RP11-351M8.1 ENSG00000259649.1 0.071866 0.057926 ENSG00000259649
FAM26F ENSG00000188820.8 0.21406 0.0742 ENSG00000188820
TNKS2 ENSG00000107854.5 0.340258 0.075281 ENSG00000107854
TTC36 ENSG00000172425.6 0.056425 0.050484 ENSG00000172425
ABCB9 ENSG00000150967.13 0.087845 0.045797 ENSG00000150967
HEXDC ENSG00000169660.11 0.106721 0.069913 ENSG00000169660
MPHOSPH9 ENSG00000051825.10 0.066115 0.042819 ENSG00000051825
GRB2 ENSG00000177885.9 0.211457 0.075304 ENSG00000177885
TMEM178B ENSG00000261115.1 0.126619 0.060956 ENSG00000261115
NDUFA3 ENSG00000170906.11 0.153116 0.097376 ENSG00000170906
RWDD1 ENSG00000111832.8 0.159901 0.073756 ENSG00000111832
CENPC ENSG00000145241.6 0.220137 0.079341 ENSG00000145241
HIPK4 ENSG00000160396.8 0.083727 0.066323 ENSG00000160396
PAQR8 ENSG00000170915.8 0.14628 0.069196 ENSG00000170915
OXR1 ENSG00000164830.13 0.199521 0.069925 ENSG00000164830
FAM171B ENSG00000144369.8 0.076155 0.053271 ENSG00000144369
DNAAF3 ENSG00000167646.9 0.157801 0.085117 ENSG00000167646
NUP50 ENSG00000093000.13 0.285998 0.089611 ENSG00000093000
C22orf15 ENSG00000169314.10 0.054759 0.063782 ENSG00000169314
PCGF2 ENSG00000056661.9 0.353648 0.083074 ENSG00000056661
GOLGA3 ENSG00000090615.8 0.057807 0.045467 ENSG00000090615
ZNF587B ENSG00000269343.2 0.059838 0.054258 ENSG00000269343
GYPC ENSG00000136732.10 0.153821 0.067656 ENSG00000136732
MAML2 ENSG00000184384.9 0.056962 0.059573 ENSG00000184384
HEATR6 ENSG00000068097.10 0.315972 0.087713 ENSG00000068097
SCARB2 ENSG00000138760.4 0.160835 0.068132 ENSG00000138760
YWHAE ENSG00000108953.12 0.060981 0.05123 ENSG00000108953
REM2 ENSG00000139890.5 0.110125 0.074616 ENSG00000139890
TSLP ENSG00000145777.10 0.202693 0.071878 ENSG00000145777
CYP2C19 ENSG00000165841.5 0.161746 0.064797 ENSG00000165841
MAPK12 ENSG00000188130.9 0.105745 0.068599 ENSG00000188130
CCDC163P ENSG00000236624.4 0.659498 0.059768 ENSG00000236624
NRIP3 ENSG00000175352.6 0.130113 0.07479 ENSG00000175352
FGFBP3 ENSG00000174721.9 0.056007 0.049418 ENSG00000174721
SCCPDH ENSG00000143653.9 0.097477 0.067373 ENSG00000143653
PRRG2 ENSG00000126460.6 0.289813 0.084589 ENSG00000126460
TMTC3 ENSG00000139324.7 0.0737 0.056749 ENSG00000139324
BVES ENSG00000112276.9 0.188529 0.079897 ENSG00000112276
ZCCHC11 ENSG00000134744.9 0.172094 0.070142 ENSG00000134744
PDZRN4 ENSG00000165966.10 0.085543 0.052416 ENSG00000165966
ROPN1L ENSG00000145491.7 0.076961 0.061622 ENSG00000145491
ZNF217 ENSG00000171940.9 0.067819 0.06417 ENSG00000171940
LMTK2 ENSG00000164715.5 0.133918 0.06622 ENSG00000164715
HOXB7 ENSG00000260027.2 0.066488 0.058065 ENSG00000260027
SMEK2 ENSG00000138041.11 0.19573 0.079349 ENSG00000138041
CHD5 ENSG00000116254.13 0.071555 0.063167 ENSG00000116254
DUS3L ENSG00000141994.11 0.29028 0.08582 ENSG00000141994
PPIC ENSG00000168938.5 0.072906 0.049317 ENSG00000168938
CASC3 ENSG00000108349.10 0.071865 0.059757 ENSG00000108349
DISP2 ENSG00000140323.4 0.724041 0.05288 ENSG00000140323
KIAA1147 ENSG00000257093.2 0.119544 0.060449 ENSG00000257093
ZNF202 ENSG00000166261.6 0.08843 0.068858 ENSG00000166261
CRMP1 ENSG00000072832.10 0.472226 0.092385 ENSG00000072832
KATNBL1 ENSG00000134152.6 0.078048 0.056413 ENSG00000134152
PRMT3 ENSG00000185238.8 0.12037 0.085079 ENSG00000185238
DENND4C ENSG00000137145.15 0.143644 0.082601 ENSG00000137145
C2orf88 ENSG00000187699.6 0.057159 0.049277 ENSG00000187699
DKKL1 ENSG00000104901.2 0.188623 0.073089 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.056515 0.051623 ENSG00000152583
ZNF502 ENSG00000196653.7 0.26702 0.077957 ENSG00000196653
CDH16 ENSG00000166589.8 0.061542 0.053729 ENSG00000166589
C10orf131 ENSG00000173088.8 0.06841 0.051999 ENSG00000173088
CACNA1A ENSG00000141837.14 0.109296 0.066315 ENSG00000141837
MTHFSD ENSG00000103248.13 0.419438 0.095857 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.222418 0.087486 ENSG00000239665
SASS6 ENSG00000156876.8 0.112127 0.061695 ENSG00000156876
ZNF415 ENSG00000170954.7 0.104652 0.072705 ENSG00000170954
DZIP1 ENSG00000134874.13 0.099081 0.060627 ENSG00000134874
ALG12 ENSG00000182858.8 0.101713 0.062628 ENSG00000182858
ATP8A2 ENSG00000132932.12 0.072879 0.065914 ENSG00000132932
GLIPR1 ENSG00000139278.5 0.051318 0.046302 ENSG00000139278
STAC2 ENSG00000141750.6 0.056522 0.057127 ENSG00000141750
RGMB ENSG00000174136.7 0.129647 0.067909 ENSG00000174136
TTL ENSG00000114999.6 0.085913 0.061505 ENSG00000114999
LRP8 ENSG00000157193.10 0.102927 0.068625 ENSG00000157193
SETX ENSG00000107290.9 0.07399 0.056343 ENSG00000107290
ZC3H3 ENSG00000014164.6 0.248856 0.073995 ENSG00000014164
TMEM232 ENSG00000186952.10 0.121987 0.06508 ENSG00000186952
ADORA2A ENSG00000128271.15 0.088395 0.055108 ENSG00000128271
WDYHV1 ENSG00000156795.2 0.37461 0.081216 ENSG00000156795
RD3L ENSG00000227729.2 0.053019 0.053637 ENSG00000227729
STOML1 ENSG00000067221.9 0.053708 0.051299 ENSG00000067221
LRRC73 ENSG00000204052.4 0.132854 0.077368 ENSG00000204052
ABCC9 ENSG00000069431.6 0.083012 0.061468 ENSG00000069431
ABHD17B ENSG00000107362.9 0.126514 0.064084 ENSG00000107362
ASPA ENSG00000108381.6 0.060024 0.058294 ENSG00000108381
CEACAM3 ENSG00000170956.12 0.189484 0.091131 ENSG00000170956
ANKRD7 ENSG00000106013.8 0.050031 0.045078 ENSG00000106013
ZNF410 ENSG00000119725.13 0.084022 0.053249 ENSG00000119725
REV1 ENSG00000135945.5 0.211835 0.075632 ENSG00000135945
TMEM237 ENSG00000155755.14 0.086403 0.06106 ENSG00000155755
FAM21C ENSG00000172661.13 0.183846 0.072287 ENSG00000172661
RSAD2 ENSG00000134321.7 0.063207 0.060864 ENSG00000134321
DUOX1 ENSG00000137857.13 0.132989 0.065139 ENSG00000137857
ZC3H12D ENSG00000178199.9 0.061441 0.051581 ENSG00000178199
NTN5 ENSG00000142233.7 0.201349 0.070948 ENSG00000142233
ZNF224 ENSG00000267680.1 0.061291 0.069188 ENSG00000267680
HCLS1 ENSG00000180353.6 0.057536 0.043678 ENSG00000180353
RABGGTB ENSG00000137955.11 0.164364 0.064834 ENSG00000137955
UPK1A ENSG00000105668.3 0.059042 0.057122 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.139563 0.068375 ENSG00000173457
NUCKS1 ENSG00000069275.12 0.261896 0.077157 ENSG00000069275
CNTLN ENSG00000044459.10 0.067795 0.059197 ENSG00000044459
TPH1 ENSG00000129167.5 0.14516 0.07507 ENSG00000129167
SMU1 ENSG00000122692.7 0.13196 0.061877 ENSG00000122692
SLC4A10 ENSG00000144290.11 0.074185 0.061613 ENSG00000144290
MRPL17 ENSG00000158042.8 0.078902 0.057971 ENSG00000158042
SPAG8 ENSG00000137098.9 0.069208 0.053258 ENSG00000137098
ABCA8 ENSG00000141338.9 0.064982 0.050971 ENSG00000141338
DDX42 ENSG00000198231.8 0.066043 0.044804 ENSG00000198231
ATP7B ENSG00000123191.9 0.451144 0.082838 ENSG00000123191
C10orf71 ENSG00000177354.7 0.181787 0.076525 ENSG00000177354
PLA2G4F ENSG00000168907.9 0.161345 0.075688 ENSG00000168907
UBE2D3 ENSG00000109332.15 0.090206 0.057259 ENSG00000109332
ZNF558 ENSG00000167785.4 0.117321 0.067668 ENSG00000167785
MS4A7 ENSG00000166927.8 0.096039 0.055336 ENSG00000166927
NXF1 ENSG00000162231.9 0.05456 0.048811 ENSG00000162231
TRIM65 ENSG00000141569.6 0.217025 0.085646 ENSG00000141569
NUP93 ENSG00000102900.8 0.100954 0.069279 ENSG00000102900
USHBP1 ENSG00000130307.7 0.069905 0.07201 ENSG00000130307
STK4 ENSG00000101109.7 0.088546 0.064307 ENSG00000101109
ZNF580 ENSG00000213015.4 0.345865 0.084455 ENSG00000213015
SMIM7 ENSG00000214046.4 0.056919 0.05898 ENSG00000214046
TATDN3 ENSG00000203705.6 0.085841 0.061058 ENSG00000203705
DNAH14 ENSG00000185842.10 0.104737 0.062321 ENSG00000185842
SCAPER ENSG00000140386.8 0.18362 0.060506 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.227688 0.074204 ENSG00000146223
SLC2A3 ENSG00000059804.11 0.064535 0.047223 ENSG00000059804
YRDC ENSG00000196449.3 0.074871 0.057177 ENSG00000196449
SPDYE4 ENSG00000183318.7 0.153692 0.079028 ENSG00000183318
IL18R1 ENSG00000115604.6 0.151286 0.065519 ENSG00000115604
AMT ENSG00000145020.10 0.121348 0.059757 ENSG00000145020
ARPP19 ENSG00000128989.6 0.284141 0.077701 ENSG00000128989
KCTD20 ENSG00000112078.9 0.108229 0.058711 ENSG00000112078
USPL1 ENSG00000132952.7 0.182593 0.08258 ENSG00000132952
MUC7 ENSG00000171195.6 0.077482 0.052797 ENSG00000171195
ZC3H8 ENSG00000144161.7 0.131137 0.066231 ENSG00000144161
LHCGR ENSG00000138039.10 0.050068 0.053485 ENSG00000138039
DCDC2C ENSG00000214866.3 0.058773 0.049124 ENSG00000214866
CNIH4 ENSG00000143771.7 0.367549 0.076663 ENSG00000143771
CD59 ENSG00000085063.10 0.054303 0.055691 ENSG00000085063
ZNF860 ENSG00000197385.5 0.072787 0.053362 ENSG00000197385
ROMO1 ENSG00000125995.11 0.117605 0.076067 ENSG00000125995
CHST12 ENSG00000136213.7 0.094208 0.058785 ENSG00000136213
FMO1 ENSG00000010932.11 0.151527 0.072677 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.126677 0.065956 ENSG00000137822
NOD1 ENSG00000106100.6 0.058008 0.048872 ENSG00000106100
TMX3 ENSG00000166479.5 0.057609 0.073479 ENSG00000166479
MYO9A ENSG00000066933.11 0.074021 0.055676 ENSG00000066933
PIBF1 ENSG00000083535.11 0.072095 0.05366 ENSG00000083535
HRC ENSG00000130528.7 0.117336 0.075687 ENSG00000130528
N4BP2L1 ENSG00000139597.12 0.114927 0.066392 ENSG00000139597
EIF2S1 ENSG00000134001.8 0.054096 0.049486 ENSG00000134001
GAL3ST4 ENSG00000197093.6 0.068473 0.053756 ENSG00000197093
TIMM17A ENSG00000134375.6 0.155363 0.078749 ENSG00000134375
CYB5B ENSG00000103018.12 0.114527 0.066701 ENSG00000103018
CNNM1 ENSG00000119946.9 0.050509 0.064688 ENSG00000119946
FXYD5 ENSG00000089327.10 0.384724 0.081681 ENSG00000089327
MS4A6E ENSG00000166926.4 0.059933 0.048802 ENSG00000166926
FOLH1 ENSG00000086205.12 0.173048 0.086621 ENSG00000086205
ITGA11 ENSG00000137809.12 0.120348 0.06469 ENSG00000137809
RASSF8 ENSG00000123094.11 0.119041 0.073136 ENSG00000123094
ZNF852 ENSG00000178917.10 0.084875 0.059198 ENSG00000178917
PCDHA1 ENSG00000204970.5 0.055585 0.044268 ENSG00000204970
ADAM18 ENSG00000168619.11 0.051069 0.056466 ENSG00000168619
SATB1 ENSG00000182568.12 0.053379 0.053724 ENSG00000182568
AKAP11 ENSG00000023516.7 0.081609 0.049124 ENSG00000023516
MAPK15 ENSG00000181085.10 0.185191 0.074561 ENSG00000181085
EEFSEC ENSG00000132394.6 0.081848 0.058861 ENSG00000132394
PARP4 ENSG00000102699.5 0.092456 0.066775 ENSG00000102699
PRKCI ENSG00000163558.8 0.053437 0.050442 ENSG00000163558
LINGO4 ENSG00000213171.2 0.052833 0.063793 ENSG00000213171
CRYBB3 ENSG00000100053.5 0.378724 0.08188 ENSG00000100053
PDGFB ENSG00000100311.12 0.086758 0.061513 ENSG00000100311
LONRF2 ENSG00000170500.8 0.119406 0.052797 ENSG00000170500
DYNC1I2 ENSG00000077380.11 0.180017 0.061019 ENSG00000077380
IGLON5 ENSG00000142549.9 0.084728 0.074285 ENSG00000142549
CMTM4 ENSG00000183723.8 0.080461 0.057266 ENSG00000183723
RASIP1 ENSG00000105538.4 0.256224 0.072597 ENSG00000105538
C19orf53 ENSG00000104979.4 0.215 0.079397 ENSG00000104979
RP11-817J15.3 ENSG00000255798.1 0.057923 0.053968 ENSG00000255798
MDN1 ENSG00000112159.7 0.109616 0.059216 ENSG00000112159
FIS1 ENSG00000214253.4 0.388763 0.072133 ENSG00000214253
LRRC40 ENSG00000066557.5 0.083932 0.050958 ENSG00000066557
ANGPTL4 ENSG00000167772.7 0.147385 0.078155 ENSG00000167772
FMO2 ENSG00000094963.9 0.150923 0.076045 ENSG00000094963
CCDC28B ENSG00000160050.10 0.105352 0.066403 ENSG00000160050
FAM53B ENSG00000189319.9 0.056822 0.056613 ENSG00000189319
ACSL3 ENSG00000123983.9 0.092538 0.066941 ENSG00000123983
ORMDL1 ENSG00000128699.9 0.558058 0.06793 ENSG00000128699
PRDX1 ENSG00000117450.9 0.117792 0.078423 ENSG00000117450
