AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
TSPAN9 ENSG00000011105.7 0.050605 0.038401 ENSG00000011105
CACNA2D4 ENSG00000151062.10 0.06044 0.056379 ENSG00000151062
SHD ENSG00000105251.6 0.12811 0.084936 ENSG00000105251
CAP2 ENSG00000112186.7 0.066098 0.063294 ENSG00000112186
ORC4 ENSG00000115947.8 0.061373 0.060005 ENSG00000115947
SRPK1 ENSG00000096063.10 0.155702 0.096801 ENSG00000096063
C10orf88 ENSG00000119965.8 0.106397 0.070815 ENSG00000119965
THAP6 ENSG00000174796.8 0.055958 0.046436 ENSG00000174796
ADAM9 ENSG00000168615.7 0.050018 0.065723 ENSG00000168615
VAX2 ENSG00000116035.2 0.07874 0.065308 ENSG00000116035
PGM2 ENSG00000169299.9 0.356511 0.090023 ENSG00000169299
PPP2R5D ENSG00000112640.10 0.058816 0.071836 ENSG00000112640
TRMU ENSG00000100416.8 0.108686 0.067049 ENSG00000100416
RAET1E ENSG00000164520.7 0.336603 0.093455 ENSG00000164520
KIAA1456 ENSG00000250305.4 0.092972 0.064541 ENSG00000250305
TRAF4 ENSG00000076604.10 0.076251 0.06813 ENSG00000076604
CLDN17 ENSG00000156282.3 0.055521 0.06494 ENSG00000156282
OMA1 ENSG00000162600.7 0.050971 0.05586 ENSG00000162600
KLC4 ENSG00000137171.10 0.150115 0.080241 ENSG00000137171
MIER2 ENSG00000105556.5 0.054767 0.056739 ENSG00000105556
LGALS9C ENSG00000171916.12 0.081121 0.057551 ENSG00000171916
S100A5 ENSG00000196420.3 0.083896 0.062694 ENSG00000196420
TMEM88B ENSG00000205116.3 0.108181 0.071601 ENSG00000205116
IRGQ ENSG00000167378.4 0.172225 0.086762 ENSG00000167378
HFM1 ENSG00000162669.11 0.240604 0.087983 ENSG00000162669
LRRK2 ENSG00000188906.9 0.059681 0.049394 ENSG00000188906
SERINC2 ENSG00000168528.7 0.06148 0.046056 ENSG00000168528
ZSCAN29 ENSG00000140265.8 0.154761 0.07603 ENSG00000140265
PTRH2 ENSG00000141378.13 0.051702 0.039281 ENSG00000141378
GALNT13 ENSG00000144278.10 0.162222 0.077245 ENSG00000144278
UFSP2 ENSG00000109775.6 0.14246 0.080872 ENSG00000109775
KRT8 ENSG00000170421.7 0.084818 0.065325 ENSG00000170421
N4BP3 ENSG00000145911.5 0.062239 0.051181 ENSG00000145911
PNMAL1 ENSG00000182013.13 0.207137 0.102662 ENSG00000182013
GPNMB ENSG00000136235.11 0.055105 0.04465 ENSG00000136235
SNAI1 ENSG00000124216.3 0.063832 0.05936 ENSG00000124216
CHRNB2 ENSG00000160716.4 0.063738 0.052515 ENSG00000160716
ZNF431 ENSG00000196705.4 0.08624 0.073771 ENSG00000196705
NUDT13 ENSG00000166321.9 0.057491 0.041946 ENSG00000166321
RALB ENSG00000144118.9 0.052865 0.058838 ENSG00000144118
CPSF3L ENSG00000127054.14 0.0649 0.059807 ENSG00000127054
RBM26 ENSG00000139746.11 0.084562 0.069617 ENSG00000139746
MAB21L3 ENSG00000173212.4 0.186465 0.088851 ENSG00000173212
RBM38 ENSG00000132819.12 0.078458 0.068667 ENSG00000132819
KEL ENSG00000197993.3 0.055496 0.057807 ENSG00000197993
PREPL ENSG00000138078.11 0.144935 0.077558 ENSG00000138078
SUZ12 ENSG00000178691.6 0.056996 0.046779 ENSG00000178691
ENO3 ENSG00000108515.13 0.094542 0.075201 ENSG00000108515
FUT1 ENSG00000174951.6 0.052439 0.047531 ENSG00000174951
STARD5 ENSG00000172345.9 0.246447 0.095205 ENSG00000172345
RPS15 ENSG00000115268.5 0.143056 0.086752 ENSG00000115268
COA4 ENSG00000181924.6 0.068329 0.067535 ENSG00000181924
HIGD1A ENSG00000181061.9 0.061297 0.049795 ENSG00000181061
JUNB ENSG00000171223.4 0.110807 0.07274 ENSG00000171223
CCL24 ENSG00000106178.2 0.167633 0.07741 ENSG00000106178
KANK1 ENSG00000107104.14 0.093557 0.069837 ENSG00000107104
KMO ENSG00000117009.7 0.146471 0.086559 ENSG00000117009
SAMD8 ENSG00000156671.7 0.088061 0.06818 ENSG00000156671
RNF34 ENSG00000170633.12 0.180818 0.073727 ENSG00000170633
CYP2A6 ENSG00000255974.2 0.061976 0.079631 ENSG00000255974
GOLGA8A ENSG00000175265.13 0.087331 0.066165 ENSG00000175265
C16orf93 ENSG00000196118.7 0.104401 0.059735 ENSG00000196118
ZFYVE19 ENSG00000166140.13 0.099574 0.053237 ENSG00000166140
MEX3A ENSG00000254726.2 0.106373 0.085641 ENSG00000254726
TPBG ENSG00000146242.5 0.081632 0.060704 ENSG00000146242
TMEM62 ENSG00000137842.2 0.059871 0.050859 ENSG00000137842
XPOT ENSG00000184575.7 0.062519 0.062359 ENSG00000184575
TOR3A ENSG00000186283.9 0.082761 0.04739 ENSG00000186283
AC187652.1 ENSG00000269396.1 0.07251 0.082055 ENSG00000269396
PDE6B ENSG00000133256.8 0.12138 0.073593 ENSG00000133256
KIN ENSG00000151657.6 0.057558 0.060677 ENSG00000151657
TGM3 ENSG00000125780.11 0.079162 0.07813 ENSG00000125780
GOLM1 ENSG00000135052.12 0.090302 0.065578 ENSG00000135052
REEP2 ENSG00000132563.11 0.06695 0.048827 ENSG00000132563
MAP7 ENSG00000135525.14 0.055649 0.049874 ENSG00000135525
RCAN3 ENSG00000117602.7 0.09086 0.074841 ENSG00000117602
MAP6D1 ENSG00000180834.3 0.080872 0.05529 ENSG00000180834
PLAC9 ENSG00000189129.9 0.060457 0.051084 ENSG00000189129
TRPC1 ENSG00000144935.10 0.094518 0.081426 ENSG00000144935
COL10A1 ENSG00000123500.5 0.077223 0.056724 ENSG00000123500
ANTXR2 ENSG00000163297.12 0.132603 0.079876 ENSG00000163297
PSME3 ENSG00000131467.6 0.050529 0.043497 ENSG00000131467
MED24 ENSG00000008838.13 0.338062 0.075524 ENSG00000008838
PDLIM5 ENSG00000163110.10 0.072647 0.058915 ENSG00000163110
DLK2 ENSG00000171462.10 0.054663 0.066018 ENSG00000171462
IAH1 ENSG00000134330.14 0.097913 0.077197 ENSG00000134330
WDSUB1 ENSG00000196151.6 0.077169 0.053983 ENSG00000196151
DNAJC5 ENSG00000101152.6 0.118895 0.072869 ENSG00000101152
SLC44A5 ENSG00000137968.12 0.088877 0.060689 ENSG00000137968
DDX23 ENSG00000174243.5 0.052466 0.055583 ENSG00000174243
SFMBT1 ENSG00000163935.9 0.204214 0.08541 ENSG00000163935
CTNNA3 ENSG00000183230.11 0.192813 0.085391 ENSG00000183230
SYT14 ENSG00000143469.12 0.199815 0.078579 ENSG00000143469
POLR2M ENSG00000255529.3 0.064231 0.064831 ENSG00000255529
SNX2 ENSG00000205302.2 0.070528 0.054633 ENSG00000205302
ZNF407 ENSG00000215421.5 0.05485 0.058188 ENSG00000215421
AL590452.1 ENSG00000268172.1 0.070025 0.057074 ENSG00000268172
HECTD4 ENSG00000173064.6 0.052928 0.059322 ENSG00000173064
KIAA1211 ENSG00000109265.8 0.109099 0.076283 ENSG00000109265
SYT10 ENSG00000110975.4 0.137204 0.068131 ENSG00000110975
NELFCD ENSG00000101158.8 0.060471 0.056756 ENSG00000101158
RAB2B ENSG00000129472.8 0.127595 0.085583 ENSG00000129472
FAM114A1 ENSG00000197712.7 0.125554 0.069013 ENSG00000197712
DOK3 ENSG00000146094.9 0.066541 0.064675 ENSG00000146094
FBLN5 ENSG00000140092.10 0.099933 0.079604 ENSG00000140092
DUSP27 ENSG00000198842.5 0.062915 0.057637 ENSG00000198842
CDH15 ENSG00000129910.3 0.184014 0.083264 ENSG00000129910
C2orf76 ENSG00000186132.10 0.115095 0.068838 ENSG00000186132
SGCB ENSG00000163069.8 0.056022 0.048456 ENSG00000163069
POLD4 ENSG00000175482.4 0.050754 0.055432 ENSG00000175482
TMEM184A ENSG00000164855.11 0.061931 0.063272 ENSG00000164855
DCP2 ENSG00000172795.11 0.111552 0.066003 ENSG00000172795
ZNF485 ENSG00000198298.8 0.081708 0.064235 ENSG00000198298
ABCG1 ENSG00000160179.14 0.061701 0.061199 ENSG00000160179
ALKBH7 ENSG00000125652.3 0.098907 0.070868 ENSG00000125652
NDUFA8 ENSG00000119421.5 0.052946 0.06337 ENSG00000119421
PRSS57 ENSG00000185198.7 0.123788 0.076601 ENSG00000185198
PCDH20 ENSG00000197991.10 0.125424 0.06766 ENSG00000197991
SPTBN5 ENSG00000137877.8 0.067982 0.054251 ENSG00000137877
LSS ENSG00000160285.10 0.060609 0.059131 ENSG00000160285
MAP6 ENSG00000171533.7 0.115163 0.070715 ENSG00000171533
ZNF226 ENSG00000167380.12 0.072101 0.057462 ENSG00000167380
YARS ENSG00000134684.6 0.088572 0.064365 ENSG00000134684
SLC39A2 ENSG00000165794.5 0.060285 0.069401 ENSG00000165794
SNRNP40 ENSG00000060688.8 0.089384 0.052324 ENSG00000060688
SNX3 ENSG00000112335.10 0.0562 0.059826 ENSG00000112335
AKAP9 ENSG00000127914.12 0.074731 0.055889 ENSG00000127914
TNFAIP8 ENSG00000145779.7 0.05417 0.058795 ENSG00000145779
MSC ENSG00000178860.8 0.054522 0.065379 ENSG00000178860
PSTK ENSG00000179988.9 0.077165 0.056894 ENSG00000179988
TTC39B ENSG00000155158.15 0.086136 0.077869 ENSG00000155158
SLC13A2 ENSG00000007216.10 0.07414 0.084313 ENSG00000007216
DLST ENSG00000119689.10 0.124306 0.069466 ENSG00000119689
CYP2W1 ENSG00000073067.9 0.477173 0.07951 ENSG00000073067
SBNO2 ENSG00000064932.11 0.085729 0.080639 ENSG00000064932
SARNP ENSG00000205323.4 0.080694 0.067918 ENSG00000205323
BTG1 ENSG00000133639.3 0.052098 0.053543 ENSG00000133639
ZNF74 ENSG00000185252.13 0.083584 0.083215 ENSG00000185252
ACKR2 ENSG00000144648.9 0.103542 0.066087 ENSG00000144648
LY6E ENSG00000160932.6 0.13309 0.07339 ENSG00000160932
AP5M1 ENSG00000053770.7 0.12032 0.073987 ENSG00000053770
CCDC173 ENSG00000154479.8 0.091053 0.066217 ENSG00000154479
CYP3A7 ENSG00000160870.8 0.053726 0.052804 ENSG00000160870
TXNL4A ENSG00000141759.10 0.103779 0.082279 ENSG00000141759
SPATA6L ENSG00000106686.12 0.096045 0.07596 ENSG00000106686
TREML2 ENSG00000112195.8 0.17681 0.093692 ENSG00000112195
DDX55 ENSG00000111364.11 0.058577 0.055686 ENSG00000111364
EIF6 ENSG00000242372.2 0.050205 0.055037 ENSG00000242372
ZNF615 ENSG00000197619.9 0.056894 0.061016 ENSG00000197619
CREBRF ENSG00000164463.8 0.160511 0.087309 ENSG00000164463
HOXD9 ENSG00000128709.10 0.075663 0.058267 ENSG00000128709
ARMC5 ENSG00000140691.12 0.058216 0.04895 ENSG00000140691
ZNF837 ENSG00000152475.6 0.091747 0.058338 ENSG00000152475
TMEM179B ENSG00000185475.4 0.054639 0.047669 ENSG00000185475
C10orf118 ENSG00000165813.12 0.087261 0.071289 ENSG00000165813
E2F5 ENSG00000133740.6 0.110487 0.06391 ENSG00000133740
WNT3 ENSG00000108379.5 0.086658 0.056829 ENSG00000108379
SLC46A3 ENSG00000139508.10 0.124591 0.076532 ENSG00000139508
FBXO31 ENSG00000103264.11 0.055068 0.070538 ENSG00000103264
ARL17A ENSG00000185829.11 0.1626 0.079796 ENSG00000185829
EXT2 ENSG00000151348.9 0.223664 0.084278 ENSG00000151348
RRAD ENSG00000166592.7 0.097925 0.058591 ENSG00000166592
RP11-419C5.2 ENSG00000226232.3 0.088075 0.053076 ENSG00000226232
NEIL2 ENSG00000154328.11 0.054827 0.05171 ENSG00000154328
SDCBP ENSG00000137575.7 0.074351 0.060446 ENSG00000137575
C4orf33 ENSG00000151470.7 0.055093 0.057467 ENSG00000151470
OXTR ENSG00000180914.6 0.125736 0.07946 ENSG00000180914
SLC5A1 ENSG00000100170.5 0.058094 0.055534 ENSG00000100170
NELL2 ENSG00000184613.6 0.119897 0.063161 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.114694 0.066122 ENSG00000176593
FGF12 ENSG00000114279.8 0.100734 0.066281 ENSG00000114279
SIGLEC12 ENSG00000254521.2 0.085574 0.083896 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.103517 0.066048 ENSG00000113211
LTB ENSG00000227507.2 0.118378 0.081071 ENSG00000227507
SIGLEC6 ENSG00000105492.11 0.080483 0.076712 ENSG00000105492
FBXO34 ENSG00000178974.5 0.050306 0.047684 ENSG00000178974
SGMS2 ENSG00000164023.10 0.0687 0.064748 ENSG00000164023
LILRA6 ENSG00000244482.5 0.114835 0.093663 ENSG00000244482
ZNF728 ENSG00000269067.1 0.220195 0.086646 ENSG00000269067
DHX35 ENSG00000101452.10 0.096131 0.090459 ENSG00000101452
EDEM3 ENSG00000116406.14 0.131576 0.068717 ENSG00000116406
TDP1 ENSG00000042088.9 0.140897 0.077447 ENSG00000042088
KDM2B ENSG00000089094.12 0.063023 0.048069 ENSG00000089094
PRDM16 ENSG00000142611.12 0.072519 0.057313 ENSG00000142611
TMEM52B ENSG00000165685.4 0.071069 0.076013 ENSG00000165685
FAM26F ENSG00000188820.8 0.0502 0.055259 ENSG00000188820
DENR ENSG00000139726.6 0.085186 0.051986 ENSG00000139726
TNKS2 ENSG00000107854.5 0.11934 0.064266 ENSG00000107854
GPBP1 ENSG00000062194.11 0.0923 0.064053 ENSG00000062194
HEXDC ENSG00000169660.11 0.067553 0.069788 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.174982 0.081144 ENSG00000163623
OTUB2 ENSG00000089723.5 0.100656 0.078804 ENSG00000089723
WDR72 ENSG00000166415.10 0.146789 0.079246 ENSG00000166415
NDUFA3 ENSG00000170906.11 0.074496 0.075589 ENSG00000170906
FXYD2 ENSG00000137731.9 0.124265 0.084622 ENSG00000137731
IGFL4 ENSG00000204869.4 0.119985 0.097922 ENSG00000204869
CENPC ENSG00000145241.6 0.144774 0.06417 ENSG00000145241
PAQR8 ENSG00000170915.8 0.081757 0.063979 ENSG00000170915
TRAPPC6A ENSG00000007255.6 0.057265 0.052409 ENSG00000007255
GPC6 ENSG00000183098.6 0.172042 0.094933 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.131841 0.090298 ENSG00000167646
SLC18A2 ENSG00000165646.7 0.066744 0.070328 ENSG00000165646
PCGF2 ENSG00000056661.9 0.093046 0.071282 ENSG00000056661
ADRB1 ENSG00000043591.4 0.110005 0.072269 ENSG00000043591
VWA8 ENSG00000102763.11 0.114098 0.058886 ENSG00000102763
C5orf15 ENSG00000113583.6 0.10115 0.07355 ENSG00000113583
ZNF587B ENSG00000269343.2 0.069443 0.061874 ENSG00000269343
PAM16 ENSG00000217930.3 0.088045 0.084692 ENSG00000217930
C9orf147 ENSG00000230185.4 0.066767 0.06607 ENSG00000230185
SCARB2 ENSG00000138760.4 0.095765 0.06691 ENSG00000138760
SP100 ENSG00000067066.12 0.121001 0.072411 ENSG00000067066
MRRF ENSG00000148187.12 0.119337 0.084088 ENSG00000148187
SLC52A2 ENSG00000185803.4 0.107116 0.064327 ENSG00000185803
REM2 ENSG00000139890.5 0.124122 0.079232 ENSG00000139890
EGR1 ENSG00000120738.7 0.090248 0.076647 ENSG00000120738
EI24 ENSG00000149547.10 0.053365 0.056566 ENSG00000149547
STAM2 ENSG00000115145.5 0.109241 0.070263 ENSG00000115145
STX3 ENSG00000166900.10 0.174529 0.075037 ENSG00000166900
CCDC163P ENSG00000236624.4 0.097544 0.07667 ENSG00000236624
NRIP3 ENSG00000175352.6 0.074651 0.063396 ENSG00000175352
RAP1GAP2 ENSG00000132359.9 0.062955 0.052908 ENSG00000132359
PRRG2 ENSG00000126460.6 0.083649 0.069193 ENSG00000126460
GPANK1 ENSG00000204438.6 0.073326 0.060692 ENSG00000204438
DIAPH1 ENSG00000131504.11 0.126708 0.077205 ENSG00000131504
C10orf90 ENSG00000154493.13 0.056635 0.059067 ENSG00000154493
SOGA2 ENSG00000168502.13 0.067034 0.053164 ENSG00000168502
SLC38A5 ENSG00000017483.10 0.051531 0.061947 ENSG00000017483
NXPH3 ENSG00000182575.7 0.062792 0.062567 ENSG00000182575
RIT2 ENSG00000152214.8 0.193259 0.100575 ENSG00000152214
MORN3 ENSG00000139714.8 0.082853 0.061274 ENSG00000139714
ROPN1L ENSG00000145491.7 0.08538 0.059542 ENSG00000145491
LDHB ENSG00000111716.8 0.0989 0.065775 ENSG00000111716
MUTYH ENSG00000132781.12 0.056885 0.051889 ENSG00000132781
BCAR3 ENSG00000137936.12 0.085142 0.06539 ENSG00000137936
ABRA ENSG00000174429.3 0.053215 0.056373 ENSG00000174429
TLDC1 ENSG00000140950.11 0.119278 0.103841 ENSG00000140950
TRIP10 ENSG00000125733.13 0.088739 0.076048 ENSG00000125733
TP53INP2 ENSG00000078804.8 0.094607 0.066294 ENSG00000078804
DISP2 ENSG00000140323.4 0.312797 0.088689 ENSG00000140323
EVC ENSG00000072840.8 0.052129 0.061689 ENSG00000072840
ZNF385B ENSG00000144331.14 0.058446 0.065011 ENSG00000144331
CRMP1 ENSG00000072832.10 0.139537 0.082245 ENSG00000072832
TMOD1 ENSG00000136842.8 0.073259 0.060455 ENSG00000136842
CFH ENSG00000000971.11 0.06237 0.050112 ENSG00000000971
KATNBL1 ENSG00000134152.6 0.098163 0.068516 ENSG00000134152
DKKL1 ENSG00000104901.2 0.141967 0.073494 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.056886 0.053953 ENSG00000152583
XRCC5 ENSG00000079246.11 0.107277 0.069927 ENSG00000079246
AMZ1 ENSG00000174945.9 0.127998 0.075458 ENSG00000174945
AGXT2 ENSG00000113492.9 0.124204 0.085876 ENSG00000113492
ZNF264 ENSG00000083844.6 0.052339 0.061954 ENSG00000083844
CDH16 ENSG00000166589.8 0.091971 0.062209 ENSG00000166589
CTDSPL2 ENSG00000137770.9 0.064973 0.05483 ENSG00000137770
TRMT11 ENSG00000066651.12 0.05362 0.047846 ENSG00000066651
HES1 ENSG00000114315.3 0.111675 0.062571 ENSG00000114315
LAT ENSG00000213658.5 0.062803 0.047096 ENSG00000213658
CACNA1A ENSG00000141837.14 0.082401 0.072492 ENSG00000141837
PPP1R3G ENSG00000219607.2 0.078604 0.074631 ENSG00000219607
SASS6 ENSG00000156876.8 0.086051 0.066412 ENSG00000156876
WAPAL ENSG00000062650.13 0.114627 0.068789 ENSG00000062650
ADCK2 ENSG00000133597.5 0.193855 0.08079 ENSG00000133597
CCDC36 ENSG00000173421.12 0.09093 0.063055 ENSG00000173421
ALG12 ENSG00000182858.8 0.085834 0.057724 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.118499 0.070609 ENSG00000165905
VAV2 ENSG00000160293.12 0.069972 0.075626 ENSG00000160293
CTSH ENSG00000103811.11 0.072917 0.066254 ENSG00000103811
DDR1 ENSG00000204580.7 0.118295 0.0716 ENSG00000204580
TOM1L1 ENSG00000141198.9 0.076772 0.06299 ENSG00000141198
LRP8 ENSG00000157193.10 0.133653 0.083488 ENSG00000157193
HIST1H2AC ENSG00000180573.8 0.054882 0.051521 ENSG00000180573
DYNC1LI1 ENSG00000144635.4 0.063903 0.060395 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.227643 0.081995 ENSG00000014164
ZNF28 ENSG00000198538.6 0.084879 0.092472 ENSG00000198538
WDYHV1 ENSG00000156795.2 0.05181 0.056642 ENSG00000156795
LIPA ENSG00000107798.13 0.096198 0.074359 ENSG00000107798
LRRC73 ENSG00000204052.4 0.062332 0.065364 ENSG00000204052
ABCC9 ENSG00000069431.6 0.060312 0.051714 ENSG00000069431
NDOR1 ENSG00000188566.7 0.098098 0.07433 ENSG00000188566
KCNK5 ENSG00000164626.8 0.166553 0.082083 ENSG00000164626
NRF1 ENSG00000106459.10 0.064062 0.056843 ENSG00000106459
REV1 ENSG00000135945.5 0.065117 0.051558 ENSG00000135945
CTAGE9 ENSG00000236761.4 0.068188 0.063009 ENSG00000236761
ZNF135 ENSG00000176293.15 0.242139 0.090549 ENSG00000176293
FAM21C ENSG00000172661.13 0.063805 0.049453 ENSG00000172661
RTN4IP1 ENSG00000130347.8 0.143779 0.081504 ENSG00000130347
CEP290 ENSG00000198707.10 0.218529 0.085474 ENSG00000198707
IL12A ENSG00000168811.2 0.05441 0.051591 ENSG00000168811
DLX6 ENSG00000006377.9 0.098633 0.077376 ENSG00000006377
SPERT ENSG00000174015.5 0.068911 0.065595 ENSG00000174015
RHOB ENSG00000143878.8 0.085942 0.06701 ENSG00000143878
P4HA3 ENSG00000149380.7 0.095848 0.071738 ENSG00000149380
MIDN ENSG00000167470.8 0.132896 0.083729 ENSG00000167470
CNTLN ENSG00000044459.10 0.107536 0.069452 ENSG00000044459
TPH1 ENSG00000129167.5 0.064086 0.064998 ENSG00000129167
WDR37 ENSG00000047056.10 0.247728 0.080006 ENSG00000047056
SPAG8 ENSG00000137098.9 0.052913 0.051023 ENSG00000137098
TEX33 ENSG00000185264.7 0.072945 0.072318 ENSG00000185264
ATP7B ENSG00000123191.9 0.223963 0.085164 ENSG00000123191
METTL14 ENSG00000145388.9 0.056231 0.053591 ENSG00000145388
IPPK ENSG00000127080.5 0.11137 0.07827 ENSG00000127080
TRAFD1 ENSG00000135148.7 0.096424 0.068259 ENSG00000135148
SYNGAP1 ENSG00000197283.8 0.100393 0.075146 ENSG00000197283
F3 ENSG00000117525.9 0.100443 0.065605 ENSG00000117525
TPT1 ENSG00000133112.12 0.054963 0.05385 ENSG00000133112
LRP5 ENSG00000162337.7 0.111722 0.072677 ENSG00000162337
SULF1 ENSG00000137573.9 0.082307 0.062397 ENSG00000137573
KCNK15 ENSG00000124249.5 0.191807 0.088674 ENSG00000124249
MS4A7 ENSG00000166927.8 0.0807 0.057257 ENSG00000166927
NXF1 ENSG00000162231.9 0.068621 0.057504 ENSG00000162231
SYDE2 ENSG00000097096.8 0.060471 0.065532 ENSG00000097096
NUP93 ENSG00000102900.8 0.09934 0.082948 ENSG00000102900
TMEM65 ENSG00000164983.6 0.179299 0.083712 ENSG00000164983
RP11-433C9.2 ENSG00000224153.2 0.07394 0.060305 ENSG00000224153
SNRPD3 ENSG00000100028.7 0.074771 0.061911 ENSG00000100028
ZZEF1 ENSG00000074755.10 0.084736 0.081417 ENSG00000074755
FAM211B ENSG00000178026.8 0.052856 0.057518 ENSG00000178026
DNAH14 ENSG00000185842.10 0.303635 0.084804 ENSG00000185842
PATL2 ENSG00000229474.2 0.09728 0.060302 ENSG00000229474
ALDOB ENSG00000136872.12 0.06349 0.06157 ENSG00000136872
SLPI ENSG00000124107.5 0.088327 0.084596 ENSG00000124107
SFRP1 ENSG00000104332.7 0.056258 0.069232 ENSG00000104332
DNASE1L3 ENSG00000163687.9 0.135329 0.072567 ENSG00000163687
FBP1 ENSG00000165140.5 0.172123 0.090369 ENSG00000165140
SPATA7 ENSG00000042317.12 0.153837 0.089129 ENSG00000042317
FARSB ENSG00000116120.8 0.131571 0.071686 ENSG00000116120
ARPP19 ENSG00000128989.6 0.228781 0.085139 ENSG00000128989
USPL1 ENSG00000132952.7 0.084596 0.077795 ENSG00000132952
ADCY6 ENSG00000174233.7 0.08618 0.067113 ENSG00000174233
TSPAN18 ENSG00000157570.7 0.164033 0.085949 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.087739 0.061459 ENSG00000144161
C5orf45 ENSG00000161010.10 0.094195 0.069688 ENSG00000161010
KRT32 ENSG00000108759.3 0.124546 0.064489 ENSG00000108759
VSIG2 ENSG00000019102.7 0.097981 0.064493 ENSG00000019102
PNPLA6 ENSG00000032444.11 0.052608 0.056273 ENSG00000032444
FMO1 ENSG00000010932.11 0.110516 0.070651 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.066023 0.049734 ENSG00000137822
TTC6 ENSG00000139865.12 0.078476 0.074392 ENSG00000139865
ARHGAP15 ENSG00000075884.8 0.18539 0.084137 ENSG00000075884
PHACTR2 ENSG00000112419.10 0.068291 0.070739 ENSG00000112419
CASC4 ENSG00000166734.14 0.051116 0.050704 ENSG00000166734
COL9A1 ENSG00000112280.11 0.054289 0.048066 ENSG00000112280
HHAT ENSG00000054392.8 0.095196 0.066812 ENSG00000054392
ACOXL ENSG00000153093.14 0.060715 0.047251 ENSG00000153093
C21orf90 ENSG00000182912.6 0.088647 0.073716 ENSG00000182912
MINK1 ENSG00000141503.11 0.09769 0.065398 ENSG00000141503
THNSL1 ENSG00000185875.8 0.073503 0.064524 ENSG00000185875
MTCH1 ENSG00000137409.14 0.066708 0.059222 ENSG00000137409
TIMM17A ENSG00000134375.6 0.159457 0.078613 ENSG00000134375
SLC25A34 ENSG00000162461.7 0.087679 0.061822 ENSG00000162461
CST6 ENSG00000175315.2 0.106791 0.060235 ENSG00000175315
CCP110 ENSG00000103540.12 0.100113 0.077582 ENSG00000103540
ANXA7 ENSG00000138279.10 0.055192 0.046822 ENSG00000138279
ATG14 ENSG00000126775.8 0.060433 0.050384 ENSG00000126775
PCDHB5 ENSG00000113209.6 0.245464 0.092127 ENSG00000113209
RASL11B ENSG00000128045.5 0.080827 0.052014 ENSG00000128045
ITGA11 ENSG00000137809.12 0.123179 0.065061 ENSG00000137809
RASSF8 ENSG00000123094.11 0.127108 0.069356 ENSG00000123094
OXLD1 ENSG00000204237.4 0.095241 0.076414 ENSG00000204237
C12orf55 ENSG00000188596.4 0.089292 0.070233 ENSG00000188596
RP11-159G9.5 ENSG00000229729.3 0.081185 0.054848 ENSG00000229729
BTRC ENSG00000166167.13 0.148349 0.079923 ENSG00000166167
DHX33 ENSG00000005100.8 0.069399 0.073288 ENSG00000005100
ACOT4 ENSG00000177465.4 0.063987 0.062942 ENSG00000177465
ZNF225 ENSG00000256294.3 0.058626 0.05999 ENSG00000256294
RAB3A ENSG00000105649.4 0.061776 0.060894 ENSG00000105649
RELL2 ENSG00000164620.4 0.068464 0.059663 ENSG00000164620
TEX26 ENSG00000175664.5 0.106961 0.077017 ENSG00000175664
HMSD ENSG00000221887.4 0.149633 0.083265 ENSG00000221887
TRIM52 ENSG00000183718.4 0.051823 0.047575 ENSG00000183718
NPHS1 ENSG00000161270.15 0.068194 0.061856 ENSG00000161270
KIAA1644 ENSG00000138944.7 0.059044 0.079593 ENSG00000138944
RAD21L1 ENSG00000244588.1 0.116738 0.089136 ENSG00000244588
CMYA5 ENSG00000164309.10 0.056915 0.060222 ENSG00000164309
GCG ENSG00000115263.10 0.091199 0.060319 ENSG00000115263
SEMA3F ENSG00000001617.7 0.138484 0.078075 ENSG00000001617
CBWD6 ENSG00000204790.8 0.066166 0.070507 ENSG00000204790
C19orf53 ENSG00000104979.4 0.053304 0.061469 ENSG00000104979
CASZ1 ENSG00000130940.10 0.088034 0.061622 ENSG00000130940
LHX3 ENSG00000107187.11 0.082172 0.060656 ENSG00000107187
RPS6KL1 ENSG00000198208.7 0.090468 0.066772 ENSG00000198208
CNTN3 ENSG00000113805.8 0.161726 0.084779 ENSG00000113805
UBE2D2 ENSG00000131508.11 0.061245 0.057045 ENSG00000131508
BRIP1 ENSG00000136492.4 0.130875 0.068467 ENSG00000136492
DDHD2 ENSG00000085788.9 0.066013 0.06459 ENSG00000085788
MEGF8 ENSG00000105429.8 0.054104 0.052008 ENSG00000105429
MTSS1L ENSG00000132613.10 0.057433 0.046797 ENSG00000132613
UCK1 ENSG00000130717.8 0.070884 0.058354 ENSG00000130717
TCOF1 ENSG00000070814.13 0.106511 0.073193 ENSG00000070814
ZNF462 ENSG00000148143.8 0.122263 0.075705 ENSG00000148143
MROH6 ENSG00000204839.4 0.077997 0.068976 ENSG00000204839
SRF ENSG00000112658.6 0.082684 0.068597 ENSG00000112658
