AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
GAS6 ENSG00000183087.9 0.023811 0.039796 ENSG00000183087
DCK ENSG00000156136.5 0.013539 0.036863 ENSG00000156136
ZDHHC4 ENSG00000136247.10 0.017158 0.039774 ENSG00000136247
FXYD7 ENSG00000221946.3 0.010987 0.042896 ENSG00000221946
PPP1R32 ENSG00000162148.6 0.045953 0.050648 ENSG00000162148
IVNS1ABP ENSG00000116679.11 0.042034 0.045571 ENSG00000116679
CNGA3 ENSG00000144191.7 0.015602 0.038152 ENSG00000144191
KIAA1598 ENSG00000187164.13 0.010993 0.036297 ENSG00000187164
PDE5A ENSG00000138735.11 0.066603 0.053484 ENSG00000138735
BMP5 ENSG00000112175.6 0.170691 0.075093 ENSG00000112175
ZMYM1 ENSG00000197056.5 0.095738 0.064116 ENSG00000197056
DHX9 ENSG00000135829.12 0.028933 0.034961 ENSG00000135829
HAND1 ENSG00000113196.2 0.027722 0.038796 ENSG00000113196
IDH3A ENSG00000166411.9 0.042748 0.043627 ENSG00000166411
FOXO3 ENSG00000118689.10 0.069739 0.061827 ENSG00000118689
SCD ENSG00000099194.5 0.037861 0.040094 ENSG00000099194
TSPAN3 ENSG00000140391.10 0.011753 0.025736 ENSG00000140391
EMP3 ENSG00000142227.6 0.088918 0.063589 ENSG00000142227
TMEM205 ENSG00000105518.9 0.027534 0.044121 ENSG00000105518
ALS2 ENSG00000003393.10 0.035157 0.039827 ENSG00000003393
PIGB ENSG00000069943.5 0.103263 0.062915 ENSG00000069943
EXOC3 ENSG00000180104.11 0.086734 0.059552 ENSG00000180104
SAMM50 ENSG00000100347.10 0.134274 0.086789 ENSG00000100347
TMIGD2 ENSG00000167664.4 0.043518 0.059172 ENSG00000167664
GNRH2 ENSG00000125787.7 0.111601 0.070615 ENSG00000125787
BCAS3 ENSG00000141376.16 0.018107 0.03007 ENSG00000141376
CDO1 ENSG00000129596.4 0.018131 0.044452 ENSG00000129596
FAM27E3 ENSG00000232833.4 0.016079 0.025296 ENSG00000232833
SIRT3 ENSG00000142082.10 0.171314 0.067039 ENSG00000142082
C6orf163 ENSG00000203872.5 0.085909 0.053248 ENSG00000203872
KCNJ14 ENSG00000182324.5 0.074419 0.059565 ENSG00000182324
PHLDB2 ENSG00000144824.15 0.146524 0.073325 ENSG00000144824
NAA40 ENSG00000110583.8 0.022497 0.037141 ENSG00000110583
EIF4H ENSG00000106682.10 0.018423 0.041934 ENSG00000106682
MYH3 ENSG00000109063.9 0.027984 0.039812 ENSG00000109063
MUC2 ENSG00000198788.7 0.012347 0.031906 ENSG00000198788
CASP14 ENSG00000105141.4 0.060891 0.055995 ENSG00000105141
GJD2 ENSG00000159248.4 0.098905 0.061801 ENSG00000159248
GPR150 ENSG00000178015.4 0.027799 0.043721 ENSG00000178015
TMEM161A ENSG00000064545.10 0.029748 0.044003 ENSG00000064545
TIMM23 ENSG00000138297.9 0.02128 0.034098 ENSG00000138297
PPP1R16B ENSG00000101445.5 0.074659 0.061139 ENSG00000101445
RBFOX1 ENSG00000078328.15 0.084437 0.063383 ENSG00000078328
AUNIP ENSG00000127423.6 0.020957 0.048995 ENSG00000127423
TRIM6 ENSG00000121236.15 0.087267 0.06037 ENSG00000121236
ZNHIT3 ENSG00000108278.7 0.058966 0.061055 ENSG00000108278
NEURL1B ENSG00000214357.4 0.02536 0.041851 ENSG00000214357
HAP1 ENSG00000173805.11 0.03724 0.051656 ENSG00000173805
TJAP1 ENSG00000137221.10 0.02631 0.048885 ENSG00000137221
LMX1B ENSG00000136944.13 0.058127 0.062115 ENSG00000136944
CA6 ENSG00000131686.9 0.030175 0.045948 ENSG00000131686
CPQ ENSG00000104324.11 0.050518 0.051265 ENSG00000104324
SENP8 ENSG00000166192.10 0.078751 0.057858 ENSG00000166192
CYB5R4 ENSG00000065615.8 0.018739 0.03541 ENSG00000065615
LTF ENSG00000012223.8 0.106388 0.064284 ENSG00000012223
TAB2 ENSG00000055208.13 0.055825 0.056144 ENSG00000055208
NAA20 ENSG00000173418.7 0.025116 0.051052 ENSG00000173418
ZP2 ENSG00000103310.6 0.018324 0.041039 ENSG00000103310
CACNA2D4 ENSG00000151062.10 0.019624 0.044017 ENSG00000151062
RP11-723O4.6 ENSG00000187695.6 0.024792 0.042585 ENSG00000187695
MATR3 ENSG00000015479.13 0.040564 0.041338 ENSG00000015479
PPME1 ENSG00000214517.4 0.027684 0.036405 ENSG00000214517
PPP1R11 ENSG00000204619.3 0.053561 0.050385 ENSG00000204619
GMEB1 ENSG00000162419.8 0.042529 0.045633 ENSG00000162419
ESR1 ENSG00000091831.16 0.046485 0.053394 ENSG00000091831
P4HTM ENSG00000178467.12 0.021235 0.02895 ENSG00000178467
CLNK ENSG00000109684.10 0.030124 0.036112 ENSG00000109684
BMF ENSG00000104081.9 0.037691 0.043796 ENSG00000104081
C10orf88 ENSG00000119965.8 0.071221 0.055631 ENSG00000119965
S100A16 ENSG00000188643.6 0.010226 0.039533 ENSG00000188643
SLC5A6 ENSG00000138074.10 0.010367 0.031492 ENSG00000138074
NBN ENSG00000104320.9 0.026318 0.045096 ENSG00000104320
MLXIP ENSG00000175727.8 0.051196 0.044632 ENSG00000175727
ATXN1L ENSG00000224470.2 0.0229 0.02753 ENSG00000224470
THAP6 ENSG00000174796.8 0.057977 0.052391 ENSG00000174796
OLFML1 ENSG00000183801.3 0.072812 0.048064 ENSG00000183801
CARD18 ENSG00000255501.1 0.049281 0.057564 ENSG00000255501
VAX2 ENSG00000116035.2 0.030202 0.048767 ENSG00000116035
KATNAL1 ENSG00000102781.9 0.01981 0.056808 ENSG00000102781
CAMTA1 ENSG00000171735.14 0.019804 0.035928 ENSG00000171735
SPOCK2 ENSG00000107742.8 0.037216 0.044814 ENSG00000107742
PGM2 ENSG00000169299.9 0.11037 0.067769 ENSG00000169299
MAFK ENSG00000198517.5 0.020326 0.044155 ENSG00000198517
PPP2R5D ENSG00000112640.10 0.03965 0.05665 ENSG00000112640
USP4 ENSG00000114316.8 0.010184 0.025247 ENSG00000114316
ATP5H ENSG00000167863.7 0.020327 0.039094 ENSG00000167863
NAGS ENSG00000161653.6 0.060691 0.052852 ENSG00000161653
STX7 ENSG00000079950.9 0.035386 0.055661 ENSG00000079950
EYA3 ENSG00000158161.11 0.02072 0.037016 ENSG00000158161
ZKSCAN8 ENSG00000198315.6 0.040225 0.040464 ENSG00000198315
DMRTB1 ENSG00000143006.7 0.065377 0.057835 ENSG00000143006
IKBKAP ENSG00000070061.10 0.034851 0.040978 ENSG00000070061
LONRF1 ENSG00000154359.8 0.079702 0.052601 ENSG00000154359
RPUSD4 ENSG00000165526.4 0.122258 0.082207 ENSG00000165526
SPACA7 ENSG00000153498.7 0.038852 0.055141 ENSG00000153498
OMA1 ENSG00000162600.7 0.129057 0.062431 ENSG00000162600
MORF4L1 ENSG00000185787.10 0.014901 0.047874 ENSG00000185787
MIER2 ENSG00000105556.5 0.104263 0.058567 ENSG00000105556
ZNF334 ENSG00000198185.7 0.035478 0.045873 ENSG00000198185
RSPH10B ENSG00000155026.12 0.013715 0.034205 ENSG00000155026
SEC61B ENSG00000106803.5 0.046443 0.043296 ENSG00000106803
TBC1D23 ENSG00000036054.8 0.016624 0.028222 ENSG00000036054
IL22RA1 ENSG00000142677.3 0.023807 0.03655 ENSG00000142677
TLCD1 ENSG00000160606.6 0.024642 0.043241 ENSG00000160606
GINS4 ENSG00000147536.7 0.1084 0.065208 ENSG00000147536
RBBP4 ENSG00000162521.14 0.014152 0.030203 ENSG00000162521
CCL18 ENSG00000006074.4 0.069893 0.067277 ENSG00000006074
IRGQ ENSG00000167378.4 0.054072 0.059237 ENSG00000167378
TMPRSS11E ENSG00000087128.5 0.014001 0.029256 ENSG00000087128
HFM1 ENSG00000162669.11 0.054924 0.051146 ENSG00000162669
LRRK2 ENSG00000188906.9 0.01437 0.037515 ENSG00000188906
SETD3 ENSG00000183576.8 0.0738 0.056538 ENSG00000183576
CASD1 ENSG00000127995.12 0.031237 0.038123 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.086134 0.068948 ENSG00000140265
CHD8 ENSG00000100888.8 0.070384 0.067667 ENSG00000100888
PTRH2 ENSG00000141378.13 0.082201 0.058313 ENSG00000141378
RAB28 ENSG00000157869.10 0.028855 0.043423 ENSG00000157869
HYKK ENSG00000188266.9 0.084597 0.066051 ENSG00000188266
GALNT13 ENSG00000144278.10 0.015119 0.045238 ENSG00000144278
OGFOD1 ENSG00000087263.12 0.03177 0.040165 ENSG00000087263
CEP68 ENSG00000011523.9 0.010655 0.033352 ENSG00000011523
NEUROG2 ENSG00000178403.3 0.037068 0.047685 ENSG00000178403
HSDL2 ENSG00000119471.10 0.046014 0.052719 ENSG00000119471
UFSP2 ENSG00000109775.6 0.041887 0.044467 ENSG00000109775
KRT8 ENSG00000170421.7 0.049884 0.042798 ENSG00000170421
PFN4 ENSG00000176732.6 0.048627 0.044655 ENSG00000176732
RPS15A ENSG00000134419.11 0.014909 0.043908 ENSG00000134419
STK17A ENSG00000164543.5 0.015667 0.034274 ENSG00000164543
MAP2K1 ENSG00000169032.5 0.032412 0.047702 ENSG00000169032
ANTXR1 ENSG00000169604.15 0.102386 0.059 ENSG00000169604
NEK11 ENSG00000114670.9 0.03242 0.039178 ENSG00000114670
PNMAL1 ENSG00000182013.13 0.014975 0.042786 ENSG00000182013
ALOXE3 ENSG00000179148.5 0.014261 0.032855 ENSG00000179148
CLINT1 ENSG00000113282.9 0.037657 0.04085 ENSG00000113282
AC016757.3 ENSG00000186235.6 0.085682 0.058397 ENSG00000186235
GALNT6 ENSG00000139629.11 0.037628 0.039621 ENSG00000139629
IDO1 ENSG00000131203.8 0.053918 0.045652 ENSG00000131203
FBXO33 ENSG00000165355.7 0.045557 0.056259 ENSG00000165355
ZNF850 ENSG00000267041.1 0.027472 0.044034 ENSG00000267041
DISP1 ENSG00000154309.7 0.049965 0.048141 ENSG00000154309
FAM71E2 ENSG00000180043.7 0.019371 0.052955 ENSG00000180043
PEX13 ENSG00000162928.7 0.011382 0.034773 ENSG00000162928
SMC3 ENSG00000108055.9 0.071848 0.0599 ENSG00000108055
LMAN1 ENSG00000074695.5 0.074724 0.079163 ENSG00000074695
NUDT13 ENSG00000166321.9 0.065451 0.047709 ENSG00000166321
TNFAIP3 ENSG00000118503.10 0.052638 0.049434 ENSG00000118503
GOLT1B ENSG00000111711.5 0.027224 0.041275 ENSG00000111711
RBM26 ENSG00000139746.11 0.103899 0.073911 ENSG00000139746
ATOX1 ENSG00000177556.7 0.03212 0.046985 ENSG00000177556
TOR1B ENSG00000136816.11 0.052053 0.043538 ENSG00000136816
RPGRIP1 ENSG00000092200.8 0.085514 0.066714 ENSG00000092200
PREPL ENSG00000138078.11 0.050107 0.059286 ENSG00000138078
KIAA1875 ENSG00000179698.9 0.088363 0.06174 ENSG00000179698
SUZ12 ENSG00000178691.6 0.024801 0.032093 ENSG00000178691
USP13 ENSG00000058056.4 0.035609 0.047269 ENSG00000058056
H2AFX ENSG00000188486.3 0.017914 0.037029 ENSG00000188486
FUT1 ENSG00000174951.6 0.023567 0.038663 ENSG00000174951
YY1 ENSG00000100811.6 0.032845 0.042138 ENSG00000100811
ZNF793 ENSG00000188227.8 0.016157 0.063991 ENSG00000188227
CCDC104 ENSG00000163001.7 0.03978 0.046632 ENSG00000163001
GABRA3 ENSG00000011677.7 0.0316 0.0624 ENSG00000011677
RPS15 ENSG00000115268.5 0.034207 0.062907 ENSG00000115268
IMMP1L ENSG00000148950.5 0.026087 0.047718 ENSG00000148950
C5orf56 ENSG00000197536.6 0.150719 0.080908 ENSG00000197536
RNMTL1 ENSG00000171861.6 0.088007 0.068485 ENSG00000171861
MTMR10 ENSG00000166912.12 0.024288 0.037683 ENSG00000166912
SLC25A30 ENSG00000174032.12 0.061276 0.053135 ENSG00000174032
GPR162 ENSG00000250510.3 0.018069 0.047062 ENSG00000250510
KANK1 ENSG00000107104.14 0.013934 0.044324 ENSG00000107104
KMO ENSG00000117009.7 0.028446 0.053275 ENSG00000117009
ABCA5 ENSG00000154265.11 0.03647 0.041557 ENSG00000154265
UBE3D ENSG00000118420.12 0.028317 0.036671 ENSG00000118420
PLA2G2D ENSG00000117215.10 0.028509 0.041112 ENSG00000117215
RNF34 ENSG00000170633.12 0.045388 0.03998 ENSG00000170633
KLRB1 ENSG00000111796.3 0.087504 0.063113 ENSG00000111796
CCDC134 ENSG00000100147.9 0.07531 0.054397 ENSG00000100147
SSR1 ENSG00000124783.8 0.043656 0.051134 ENSG00000124783
NAPRT1 ENSG00000147813.11 0.115976 0.071403 ENSG00000147813
CYP2A6 ENSG00000255974.2 0.02774 0.042262 ENSG00000255974
NT5C2 ENSG00000076685.14 0.200304 0.070833 ENSG00000076685
IER3IP1 ENSG00000267228.2 0.042243 0.039915 ENSG00000267228
C16orf93 ENSG00000196118.7 0.027604 0.03789 ENSG00000196118
ROS1 ENSG00000047936.6 0.031031 0.041996 ENSG00000047936
DUOX2 ENSG00000140279.8 0.109565 0.057954 ENSG00000140279
VWC2 ENSG00000188730.3 0.012595 0.040042 ENSG00000188730
ZFYVE19 ENSG00000166140.13 0.087885 0.05411 ENSG00000166140
MEX3A ENSG00000254726.2 0.086358 0.073602 ENSG00000254726
TPBG ENSG00000146242.5 0.068749 0.045468 ENSG00000146242
TRIM17 ENSG00000162931.7 0.141961 0.072494 ENSG00000162931
SAE1 ENSG00000142230.7 0.013573 0.04768 ENSG00000142230
CTSE ENSG00000196188.6 0.066849 0.053774 ENSG00000196188
TOR3A ENSG00000186283.9 0.014232 0.030614 ENSG00000186283
ATG4D ENSG00000130734.5 0.028201 0.040971 ENSG00000130734
ATL3 ENSG00000184743.8 0.017555 0.037804 ENSG00000184743
AC187652.1 ENSG00000269396.1 0.032383 0.054468 ENSG00000269396
FAM107A ENSG00000168309.12 0.010456 0.033974 ENSG00000168309
SPSB2 ENSG00000111671.5 0.013636 0.038179 ENSG00000111671
CCDC8 ENSG00000169515.5 0.056947 0.057781 ENSG00000169515
RHOC ENSG00000155366.11 0.11776 0.068549 ENSG00000155366
HIPK1 ENSG00000163349.17 0.043194 0.044804 ENSG00000163349
HAO2 ENSG00000116882.10 0.028608 0.039112 ENSG00000116882
COPA ENSG00000122218.10 0.010589 0.035727 ENSG00000122218
VDAC2 ENSG00000165637.9 0.016454 0.030289 ENSG00000165637
LRRC41 ENSG00000132128.12 0.046363 0.044135 ENSG00000132128
SLC35F4 ENSG00000151812.10 0.011269 0.030144 ENSG00000151812
REEP2 ENSG00000132563.11 0.016448 0.030912 ENSG00000132563
MAP7 ENSG00000135525.14 0.073004 0.056266 ENSG00000135525
TMEM126A ENSG00000171202.2 0.016373 0.041971 ENSG00000171202
PLB1 ENSG00000163803.8 0.022072 0.035439 ENSG00000163803
MAP6D1 ENSG00000180834.3 0.016094 0.030479 ENSG00000180834
DDX56 ENSG00000136271.6 0.028614 0.046837 ENSG00000136271
PLAC9 ENSG00000189129.9 0.070088 0.059286 ENSG00000189129
SLC18A3 ENSG00000187714.5 0.092383 0.061191 ENSG00000187714
NHLH2 ENSG00000177551.5 0.094482 0.064157 ENSG00000177551
IMMT ENSG00000132305.16 0.020907 0.039774 ENSG00000132305
TRPC1 ENSG00000144935.10 0.053326 0.061777 ENSG00000144935
HERC4 ENSG00000148634.10 0.035804 0.04548 ENSG00000148634
ANTXR2 ENSG00000163297.12 0.060628 0.055735 ENSG00000163297
SLC4A7 ENSG00000033867.12 0.014629 0.040052 ENSG00000033867
OVOL1 ENSG00000172818.5 0.014516 0.034727 ENSG00000172818
C20orf141 ENSG00000258713.2 0.035878 0.053931 ENSG00000258713
SPINK1 ENSG00000164266.6 0.037332 0.043815 ENSG00000164266
MED24 ENSG00000008838.13 0.115141 0.05504 ENSG00000008838
SLA ENSG00000155926.9 0.047098 0.056142 ENSG00000155926
PTPN3 ENSG00000070159.9 0.032951 0.03884 ENSG00000070159
PDLIM5 ENSG00000163110.10 0.0947 0.058473 ENSG00000163110
FFAR2 ENSG00000126262.3 0.031711 0.046282 ENSG00000126262
IAH1 ENSG00000134330.14 0.020932 0.045798 ENSG00000134330
SPATC1 ENSG00000186583.7 0.040747 0.049739 ENSG00000186583
NME5 ENSG00000112981.3 0.033259 0.036429 ENSG00000112981
RP11-122A3.2 ENSG00000253250.2 0.040432 0.046328 ENSG00000253250
SMARCAL1 ENSG00000138375.8 0.016256 0.04766 ENSG00000138375
DNAJC5 ENSG00000101152.6 0.119917 0.069119 ENSG00000101152
OR2H2 ENSG00000204657.2 0.025597 0.040892 ENSG00000204657
SLC44A5 ENSG00000137968.12 0.04851 0.05251 ENSG00000137968
SYCE3 ENSG00000217442.3 0.065983 0.062424 ENSG00000217442
SFMBT1 ENSG00000163935.9 0.116365 0.060168 ENSG00000163935
CTNNA3 ENSG00000183230.11 0.041666 0.051424 ENSG00000183230
GMFB ENSG00000197045.8 0.027532 0.032353 ENSG00000197045
ITGB4 ENSG00000132470.9 0.119598 0.074447 ENSG00000132470
NTSR2 ENSG00000169006.6 0.073269 0.055295 ENSG00000169006
RABGAP1 ENSG00000011454.12 0.03771 0.055286 ENSG00000011454
RHOF ENSG00000139725.2 0.020144 0.033086 ENSG00000139725
CRYBG3 ENSG00000080200.5 0.049449 0.049063 ENSG00000080200
SNX2 ENSG00000205302.2 0.069356 0.051995 ENSG00000205302
NYNRIN ENSG00000205978.5 0.01162 0.034798 ENSG00000205978
B4GALNT1 ENSG00000135454.9 0.011752 0.029771 ENSG00000135454
MT1A ENSG00000205362.6 0.122335 0.06893 ENSG00000205362
ATP6V1B1 ENSG00000116039.7 0.010837 0.040861 ENSG00000116039
SERPINA1 ENSG00000197249.8 0.069927 0.051051 ENSG00000197249
PTBP2 ENSG00000117569.13 0.012907 0.033651 ENSG00000117569
LYPD6 ENSG00000187123.10 0.069663 0.051298 ENSG00000187123
PTPRG ENSG00000144724.14 0.026153 0.055011 ENSG00000144724
ZFP82 ENSG00000181007.7 0.041642 0.056932 ENSG00000181007
LDLRAD3 ENSG00000179241.8 0.072894 0.05694 ENSG00000179241
TMEM161B ENSG00000164180.9 0.028354 0.031634 ENSG00000164180
DIP2B ENSG00000066084.8 0.021322 0.028476 ENSG00000066084
KIAA1211 ENSG00000109265.8 0.180039 0.073821 ENSG00000109265
AC109829.1 ENSG00000233438.1 0.084223 0.056254 ENSG00000233438
RHOBTB2 ENSG00000008853.12 0.094829 0.065296 ENSG00000008853
UVSSA ENSG00000163945.11 0.096587 0.068653 ENSG00000163945
ULK1 ENSG00000177169.5 0.087329 0.06448 ENSG00000177169
TMEM184B ENSG00000198792.7 0.034254 0.042509 ENSG00000198792
SCNN1A ENSG00000111319.8 0.024067 0.040078 ENSG00000111319
TMEM17 ENSG00000186889.5 0.040779 0.047219 ENSG00000186889
PPP1R35 ENSG00000160813.2 0.023876 0.035447 ENSG00000160813
BEND4 ENSG00000188848.11 0.084652 0.053187 ENSG00000188848
AP000322.53 ENSG00000243627.4 0.016848 0.033569 ENSG00000243627
FAM114A1 ENSG00000197712.7 0.057799 0.056887 ENSG00000197712
TMEM30A ENSG00000112697.11 0.045127 0.044037 ENSG00000112697
SMPD1 ENSG00000166311.5 0.014987 0.038016 ENSG00000166311
TRIP13 ENSG00000071539.9 0.048262 0.053584 ENSG00000071539
SBNO1 ENSG00000139697.7 0.014566 0.028174 ENSG00000139697
DOK3 ENSG00000146094.9 0.103988 0.07102 ENSG00000146094
HOXA11 ENSG00000005073.5 0.088843 0.072588 ENSG00000005073
FBLN5 ENSG00000140092.10 0.028047 0.049644 ENSG00000140092
DUSP27 ENSG00000198842.5 0.050528 0.056256 ENSG00000198842
RGS16 ENSG00000143333.6 0.024808 0.036443 ENSG00000143333
SREBF2 ENSG00000198911.7 0.02547 0.031031 ENSG00000198911
IFT140 ENSG00000187535.9 0.016938 0.031034 ENSG00000187535
DAP ENSG00000112977.11 0.036194 0.052787 ENSG00000112977
OR51E1 ENSG00000180785.8 0.024039 0.031005 ENSG00000180785
MARCO ENSG00000019169.9 0.265615 0.086418 ENSG00000019169
CABLES2 ENSG00000149679.7 0.03895 0.041421 ENSG00000149679
CASP8 ENSG00000064012.17 0.230149 0.078985 ENSG00000064012
C2orf76 ENSG00000186132.10 0.139971 0.07296 ENSG00000186132
SGCB ENSG00000163069.8 0.036015 0.035328 ENSG00000163069
ABCD3 ENSG00000117528.7 0.050217 0.058459 ENSG00000117528
INO80B ENSG00000115274.10 0.050199 0.055763 ENSG00000115274
VWA2 ENSG00000165816.8 0.070526 0.060125 ENSG00000165816
CCL11 ENSG00000172156.3 0.036899 0.038766 ENSG00000172156
DDB2 ENSG00000134574.7 0.050605 0.033984 ENSG00000134574
LAMB1 ENSG00000091136.9 0.015078 0.035154 ENSG00000091136
ALKBH7 ENSG00000125652.3 0.01932 0.053071 ENSG00000125652
HMGCLL1 ENSG00000146151.8 0.061587 0.053004 ENSG00000146151
KTN1 ENSG00000126777.13 0.035956 0.039961 ENSG00000126777
MESDC2 ENSG00000117899.6 0.084147 0.062286 ENSG00000117899
STAT3 ENSG00000168610.10 0.039216 0.037363 ENSG00000168610
PCDHB4 ENSG00000081818.1 0.014309 0.03364 ENSG00000081818
NDUFA8 ENSG00000119421.5 0.031221 0.04799 ENSG00000119421
SPTBN5 ENSG00000137877.8 0.166477 0.07392 ENSG00000137877
TOX ENSG00000198846.5 0.030552 0.041633 ENSG00000198846
ETV1 ENSG00000006468.9 0.070366 0.052153 ENSG00000006468
TPM1 ENSG00000140416.15 0.017591 0.03881 ENSG00000140416
LSS ENSG00000160285.10 0.012342 0.028284 ENSG00000160285
SLC38A2 ENSG00000134294.9 0.050989 0.053519 ENSG00000134294
MAP6 ENSG00000171533.7 0.012836 0.036698 ENSG00000171533
RB1 ENSG00000139687.9 0.010256 0.035374 ENSG00000139687
AAAS ENSG00000094914.8 0.050323 0.045061 ENSG00000094914
IL7 ENSG00000104432.8 0.018922 0.038919 ENSG00000104432
C5orf22 ENSG00000082213.13 0.054586 0.051177 ENSG00000082213
SLC39A2 ENSG00000165794.5 0.046291 0.060512 ENSG00000165794
AC073343.1 ENSG00000198580.6 0.042335 0.053286 ENSG00000198580
DLL1 ENSG00000198719.7 0.021547 0.045387 ENSG00000198719
ATP13A2 ENSG00000159363.13 0.016669 0.050318 ENSG00000159363
GAS2 ENSG00000148935.6 0.090227 0.055019 ENSG00000148935
TNFAIP8 ENSG00000145779.7 0.070471 0.05188 ENSG00000145779
C1orf100 ENSG00000173728.6 0.024556 0.049905 ENSG00000173728
FAM115C ENSG00000170379.15 0.01158 0.033635 ENSG00000170379
POU5F1 ENSG00000204531.11 0.051942 0.051454 ENSG00000204531
RNFT2 ENSG00000135119.10 0.046561 0.049667 ENSG00000135119
TMEM132A ENSG00000006118.10 0.072622 0.060489 ENSG00000006118
ADAMTS5 ENSG00000154736.5 0.029256 0.043428 ENSG00000154736
RNF187 ENSG00000168159.8 0.057278 0.049833 ENSG00000168159
PARG ENSG00000227345.4 0.050257 0.050792 ENSG00000227345
PEX14 ENSG00000142655.8 0.026192 0.03936 ENSG00000142655
ADAP1 ENSG00000105963.9 0.019761 0.04469 ENSG00000105963
OAZ2 ENSG00000180304.10 0.015815 0.03077 ENSG00000180304
COMMD2 ENSG00000114744.4 0.03341 0.041113 ENSG00000114744
RPS5 ENSG00000083845.4 0.038578 0.038683 ENSG00000083845
MVB12B ENSG00000196814.10 0.012231 0.030017 ENSG00000196814
KCTD4 ENSG00000180332.5 0.010912 0.033553 ENSG00000180332
MYBPHL ENSG00000221986.2 0.038445 0.051261 ENSG00000221986
GPR126 ENSG00000112414.10 0.025506 0.032066 ENSG00000112414
TSG101 ENSG00000074319.8 0.064359 0.059409 ENSG00000074319
CRISP3 ENSG00000096006.7 0.060402 0.051503 ENSG00000096006
SLC13A2 ENSG00000007216.10 0.120667 0.070021 ENSG00000007216
SNRPF ENSG00000139343.6 0.093386 0.060773 ENSG00000139343
PSMD7 ENSG00000103035.6 0.046396 0.061587 ENSG00000103035
KIAA1967 ENSG00000158941.12 0.017752 0.044039 ENSG00000158941
SH3GL1 ENSG00000141985.5 0.057892 0.062442 ENSG00000141985
EFCC1 ENSG00000114654.6 0.024806 0.041549 ENSG00000114654
DAXX ENSG00000204209.6 0.035596 0.044822 ENSG00000204209
IRF2BP1 ENSG00000170604.3 0.090259 0.072973 ENSG00000170604
TEX35 ENSG00000240021.5 0.025939 0.038611 ENSG00000240021
SNAP29 ENSG00000099940.6 0.019636 0.032895 ENSG00000099940
ACKR2 ENSG00000144648.9 0.050317 0.046036 ENSG00000144648
KCTD17 ENSG00000100379.13 0.012633 0.051112 ENSG00000100379
AKAP2 ENSG00000241978.5 0.013296 0.038422 ENSG00000241978
CHMP5 ENSG00000086065.9 0.03068 0.046171 ENSG00000086065
CANX ENSG00000127022.10 0.06124 0.050468 ENSG00000127022
ELF5 ENSG00000135374.5 0.013461 0.045046 ENSG00000135374
NAT9 ENSG00000109065.7 0.010722 0.041309 ENSG00000109065
AC073346.2 ENSG00000214194.4 0.014595 0.034727 ENSG00000214194
TCHP ENSG00000139437.13 0.025914 0.040524 ENSG00000139437
NBPF3 ENSG00000142794.14 0.054523 0.050204 ENSG00000142794
EXD1 ENSG00000178997.7 0.013964 0.035389 ENSG00000178997
PID1 ENSG00000153823.14 0.015529 0.044004 ENSG00000153823
GLYATL1 ENSG00000166840.9 0.012826 0.02653 ENSG00000166840
CARM1 ENSG00000142453.7 0.047968 0.055067 ENSG00000142453
MVK ENSG00000110921.7 0.050756 0.05764 ENSG00000110921
AP5M1 ENSG00000053770.7 0.068075 0.065282 ENSG00000053770
IGFBP3 ENSG00000146674.10 0.031484 0.042269 ENSG00000146674
ACIN1 ENSG00000100813.10 0.011534 0.042775 ENSG00000100813
TRERF1 ENSG00000124496.8 0.054054 0.066866 ENSG00000124496
BBS12 ENSG00000181004.5 0.011203 0.037005 ENSG00000181004
AP1AR ENSG00000138660.7 0.103361 0.052669 ENSG00000138660
SLC8A1 ENSG00000183023.13 0.030688 0.053328 ENSG00000183023
ZNF366 ENSG00000178175.7 0.015653 0.032587 ENSG00000178175
CAD ENSG00000084774.9 0.082392 0.06033 ENSG00000084774
CR1 ENSG00000203710.6 0.078408 0.05968 ENSG00000203710
ZNF394 ENSG00000160908.14 0.013777 0.027807 ENSG00000160908
WFDC5 ENSG00000175121.7 0.034757 0.053247 ENSG00000175121
ANKK1 ENSG00000170209.4 0.068375 0.066991 ENSG00000170209
RPL41 ENSG00000229117.4 0.011663 0.063845 ENSG00000229117
SPATA6L ENSG00000106686.12 0.043136 0.059553 ENSG00000106686
TREML2 ENSG00000112195.8 0.021677 0.047402 ENSG00000112195
SAP30L ENSG00000164576.7 0.041809 0.048529 ENSG00000164576
IRX1 ENSG00000170549.3 0.055016 0.046159 ENSG00000170549
EIF6 ENSG00000242372.2 0.038187 0.046148 ENSG00000242372
RPL11 ENSG00000142676.8 0.020166 0.040372 ENSG00000142676
SLC14A1 ENSG00000141469.12 0.080666 0.067213 ENSG00000141469
ZCCHC24 ENSG00000165424.6 0.0137 0.038773 ENSG00000165424
IGDCC4 ENSG00000103742.7 0.063925 0.048283 ENSG00000103742
XIRP2 ENSG00000163092.15 0.033592 0.043224 ENSG00000163092
RRAGA ENSG00000155876.4 0.011862 0.050716 ENSG00000155876
GGCT ENSG00000006625.13 0.066642 0.057726 ENSG00000006625
EFCAB6 ENSG00000186976.10 0.024957 0.059528 ENSG00000186976
CCDC54 ENSG00000138483.1 0.01029 0.040685 ENSG00000138483
ZBED4 ENSG00000100426.5 0.010342 0.034353 ENSG00000100426
