AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
CSRP1 ENSG00000159176.9 0.063598 0.054202 ENSG00000159176
LDHA ENSG00000134333.9 0.185264 0.064044 ENSG00000134333
CFDP1 ENSG00000153774.4 0.078637 0.046176 ENSG00000153774
SFXN1 ENSG00000164466.8 0.071014 0.059781 ENSG00000164466
EIF1AD ENSG00000175376.4 0.07759 0.048674 ENSG00000175376
LRRC7 ENSG00000033122.13 0.168459 0.06195 ENSG00000033122
SUSD4 ENSG00000143502.9 0.184787 0.067611 ENSG00000143502
MAATS1 ENSG00000183833.12 0.119903 0.056903 ENSG00000183833
SPATA5L1 ENSG00000171763.13 0.150087 0.05773 ENSG00000171763
RAD23B ENSG00000119318.8 0.101351 0.061427 ENSG00000119318
ZC3HAV1L ENSG00000146858.7 0.063705 0.054316 ENSG00000146858
EVI5 ENSG00000067208.10 0.074438 0.043783 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.102639 0.059103 ENSG00000197070
CLEC4D ENSG00000166527.3 0.061285 0.054607 ENSG00000166527
TONSL ENSG00000160949.12 0.10278 0.054865 ENSG00000160949
C20orf194 ENSG00000088854.11 0.170609 0.059137 ENSG00000088854
WNT10B ENSG00000169884.9 0.105977 0.059764 ENSG00000169884
GRINA ENSG00000178719.12 0.093603 0.051722 ENSG00000178719
C17orf80 ENSG00000141219.11 0.08566 0.059359 ENSG00000141219
HECTD2 ENSG00000165338.11 0.054593 0.041956 ENSG00000165338
DSE ENSG00000111817.12 0.067626 0.043139 ENSG00000111817
PRIM2 ENSG00000146143.13 0.128936 0.056391 ENSG00000146143
H1FNT ENSG00000187166.1 0.217217 0.060764 ENSG00000187166
AGPS ENSG00000018510.8 0.101677 0.057319 ENSG00000018510
MPND ENSG00000008382.11 0.225475 0.073843 ENSG00000008382
ZFYVE26 ENSG00000072121.11 0.063761 0.050109 ENSG00000072121
ATP8B3 ENSG00000130270.11 0.197715 0.073278 ENSG00000130270
BRI3 ENSG00000164713.5 0.147639 0.058538 ENSG00000164713
ABCC5 ENSG00000114770.12 0.065094 0.045035 ENSG00000114770
RNF149 ENSG00000163162.4 0.194954 0.065931 ENSG00000163162
ITGAM ENSG00000169896.12 0.051911 0.040461 ENSG00000169896
TBCK ENSG00000145348.11 0.079552 0.044417 ENSG00000145348
RGS18 ENSG00000150681.5 0.051765 0.040385 ENSG00000150681
CARD8 ENSG00000105483.12 0.149693 0.06188 ENSG00000105483
RPS9 ENSG00000170889.9 0.204127 0.078655 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.113447 0.062366 ENSG00000174705
WI2-2118C23.1 ENSG00000266949.1 0.099447 0.054931 ENSG00000266949
KCNJ2 ENSG00000123700.4 0.134322 0.056185 ENSG00000123700
ACTR6 ENSG00000075089.5 0.059135 0.048771 ENSG00000075089
MYO3B ENSG00000071909.14 0.098148 0.061005 ENSG00000071909
ATG4C ENSG00000125703.10 0.073391 0.052278 ENSG00000125703
THEM6 ENSG00000130193.7 0.114024 0.056069 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.083828 0.049207 ENSG00000176915
C1orf112 ENSG00000000460.12 0.096919 0.056502 ENSG00000000460
PLXNA4 ENSG00000221866.5 0.089381 0.064841 ENSG00000221866
GPR155 ENSG00000163328.9 0.106949 0.051481 ENSG00000163328
WDR46 ENSG00000227057.3 0.081471 0.056546 ENSG00000227057
SLC25A41 ENSG00000181240.9 0.577038 0.065243 ENSG00000181240
DAB1 ENSG00000173406.11 0.16393 0.067541 ENSG00000173406
SERPINA11 ENSG00000186910.3 0.077348 0.054234 ENSG00000186910
SFRP5 ENSG00000120057.4 0.063446 0.056222 ENSG00000120057
GPR161 ENSG00000143147.10 0.054449 0.054861 ENSG00000143147
EPS8 ENSG00000151491.8 0.076876 0.050683 ENSG00000151491
SIRPB2 ENSG00000196209.7 0.132386 0.0711 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.164021 0.075798 ENSG00000109854
MGST3 ENSG00000143198.7 0.069048 0.058161 ENSG00000143198
TMEM8A ENSG00000129925.6 0.066607 0.047542 ENSG00000129925
AGAP8 ENSG00000174194.11 0.641739 0.061465 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.064827 0.049591 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.080329 0.056071 ENSG00000121083
PSRC1 ENSG00000134222.12 0.098381 0.059113 ENSG00000134222
KLHDC3 ENSG00000124702.13 0.089388 0.056692 ENSG00000124702
NFATC1 ENSG00000131196.13 0.052967 0.044415 ENSG00000131196
FOCAD ENSG00000188352.8 0.110952 0.058927 ENSG00000188352
RNASEL ENSG00000135828.7 0.320233 0.079805 ENSG00000135828
COL4A2 ENSG00000134871.13 0.093393 0.066185 ENSG00000134871
PSKH1 ENSG00000159792.5 0.052099 0.046222 ENSG00000159792
AGAP9 ENSG00000198035.9 0.162201 0.065685 ENSG00000198035
C9orf41 ENSG00000156017.8 0.090409 0.052604 ENSG00000156017
FAM21A ENSG00000099290.11 0.61195 0.059903 ENSG00000099290
POLR2I ENSG00000105258.4 0.06847 0.051953 ENSG00000105258
VEGFB ENSG00000173511.5 0.142766 0.06195 ENSG00000173511
ECE2 ENSG00000145194.13 0.052296 0.051909 ENSG00000145194
HEY1 ENSG00000164683.12 0.07522 0.050582 ENSG00000164683
SLC10A7 ENSG00000120519.10 0.074964 0.056143 ENSG00000120519
NVL ENSG00000143748.13 0.156576 0.065179 ENSG00000143748
RPS27L ENSG00000185088.8 0.202713 0.069499 ENSG00000185088
ZNF468 ENSG00000204604.5 0.242879 0.072539 ENSG00000204604
GORAB ENSG00000120370.8 0.053174 0.039959 ENSG00000120370
SUCLA2 ENSG00000136143.9 0.210251 0.067244 ENSG00000136143
CTDSPL ENSG00000144677.10 0.074505 0.051536 ENSG00000144677
TRPT1 ENSG00000149743.9 0.406402 0.072163 ENSG00000149743
RNH1 ENSG00000023191.12 0.052685 0.039008 ENSG00000023191
TSPAN15 ENSG00000099282.5 0.134145 0.07005 ENSG00000099282
GPIHBP1 ENSG00000182851.2 0.072784 0.046952 ENSG00000182851
RBM22 ENSG00000086589.7 0.108337 0.066812 ENSG00000086589
DCUN1D2 ENSG00000150401.10 0.055023 0.044697 ENSG00000150401
ZCWPW1 ENSG00000078487.13 0.122866 0.055956 ENSG00000078487
AAED1 ENSG00000158122.7 0.109241 0.069773 ENSG00000158122
ADH5 ENSG00000197894.6 0.155163 0.057336 ENSG00000197894
EP400NL ENSG00000185684.8 0.1617 0.070431 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.124197 0.054248 ENSG00000163320
CLEC18A ENSG00000157322.12 0.322288 0.074108 ENSG00000157322
ACTR8 ENSG00000113812.9 0.286045 0.069525 ENSG00000113812
GALNT3 ENSG00000115339.9 0.165743 0.058306 ENSG00000115339
CDPF1 ENSG00000205643.6 0.092571 0.058875 ENSG00000205643
NBPF1 ENSG00000219481.6 0.139865 0.060008 ENSG00000219481
C9orf142 ENSG00000148362.6 0.084687 0.057885 ENSG00000148362
IGFBP7 ENSG00000163453.7 0.053735 0.054908 ENSG00000163453
PTTG2 ENSG00000250254.1 0.053567 0.053294 ENSG00000250254
ZNF76 ENSG00000065029.10 0.056821 0.06077 ENSG00000065029
C16orf70 ENSG00000125149.7 0.067863 0.048752 ENSG00000125149
NBPF15 ENSG00000243452.3 0.141699 0.070377 ENSG00000243452
EHF ENSG00000135373.8 0.067768 0.053443 ENSG00000135373
ULK4 ENSG00000168038.6 0.204818 0.059221 ENSG00000168038
RASSF4 ENSG00000107551.15 0.107457 0.055546 ENSG00000107551
CARD9 ENSG00000187796.9 0.078472 0.064644 ENSG00000187796
TSC22D4 ENSG00000166925.4 0.117431 0.051062 ENSG00000166925
ABHD6 ENSG00000163686.9 0.053608 0.042257 ENSG00000163686
RNF165 ENSG00000141622.9 0.053091 0.062683 ENSG00000141622
ZNF473 ENSG00000142528.11 0.154378 0.05697 ENSG00000142528
TMEM60 ENSG00000135211.5 0.163338 0.055102 ENSG00000135211
CREG1 ENSG00000143162.7 0.224831 0.072895 ENSG00000143162
IL27RA ENSG00000104998.2 0.05306 0.057863 ENSG00000104998
ANKRD16 ENSG00000134461.11 0.198958 0.076131 ENSG00000134461
HEXA ENSG00000213614.5 0.111541 0.05343 ENSG00000213614
CHTF18 ENSG00000127586.12 0.068089 0.053612 ENSG00000127586
VIPR2 ENSG00000106018.9 0.050614 0.042173 ENSG00000106018
GTF2F1 ENSG00000125651.9 0.112136 0.062242 ENSG00000125651
SRL ENSG00000185739.9 0.05711 0.048081 ENSG00000185739
GPD1L ENSG00000152642.6 0.07328 0.055886 ENSG00000152642
UBA52 ENSG00000221983.3 0.145022 0.064853 ENSG00000221983
SERGEF ENSG00000129158.6 0.33214 0.066634 ENSG00000129158
TYW3 ENSG00000162623.10 0.282009 0.067206 ENSG00000162623
PTGDR2 ENSG00000183134.4 0.170138 0.066012 ENSG00000183134
AKR1C2 ENSG00000151632.12 0.29633 0.078026 ENSG00000151632
CTD-2547L24.3 ENSG00000258875.1 0.052077 0.043414 ENSG00000258875
HAUS6 ENSG00000147874.6 0.145617 0.06346 ENSG00000147874
EPS15 ENSG00000085832.12 0.341887 0.09504 ENSG00000085832
SLC44A2 ENSG00000129353.10 0.267443 0.067895 ENSG00000129353
ZSCAN5A ENSG00000131848.5 0.132552 0.07075 ENSG00000131848
SMIM2 ENSG00000139656.5 0.362942 0.073943 ENSG00000139656
FSIP2 ENSG00000188738.9 0.103116 0.056093 ENSG00000188738
ANAPC4 ENSG00000053900.6 0.373083 0.068483 ENSG00000053900
SMDT1 ENSG00000183172.7 0.302692 0.070435 ENSG00000183172
SLC6A1 ENSG00000157103.6 0.05835 0.049292 ENSG00000157103
PDE4C ENSG00000105650.16 0.107103 0.052919 ENSG00000105650
ADCY5 ENSG00000173175.10 0.06051 0.046116 ENSG00000173175
KIAA1683 ENSG00000130518.11 0.089841 0.048236 ENSG00000130518
TMEM101 ENSG00000091947.5 0.168676 0.066023 ENSG00000091947
PHYH ENSG00000107537.9 0.312704 0.082519 ENSG00000107537
ICOS ENSG00000163600.8 0.05846 0.0445 ENSG00000163600
IRF1 ENSG00000125347.9 0.060157 0.041455 ENSG00000125347
RABL2A ENSG00000144134.14 0.08443 0.053184 ENSG00000144134
FBXO9 ENSG00000112146.11 0.064117 0.049467 ENSG00000112146
TEPP ENSG00000159648.7 0.058048 0.050899 ENSG00000159648
ALS2CL ENSG00000178038.12 0.175482 0.074297 ENSG00000178038
MFSD4 ENSG00000174514.8 0.192054 0.070902 ENSG00000174514
TMEM87B ENSG00000153214.5 0.146854 0.063305 ENSG00000153214
GTPBP3 ENSG00000130299.12 0.050719 0.052027 ENSG00000130299
TXNRD2 ENSG00000184470.15 0.091834 0.060529 ENSG00000184470
MACROD2 ENSG00000172264.12 0.13033 0.079569 ENSG00000172264
FAM153B ENSG00000182230.7 0.215678 0.078462 ENSG00000182230
NMI ENSG00000123609.6 0.115776 0.05684 ENSG00000123609
SCPEP1 ENSG00000121064.8 0.302951 0.077396 ENSG00000121064
MPPED2 ENSG00000066382.12 0.237917 0.069741 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.173402 0.071963 ENSG00000157445
DDX59 ENSG00000118197.9 0.178529 0.065965 ENSG00000118197
RRBP1 ENSG00000125844.10 0.057024 0.048065 ENSG00000125844
MRPL37 ENSG00000116221.11 0.090629 0.065887 ENSG00000116221
DDX49 ENSG00000105671.7 0.074526 0.05629 ENSG00000105671
SUCO ENSG00000094975.8 0.119506 0.054396 ENSG00000094975
PDSS2 ENSG00000164494.7 0.052186 0.055929 ENSG00000164494
RP11-762I7.5 ENSG00000257390.1 0.061329 0.054039 ENSG00000257390
EXOC1 ENSG00000090989.13 0.065521 0.052329 ENSG00000090989
SPG7 ENSG00000197912.9 0.196094 0.061582 ENSG00000197912
TMEM119 ENSG00000183160.8 0.057792 0.054736 ENSG00000183160
IP6K2 ENSG00000068745.10 0.091548 0.058555 ENSG00000068745
TRMT112 ENSG00000173113.2 0.148489 0.060022 ENSG00000173113
SEPT10 ENSG00000186522.10 0.137946 0.058023 ENSG00000186522
FIGN ENSG00000182263.9 0.060891 0.052261 ENSG00000182263
ZFYVE16 ENSG00000039319.12 0.050207 0.044546 ENSG00000039319
FAM213A ENSG00000122378.9 0.069049 0.047785 ENSG00000122378
AK9 ENSG00000155085.11 0.082347 0.045763 ENSG00000155085
TRIM11 ENSG00000154370.9 0.060033 0.048017 ENSG00000154370
TRAM2 ENSG00000065308.4 0.055111 0.04519 ENSG00000065308
BSCL2 ENSG00000168000.10 0.087703 0.055637 ENSG00000168000
ARL4D ENSG00000175906.4 0.090157 0.05642 ENSG00000175906
TIMM10 ENSG00000134809.4 0.219865 0.066688 ENSG00000134809
GLT1D1 ENSG00000151948.7 0.228695 0.081782 ENSG00000151948
SMAD3 ENSG00000166949.11 0.151319 0.071604 ENSG00000166949
HRCT1 ENSG00000196196.2 0.152285 0.064872 ENSG00000196196
TIMM44 ENSG00000104980.3 0.067577 0.055475 ENSG00000104980
AES ENSG00000104964.10 0.091331 0.068568 ENSG00000104964
VSTM4 ENSG00000165633.7 0.088418 0.054862 ENSG00000165633
GINS3 ENSG00000181938.9 0.059837 0.057977 ENSG00000181938
DMRTA1 ENSG00000176399.2 0.355928 0.07577 ENSG00000176399
ADH4 ENSG00000198099.4 0.061698 0.040436 ENSG00000198099
DHODH ENSG00000102967.7 0.131305 0.05839 ENSG00000102967
MAST2 ENSG00000086015.15 0.068167 0.046759 ENSG00000086015
CCDC101 ENSG00000176476.4 0.147399 0.061135 ENSG00000176476
TAF7 ENSG00000178913.5 0.068662 0.048373 ENSG00000178913
LMBRD1 ENSG00000168216.6 0.086764 0.047619 ENSG00000168216
FAM171A1 ENSG00000148468.12 0.157376 0.061399 ENSG00000148468
MED21 ENSG00000152944.4 0.123733 0.058024 ENSG00000152944
COQ5 ENSG00000110871.10 0.544206 0.061421 ENSG00000110871
TUSC5 ENSG00000184811.3 0.051537 0.051337 ENSG00000184811
SYPL2 ENSG00000143028.7 0.228468 0.069237 ENSG00000143028
HYAL4 ENSG00000106302.5 0.050774 0.040803 ENSG00000106302
RNF10 ENSG00000022840.11 0.133133 0.062686 ENSG00000022840
CATSPER2 ENSG00000166762.12 0.181373 0.07807 ENSG00000166762
AGAP6 ENSG00000204149.5 0.184123 0.065287 ENSG00000204149
GALT ENSG00000213930.7 0.104695 0.055608 ENSG00000213930
APOL1 ENSG00000100342.16 0.059323 0.055597 ENSG00000100342
PXK ENSG00000168297.11 0.170244 0.058711 ENSG00000168297
CAPN10 ENSG00000142330.15 0.057757 0.043346 ENSG00000142330
KIAA0930 ENSG00000100364.13 0.594316 0.06596 ENSG00000100364
UPB1 ENSG00000100024.10 0.054962 0.047862 ENSG00000100024
AARS ENSG00000090861.11 0.053823 0.037892 ENSG00000090861
TDRD5 ENSG00000162782.11 0.069723 0.040672 ENSG00000162782
OTUD4 ENSG00000164164.11 0.088252 0.058475 ENSG00000164164
FARSA ENSG00000179115.6 0.134915 0.059834 ENSG00000179115
CHDH ENSG00000016391.5 0.110111 0.064054 ENSG00000016391
PRMT7 ENSG00000132600.12 0.140074 0.05499 ENSG00000132600
TMA7 ENSG00000232112.3 0.357613 0.082559 ENSG00000232112
TUBG2 ENSG00000037042.8 0.099877 0.054646 ENSG00000037042
HSD11B1L ENSG00000167733.9 0.059232 0.054897 ENSG00000167733
TLE3 ENSG00000140332.11 0.165938 0.075546 ENSG00000140332
C16orf52 ENSG00000185716.7 0.090886 0.049105 ENSG00000185716
INADL ENSG00000132849.14 0.177075 0.069178 ENSG00000132849
TFCP2L1 ENSG00000115112.7 0.293657 0.080982 ENSG00000115112
USP15 ENSG00000135655.9 0.069389 0.053484 ENSG00000135655
GBX1 ENSG00000164900.4 0.165085 0.069152 ENSG00000164900
ZCCHC9 ENSG00000131732.7 0.199128 0.069111 ENSG00000131732
MAGI3 ENSG00000081026.14 0.084934 0.056431 ENSG00000081026
MUT ENSG00000146085.7 0.079289 0.041837 ENSG00000146085
BCS1L ENSG00000074582.8 0.09255 0.054068 ENSG00000074582
DOC2B ENSG00000262359.1 0.099918 0.058921 ENSG00000262359
GPR17 ENSG00000144230.12 0.48218 0.070892 ENSG00000144230
DDX17 ENSG00000100201.14 0.092564 0.050762 ENSG00000100201
KLF5 ENSG00000102554.9 0.180741 0.064225 ENSG00000102554
ZNF655 ENSG00000197343.5 0.06882 0.046086 ENSG00000197343
SYNJ2BP ENSG00000213463.3 0.050488 0.050308 ENSG00000213463
ALDH16A1 ENSG00000161618.5 0.376723 0.07013 ENSG00000161618
C2orf49 ENSG00000135974.5 0.077414 0.053081 ENSG00000135974
LMO1 ENSG00000166407.9 0.212516 0.077546 ENSG00000166407
RARRES2 ENSG00000106538.5 0.183518 0.061206 ENSG00000106538
CHEK2 ENSG00000183765.16 0.051218 0.037342 ENSG00000183765
ELANE ENSG00000197561.2 0.083956 0.058688 ENSG00000197561
NECAB1 ENSG00000123119.7 0.153728 0.06512 ENSG00000123119
LRP10 ENSG00000197324.4 0.081381 0.058411 ENSG00000197324
NCLN ENSG00000125912.6 0.201117 0.065945 ENSG00000125912
CDC37L1 ENSG00000106993.7 0.163203 0.066478 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.331361 0.085231 ENSG00000171115
KLK3 ENSG00000142515.10 0.076169 0.067191 ENSG00000142515
DDRGK1 ENSG00000198171.8 0.089762 0.058843 ENSG00000198171
UHMK1 ENSG00000152332.11 0.122789 0.056508 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.205962 0.073266 ENSG00000204991
TMEM170A ENSG00000166822.8 0.076313 0.05287 ENSG00000166822
NUDT12 ENSG00000112874.5 0.075966 0.05689 ENSG00000112874
BCAM ENSG00000187244.5 0.071041 0.068392 ENSG00000187244
BEND6 ENSG00000151917.13 0.178161 0.06094 ENSG00000151917
DNA2 ENSG00000138346.10 0.318414 0.070805 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.119638 0.052769 ENSG00000108465
EGLN1 ENSG00000135766.8 0.097584 0.058292 ENSG00000135766
FAM32A ENSG00000105058.7 0.075274 0.049713 ENSG00000105058
CABIN1 ENSG00000099991.12 0.076258 0.057318 ENSG00000099991
PI4K2B ENSG00000038210.9 0.09789 0.061698 ENSG00000038210
C9orf24 ENSG00000164972.8 0.063437 0.040261 ENSG00000164972
EXOSC4 ENSG00000178896.6 0.069814 0.047641 ENSG00000178896
ARHGEF37 ENSG00000183111.7 0.084569 0.053403 ENSG00000183111
ASB16 ENSG00000161664.2 0.183792 0.065244 ENSG00000161664
CSNK1A1L ENSG00000180138.6 0.076593 0.050844 ENSG00000180138
MORN1 ENSG00000116151.9 0.064426 0.055162 ENSG00000116151
CDKN2D ENSG00000129355.6 0.12874 0.058743 ENSG00000129355
B3GALTL ENSG00000187676.7 0.069545 0.054143 ENSG00000187676
RIPPLY2 ENSG00000203877.3 0.160388 0.068478 ENSG00000203877
RNF24 ENSG00000101236.11 0.062351 0.057089 ENSG00000101236
RP11-701P16.2 ENSG00000251139.1 0.070101 0.063442 ENSG00000251139
CYP2R1 ENSG00000186104.6 0.052245 0.041452 ENSG00000186104
TTC4 ENSG00000243725.2 0.06053 0.051573 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.166455 0.07107 ENSG00000138286
MED28 ENSG00000118579.6 0.108096 0.049267 ENSG00000118579
GGT5 ENSG00000099998.13 0.079222 0.052762 ENSG00000099998
CLEC7A ENSG00000172243.13 0.051192 0.050844 ENSG00000172243
CASC1 ENSG00000118307.14 0.1968 0.075816 ENSG00000118307
ANKRD26 ENSG00000107890.12 0.197035 0.070565 ENSG00000107890
HIST2H2AC ENSG00000184260.4 0.051866 0.049341 ENSG00000184260
CTU2 ENSG00000174177.8 0.054686 0.051677 ENSG00000174177
NT5DC1 ENSG00000178425.9 0.167797 0.056106 ENSG00000178425
PLBD1 ENSG00000121316.6 0.094031 0.057893 ENSG00000121316
ADSS ENSG00000035687.9 0.066458 0.056355 ENSG00000035687
ANAPC2 ENSG00000176248.7 0.079284 0.053363 ENSG00000176248
PCSK1 ENSG00000175426.6 0.10713 0.057026 ENSG00000175426
LIG1 ENSG00000105486.9 0.078252 0.055869 ENSG00000105486
USH1C ENSG00000006611.11 0.077141 0.051585 ENSG00000006611
KIAA1109 ENSG00000138688.11 0.106125 0.05431 ENSG00000138688
SMCO2 ENSG00000165935.5 0.080885 0.051447 ENSG00000165935
PDE3A ENSG00000172572.6 0.22529 0.070855 ENSG00000172572
PPA1 ENSG00000180817.6 0.507526 0.065611 ENSG00000180817
CUL2 ENSG00000108094.10 0.072041 0.049783 ENSG00000108094
TAB1 ENSG00000100324.9 0.07703 0.048679 ENSG00000100324
SERPIND1 ENSG00000099937.6 0.051646 0.043599 ENSG00000099937
PIGZ ENSG00000119227.3 0.099461 0.058306 ENSG00000119227
PPP1R3F ENSG00000049769.8 0.082454 0.06153 ENSG00000049769
LCE1D ENSG00000172155.7 0.066443 0.060413 ENSG00000172155
FFAR4 ENSG00000186188.6 0.070353 0.050575 ENSG00000186188
RPL8 ENSG00000161016.11 0.142394 0.056565 ENSG00000161016
CBX1 ENSG00000108468.10 0.117608 0.048129 ENSG00000108468
ADAM22 ENSG00000008277.10 0.233671 0.064125 ENSG00000008277
CCDC169 ENSG00000242715.3 0.128181 0.049351 ENSG00000242715
ATP6V0D1 ENSG00000159720.7 0.193824 0.076627 ENSG00000159720
ZWINT ENSG00000122952.12 0.068282 0.047234 ENSG00000122952
TRIP4 ENSG00000103671.5 0.127551 0.062412 ENSG00000103671
MRPS16 ENSG00000182180.9 0.083061 0.055814 ENSG00000182180
CRLF1 ENSG00000006016.6 0.075777 0.049054 ENSG00000006016
EPB41L4A ENSG00000129595.8 0.080061 0.047541 ENSG00000129595
MXD3 ENSG00000213347.6 0.094203 0.048396 ENSG00000213347
CARD17 ENSG00000255221.2 0.056098 0.047375 ENSG00000255221
AMN1 ENSG00000151743.6 0.074239 0.053322 ENSG00000151743
SAA4 ENSG00000148965.4 0.077389 0.059378 ENSG00000148965
FAM163A ENSG00000143340.6 0.07633 0.047365 ENSG00000143340
EIF2D ENSG00000143486.11 0.137046 0.063471 ENSG00000143486
PNMT ENSG00000141744.3 0.05713 0.045507 ENSG00000141744
GNA13 ENSG00000120063.5 0.077771 0.06191 ENSG00000120063
ERCC3 ENSG00000163161.8 0.146628 0.055001 ENSG00000163161
RPS24 ENSG00000138326.14 0.204281 0.076402 ENSG00000138326
IVD ENSG00000128928.4 0.369234 0.069195 ENSG00000128928
RRNAD1 ENSG00000143303.7 0.100255 0.054662 ENSG00000143303
RND3 ENSG00000115963.9 0.060538 0.047933 ENSG00000115963
MAP3K3 ENSG00000198909.3 0.079306 0.049703 ENSG00000198909
ZNF385C ENSG00000187595.10 0.050401 0.04125 ENSG00000187595
GPSM1 ENSG00000160360.7 0.072261 0.061417 ENSG00000160360
TRIM66 ENSG00000166436.11 0.271298 0.07402 ENSG00000166436
TRIM27 ENSG00000204713.6 0.054406 0.052776 ENSG00000204713
DNAJB12 ENSG00000148719.9 0.126376 0.073964 ENSG00000148719
APPL1 ENSG00000157500.6 0.154183 0.06195 ENSG00000157500
KALRN ENSG00000160145.10 0.08967 0.053109 ENSG00000160145
C10orf112 ENSG00000204740.5 0.346152 0.075846 ENSG00000204740
PGAM5 ENSG00000247077.2 0.234493 0.073487 ENSG00000247077
PRG2 ENSG00000186652.5 0.078884 0.048555 ENSG00000186652
SLC41A2 ENSG00000136052.5 0.059946 0.057444 ENSG00000136052
KRT7 ENSG00000135480.10 0.414013 0.078117 ENSG00000135480
ZC3H15 ENSG00000065548.13 0.084651 0.052357 ENSG00000065548
ARHGAP5 ENSG00000100852.8 0.053939 0.047864 ENSG00000100852
ACVR2A ENSG00000121989.10 0.069186 0.044209 ENSG00000121989
TTLL13 ENSG00000213471.4 0.067789 0.064101 ENSG00000213471
CLDN15 ENSG00000106404.9 0.223018 0.075279 ENSG00000106404
TLR5 ENSG00000187554.7 0.075362 0.052815 ENSG00000187554
EPM2A ENSG00000112425.9 0.054357 0.045131 ENSG00000112425
TBCB ENSG00000105254.7 0.050479 0.052147 ENSG00000105254
SMIM8 ENSG00000111850.5 0.149097 0.0594 ENSG00000111850
ZNF439 ENSG00000171291.4 0.070477 0.053033 ENSG00000171291
CCDC34 ENSG00000109881.12 0.061669 0.04706 ENSG00000109881
ZNF577 ENSG00000161551.8 0.28945 0.077639 ENSG00000161551
TARBP2 ENSG00000139546.6 0.053824 0.044997 ENSG00000139546
CNOT8 ENSG00000155508.9 0.110227 0.054959 ENSG00000155508
TCN2 ENSG00000185339.4 0.173979 0.067351 ENSG00000185339
PKNOX1 ENSG00000160199.10 0.060224 0.050266 ENSG00000160199
SLC36A2 ENSG00000186335.4 0.054039 0.052282 ENSG00000186335
QSOX1 ENSG00000116260.12 0.063115 0.049317 ENSG00000116260
AK4 ENSG00000162433.10 0.123902 0.065731 ENSG00000162433
NMNAT2 ENSG00000157064.6 0.068331 0.045676 ENSG00000157064
SUPV3L1 ENSG00000156502.9 0.103673 0.058495 ENSG00000156502
SLC30A8 ENSG00000164756.8 0.072322 0.06055 ENSG00000164756
ERGIC2 ENSG00000087502.13 0.052442 0.040628 ENSG00000087502
COL22A1 ENSG00000169436.12 0.17193 0.073437 ENSG00000169436
GPR132 ENSG00000183484.7 0.051449 0.043146 ENSG00000183484
ADAL ENSG00000168803.10 0.194719 0.069897 ENSG00000168803
LIG4 ENSG00000174405.9 0.057653 0.063114 ENSG00000174405
NCKAP5 ENSG00000176771.11 0.081909 0.055872 ENSG00000176771
ZNF426 ENSG00000130818.6 0.053043 0.047219 ENSG00000130818
CTD-2210P24.4 ENSG00000205106.2 0.357361 0.078704 ENSG00000205106
ZNF442 ENSG00000198342.5 0.053982 0.046793 ENSG00000198342
SPSB1 ENSG00000171621.9 0.053608 0.051312 ENSG00000171621
CCDC141 ENSG00000163492.9 0.134401 0.056691 ENSG00000163492
DEFB132 ENSG00000186458.4 0.169094 0.071414 ENSG00000186458
C11orf70 ENSG00000137691.8 0.129174 0.07051 ENSG00000137691
RPL13A ENSG00000142541.12 0.112016 0.055496 ENSG00000142541
TPD52L1 ENSG00000111907.16 0.112587 0.057782 ENSG00000111907
GSDMC ENSG00000147697.4 0.194478 0.067763 ENSG00000147697
SYT3 ENSG00000213023.5 0.112139 0.068338 ENSG00000213023
SLC29A3 ENSG00000198246.7 0.103511 0.071691 ENSG00000198246
SRA1 ENSG00000213523.5 0.137763 0.059083 ENSG00000213523
JRKL ENSG00000183340.5 0.068429 0.047725 ENSG00000183340
SMCO3 ENSG00000179256.2 0.051041 0.052487 ENSG00000179256
FAM57B ENSG00000149926.9 0.092102 0.04566 ENSG00000149926
KIAA1549 ENSG00000122778.5 0.098929 0.065556 ENSG00000122778
PLCD3 ENSG00000161714.7 0.184522 0.066242 ENSG00000161714
PDHX ENSG00000110435.7 0.24781 0.067821 ENSG00000110435
ICA1 ENSG00000003147.13 0.055701 0.051678 ENSG00000003147
PRR16 ENSG00000184838.10 0.180348 0.06185 ENSG00000184838
YPEL3 ENSG00000090238.7 0.060238 0.04102 ENSG00000090238
ASCC3 ENSG00000112249.9 0.132106 0.055413 ENSG00000112249
NOVA2 ENSG00000104967.6 0.061334 0.047661 ENSG00000104967
CADPS2 ENSG00000081803.11 0.068057 0.048713 ENSG00000081803
AKR1E2 ENSG00000165568.13 0.069254 0.057927 ENSG00000165568
USP20 ENSG00000136878.8 0.157157 0.064594 ENSG00000136878
PCDHB12 ENSG00000120328.4 0.074419 0.042957 ENSG00000120328
