AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
VTA1 ENSG00000009844.11 0.02265 0.04956 ENSG00000009844
ADCY1 ENSG00000164742.10 0.016801 0.036947 ENSG00000164742
CDK11A ENSG00000008128.18 0.054758 0.046273 ENSG00000008128
SCO1 ENSG00000133028.6 0.017715 0.041206 ENSG00000133028
CCL22 ENSG00000102962.4 0.129588 0.078133 ENSG00000102962
EPRS ENSG00000136628.12 0.035909 0.053301 ENSG00000136628
SYT11 ENSG00000132718.7 0.0435 0.050116 ENSG00000132718
ZNF681 ENSG00000196172.8 0.077374 0.072863 ENSG00000196172
TMEM128 ENSG00000132406.7 0.018887 0.043566 ENSG00000132406
SAMD14 ENSG00000167100.10 0.049772 0.061317 ENSG00000167100
FKBP10 ENSG00000141756.14 0.108594 0.05557 ENSG00000141756
C8orf33 ENSG00000182307.8 0.067718 0.053056 ENSG00000182307
RNF185 ENSG00000138942.10 0.01069 0.033288 ENSG00000138942
FAM19A5 ENSG00000219438.4 0.063222 0.092537 ENSG00000219438
KDELR1 ENSG00000105438.4 0.082976 0.068128 ENSG00000105438
MMS19 ENSG00000155229.16 0.015885 0.047658 ENSG00000155229
HHATL ENSG00000010282.10 0.024687 0.045735 ENSG00000010282
VWA1 ENSG00000179403.10 0.024483 0.05547 ENSG00000179403
UBE2V2 ENSG00000169139.7 0.098908 0.075712 ENSG00000169139
SLC20A2 ENSG00000168575.5 0.021651 0.047302 ENSG00000168575
MAF ENSG00000178573.6 0.042386 0.072479 ENSG00000178573
ZFPM1 ENSG00000179588.4 0.075558 0.068455 ENSG00000179588
DHX40 ENSG00000108406.5 0.01823 0.034611 ENSG00000108406
TCTN2 ENSG00000168778.7 0.326545 0.076284 ENSG00000168778
HSPA9 ENSG00000113013.8 0.010858 0.025314 ENSG00000113013
PA2G4 ENSG00000170515.9 0.015477 0.05131 ENSG00000170515
CRYZ ENSG00000116791.9 0.541199 0.075172 ENSG00000116791
CDKN2AIPNL ENSG00000237190.3 0.079404 0.0705 ENSG00000237190
SLC22A23 ENSG00000137266.10 0.020199 0.046801 ENSG00000137266
TSPAN17 ENSG00000048140.13 0.091617 0.065493 ENSG00000048140
LSM14A ENSG00000257103.4 0.01717 0.071884 ENSG00000257103
CHRM5 ENSG00000184984.8 0.039736 0.060912 ENSG00000184984
RILPL2 ENSG00000150977.9 0.013424 0.038029 ENSG00000150977
EIF3CL ENSG00000205609.8 0.084401 0.054253 ENSG00000205609
SLC35F5 ENSG00000115084.8 0.138563 0.070488 ENSG00000115084
TM9SF3 ENSG00000077147.10 0.067805 0.062331 ENSG00000077147
LPCAT4 ENSG00000176454.9 0.073565 0.056217 ENSG00000176454
TTYH2 ENSG00000141540.6 0.044877 0.07134 ENSG00000141540
WDR90 ENSG00000161996.13 0.010956 0.028994 ENSG00000161996
TMEM61 ENSG00000143001.4 0.303392 0.091557 ENSG00000143001
PCDHA4 ENSG00000204967.6 0.013211 0.036967 ENSG00000204967
NEIL1 ENSG00000140398.9 0.045542 0.04179 ENSG00000140398
SLC45A3 ENSG00000158715.5 0.030797 0.052845 ENSG00000158715
ZNF654 ENSG00000175105.5 0.048962 0.048669 ENSG00000175105
WDR3 ENSG00000065183.10 0.026325 0.041218 ENSG00000065183
SLC3A1 ENSG00000138079.9 0.017861 0.051151 ENSG00000138079
TRPM5 ENSG00000070985.9 0.044271 0.04817 ENSG00000070985
CYP2S1 ENSG00000167600.9 0.133658 0.088979 ENSG00000167600
IVL ENSG00000163207.5 0.033221 0.053968 ENSG00000163207
ZNF790 ENSG00000197863.4 0.016214 0.032753 ENSG00000197863
DPP4 ENSG00000197635.5 0.096001 0.071725 ENSG00000197635
TMEM173 ENSG00000184584.8 0.080432 0.062001 ENSG00000184584
POP4 ENSG00000105171.5 0.01498 0.040856 ENSG00000105171
EMC7 ENSG00000134153.5 0.072645 0.058617 ENSG00000134153
SNAP25 ENSG00000132639.8 0.206012 0.088657 ENSG00000132639
FADS6 ENSG00000172782.7 0.068006 0.066723 ENSG00000172782
ANKRD65 ENSG00000235098.4 0.052384 0.049133 ENSG00000235098
SERPINA10 ENSG00000140093.5 0.0149 0.065005 ENSG00000140093
GRIK2 ENSG00000164418.15 0.298053 0.090662 ENSG00000164418
PAPL ENSG00000183760.6 0.01936 0.072252 ENSG00000183760
SLC25A42 ENSG00000181035.9 0.065328 0.053163 ENSG00000181035
SYCE1L ENSG00000205078.5 0.480492 0.083801 ENSG00000205078
NDUFA11 ENSG00000174886.8 0.070391 0.067254 ENSG00000174886
NMRK2 ENSG00000077009.9 0.119768 0.082177 ENSG00000077009
XRRA1 ENSG00000166435.11 0.017241 0.056087 ENSG00000166435
XPO6 ENSG00000169180.7 0.016402 0.03679 ENSG00000169180
LARP1B ENSG00000138709.13 0.0319 0.041187 ENSG00000138709
AC021860.1 ENSG00000196355.2 0.36437 0.082737 ENSG00000196355
GRIN2C ENSG00000161509.9 0.036259 0.063164 ENSG00000161509
FUCA2 ENSG00000001036.8 0.098313 0.076217 ENSG00000001036
ATG4B ENSG00000168397.12 0.022678 0.027685 ENSG00000168397
KCNC3 ENSG00000131398.9 0.046105 0.078013 ENSG00000131398
SALL1 ENSG00000103449.7 0.015762 0.049229 ENSG00000103449
APOA1 ENSG00000118137.5 0.073169 0.066061 ENSG00000118137
QRICH1 ENSG00000198218.6 0.056383 0.042521 ENSG00000198218
FPGT ENSG00000254685.1 0.141745 0.064171 ENSG00000254685
DEXI ENSG00000182108.5 0.012439 0.035786 ENSG00000182108
KDM3B ENSG00000120733.9 0.025545 0.035114 ENSG00000120733
TNN ENSG00000120332.11 0.094574 0.066893 ENSG00000120332
LGALS1 ENSG00000100097.7 0.081032 0.067678 ENSG00000100097
IVNS1ABP ENSG00000116679.11 0.177064 0.078962 ENSG00000116679
PARN ENSG00000140694.12 0.052103 0.058818 ENSG00000140694
PDE5A ENSG00000138735.11 0.056551 0.047265 ENSG00000138735
ZMYM1 ENSG00000197056.5 0.061835 0.060567 ENSG00000197056
ARID4B ENSG00000054267.16 0.0698 0.063683 ENSG00000054267
TTLL6 ENSG00000170703.11 0.075254 0.056875 ENSG00000170703
EMP3 ENSG00000142227.6 0.085057 0.069838 ENSG00000142227
PTER ENSG00000165983.10 0.21297 0.083877 ENSG00000165983
ATXN7 ENSG00000163635.13 0.09224 0.075381 ENSG00000163635
SLC36A1 ENSG00000123643.7 0.41372 0.090757 ENSG00000123643
SNAP23 ENSG00000092531.5 0.043616 0.046154 ENSG00000092531
PIGB ENSG00000069943.5 0.289362 0.083003 ENSG00000069943
SAMM50 ENSG00000100347.10 0.170137 0.085463 ENSG00000100347
ZNF26 ENSG00000198393.3 0.017009 0.031743 ENSG00000198393
GNRH2 ENSG00000125787.7 0.031842 0.054356 ENSG00000125787
CDO1 ENSG00000129596.4 0.031534 0.052731 ENSG00000129596
TMEM8B ENSG00000137103.12 0.229401 0.080977 ENSG00000137103
FAM27E3 ENSG00000232833.4 0.045466 0.063776 ENSG00000232833
FAM124A ENSG00000150510.11 0.191519 0.089917 ENSG00000150510
SIRT3 ENSG00000142082.10 0.118117 0.070841 ENSG00000142082
C6orf163 ENSG00000203872.5 0.093207 0.051869 ENSG00000203872
NAA40 ENSG00000110583.8 0.023366 0.045087 ENSG00000110583
CASP14 ENSG00000105141.4 0.029402 0.045551 ENSG00000105141
BIN2 ENSG00000110934.6 0.020778 0.04051 ENSG00000110934
CDK18 ENSG00000117266.11 0.053085 0.055491 ENSG00000117266
SRCIN1 ENSG00000017373.11 0.020683 0.050151 ENSG00000017373
TIMM23 ENSG00000138297.9 0.029668 0.044501 ENSG00000138297
UIMC1 ENSG00000087206.12 0.097815 0.061764 ENSG00000087206
NPEPPS ENSG00000141279.10 0.035092 0.035906 ENSG00000141279
ZNHIT3 ENSG00000108278.7 0.080613 0.075619 ENSG00000108278
NEURL1B ENSG00000214357.4 0.083337 0.070716 ENSG00000214357
HAP1 ENSG00000173805.11 0.029095 0.044487 ENSG00000173805
MORC2 ENSG00000133422.7 0.056851 0.049126 ENSG00000133422
NAPA ENSG00000105402.3 0.019902 0.047185 ENSG00000105402
CPQ ENSG00000104324.11 0.053829 0.068207 ENSG00000104324
ATP1A3 ENSG00000105409.11 0.037694 0.057571 ENSG00000105409
TAB2 ENSG00000055208.13 0.032818 0.06135 ENSG00000055208
SALL3 ENSG00000256463.4 0.082015 0.071702 ENSG00000256463
YWHAB ENSG00000166913.8 0.014856 0.036404 ENSG00000166913
ORC4 ENSG00000115947.8 0.042409 0.04491 ENSG00000115947
ARF4 ENSG00000168374.6 0.060363 0.049827 ENSG00000168374
P4HTM ENSG00000178467.12 0.086674 0.057213 ENSG00000178467
CLNK ENSG00000109684.10 0.019217 0.047109 ENSG00000109684
C10orf88 ENSG00000119965.8 0.223884 0.079612 ENSG00000119965
S100A16 ENSG00000188643.6 0.116291 0.07412 ENSG00000188643
MLXIP ENSG00000175727.8 0.01419 0.04571 ENSG00000175727
USP50 ENSG00000170236.10 0.010215 0.040795 ENSG00000170236
THAP6 ENSG00000174796.8 0.017277 0.046617 ENSG00000174796
OLFML1 ENSG00000183801.3 0.015019 0.03716 ENSG00000183801
CARD18 ENSG00000255501.1 0.057078 0.062564 ENSG00000255501
ADAM9 ENSG00000168615.7 0.014196 0.050702 ENSG00000168615
VAX2 ENSG00000116035.2 0.180423 0.086461 ENSG00000116035
KATNAL1 ENSG00000102781.9 0.088465 0.071758 ENSG00000102781
CAMTA1 ENSG00000171735.14 0.025571 0.044485 ENSG00000171735
SPOCK2 ENSG00000107742.8 0.040888 0.050396 ENSG00000107742
PGM2 ENSG00000169299.9 0.18135 0.079652 ENSG00000169299
PPP2R5D ENSG00000112640.10 0.024996 0.065606 ENSG00000112640
USP4 ENSG00000114316.8 0.049977 0.044603 ENSG00000114316
ATP5H ENSG00000167863.7 0.0435 0.067212 ENSG00000167863
TRMU ENSG00000100416.8 0.037437 0.065971 ENSG00000100416
NAGS ENSG00000161653.6 0.151206 0.073158 ENSG00000161653
RAET1E ENSG00000164520.7 0.067333 0.055436 ENSG00000164520
EYA3 ENSG00000158161.11 0.020381 0.046357 ENSG00000158161
TXNDC17 ENSG00000129235.6 0.056105 0.048234 ENSG00000129235
ZKSCAN8 ENSG00000198315.6 0.012451 0.038982 ENSG00000198315
PODXL ENSG00000128567.12 0.073207 0.065133 ENSG00000128567
SRRM4 ENSG00000139767.4 0.01048 0.036557 ENSG00000139767
C8A ENSG00000157131.10 0.078232 0.072949 ENSG00000157131
ZNF471 ENSG00000196263.3 0.036765 0.067049 ENSG00000196263
AQP8 ENSG00000103375.6 0.048237 0.062907 ENSG00000103375
TRABD2A ENSG00000186854.6 0.033343 0.047234 ENSG00000186854
KLC4 ENSG00000137171.10 0.203296 0.091715 ENSG00000137171
ACTL6B ENSG00000077080.5 0.036796 0.041319 ENSG00000077080
MIER2 ENSG00000105556.5 0.032883 0.043258 ENSG00000105556
AP3M2 ENSG00000070718.7 0.022715 0.03627 ENSG00000070718
C20orf85 ENSG00000124237.5 0.036049 0.055939 ENSG00000124237
TBC1D23 ENSG00000036054.8 0.010234 0.03912 ENSG00000036054
TLCD1 ENSG00000160606.6 0.025514 0.043887 ENSG00000160606
GINS4 ENSG00000147536.7 0.025656 0.054083 ENSG00000147536
HFM1 ENSG00000162669.11 0.204227 0.082624 ENSG00000162669
LRRK2 ENSG00000188906.9 0.071656 0.051474 ENSG00000188906
ADPRHL2 ENSG00000116863.10 0.011055 0.043617 ENSG00000116863
CASD1 ENSG00000127995.12 0.010411 0.040481 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.13476 0.071414 ENSG00000140265
C7orf73 ENSG00000243317.3 0.331482 0.079176 ENSG00000243317
CAMK2N1 ENSG00000162545.5 0.014526 0.033963 ENSG00000162545
COL27A1 ENSG00000196739.10 0.012127 0.039174 ENSG00000196739
HYKK ENSG00000188266.9 0.016315 0.04702 ENSG00000188266
EFNA5 ENSG00000184349.8 0.04773 0.0472 ENSG00000184349
GALNT13 ENSG00000144278.10 0.053003 0.048453 ENSG00000144278
TTC27 ENSG00000018699.7 0.03265 0.057556 ENSG00000018699
FAM217A ENSG00000145975.9 0.068943 0.056363 ENSG00000145975
CRYM ENSG00000103316.6 0.010705 0.03993 ENSG00000103316
PFN4 ENSG00000176732.6 0.059924 0.04815 ENSG00000176732
RPS15A ENSG00000134419.11 0.023934 0.055689 ENSG00000134419
MAP2K1 ENSG00000169032.5 0.108306 0.061153 ENSG00000169032
GPSM2 ENSG00000121957.7 0.104538 0.064331 ENSG00000121957
KIAA1279 ENSG00000198954.4 0.047295 0.059813 ENSG00000198954
GOLGB1 ENSG00000173230.11 0.024307 0.042141 ENSG00000173230
GALNT6 ENSG00000139629.11 0.010053 0.043946 ENSG00000139629
ARHGEF33 ENSG00000214694.6 0.081079 0.062563 ENSG00000214694
ASF1B ENSG00000105011.4 0.050425 0.071746 ENSG00000105011
GPNMB ENSG00000136235.11 0.011842 0.035495 ENSG00000136235
SNAI1 ENSG00000124216.3 0.121987 0.074344 ENSG00000124216
DUSP19 ENSG00000162999.8 0.142044 0.077588 ENSG00000162999
SMC3 ENSG00000108055.9 0.101716 0.072664 ENSG00000108055
CLTA ENSG00000122705.12 0.01212 0.041753 ENSG00000122705
NUDT13 ENSG00000166321.9 0.252509 0.083393 ENSG00000166321
RALB ENSG00000144118.9 0.018263 0.04777 ENSG00000144118
RBM26 ENSG00000139746.11 0.182041 0.068734 ENSG00000139746
MAB21L3 ENSG00000173212.4 0.011672 0.048936 ENSG00000173212
SLC41A3 ENSG00000114544.11 0.08076 0.063152 ENSG00000114544
WDR55 ENSG00000120314.14 0.129941 0.068005 ENSG00000120314
ZNF480 ENSG00000198464.9 0.046867 0.068803 ENSG00000198464
KEL ENSG00000197993.3 0.107636 0.068207 ENSG00000197993
PRPF39 ENSG00000185246.13 0.056266 0.067451 ENSG00000185246
LCN12 ENSG00000184925.7 0.126409 0.073528 ENSG00000184925
PREPL ENSG00000138078.11 0.049228 0.059015 ENSG00000138078
KIAA1875 ENSG00000179698.9 0.220577 0.078647 ENSG00000179698
SUN3 ENSG00000164744.8 0.034489 0.04432 ENSG00000164744
LIX1 ENSG00000145721.7 0.024104 0.044211 ENSG00000145721
GABRA3 ENSG00000011677.7 0.021243 0.067695 ENSG00000011677
ACP6 ENSG00000162836.6 0.05234 0.052425 ENSG00000162836
RPS15 ENSG00000115268.5 0.054786 0.064549 ENSG00000115268
PDLIM4 ENSG00000131435.8 0.052834 0.04656 ENSG00000131435
IMMP1L ENSG00000148950.5 0.032102 0.047407 ENSG00000148950
RCAN1 ENSG00000159200.12 0.065857 0.071021 ENSG00000159200
ENOSF1 ENSG00000132199.13 0.126419 0.083756 ENSG00000132199
HIGD1A ENSG00000181061.9 0.265226 0.080967 ENSG00000181061
SLC25A30 ENSG00000174032.12 0.099885 0.059846 ENSG00000174032
MAD2L1 ENSG00000164109.8 0.024518 0.041435 ENSG00000164109
CCL24 ENSG00000106178.2 0.049551 0.044695 ENSG00000106178
KANK1 ENSG00000107104.14 0.166523 0.083174 ENSG00000107104
KMO ENSG00000117009.7 0.249502 0.091375 ENSG00000117009
ABCA5 ENSG00000154265.11 0.20031 0.078808 ENSG00000154265
SAMD8 ENSG00000156671.7 0.029858 0.046651 ENSG00000156671
UBE3D ENSG00000118420.12 0.11134 0.060403 ENSG00000118420
PLA2G2D ENSG00000117215.10 0.021843 0.054425 ENSG00000117215
KIF18A ENSG00000121621.6 0.034123 0.053819 ENSG00000121621
KLRB1 ENSG00000111796.3 0.030908 0.064597 ENSG00000111796
CCDC134 ENSG00000100147.9 0.147989 0.065108 ENSG00000100147
NME3 ENSG00000103024.3 0.038085 0.058446 ENSG00000103024
NAPRT1 ENSG00000147813.11 0.592201 0.074088 ENSG00000147813
GOLGA8A ENSG00000175265.13 0.148124 0.080344 ENSG00000175265
PLEKHO2 ENSG00000241839.5 0.024688 0.040184 ENSG00000241839
ZFYVE19 ENSG00000166140.13 0.071858 0.054489 ENSG00000166140
MEX3A ENSG00000254726.2 0.038224 0.063297 ENSG00000254726
CCDC6 ENSG00000108091.10 0.157558 0.082556 ENSG00000108091
CLDN18 ENSG00000066405.8 0.026071 0.042669 ENSG00000066405
TPBG ENSG00000146242.5 0.119886 0.057858 ENSG00000146242
PCBP2 ENSG00000197111.11 0.181111 0.083536 ENSG00000197111
TRIM17 ENSG00000162931.7 0.034381 0.04224 ENSG00000162931
SAE1 ENSG00000142230.7 0.022215 0.063678 ENSG00000142230
TOR3A ENSG00000186283.9 0.149355 0.063548 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.123766 0.090239 ENSG00000153786
KIN ENSG00000151657.6 0.06156 0.068389 ENSG00000151657
ARL16 ENSG00000214087.4 0.04332 0.062865 ENSG00000214087
VDAC2 ENSG00000165637.9 0.023628 0.040218 ENSG00000165637
SPATS1 ENSG00000249481.2 0.091228 0.076834 ENSG00000249481
SYT2 ENSG00000143858.7 0.151797 0.083188 ENSG00000143858
ABT1 ENSG00000146109.3 0.135037 0.081336 ENSG00000146109
LRRC41 ENSG00000132128.12 0.0144 0.03585 ENSG00000132128
ARID2 ENSG00000189079.11 0.019764 0.042345 ENSG00000189079
REEP2 ENSG00000132563.11 0.039241 0.046022 ENSG00000132563
TMEM126A ENSG00000171202.2 0.071431 0.064819 ENSG00000171202
PLAC9 ENSG00000189129.9 0.13962 0.067502 ENSG00000189129
SPG20OS ENSG00000120664.6 0.052303 0.045943 ENSG00000120664
AC010547.9 ENSG00000261611.3 0.086253 0.06266 ENSG00000261611
NHLH2 ENSG00000177551.5 0.02902 0.060337 ENSG00000177551
CLIC6 ENSG00000159212.8 0.054076 0.072005 ENSG00000159212
OVOL1 ENSG00000172818.5 0.050206 0.043083 ENSG00000172818
METTL21D ENSG00000100483.9 0.052935 0.051019 ENSG00000100483
SPINK1 ENSG00000164266.6 0.124768 0.070237 ENSG00000164266
MED24 ENSG00000008838.13 0.143378 0.071728 ENSG00000008838
SLA ENSG00000155926.9 0.025162 0.058918 ENSG00000155926
HIGD1C ENSG00000214511.3 0.020462 0.039488 ENSG00000214511
WDSUB1 ENSG00000196151.6 0.242284 0.085895 ENSG00000196151
PKD2L2 ENSG00000078795.12 0.041631 0.042722 ENSG00000078795
SPATC1 ENSG00000186583.7 0.080484 0.059594 ENSG00000186583
NME5 ENSG00000112981.3 0.01632 0.03252 ENSG00000112981
DKFZP761J1410 ENSG00000105520.6 0.089511 0.065903 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.409832 0.081983 ENSG00000137968
DDX23 ENSG00000174243.5 0.01653 0.032517 ENSG00000174243
SYCE3 ENSG00000217442.3 0.035685 0.057651 ENSG00000217442
CNNM3 ENSG00000168763.11 0.064898 0.058436 ENSG00000168763
SMOX ENSG00000088826.13 0.020431 0.058744 ENSG00000088826
GMFB ENSG00000197045.8 0.026337 0.041537 ENSG00000197045
H2AFY2 ENSG00000099284.9 0.050214 0.067172 ENSG00000099284
RABGAP1 ENSG00000011454.12 0.025361 0.05429 ENSG00000011454
SYT14 ENSG00000143469.12 0.016754 0.056103 ENSG00000143469
USP14 ENSG00000101557.9 0.022693 0.040718 ENSG00000101557
RHOF ENSG00000139725.2 0.031131 0.04738 ENSG00000139725
SNX2 ENSG00000205302.2 0.014094 0.041105 ENSG00000205302
MT1A ENSG00000205362.6 0.121458 0.079474 ENSG00000205362
N4BP2 ENSG00000078177.9 0.080924 0.067539 ENSG00000078177
ZDHHC5 ENSG00000156599.6 0.0425 0.047717 ENSG00000156599
ATP6V1B1 ENSG00000116039.7 0.012479 0.04712 ENSG00000116039
AL590452.1 ENSG00000268172.1 0.065285 0.058394 ENSG00000268172
MANSC1 ENSG00000111261.9 0.03053 0.046309 ENSG00000111261
PTBP2 ENSG00000117569.13 0.141074 0.069567 ENSG00000117569
LYPD6 ENSG00000187123.10 0.053311 0.054716 ENSG00000187123
KCTD16 ENSG00000183775.5 0.024074 0.042094 ENSG00000183775
PTPRG ENSG00000144724.14 0.04463 0.062749 ENSG00000144724
ZFP82 ENSG00000181007.7 0.072622 0.081859 ENSG00000181007
DIP2B ENSG00000066084.8 0.015936 0.032139 ENSG00000066084
GABRB1 ENSG00000163288.9 0.095724 0.056389 ENSG00000163288
UBR1 ENSG00000159459.7 0.063663 0.052454 ENSG00000159459
LRRC39 ENSG00000122477.8 0.032355 0.049339 ENSG00000122477
SYT10 ENSG00000110975.4 0.04404 0.04856 ENSG00000110975
TMEM184B ENSG00000198792.7 0.058257 0.062003 ENSG00000198792
TMEM17 ENSG00000186889.5 0.105269 0.07326 ENSG00000186889
RAB2B ENSG00000129472.8 0.230664 0.099824 ENSG00000129472
BEND4 ENSG00000188848.11 0.034698 0.048392 ENSG00000188848
TMEM30A ENSG00000112697.11 0.02822 0.037673 ENSG00000112697
CLTB ENSG00000175416.8 0.235452 0.08814 ENSG00000175416
PSMA4 ENSG00000041357.11 0.044055 0.056137 ENSG00000041357
RAB34 ENSG00000109113.13 0.012876 0.034503 ENSG00000109113
MAP4 ENSG00000047849.17 0.022431 0.029005 ENSG00000047849
DUSP27 ENSG00000198842.5 0.132549 0.075317 ENSG00000198842
DAP ENSG00000112977.11 0.211476 0.099691 ENSG00000112977
CDH15 ENSG00000129910.3 0.04537 0.062462 ENSG00000129910
CASP8 ENSG00000064012.17 0.244341 0.090899 ENSG00000064012
TNPO1 ENSG00000083312.13 0.052028 0.054581 ENSG00000083312
XRCC2 ENSG00000196584.2 0.060261 0.073669 ENSG00000196584
C2orf76 ENSG00000186132.10 0.17823 0.086423 ENSG00000186132
SHC4 ENSG00000185634.7 0.011291 0.038307 ENSG00000185634
CCL11 ENSG00000172156.3 0.027762 0.045052 ENSG00000172156
DDB2 ENSG00000134574.7 0.014777 0.025794 ENSG00000134574
LAMB1 ENSG00000091136.9 0.253647 0.087565 ENSG00000091136
DCP2 ENSG00000172795.11 0.13888 0.077884 ENSG00000172795
ZNF485 ENSG00000198298.8 0.03752 0.052003 ENSG00000198298
CERS3 ENSG00000154227.9 0.056878 0.063243 ENSG00000154227
ASNA1 ENSG00000198356.7 0.017031 0.050737 ENSG00000198356
C12orf5 ENSG00000078237.4 0.05482 0.063129 ENSG00000078237
HMGCLL1 ENSG00000146151.8 0.019732 0.045415 ENSG00000146151
MESDC2 ENSG00000117899.6 0.110355 0.075586 ENSG00000117899
PCDHB4 ENSG00000081818.1 0.070775 0.061586 ENSG00000081818
HIST1H2AI ENSG00000196747.3 0.018525 0.039113 ENSG00000196747
PCDH20 ENSG00000197991.10 0.073663 0.059247 ENSG00000197991
SPTBN5 ENSG00000137877.8 0.526217 0.08065 ENSG00000137877
ETV1 ENSG00000006468.9 0.02934 0.049742 ENSG00000006468
PEX3 ENSG00000034693.10 0.048004 0.059597 ENSG00000034693
ANGPTL3 ENSG00000132855.4 0.036302 0.057416 ENSG00000132855
MAP6 ENSG00000171533.7 0.044244 0.059439 ENSG00000171533
SLIT3 ENSG00000184347.10 0.03366 0.067799 ENSG00000184347
AAAS ENSG00000094914.8 0.052337 0.0585 ENSG00000094914
SNRNP40 ENSG00000060688.8 0.050853 0.057847 ENSG00000060688
PLCXD2 ENSG00000240891.2 0.039965 0.054576 ENSG00000240891
C1orf100 ENSG00000173728.6 0.087771 0.076851 ENSG00000173728
POU5F1 ENSG00000204531.11 0.022434 0.039637 ENSG00000204531
UPF2 ENSG00000151461.15 0.115111 0.085094 ENSG00000151461
ADAMTS5 ENSG00000154736.5 0.028332 0.05227 ENSG00000154736
PSTK ENSG00000179988.9 0.011543 0.021467 ENSG00000179988
RNF187 ENSG00000168159.8 0.046128 0.051593 ENSG00000168159
PARG ENSG00000227345.4 0.200047 0.076557 ENSG00000227345
COMMD2 ENSG00000114744.4 0.03944 0.045373 ENSG00000114744
RPS5 ENSG00000083845.4 0.029833 0.038646 ENSG00000083845
TTC39B ENSG00000155158.15 0.095811 0.07362 ENSG00000155158
MYBPHL ENSG00000221986.2 0.015233 0.047305 ENSG00000221986
TUBE1 ENSG00000074935.9 0.129455 0.069893 ENSG00000074935
GPR126 ENSG00000112414.10 0.041654 0.054528 ENSG00000112414
GANAB ENSG00000089597.12 0.058134 0.056418 ENSG00000089597
RPS21 ENSG00000171858.13 0.111768 0.071887 ENSG00000171858
SNRPF ENSG00000139343.6 0.01549 0.045086 ENSG00000139343
PSMD7 ENSG00000103035.6 0.036465 0.061185 ENSG00000103035
KIAA1967 ENSG00000158941.12 0.035034 0.053637 ENSG00000158941
IGFL2 ENSG00000204866.4 0.110056 0.083219 ENSG00000204866
NSUN7 ENSG00000179299.12 0.192729 0.078366 ENSG00000179299
SET ENSG00000119335.12 0.038424 0.056093 ENSG00000119335
C12orf39 ENSG00000134548.5 0.012086 0.041613 ENSG00000134548
SBNO2 ENSG00000064932.11 0.275832 0.108039 ENSG00000064932
MEMO1 ENSG00000162959.8 0.014998 0.029981 ENSG00000162959
TFAM ENSG00000108064.6 0.015943 0.04614 ENSG00000108064
NCKIPSD ENSG00000213672.3 0.115516 0.06798 ENSG00000213672
E2F2 ENSG00000007968.6 0.027545 0.037789 ENSG00000007968
ZNF74 ENSG00000185252.13 0.101923 0.093793 ENSG00000185252
SNAP29 ENSG00000099940.6 0.054694 0.052647 ENSG00000099940
LY6E ENSG00000160932.6 0.02522 0.046357 ENSG00000160932
MAOB ENSG00000069535.11 0.01658 0.032066 ENSG00000069535
WT1 ENSG00000184937.8 0.022156 0.040607 ENSG00000184937
EFCAB4A ENSG00000177685.12 0.012774 0.023737 ENSG00000177685
CANX ENSG00000127022.10 0.022504 0.03998 ENSG00000127022
ELF5 ENSG00000135374.5 0.340262 0.084891 ENSG00000135374
TCHP ENSG00000139437.13 0.017426 0.04043 ENSG00000139437
GLYATL1 ENSG00000166840.9 0.030638 0.040233 ENSG00000166840
CARM1 ENSG00000142453.7 0.073992 0.060458 ENSG00000142453
AP5M1 ENSG00000053770.7 0.035468 0.062338 ENSG00000053770
ACIN1 ENSG00000100813.10 0.025308 0.060773 ENSG00000100813
TRERF1 ENSG00000124496.8 0.027252 0.051616 ENSG00000124496
AP1AR ENSG00000138660.7 0.084737 0.053697 ENSG00000138660
CCDC173 ENSG00000154479.8 0.130142 0.069745 ENSG00000154479
ZNF366 ENSG00000178175.7 0.028884 0.040268 ENSG00000178175
C11orf31 ENSG00000211450.5 0.023583 0.044205 ENSG00000211450
PIK3C2G ENSG00000139144.5 0.109133 0.064208 ENSG00000139144
CR1 ENSG00000203710.6 0.103235 0.076688 ENSG00000203710
MED1 ENSG00000125686.7 0.01723 0.03347 ENSG00000125686
UQCRC1 ENSG00000010256.6 0.022155 0.029151 ENSG00000010256
SLFN12L ENSG00000205045.4 0.0107 0.03519 ENSG00000205045
RPL41 ENSG00000229117.4 0.085123 0.083982 ENSG00000229117
SPATA6L ENSG00000106686.12 0.097393 0.083163 ENSG00000106686
ZNF385A ENSG00000161642.13 0.045904 0.063259 ENSG00000161642
XBP1 ENSG00000100219.12 0.045311 0.040111 ENSG00000100219
DDX55 ENSG00000111364.11 0.163337 0.068314 ENSG00000111364
EIF6 ENSG00000242372.2 0.050402 0.053526 ENSG00000242372
FBXO25 ENSG00000147364.12 0.035526 0.046242 ENSG00000147364
RPL11 ENSG00000142676.8 0.035758 0.048945 ENSG00000142676
ZNF615 ENSG00000197619.9 0.050079 0.060902 ENSG00000197619
EDF1 ENSG00000107223.8 0.015263 0.045157 ENSG00000107223
C9orf37 ENSG00000203993.3 0.047749 0.052514 ENSG00000203993
CNOT4 ENSG00000080802.14 0.07988 0.065321 ENSG00000080802
RRAGA ENSG00000155876.4 0.032715 0.064085 ENSG00000155876
