AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
TULP4 ENSG00000130338.8 0.136308 0.076235 ENSG00000130338
SHC2 ENSG00000129946.6 0.100438 0.061432 ENSG00000129946
TEP1 ENSG00000129566.8 0.259753 0.088583 ENSG00000129566
PARP2 ENSG00000129484.9 0.128002 0.079116 ENSG00000129484
BCL2L2 ENSG00000129473.5 0.107455 0.077098 ENSG00000129473
OSGEPL1 ENSG00000128694.7 0.120626 0.067149 ENSG00000128694
YWHAH ENSG00000128245.10 0.116264 0.065802 ENSG00000128245
SPINK2 ENSG00000128040.6 0.126803 0.068551 ENSG00000128040
PTPRB ENSG00000127329.10 0.125208 0.06526 ENSG00000127329
ABHD8 ENSG00000127220.5 0.199341 0.07846 ENSG00000127220
BANF2 ENSG00000125888.10 0.139203 0.077554 ENSG00000125888
PSMF1 ENSG00000125818.12 0.114138 0.084931 ENSG00000125818
COL21A1 ENSG00000124749.12 0.101554 0.062577 ENSG00000124749
CDH26 ENSG00000124215.12 0.117757 0.087761 ENSG00000124215
BHLHE41 ENSG00000123095.5 0.171383 0.083586 ENSG00000123095
IAPP ENSG00000121351.3 0.10448 0.072561 ENSG00000121351
ADRA1A ENSG00000120907.13 0.113195 0.066928 ENSG00000120907
CYSTM1 ENSG00000120306.5 0.104169 0.056041 ENSG00000120306
GRIA2 ENSG00000120251.14 0.220889 0.09885 ENSG00000120251
EQTN ENSG00000120160.6 0.107367 0.063151 ENSG00000120160
CRHR1 ENSG00000120088.10 0.158802 0.063686 ENSG00000120088
CPN1 ENSG00000120054.7 0.135539 0.073987 ENSG00000120054
FKBP1B ENSG00000119782.9 0.107084 0.068552 ENSG00000119782
ATAD2B ENSG00000119778.10 0.105089 0.070763 ENSG00000119778
YLPM1 ENSG00000119596.13 0.204623 0.08899 ENSG00000119596
C2orf40 ENSG00000119147.5 0.157048 0.087636 ENSG00000119147
FBXL5 ENSG00000118564.10 0.114438 0.07058 ENSG00000118564
ATP10B ENSG00000118322.8 0.122677 0.068488 ENSG00000118322
TNNT2 ENSG00000118194.14 0.11712 0.075947 ENSG00000118194
CR2 ENSG00000117322.12 0.115589 0.070772 ENSG00000117322
RGS4 ENSG00000117152.9 0.148297 0.071327 ENSG00000117152
SLC5A7 ENSG00000115665.4 0.103917 0.070318 ENSG00000115665
IL1R1 ENSG00000115594.7 0.166139 0.077601 ENSG00000115594
SLC29A1 ENSG00000112759.12 0.154868 0.080602 ENSG00000112759
PERP ENSG00000112378.11 0.100884 0.064127 ENSG00000112378
TMEM14C ENSG00000111843.9 0.105383 0.061198 ENSG00000111843
METAP2 ENSG00000111142.9 0.126891 0.075651 ENSG00000111142
PVRL1 ENSG00000110400.6 0.100282 0.063053 ENSG00000110400
LRP2BP ENSG00000109771.11 0.110096 0.073385 ENSG00000109771
SNX25 ENSG00000109762.11 0.102311 0.072588 ENSG00000109762
ZNF330 ENSG00000109445.6 0.151047 0.069851 ENSG00000109445
UGT2B10 ENSG00000109181.7 0.102961 0.061069 ENSG00000109181
SGCA ENSG00000108823.11 0.12743 0.074053 ENSG00000108823
PFN1 ENSG00000108518.7 0.223491 0.081148 ENSG00000108518
RPL28 ENSG00000108107.8 0.184117 0.095069 ENSG00000108107
SORCS1 ENSG00000108018.11 0.115258 0.063637 ENSG00000108018
ACBD5 ENSG00000107897.14 0.100088 0.058625 ENSG00000107897
GATA3 ENSG00000107485.11 0.13539 0.074368 ENSG00000107485
PTGDS ENSG00000107317.7 0.159166 0.073207 ENSG00000107317
PIP5K1B ENSG00000107242.13 0.170658 0.065185 ENSG00000107242
MEST ENSG00000106484.9 0.106118 0.070716 ENSG00000106484
PTPRZ1 ENSG00000106278.7 0.114405 0.066133 ENSG00000106278
CACNG7 ENSG00000105605.3 0.190254 0.095488 ENSG00000105605
GRIN2D ENSG00000105464.3 0.128946 0.076819 ENSG00000105464
EPHX3 ENSG00000105131.3 0.144559 0.077705 ENSG00000105131
TLE6 ENSG00000104953.14 0.108762 0.078076 ENSG00000104953
BNIP3L ENSG00000104765.10 0.114833 0.066135 ENSG00000104765
SNX16 ENSG00000104497.9 0.12191 0.076237 ENSG00000104497
JPH1 ENSG00000104369.4 0.136434 0.08069 ENSG00000104369
IQCH ENSG00000103599.15 0.144231 0.069458 ENSG00000103599
HAGHL ENSG00000103253.13 0.10823 0.073295 ENSG00000103253
NALCN ENSG00000102452.11 0.107691 0.059648 ENSG00000102452
PAK7 ENSG00000101349.12 0.105461 0.080324 ENSG00000101349
TM9SF4 ENSG00000101337.11 0.143741 0.072759 ENSG00000101337
PROCR ENSG00000101000.4 0.11413 0.075705 ENSG00000101000
TELO2 ENSG00000100726.10 0.108459 0.078477 ENSG00000100726
SPTLC2 ENSG00000100596.2 0.117768 0.068915 ENSG00000100596
RASD2 ENSG00000100302.6 0.420715 0.087296 ENSG00000100302
THOC5 ENSG00000100296.9 0.487387 0.073558 ENSG00000100296
HMGXB4 ENSG00000100281.9 0.110148 0.066132 ENSG00000100281
CBY1 ENSG00000100211.6 0.122249 0.05714 ENSG00000100211
PICK1 ENSG00000100151.11 0.11449 0.069778 ENSG00000100151
PRODH ENSG00000100033.11 0.11319 0.067128 ENSG00000100033
TPSD1 ENSG00000095917.9 0.101862 0.073135 ENSG00000095917
BLNK ENSG00000095585.12 0.160806 0.071542 ENSG00000095585
PDE6C ENSG00000095464.9 0.170424 0.072916 ENSG00000095464
ZBTB25 ENSG00000089775.6 0.12957 0.072596 ENSG00000089775
CPXM1 ENSG00000088882.7 0.136428 0.069869 ENSG00000088882
DOCK3 ENSG00000088538.12 0.180954 0.080329 ENSG00000088538
EPB41L1 ENSG00000088367.16 0.105589 0.054932 ENSG00000088367
ACHE ENSG00000087085.9 0.189501 0.07785 ENSG00000087085
B4GALT1 ENSG00000086062.8 0.103056 0.066216 ENSG00000086062
WDFY1 ENSG00000085449.10 0.148555 0.079091 ENSG00000085449
HACE1 ENSG00000085382.7 0.130244 0.070631 ENSG00000085382
TDRD3 ENSG00000083544.9 0.172443 0.076845 ENSG00000083544
LRP2 ENSG00000081479.8 0.101806 0.069865 ENSG00000081479
RIF1 ENSG00000080345.12 0.161067 0.070727 ENSG00000080345
EPB41L2 ENSG00000079819.12 0.133364 0.064572 ENSG00000079819
FDFT1 ENSG00000079459.8 0.117635 0.066931 ENSG00000079459
FKBP7 ENSG00000079150.13 0.132175 0.070534 ENSG00000079150
FBLN1 ENSG00000077942.13 0.126122 0.083848 ENSG00000077942
MARK3 ENSG00000075413.13 0.124156 0.082385 ENSG00000075413
CDH19 ENSG00000071991.4 0.14161 0.072747 ENSG00000071991
MGAT4A ENSG00000071073.7 0.148843 0.078528 ENSG00000071073
FAM107B ENSG00000065809.9 0.282359 0.085653 ENSG00000065809
TLE2 ENSG00000065717.10 0.103735 0.082144 ENSG00000065717
GSTO2 ENSG00000065621.9 0.179172 0.071275 ENSG00000065621
GDI2 ENSG00000057608.11 0.233347 0.086168 ENSG00000057608
DCBLD2 ENSG00000057019.11 0.184625 0.080782 ENSG00000057019
SPO11 ENSG00000054796.8 0.13942 0.068945 ENSG00000054796
ALX4 ENSG00000052850.5 0.20112 0.075185 ENSG00000052850
RRM2B ENSG00000048392.7 0.165677 0.070547 ENSG00000048392
SPDL1 ENSG00000040275.12 0.104437 0.074857 ENSG00000040275
DAPK2 ENSG00000035664.7 0.129126 0.064314 ENSG00000035664
SH3YL1 ENSG00000035115.17 0.127663 0.067267 ENSG00000035115
MAP2K3 ENSG00000034152.14 0.103377 0.075996 ENSG00000034152
PIAS1 ENSG00000033800.9 0.115604 0.065044 ENSG00000033800
CD74 ENSG00000019582.10 0.115442 0.077311 ENSG00000019582
PROM1 ENSG00000007062.7 0.280454 0.09576 ENSG00000007062
PNPLA4 ENSG00000006757.7 0.120787 0.07042 ENSG00000006757
MSL3 ENSG00000005302.13 0.104068 0.083706 ENSG00000005302
HSPB6 ENSG00000004776.7 0.110036 0.071972 ENSG00000004776
NDUFAF7 ENSG00000003509.11 0.127929 0.079426 ENSG00000003509
