AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
CLEC4G ENSG00000182566.8 0.101727 0.074208 ENSG00000182566
PDGFA ENSG00000197461.9 0.101715 0.05456 ENSG00000197461
MZT1 ENSG00000204899.5 0.101636 0.057023 ENSG00000204899
LAMC1 ENSG00000135862.5 0.10157 0.046156 ENSG00000135862
POM121L2 ENSG00000158553.3 0.101541 0.067134 ENSG00000158553
AP1M2 ENSG00000129354.7 0.101539 0.053254 ENSG00000129354
PSMB5 ENSG00000100804.14 0.101492 0.050643 ENSG00000100804
CSN1S1 ENSG00000126545.9 0.101483 0.05171 ENSG00000126545
SNF8 ENSG00000159210.5 0.101435 0.055709 ENSG00000159210
C2orf78 ENSG00000187833.7 0.101372 0.05676 ENSG00000187833
C12orf65 ENSG00000130921.3 0.101248 0.050252 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.101225 0.057935 ENSG00000077616
JAG2 ENSG00000184916.4 0.101119 0.060232 ENSG00000184916
IRAK1BP1 ENSG00000146243.9 0.101059 0.058275 ENSG00000146243
C19orf26 ENSG00000099625.8 0.10096 0.076722 ENSG00000099625
THAP5 ENSG00000177683.9 0.100948 0.059262 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.100944 0.050347 ENSG00000152760
DENND3 ENSG00000105339.6 0.10087 0.059365 ENSG00000105339
C19orf60 ENSG00000006015.13 0.100866 0.05854 ENSG00000006015
DNASE1L1 ENSG00000013563.8 0.100859 0.060194 ENSG00000013563
ALCAM ENSG00000170017.8 0.100852 0.058021 ENSG00000170017
TAP2 ENSG00000204267.9 0.100828 0.056839 ENSG00000204267
FGL2 ENSG00000127951.5 0.100782 0.053373 ENSG00000127951
UCKL1 ENSG00000198276.9 0.10078 0.065237 ENSG00000198276
TENC1 ENSG00000111077.13 0.100745 0.060689 ENSG00000111077
SERPINH1 ENSG00000149257.9 0.100739 0.061403 ENSG00000149257
VWCE ENSG00000167992.8 0.10071 0.055369 ENSG00000167992
TMEM102 ENSG00000181284.2 0.100677 0.04993 ENSG00000181284
EMR3 ENSG00000131355.10 0.100656 0.057353 ENSG00000131355
ACTA2 ENSG00000107796.8 0.100649 0.055346 ENSG00000107796
TMEM183A ENSG00000163444.7 0.100358 0.057301 ENSG00000163444
FAM174A ENSG00000174132.8 0.100346 0.052313 ENSG00000174132
SKA1 ENSG00000154839.5 0.100282 0.062337 ENSG00000154839
TRABD ENSG00000170638.5 0.100241 0.062124 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.100217 0.055589 ENSG00000146409
MAPK8 ENSG00000107643.11 0.100126 0.058043 ENSG00000107643
TMEM150A ENSG00000168890.9 0.100124 0.047643 ENSG00000168890
