AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
NEO1 ENSG00000067141.12 0.152024 0.070036 ENSG00000067141
BFSP1 ENSG00000125864.7 0.103492 0.067665 ENSG00000125864
ZSCAN1 ENSG00000152467.5 0.148913 0.077377 ENSG00000152467
ORC2 ENSG00000115942.4 0.220538 0.087618 ENSG00000115942
EVL ENSG00000196405.8 0.116436 0.065471 ENSG00000196405
KLHDC8A ENSG00000162873.10 0.124389 0.070054 ENSG00000162873
HLX ENSG00000136630.11 0.123722 0.077766 ENSG00000136630
DZANK1 ENSG00000089091.11 0.1196 0.081224 ENSG00000089091
CDIP1 ENSG00000089486.12 0.106047 0.084653 ENSG00000089486
IFT74 ENSG00000096872.11 0.226952 0.079159 ENSG00000096872
PKN3 ENSG00000160447.6 0.137073 0.092613 ENSG00000160447
FXN ENSG00000165060.7 0.105362 0.064594 ENSG00000165060
VCAN ENSG00000038427.11 0.156566 0.082769 ENSG00000038427
PYHIN1 ENSG00000163564.10 0.105546 0.069859 ENSG00000163564
FZD10 ENSG00000111432.4 0.111809 0.08913 ENSG00000111432
ASAH2B ENSG00000204147.5 0.121934 0.067363 ENSG00000204147
SCLY ENSG00000132330.12 0.16011 0.084628 ENSG00000132330
POLR1E ENSG00000137054.11 0.119444 0.073888 ENSG00000137054
FAM76B ENSG00000077458.8 0.207449 0.087931 ENSG00000077458
TBC1D3C ENSG00000234972.4 0.122125 0.077798 ENSG00000234972
DIRC1 ENSG00000174325.4 0.185421 0.07937 ENSG00000174325
CST5 ENSG00000170367.4 0.126771 0.079624 ENSG00000170367
CLEC12A ENSG00000172322.9 0.631682 0.067226 ENSG00000172322
ARMS2 ENSG00000254636.1 0.111607 0.06703 ENSG00000254636
TP53INP1 ENSG00000164938.9 0.109582 0.068859 ENSG00000164938
CTD-2228K2.5 ENSG00000188242.4 0.205579 0.094395 ENSG00000188242
SPATA18 ENSG00000163071.6 0.1149 0.067836 ENSG00000163071
CENPQ ENSG00000031691.6 0.13689 0.068442 ENSG00000031691
CMAS ENSG00000111726.8 0.14387 0.078742 ENSG00000111726
MBL2 ENSG00000165471.5 0.18339 0.083416 ENSG00000165471
COPE ENSG00000105669.8 0.124509 0.081707 ENSG00000105669
NIPAL4 ENSG00000172548.10 0.187959 0.069034 ENSG00000172548
ATP2A3 ENSG00000074370.13 0.109865 0.077581 ENSG00000074370
OSBP2 ENSG00000184792.11 0.197206 0.074806 ENSG00000184792
MYO5A ENSG00000197535.10 0.138444 0.074572 ENSG00000197535
LBR ENSG00000143815.10 0.104646 0.064419 ENSG00000143815
AC027228.1 ENSG00000268838.1 0.110197 0.067329 ENSG00000268838
AC117395.1 ENSG00000268175.1 0.115236 0.077149 ENSG00000268175
AC010642.1 ENSG00000267216.1 0.177046 0.080737 ENSG00000267216
MYO15B ENSG00000266714.2 0.133343 0.079814 ENSG00000266714
RP11-162A12.2 ENSG00000264278.1 0.100728 0.074618 ENSG00000264278
KRT222 ENSG00000264058.1 0.153283 0.077952 ENSG00000264058
OCLM ENSG00000262180.1 0.115307 0.072814 ENSG00000262180
RP11-676J12.7 ENSG00000262003.1 0.111133 0.083084 ENSG00000262003
RP11-1070N10.3 ENSG00000258572.1 0.411492 0.092773 ENSG00000258572
RP11-192H23.4 ENSG00000258472.3 0.140044 0.085513 ENSG00000258472
PRSS58 ENSG00000258223.2 0.190412 0.084632 ENSG00000258223
RP11-1220K2.2 ENSG00000257743.4 0.224889 0.087404 ENSG00000257743
RP11-404L6.2 ENSG00000253787.1 0.107188 0.08584 ENSG00000253787
TNFRSF13B ENSG00000240505.4 0.199778 0.096655 ENSG00000240505
KIR3DL2 ENSG00000240403.1 0.177492 0.09268 ENSG00000240403
TNFSF12 ENSG00000239697.6 0.117282 0.086772 ENSG00000239697
OR2W3 ENSG00000238243.2 0.236937 0.071869 ENSG00000238243
HLA-DQA2 ENSG00000237541.3 0.105667 0.075416 ENSG00000237541
PINLYP ENSG00000234465.6 0.156612 0.081629 ENSG00000234465
C19orf24 ENSG00000228300.9 0.110836 0.082574 ENSG00000228300
C5orf54 ENSG00000221886.3 0.105275 0.080342 ENSG00000221886
ATAD3C ENSG00000215915.5 0.188971 0.077444 ENSG00000215915
NPIPA8 ENSG00000214940.4 0.151191 0.097669 ENSG00000214940
TM6SF2 ENSG00000213996.7 0.134264 0.063078 ENSG00000213996
DDAH2 ENSG00000213722.4 0.198362 0.090691 ENSG00000213722
SMIM21 ENSG00000206026.3 0.112614 0.077896 ENSG00000206026
C1QTNF9B ENSG00000205863.5 0.154148 0.081725 ENSG00000205863
ZNF616 ENSG00000204611.2 0.130969 0.084827 ENSG00000204611
C10orf115 ENSG00000204566.6 0.110786 0.07255 ENSG00000204566
LDLRAD1 ENSG00000203985.6 0.125438 0.07985 ENSG00000203985
C1orf95 ENSG00000203685.5 0.290755 0.088285 ENSG00000203685
TBKBP1 ENSG00000198933.5 0.105889 0.063479 ENSG00000198933
STK39 ENSG00000198648.6 0.120243 0.066553 ENSG00000198648
ZNF808 ENSG00000198482.6 0.185731 0.093746 ENSG00000198482
SLC22A6 ENSG00000197901.7 0.103761 0.071431 ENSG00000197901
RPE ENSG00000197713.10 0.195935 0.078651 ENSG00000197713
CCER1 ENSG00000197651.3 0.10468 0.083418 ENSG00000197651
MFAP5 ENSG00000197614.6 0.110775 0.071101 ENSG00000197614
ENPP1 ENSG00000197594.7 0.118902 0.075174 ENSG00000197594
GZMM ENSG00000197540.3 0.174672 0.081594 ENSG00000197540
ZNF665 ENSG00000197497.6 0.188141 0.095438 ENSG00000197497
C6orf141 ENSG00000197261.7 0.119073 0.067912 ENSG00000197261
C9orf169 ENSG00000197191.3 0.16221 0.089989 ENSG00000197191
FAM163B ENSG00000196990.4 0.185377 0.080962 ENSG00000196990
FUT11 ENSG00000196968.5 0.131063 0.077687 ENSG00000196968
SULF2 ENSG00000196562.10 0.131616 0.072051 ENSG00000196562
GK2 ENSG00000196475.4 0.103139 0.068408 ENSG00000196475
ZNF676 ENSG00000196109.6 0.102613 0.0762 ENSG00000196109
IL1RAP ENSG00000196083.5 0.112003 0.067515 ENSG00000196083
BLOC1S2 ENSG00000196072.7 0.141652 0.07077 ENSG00000196072
SH2D5 ENSG00000189410.7 0.111486 0.078045 ENSG00000189410
KLRG2 ENSG00000188883.4 0.132116 0.07616 ENSG00000188883
IGFL3 ENSG00000188624.2 0.147621 0.098923 ENSG00000188624
KRTDAP ENSG00000188508.6 0.104235 0.085344 ENSG00000188508
COMMD6 ENSG00000188243.8 0.103733 0.067209 ENSG00000188243
FAM166A ENSG00000188163.6 0.154389 0.077738 ENSG00000188163
COL14A1 ENSG00000187955.7 0.160609 0.078781 ENSG00000187955
HAPLN4 ENSG00000187664.8 0.191557 0.076441 ENSG00000187664
PCDHB13 ENSG00000187372.9 0.133837 0.076521 ENSG00000187372
LILRB4 ENSG00000186818.8 0.201683 0.101275 ENSG00000186818
MPPED1 ENSG00000186732.8 0.203152 0.091134 ENSG00000186732
ZNF749 ENSG00000186230.6 0.15807 0.081512 ENSG00000186230
NRG3 ENSG00000185737.8 0.123818 0.071202 ENSG00000185737
KLHL33 ENSG00000185271.6 0.107062 0.081932 ENSG00000185271
FLRT2 ENSG00000185070.6 0.160905 0.086126 ENSG00000185070
NDUFA6 ENSG00000184983.5 0.321311 0.102512 ENSG00000184983
APOBR ENSG00000184730.6 0.105543 0.07578 ENSG00000184730
BPIFC ENSG00000184459.4 0.36007 0.092548 ENSG00000184459
NCMAP ENSG00000184454.6 0.129638 0.076025 ENSG00000184454
S100A7A ENSG00000184330.7 0.101592 0.070674 ENSG00000184330
PPP1R2 ENSG00000184203.3 0.123506 0.070339 ENSG00000184203
ZNF703 ENSG00000183779.5 0.132384 0.085679 ENSG00000183779
NKX2-5 ENSG00000183072.9 0.108178 0.084681 ENSG00000183072
RGS7 ENSG00000182901.11 0.229428 0.100781 ENSG00000182901
PAQR7 ENSG00000182749.5 0.16088 0.086332 ENSG00000182749
CCDC172 ENSG00000182645.5 0.107288 0.060612 ENSG00000182645
AC079354.1 ENSG00000182329.6 0.111408 0.068857 ENSG00000182329
FAM159A ENSG00000182183.10 0.167215 0.078277 ENSG00000182183
MRPL41 ENSG00000182154.7 0.145145 0.077335 ENSG00000182154
FDCSP ENSG00000181617.5 0.124389 0.071622 ENSG00000181617
OGFOD3 ENSG00000181396.8 0.103295 0.075771 ENSG00000181396
PENK ENSG00000181195.6 0.115881 0.067511 ENSG00000181195
FCRL6 ENSG00000181036.9 0.119632 0.077062 ENSG00000181036
ZNF792 ENSG00000180884.9 0.100478 0.067159 ENSG00000180884
ZNF609 ENSG00000180357.5 0.132831 0.071809 ENSG00000180357
TDRP ENSG00000180190.7 0.132646 0.079763 ENSG00000180190
ANKRD18A ENSG00000180071.13 0.285023 0.094365 ENSG00000180071
GRM8 ENSG00000179603.12 0.112643 0.056677 ENSG00000179603
C10orf67 ENSG00000179133.7 0.1494 0.079189 ENSG00000179133
STX19 ENSG00000178750.2 0.175873 0.085743 ENSG00000178750
SPINK6 ENSG00000178172.2 0.123123 0.072712 ENSG00000178172
ZNF114 ENSG00000178150.4 0.166763 0.084832 ENSG00000178150
PRSS42 ENSG00000178055.8 0.126726 0.068875 ENSG00000178055
PGBD5 ENSG00000177614.5 0.196945 0.089474 ENSG00000177614
MTX3 ENSG00000177034.10 0.111672 0.078618 ENSG00000177034
BDNF ENSG00000176697.14 0.114656 0.069913 ENSG00000176697
KCNE3 ENSG00000175538.6 0.130194 0.072807 ENSG00000175538
INHBC ENSG00000175189.2 0.104393 0.062811 ENSG00000175189
SEZ6L2 ENSG00000174938.10 0.120633 0.073732 ENSG00000174938
C19orf70 ENSG00000174917.4 0.116602 0.077195 ENSG00000174917
KIAA1551 ENSG00000174718.7 0.10365 0.07102 ENSG00000174718
RPL4 ENSG00000174444.10 0.13755 0.071901 ENSG00000174444
ADH6 ENSG00000172955.13 0.177154 0.076728 ENSG00000172955
NADSYN1 ENSG00000172890.7 0.15269 0.073983 ENSG00000172890
MYOZ2 ENSG00000172399.5 0.119329 0.07147 ENSG00000172399
GNB2 ENSG00000172354.5 0.143483 0.072835 ENSG00000172354
BPGM ENSG00000172331.7 0.242697 0.084032 ENSG00000172331
NEGR1 ENSG00000172260.8 0.109969 0.070341 ENSG00000172260
FRMD3 ENSG00000172159.11 0.146435 0.08159 ENSG00000172159
MOB3A ENSG00000172081.9 0.124396 0.092445 ENSG00000172081
COL24A1 ENSG00000171502.10 0.278967 0.084767 ENSG00000171502
UGT2B7 ENSG00000171234.9 0.214711 0.083222 ENSG00000171234
INSR ENSG00000171105.9 0.22611 0.101113 ENSG00000171105
DCDC1 ENSG00000170959.10 0.114123 0.078395 ENSG00000170959
MTSS1 ENSG00000170873.14 0.103817 0.073735 ENSG00000170873
FOXN2 ENSG00000170802.11 0.118326 0.069485 ENSG00000170802
GPR37 ENSG00000170775.2 0.123653 0.069494 ENSG00000170775
FOXA3 ENSG00000170608.2 0.114186 0.084145 ENSG00000170608
MYRIP ENSG00000170011.9 0.114704 0.083362 ENSG00000170011
GUSB ENSG00000169919.12 0.131512 0.081307 ENSG00000169919
CTNND2 ENSG00000169862.14 0.198145 0.078591 ENSG00000169862
PCDH7 ENSG00000169851.11 0.170491 0.075579 ENSG00000169851
CHRNA5 ENSG00000169684.9 0.176697 0.066238 ENSG00000169684
UMOD ENSG00000169344.11 0.10077 0.073234 ENSG00000169344
STX18 ENSG00000168818.5 0.111645 0.073456 ENSG00000168818
LRP1B ENSG00000168702.12 0.153105 0.083417 ENSG00000168702
DPCR1 ENSG00000168631.7 0.110554 0.074649 ENSG00000168631
MOBP ENSG00000168314.13 0.269298 0.089212 ENSG00000168314
FAM83B ENSG00000168143.8 0.132336 0.074227 ENSG00000168143
EEF2 ENSG00000167658.11 0.145832 0.090136 ENSG00000167658
LY6D ENSG00000167656.4 0.13668 0.071865 ENSG00000167656
RAB4B ENSG00000167578.12 0.107253 0.084076 ENSG00000167578
ZNF701 ENSG00000167562.7 0.167451 0.098656 ENSG00000167562
ZNF528 ENSG00000167555.9 0.181811 0.095919 ENSG00000167555
TRUB2 ENSG00000167112.7 0.178409 0.096074 ENSG00000167112
ACSF2 ENSG00000167107.8 0.120423 0.077632 ENSG00000167107
PIP5KL1 ENSG00000167103.7 0.103853 0.08455 ENSG00000167103
LDHAL6A ENSG00000166800.5 0.118579 0.079351 ENSG00000166800
SERPINB12 ENSG00000166634.2 0.111795 0.077042 ENSG00000166634
STXBP4 ENSG00000166263.9 0.151039 0.077213 ENSG00000166263
COX11 ENSG00000166260.6 0.18186 0.079533 ENSG00000166260
NOLC1 ENSG00000166197.12 0.107676 0.07664 ENSG00000166197
CKB ENSG00000166165.8 0.115212 0.085129 ENSG00000166165
SMCO4 ENSG00000166002.2 0.22667 0.095848 ENSG00000166002
ARHGAP42 ENSG00000165895.13 0.115976 0.081858 ENSG00000165895
DDX21 ENSG00000165732.8 0.127528 0.073706 ENSG00000165732
ANXA8 ENSG00000165390.11 0.101611 0.061639 ENSG00000165390
ANKS6 ENSG00000165138.12 0.299299 0.100866 ENSG00000165138
RASEF ENSG00000165105.9 0.143675 0.065974 ENSG00000165105
DIRAS2 ENSG00000165023.5 0.147353 0.093739 ENSG00000165023
CTSB ENSG00000164733.16 0.144138 0.076298 ENSG00000164733
TXLNB ENSG00000164440.10 0.161347 0.078983 ENSG00000164440
LSM6 ENSG00000164167.5 0.131676 0.080381 ENSG00000164167
PITX2 ENSG00000164093.11 0.114558 0.070896 ENSG00000164093
ABLIM2 ENSG00000163995.14 0.133872 0.0795 ENSG00000163995
FYCO1 ENSG00000163820.10 0.103814 0.060953 ENSG00000163820
CLEC3B ENSG00000163815.5 0.110571 0.062433 ENSG00000163815
TTC14 ENSG00000163728.6 0.106063 0.070156 ENSG00000163728
U2SURP ENSG00000163714.13 0.112928 0.081637 ENSG00000163714
FRZB ENSG00000162998.4 0.278108 0.089768 ENSG00000162998
IER5 ENSG00000162783.8 0.107302 0.070103 ENSG00000162783
TRIM58 ENSG00000162722.8 0.296173 0.09822 ENSG00000162722
GNG3 ENSG00000162188.5 0.144359 0.07939 ENSG00000162188
TREML1 ENSG00000161911.7 0.224021 0.085485 ENSG00000161911
LY6K ENSG00000160886.9 0.108357 0.079187 ENSG00000160886
FAM207A ENSG00000160256.8 0.179987 0.090658 ENSG00000160256
ZBTB8A ENSG00000160062.10 0.222256 0.087134 ENSG00000160062
NPR2 ENSG00000159899.10 0.131369 0.068899 ENSG00000159899
CTBP1 ENSG00000159692.11 0.120626 0.084216 ENSG00000159692
DONSON ENSG00000159147.12 0.133307 0.091129 ENSG00000159147
PAXBP1 ENSG00000159086.10 0.149009 0.091775 ENSG00000159086
ZNF276 ENSG00000158805.7 0.123579 0.067172 ENSG00000158805
USF1 ENSG00000158773.10 0.126672 0.078583 ENSG00000158773
CD1D ENSG00000158473.6 0.119351 0.06831 ENSG00000158473
SLC34A2 ENSG00000157765.7 0.120169 0.085762 ENSG00000157765
ETS2 ENSG00000157557.7 0.133951 0.089201 ENSG00000157557
GATAD1 ENSG00000157259.6 0.160487 0.082893 ENSG00000157259
ART3 ENSG00000156219.12 0.212798 0.071168 ENSG00000156219
PPARGC1B ENSG00000155846.12 0.108404 0.082157 ENSG00000155846
HEATR3 ENSG00000155393.8 0.122315 0.070017 ENSG00000155393
PSMA8 ENSG00000154611.10 0.175847 0.105944 ENSG00000154611
UCHL1 ENSG00000154277.8 0.127359 0.087013 ENSG00000154277
CLGN ENSG00000153132.8 0.283937 0.083121 ENSG00000153132
MARVELD2 ENSG00000152939.10 0.137123 0.077269 ENSG00000152939
GGPS1 ENSG00000152904.7 0.113517 0.070451 ENSG00000152904
UTRN ENSG00000152818.13 0.101148 0.075239 ENSG00000152818
PRDM8 ENSG00000152784.11 0.158278 0.081242 ENSG00000152784
TIAL1 ENSG00000151923.13 0.196929 0.084397 ENSG00000151923
INPP1 ENSG00000151689.8 0.134678 0.064557 ENSG00000151689
UEVLD ENSG00000151116.12 0.143881 0.074373 ENSG00000151116
OXSM ENSG00000151093.3 0.116517 0.080002 ENSG00000151093
MTMR12 ENSG00000150712.6 0.17597 0.080832 ENSG00000150712
CLEC1A ENSG00000150048.6 0.142859 0.07015 ENSG00000150048
TBX6 ENSG00000149922.6 0.144128 0.073978 ENSG00000149922
GLYAT ENSG00000149124.6 0.110232 0.054089 ENSG00000149124
NPFFR1 ENSG00000148734.6 0.11302 0.100031 ENSG00000148734
CACNA1B ENSG00000148408.8 0.16543 0.077361 ENSG00000148408
SNTG1 ENSG00000147481.9 0.114216 0.066228 ENSG00000147481
SLC25A48 ENSG00000145832.8 0.208375 0.077871 ENSG00000145832
CXCL14 ENSG00000145824.8 0.101186 0.06729 ENSG00000145824
FBXL17 ENSG00000145743.11 0.152306 0.095415 ENSG00000145743
PLAC8 ENSG00000145287.6 0.175534 0.08696 ENSG00000145287
EPHA5 ENSG00000145242.9 0.282318 0.081085 ENSG00000145242
BOC ENSG00000144857.10 0.125533 0.070956 ENSG00000144857
GPR128 ENSG00000144820.3 0.164341 0.071986 ENSG00000144820
ANKMY1 ENSG00000144504.11 0.171643 0.092247 ENSG00000144504
MEIS1 ENSG00000143995.15 0.107991 0.068219 ENSG00000143995
ABHD1 ENSG00000143994.9 0.106047 0.066257 ENSG00000143994
CHAC2 ENSG00000143942.4 0.134346 0.083939 ENSG00000143942
XCL2 ENSG00000143185.3 0.161363 0.082266 ENSG00000143185
BARHL2 ENSG00000143032.7 0.17087 0.080748 ENSG00000143032
CYR61 ENSG00000142871.11 0.117489 0.073205 ENSG00000142871
CTU1 ENSG00000142544.6 0.105216 0.083042 ENSG00000142544
ZNF787 ENSG00000142409.4 0.190467 0.09172 ENSG00000142409
FEM1A ENSG00000141965.3 0.139742 0.085171 ENSG00000141965
hsa-mir-1199 ENSG00000141854.3 0.11017 0.066526 ENSG00000141854
GATA6 ENSG00000141448.4 0.122224 0.079959 ENSG00000141448
TAF4B ENSG00000141384.7 0.104184 0.067576 ENSG00000141384
SKAP1 ENSG00000141293.11 0.169522 0.0714 ENSG00000141293
GCSH ENSG00000140905.5 0.217207 0.087053 ENSG00000140905
CYP11A1 ENSG00000140459.13 0.172941 0.085717 ENSG00000140459
ADAM21 ENSG00000139985.5 0.207463 0.092858 ENSG00000139985
CERS5 ENSG00000139624.8 0.241011 0.078572 ENSG00000139624
SECISBP2L ENSG00000138593.4 0.133049 0.076834 ENSG00000138593
EXOC6 ENSG00000138190.12 0.135508 0.068573 ENSG00000138190
BRDT ENSG00000137948.14 0.11376 0.066574 ENSG00000137948
FXYD6 ENSG00000137726.11 0.106655 0.074018 ENSG00000137726
NARS2 ENSG00000137513.5 0.107192 0.073337 ENSG00000137513
CIB2 ENSG00000136425.8 0.144848 0.08107 ENSG00000136425
CYP27A1 ENSG00000135929.4 0.141751 0.078283 ENSG00000135929
TTLL4 ENSG00000135912.6 0.138535 0.077386 ENSG00000135912
MRPL44 ENSG00000135900.3 0.101103 0.08316 ENSG00000135900
FAIM2 ENSG00000135472.4 0.177928 0.086915 ENSG00000135472
KRT85 ENSG00000135443.4 0.134259 0.076555 ENSG00000135443
HTR1B ENSG00000135312.4 0.126924 0.069496 ENSG00000135312
ACRV1 ENSG00000134940.8 0.125161 0.071235 ENSG00000134940
CARS2 ENSG00000134905.12 0.123166 0.092295 ENSG00000134905
APLNR ENSG00000134817.9 0.213941 0.090791 ENSG00000134817
LRP4 ENSG00000134569.5 0.206111 0.076288 ENSG00000134569
SLCO1B1 ENSG00000134538.2 0.211031 0.078267 ENSG00000134538
ANO3 ENSG00000134343.8 0.180805 0.085622 ENSG00000134343
ROCK2 ENSG00000134318.9 0.128331 0.083313 ENSG00000134318
VAV3 ENSG00000134215.11 0.116985 0.074693 ENSG00000134215
SYT6 ENSG00000134207.9 0.230385 0.089812 ENSG00000134207
SPINK5 ENSG00000133710.11 0.110085 0.066421 ENSG00000133710
TRPC4 ENSG00000133107.10 0.164116 0.080056 ENSG00000133107
RGS22 ENSG00000132554.15 0.106623 0.067284 ENSG00000132554
IQCA1 ENSG00000132321.12 0.125646 0.077089 ENSG00000132321
CC2D1A ENSG00000132024.13 0.199095 0.084292 ENSG00000132024
RFX1 ENSG00000132005.4 0.139983 0.079971 ENSG00000132005
PODNL1 ENSG00000132000.7 0.14578 0.078155 ENSG00000132000
LGALS3 ENSG00000131981.11 0.133272 0.087871 ENSG00000131981
RBM8A ENSG00000131795.7 0.107455 0.075672 ENSG00000131795
EXOC4 ENSG00000131558.10 0.148024 0.080946 ENSG00000131558
NAPSA ENSG00000131400.3 0.124969 0.100311 ENSG00000131400
EMC8 ENSG00000131148.4 0.218341 0.113208 ENSG00000131148
ACSS2 ENSG00000131069.15 0.200395 0.087873 ENSG00000131069
PKDREJ ENSG00000130943.5 0.108933 0.062242 ENSG00000130943
NPAS1 ENSG00000130751.5 0.146414 0.073555 ENSG00000130751
DPP6 ENSG00000130226.12 0.177362 0.095429 ENSG00000130226
ABHD17A ENSG00000129968.11 0.101855 0.090047 ENSG00000129968
TEP1 ENSG00000129566.8 0.163659 0.085703 ENSG00000129566
SIGLEC9 ENSG00000129450.4 0.151487 0.086752 ENSG00000129450
ILF3 ENSG00000129351.13 0.11862 0.073262 ENSG00000129351
FOXP2 ENSG00000128573.18 0.101946 0.06019 ENSG00000128573
ASPHD2 ENSG00000128203.6 0.110742 0.095062 ENSG00000128203
ABHD8 ENSG00000127220.5 0.100968 0.069648 ENSG00000127220
TRAP1 ENSG00000126602.6 0.307886 0.090522 ENSG00000126602
GPCPD1 ENSG00000125772.8 0.121143 0.087589 ENSG00000125772
FOSB ENSG00000125740.9 0.166368 0.077705 ENSG00000125740
POLR1B ENSG00000125630.11 0.301116 0.088782 ENSG00000125630
PAX8 ENSG00000125618.12 0.200703 0.078308 ENSG00000125618
CLYBL ENSG00000125246.11 0.166469 0.087662 ENSG00000125246
DOK4 ENSG00000125170.6 0.113932 0.085269 ENSG00000125170
CPNE5 ENSG00000124772.7 0.314776 0.090576 ENSG00000124772
COL21A1 ENSG00000124749.12 0.120128 0.069091 ENSG00000124749
KLHL31 ENSG00000124743.5 0.104289 0.075387 ENSG00000124743
TOX2 ENSG00000124191.12 0.119057 0.095439 ENSG00000124191
ATP5E ENSG00000124172.5 0.148198 0.084101 ENSG00000124172
PLA2G12A ENSG00000123739.6 0.132866 0.073099 ENSG00000123739
CCDC91 ENSG00000123106.6 0.138939 0.079793 ENSG00000123106
CCDC18 ENSG00000122483.13 0.107866 0.05924 ENSG00000122483
HCRTR1 ENSG00000121764.7 0.117667 0.07937 ENSG00000121764
TMPO ENSG00000120802.9 0.119535 0.068913 ENSG00000120802
GRIA2 ENSG00000120251.14 0.220674 0.090394 ENSG00000120251
SMNDC1 ENSG00000119953.7 0.193106 0.087488 ENSG00000119953
CUTC ENSG00000119929.8 0.118297 0.076177 ENSG00000119929
C1orf198 ENSG00000119280.12 0.117338 0.077587 ENSG00000119280
C2orf40 ENSG00000119147.5 0.13152 0.078882 ENSG00000119147
ATP10B ENSG00000118322.8 0.198482 0.078463 ENSG00000118322
TNNT2 ENSG00000118194.14 0.113739 0.071996 ENSG00000118194
CCDC181 ENSG00000117477.8 0.117353 0.073578 ENSG00000117477
PRPF3 ENSG00000117360.8 0.101969 0.062725 ENSG00000117360
DNAJC6 ENSG00000116675.11 0.108304 0.077323 ENSG00000116675
SWT1 ENSG00000116668.8 0.123055 0.062802 ENSG00000116668
REEP6 ENSG00000115255.6 0.206613 0.093087 ENSG00000115255
LMAN2L ENSG00000114988.7 0.147183 0.094804 ENSG00000114988
GORASP1 ENSG00000114745.9 0.100795 0.069596 ENSG00000114745
FGF1 ENSG00000113578.13 0.217669 0.090732 ENSG00000113578
ST8SIA4 ENSG00000113532.8 0.166236 0.077496 ENSG00000113532
FAF2 ENSG00000113194.8 0.123928 0.079739 ENSG00000113194
MRPS30 ENSG00000112996.5 0.16284 0.09189 ENSG00000112996
RNF8 ENSG00000112130.12 0.100634 0.065527 ENSG00000112130
ULBP1 ENSG00000111981.3 0.112444 0.066949 ENSG00000111981
MCM9 ENSG00000111877.13 0.229441 0.080912 ENSG00000111877
TMEM14C ENSG00000111843.9 0.123219 0.078053 ENSG00000111843
RAB5B ENSG00000111540.11 0.115912 0.078794 ENSG00000111540
KRT18 ENSG00000111057.6 0.116449 0.068302 ENSG00000111057
CYP27B1 ENSG00000111012.4 0.134254 0.08448 ENSG00000111012
TSPAN11 ENSG00000110900.10 0.124385 0.0775 ENSG00000110900
PPFIBP1 ENSG00000110841.9 0.136627 0.077517 ENSG00000110841
PTPN5 ENSG00000110786.13 0.109064 0.075182 ENSG00000110786
PANX1 ENSG00000110218.4 0.124186 0.078966 ENSG00000110218
CCKBR ENSG00000110148.5 0.155472 0.076815 ENSG00000110148
LRP2BP ENSG00000109771.11 0.115288 0.069342 ENSG00000109771
RND2 ENSG00000108830.7 0.155173 0.066682 ENSG00000108830
SGCA ENSG00000108823.11 0.223996 0.085656 ENSG00000108823
C1QBP ENSG00000108561.4 0.101499 0.076713 ENSG00000108561
LHPP ENSG00000107902.9 0.103919 0.083055 ENSG00000107902
EXOSC3 ENSG00000107371.8 0.116765 0.069219 ENSG00000107371
TLE4 ENSG00000106829.14 0.107994 0.075895 ENSG00000106829
POLD2 ENSG00000106628.6 0.10169 0.071536 ENSG00000106628
FAM83E ENSG00000105523.3 0.117335 0.07376 ENSG00000105523
GRIN2D ENSG00000105464.3 0.110261 0.076837 ENSG00000105464
TULP2 ENSG00000104804.3 0.126448 0.082924 ENSG00000104804
ERICH1 ENSG00000104714.9 0.128878 0.080896 ENSG00000104714
ESRP1 ENSG00000104413.11 0.162459 0.096711 ENSG00000104413
JPH1 ENSG00000104369.4 0.139938 0.084056 ENSG00000104369
OIP5 ENSG00000104147.4 0.138253 0.066511 ENSG00000104147
DMXL2 ENSG00000104093.9 0.214681 0.076867 ENSG00000104093
CEP152 ENSG00000103995.9 0.132939 0.070483 ENSG00000103995
NOMO1 ENSG00000103512.10 0.101728 0.071921 ENSG00000103512
NOMO3 ENSG00000103226.13 0.12796 0.075516 ENSG00000103226
ZNF423 ENSG00000102935.7 0.121657 0.070268 ENSG00000102935
DGKH ENSG00000102780.11 0.125415 0.072544 ENSG00000102780
FGF14 ENSG00000102466.11 0.125391 0.082997 ENSG00000102466
IDH3B ENSG00000101365.16 0.15715 0.084742 ENSG00000101365
TLDC2 ENSG00000101342.5 0.241443 0.101811 ENSG00000101342
CDC25B ENSG00000101224.13 0.234056 0.090157 ENSG00000101224
TPD52L2 ENSG00000101150.13 0.143565 0.086648 ENSG00000101150
PFDN4 ENSG00000101132.5 0.104474 0.070927 ENSG00000101132
RBM23 ENSG00000100461.13 0.115292 0.077449 ENSG00000100461
TNRC6B ENSG00000100354.15 0.169997 0.088141 ENSG00000100354
EIF3D ENSG00000100353.13 0.148635 0.094743 ENSG00000100353
THOC5 ENSG00000100296.9 0.112591 0.069301 ENSG00000100296
FBXO7 ENSG00000100225.13 0.32344 0.090778 ENSG00000100225
CBY1 ENSG00000100211.6 0.144924 0.062341 ENSG00000100211
SLC16A8 ENSG00000100156.6 0.173561 0.074718 ENSG00000100156
HIRA ENSG00000100084.10 0.100527 0.064056 ENSG00000100084
CDC7 ENSG00000097046.8 0.125009 0.06954 ENSG00000097046
SLC22A17 ENSG00000092096.10 0.105013 0.066474 ENSG00000092096
SLC17A6 ENSG00000091664.7 0.168485 0.077058 ENSG00000091664
ABCC6 ENSG00000091262.10 0.120762 0.089419 ENSG00000091262
PITPNM2 ENSG00000090975.8 0.129347 0.06916 ENSG00000090975
