AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
KLHL1 ENSG00000150361.7 0.060249 0.056442 ENSG00000150361
FANCE ENSG00000112039.3 0.056681 0.060005 ENSG00000112039
CAMLG ENSG00000164615.3 0.03893 0.041695 ENSG00000164615
SLC2A9 ENSG00000109667.7 0.147885 0.062393 ENSG00000109667
ARID4A ENSG00000032219.14 0.054519 0.052308 ENSG00000032219
AK2 ENSG00000004455.12 0.055849 0.050128 ENSG00000004455
MRFAP1L1 ENSG00000178988.10 0.07174 0.058855 ENSG00000178988
C2CD3 ENSG00000168014.12 0.017769 0.043082 ENSG00000168014
FOS ENSG00000170345.5 0.058047 0.051599 ENSG00000170345
DDX54 ENSG00000123064.8 0.070649 0.058594 ENSG00000123064
CYP7B1 ENSG00000172817.3 0.038761 0.046054 ENSG00000172817
IL1R2 ENSG00000115590.9 0.06169 0.05391 ENSG00000115590
CLK1 ENSG00000013441.11 0.039448 0.038627 ENSG00000013441
RRN3 ENSG00000085721.8 0.096248 0.058337 ENSG00000085721
PLEKHA6 ENSG00000143850.8 0.14086 0.07655 ENSG00000143850
SPA17 ENSG00000064199.2 0.064162 0.049749 ENSG00000064199
CREB3L3 ENSG00000060566.9 0.026386 0.062265 ENSG00000060566
NFAT5 ENSG00000102908.16 0.025158 0.032649 ENSG00000102908
IL10RA ENSG00000110324.5 0.028229 0.044934 ENSG00000110324
CXorf56 ENSG00000018610.8 0.056324 0.061018 ENSG00000018610
ADH1B ENSG00000196616.8 0.068166 0.060527 ENSG00000196616
FAM174B ENSG00000185442.8 0.071851 0.04825 ENSG00000185442
PRSS50 ENSG00000206549.8 0.05503 0.045422 ENSG00000206549
KCNU1 ENSG00000215262.3 0.016054 0.020938 ENSG00000215262
C4A ENSG00000244731.3 0.023363 0.04116 ENSG00000244731
TMEM208 ENSG00000168701.14 0.073492 0.062701 ENSG00000168701
PCTP ENSG00000141179.9 0.024658 0.04386 ENSG00000141179
DDX31 ENSG00000125485.13 0.073167 0.057216 ENSG00000125485
TCF7 ENSG00000081059.15 0.154845 0.074987 ENSG00000081059
FAT2 ENSG00000086570.8 0.081234 0.053377 ENSG00000086570
HEYL ENSG00000163909.6 0.038376 0.050033 ENSG00000163909
LRWD1 ENSG00000161036.6 0.020001 0.038677 ENSG00000161036
RSPH10B2 ENSG00000169402.11 0.107024 0.069433 ENSG00000169402
EGR2 ENSG00000122877.9 0.036858 0.041875 ENSG00000122877
VSIG8 ENSG00000243284.1 0.022529 0.045831 ENSG00000243284
FRAT2 ENSG00000181274.5 0.072607 0.052865 ENSG00000181274
CEPT1 ENSG00000134255.9 0.030052 0.037487 ENSG00000134255
PPP1CB ENSG00000213639.5 0.016704 0.038375 ENSG00000213639
MPHOSPH6 ENSG00000135698.5 0.033478 0.057762 ENSG00000135698
ARL8B ENSG00000134108.8 0.030085 0.049238 ENSG00000134108
AC007405.2 ENSG00000222033.1 0.200269 0.074602 ENSG00000222033
RABEP1 ENSG00000029725.12 0.094545 0.065995 ENSG00000029725
R3HDM1 ENSG00000048991.12 0.012741 0.024133 ENSG00000048991
LONP1 ENSG00000196365.7 0.104486 0.070715 ENSG00000196365
PARM1 ENSG00000169116.7 0.070556 0.053258 ENSG00000169116
BROX ENSG00000162819.7 0.082973 0.061597 ENSG00000162819
KIAA1377 ENSG00000110318.9 0.022477 0.039897 ENSG00000110318
SP4 ENSG00000105866.9 0.027588 0.044085 ENSG00000105866
KCNK9 ENSG00000169427.2 0.031604 0.055569 ENSG00000169427
CHRNA10 ENSG00000129749.3 0.049894 0.065692 ENSG00000129749
TCTE1 ENSG00000146221.8 0.015083 0.04057 ENSG00000146221
SLC11A1 ENSG00000018280.12 0.039029 0.051201 ENSG00000018280
GRIK5 ENSG00000105737.5 0.023263 0.038749 ENSG00000105737
PFKM ENSG00000152556.11 0.034232 0.041141 ENSG00000152556
ZNF280B ENSG00000198477.3 0.085816 0.063497 ENSG00000198477
STK25 ENSG00000115694.10 0.069444 0.062851 ENSG00000115694
ZNF354C ENSG00000177932.6 0.05707 0.056882 ENSG00000177932
FKBP1C ENSG00000198225.4 0.011882 0.021974 ENSG00000198225
AMDHD2 ENSG00000162066.10 0.013331 0.027682 ENSG00000162066
CDK11A ENSG00000008128.18 0.036561 0.037466 ENSG00000008128
SCO1 ENSG00000133028.6 0.041835 0.043966 ENSG00000133028
BIRC3 ENSG00000023445.9 0.012387 0.027354 ENSG00000023445
MOCOS ENSG00000075643.5 0.045179 0.048924 ENSG00000075643
ZNF681 ENSG00000196172.8 0.014174 0.047073 ENSG00000196172
RASGEF1B ENSG00000138670.12 0.015138 0.039785 ENSG00000138670
CDH5 ENSG00000179776.13 0.013853 0.040551 ENSG00000179776
ABLIM3 ENSG00000173210.15 0.019317 0.039285 ENSG00000173210
LYSMD1 ENSG00000163155.7 0.014933 0.038095 ENSG00000163155
TNFSF14 ENSG00000125735.6 0.076618 0.082032 ENSG00000125735
MYO9B ENSG00000099331.9 0.066763 0.061161 ENSG00000099331
DNASE1 ENSG00000213918.6 0.033821 0.058533 ENSG00000213918
SAMD14 ENSG00000167100.10 0.062302 0.062591 ENSG00000167100
FAM210A ENSG00000177150.8 0.012017 0.032741 ENSG00000177150
XPNPEP3 ENSG00000196236.7 0.030456 0.03474 ENSG00000196236
SMYD4 ENSG00000186532.7 0.054921 0.056156 ENSG00000186532
TLR1 ENSG00000174125.3 0.013196 0.03756 ENSG00000174125
UCK2 ENSG00000143179.7 0.040911 0.051696 ENSG00000143179
TMPRSS11BNL ENSG00000226894.3 0.021508 0.034663 ENSG00000226894
FGFR4 ENSG00000160867.10 0.020513 0.035386 ENSG00000160867
FKBP10 ENSG00000141756.14 0.032676 0.04138 ENSG00000141756
CAND2 ENSG00000144712.7 0.0361 0.050205 ENSG00000144712
C8orf33 ENSG00000182307.8 0.030346 0.031619 ENSG00000182307
RNF185 ENSG00000138942.10 0.033374 0.035949 ENSG00000138942
BAP1 ENSG00000163930.5 0.018701 0.035193 ENSG00000163930
FAM19A5 ENSG00000219438.4 0.03648 0.07803 ENSG00000219438
EDC3 ENSG00000179151.7 0.021613 0.043503 ENSG00000179151
ZFPM1 ENSG00000179588.4 0.068219 0.069839 ENSG00000179588
RNF216 ENSG00000011275.14 0.020726 0.041753 ENSG00000011275
TCTN2 ENSG00000168778.7 0.119067 0.057123 ENSG00000168778
MFI2 ENSG00000163975.7 0.018447 0.050776 ENSG00000163975
PLOD3 ENSG00000106397.7 0.021469 0.04271 ENSG00000106397
EDN3 ENSG00000124205.11 0.090266 0.067491 ENSG00000124205
CDKN2AIPNL ENSG00000237190.3 0.051284 0.054436 ENSG00000237190
TSPAN17 ENSG00000048140.13 0.05589 0.055875 ENSG00000048140
UBE2L6 ENSG00000156587.11 0.033284 0.041389 ENSG00000156587
C15orf39 ENSG00000167173.14 0.027345 0.038978 ENSG00000167173
DNAJB1 ENSG00000132002.3 0.041094 0.057535 ENSG00000132002
CA3 ENSG00000164879.6 0.013428 0.047727 ENSG00000164879
FAM65A ENSG00000039523.13 0.023956 0.033322 ENSG00000039523
CBL ENSG00000110395.4 0.026156 0.042265 ENSG00000110395
ZMYM6 ENSG00000163867.12 0.037484 0.041502 ENSG00000163867
TNFSF10 ENSG00000121858.6 0.019938 0.043297 ENSG00000121858
PCF11 ENSG00000165494.6 0.048109 0.069503 ENSG00000165494
HEATR5A ENSG00000129493.10 0.033874 0.049501 ENSG00000129493
TMEM132C ENSG00000181234.8 0.071896 0.087805 ENSG00000181234
EIF3CL ENSG00000205609.8 0.014063 0.037013 ENSG00000205609
IGSF3 ENSG00000143061.13 0.028084 0.037812 ENSG00000143061
LRRTM1 ENSG00000162951.6 0.011462 0.029366 ENSG00000162951
TM9SF3 ENSG00000077147.10 0.030186 0.042023 ENSG00000077147
TTYH2 ENSG00000141540.6 0.057535 0.0693 ENSG00000141540
C9orf117 ENSG00000160401.10 0.135172 0.081653 ENSG00000160401
WDR90 ENSG00000161996.13 0.032106 0.035321 ENSG00000161996
MSI1 ENSG00000135097.2 0.0808 0.05701 ENSG00000135097
PHF17 ENSG00000077684.11 0.027132 0.042405 ENSG00000077684
PCDHA4 ENSG00000204967.6 0.078764 0.044854 ENSG00000204967
NEIL1 ENSG00000140398.9 0.034438 0.038879 ENSG00000140398
RPL24 ENSG00000114391.8 0.034593 0.0412 ENSG00000114391
HK2 ENSG00000159399.5 0.012939 0.026129 ENSG00000159399
PDHA2 ENSG00000163114.4 0.061147 0.055214 ENSG00000163114
HELZ ENSG00000198265.7 0.049128 0.049969 ENSG00000198265
TMEM173 ENSG00000184584.8 0.147743 0.075657 ENSG00000184584
NUS1 ENSG00000153989.7 0.060503 0.049556 ENSG00000153989
POP4 ENSG00000105171.5 0.052385 0.05303 ENSG00000105171
EMC7 ENSG00000134153.5 0.017671 0.035618 ENSG00000134153
SNAP25 ENSG00000132639.8 0.30778 0.091847 ENSG00000132639
VCAM1 ENSG00000162692.6 0.057993 0.059927 ENSG00000162692
SPRY1 ENSG00000164056.6 0.045783 0.044824 ENSG00000164056
A2ML1 ENSG00000166535.15 0.049056 0.066384 ENSG00000166535
RBMS3 ENSG00000144642.16 0.017956 0.035641 ENSG00000144642
KRTAP11-1 ENSG00000182591.4 0.016261 0.037143 ENSG00000182591
ANKRD65 ENSG00000235098.4 0.029 0.042088 ENSG00000235098
SCG3 ENSG00000104112.4 0.045885 0.041567 ENSG00000104112
GRIK2 ENSG00000164418.15 0.070111 0.049836 ENSG00000164418
MUSK ENSG00000030304.8 0.063669 0.068291 ENSG00000030304
CCNC ENSG00000112237.8 0.023075 0.045403 ENSG00000112237
TNIK ENSG00000154310.12 0.098507 0.057588 ENSG00000154310
SLC25A42 ENSG00000181035.9 0.035914 0.04213 ENSG00000181035
SYCE1L ENSG00000205078.5 0.164527 0.074795 ENSG00000205078
NDUFA11 ENSG00000174886.8 0.03799 0.056013 ENSG00000174886
MTMR2 ENSG00000087053.14 0.067904 0.053331 ENSG00000087053
PLAG1 ENSG00000181690.3 0.061037 0.057471 ENSG00000181690
XRRA1 ENSG00000166435.11 0.060548 0.055974 ENSG00000166435
LARP1B ENSG00000138709.13 0.041502 0.039862 ENSG00000138709
AC021860.1 ENSG00000196355.2 0.069094 0.058525 ENSG00000196355
NGFR ENSG00000064300.4 0.131364 0.077395 ENSG00000064300
LINGO3 ENSG00000220008.2 0.016452 0.05893 ENSG00000220008
CD93 ENSG00000125810.9 0.065748 0.054562 ENSG00000125810
GRIN2C ENSG00000161509.9 0.010755 0.035351 ENSG00000161509
SERPINB8 ENSG00000166401.9 0.034873 0.044989 ENSG00000166401
FKBP9 ENSG00000122642.6 0.016901 0.037816 ENSG00000122642
ITGBL1 ENSG00000198542.9 0.112336 0.069737 ENSG00000198542
PHKB ENSG00000102893.11 0.094672 0.069408 ENSG00000102893
DUSP23 ENSG00000158716.4 0.012628 0.040834 ENSG00000158716
FUCA2 ENSG00000001036.8 0.042799 0.063806 ENSG00000001036
YEATS4 ENSG00000127337.2 0.055831 0.058998 ENSG00000127337
GJA8 ENSG00000121634.4 0.013294 0.034357 ENSG00000121634
B3GNT1 ENSG00000174684.6 0.03142 0.053695 ENSG00000174684
ARHGAP44 ENSG00000006740.11 0.040618 0.046466 ENSG00000006740
RP11-796G6.2 ENSG00000258512.1 0.023048 0.038637 ENSG00000258512
SEC14L1 ENSG00000129657.10 0.064662 0.059604 ENSG00000129657
UQCRQ ENSG00000164405.6 0.026455 0.042677 ENSG00000164405
FPGT ENSG00000254685.1 0.029255 0.034586 ENSG00000254685
LGALS1 ENSG00000100097.7 0.038381 0.05202 ENSG00000100097
GAS6 ENSG00000183087.9 0.11522 0.065243 ENSG00000183087
DCK ENSG00000156136.5 0.047909 0.050082 ENSG00000156136
FXYD7 ENSG00000221946.3 0.037165 0.053484 ENSG00000221946
LTA4H ENSG00000111144.5 0.020324 0.044995 ENSG00000111144
EXTL2 ENSG00000162694.9 0.012863 0.034548 ENSG00000162694
ANKRD13A ENSG00000076513.12 0.022408 0.042147 ENSG00000076513
CNGA3 ENSG00000144191.7 0.105071 0.070727 ENSG00000144191
PP13439 ENSG00000183657.2 0.011331 0.026223 ENSG00000183657
ARHGEF40 ENSG00000165801.5 0.061144 0.067059 ENSG00000165801
LYSMD2 ENSG00000140280.9 0.029023 0.03374 ENSG00000140280
CCM2 ENSG00000136280.11 0.017441 0.048319 ENSG00000136280
TMEM221 ENSG00000188051.6 0.060648 0.062539 ENSG00000188051
BMP5 ENSG00000112175.6 0.014472 0.042017 ENSG00000112175
DHX9 ENSG00000135829.12 0.04899 0.044381 ENSG00000135829
HAND1 ENSG00000113196.2 0.024753 0.044744 ENSG00000113196
IDH3A ENSG00000166411.9 0.030677 0.043553 ENSG00000166411
SCD ENSG00000099194.5 0.012532 0.025564 ENSG00000099194
DHRS3 ENSG00000162496.4 0.030837 0.044509 ENSG00000162496
TMEM205 ENSG00000105518.9 0.022449 0.040289 ENSG00000105518
SLC36A1 ENSG00000123643.7 0.016508 0.03665 ENSG00000123643
SNAP23 ENSG00000092531.5 0.069578 0.055748 ENSG00000092531
PIGB ENSG00000069943.5 0.044848 0.046263 ENSG00000069943
AL807752.1 ENSG00000268996.1 0.069394 0.058088 ENSG00000268996
SPRED1 ENSG00000166068.8 0.027438 0.037902 ENSG00000166068
GPR115 ENSG00000153294.7 0.068276 0.052561 ENSG00000153294
SAMM50 ENSG00000100347.10 0.041533 0.066658 ENSG00000100347
MTA3 ENSG00000057935.9 0.037119 0.042992 ENSG00000057935
TMIGD2 ENSG00000167664.4 0.101016 0.070082 ENSG00000167664
RP11-89K11.1 ENSG00000259658.3 0.014096 0.032617 ENSG00000259658
CDO1 ENSG00000129596.4 0.061163 0.059416 ENSG00000129596
TMEM8B ENSG00000137103.12 0.098509 0.064278 ENSG00000137103
PKD2L1 ENSG00000107593.15 0.055242 0.04931 ENSG00000107593
FAM27E3 ENSG00000232833.4 0.069523 0.072954 ENSG00000232833
FAM150B ENSG00000189292.11 0.024671 0.04157 ENSG00000189292
KIAA1429 ENSG00000164944.7 0.036445 0.041471 ENSG00000164944
SIRT3 ENSG00000142082.10 0.151028 0.068975 ENSG00000142082
C9orf173 ENSG00000197768.6 0.017706 0.045448 ENSG00000197768
C6orf163 ENSG00000203872.5 0.030148 0.038222 ENSG00000203872
KCNJ14 ENSG00000182324.5 0.01718 0.050203 ENSG00000182324
PRICKLE1 ENSG00000139174.6 0.064232 0.056007 ENSG00000139174
EIF4H ENSG00000106682.10 0.026607 0.044071 ENSG00000106682
WDPCP ENSG00000143951.11 0.021942 0.040918 ENSG00000143951
TLR4 ENSG00000136869.13 0.08529 0.062772 ENSG00000136869
PBRM1 ENSG00000163939.14 0.121755 0.061175 ENSG00000163939
MMP1 ENSG00000196611.4 0.08455 0.05157 ENSG00000196611
SRCIN1 ENSG00000017373.11 0.09375 0.053369 ENSG00000017373
FAM71C ENSG00000180219.1 0.011328 0.033967 ENSG00000180219
GPR150 ENSG00000178015.4 0.048039 0.046578 ENSG00000178015
TMEM161A ENSG00000064545.10 0.107005 0.067553 ENSG00000064545
TIMM23 ENSG00000138297.9 0.078443 0.050641 ENSG00000138297
PPP1R16B ENSG00000101445.5 0.06022 0.054938 ENSG00000101445
UIMC1 ENSG00000087206.12 0.031032 0.048344 ENSG00000087206
ZNHIT3 ENSG00000108278.7 0.011578 0.038435 ENSG00000108278
NEURL1B ENSG00000214357.4 0.197705 0.088722 ENSG00000214357
KLHL13 ENSG00000003096.9 0.114528 0.082816 ENSG00000003096
TRMT5 ENSG00000126814.6 0.058537 0.051691 ENSG00000126814
POPDC3 ENSG00000132429.5 0.101856 0.068307 ENSG00000132429
CA6 ENSG00000131686.9 0.098392 0.071519 ENSG00000131686
CPQ ENSG00000104324.11 0.072643 0.079219 ENSG00000104324
BBC3 ENSG00000105327.11 0.070087 0.058662 ENSG00000105327
ATP1A3 ENSG00000105409.11 0.078915 0.057398 ENSG00000105409
FAM168B ENSG00000152102.13 0.010911 0.027135 ENSG00000152102
EWSR1 ENSG00000182944.13 0.022227 0.045177 ENSG00000182944
GGNBP2 ENSG00000005955.8 0.099184 0.071643 ENSG00000005955
PIK3R3 ENSG00000117461.10 0.037687 0.042176 ENSG00000117461
ZEB1 ENSG00000148516.17 0.023725 0.039044 ENSG00000148516
MATR3 ENSG00000015479.13 0.010301 0.025138 ENSG00000015479
ANKRD12 ENSG00000101745.10 0.035043 0.060909 ENSG00000101745
SRPK1 ENSG00000096063.10 0.03438 0.050867 ENSG00000096063
P4HTM ENSG00000178467.12 0.041545 0.035918 ENSG00000178467
BMF ENSG00000104081.9 0.088412 0.061509 ENSG00000104081
S100A16 ENSG00000188643.6 0.063486 0.05351 ENSG00000188643
CTSD ENSG00000117984.8 0.01022 0.04495 ENSG00000117984
TEX12 ENSG00000150783.5 0.020451 0.046464 ENSG00000150783
KATNAL1 ENSG00000102781.9 0.066262 0.070879 ENSG00000102781
CAMTA1 ENSG00000171735.14 0.066041 0.05034 ENSG00000171735
SPOCK2 ENSG00000107742.8 0.134555 0.070342 ENSG00000107742
PGM2 ENSG00000169299.9 0.049331 0.063848 ENSG00000169299
PPP2R5D ENSG00000112640.10 0.035302 0.040694 ENSG00000112640
MSRA ENSG00000175806.10 0.012194 0.028048 ENSG00000175806
TRMU ENSG00000100416.8 0.077488 0.064245 ENSG00000100416
NAGS ENSG00000161653.6 0.014391 0.034117 ENSG00000161653
RAET1E ENSG00000164520.7 0.078554 0.058495 ENSG00000164520
STX7 ENSG00000079950.9 0.050501 0.048734 ENSG00000079950
SREK1 ENSG00000153914.11 0.086575 0.062532 ENSG00000153914
SLC1A4 ENSG00000115902.6 0.013025 0.038472 ENSG00000115902
ZKSCAN8 ENSG00000198315.6 0.065974 0.056588 ENSG00000198315
SUSD1 ENSG00000106868.12 0.061181 0.059736 ENSG00000106868
PODXL ENSG00000128567.12 0.016657 0.036434 ENSG00000128567
TRAF4 ENSG00000076604.10 0.015126 0.059511 ENSG00000076604
TTC39C ENSG00000168234.8 0.013609 0.044803 ENSG00000168234
SERPINF1 ENSG00000132386.6 0.093703 0.062386 ENSG00000132386
SRRM4 ENSG00000139767.4 0.128581 0.082392 ENSG00000139767
CLDN17 ENSG00000156282.3 0.125035 0.07154 ENSG00000156282
C8A ENSG00000157131.10 0.05581 0.057081 ENSG00000157131
DMRTB1 ENSG00000143006.7 0.010854 0.049379 ENSG00000143006
RPUSD4 ENSG00000165526.4 0.033305 0.069849 ENSG00000165526
TRABD2A ENSG00000186854.6 0.02495 0.041716 ENSG00000186854
MLTK ENSG00000091436.12 0.038857 0.057943 ENSG00000091436
OMA1 ENSG00000162600.7 0.067073 0.055072 ENSG00000162600
MORF4L1 ENSG00000185787.10 0.04421 0.058245 ENSG00000185787
ACTL6B ENSG00000077080.5 0.04416 0.044967 ENSG00000077080
TOB2 ENSG00000183864.4 0.037102 0.041903 ENSG00000183864
AP3M2 ENSG00000070718.7 0.017953 0.042523 ENSG00000070718
UTP15 ENSG00000164338.5 0.015476 0.039146 ENSG00000164338
FBXW5 ENSG00000159069.9 0.066409 0.076617 ENSG00000159069
LGALS9C ENSG00000171916.12 0.028245 0.032731 ENSG00000171916
GINS4 ENSG00000147536.7 0.014529 0.038476 ENSG00000147536
RBBP4 ENSG00000162521.14 0.0543 0.051074 ENSG00000162521
S100A5 ENSG00000196420.3 0.040271 0.052786 ENSG00000196420
CCL18 ENSG00000006074.4 0.030947 0.050101 ENSG00000006074
FAM220A ENSG00000178397.8 0.012253 0.0339 ENSG00000178397
TMEM88B ENSG00000205116.3 0.033773 0.051715 ENSG00000205116
HFM1 ENSG00000162669.11 0.308917 0.084406 ENSG00000162669
LRRK2 ENSG00000188906.9 0.158968 0.07029 ENSG00000188906
ADPRHL2 ENSG00000116863.10 0.056718 0.063919 ENSG00000116863
CASD1 ENSG00000127995.12 0.044151 0.052712 ENSG00000127995
ZNF408 ENSG00000175213.2 0.038849 0.04151 ENSG00000175213
CHD8 ENSG00000100888.8 0.017505 0.047916 ENSG00000100888
CAMK2N1 ENSG00000162545.5 0.076124 0.060675 ENSG00000162545
HYKK ENSG00000188266.9 0.027257 0.04752 ENSG00000188266
EFNA5 ENSG00000184349.8 0.140665 0.068154 ENSG00000184349
GALNT13 ENSG00000144278.10 0.020739 0.045464 ENSG00000144278
ANXA10 ENSG00000109511.6 0.046953 0.051673 ENSG00000109511
CEP68 ENSG00000011523.9 0.0357 0.047438 ENSG00000011523
UFSP2 ENSG00000109775.6 0.053936 0.057114 ENSG00000109775
FAM217A ENSG00000145975.9 0.076019 0.060558 ENSG00000145975
EVC2 ENSG00000173040.8 0.01426 0.044814 ENSG00000173040
CRYM ENSG00000103316.6 0.017546 0.036909 ENSG00000103316
AUP1 ENSG00000115307.12 0.017938 0.040524 ENSG00000115307
PFN4 ENSG00000176732.6 0.05386 0.042971 ENSG00000176732
RPS15A ENSG00000134419.11 0.03901 0.046554 ENSG00000134419
N4BP3 ENSG00000145911.5 0.020117 0.035613 ENSG00000145911
STK17A ENSG00000164543.5 0.060188 0.053107 ENSG00000164543
MAP2K1 ENSG00000169032.5 0.040914 0.051215 ENSG00000169032
GPSM2 ENSG00000121957.7 0.097973 0.067628 ENSG00000121957
ANTXR1 ENSG00000169604.15 0.037344 0.041581 ENSG00000169604
KIAA1279 ENSG00000198954.4 0.041189 0.049781 ENSG00000198954
CLINT1 ENSG00000113282.9 0.033715 0.048948 ENSG00000113282
IDO1 ENSG00000131203.8 0.01977 0.03468 ENSG00000131203
AMDHD1 ENSG00000139344.3 0.010261 0.027242 ENSG00000139344
DUSP19 ENSG00000162999.8 0.091394 0.059908 ENSG00000162999
RASA2 ENSG00000155903.7 0.026222 0.049352 ENSG00000155903
DISP1 ENSG00000154309.7 0.128634 0.067459 ENSG00000154309
FAM71E2 ENSG00000180043.7 0.038094 0.067941 ENSG00000180043
PEX13 ENSG00000162928.7 0.029216 0.035219 ENSG00000162928
CHRNB2 ENSG00000160716.4 0.020687 0.040104 ENSG00000160716
PTPLAD1 ENSG00000074696.8 0.034856 0.041797 ENSG00000074696
RAD9B ENSG00000151164.14 0.113725 0.068908 ENSG00000151164
ZNF431 ENSG00000196705.4 0.045967 0.048614 ENSG00000196705
AGPAT4 ENSG00000026652.9 0.025388 0.061679 ENSG00000026652
NUDT13 ENSG00000166321.9 0.03706 0.03709 ENSG00000166321
STK16 ENSG00000115661.9 0.067223 0.063428 ENSG00000115661
TNFAIP3 ENSG00000118503.10 0.058905 0.061924 ENSG00000118503
CPSF3L ENSG00000127054.14 0.035224 0.054548 ENSG00000127054
BAG4 ENSG00000156735.6 0.051771 0.046343 ENSG00000156735
TOR1B ENSG00000136816.11 0.041162 0.03934 ENSG00000136816
MAB21L3 ENSG00000173212.4 0.047186 0.06313 ENSG00000173212
SCNM1 ENSG00000163156.7 0.010627 0.038614 ENSG00000163156
KCNJ11 ENSG00000187486.5 0.165552 0.074352 ENSG00000187486
SLC41A3 ENSG00000114544.11 0.049981 0.040226 ENSG00000114544
INTS10 ENSG00000104613.7 0.042568 0.05929 ENSG00000104613
RBM38 ENSG00000132819.12 0.071531 0.065355 ENSG00000132819
ZNF480 ENSG00000198464.9 0.041098 0.050835 ENSG00000198464
KEL ENSG00000197993.3 0.013318 0.031404 ENSG00000197993
KIFAP3 ENSG00000075945.8 0.11767 0.065033 ENSG00000075945
C1orf228 ENSG00000198520.6 0.027404 0.038572 ENSG00000198520
PRPF39 ENSG00000185246.13 0.01414 0.03814 ENSG00000185246
EPHB3 ENSG00000182580.2 0.04021 0.062222 ENSG00000182580
ETV3 ENSG00000117036.7 0.11468 0.080249 ENSG00000117036
LSP1 ENSG00000130592.9 0.012144 0.048849 ENSG00000130592
ENO3 ENSG00000108515.13 0.102731 0.070394 ENSG00000108515
FUT1 ENSG00000174951.6 0.03359 0.037566 ENSG00000174951
LIX1 ENSG00000145721.7 0.024379 0.037447 ENSG00000145721
CCDC104 ENSG00000163001.7 0.03104 0.039971 ENSG00000163001
STARD5 ENSG00000172345.9 0.072703 0.059896 ENSG00000172345
PSMB6 ENSG00000142507.5 0.042249 0.059549 ENSG00000142507
NMNAT1 ENSG00000173614.9 0.064899 0.053907 ENSG00000173614
NR1I2 ENSG00000144852.12 0.071542 0.059217 ENSG00000144852
PDLIM4 ENSG00000131435.8 0.018422 0.029116 ENSG00000131435
IMMP1L ENSG00000148950.5 0.037216 0.047294 ENSG00000148950
RCAN1 ENSG00000159200.12 0.058051 0.06331 ENSG00000159200
C5orf56 ENSG00000197536.6 0.016795 0.035396 ENSG00000197536
SEPT7 ENSG00000122545.13 0.023333 0.038514 ENSG00000122545
RNMTL1 ENSG00000171861.6 0.102049 0.078456 ENSG00000171861
ADIPOQ ENSG00000181092.5 0.017488 0.037905 ENSG00000181092
KDM5D ENSG00000012817.11 0.182972 0.084586 ENSG00000012817
MTMR10 ENSG00000166912.12 0.036093 0.045303 ENSG00000166912
WHSC1L1 ENSG00000147548.12 0.035437 0.045853 ENSG00000147548
GPR162 ENSG00000250510.3 0.02455 0.037234 ENSG00000250510
MAD2L1 ENSG00000164109.8 0.023542 0.048918 ENSG00000164109
TDRKH ENSG00000182134.11 0.063975 0.054432 ENSG00000182134
CCL24 ENSG00000106178.2 0.032063 0.041568 ENSG00000106178
ABCA5 ENSG00000154265.11 0.073851 0.053207 ENSG00000154265
SAMD8 ENSG00000156671.7 0.032307 0.045758 ENSG00000156671
PLA2G2D ENSG00000117215.10 0.118256 0.070142 ENSG00000117215
RNF34 ENSG00000170633.12 0.025345 0.037802 ENSG00000170633
KIF18A ENSG00000121621.6 0.064878 0.046218 ENSG00000121621
KLRB1 ENSG00000111796.3 0.025566 0.044462 ENSG00000111796
CCDC134 ENSG00000100147.9 0.012172 0.027322 ENSG00000100147
NME3 ENSG00000103024.3 0.039843 0.043223 ENSG00000103024
DLC1 ENSG00000164741.10 0.07237 0.062944 ENSG00000164741
NAPRT1 ENSG00000147813.11 0.014508 0.03392 ENSG00000147813
CYP2A6 ENSG00000255974.2 0.079087 0.067019 ENSG00000255974
GOLGA8A ENSG00000175265.13 0.017217 0.030321 ENSG00000175265
PLEKHO2 ENSG00000241839.5 0.313413 0.085072 ENSG00000241839
PSMG3 ENSG00000157778.4 0.025106 0.045924 ENSG00000157778
NT5C2 ENSG00000076685.14 0.038834 0.039756 ENSG00000076685
C16orf93 ENSG00000196118.7 0.040516 0.043467 ENSG00000196118
CDC42 ENSG00000070831.11 0.011845 0.050829 ENSG00000070831
ROS1 ENSG00000047936.6 0.010563 0.03836 ENSG00000047936
TLE1 ENSG00000196781.9 0.115357 0.065419 ENSG00000196781
DUOX2 ENSG00000140279.8 0.170551 0.072246 ENSG00000140279
VWC2 ENSG00000188730.3 0.055751 0.063836 ENSG00000188730
ZFYVE19 ENSG00000166140.13 0.135742 0.059388 ENSG00000166140
MEX3A ENSG00000254726.2 0.060877 0.064796 ENSG00000254726
CCDC6 ENSG00000108091.10 0.088168 0.052285 ENSG00000108091
C22orf42 ENSG00000205856.3 0.054436 0.057189 ENSG00000205856
TPBG ENSG00000146242.5 0.104227 0.056241 ENSG00000146242
TMEM62 ENSG00000137842.2 0.012197 0.022416 ENSG00000137842
SAE1 ENSG00000142230.7 0.032346 0.057074 ENSG00000142230
CTSE ENSG00000196188.6 0.05834 0.056091 ENSG00000196188
TOR3A ENSG00000186283.9 0.11655 0.056665 ENSG00000186283
ATG4D ENSG00000130734.5 0.031244 0.045102 ENSG00000130734
ATL3 ENSG00000184743.8 0.082397 0.053521 ENSG00000184743
ZDHHC7 ENSG00000153786.8 0.054576 0.077249 ENSG00000153786
AC187652.1 ENSG00000269396.1 0.022357 0.046278 ENSG00000269396
