AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
DPYSL3 ENSG00000113657.8 0.051022 0.043339 ENSG00000113657
HSD11B1L ENSG00000167733.9 0.056728 0.051725 ENSG00000167733
KIAA1009 ENSG00000135315.7 0.066648 0.05188 ENSG00000135315
TLE3 ENSG00000140332.11 0.176634 0.073036 ENSG00000140332
OCLN ENSG00000197822.6 0.057614 0.048162 ENSG00000197822
TFCP2L1 ENSG00000115112.7 0.277042 0.079993 ENSG00000115112
USP15 ENSG00000135655.9 0.053974 0.044377 ENSG00000135655
HNMT ENSG00000150540.9 0.053284 0.04639 ENSG00000150540
ZCCHC9 ENSG00000131732.7 0.145387 0.062543 ENSG00000131732
MAGI3 ENSG00000081026.14 0.078927 0.053466 ENSG00000081026
ATP8B1 ENSG00000081923.6 0.051548 0.040929 ENSG00000081923
DOC2B ENSG00000262359.1 0.070859 0.049313 ENSG00000262359
USP6 ENSG00000129204.12 0.074958 0.044829 ENSG00000129204
NLRP4 ENSG00000160505.11 0.176268 0.074484 ENSG00000160505
KLF5 ENSG00000102554.9 0.16152 0.062007 ENSG00000102554
C5AR1 ENSG00000197405.3 0.141042 0.066587 ENSG00000197405
ZNF727 ENSG00000257482.3 0.069029 0.056435 ENSG00000257482
F2RL3 ENSG00000127533.3 0.052117 0.052262 ENSG00000127533
SSRP1 ENSG00000149136.3 0.057978 0.039805 ENSG00000149136
FASN ENSG00000169710.6 0.081698 0.061355 ENSG00000169710
C2orf49 ENSG00000135974.5 0.070989 0.050324 ENSG00000135974
LMO1 ENSG00000166407.9 0.083237 0.062779 ENSG00000166407
RARRES2 ENSG00000106538.5 0.089919 0.05116 ENSG00000106538
CHEK2 ENSG00000183765.16 0.057393 0.043347 ENSG00000183765
ELANE ENSG00000197561.2 0.114112 0.063851 ENSG00000197561
NECAB1 ENSG00000123119.7 0.190086 0.068729 ENSG00000123119
BCL2 ENSG00000171791.10 0.055465 0.047002 ENSG00000171791
RTN1 ENSG00000139970.12 0.061728 0.048116 ENSG00000139970
NCLN ENSG00000125912.6 0.089584 0.061527 ENSG00000125912
CDC37L1 ENSG00000106993.7 0.06039 0.045923 ENSG00000106993
CDRT15 ENSG00000223510.2 0.053413 0.040828 ENSG00000223510
TMEM170A ENSG00000166822.8 0.053505 0.046137 ENSG00000166822
SCIN ENSG00000006747.10 0.113751 0.055452 ENSG00000006747
FAXC ENSG00000146267.11 0.083699 0.049335 ENSG00000146267
PARP10 ENSG00000178685.9 0.088788 0.048786 ENSG00000178685
EFHD2 ENSG00000142634.8 0.117076 0.063429 ENSG00000142634
LCE2C ENSG00000187180.3 0.062679 0.052137 ENSG00000187180
ST6GALNAC1 ENSG00000070526.10 0.137763 0.064011 ENSG00000070526
ATP11B ENSG00000058063.11 0.112657 0.060188 ENSG00000058063
TEX37 ENSG00000172073.3 0.059257 0.046814 ENSG00000172073
CABIN1 ENSG00000099991.12 0.061447 0.05121 ENSG00000099991
PI4K2B ENSG00000038210.9 0.078511 0.048967 ENSG00000038210
C9orf24 ENSG00000164972.8 0.050333 0.038225 ENSG00000164972
PVRL3 ENSG00000177707.6 0.077221 0.049596 ENSG00000177707
ASB16 ENSG00000161664.2 0.239934 0.071446 ENSG00000161664
BEST3 ENSG00000127325.14 0.073902 0.049302 ENSG00000127325
CDKN2D ENSG00000129355.6 0.093484 0.057047 ENSG00000129355
DTNB ENSG00000138101.14 0.062214 0.046769 ENSG00000138101
RIPPLY2 ENSG00000203877.3 0.152352 0.062568 ENSG00000203877
CYP2R1 ENSG00000186104.6 0.054739 0.045734 ENSG00000186104
COL15A1 ENSG00000204291.6 0.066779 0.046052 ENSG00000204291
FAM149B1 ENSG00000138286.9 0.101422 0.056695 ENSG00000138286
MED28 ENSG00000118579.6 0.085348 0.048975 ENSG00000118579
RAB11FIP2 ENSG00000107560.6 0.05813 0.043431 ENSG00000107560
OPN3 ENSG00000054277.8 0.059933 0.047738 ENSG00000054277
CASC1 ENSG00000118307.14 0.076389 0.059028 ENSG00000118307
ARX ENSG00000004848.6 0.151862 0.080094 ENSG00000004848
ANKMY2 ENSG00000106524.4 0.085783 0.061108 ENSG00000106524
FAM101B ENSG00000183688.4 0.06764 0.052421 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.074405 0.053184 ENSG00000184260
RCOR2 ENSG00000167771.5 0.087117 0.046053 ENSG00000167771
CTU2 ENSG00000174177.8 0.055557 0.048714 ENSG00000174177
PLBD1 ENSG00000121316.6 0.145004 0.063533 ENSG00000121316
ERG ENSG00000157554.14 0.057831 0.058473 ENSG00000157554
PDE3A ENSG00000172572.6 0.144815 0.068124 ENSG00000172572
PPA1 ENSG00000180817.6 0.255176 0.075249 ENSG00000180817
DRD4 ENSG00000069696.6 0.0554 0.050861 ENSG00000069696
LCE1D ENSG00000172155.7 0.058429 0.05661 ENSG00000172155
ADAM22 ENSG00000008277.10 0.171178 0.05871 ENSG00000008277
TPI1 ENSG00000111669.10 0.058993 0.035863 ENSG00000111669
CCDC169 ENSG00000242715.3 0.163008 0.058417 ENSG00000242715
HSPA8 ENSG00000109971.9 0.08622 0.057051 ENSG00000109971
C16orf11 ENSG00000161992.5 0.075336 0.054039 ENSG00000161992
PARD3B ENSG00000116117.13 0.059443 0.048394 ENSG00000116117
XRCC1 ENSG00000073050.7 0.061497 0.048909 ENSG00000073050
COLEC10 ENSG00000184374.2 0.069687 0.050625 ENSG00000184374
SAA4 ENSG00000148965.4 0.075016 0.060047 ENSG00000148965
TRIM16L ENSG00000108448.16 0.078195 0.053739 ENSG00000108448
DDX47 ENSG00000213782.3 0.060856 0.055867 ENSG00000213782
RPS24 ENSG00000138326.14 0.063056 0.058226 ENSG00000138326
IVD ENSG00000128928.4 0.121875 0.057608 ENSG00000128928
MICAL2 ENSG00000133816.9 0.069639 0.053091 ENSG00000133816
GPSM1 ENSG00000160360.7 0.066719 0.061877 ENSG00000160360
BCL10 ENSG00000142867.8 0.069578 0.04912 ENSG00000142867
KAT2B ENSG00000114166.7 0.051354 0.042305 ENSG00000114166
DNAJB12 ENSG00000148719.9 0.092162 0.065116 ENSG00000148719
RNF123 ENSG00000164068.11 0.103784 0.055315 ENSG00000164068
APPL1 ENSG00000157500.6 0.10288 0.053475 ENSG00000157500
KALRN ENSG00000160145.10 0.063298 0.04213 ENSG00000160145
DCAF6 ENSG00000143164.11 0.067266 0.059129 ENSG00000143164
IKBKB ENSG00000104365.9 0.070461 0.051054 ENSG00000104365
C10orf112 ENSG00000204740.5 0.161766 0.062596 ENSG00000204740
MARCH7 ENSG00000136536.9 0.091472 0.046033 ENSG00000136536
PGAM5 ENSG00000247077.2 0.14343 0.059413 ENSG00000247077
SSSCA1 ENSG00000173465.3 0.094077 0.048863 ENSG00000173465
CLIP4 ENSG00000115295.15 0.052194 0.045989 ENSG00000115295
C5 ENSG00000106804.6 0.071145 0.050299 ENSG00000106804
GNB1 ENSG00000078369.13 0.070495 0.057678 ENSG00000078369
CFL1 ENSG00000172757.8 0.113754 0.055294 ENSG00000172757
SLC41A2 ENSG00000136052.5 0.149332 0.071068 ENSG00000136052
KRT7 ENSG00000135480.10 0.276813 0.077419 ENSG00000135480
MGAM ENSG00000257335.4 0.105391 0.056657 ENSG00000257335
FZD7 ENSG00000155760.1 0.154417 0.066676 ENSG00000155760
IDS ENSG00000010404.13 0.090636 0.067556 ENSG00000010404
SEMA6A ENSG00000092421.12 0.063947 0.051206 ENSG00000092421
MTMR14 ENSG00000163719.14 0.224495 0.074771 ENSG00000163719
DSCR3 ENSG00000157538.9 0.081402 0.055006 ENSG00000157538
AEBP2 ENSG00000139154.10 0.05691 0.043364 ENSG00000139154
CLDN15 ENSG00000106404.9 0.054122 0.046087 ENSG00000106404
TLR5 ENSG00000187554.7 0.085304 0.0549 ENSG00000187554
CAPN7 ENSG00000131375.5 0.086609 0.056362 ENSG00000131375
ZNF577 ENSG00000161551.8 0.151448 0.069904 ENSG00000161551
VDR ENSG00000111424.6 0.073079 0.042564 ENSG00000111424
DDX43 ENSG00000080007.6 0.05306 0.039169 ENSG00000080007
WDR43 ENSG00000163811.7 0.059816 0.044554 ENSG00000163811
RP11-181C3.1 ENSG00000245017.2 0.065807 0.056863 ENSG00000245017
CLK2 ENSG00000176444.14 0.084904 0.059741 ENSG00000176444
PLEKHA1 ENSG00000107679.10 0.064365 0.043877 ENSG00000107679
SHISA3 ENSG00000178343.4 0.070213 0.055914 ENSG00000178343
TP53I11 ENSG00000175274.14 0.060293 0.046507 ENSG00000175274
UBAP1L ENSG00000246922.4 0.052934 0.040052 ENSG00000246922
SUPV3L1 ENSG00000156502.9 0.104342 0.05752 ENSG00000156502
SPTY2D1 ENSG00000179119.10 0.087013 0.063339 ENSG00000179119
COL22A1 ENSG00000169436.12 0.132161 0.067746 ENSG00000169436
GPR132 ENSG00000183484.7 0.070086 0.048935 ENSG00000183484
ADAL ENSG00000168803.10 0.093534 0.045689 ENSG00000168803
NCKAP5 ENSG00000176771.11 0.145011 0.063655 ENSG00000176771
ZNF442 ENSG00000198342.5 0.09063 0.056354 ENSG00000198342
CYTL1 ENSG00000170891.6 0.062643 0.050205 ENSG00000170891
ZNF782 ENSG00000196597.7 0.060547 0.042906 ENSG00000196597
TSTD1 ENSG00000215845.6 0.075041 0.060234 ENSG00000215845
TMEM156 ENSG00000121895.7 0.05673 0.040175 ENSG00000121895
RNF133 ENSG00000188050.2 0.052224 0.04385 ENSG00000188050
TNNI1 ENSG00000159173.14 0.115563 0.060402 ENSG00000159173
SYT3 ENSG00000213023.5 0.075797 0.059268 ENSG00000213023
ENOX1 ENSG00000120658.8 0.083167 0.045323 ENSG00000120658
TRMT6 ENSG00000089195.10 0.113612 0.064165 ENSG00000089195
IL17RB ENSG00000056736.5 0.054479 0.049829 ENSG00000056736
DCAF7 ENSG00000136485.10 0.071072 0.051096 ENSG00000136485
JRKL ENSG00000183340.5 0.119278 0.064312 ENSG00000183340
FAM57B ENSG00000149926.9 0.056836 0.038438 ENSG00000149926
NAA30 ENSG00000139977.9 0.068979 0.058654 ENSG00000139977
PLCD3 ENSG00000161714.7 0.092087 0.050914 ENSG00000161714
PDHX ENSG00000110435.7 0.194582 0.072006 ENSG00000110435
CCR5 ENSG00000160791.12 0.070464 0.047 ENSG00000160791
NT5C1A ENSG00000116981.3 0.186701 0.072237 ENSG00000116981
PRR16 ENSG00000184838.10 0.125381 0.060923 ENSG00000184838
DZIP1L ENSG00000158163.10 0.055761 0.055938 ENSG00000158163
GAA ENSG00000171298.8 0.080228 0.064456 ENSG00000171298
NDN ENSG00000182636.4 0.077284 0.049887 ENSG00000182636
PCDHB12 ENSG00000120328.4 0.076655 0.047766 ENSG00000120328
PGAM1 ENSG00000171314.8 0.059839 0.048778 ENSG00000171314
HS3ST4 ENSG00000182601.6 0.073618 0.053539 ENSG00000182601
RHOBTB1 ENSG00000072422.12 0.051842 0.040098 ENSG00000072422
AKR1C3 ENSG00000196139.7 0.163362 0.070072 ENSG00000196139
OSCP1 ENSG00000116885.14 0.093825 0.056481 ENSG00000116885
FAH ENSG00000103876.7 0.066975 0.055152 ENSG00000103876
GCOM1 ENSG00000137878.12 0.102519 0.063832 ENSG00000137878
TMEM199 ENSG00000244045.5 0.057882 0.054109 ENSG00000244045
CYP3A5 ENSG00000106258.9 0.108534 0.058275 ENSG00000106258
ACOX2 ENSG00000168306.8 0.101819 0.056849 ENSG00000168306
DLGAP1 ENSG00000170579.10 0.077354 0.05982 ENSG00000170579
MTHFD2L ENSG00000163738.14 0.082115 0.052926 ENSG00000163738
PDCD6 ENSG00000249915.3 0.060132 0.047204 ENSG00000249915
HOXD8 ENSG00000175879.7 0.095507 0.054252 ENSG00000175879
UNC45A ENSG00000140553.12 0.146372 0.063548 ENSG00000140553
ZBTB32 ENSG00000011590.9 0.067395 0.046941 ENSG00000011590
FUZ ENSG00000010361.9 0.080031 0.054188 ENSG00000010361
SDC2 ENSG00000169439.7 0.060449 0.047126 ENSG00000169439
PPP1R12C ENSG00000125503.8 0.055867 0.059121 ENSG00000125503
PAPSS2 ENSG00000198682.8 0.263078 0.069348 ENSG00000198682
TPRN ENSG00000176058.7 0.082758 0.053377 ENSG00000176058
GTPBP10 ENSG00000105793.11 0.050758 0.039573 ENSG00000105793
DGKI ENSG00000157680.10 0.092754 0.059532 ENSG00000157680
FAIM3 ENSG00000162894.7 0.05349 0.042474 ENSG00000162894
B3GALT5 ENSG00000183778.12 0.055093 0.045679 ENSG00000183778
CD84 ENSG00000066294.10 0.104428 0.052587 ENSG00000066294
CPED1 ENSG00000106034.13 0.054261 0.041295 ENSG00000106034
RGPD8 ENSG00000169629.7 0.083066 0.050284 ENSG00000169629
DYNC1I1 ENSG00000158560.10 0.161846 0.060172 ENSG00000158560
PEX10 ENSG00000157911.5 0.081055 0.055866 ENSG00000157911
GCNT2 ENSG00000111846.11 0.106687 0.062062 ENSG00000111846
LIN52 ENSG00000205659.6 0.053424 0.052608 ENSG00000205659
MRPS15 ENSG00000116898.7 0.08302 0.058319 ENSG00000116898
GSTM3 ENSG00000134202.6 0.216947 0.070834 ENSG00000134202
HBEGF ENSG00000113070.6 0.0525 0.037491 ENSG00000113070
OGFR ENSG00000060491.11 0.072245 0.052779 ENSG00000060491
LRRC1 ENSG00000137269.10 0.111097 0.056706 ENSG00000137269
TRIP11 ENSG00000100815.8 0.052148 0.049708 ENSG00000100815
KIAA1324L ENSG00000164659.10 0.052232 0.039449 ENSG00000164659
SLC27A6 ENSG00000113396.8 0.058118 0.041374 ENSG00000113396
PCCA ENSG00000175198.10 0.063172 0.053836 ENSG00000175198
TMEM56 ENSG00000152078.5 0.094722 0.049232 ENSG00000152078
GSTA2 ENSG00000244067.1 0.067192 0.05151 ENSG00000244067
DNASE2 ENSG00000105612.4 0.172835 0.062523 ENSG00000105612
ELAVL1 ENSG00000066044.9 0.057256 0.053699 ENSG00000066044
ZKSCAN2 ENSG00000155592.11 0.052105 0.046498 ENSG00000155592
ISG15 ENSG00000187608.5 0.059038 0.040847 ENSG00000187608
NUDT2 ENSG00000164978.13 0.184601 0.06033 ENSG00000164978
NME7 ENSG00000143156.9 0.145177 0.059082 ENSG00000143156
LILRA2 ENSG00000239998.1 0.050829 0.051524 ENSG00000239998
FGF22 ENSG00000070388.7 0.08751 0.067743 ENSG00000070388
DPP9 ENSG00000142002.12 0.113984 0.065056 ENSG00000142002
APBA1 ENSG00000107282.5 0.099186 0.051794 ENSG00000107282
GLP1R ENSG00000112164.5 0.090234 0.053573 ENSG00000112164
PCMT1 ENSG00000120265.12 0.13229 0.054279 ENSG00000120265
CBLN1 ENSG00000102924.7 0.09063 0.058464 ENSG00000102924
CENPL ENSG00000120334.11 0.055637 0.046575 ENSG00000120334
NLRC5 ENSG00000140853.11 0.070817 0.053742 ENSG00000140853
C9orf135 ENSG00000204711.4 0.050888 0.045695 ENSG00000204711
NAGA ENSG00000198951.7 0.07179 0.05486 ENSG00000198951
MRPS26 ENSG00000125901.5 0.05997 0.049131 ENSG00000125901
WDR7 ENSG00000091157.9 0.081605 0.051554 ENSG00000091157
ROBO3 ENSG00000154134.10 0.062129 0.064001 ENSG00000154134
ZFAT ENSG00000066827.11 0.089647 0.052445 ENSG00000066827
GUF1 ENSG00000151806.9 0.19142 0.062646 ENSG00000151806
PTCD3 ENSG00000132300.14 0.076772 0.045602 ENSG00000132300
OLIG1 ENSG00000184221.8 0.133457 0.063395 ENSG00000184221
TAS2R20 ENSG00000255837.1 0.061404 0.054894 ENSG00000255837
MTDH ENSG00000147649.5 0.058887 0.0431 ENSG00000147649
GTF2E1 ENSG00000153767.5 0.067604 0.04865 ENSG00000153767
BCL7A ENSG00000110987.4 0.187532 0.06374 ENSG00000110987
CRB1 ENSG00000134376.9 0.1272 0.066427 ENSG00000134376
STARD13 ENSG00000133121.16 0.063079 0.050719 ENSG00000133121
CLEC2L ENSG00000236279.2 0.084674 0.058659 ENSG00000236279
MED8 ENSG00000159479.12 0.083445 0.048201 ENSG00000159479
CYB5A ENSG00000166347.13 0.078638 0.062466 ENSG00000166347
DNPH1 ENSG00000112667.8 0.065685 0.055821 ENSG00000112667
ZNF585B ENSG00000245680.5 0.063344 0.051674 ENSG00000245680
GRSF1 ENSG00000132463.9 0.110672 0.056185 ENSG00000132463
DOCK10 ENSG00000135905.14 0.058042 0.062549 ENSG00000135905
INTS7 ENSG00000143493.8 0.050718 0.042025 ENSG00000143493
SPRR1A ENSG00000169474.3 0.063179 0.060394 ENSG00000169474
PEG10 ENSG00000242265.1 0.072478 0.047238 ENSG00000242265
ACBD3 ENSG00000182827.8 0.088207 0.054251 ENSG00000182827
ASB4 ENSG00000005981.8 0.222772 0.065054 ENSG00000005981
MAX ENSG00000125952.14 0.058236 0.04165 ENSG00000125952
PARP1 ENSG00000143799.8 0.066821 0.047246 ENSG00000143799
ZNF35 ENSG00000169981.6 0.083224 0.046832 ENSG00000169981
ME2 ENSG00000082212.7 0.05033 0.041248 ENSG00000082212
FBXO10 ENSG00000147912.8 0.081111 0.052291 ENSG00000147912
NEK6 ENSG00000119408.12 0.070168 0.04547 ENSG00000119408
COL25A1 ENSG00000188517.10 0.067295 0.046952 ENSG00000188517
LYPD6B ENSG00000150556.12 0.050992 0.040775 ENSG00000150556
UGGT2 ENSG00000102595.14 0.090907 0.056167 ENSG00000102595
B3GALT1 ENSG00000172318.3 0.120806 0.055476 ENSG00000172318
C4orf19 ENSG00000154274.10 0.06507 0.059058 ENSG00000154274
ZNF512B ENSG00000196700.3 0.053626 0.045456 ENSG00000196700
CSGALNACT2 ENSG00000169826.6 0.127535 0.058662 ENSG00000169826
TIMP3 ENSG00000100234.11 0.125464 0.071869 ENSG00000100234
DHRS11 ENSG00000108272.9 0.060414 0.052123 ENSG00000108272
SLC25A23 ENSG00000125648.10 0.079554 0.061988 ENSG00000125648
NBPF16 ENSG00000203827.7 0.053523 0.054334 ENSG00000203827
MAPK10 ENSG00000109339.14 0.068003 0.053081 ENSG00000109339
IARS2 ENSG00000067704.8 0.055113 0.048901 ENSG00000067704
SFMBT2 ENSG00000198879.7 0.075619 0.062522 ENSG00000198879
WDR47 ENSG00000085433.11 0.052804 0.04471 ENSG00000085433
LGI2 ENSG00000153012.7 0.073409 0.054403 ENSG00000153012
HIVEP1 ENSG00000095951.12 0.054974 0.047439 ENSG00000095951
KLF1 ENSG00000105610.4 0.155735 0.060442 ENSG00000105610
FAM47E-STBD1 ENSG00000118804.7 0.125761 0.053539 ENSG00000118804
C17orf104 ENSG00000180336.13 0.05266 0.039623 ENSG00000180336
MOB3C ENSG00000142961.10 0.060217 0.044591 ENSG00000142961
TUSC1 ENSG00000198680.3 0.094165 0.057496 ENSG00000198680
STRA13 ENSG00000169689.10 0.055358 0.042497 ENSG00000169689
ADIRF ENSG00000148671.9 0.120234 0.060026 ENSG00000148671
SH2D3A ENSG00000125731.8 0.139672 0.06597 ENSG00000125731
ASB14 ENSG00000239388.4 0.05132 0.043515 ENSG00000239388
KANK3 ENSG00000186994.7 0.060382 0.05459 ENSG00000186994
NOG ENSG00000183691.4 0.128601 0.063245 ENSG00000183691
GZMH ENSG00000100450.8 0.05676 0.039735 ENSG00000100450
RNF6 ENSG00000127870.12 0.143089 0.063541 ENSG00000127870
ZBTB37 ENSG00000185278.9 0.098527 0.058834 ENSG00000185278
LPHN3 ENSG00000150471.10 0.15201 0.068661 ENSG00000150471
PARVG ENSG00000138964.11 0.156519 0.076271 ENSG00000138964
SCRT2 ENSG00000215397.3 0.085487 0.058623 ENSG00000215397
MRPS27 ENSG00000113048.12 0.092325 0.060457 ENSG00000113048
ARID1B ENSG00000049618.16 0.086414 0.061717 ENSG00000049618
NABP2 ENSG00000139579.8 0.062842 0.049327 ENSG00000139579
CACNG6 ENSG00000130433.3 0.062639 0.062936 ENSG00000130433
AREL1 ENSG00000119682.12 0.091394 0.053485 ENSG00000119682
FGGY ENSG00000172456.12 0.081111 0.053144 ENSG00000172456
LIMS1 ENSG00000169756.12 0.053077 0.033731 ENSG00000169756
C1orf105 ENSG00000180999.6 0.054803 0.046582 ENSG00000180999
CDK10 ENSG00000185324.17 0.060806 0.045655 ENSG00000185324
BNIP1 ENSG00000113734.13 0.138145 0.067277 ENSG00000113734
BICC1 ENSG00000122870.7 0.180878 0.0698 ENSG00000122870
FOXQ1 ENSG00000164379.4 0.176538 0.07213 ENSG00000164379
DDX51 ENSG00000185163.5 0.144119 0.059971 ENSG00000185163
LNX1 ENSG00000072201.9 0.056102 0.044323 ENSG00000072201
FGF21 ENSG00000105550.4 0.056953 0.050023 ENSG00000105550
DNM1L ENSG00000087470.13 0.055185 0.044216 ENSG00000087470
PTPLAD2 ENSG00000188921.11 0.057911 0.04866 ENSG00000188921
CUX1 ENSG00000257923.5 0.060084 0.043322 ENSG00000257923
FAM81B ENSG00000153347.5 0.053344 0.040087 ENSG00000153347
FAM46A ENSG00000112773.11 0.05706 0.041841 ENSG00000112773
RASA4 ENSG00000105808.13 0.067642 0.039627 ENSG00000105808
TEX14 ENSG00000121101.11 0.054814 0.03909 ENSG00000121101
GOPC ENSG00000047932.9 0.138213 0.05948 ENSG00000047932
DCLRE1A ENSG00000198924.3 0.052558 0.043224 ENSG00000198924
TMEM37 ENSG00000171227.6 0.185017 0.068139 ENSG00000171227
RPL32 ENSG00000144713.8 0.104514 0.061953 ENSG00000144713
ACADM ENSG00000117054.9 0.082519 0.045547 ENSG00000117054
MGAT3 ENSG00000128268.11 0.05223 0.039395 ENSG00000128268
BOD1L1 ENSG00000038219.8 0.057791 0.044148 ENSG00000038219
UBR5 ENSG00000104517.8 0.053004 0.056421 ENSG00000104517
OBFC1 ENSG00000107960.6 0.055457 0.047211 ENSG00000107960
ZNF843 ENSG00000176723.5 0.065958 0.040519 ENSG00000176723
SETBP1 ENSG00000152217.12 0.056469 0.058094 ENSG00000152217
BRD1 ENSG00000100425.14 0.089594 0.05929 ENSG00000100425
PHTF2 ENSG00000006576.12 0.055139 0.045161 ENSG00000006576
MTAP ENSG00000099810.14 0.185323 0.065924 ENSG00000099810
UBA7 ENSG00000182179.6 0.127527 0.065894 ENSG00000182179
RPL35 ENSG00000136942.10 0.073008 0.054511 ENSG00000136942
BRCA2 ENSG00000139618.10 0.12198 0.057892 ENSG00000139618
FAM19A4 ENSG00000163377.10 0.103928 0.062596 ENSG00000163377
KLK2 ENSG00000167751.8 0.08219 0.065965 ENSG00000167751
SUCLG2 ENSG00000172340.10 0.052299 0.049057 ENSG00000172340
PKP3 ENSG00000184363.5 0.055231 0.038821 ENSG00000184363
NDC80 ENSG00000080986.7 0.093367 0.058659 ENSG00000080986
CTBS ENSG00000117151.7 0.056397 0.051624 ENSG00000117151
SPRED3 ENSG00000188766.8 0.05693 0.064714 ENSG00000188766
CCL21 ENSG00000137077.3 0.082465 0.047084 ENSG00000137077
RNF144B ENSG00000137393.8 0.065845 0.049389 ENSG00000137393
ZSCAN30 ENSG00000186814.8 0.05763 0.043931 ENSG00000186814
ABCC4 ENSG00000125257.9 0.075429 0.049897 ENSG00000125257
MAST4 ENSG00000069020.14 0.056179 0.04538 ENSG00000069020
L3MBTL1 ENSG00000185513.10 0.073058 0.059174 ENSG00000185513
TERF1 ENSG00000147601.9 0.096759 0.050823 ENSG00000147601
CD2AP ENSG00000198087.7 0.063046 0.045723 ENSG00000198087
ZNF540 ENSG00000171817.12 0.077 0.057275 ENSG00000171817
PIGR ENSG00000162896.5 0.051255 0.043504 ENSG00000162896
SYVN1 ENSG00000162298.12 0.125347 0.059217 ENSG00000162298
CRYGD ENSG00000118231.4 0.06451 0.049263 ENSG00000118231
CCDC58 ENSG00000160124.5 0.063204 0.044636 ENSG00000160124
SNX29 ENSG00000048471.9 0.050158 0.03995 ENSG00000048471
EPG5 ENSG00000152223.8 0.08134 0.057455 ENSG00000152223
FAM63B ENSG00000128923.6 0.119951 0.060175 ENSG00000128923
POLR3G ENSG00000113356.6 0.084521 0.044834 ENSG00000113356
FAM184A ENSG00000111879.14 0.1536 0.059627 ENSG00000111879
LPCAT2 ENSG00000087253.7 0.070133 0.045431 ENSG00000087253
SLC10A4 ENSG00000145248.6 0.149037 0.063766 ENSG00000145248
ABL1 ENSG00000097007.13 0.095056 0.056295 ENSG00000097007
ZNF573 ENSG00000189144.9 0.070434 0.052656 ENSG00000189144
ZDHHC14 ENSG00000175048.12 0.050134 0.038984 ENSG00000175048
CD3G ENSG00000160654.5 0.059284 0.048202 ENSG00000160654
EIF4EBP3 ENSG00000243056.1 0.05917 0.045649 ENSG00000243056
EFHD1 ENSG00000115468.7 0.067264 0.049813 ENSG00000115468
HBS1L ENSG00000112339.10 0.089322 0.047875 ENSG00000112339
GABBR1 ENSG00000204681.6 0.076575 0.048756 ENSG00000204681
SH3BP4 ENSG00000130147.11 0.097444 0.053029 ENSG00000130147
HTR7 ENSG00000148680.11 0.06105 0.044783 ENSG00000148680
GRM5 ENSG00000168959.10 0.094405 0.054225 ENSG00000168959
CAMKK2 ENSG00000110931.14 0.137389 0.06522 ENSG00000110931
HIBCH ENSG00000198130.10 0.079467 0.048141 ENSG00000198130
SETDB2 ENSG00000136169.12 0.079777 0.04789 ENSG00000136169
RGCC ENSG00000102760.12 0.051135 0.046486 ENSG00000102760
ZNF285 ENSG00000267508.1 0.06149 0.048004 ENSG00000267508
APEX1 ENSG00000100823.7 0.066395 0.058272 ENSG00000100823
SLC39A14 ENSG00000104635.9 0.075389 0.049676 ENSG00000104635
TRIM7 ENSG00000146054.13 0.056697 0.04944 ENSG00000146054
NUDT17 ENSG00000186364.6 0.056275 0.048131 ENSG00000186364
ARL6IP6 ENSG00000177917.6 0.06668 0.047366 ENSG00000177917
EXOSC6 ENSG00000223496.1 0.184382 0.074993 ENSG00000223496
AQP9 ENSG00000103569.5 0.136613 0.068861 ENSG00000103569
C2orf50 ENSG00000150873.7 0.078193 0.062948 ENSG00000150873
FANCE ENSG00000112039.3 0.077642 0.0575 ENSG00000112039
ZNF835 ENSG00000127903.12 0.118167 0.058078 ENSG00000127903
SLC2A9 ENSG00000109667.7 0.064478 0.037445 ENSG00000109667
CXorf56 ENSG00000018610.8 0.058894 0.0555 ENSG00000018610
PLAT ENSG00000104368.13 0.109626 0.060921 ENSG00000104368
RAD54L ENSG00000085999.7 0.050313 0.054055 ENSG00000085999
HSBP1 ENSG00000230989.2 0.059279 0.063056 ENSG00000230989
FRAT2 ENSG00000181274.5 0.095881 0.057771 ENSG00000181274
MPHOSPH6 ENSG00000135698.5 0.062622 0.050612 ENSG00000135698
SERTAD2 ENSG00000179833.3 0.069396 0.046249 ENSG00000179833
LONP1 ENSG00000196365.7 0.122378 0.061765 ENSG00000196365
SUGP2 ENSG00000064607.12 0.060181 0.051887 ENSG00000064607
EIF2B1 ENSG00000111361.8 0.121951 0.056782 ENSG00000111361
METTL17 ENSG00000165792.13 0.052195 0.045513 ENSG00000165792
MYO9B ENSG00000099331.9 0.068445 0.06027 ENSG00000099331
DNASE1 ENSG00000213918.6 0.080869 0.063029 ENSG00000213918
UCK2 ENSG00000143179.7 0.069537 0.043705 ENSG00000143179
MYOG ENSG00000122180.4 0.05142 0.050667 ENSG00000122180
FAM19A5 ENSG00000219438.4 0.067683 0.056109 ENSG00000219438
HHATL ENSG00000010282.10 0.057631 0.042489 ENSG00000010282
PANK4 ENSG00000157881.9 0.078099 0.053429 ENSG00000157881
MAF ENSG00000178573.6 0.065649 0.052339 ENSG00000178573
CRYZ ENSG00000116791.9 0.231713 0.064281 ENSG00000116791
MFI2 ENSG00000163975.7 0.104046 0.059675 ENSG00000163975
HEATR5A ENSG00000129493.10 0.09377 0.058187 ENSG00000129493
