AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
TSPAN15 ENSG00000099282.5 0.212011 0.091152 ENSG00000099282
CDC42BPG ENSG00000171219.8 0.118993 0.07167 ENSG00000171219
GPIHBP1 ENSG00000182851.2 0.252426 0.089753 ENSG00000182851
ZCWPW1 ENSG00000078487.13 0.17912 0.072177 ENSG00000078487
PITHD1 ENSG00000057757.5 0.101511 0.073565 ENSG00000057757
MCM6 ENSG00000076003.4 0.145511 0.076405 ENSG00000076003
ADH5 ENSG00000197894.6 0.194264 0.077059 ENSG00000197894
EP400NL ENSG00000185684.8 0.421895 0.090534 ENSG00000185684
C9orf123 ENSG00000137038.7 0.173902 0.09177 ENSG00000137038
CGGBP1 ENSG00000163320.6 0.315713 0.094331 ENSG00000163320
CLEC18A ENSG00000157322.12 0.242886 0.083144 ENSG00000157322
ACTR8 ENSG00000113812.9 0.295144 0.086601 ENSG00000113812
GALNT3 ENSG00000115339.9 0.482465 0.075649 ENSG00000115339
SPP1 ENSG00000118785.9 0.298674 0.084894 ENSG00000118785
ANKLE1 ENSG00000160117.10 0.160523 0.086725 ENSG00000160117
CEP85L ENSG00000111860.9 0.133149 0.069768 ENSG00000111860
RTDR1 ENSG00000100218.7 0.182491 0.091536 ENSG00000100218
KCNK1 ENSG00000135750.10 0.166119 0.090565 ENSG00000135750
SDR42E1 ENSG00000184860.5 0.26919 0.117768 ENSG00000184860
PLIN3 ENSG00000105355.4 0.340254 0.100606 ENSG00000105355
SOX10 ENSG00000100146.12 0.118113 0.069989 ENSG00000100146
EHF ENSG00000135373.8 0.100583 0.072089 ENSG00000135373
ULK4 ENSG00000168038.6 0.289673 0.075827 ENSG00000168038
MFSD6 ENSG00000151690.10 0.214043 0.074344 ENSG00000151690
ADAM33 ENSG00000149451.13 0.121672 0.082893 ENSG00000149451
ABHD6 ENSG00000163686.9 0.335823 0.090127 ENSG00000163686
AP1S1 ENSG00000106367.9 0.222391 0.087445 ENSG00000106367
NOP58 ENSG00000055044.6 0.100425 0.062602 ENSG00000055044
TMEM60 ENSG00000135211.5 0.222875 0.07441 ENSG00000135211
DLEC1 ENSG00000008226.15 0.124125 0.073623 ENSG00000008226
ATP1B1 ENSG00000143153.7 0.191962 0.097399 ENSG00000143153
AATF ENSG00000108270.6 0.129389 0.084191 ENSG00000108270
NBEA ENSG00000172915.14 0.156436 0.078072 ENSG00000172915
HEXA ENSG00000213614.5 0.167616 0.079433 ENSG00000213614
RAB36 ENSG00000100228.8 0.124807 0.071793 ENSG00000100228
CCL25 ENSG00000131142.9 0.148619 0.077354 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.248775 0.090837 ENSG00000065665
CHI3L1 ENSG00000133048.8 0.161935 0.087766 ENSG00000133048
ZNF304 ENSG00000131845.10 0.393377 0.08154 ENSG00000131845
LIN7C ENSG00000148943.7 0.226994 0.078075 ENSG00000148943
HOXD3 ENSG00000128652.7 0.202791 0.085419 ENSG00000128652
UBA52 ENSG00000221983.3 0.315767 0.093314 ENSG00000221983
FAM114A2 ENSG00000055147.13 0.132144 0.079962 ENSG00000055147
PRKG2 ENSG00000138669.5 0.241476 0.079209 ENSG00000138669
AMIGO2 ENSG00000139211.5 0.109214 0.072549 ENSG00000139211
HAUS6 ENSG00000147874.6 0.156709 0.076905 ENSG00000147874
EPS15 ENSG00000085832.12 0.127685 0.074529 ENSG00000085832
GPD2 ENSG00000115159.11 0.12393 0.066927 ENSG00000115159
APOA5 ENSG00000110243.7 0.104751 0.071143 ENSG00000110243
EPN3 ENSG00000049283.13 0.251923 0.086648 ENSG00000049283
TEX264 ENSG00000164081.8 0.274311 0.093148 ENSG00000164081
LRRC8C ENSG00000171488.10 0.166825 0.072273 ENSG00000171488
ZNF7 ENSG00000147789.11 0.290557 0.08686 ENSG00000147789
ZNF772 ENSG00000197128.7 0.161514 0.071909 ENSG00000197128
SMIM2 ENSG00000139656.5 0.25761 0.087753 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.157736 0.072655 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.531738 0.077887 ENSG00000053900
SMDT1 ENSG00000183172.7 0.657288 0.065672 ENSG00000183172
ODF2 ENSG00000136811.11 0.114762 0.070749 ENSG00000136811
OSBPL6 ENSG00000079156.12 0.142474 0.078151 ENSG00000079156
KIAA1683 ENSG00000130518.11 0.280558 0.079348 ENSG00000130518
RABL2A ENSG00000144134.14 0.191184 0.075933 ENSG00000144134
CFHR1 ENSG00000244414.1 0.175426 0.07395 ENSG00000244414
MGP ENSG00000111341.5 0.266808 0.085188 ENSG00000111341
TXNL4B ENSG00000140830.4 0.411214 0.091365 ENSG00000140830
TEPP ENSG00000159648.7 0.571976 0.076126 ENSG00000159648
PPDPF ENSG00000125534.5 0.153973 0.087334 ENSG00000125534
MFSD4 ENSG00000174514.8 0.313571 0.085023 ENSG00000174514
TMEM87B ENSG00000153214.5 0.158886 0.070153 ENSG00000153214
SOWAHC ENSG00000198142.3 0.185427 0.078779 ENSG00000198142
CAPN8 ENSG00000203697.7 0.301452 0.087379 ENSG00000203697
CRYL1 ENSG00000165475.9 0.156335 0.082218 ENSG00000165475
BST2 ENSG00000130303.8 0.107413 0.076563 ENSG00000130303
DHRS12 ENSG00000102796.6 0.185032 0.090647 ENSG00000102796
DDX59 ENSG00000118197.9 0.336493 0.087761 ENSG00000118197
SUCO ENSG00000094975.8 0.143778 0.075067 ENSG00000094975
EXOC1 ENSG00000090989.13 0.163976 0.084307 ENSG00000090989
TTC22 ENSG00000006555.6 0.117291 0.075355 ENSG00000006555
ADCY7 ENSG00000121281.8 0.122633 0.080887 ENSG00000121281
OR7A5 ENSG00000188269.4 0.497292 0.087896 ENSG00000188269
S100P ENSG00000163993.6 0.211711 0.109306 ENSG00000163993
LUZP2 ENSG00000187398.7 0.239096 0.091821 ENSG00000187398
C1orf63 ENSG00000117616.13 0.147192 0.087258 ENSG00000117616
FAM213A ENSG00000122378.9 0.102265 0.069946 ENSG00000122378
AK9 ENSG00000155085.11 0.273221 0.078583 ENSG00000155085
MBLAC2 ENSG00000176055.9 0.102627 0.074047 ENSG00000176055
SIGLEC11 ENSG00000161640.11 0.259352 0.092674 ENSG00000161640
WDR75 ENSG00000115368.5 0.242486 0.071071 ENSG00000115368
ZNF251 ENSG00000198169.4 0.153862 0.077892 ENSG00000198169
SNX24 ENSG00000064652.6 0.164759 0.071532 ENSG00000064652
TIMM10 ENSG00000134809.4 0.416474 0.08736 ENSG00000134809
CCNYL1 ENSG00000163249.5 0.100249 0.075259 ENSG00000163249
HRCT1 ENSG00000196196.2 0.133013 0.076282 ENSG00000196196
TIMM44 ENSG00000104980.3 0.214873 0.091286 ENSG00000104980
CNTN1 ENSG00000018236.10 0.118579 0.067395 ENSG00000018236
AES ENSG00000104964.10 0.266304 0.099247 ENSG00000104964
TSPO ENSG00000100300.13 0.323079 0.087705 ENSG00000100300
ADH4 ENSG00000198099.4 0.302367 0.080933 ENSG00000198099
DHODH ENSG00000102967.7 0.362325 0.089221 ENSG00000102967
MAST2 ENSG00000086015.15 0.114085 0.06136 ENSG00000086015
NAGLU ENSG00000108784.5 0.147627 0.075563 ENSG00000108784
CIAPIN1 ENSG00000005194.10 0.117056 0.087447 ENSG00000005194
SYCE2 ENSG00000161860.7 0.111879 0.079699 ENSG00000161860
FAM171A1 ENSG00000148468.12 0.292909 0.086964 ENSG00000148468
COQ5 ENSG00000110871.10 0.309186 0.081741 ENSG00000110871
SYPL2 ENSG00000143028.7 0.103392 0.07482 ENSG00000143028
CATSPER2 ENSG00000166762.12 0.458364 0.10098 ENSG00000166762
AGAP6 ENSG00000204149.5 0.480208 0.078702 ENSG00000204149
NADK ENSG00000008130.11 0.16429 0.085027 ENSG00000008130
PXK ENSG00000168297.11 0.435049 0.088237 ENSG00000168297
NMT1 ENSG00000136448.7 0.190758 0.071303 ENSG00000136448
CAPN10 ENSG00000142330.15 0.184242 0.074192 ENSG00000142330
KIAA0930 ENSG00000100364.13 0.102403 0.090651 ENSG00000100364
SERINC5 ENSG00000164300.11 0.289102 0.092704 ENSG00000164300
UPB1 ENSG00000100024.10 0.343968 0.086645 ENSG00000100024
TDRD5 ENSG00000162782.11 0.506035 0.079098 ENSG00000162782
CHDH ENSG00000016391.5 0.549639 0.080195 ENSG00000016391
DNAH1 ENSG00000114841.13 0.140943 0.072235 ENSG00000114841
BPTF ENSG00000171634.12 0.110208 0.06883 ENSG00000171634
PRMT7 ENSG00000132600.12 0.270397 0.083789 ENSG00000132600
CPEB2 ENSG00000137449.11 0.116536 0.08223 ENSG00000137449
TUBG2 ENSG00000037042.8 0.282712 0.079083 ENSG00000037042
INADL ENSG00000132849.14 0.169558 0.089808 ENSG00000132849
GGH ENSG00000137563.7 0.197482 0.079525 ENSG00000137563
TFCP2L1 ENSG00000115112.7 0.133492 0.09148 ENSG00000115112
APTX ENSG00000137074.14 0.306178 0.082058 ENSG00000137074
MUT ENSG00000146085.7 0.233806 0.082124 ENSG00000146085
MED27 ENSG00000160563.8 0.120518 0.086067 ENSG00000160563
NLRP4 ENSG00000160505.11 0.111647 0.09059 ENSG00000160505
GPR17 ENSG00000144230.12 0.344546 0.086619 ENSG00000144230
KLF5 ENSG00000102554.9 0.118438 0.078689 ENSG00000102554
RAB3GAP2 ENSG00000118873.10 0.165641 0.083189 ENSG00000118873
NBPF9 ENSG00000168614.13 0.104597 0.073221 ENSG00000168614
F2RL3 ENSG00000127533.3 0.16406 0.088139 ENSG00000127533
FASN ENSG00000169710.6 0.219839 0.09114 ENSG00000169710
ALDH16A1 ENSG00000161618.5 0.547996 0.079836 ENSG00000161618
C2orf49 ENSG00000135974.5 0.121972 0.074351 ENSG00000135974
RARRES2 ENSG00000106538.5 0.24686 0.081882 ENSG00000106538
CHEK2 ENSG00000183765.16 0.24608 0.081318 ENSG00000183765
TMED6 ENSG00000157315.4 0.103175 0.072769 ENSG00000157315
ANXA3 ENSG00000138772.8 0.455135 0.083378 ENSG00000138772
ARHGEF39 ENSG00000137135.13 0.105272 0.070088 ENSG00000137135
NCLN ENSG00000125912.6 0.339815 0.09482 ENSG00000125912
CDC37L1 ENSG00000106993.7 0.112907 0.087374 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.421422 0.09317 ENSG00000171115
SEL1L3 ENSG00000091490.6 0.457518 0.088981 ENSG00000091490
SPIRE2 ENSG00000204991.6 0.545275 0.083238 ENSG00000204991
TMEM170A ENSG00000166822.8 0.204059 0.081473 ENSG00000166822
NUDT12 ENSG00000112874.5 0.349814 0.092266 ENSG00000112874
PRDX2 ENSG00000167815.7 0.172974 0.075328 ENSG00000167815
RP11-826N14.2 ENSG00000248469.1 0.200923 0.091627 ENSG00000248469
BEND6 ENSG00000151917.13 0.300816 0.07943 ENSG00000151917
STX5 ENSG00000162236.7 0.12561 0.07872 ENSG00000162236
DNA2 ENSG00000138346.10 0.385585 0.086139 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.39473 0.084035 ENSG00000108465
CABIN1 ENSG00000099991.12 0.107933 0.083181 ENSG00000099991
ANO5 ENSG00000171714.10 0.597229 0.07275 ENSG00000171714
ASB16 ENSG00000161664.2 0.117962 0.064017 ENSG00000161664
B3GALTL ENSG00000187676.7 0.27845 0.08317 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.264499 0.088419 ENSG00000117174
OBSCN ENSG00000154358.15 0.259696 0.086416 ENSG00000154358
RNF24 ENSG00000101236.11 0.238577 0.090494 ENSG00000101236
TTC4 ENSG00000243725.2 0.183887 0.084258 ENSG00000243725
MED28 ENSG00000118579.6 0.166932 0.076476 ENSG00000118579
CLEC7A ENSG00000172243.13 0.201149 0.089468 ENSG00000172243
POC1A ENSG00000164087.3 0.110538 0.06892 ENSG00000164087
CASC1 ENSG00000118307.14 0.242816 0.089584 ENSG00000118307
ACOT2 ENSG00000119673.10 0.115048 0.074647 ENSG00000119673
FAM101B ENSG00000183688.4 0.155905 0.08468 ENSG00000183688
CTU2 ENSG00000174177.8 0.217987 0.088914 ENSG00000174177
AQP3 ENSG00000165272.10 0.349521 0.086718 ENSG00000165272
ASCC1 ENSG00000138303.13 0.217661 0.097447 ENSG00000138303
NT5DC1 ENSG00000178425.9 0.16837 0.071787 ENSG00000178425
ADSS ENSG00000035687.9 0.126878 0.07861 ENSG00000035687
LIG1 ENSG00000105486.9 0.191898 0.088904 ENSG00000105486
PPA1 ENSG00000180817.6 0.418623 0.095968 ENSG00000180817
LCE1D ENSG00000172155.7 0.100956 0.08238 ENSG00000172155
RPL8 ENSG00000161016.11 0.200101 0.074329 ENSG00000161016
CCDC169 ENSG00000242715.3 0.220364 0.085923 ENSG00000242715
TXNDC15 ENSG00000113621.10 0.322131 0.092585 ENSG00000113621
WDR52 ENSG00000206530.4 0.209037 0.077739 ENSG00000206530
ZWINT ENSG00000122952.12 0.194749 0.080585 ENSG00000122952
PMS1 ENSG00000064933.12 0.163907 0.076554 ENSG00000064933
MRPS16 ENSG00000182180.9 0.103993 0.062665 ENSG00000182180
CCDC13 ENSG00000244607.1 0.362092 0.096249 ENSG00000244607
MRAP2 ENSG00000135324.5 0.26976 0.089119 ENSG00000135324
EPB41L4A ENSG00000129595.8 0.341254 0.082145 ENSG00000129595
MXD3 ENSG00000213347.6 0.275316 0.084284 ENSG00000213347
STAU1 ENSG00000124214.15 0.100852 0.079211 ENSG00000124214
STON2 ENSG00000140022.5 0.255252 0.094867 ENSG00000140022
XRCC1 ENSG00000073050.7 0.111509 0.079786 ENSG00000073050
IQUB ENSG00000164675.6 0.119261 0.06617 ENSG00000164675
CSTF3 ENSG00000176102.7 0.14855 0.072469 ENSG00000176102
EIF2D ENSG00000143486.11 0.119254 0.067465 ENSG00000143486
C9orf85 ENSG00000155621.10 0.118836 0.076557 ENSG00000155621
ERCC3 ENSG00000163161.8 0.422341 0.079467 ENSG00000163161
NXPE3 ENSG00000144815.9 0.147068 0.066857 ENSG00000144815
LRCH4 ENSG00000077454.11 0.147242 0.079231 ENSG00000077454
IVD ENSG00000128928.4 0.246788 0.095513 ENSG00000128928
MAP3K3 ENSG00000198909.3 0.13461 0.066337 ENSG00000198909
ZNF385C ENSG00000187595.10 0.209718 0.083838 ENSG00000187595
TRIM66 ENSG00000166436.11 0.419158 0.091611 ENSG00000166436
SPC24 ENSG00000161888.7 0.306483 0.090623 ENSG00000161888
RNF123 ENSG00000164068.11 0.123884 0.063233 ENSG00000164068
C2CD5 ENSG00000111731.8 0.150038 0.072908 ENSG00000111731
C10orf112 ENSG00000204740.5 0.356037 0.089508 ENSG00000204740
PGAM5 ENSG00000247077.2 0.229895 0.08886 ENSG00000247077
MAPKAPK2 ENSG00000162889.6 0.111102 0.075701 ENSG00000162889
PRG2 ENSG00000186652.5 0.202908 0.081227 ENSG00000186652
KRT7 ENSG00000135480.10 0.286838 0.093136 ENSG00000135480
PKHD1L1 ENSG00000205038.7 0.159964 0.070704 ENSG00000205038
RNGTT ENSG00000111880.11 0.101259 0.072916 ENSG00000111880
B3GNT8 ENSG00000177191.2 0.125185 0.096191 ENSG00000177191
FAM98C ENSG00000130244.8 0.113568 0.079263 ENSG00000130244
ITGAD ENSG00000156886.11 0.187707 0.10403 ENSG00000156886
STK35 ENSG00000125834.8 0.249902 0.089852 ENSG00000125834
CLDN15 ENSG00000106404.9 0.342211 0.084193 ENSG00000106404
TMEM252 ENSG00000181778.4 0.156413 0.079179 ENSG00000181778
DR1 ENSG00000117505.7 0.12754 0.062119 ENSG00000117505
SMIM8 ENSG00000111850.5 0.298776 0.083161 ENSG00000111850
ST3GAL1 ENSG00000008513.10 0.233724 0.092853 ENSG00000008513
NFIC ENSG00000141905.13 0.105876 0.092328 ENSG00000141905
ZNF577 ENSG00000161551.8 0.329365 0.090225 ENSG00000161551
CNOT8 ENSG00000155508.9 0.282539 0.089249 ENSG00000155508
APRT ENSG00000198931.6 0.11983 0.093869 ENSG00000198931
TCN2 ENSG00000185339.4 0.10562 0.068189 ENSG00000185339
SHISA3 ENSG00000178343.4 0.189531 0.088174 ENSG00000178343
ERGIC2 ENSG00000087502.13 0.11094 0.06462 ENSG00000087502
C16orf3 ENSG00000221819.2 0.158693 0.081402 ENSG00000221819
NOC3L ENSG00000173145.7 0.307493 0.082204 ENSG00000173145
MAP3K2 ENSG00000169967.12 0.143284 0.075596 ENSG00000169967
ADAL ENSG00000168803.10 0.122198 0.063006 ENSG00000168803
LIG4 ENSG00000174405.9 0.218758 0.100796 ENSG00000174405
CTD-2210P24.4 ENSG00000205106.2 0.106903 0.075825 ENSG00000205106
COL23A1 ENSG00000050767.11 0.113503 0.071289 ENSG00000050767
SEMA5B ENSG00000082684.10 0.16611 0.082848 ENSG00000082684
SFT2D2 ENSG00000213064.4 0.144631 0.083674 ENSG00000213064
FXYD1 ENSG00000266964.1 0.134421 0.070724 ENSG00000266964
ST6GALNAC5 ENSG00000117069.10 0.120339 0.075562 ENSG00000117069
GBA ENSG00000177628.10 0.106083 0.086708 ENSG00000177628
SENP5 ENSG00000119231.6 0.101446 0.066979 ENSG00000119231
RNF133 ENSG00000188050.2 0.142569 0.07872 ENSG00000188050
CLCC1 ENSG00000121940.11 0.158749 0.089113 ENSG00000121940
INCENP ENSG00000149503.8 0.296511 0.087841 ENSG00000149503
TPD52L1 ENSG00000111907.16 0.177272 0.087903 ENSG00000111907
ZCCHC14 ENSG00000140948.7 0.14314 0.097203 ENSG00000140948
BCAR1 ENSG00000050820.12 0.189442 0.079965 ENSG00000050820
ENOX1 ENSG00000120658.8 0.223339 0.084714 ENSG00000120658
KLHL5 ENSG00000109790.12 0.208115 0.088943 ENSG00000109790
SLC29A3 ENSG00000198246.7 0.142009 0.090727 ENSG00000198246
IL17RB ENSG00000056736.5 0.347522 0.086684 ENSG00000056736
RGSL1 ENSG00000121446.12 0.121629 0.075561 ENSG00000121446
PLCD3 ENSG00000161714.7 0.138708 0.074711 ENSG00000161714
YPEL3 ENSG00000090238.7 0.330084 0.084151 ENSG00000090238
ASCC3 ENSG00000112249.9 0.137136 0.071005 ENSG00000112249
TADA1 ENSG00000152382.5 0.141351 0.074142 ENSG00000152382
AKR1E2 ENSG00000165568.13 0.214806 0.085654 ENSG00000165568
STT3B ENSG00000163527.5 0.123521 0.085152 ENSG00000163527
HKDC1 ENSG00000156510.11 0.176635 0.08233 ENSG00000156510
RASGRP3 ENSG00000152689.13 0.113024 0.07218 ENSG00000152689
USP20 ENSG00000136878.8 0.165367 0.087291 ENSG00000136878
PCDHB12 ENSG00000120328.4 0.231718 0.08978 ENSG00000120328
RC3H1 ENSG00000135870.7 0.149307 0.072925 ENSG00000135870
PGAM1 ENSG00000171314.8 0.10541 0.07587 ENSG00000171314
DAGLA ENSG00000134780.5 0.105437 0.074362 ENSG00000134780
GRN ENSG00000030582.12 0.150854 0.081464 ENSG00000030582
ROPN1 ENSG00000065371.13 0.201512 0.088997 ENSG00000065371
ZNF211 ENSG00000121417.9 0.217552 0.078716 ENSG00000121417
AKR1C3 ENSG00000196139.7 0.309666 0.092764 ENSG00000196139
DIRC2 ENSG00000138463.8 0.181753 0.073646 ENSG00000138463
DLGAP1 ENSG00000170579.10 0.169806 0.081558 ENSG00000170579
SLX4IP ENSG00000149346.10 0.156875 0.088629 ENSG00000149346
DIS3L ENSG00000166938.8 0.425465 0.083377 ENSG00000166938
KIF3B ENSG00000101350.6 0.130473 0.079594 ENSG00000101350
MTBP ENSG00000172167.3 0.148138 0.06966 ENSG00000172167
DPP7 ENSG00000176978.9 0.21409 0.092869 ENSG00000176978
PAPSS2 ENSG00000198682.8 0.181784 0.078784 ENSG00000198682
C10orf68 ENSG00000150076.18 0.317258 0.080816 ENSG00000150076
HHLA3 ENSG00000197568.9 0.176821 0.079735 ENSG00000197568
ARMC2 ENSG00000118690.8 0.237947 0.07943 ENSG00000118690
DSTYK ENSG00000133059.12 0.204872 0.07981 ENSG00000133059
GTPBP10 ENSG00000105793.11 0.155498 0.0738 ENSG00000105793
CHKB ENSG00000100288.15 0.286297 0.084733 ENSG00000100288
NRXN2 ENSG00000110076.14 0.201856 0.080084 ENSG00000110076
B3GALT5 ENSG00000183778.12 0.112777 0.072084 ENSG00000183778
UACA ENSG00000137831.10 0.105658 0.064426 ENSG00000137831
CPED1 ENSG00000106034.13 0.104392 0.060388 ENSG00000106034
RGPD8 ENSG00000169629.7 0.520245 0.078772 ENSG00000169629
CLCN7 ENSG00000103249.13 0.293969 0.093921 ENSG00000103249
GRAMD1C ENSG00000178075.15 0.418386 0.095687 ENSG00000178075
GSTM3 ENSG00000134202.6 0.672968 0.073023 ENSG00000134202
HSD17B1 ENSG00000108786.6 0.111557 0.058485 ENSG00000108786
LRRC1 ENSG00000137269.10 0.105959 0.073531 ENSG00000137269
SLC27A6 ENSG00000113396.8 0.200758 0.07939 ENSG00000113396
PCCA ENSG00000175198.10 0.161925 0.086324 ENSG00000175198
PTPRO ENSG00000151490.9 0.159638 0.079706 ENSG00000151490
ACBD4 ENSG00000181513.10 0.19954 0.080773 ENSG00000181513
SSPN ENSG00000123096.7 0.221285 0.090205 ENSG00000123096
ZKSCAN2 ENSG00000155592.11 0.128233 0.069543 ENSG00000155592
FBLN7 ENSG00000144152.8 0.251203 0.087475 ENSG00000144152
NUDT2 ENSG00000164978.13 0.592551 0.065808 ENSG00000164978
SSU72 ENSG00000160075.10 0.102212 0.077709 ENSG00000160075
SNRPE ENSG00000182004.8 0.130877 0.078549 ENSG00000182004
NME7 ENSG00000143156.9 0.384217 0.08664 ENSG00000143156
LILRA2 ENSG00000239998.1 0.212013 0.101895 ENSG00000239998
SGPL1 ENSG00000166224.12 0.160938 0.096669 ENSG00000166224
FGF22 ENSG00000070388.7 0.125995 0.085965 ENSG00000070388
FCHO1 ENSG00000130475.10 0.351952 0.100858 ENSG00000130475
LYNX1 ENSG00000180155.14 0.684976 0.066415 ENSG00000180155
SART1 ENSG00000175467.10 0.125679 0.070554 ENSG00000175467
PRSS12 ENSG00000164099.3 0.195173 0.079789 ENSG00000164099
CBLN1 ENSG00000102924.7 0.382663 0.097444 ENSG00000102924
CENPL ENSG00000120334.11 0.105075 0.069608 ENSG00000120334
LDB3 ENSG00000122367.15 0.288894 0.077668 ENSG00000122367
GTPBP2 ENSG00000172432.14 0.201786 0.093789 ENSG00000172432
NAGA ENSG00000198951.7 0.103548 0.05707 ENSG00000198951
MPP7 ENSG00000150054.14 0.164853 0.075458 ENSG00000150054
ELMOD2 ENSG00000179387.4 0.11257 0.06912 ENSG00000179387
RUFY3 ENSG00000018189.8 0.182629 0.082801 ENSG00000018189
PTPRF ENSG00000142949.12 0.106466 0.073871 ENSG00000142949
CMTM6 ENSG00000091317.7 0.116331 0.078112 ENSG00000091317
MRPS26 ENSG00000125901.5 0.223937 0.085238 ENSG00000125901
MAPKBP1 ENSG00000137802.9 0.190423 0.073853 ENSG00000137802
NPTX2 ENSG00000106236.3 0.180114 0.090054 ENSG00000106236
UBL4B ENSG00000186150.3 0.182604 0.09388 ENSG00000186150
SLC35A5 ENSG00000138459.4 0.346192 0.084108 ENSG00000138459
GUF1 ENSG00000151806.9 0.56386 0.076719 ENSG00000151806
FLNB ENSG00000136068.10 0.261894 0.086037 ENSG00000136068
AMER3 ENSG00000178171.6 0.113457 0.068845 ENSG00000178171
ALG11 ENSG00000253710.1 0.110605 0.060381 ENSG00000253710
C1orf21 ENSG00000116667.7 0.102741 0.066506 ENSG00000116667
MT1F ENSG00000198417.5 0.135233 0.085776 ENSG00000198417
DMTF1 ENSG00000135164.14 0.126089 0.068584 ENSG00000135164
LMF1 ENSG00000103227.14 0.235276 0.096886 ENSG00000103227
SCOC ENSG00000153130.12 0.106563 0.075836 ENSG00000153130
GRSF1 ENSG00000132463.9 0.104439 0.068119 ENSG00000132463
ACBD3 ENSG00000182827.8 0.115374 0.070147 ENSG00000182827
SLC25A17 ENSG00000100372.10 0.107363 0.059811 ENSG00000100372
CNOT6L ENSG00000138767.8 0.19181 0.073606 ENSG00000138767
ASB4 ENSG00000005981.8 0.234278 0.078994 ENSG00000005981
TADA2A ENSG00000108264.12 0.416401 0.078969 ENSG00000108264
PARP1 ENSG00000143799.8 0.192319 0.0766 ENSG00000143799
SHH ENSG00000164690.3 0.214107 0.092361 ENSG00000164690
CCDC92 ENSG00000119242.4 0.105672 0.07009 ENSG00000119242
HS3ST1 ENSG00000002587.5 0.152737 0.073298 ENSG00000002587
COL25A1 ENSG00000188517.10 0.17031 0.082679 ENSG00000188517
UGGT2 ENSG00000102595.14 0.302748 0.080112 ENSG00000102595
MUM1 ENSG00000160953.10 0.225515 0.101729 ENSG00000160953
MBNL2 ENSG00000139793.14 0.109511 0.074514 ENSG00000139793
TBCE ENSG00000116957.8 0.179645 0.086562 ENSG00000116957
NUP210 ENSG00000132182.7 0.113024 0.083902 ENSG00000132182
CCDC167 ENSG00000198937.8 0.172812 0.080223 ENSG00000198937
AL158147.2 ENSG00000269305.1 0.133121 0.085897 ENSG00000269305
CSGALNACT2 ENSG00000169826.6 0.590983 0.06766 ENSG00000169826
NUDT6 ENSG00000170917.8 0.115126 0.065448 ENSG00000170917
KIF23 ENSG00000137807.9 0.116196 0.083486 ENSG00000137807
WFS1 ENSG00000109501.9 0.101999 0.073879 ENSG00000109501
RSPO2 ENSG00000147655.6 0.124523 0.072934 ENSG00000147655
CLN5 ENSG00000102805.9 0.103834 0.061948 ENSG00000102805
PCDHB2 ENSG00000112852.4 0.282911 0.086597 ENSG00000112852
MAVS ENSG00000088888.13 0.23011 0.087044 ENSG00000088888
FAM69A ENSG00000154511.7 0.187675 0.070736 ENSG00000154511
KDELR3 ENSG00000100196.6 0.221145 0.092308 ENSG00000100196
CDR2L ENSG00000109089.7 0.222287 0.095783 ENSG00000109089
WBP2NL ENSG00000183066.10 0.326463 0.083604 ENSG00000183066
STK32A ENSG00000169302.10 0.433575 0.088031 ENSG00000169302
KIAA1024 ENSG00000169330.4 0.11074 0.078232 ENSG00000169330
UQCRH ENSG00000173660.7 0.21127 0.098757 ENSG00000173660
SFMBT2 ENSG00000198879.7 0.12779 0.094735 ENSG00000198879
FAXDC2 ENSG00000170271.6 0.101104 0.071787 ENSG00000170271
MLKL ENSG00000168404.8 0.159129 0.078237 ENSG00000168404
MZT2A ENSG00000173272.9 0.392284 0.082643 ENSG00000173272
H1FX ENSG00000184897.4 0.110605 0.07722 ENSG00000184897
WDR47 ENSG00000085433.11 0.190312 0.086452 ENSG00000085433
CYB561D2 ENSG00000114395.6 0.17627 0.094048 ENSG00000114395
UGGT1 ENSG00000136731.8 0.150989 0.071576 ENSG00000136731
FAM47E-STBD1 ENSG00000118804.7 0.131316 0.069764 ENSG00000118804
SPPL3 ENSG00000157837.11 0.248528 0.077195 ENSG00000157837
C17orf104 ENSG00000180336.13 0.132032 0.068004 ENSG00000180336
PALMD ENSG00000099260.6 0.125928 0.073113 ENSG00000099260
ARPC5 ENSG00000162704.11 0.23182 0.084242 ENSG00000162704
RBM45 ENSG00000155636.9 0.152911 0.073877 ENSG00000155636
SH2D3A ENSG00000125731.8 0.130338 0.09864 ENSG00000125731
PNPO ENSG00000108439.5 0.172877 0.07038 ENSG00000108439
DCAF16 ENSG00000163257.6 0.301016 0.090555 ENSG00000163257
WIPI1 ENSG00000070540.8 0.148969 0.077921 ENSG00000070540
RIBC2 ENSG00000128408.7 0.158989 0.078226 ENSG00000128408
SFRP4 ENSG00000106483.7 0.129069 0.07841 ENSG00000106483
LOR ENSG00000203782.5 0.102603 0.082859 ENSG00000203782
PARVG ENSG00000138964.11 0.218038 0.099202 ENSG00000138964
CHST1 ENSG00000175264.3 0.157647 0.077421 ENSG00000175264
