AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
RALB ENSG00000144118.9 0.077496 0.063114 ENSG00000144118
GOLT1B ENSG00000111711.5 0.06026 0.050075 ENSG00000111711
ATOX1 ENSG00000177556.7 0.054502 0.053243 ENSG00000177556
RBM38 ENSG00000132819.12 0.075319 0.072147 ENSG00000132819
KIAA1875 ENSG00000179698.9 0.350176 0.081411 ENSG00000179698
LSP1 ENSG00000130592.9 0.061871 0.06916 ENSG00000130592
FUT1 ENSG00000174951.6 0.053516 0.063778 ENSG00000174951
CCDC104 ENSG00000163001.7 0.177671 0.084147 ENSG00000163001
NR1I2 ENSG00000144852.12 0.09276 0.062566 ENSG00000144852
PDLIM4 ENSG00000131435.8 0.073151 0.052612 ENSG00000131435
RCAN1 ENSG00000159200.12 0.081052 0.068082 ENSG00000159200
RNMTL1 ENSG00000171861.6 0.084544 0.073908 ENSG00000171861
KDM5D ENSG00000012817.11 0.163547 0.090767 ENSG00000012817
ENOSF1 ENSG00000132199.13 0.056057 0.068383 ENSG00000132199
HIGD1A ENSG00000181061.9 0.251211 0.086009 ENSG00000181061
CCL24 ENSG00000106178.2 0.122541 0.074295 ENSG00000106178
RUNX1T1 ENSG00000079102.12 0.058097 0.067556 ENSG00000079102
ABCA5 ENSG00000154265.11 0.272083 0.084022 ENSG00000154265
SLAMF8 ENSG00000158714.6 0.071488 0.068588 ENSG00000158714
KIF18A ENSG00000121621.6 0.087025 0.054181 ENSG00000121621
CCDC134 ENSG00000100147.9 0.051983 0.04869 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.815689 0.039278 ENSG00000147813
SLC16A6 ENSG00000108932.7 0.054002 0.058597 ENSG00000108932
C16orf93 ENSG00000196118.7 0.29329 0.083226 ENSG00000196118
ZFYVE19 ENSG00000166140.13 0.291289 0.082492 ENSG00000166140
TOR3A ENSG00000186283.9 0.212587 0.075625 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.125797 0.089227 ENSG00000153786
FAM107A ENSG00000168309.12 0.097855 0.069496 ENSG00000168309
SPSB2 ENSG00000111671.5 0.079348 0.066893 ENSG00000111671
RHOC ENSG00000155366.11 0.070364 0.071591 ENSG00000155366
SYT2 ENSG00000143858.7 0.050311 0.060877 ENSG00000143858
ARID2 ENSG00000189079.11 0.06117 0.053839 ENSG00000189079
PLAC9 ENSG00000189129.9 0.138939 0.070456 ENSG00000189129
SPG20OS ENSG00000120664.6 0.06267 0.055464 ENSG00000120664
GNB4 ENSG00000114450.5 0.05464 0.050674 ENSG00000114450
NHP2L1 ENSG00000100138.9 0.053912 0.046746 ENSG00000100138
AC010547.9 ENSG00000261611.3 0.065847 0.055296 ENSG00000261611
TRPC1 ENSG00000144935.10 0.09141 0.075444 ENSG00000144935
CLIC6 ENSG00000159212.8 0.191959 0.095753 ENSG00000159212
ANTXR2 ENSG00000163297.12 0.064496 0.065322 ENSG00000163297
OVOL1 ENSG00000172818.5 0.098623 0.053968 ENSG00000172818
METTL21D ENSG00000100483.9 0.276616 0.074338 ENSG00000100483
MED24 ENSG00000008838.13 0.357461 0.08316 ENSG00000008838
SLA ENSG00000155926.9 0.062329 0.058649 ENSG00000155926
WDSUB1 ENSG00000196151.6 0.299173 0.087144 ENSG00000196151
PKD2L2 ENSG00000078795.12 0.050964 0.049924 ENSG00000078795
DKFZP761J1410 ENSG00000105520.6 0.369709 0.090899 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.661295 0.06306 ENSG00000137968
SYCE3 ENSG00000217442.3 0.259668 0.093221 ENSG00000217442
SFMBT1 ENSG00000163935.9 0.105079 0.060139 ENSG00000163935
ZNF136 ENSG00000196646.7 0.060796 0.054344 ENSG00000196646
RHOF ENSG00000139725.2 0.102133 0.064679 ENSG00000139725
DPH2 ENSG00000132768.9 0.06418 0.064512 ENSG00000132768
CRYBG3 ENSG00000080200.5 0.370204 0.085609 ENSG00000080200
NYNRIN ENSG00000205978.5 0.055491 0.061979 ENSG00000205978
MT1A ENSG00000205362.6 0.100454 0.064584 ENSG00000205362
N4BP2 ENSG00000078177.9 0.094593 0.069334 ENSG00000078177
DIP2B ENSG00000066084.8 0.135783 0.060467 ENSG00000066084
LRRC39 ENSG00000122477.8 0.254932 0.079718 ENSG00000122477
TMEM184B ENSG00000198792.7 0.355783 0.086483 ENSG00000198792
SMPD1 ENSG00000166311.5 0.142435 0.080629 ENSG00000166311
MAP4 ENSG00000047849.17 0.126155 0.067002 ENSG00000047849
RGS16 ENSG00000143333.6 0.08584 0.05782 ENSG00000143333
CDH15 ENSG00000129910.3 0.116478 0.06421 ENSG00000129910
CASP8 ENSG00000064012.17 0.074782 0.054611 ENSG00000064012
COA5 ENSG00000183513.4 0.062366 0.055827 ENSG00000183513
XRCC2 ENSG00000196584.2 0.308873 0.091304 ENSG00000196584
C2orf76 ENSG00000186132.10 0.09149 0.069672 ENSG00000186132
SHC4 ENSG00000185634.7 0.061967 0.049365 ENSG00000185634
SGK494 ENSG00000167524.10 0.097066 0.064303 ENSG00000167524
LAMB1 ENSG00000091136.9 0.109795 0.0777 ENSG00000091136
DCP2 ENSG00000172795.11 0.27121 0.077469 ENSG00000172795
SDS ENSG00000135094.6 0.053629 0.050689 ENSG00000135094
ASNA1 ENSG00000198356.7 0.172144 0.07961 ENSG00000198356
SMPDL3B ENSG00000130768.10 0.113604 0.069026 ENSG00000130768
PCDHB4 ENSG00000081818.1 0.084393 0.061115 ENSG00000081818
BRAF ENSG00000157764.7 0.055628 0.052595 ENSG00000157764
SPTBN5 ENSG00000137877.8 0.379564 0.085135 ENSG00000137877
ETV1 ENSG00000006468.9 0.121205 0.075587 ENSG00000006468
TPM1 ENSG00000140416.15 0.0847 0.062125 ENSG00000140416
EIF3J ENSG00000104131.8 0.070824 0.052797 ENSG00000104131
PEX3 ENSG00000034693.10 0.201515 0.083695 ENSG00000034693
RB1 ENSG00000139687.9 0.055703 0.04741 ENSG00000139687
AC073343.1 ENSG00000198580.6 0.082928 0.078492 ENSG00000198580
GAS2 ENSG00000148935.6 0.121113 0.068255 ENSG00000148935
TNFAIP8 ENSG00000145779.7 0.080271 0.061129 ENSG00000145779
MB21D1 ENSG00000164430.11 0.160386 0.072299 ENSG00000164430
C1orf100 ENSG00000173728.6 0.247616 0.08997 ENSG00000173728
FAM115C ENSG00000170379.15 0.173198 0.087097 ENSG00000170379
MSC ENSG00000178860.8 0.057125 0.068795 ENSG00000178860
TMEM132A ENSG00000006118.10 0.055505 0.052436 ENSG00000006118
CNN3 ENSG00000117519.11 0.107592 0.075868 ENSG00000117519
RPS5 ENSG00000083845.4 0.068202 0.053937 ENSG00000083845
TSG101 ENSG00000074319.8 0.06926 0.059104 ENSG00000074319
CYP2W1 ENSG00000073067.9 0.073836 0.052787 ENSG00000073067
NSUN7 ENSG00000179299.12 0.427139 0.081462 ENSG00000179299
SLITRK6 ENSG00000184564.8 0.084491 0.060256 ENSG00000184564
C12orf39 ENSG00000134548.5 0.102354 0.065103 ENSG00000134548
SH3GL1 ENSG00000141985.5 0.064446 0.07091 ENSG00000141985
BUB3 ENSG00000154473.13 0.062399 0.060601 ENSG00000154473
NCKIPSD ENSG00000213672.3 0.096708 0.054287 ENSG00000213672
BTG1 ENSG00000133639.3 0.085029 0.060103 ENSG00000133639
SNAP29 ENSG00000099940.6 0.081234 0.06383 ENSG00000099940
ANK2 ENSG00000145362.12 0.133992 0.080177 ENSG00000145362
TRAPPC9 ENSG00000167632.10 0.168112 0.086688 ENSG00000167632
AC073346.2 ENSG00000214194.4 0.087678 0.050851 ENSG00000214194
ITIH3 ENSG00000162267.8 0.054958 0.059575 ENSG00000162267
TRERF1 ENSG00000124496.8 0.117529 0.080545 ENSG00000124496
AP1AR ENSG00000138660.7 0.150639 0.065597 ENSG00000138660
CCDC173 ENSG00000154479.8 0.283706 0.086949 ENSG00000154479
PDZD7 ENSG00000186862.12 0.073106 0.062563 ENSG00000186862
ECE1 ENSG00000117298.10 0.075263 0.061691 ENSG00000117298
SPATA6L ENSG00000106686.12 0.418227 0.088064 ENSG00000106686
XBP1 ENSG00000100219.12 0.050204 0.046028 ENSG00000100219
DDX55 ENSG00000111364.11 0.233859 0.072101 ENSG00000111364
ZNF615 ENSG00000197619.9 0.222699 0.083825 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.140054 0.06922 ENSG00000103742
RRAGA ENSG00000155876.4 0.085843 0.069248 ENSG00000155876
EFCAB6 ENSG00000186976.10 0.2531 0.096021 ENSG00000186976
ARMC5 ENSG00000140691.12 0.070977 0.06125 ENSG00000140691
STK33 ENSG00000130413.11 0.393405 0.081527 ENSG00000130413
GAD2 ENSG00000136750.7 0.062174 0.051171 ENSG00000136750
WNT3 ENSG00000108379.5 0.260736 0.076378 ENSG00000108379
LIPK ENSG00000204021.3 0.104051 0.072028 ENSG00000204021
SLC46A3 ENSG00000139508.10 0.192965 0.086343 ENSG00000139508
PACSIN2 ENSG00000100266.12 0.113651 0.066314 ENSG00000100266
FBXO31 ENSG00000103264.11 0.219439 0.081948 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.208472 0.087628 ENSG00000184381
GPR63 ENSG00000112218.7 0.22399 0.077849 ENSG00000112218
RESP18 ENSG00000182698.7 0.217212 0.093267 ENSG00000182698
ARL17A ENSG00000185829.11 0.5037 0.086741 ENSG00000185829
EXT2 ENSG00000151348.9 0.161718 0.081129 ENSG00000151348
PRB2 ENSG00000121335.10 0.130813 0.073384 ENSG00000121335
RP11-419C5.2 ENSG00000226232.3 0.590524 0.071878 ENSG00000226232
SYT13 ENSG00000019505.3 0.510557 0.080958 ENSG00000019505
C4orf33 ENSG00000151470.7 0.109793 0.059286 ENSG00000151470
NRBF2 ENSG00000148572.10 0.141523 0.061835 ENSG00000148572
SLC5A1 ENSG00000100170.5 0.122671 0.075637 ENSG00000100170
POLE2 ENSG00000100479.8 0.057734 0.05244 ENSG00000100479
HPS4 ENSG00000100099.16 0.179743 0.087501 ENSG00000100099
CTD-2368P22.1 ENSG00000176593.3 0.150767 0.063203 ENSG00000176593
SAP25 ENSG00000205307.6 0.466898 0.084983 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.401495 0.093072 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.076862 0.055051 ENSG00000113211
FAM78B ENSG00000188859.5 0.060253 0.061274 ENSG00000188859
CTD-2260A17.2 ENSG00000247121.2 0.069473 0.054437 ENSG00000247121
PAICS ENSG00000128050.4 0.100789 0.061683 ENSG00000128050
GEMIN4 ENSG00000179409.6 0.073377 0.061741 ENSG00000179409
ALX3 ENSG00000156150.6 0.128081 0.070391 ENSG00000156150
DYNAP ENSG00000178690.2 0.059225 0.056376 ENSG00000178690
NXT1 ENSG00000132661.3 0.084377 0.060696 ENSG00000132661
LILRA6 ENSG00000244482.5 0.058639 0.090689 ENSG00000244482
URM1 ENSG00000167118.6 0.08092 0.068013 ENSG00000167118
EDEM3 ENSG00000116406.14 0.168489 0.06827 ENSG00000116406
THOP1 ENSG00000172009.10 0.419874 0.079539 ENSG00000172009
KDM2B ENSG00000089094.12 0.155939 0.070357 ENSG00000089094
PACSIN3 ENSG00000165912.11 0.131596 0.066128 ENSG00000165912
MAPT ENSG00000186868.11 0.098078 0.051913 ENSG00000186868
HLF ENSG00000108924.9 0.159572 0.070474 ENSG00000108924
FAM26F ENSG00000188820.8 0.171747 0.069032 ENSG00000188820
TNKS2 ENSG00000107854.5 0.308227 0.076153 ENSG00000107854
ABCB9 ENSG00000150967.13 0.060833 0.046463 ENSG00000150967
HEXDC ENSG00000169660.11 0.086719 0.081377 ENSG00000169660
NFS1 ENSG00000244005.7 0.08014 0.0564 ENSG00000244005
WDR72 ENSG00000166415.10 0.075284 0.068853 ENSG00000166415
FHIT ENSG00000189283.5 0.068923 0.083286 ENSG00000189283
JPH4 ENSG00000092051.12 0.053685 0.050326 ENSG00000092051
MPHOSPH9 ENSG00000051825.10 0.091846 0.053062 ENSG00000051825
NDUFA3 ENSG00000170906.11 0.111947 0.08974 ENSG00000170906
FXYD2 ENSG00000137731.9 0.205022 0.0857 ENSG00000137731
REXO4 ENSG00000148300.6 0.195142 0.088743 ENSG00000148300
CENPC ENSG00000145241.6 0.05031 0.047301 ENSG00000145241
LRRC36 ENSG00000159708.13 0.221075 0.082546 ENSG00000159708
OXR1 ENSG00000164830.13 0.225543 0.078329 ENSG00000164830
HEY2 ENSG00000135547.4 0.294121 0.081381 ENSG00000135547
FAM171B ENSG00000144369.8 0.125889 0.060841 ENSG00000144369
GPC6 ENSG00000183098.6 0.260798 0.08333 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.27035 0.091159 ENSG00000167646
FAM64A ENSG00000129195.11 0.067422 0.054935 ENSG00000129195
ZDHHC23 ENSG00000184307.9 0.073497 0.066109 ENSG00000184307
NUP50 ENSG00000093000.13 0.523917 0.084181 ENSG00000093000
JDP2 ENSG00000140044.8 0.097406 0.067489 ENSG00000140044
AURKAIP1 ENSG00000175756.9 0.061185 0.056983 ENSG00000175756
GOLGA3 ENSG00000090615.8 0.052783 0.048498 ENSG00000090615
VWA8 ENSG00000102763.11 0.113269 0.064525 ENSG00000102763
GYPC ENSG00000136732.10 0.174548 0.08338 ENSG00000136732
HEATR6 ENSG00000068097.10 0.413216 0.092086 ENSG00000068097
C9orf147 ENSG00000230185.4 0.106888 0.061208 ENSG00000230185
SCARB2 ENSG00000138760.4 0.077945 0.061711 ENSG00000138760
C6orf223 ENSG00000181577.11 0.05864 0.056691 ENSG00000181577
TKT ENSG00000163931.11 0.066989 0.05324 ENSG00000163931
REM2 ENSG00000139890.5 0.099315 0.079643 ENSG00000139890
ZNF491 ENSG00000177599.8 0.136214 0.073323 ENSG00000177599
TSLP ENSG00000145777.10 0.346884 0.086604 ENSG00000145777
CYP2C19 ENSG00000165841.5 0.068343 0.055732 ENSG00000165841
STX3 ENSG00000166900.10 0.061109 0.053158 ENSG00000166900
MAPK12 ENSG00000188130.9 0.259089 0.087413 ENSG00000188130
CCDC163P ENSG00000236624.4 0.636289 0.065819 ENSG00000236624
GOLIM4 ENSG00000173905.4 0.057972 0.052368 ENSG00000173905
AMD1 ENSG00000123505.10 0.124379 0.058012 ENSG00000123505
FGFBP3 ENSG00000174721.9 0.067862 0.054722 ENSG00000174721
ACLY ENSG00000131473.12 0.162783 0.069299 ENSG00000131473
SLC26A6 ENSG00000225697.6 0.174518 0.086403 ENSG00000225697
MYOM3 ENSG00000142661.14 0.065582 0.0544 ENSG00000142661
C10orf90 ENSG00000154493.13 0.084827 0.067868 ENSG00000154493
ATG16L1 ENSG00000085978.17 0.157243 0.072785 ENSG00000085978
CORO2B ENSG00000103647.8 0.14874 0.077449 ENSG00000103647
NQO1 ENSG00000181019.8 0.107028 0.059627 ENSG00000181019
BVES ENSG00000112276.9 0.170412 0.084879 ENSG00000112276
DAND5 ENSG00000179284.4 0.055692 0.060409 ENSG00000179284
ZCCHC11 ENSG00000134744.9 0.226797 0.070585 ENSG00000134744
SLC38A5 ENSG00000017483.10 0.092016 0.065611 ENSG00000017483
PARD6G ENSG00000178184.11 0.066568 0.068812 ENSG00000178184
SEC31A ENSG00000138674.12 0.125363 0.075898 ENSG00000138674
FAM3D ENSG00000198643.2 0.110188 0.070122 ENSG00000198643
ROPN1L ENSG00000145491.7 0.052938 0.070061 ENSG00000145491
VAMP5 ENSG00000168899.4 0.051027 0.049086 ENSG00000168899
LMTK2 ENSG00000164715.5 0.116978 0.062967 ENSG00000164715
HOXB7 ENSG00000260027.2 0.084314 0.049639 ENSG00000260027
BCAR3 ENSG00000137936.12 0.108319 0.069734 ENSG00000137936
DUS3L ENSG00000141994.11 0.491257 0.084073 ENSG00000141994
MRTO4 ENSG00000053372.4 0.050526 0.065125 ENSG00000053372
PPIC ENSG00000168938.5 0.160483 0.073452 ENSG00000168938
DISP2 ENSG00000140323.4 0.051825 0.050945 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.100386 0.056216 ENSG00000153246
SCN3A ENSG00000153253.11 0.084181 0.060505 ENSG00000153253
CRMP1 ENSG00000072832.10 0.308852 0.09375 ENSG00000072832
SPRTN ENSG00000010072.11 0.08375 0.064195 ENSG00000010072
C2orf88 ENSG00000187699.6 0.064602 0.041364 ENSG00000187699
DKKL1 ENSG00000104901.2 0.05987 0.055109 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.059732 0.059441 ENSG00000152583
AGPAT2 ENSG00000169692.8 0.079404 0.059004 ENSG00000169692
RP4-604K5.1 ENSG00000183291.11 0.077627 0.050465 ENSG00000183291
ZNF502 ENSG00000196653.7 0.083778 0.054116 ENSG00000196653
C10orf131 ENSG00000173088.8 0.069375 0.054021 ENSG00000173088
MTHFSD ENSG00000103248.13 0.311411 0.107099 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.253451 0.085948 ENSG00000239665
SASS6 ENSG00000156876.8 0.132454 0.078824 ENSG00000156876
ZNF415 ENSG00000170954.7 0.194557 0.091947 ENSG00000170954
UBE2G2 ENSG00000184787.14 0.117621 0.085416 ENSG00000184787
EARS2 ENSG00000103356.11 0.07535 0.061864 ENSG00000103356
ADCK2 ENSG00000133597.5 0.300753 0.08528 ENSG00000133597
ALG12 ENSG00000182858.8 0.147624 0.074833 ENSG00000182858
VAV2 ENSG00000160293.12 0.101532 0.07543 ENSG00000160293
CTSH ENSG00000103811.11 0.09725 0.071321 ENSG00000103811
RIN2 ENSG00000132669.8 0.129308 0.07152 ENSG00000132669
ATP8A2 ENSG00000132932.12 0.183246 0.085944 ENSG00000132932
TNFSF4 ENSG00000117586.6 0.108137 0.055788 ENSG00000117586
TOM1L1 ENSG00000141198.9 0.088405 0.056003 ENSG00000141198
LRP8 ENSG00000157193.10 0.580491 0.074256 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.373173 0.079609 ENSG00000014164
TMEM232 ENSG00000186952.10 0.161639 0.070667 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.427622 0.076082 ENSG00000156795
LIPA ENSG00000107798.13 0.245313 0.088851 ENSG00000107798
ZNF410 ENSG00000119725.13 0.172729 0.071803 ENSG00000119725
KCNK7 ENSG00000173338.8 0.053515 0.056562 ENSG00000173338
RBM14 ENSG00000239306.3 0.094893 0.064204 ENSG00000239306
REV1 ENSG00000135945.5 0.097094 0.054018 ENSG00000135945
MAN2B2 ENSG00000013288.4 0.221641 0.094001 ENSG00000013288
NPIPB11 ENSG00000254206.1 0.1842 0.079185 ENSG00000254206
FAM21C ENSG00000172661.13 0.093851 0.054839 ENSG00000172661
NAP1L4 ENSG00000205531.8 0.050024 0.048765 ENSG00000205531
GEMIN5 ENSG00000082516.8 0.05336 0.056975 ENSG00000082516
RAI14 ENSG00000039560.9 0.187729 0.083107 ENSG00000039560
DUOX1 ENSG00000137857.13 0.340477 0.089179 ENSG00000137857
ZC3H12D ENSG00000178199.9 0.126147 0.084456 ENSG00000178199
IPP ENSG00000197429.6 0.053505 0.039028 ENSG00000197429
NTN5 ENSG00000142233.7 0.347857 0.087472 ENSG00000142233
PRDM6 ENSG00000061455.9 0.153815 0.068227 ENSG00000061455
NUCKS1 ENSG00000069275.12 0.243024 0.075319 ENSG00000069275
CNTLN ENSG00000044459.10 0.150721 0.074169 ENSG00000044459
SMU1 ENSG00000122692.7 0.196149 0.076811 ENSG00000122692
MRPL17 ENSG00000158042.8 0.076287 0.063564 ENSG00000158042
SPAG8 ENSG00000137098.9 0.153448 0.072872 ENSG00000137098
TEX33 ENSG00000185264.7 0.138949 0.085746 ENSG00000185264
ATP7B ENSG00000123191.9 0.337189 0.089391 ENSG00000123191
UBE2D3 ENSG00000109332.15 0.103762 0.057542 ENSG00000109332
ARID3B ENSG00000179361.13 0.071563 0.053701 ENSG00000179361
ZNF558 ENSG00000167785.4 0.240554 0.082774 ENSG00000167785
URB1 ENSG00000142207.5 0.057841 0.05678 ENSG00000142207
WDFY2 ENSG00000139668.7 0.137134 0.081561 ENSG00000139668
CHD1 ENSG00000153922.6 0.069712 0.059931 ENSG00000153922
CLCN2 ENSG00000114859.10 0.082563 0.065956 ENSG00000114859
SLC26A10 ENSG00000135502.12 0.05609 0.057228 ENSG00000135502
TMEM65 ENSG00000164983.6 0.063495 0.062815 ENSG00000164983
USHBP1 ENSG00000130307.7 0.065818 0.061228 ENSG00000130307
ANO4 ENSG00000151572.12 0.078016 0.061278 ENSG00000151572
STK4 ENSG00000101109.7 0.114939 0.074698 ENSG00000101109
ZNF580 ENSG00000213015.4 0.239004 0.087622 ENSG00000213015
RCC1 ENSG00000180198.11 0.182464 0.090432 ENSG00000180198
TATDN3 ENSG00000203705.6 0.210612 0.08196 ENSG00000203705
DNAH14 ENSG00000185842.10 0.066297 0.054422 ENSG00000185842
SCAPER ENSG00000140386.8 0.321741 0.075288 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.091953 0.066938 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.129951 0.065758 ENSG00000163687
SELE ENSG00000007908.10 0.080485 0.065239 ENSG00000007908
PEAK1 ENSG00000173517.6 0.261887 0.079 ENSG00000173517
FBP1 ENSG00000165140.5 0.087623 0.080852 ENSG00000165140
FBXL20 ENSG00000108306.7 0.085226 0.059809 ENSG00000108306
IL18R1 ENSG00000115604.6 0.098068 0.05481 ENSG00000115604
MYH7 ENSG00000092054.12 0.067331 0.059471 ENSG00000092054
CAMK2G ENSG00000148660.15 0.052102 0.055368 ENSG00000148660
AMT ENSG00000145020.10 0.312954 0.087074 ENSG00000145020
ARPP19 ENSG00000128989.6 0.340322 0.080705 ENSG00000128989
HARS ENSG00000170445.8 0.069193 0.050013 ENSG00000170445
KCTD20 ENSG00000112078.9 0.120652 0.06424 ENSG00000112078
HN1 ENSG00000189159.11 0.079646 0.070808 ENSG00000189159
ADCY6 ENSG00000174233.7 0.129873 0.068558 ENSG00000174233
ZC3H8 ENSG00000144161.7 0.18119 0.068131 ENSG00000144161
C12orf52 ENSG00000139405.11 0.06269 0.056683 ENSG00000139405
AMY2A ENSG00000243480.3 0.059946 0.055459 ENSG00000243480
CNIH4 ENSG00000143771.7 0.241665 0.07299 ENSG00000143771
CD59 ENSG00000085063.10 0.25036 0.077765 ENSG00000085063
ZNF860 ENSG00000197385.5 0.156099 0.086049 ENSG00000197385
ROMO1 ENSG00000125995.11 0.09114 0.06919 ENSG00000125995
NFRKB ENSG00000170322.10 0.132708 0.081385 ENSG00000170322
CHST12 ENSG00000136213.7 0.07783 0.059819 ENSG00000136213
HNRNPA0 ENSG00000177733.4 0.05552 0.053797 ENSG00000177733
PDCD1LG2 ENSG00000197646.6 0.108906 0.076151 ENSG00000197646
RASSF5 ENSG00000136653.14 0.055633 0.058271 ENSG00000136653
PIBF1 ENSG00000083535.11 0.118172 0.071569 ENSG00000083535
COL9A1 ENSG00000112280.11 0.124141 0.066518 ENSG00000112280
HAS2 ENSG00000170961.6 0.11775 0.069204 ENSG00000170961
PCDHB3 ENSG00000113205.2 0.091513 0.059564 ENSG00000113205
GGA3 ENSG00000125447.12 0.053363 0.054685 ENSG00000125447
HYAL3 ENSG00000186792.11 0.348963 0.09587 ENSG00000186792
POPDC2 ENSG00000121577.9 0.347648 0.077103 ENSG00000121577
THNSL1 ENSG00000185875.8 0.123856 0.071525 ENSG00000185875
MTCH1 ENSG00000137409.14 0.076911 0.067518 ENSG00000137409
TIMM17A ENSG00000134375.6 0.176654 0.084606 ENSG00000134375
B4GALT7 ENSG00000027847.9 0.053186 0.059836 ENSG00000027847
CYB5B ENSG00000103018.12 0.059628 0.050358 ENSG00000103018
HPSE2 ENSG00000172987.8 0.064585 0.069523 ENSG00000172987
CST6 ENSG00000175315.2 0.13259 0.076287 ENSG00000175315
CNNM1 ENSG00000119946.9 0.071992 0.071201 ENSG00000119946
TERF2 ENSG00000132604.6 0.160029 0.065938 ENSG00000132604
GANC ENSG00000214013.5 0.181059 0.077855 ENSG00000214013
FOLH1 ENSG00000086205.12 0.16232 0.086783 ENSG00000086205
NFIL3 ENSG00000165030.3 0.111249 0.086343 ENSG00000165030
HEXIM1 ENSG00000186834.2 0.061912 0.045898 ENSG00000186834
DHX33 ENSG00000005100.8 0.065837 0.072392 ENSG00000005100
RELL2 ENSG00000164620.4 0.177844 0.083196 ENSG00000164620
CRYBB3 ENSG00000100053.5 0.185804 0.086806 ENSG00000100053
LONRF2 ENSG00000170500.8 0.060109 0.045262 ENSG00000170500
NRAP ENSG00000197893.9 0.069308 0.055288 ENSG00000197893
NPHS1 ENSG00000161270.15 0.226928 0.086301 ENSG00000161270
PI4K2A ENSG00000155252.12 0.081978 0.068347 ENSG00000155252
RAD21L1 ENSG00000244588.1 0.396247 0.093329 ENSG00000244588
DPY19L1 ENSG00000173852.9 0.065104 0.060212 ENSG00000173852
ZSCAN23 ENSG00000187987.5 0.08067 0.060896 ENSG00000187987
ARL10 ENSG00000175414.6 0.086012 0.066975 ENSG00000175414
VCL ENSG00000035403.12 0.067255 0.061427 ENSG00000035403
FIS1 ENSG00000214253.4 0.348178 0.082052 ENSG00000214253
LINS ENSG00000140471.12 0.139744 0.081012 ENSG00000140471
LRRC40 ENSG00000066557.5 0.050423 0.051165 ENSG00000066557
LYZL2 ENSG00000151033.7 0.057481 0.068359 ENSG00000151033
EBF1 ENSG00000164330.12 0.068625 0.062306 ENSG00000164330
FMO2 ENSG00000094963.9 0.238965 0.083981 ENSG00000094963
DDHD2 ENSG00000085788.9 0.054235 0.061303 ENSG00000085788
KLF6 ENSG00000067082.10 0.066431 0.080149 ENSG00000067082
ORMDL1 ENSG00000128699.9 0.134364 0.068734 ENSG00000128699
PRDX1 ENSG00000117450.9 0.324149 0.085998 ENSG00000117450
FMO3 ENSG00000007933.8 0.134374 0.06259 ENSG00000007933
KIAA1671 ENSG00000197077.8 0.136285 0.086952 ENSG00000197077
CPT2 ENSG00000157184.5 0.081981 0.06658 ENSG00000157184
MTSS1L ENSG00000132613.10 0.121035 0.073482 ENSG00000132613
GLYCTK ENSG00000168237.13 0.183755 0.078745 ENSG00000168237
MIOS ENSG00000164654.11 0.107541 0.071899 ENSG00000164654
ST3GAL6 ENSG00000064225.8 0.081893 0.061282 ENSG00000064225
RNF26 ENSG00000173456.4 0.082869 0.070491 ENSG00000173456
IFIT5 ENSG00000152778.7 0.225357 0.079346 ENSG00000152778
RECK ENSG00000122707.7 0.05278 0.061123 ENSG00000122707
ZIK1 ENSG00000171649.7 0.068037 0.058354 ENSG00000171649
MROH6 ENSG00000204839.4 0.262593 0.085031 ENSG00000204839
ALOX5 ENSG00000012779.6 0.074277 0.051569 ENSG00000012779
MAP1LC3B ENSG00000140941.8 0.108583 0.088364 ENSG00000140941
CA12 ENSG00000074410.9 0.482449 0.074603 ENSG00000074410
SLC25A16 ENSG00000122912.9 0.20325 0.078461 ENSG00000122912
PDE1A ENSG00000115252.14 0.055274 0.054243 ENSG00000115252
GIGYF1 ENSG00000146830.9 0.227137 0.084536 ENSG00000146830
HIP1R ENSG00000130787.9 0.065884 0.049565 ENSG00000130787
C14orf2 ENSG00000156411.5 0.122643 0.07285 ENSG00000156411
MED26 ENSG00000105085.6 0.0876 0.068502 ENSG00000105085
HSD17B11 ENSG00000198189.6 0.131326 0.076663 ENSG00000198189
KCNC2 ENSG00000166006.8 0.082635 0.071365 ENSG00000166006
COX6A1 ENSG00000111775.2 0.056567 0.05296 ENSG00000111775
LRRFIP1 ENSG00000124831.14 0.054439 0.065381 ENSG00000124831
ZNF773 ENSG00000152439.8 0.195824 0.070465 ENSG00000152439
UAP1L1 ENSG00000197355.6 0.068848 0.061865 ENSG00000197355
RBBP9 ENSG00000089050.10 0.085725 0.064382 ENSG00000089050
