AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
FGF12 ENSG00000114279.8 0.022609 0.044023 ENSG00000114279
SIGLEC12 ENSG00000254521.2 0.421663 0.085633 ENSG00000254521
FCGR2A ENSG00000143226.8 0.031332 0.060522 ENSG00000143226
C21orf67 ENSG00000183250.7 0.046832 0.058336 ENSG00000183250
FAM78B ENSG00000188859.5 0.098017 0.07987 ENSG00000188859
LTB ENSG00000227507.2 0.039026 0.06249 ENSG00000227507
ZNF383 ENSG00000188283.7 0.052134 0.080609 ENSG00000188283
GEMIN4 ENSG00000179409.6 0.064375 0.067168 ENSG00000179409
NR3C2 ENSG00000151623.10 0.062018 0.065204 ENSG00000151623
ABCA6 ENSG00000154262.8 0.011126 0.04759 ENSG00000154262
MTRNR2L8 ENSG00000255823.1 0.043533 0.062641 ENSG00000255823
ALX3 ENSG00000156150.6 0.100764 0.077099 ENSG00000156150
LILRA6 ENSG00000244482.5 0.273511 0.103515 ENSG00000244482
ZNF728 ENSG00000269067.1 0.057601 0.061905 ENSG00000269067
URM1 ENSG00000167118.6 0.066125 0.072047 ENSG00000167118
COTL1 ENSG00000103187.6 0.043851 0.084797 ENSG00000103187
CDH11 ENSG00000140937.9 0.11271 0.073747 ENSG00000140937
MYO1B ENSG00000128641.13 0.01181 0.033242 ENSG00000128641
EDEM3 ENSG00000116406.14 0.33265 0.080653 ENSG00000116406
KDM2B ENSG00000089094.12 0.101083 0.064531 ENSG00000089094
TMEM106C ENSG00000134291.7 0.106661 0.070769 ENSG00000134291
CCL4L1 ENSG00000205020.7 0.039688 0.051885 ENSG00000205020
PACSIN3 ENSG00000165912.11 0.011116 0.027549 ENSG00000165912
CAB39L ENSG00000102547.14 0.021493 0.038623 ENSG00000102547
MAPT ENSG00000186868.11 0.088122 0.063785 ENSG00000186868
HLF ENSG00000108924.9 0.065301 0.062102 ENSG00000108924
PRDM16 ENSG00000142611.12 0.048563 0.052838 ENSG00000142611
PHF14 ENSG00000106443.10 0.142901 0.085091 ENSG00000106443
RILP ENSG00000167705.7 0.124409 0.073757 ENSG00000167705
TMEM52B ENSG00000165685.4 0.100071 0.086304 ENSG00000165685
FAM26F ENSG00000188820.8 0.242847 0.079331 ENSG00000188820
MGARP ENSG00000137463.4 0.032975 0.057946 ENSG00000137463
FTSJ2 ENSG00000122687.13 0.1085 0.075511 ENSG00000122687
TNKS2 ENSG00000107854.5 0.476741 0.08281 ENSG00000107854
GPBP1 ENSG00000062194.11 0.038276 0.059096 ENSG00000062194
ABCB9 ENSG00000150967.13 0.058364 0.047136 ENSG00000150967
HEXDC ENSG00000169660.11 0.120148 0.081596 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.056048 0.061059 ENSG00000163623
PPP1R3A ENSG00000154415.3 0.031176 0.04491 ENSG00000154415
DNAJC9 ENSG00000213551.4 0.06756 0.054201 ENSG00000213551
OTUB2 ENSG00000089723.5 0.095623 0.074632 ENSG00000089723
WDR72 ENSG00000166415.10 0.183353 0.081923 ENSG00000166415
ANO2 ENSG00000047617.10 0.049769 0.048957 ENSG00000047617
PBX1 ENSG00000185630.13 0.022805 0.054264 ENSG00000185630
SLC11A2 ENSG00000110911.10 0.027787 0.04593 ENSG00000110911
FHIT ENSG00000189283.5 0.045065 0.094025 ENSG00000189283
MPHOSPH9 ENSG00000051825.10 0.090619 0.056985 ENSG00000051825
ZSWIM4 ENSG00000132003.5 0.049822 0.063108 ENSG00000132003
GRB2 ENSG00000177885.9 0.057794 0.07253 ENSG00000177885
SNRNP70 ENSG00000104852.10 0.287084 0.098134 ENSG00000104852
IFIT1B ENSG00000204010.3 0.011242 0.052002 ENSG00000204010
NDUFA3 ENSG00000170906.11 0.215626 0.099191 ENSG00000170906
RWDD1 ENSG00000111832.8 0.07521 0.066846 ENSG00000111832
FXYD2 ENSG00000137731.9 0.356308 0.093953 ENSG00000137731
CENPC ENSG00000145241.6 0.215361 0.074487 ENSG00000145241
CCL3L3 ENSG00000256515.3 0.09314 0.080334 ENSG00000256515
PAQR8 ENSG00000170915.8 0.17732 0.088399 ENSG00000170915
HEY2 ENSG00000135547.4 0.080264 0.065554 ENSG00000135547
FAM171B ENSG00000144369.8 0.166249 0.078498 ENSG00000144369
GPC6 ENSG00000183098.6 0.020078 0.065065 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.240662 0.111819 ENSG00000167646
BTAF1 ENSG00000095564.9 0.015755 0.038596 ENSG00000095564
JDP2 ENSG00000140044.8 0.057021 0.081697 ENSG00000140044
C22orf15 ENSG00000169314.10 0.04395 0.054948 ENSG00000169314
KIF21A ENSG00000139116.13 0.138846 0.068656 ENSG00000139116
CXCL16 ENSG00000161921.10 0.015933 0.036118 ENSG00000161921
PCGF2 ENSG00000056661.9 0.236622 0.084655 ENSG00000056661
ADRB1 ENSG00000043591.4 0.058901 0.063447 ENSG00000043591
VWA8 ENSG00000102763.11 0.225425 0.091934 ENSG00000102763
FAM173A ENSG00000103254.5 0.031411 0.043864 ENSG00000103254
SHBG ENSG00000129214.10 0.027744 0.042497 ENSG00000129214
C2CD4D ENSG00000225556.1 0.077697 0.06415 ENSG00000225556
IFI44 ENSG00000137965.6 0.090068 0.062638 ENSG00000137965
LARP4 ENSG00000161813.16 0.011882 0.032573 ENSG00000161813
PLEKHG5 ENSG00000171680.16 0.01728 0.042257 ENSG00000171680
HEATR6 ENSG00000068097.10 0.167118 0.080573 ENSG00000068097
SCARB2 ENSG00000138760.4 0.080778 0.062403 ENSG00000138760
MRRF ENSG00000148187.12 0.01958 0.067053 ENSG00000148187
LGALS3BP ENSG00000108679.8 0.03404 0.060694 ENSG00000108679
YWHAE ENSG00000108953.12 0.012525 0.04234 ENSG00000108953
SLC52A2 ENSG00000185803.4 0.323341 0.088545 ENSG00000185803
TKT ENSG00000163931.11 0.053857 0.056556 ENSG00000163931
BTD ENSG00000169814.8 0.046206 0.046822 ENSG00000169814
REM2 ENSG00000139890.5 0.137168 0.079188 ENSG00000139890
EGR1 ENSG00000120738.7 0.020412 0.035692 ENSG00000120738
ZNF491 ENSG00000177599.8 0.018288 0.040511 ENSG00000177599
EXPH5 ENSG00000110723.7 0.044844 0.056332 ENSG00000110723
TSLP ENSG00000145777.10 0.265989 0.084879 ENSG00000145777
KCNAB1 ENSG00000169282.13 0.056661 0.048695 ENSG00000169282
STAM2 ENSG00000115145.5 0.089041 0.06235 ENSG00000115145
TAF13 ENSG00000197780.5 0.118541 0.071661 ENSG00000197780
STX3 ENSG00000166900.10 0.257984 0.081372 ENSG00000166900
H2AFZ ENSG00000164032.7 0.047962 0.053236 ENSG00000164032
SOX7 ENSG00000171056.6 0.058361 0.058986 ENSG00000171056
MAPK12 ENSG00000188130.9 0.268757 0.093218 ENSG00000188130
CCDC163P ENSG00000236624.4 0.689077 0.05934 ENSG00000236624
NRIP3 ENSG00000175352.6 0.161724 0.077496 ENSG00000175352
PRRG2 ENSG00000126460.6 0.104421 0.077915 ENSG00000126460
SLC26A6 ENSG00000225697.6 0.026155 0.035926 ENSG00000225697
GPANK1 ENSG00000204438.6 0.064961 0.060862 ENSG00000204438
ZNF317 ENSG00000130803.10 0.182662 0.094049 ENSG00000130803
C10orf90 ENSG00000154493.13 0.025799 0.057096 ENSG00000154493
NQO1 ENSG00000181019.8 0.112897 0.063929 ENSG00000181019
BVES ENSG00000112276.9 0.101001 0.073257 ENSG00000112276
COL5A1 ENSG00000130635.11 0.027335 0.047637 ENSG00000130635
LPAR2 ENSG00000064547.9 0.141775 0.07081 ENSG00000064547
CCDC80 ENSG00000091986.11 0.043741 0.056057 ENSG00000091986
DAND5 ENSG00000179284.4 0.021611 0.05089 ENSG00000179284
ZCCHC11 ENSG00000134744.9 0.223781 0.076684 ENSG00000134744
SLC38A5 ENSG00000017483.10 0.04138 0.0629 ENSG00000017483
RIT2 ENSG00000152214.8 0.31426 0.102578 ENSG00000152214
ZNF503 ENSG00000165655.14 0.108607 0.069326 ENSG00000165655
MORN3 ENSG00000139714.8 0.022279 0.047888 ENSG00000139714
LDHB ENSG00000111716.8 0.137567 0.076356 ENSG00000111716
FMNL2 ENSG00000157827.15 0.076938 0.064501 ENSG00000157827
BCAR3 ENSG00000137936.12 0.116273 0.075677 ENSG00000137936
ABRA ENSG00000174429.3 0.032429 0.051912 ENSG00000174429
SLC2A8 ENSG00000136856.13 0.081247 0.076038 ENSG00000136856
TLDC1 ENSG00000140950.11 0.029234 0.077556 ENSG00000140950
DUS3L ENSG00000141994.11 0.28394 0.104549 ENSG00000141994
TRIP10 ENSG00000125733.13 0.180561 0.097445 ENSG00000125733
TP53INP2 ENSG00000078804.8 0.062383 0.051848 ENSG00000078804
CASC3 ENSG00000108349.10 0.111973 0.084288 ENSG00000108349
HTR3A ENSG00000166736.7 0.034696 0.058954 ENSG00000166736
ZNF789 ENSG00000198556.9 0.148533 0.079425 ENSG00000198556
DISP2 ENSG00000140323.4 0.668563 0.065803 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.215474 0.081755 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.207068 0.080006 ENSG00000257093
C11orf42 ENSG00000180878.2 0.032428 0.038703 ENSG00000180878
KATNA1 ENSG00000186625.9 0.060173 0.068604 ENSG00000186625
DLGAP2 ENSG00000198010.7 0.06147 0.049849 ENSG00000198010
MAP7D1 ENSG00000116871.11 0.212432 0.090285 ENSG00000116871
EVC ENSG00000072840.8 0.353122 0.107564 ENSG00000072840
ZNF385B ENSG00000144331.14 0.101972 0.066059 ENSG00000144331
CRMP1 ENSG00000072832.10 0.352053 0.115987 ENSG00000072832
TMOD1 ENSG00000136842.8 0.060024 0.054945 ENSG00000136842
SPRTN ENSG00000010072.11 0.010241 0.057185 ENSG00000010072
CFH ENSG00000000971.11 0.178116 0.072925 ENSG00000000971
DCST2 ENSG00000163354.10 0.018648 0.044352 ENSG00000163354
KATNBL1 ENSG00000134152.6 0.091817 0.069129 ENSG00000134152
ACRBP ENSG00000111644.3 0.01952 0.042716 ENSG00000111644
ACVR1B ENSG00000135503.8 0.077263 0.079039 ENSG00000135503
DKKL1 ENSG00000104901.2 0.360362 0.08516 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.375608 0.089461 ENSG00000152583
EPS15L1 ENSG00000127527.9 0.06256 0.06464 ENSG00000127527
RP4-604K5.1 ENSG00000183291.11 0.055327 0.04801 ENSG00000183291
XRCC5 ENSG00000079246.11 0.05563 0.0516 ENSG00000079246
SNAP47 ENSG00000143740.10 0.12284 0.064237 ENSG00000143740
WASL ENSG00000106299.7 0.070147 0.062118 ENSG00000106299
AMZ1 ENSG00000174945.9 0.104348 0.075052 ENSG00000174945
ZNF354B ENSG00000178338.6 0.079095 0.060357 ENSG00000178338
AGXT2 ENSG00000113492.9 0.066665 0.08191 ENSG00000113492
ANKRD39 ENSG00000213337.4 0.053114 0.05499 ENSG00000213337
ENHO ENSG00000168913.6 0.030002 0.041584 ENSG00000168913
ZNF502 ENSG00000196653.7 0.293811 0.092004 ENSG00000196653
CDH16 ENSG00000166589.8 0.019238 0.046778 ENSG00000166589
TRMT11 ENSG00000066651.12 0.143212 0.08179 ENSG00000066651
LAT ENSG00000213658.5 0.018041 0.036744 ENSG00000213658
PPP1R3G ENSG00000219607.2 0.037258 0.057436 ENSG00000219607
RPL12 ENSG00000197958.8 0.025578 0.064712 ENSG00000197958
MTHFSD ENSG00000103248.13 0.328825 0.115412 ENSG00000103248
HEXIM2 ENSG00000168517.6 0.059616 0.05527 ENSG00000168517
RP11-295P9.3 ENSG00000239665.3 0.152558 0.094798 ENSG00000239665
SASS6 ENSG00000156876.8 0.089599 0.068435 ENSG00000156876
WAPAL ENSG00000062650.13 0.213398 0.084577 ENSG00000062650
ZNF415 ENSG00000170954.7 0.200843 0.105853 ENSG00000170954
ADCK2 ENSG00000133597.5 0.386375 0.082444 ENSG00000133597
CCDC36 ENSG00000173421.12 0.092878 0.05516 ENSG00000173421
ALG12 ENSG00000182858.8 0.260554 0.092794 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.123118 0.071617 ENSG00000165905
FZD5 ENSG00000163251.3 0.115824 0.073675 ENSG00000163251
SNPH ENSG00000101298.9 0.093259 0.087577 ENSG00000101298
CTSH ENSG00000103811.11 0.213197 0.088627 ENSG00000103811
UBE2K ENSG00000078140.9 0.032058 0.056218 ENSG00000078140
ATP8A2 ENSG00000132932.12 0.091546 0.078408 ENSG00000132932
NOP16 ENSG00000048162.15 0.11311 0.08892 ENSG00000048162
ADI1 ENSG00000182551.9 0.141873 0.075594 ENSG00000182551
TNFSF4 ENSG00000117586.6 0.097885 0.065882 ENSG00000117586
AP4S1 ENSG00000100478.10 0.101877 0.079193 ENSG00000100478
CIDEA ENSG00000176194.13 0.076119 0.069738 ENSG00000176194
TOM1L1 ENSG00000141198.9 0.080163 0.060194 ENSG00000141198
LRP8 ENSG00000157193.10 0.144997 0.088299 ENSG00000157193
SETX ENSG00000107290.9 0.012638 0.037986 ENSG00000107290
DYNC1LI1 ENSG00000144635.4 0.040749 0.059709 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.659659 0.065653 ENSG00000014164
TMEM232 ENSG00000186952.10 0.196948 0.079845 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.338732 0.083399 ENSG00000156795
LIPA ENSG00000107798.13 0.140956 0.080736 ENSG00000107798
SPECC1 ENSG00000128487.12 0.010948 0.037534 ENSG00000128487
SH3BGRL2 ENSG00000198478.6 0.079732 0.065808 ENSG00000198478
TMEM68 ENSG00000167904.10 0.018797 0.057002 ENSG00000167904
RD3L ENSG00000227729.2 0.101338 0.069764 ENSG00000227729
STOML1 ENSG00000067221.9 0.139602 0.067038 ENSG00000067221
TOR1AIP1 ENSG00000143337.13 0.052204 0.052605 ENSG00000143337
ANKRD7 ENSG00000106013.8 0.026607 0.035148 ENSG00000106013
KCNK5 ENSG00000164626.8 0.296914 0.094927 ENSG00000164626
WDTC1 ENSG00000142784.11 0.014293 0.051947 ENSG00000142784
ZNF410 ENSG00000119725.13 0.017362 0.036746 ENSG00000119725
REV1 ENSG00000135945.5 0.085853 0.056641 ENSG00000135945
MAN2B2 ENSG00000013288.4 0.206811 0.112759 ENSG00000013288
CTAGE9 ENSG00000236761.4 0.089963 0.068064 ENSG00000236761
ZNF135 ENSG00000176293.15 0.377105 0.095423 ENSG00000176293
RUSC1 ENSG00000160753.11 0.015028 0.047104 ENSG00000160753
NPIPB11 ENSG00000254206.1 0.01943 0.033093 ENSG00000254206
LRRIQ4 ENSG00000188306.6 0.021004 0.044795 ENSG00000188306
FAM21C ENSG00000172661.13 0.257899 0.08391 ENSG00000172661
SPI1 ENSG00000066336.7 0.016929 0.029148 ENSG00000066336
RTN4IP1 ENSG00000130347.8 0.038247 0.06359 ENSG00000130347
NAP1L4 ENSG00000205531.8 0.022517 0.044759 ENSG00000205531
TRIM50 ENSG00000146755.6 0.017239 0.038704 ENSG00000146755
NUP160 ENSG00000030066.9 0.03879 0.042953 ENSG00000030066
GEMIN5 ENSG00000082516.8 0.095201 0.070147 ENSG00000082516
DUOX1 ENSG00000137857.13 0.034039 0.051215 ENSG00000137857
MED18 ENSG00000130772.9 0.024352 0.056159 ENSG00000130772
IPP ENSG00000197429.6 0.037118 0.032005 ENSG00000197429
PTBP3 ENSG00000119314.11 0.048686 0.064551 ENSG00000119314
NTN5 ENSG00000142233.7 0.253908 0.100136 ENSG00000142233
NKX2-8 ENSG00000136327.6 0.027777 0.047705 ENSG00000136327
HGS ENSG00000185359.8 0.043334 0.052068 ENSG00000185359
HMGCL ENSG00000117305.10 0.032013 0.054091 ENSG00000117305
THUMPD3 ENSG00000134077.11 0.025076 0.054131 ENSG00000134077
DLX6 ENSG00000006377.9 0.142499 0.086287 ENSG00000006377
SLC27A4 ENSG00000167114.7 0.220894 0.109775 ENSG00000167114
HCLS1 ENSG00000180353.6 0.129555 0.066672 ENSG00000180353
RABGGTB ENSG00000137955.11 0.151313 0.075373 ENSG00000137955
CLSTN1 ENSG00000171603.12 0.046028 0.066017 ENSG00000171603
RHOB ENSG00000143878.8 0.040525 0.052861 ENSG00000143878
MIDN ENSG00000167470.8 0.081624 0.076394 ENSG00000167470
NUCKS1 ENSG00000069275.12 0.277854 0.085915 ENSG00000069275
CNTLN ENSG00000044459.10 0.271285 0.0812 ENSG00000044459
TPH1 ENSG00000129167.5 0.107295 0.075539 ENSG00000129167
SMU1 ENSG00000122692.7 0.154236 0.071606 ENSG00000122692
WDR37 ENSG00000047056.10 0.27144 0.082133 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.154773 0.082137 ENSG00000164038
KLK4 ENSG00000167749.7 0.061146 0.082121 ENSG00000167749
SPAG8 ENSG00000137098.9 0.064168 0.059327 ENSG00000137098
ABCA8 ENSG00000141338.9 0.121262 0.06887 ENSG00000141338
LSM1 ENSG00000175324.5 0.041859 0.049896 ENSG00000175324
SEMA4G ENSG00000095539.11 0.02024 0.035506 ENSG00000095539
MAP1A ENSG00000166963.8 0.064097 0.060364 ENSG00000166963
SLC33A1 ENSG00000169359.8 0.028499 0.032857 ENSG00000169359
DDX42 ENSG00000198231.8 0.151108 0.068895 ENSG00000198231
GPATCH2 ENSG00000092978.6 0.011194 0.048422 ENSG00000092978
EMC1 ENSG00000127463.9 0.010501 0.047388 ENSG00000127463
TP53TG3D ENSG00000205456.7 0.016168 0.030511 ENSG00000205456
PSMB7 ENSG00000136930.8 0.010505 0.053615 ENSG00000136930
SLC30A4 ENSG00000104154.5 0.013806 0.04318 ENSG00000104154
ATP7B ENSG00000123191.9 0.519803 0.08201 ENSG00000123191
METTL14 ENSG00000145388.9 0.073108 0.057831 ENSG00000145388
IPPK ENSG00000127080.5 0.048205 0.062876 ENSG00000127080
UBE2D3 ENSG00000109332.15 0.069997 0.048824 ENSG00000109332
ARID3B ENSG00000179361.13 0.096811 0.060256 ENSG00000179361
ITPK1 ENSG00000100605.12 0.037714 0.058466 ENSG00000100605
SYNGAP1 ENSG00000197283.8 0.042645 0.064017 ENSG00000197283
ZNF558 ENSG00000167785.4 0.166346 0.078222 ENSG00000167785
F3 ENSG00000117525.9 0.205294 0.087862 ENSG00000117525
SULF1 ENSG00000137573.9 0.092864 0.063119 ENSG00000137573
WDFY2 ENSG00000139668.7 0.104493 0.075356 ENSG00000139668
CHD1 ENSG00000153922.6 0.034051 0.041477 ENSG00000153922
CRKL ENSG00000099942.8 0.116213 0.071218 ENSG00000099942
KCNK15 ENSG00000124249.5 0.111906 0.073911 ENSG00000124249
LLGL2 ENSG00000073350.9 0.183947 0.092435 ENSG00000073350
EHD4 ENSG00000103966.5 0.099023 0.067598 ENSG00000103966
SWI5 ENSG00000175854.6 0.050148 0.065687 ENSG00000175854
MS4A7 ENSG00000166927.8 0.290047 0.077737 ENSG00000166927
ALKBH1 ENSG00000100601.5 0.075014 0.070503 ENSG00000100601
HLA-B ENSG00000234745.5 0.141648 0.078592 ENSG00000234745
NUP93 ENSG00000102900.8 0.089162 0.085722 ENSG00000102900
TMEM65 ENSG00000164983.6 0.094536 0.066047 ENSG00000164983
SYNGR3 ENSG00000127561.10 0.093819 0.069501 ENSG00000127561
PLOD2 ENSG00000152952.7 0.01114 0.037558 ENSG00000152952
STK4 ENSG00000101109.7 0.013918 0.042259 ENSG00000101109
FAM216B ENSG00000179813.2 0.049813 0.062303 ENSG00000179813
ORMDL2 ENSG00000123353.5 0.018915 0.044787 ENSG00000123353
RP11-433C9.2 ENSG00000224153.2 0.088246 0.065421 ENSG00000224153
EPB41L5 ENSG00000115109.9 0.05274 0.056389 ENSG00000115109
ZNF580 ENSG00000213015.4 0.28236 0.093481 ENSG00000213015
ZZEF1 ENSG00000074755.10 0.052443 0.076369 ENSG00000074755
EMX2 ENSG00000170370.10 0.038796 0.068658 ENSG00000170370
QPCT ENSG00000115828.11 0.035272 0.044257 ENSG00000115828
DGCR2 ENSG00000070413.13 0.046575 0.05117 ENSG00000070413
C8orf44 ENSG00000213865.3 0.011719 0.053132 ENSG00000213865
SMIM7 ENSG00000214046.4 0.019331 0.063991 ENSG00000214046
PLG ENSG00000122194.13 0.02875 0.050328 ENSG00000122194
TATDN3 ENSG00000203705.6 0.131828 0.068856 ENSG00000203705
DNAH14 ENSG00000185842.10 0.318046 0.082814 ENSG00000185842
DNAI1 ENSG00000122735.11 0.037831 0.044877 ENSG00000122735
PATL2 ENSG00000229474.2 0.076708 0.063319 ENSG00000229474
ALDOB ENSG00000136872.12 0.033454 0.051211 ENSG00000136872
SCAPER ENSG00000140386.8 0.214227 0.072014 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.163432 0.073445 ENSG00000146223
ZFP37 ENSG00000136866.9 0.059149 0.06875 ENSG00000136866
DNASE1L3 ENSG00000163687.9 0.202952 0.077644 ENSG00000163687
SGTA ENSG00000104969.5 0.138766 0.084913 ENSG00000104969
SPDYE4 ENSG00000183318.7 0.064644 0.074272 ENSG00000183318
PEAK1 ENSG00000173517.6 0.036779 0.043429 ENSG00000173517
FBXL20 ENSG00000108306.7 0.019327 0.034678 ENSG00000108306
IL18R1 ENSG00000115604.6 0.097355 0.05929 ENSG00000115604
ZNF391 ENSG00000124613.4 0.019547 0.033797 ENSG00000124613
FAM111B ENSG00000189057.6 0.021026 0.035702 ENSG00000189057
SPATA7 ENSG00000042317.12 0.187168 0.09648 ENSG00000042317
AMT ENSG00000145020.10 0.333866 0.096073 ENSG00000145020
FARSB ENSG00000116120.8 0.067202 0.067489 ENSG00000116120
SRP9 ENSG00000143742.8 0.04973 0.049466 ENSG00000143742
DFNB31 ENSG00000095397.9 0.029361 0.045853 ENSG00000095397
ARPP19 ENSG00000128989.6 0.377995 0.085925 ENSG00000128989
HARS ENSG00000170445.8 0.025576 0.038051 ENSG00000170445
KCTD20 ENSG00000112078.9 0.129241 0.067844 ENSG00000112078
USPL1 ENSG00000132952.7 0.050771 0.066934 ENSG00000132952
HN1 ENSG00000189159.11 0.028286 0.065899 ENSG00000189159
MUC7 ENSG00000171195.6 0.018853 0.047604 ENSG00000171195
ADCY6 ENSG00000174233.7 0.081323 0.065562 ENSG00000174233
RBM5 ENSG00000003756.12 0.025745 0.030994 ENSG00000003756
NCOR1 ENSG00000141027.16 0.046108 0.074709 ENSG00000141027
TSPAN18 ENSG00000157570.7 0.063017 0.073232 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.156722 0.067391 ENSG00000144161
AMY2A ENSG00000243480.3 0.015143 0.0404 ENSG00000243480
CNIH4 ENSG00000143771.7 0.37066 0.082812 ENSG00000143771
TMF1 ENSG00000144747.10 0.188126 0.080949 ENSG00000144747
CD59 ENSG00000085063.10 0.203952 0.084471 ENSG00000085063
CTNNBIP1 ENSG00000178585.10 0.102611 0.082395 ENSG00000178585
PAH ENSG00000171759.4 0.021635 0.048174 ENSG00000171759
NFRKB ENSG00000170322.10 0.018042 0.05697 ENSG00000170322
KRT32 ENSG00000108759.3 0.202587 0.071077 ENSG00000108759
VSIG2 ENSG00000019102.7 0.019445 0.043114 ENSG00000019102
KIAA0368 ENSG00000136813.10 0.08677 0.078095 ENSG00000136813
PCBP4 ENSG00000090097.15 0.097638 0.074422 ENSG00000090097
HOXB4 ENSG00000182742.5 0.061444 0.050281 ENSG00000182742
FMO1 ENSG00000010932.11 0.040808 0.055002 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.139984 0.066592 ENSG00000137822
NOD1 ENSG00000106100.6 0.042393 0.049404 ENSG00000106100
PDCD1LG2 ENSG00000197646.6 0.222685 0.083333 ENSG00000197646
DOM3Z ENSG00000204348.5 0.061313 0.051673 ENSG00000204348
TMX3 ENSG00000166479.5 0.044736 0.075352 ENSG00000166479
RASSF5 ENSG00000136653.14 0.020138 0.043936 ENSG00000136653
RAB27A ENSG00000069974.11 0.221997 0.079852 ENSG00000069974
MYO9A ENSG00000066933.11 0.10036 0.062654 ENSG00000066933
ARHGAP15 ENSG00000075884.8 0.071746 0.062832 ENSG00000075884
CASC4 ENSG00000166734.14 0.035457 0.048459 ENSG00000166734
COL9A1 ENSG00000112280.11 0.048668 0.053389 ENSG00000112280
HHAT ENSG00000054392.8 0.200777 0.08332 ENSG00000054392
TTC40 ENSG00000171811.8 0.013072 0.039835 ENSG00000171811
CSNK1E ENSG00000213923.6 0.025146 0.056977 ENSG00000213923
C21orf90 ENSG00000182912.6 0.018057 0.050974 ENSG00000182912
MSRB2 ENSG00000148450.8 0.026731 0.049436 ENSG00000148450
HRSP12 ENSG00000132541.6 0.020989 0.039228 ENSG00000132541
HAS2 ENSG00000170961.6 0.233508 0.086059 ENSG00000170961
ZSCAN31 ENSG00000235109.3 0.113815 0.087352 ENSG00000235109
USP8 ENSG00000138592.9 0.050105 0.057065 ENSG00000138592
GAL3ST4 ENSG00000197093.6 0.024105 0.051049 ENSG00000197093
PCDHB3 ENSG00000113205.2 0.085676 0.064322 ENSG00000113205
DOLPP1 ENSG00000167130.13 0.145655 0.077613 ENSG00000167130
PPIH ENSG00000171960.6 0.050037 0.049965 ENSG00000171960
GGA3 ENSG00000125447.12 0.078207 0.063272 ENSG00000125447
HYAL3 ENSG00000186792.11 0.195241 0.093648 ENSG00000186792
IHH ENSG00000163501.5 0.01121 0.038621 ENSG00000163501
POPDC2 ENSG00000121577.9 0.221751 0.079941 ENSG00000121577
THNSL1 ENSG00000185875.8 0.09712 0.076552 ENSG00000185875
OTUB1 ENSG00000167770.7 0.096169 0.071422 ENSG00000167770
DDX50 ENSG00000107625.8 0.083974 0.067078 ENSG00000107625
CYB5B ENSG00000103018.12 0.126138 0.075354 ENSG00000103018
C1orf148 ENSG00000203684.5 0.03599 0.045092 ENSG00000203684
HPSE2 ENSG00000172987.8 0.147568 0.090535 ENSG00000172987
SLC25A34 ENSG00000162461.7 0.055415 0.057145 ENSG00000162461
CST6 ENSG00000175315.2 0.146404 0.072459 ENSG00000175315
ANXA7 ENSG00000138279.10 0.014096 0.03299 ENSG00000138279
TERF2 ENSG00000132604.6 0.012106 0.032513 ENSG00000132604
ATG14 ENSG00000126775.8 0.089884 0.058024 ENSG00000126775
GANC ENSG00000214013.5 0.111286 0.066877 ENSG00000214013
PCDHB5 ENSG00000113209.6 0.186878 0.080321 ENSG00000113209
RASL11B ENSG00000128045.5 0.019173 0.040302 ENSG00000128045
FOLH1 ENSG00000086205.12 0.134067 0.072893 ENSG00000086205
C2orf15 ENSG00000241962.4 0.016323 0.032936 ENSG00000241962
ITGA11 ENSG00000137809.12 0.213936 0.088721 ENSG00000137809
CDHR1 ENSG00000148600.10 0.018029 0.043694 ENSG00000148600
RASSF8 ENSG00000123094.11 0.129137 0.071656 ENSG00000123094
PRSS56 ENSG00000237412.2 0.077461 0.059383 ENSG00000237412
PCDHA1 ENSG00000204970.5 0.035127 0.047959 ENSG00000204970
ADAM18 ENSG00000168619.11 0.014551 0.045936 ENSG00000168619
PSMC2 ENSG00000161057.6 0.024717 0.051386 ENSG00000161057
AKAP11 ENSG00000023516.7 0.092956 0.06285 ENSG00000023516
ANKIB1 ENSG00000001629.5 0.02921 0.041567 ENSG00000001629
HEXIM1 ENSG00000186834.2 0.074715 0.058259 ENSG00000186834
RP11-159G9.5 ENSG00000229729.3 0.057281 0.048322 ENSG00000229729
ACSBG1 ENSG00000103740.5 0.085276 0.064095 ENSG00000103740
BTRC ENSG00000166167.13 0.038125 0.057938 ENSG00000166167
EEFSEC ENSG00000132394.6 0.061566 0.06022 ENSG00000132394
PARP4 ENSG00000102699.5 0.045357 0.068212 ENSG00000102699
ACOT4 ENSG00000177465.4 0.108769 0.072062 ENSG00000177465
GOLGA5 ENSG00000066455.8 0.045458 0.060603 ENSG00000066455
