AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
SERPINA3 ENSG00000196136.11 0.010924 0.029143 ENSG00000196136
PLA2G6 ENSG00000184381.14 0.303272 0.089839 ENSG00000184381
CCDC83 ENSG00000150676.8 0.042917 0.052371 ENSG00000150676
YPEL1 ENSG00000100027.10 0.019554 0.034712 ENSG00000100027
KNOP1 ENSG00000103550.9 0.057133 0.051696 ENSG00000103550
GPR63 ENSG00000112218.7 0.128705 0.065854 ENSG00000112218
DNAJC7 ENSG00000168259.10 0.016546 0.038562 ENSG00000168259
ARL17A ENSG00000185829.11 0.716855 0.057048 ENSG00000185829
EXT2 ENSG00000151348.9 0.214889 0.085041 ENSG00000151348
SETD7 ENSG00000145391.8 0.06226 0.059098 ENSG00000145391
AVP ENSG00000101200.5 0.010557 0.043782 ENSG00000101200
HIP1 ENSG00000127946.12 0.057817 0.051806 ENSG00000127946
EGF ENSG00000138798.7 0.072385 0.061479 ENSG00000138798
GRHL2 ENSG00000083307.6 0.104747 0.072612 ENSG00000083307
RP11-419C5.2 ENSG00000226232.3 0.335773 0.078847 ENSG00000226232
GABRA5 ENSG00000186297.7 0.104653 0.073421 ENSG00000186297
ZNF813 ENSG00000198346.6 0.127252 0.08614 ENSG00000198346
GLCE ENSG00000138604.5 0.081909 0.0697 ENSG00000138604
DDX19B ENSG00000157349.11 0.015965 0.031196 ENSG00000157349
C4orf33 ENSG00000151470.7 0.18226 0.060982 ENSG00000151470
NRBF2 ENSG00000148572.10 0.017911 0.038885 ENSG00000148572
OXTR ENSG00000180914.6 0.030333 0.059789 ENSG00000180914
GNG2 ENSG00000186469.4 0.08295 0.055912 ENSG00000186469
SLC9A3R1 ENSG00000109062.5 0.06944 0.069736 ENSG00000109062
HPS4 ENSG00000100099.16 0.137673 0.076853 ENSG00000100099
NELL2 ENSG00000184613.6 0.312336 0.071775 ENSG00000184613
MALL ENSG00000144063.3 0.080318 0.055826 ENSG00000144063
CTD-2368P22.1 ENSG00000176593.3 0.258955 0.082973 ENSG00000176593
SAP25 ENSG00000205307.6 0.060798 0.058083 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.463402 0.078329 ENSG00000254521
ASB15 ENSG00000146809.8 0.040409 0.047314 ENSG00000146809
PCDHB6 ENSG00000113211.3 0.074722 0.066015 ENSG00000113211
ZNF433 ENSG00000197647.7 0.018456 0.041607 ENSG00000197647
IDH2 ENSG00000182054.5 0.053569 0.051367 ENSG00000182054
FAM78B ENSG00000188859.5 0.083705 0.0774 ENSG00000188859
GEMIN6 ENSG00000152147.5 0.056128 0.045203 ENSG00000152147
GEMIN4 ENSG00000179409.6 0.019938 0.050977 ENSG00000179409
ALG5 ENSG00000120697.4 0.039007 0.051601 ENSG00000120697
MMP16 ENSG00000156103.11 0.033328 0.046237 ENSG00000156103
RASL10A ENSG00000100276.8 0.010386 0.02998 ENSG00000100276
ALX3 ENSG00000156150.6 0.17032 0.076072 ENSG00000156150
FBXO34 ENSG00000178974.5 0.061932 0.052865 ENSG00000178974
LILRA6 ENSG00000244482.5 0.268301 0.096094 ENSG00000244482
SRP14 ENSG00000140319.6 0.01596 0.037466 ENSG00000140319
PFDN5 ENSG00000123349.9 0.018266 0.041694 ENSG00000123349
COTL1 ENSG00000103187.6 0.197983 0.097343 ENSG00000103187
TSPO2 ENSG00000112212.7 0.01884 0.051049 ENSG00000112212
DHX35 ENSG00000101452.10 0.245136 0.092038 ENSG00000101452
MYO1B ENSG00000128641.13 0.088719 0.066532 ENSG00000128641
EDEM3 ENSG00000116406.14 0.241303 0.073301 ENSG00000116406
THOP1 ENSG00000172009.10 0.03863 0.062617 ENSG00000172009
DPAGT1 ENSG00000172269.12 0.030023 0.046831 ENSG00000172269
WBSCR28 ENSG00000175877.3 0.014407 0.035499 ENSG00000175877
RIC8B ENSG00000111785.14 0.023573 0.044711 ENSG00000111785
OST4 ENSG00000228474.1 0.024486 0.046366 ENSG00000228474
SYCP2 ENSG00000196074.8 0.088611 0.061527 ENSG00000196074
FAM24A ENSG00000203795.2 0.010578 0.036641 ENSG00000203795
FAM120B ENSG00000112584.8 0.138977 0.076569 ENSG00000112584
TMEM106C ENSG00000134291.7 0.166723 0.073767 ENSG00000134291
PACSIN3 ENSG00000165912.11 0.011843 0.024746 ENSG00000165912
MAPT ENSG00000186868.11 0.022801 0.030233 ENSG00000186868
ZNF687 ENSG00000143373.13 0.020902 0.044131 ENSG00000143373
OXCT1 ENSG00000083720.8 0.057628 0.060928 ENSG00000083720
ZMYM6NB ENSG00000243749.1 0.032817 0.054029 ENSG00000243749
FAM26F ENSG00000188820.8 0.137208 0.065798 ENSG00000188820
MGARP ENSG00000137463.4 0.011871 0.047077 ENSG00000137463
FTSJ2 ENSG00000122687.13 0.011845 0.05002 ENSG00000122687
TNKS2 ENSG00000107854.5 0.148962 0.064618 ENSG00000107854
CNTN4 ENSG00000144619.10 0.052804 0.073054 ENSG00000144619
ABCB9 ENSG00000150967.13 0.079464 0.050898 ENSG00000150967
NKX6-1 ENSG00000163623.5 0.012807 0.036292 ENSG00000163623
PPP1R3A ENSG00000154415.3 0.497967 0.078026 ENSG00000154415
WDR72 ENSG00000166415.10 0.343295 0.079613 ENSG00000166415
PBX1 ENSG00000185630.13 0.081085 0.066251 ENSG00000185630
SLC11A2 ENSG00000110911.10 0.027906 0.033723 ENSG00000110911
MPHOSPH9 ENSG00000051825.10 0.059348 0.048251 ENSG00000051825
AGBL2 ENSG00000165923.11 0.020809 0.028487 ENSG00000165923
NTAN1 ENSG00000157045.4 0.019357 0.059966 ENSG00000157045
GRB2 ENSG00000177885.9 0.125352 0.070272 ENSG00000177885
HS1BP3 ENSG00000118960.8 0.063077 0.051784 ENSG00000118960
RPS29 ENSG00000213741.4 0.057891 0.057835 ENSG00000213741
PPIP5K1 ENSG00000168781.17 0.020709 0.035661 ENSG00000168781
TMEM178B ENSG00000261115.1 0.134817 0.068922 ENSG00000261115
NDUFA3 ENSG00000170906.11 0.159609 0.090339 ENSG00000170906
FXYD2 ENSG00000137731.9 0.045348 0.059399 ENSG00000137731
IGFL4 ENSG00000204869.4 0.088872 0.087352 ENSG00000204869
CENPC ENSG00000145241.6 0.154964 0.069304 ENSG00000145241
C14orf132 ENSG00000227051.4 0.020385 0.034209 ENSG00000227051
PAQR8 ENSG00000170915.8 0.197039 0.081097 ENSG00000170915
OXR1 ENSG00000164830.13 0.095808 0.055559 ENSG00000164830
LSMEM2 ENSG00000179564.3 0.01704 0.031866 ENSG00000179564
FAM171B ENSG00000144369.8 0.061264 0.045551 ENSG00000144369
GPC6 ENSG00000183098.6 0.269925 0.080266 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.070379 0.086799 ENSG00000167646
ZDHHC23 ENSG00000184307.9 0.017538 0.046845 ENSG00000184307
BTAF1 ENSG00000095564.9 0.017564 0.040906 ENSG00000095564
KIF21A ENSG00000139116.13 0.119149 0.068886 ENSG00000139116
C6orf25 ENSG00000204420.4 0.012668 0.034482 ENSG00000204420
PCGF2 ENSG00000056661.9 0.307563 0.082296 ENSG00000056661
SPOCK1 ENSG00000152377.8 0.348877 0.086426 ENSG00000152377
BAIAP2 ENSG00000175866.11 0.049025 0.049094 ENSG00000175866
VWA8 ENSG00000102763.11 0.026431 0.047836 ENSG00000102763
SHBG ENSG00000129214.10 0.010683 0.033275 ENSG00000129214
MAML2 ENSG00000184384.9 0.013033 0.047826 ENSG00000184384
IFI44 ENSG00000137965.6 0.059985 0.058742 ENSG00000137965
LARP4 ENSG00000161813.16 0.021747 0.035877 ENSG00000161813
MARCH6 ENSG00000145495.10 0.049017 0.057704 ENSG00000145495
HEATR6 ENSG00000068097.10 0.101026 0.066401 ENSG00000068097
PARP15 ENSG00000173200.8 0.18971 0.081719 ENSG00000173200
TKT ENSG00000163931.11 0.067957 0.052684 ENSG00000163931
REM2 ENSG00000139890.5 0.0208 0.057318 ENSG00000139890
EGR1 ENSG00000120738.7 0.018665 0.029571 ENSG00000120738
ZSWIM1 ENSG00000168612.4 0.029869 0.042852 ENSG00000168612
TSLP ENSG00000145777.10 0.417753 0.074817 ENSG00000145777
AK3 ENSG00000147853.12 0.054773 0.075493 ENSG00000147853
RPE65 ENSG00000116745.6 0.108958 0.067317 ENSG00000116745
STAM2 ENSG00000115145.5 0.110217 0.059641 ENSG00000115145
TAF13 ENSG00000197780.5 0.214658 0.084355 ENSG00000197780
STX3 ENSG00000166900.10 0.154825 0.068972 ENSG00000166900
MAPK12 ENSG00000188130.9 0.049657 0.057617 ENSG00000188130
CCDC163P ENSG00000236624.4 0.625232 0.064137 ENSG00000236624
C11orf80 ENSG00000173715.11 0.049935 0.066457 ENSG00000173715
NRIP3 ENSG00000175352.6 0.03035 0.043642 ENSG00000175352
AL354808.2 ENSG00000269591.1 0.015619 0.04194 ENSG00000269591
ACLY ENSG00000131473.12 0.046596 0.043351 ENSG00000131473
PRRG2 ENSG00000126460.6 0.084235 0.060885 ENSG00000126460
PFKFB3 ENSG00000170525.14 0.092213 0.087085 ENSG00000170525
SERPINI2 ENSG00000114204.10 0.026118 0.045911 ENSG00000114204
XYLT1 ENSG00000103489.7 0.043041 0.048481 ENSG00000103489
TMTC3 ENSG00000139324.7 0.023031 0.042715 ENSG00000139324
ZNF317 ENSG00000130803.10 0.084093 0.071041 ENSG00000130803
ATG16L1 ENSG00000085978.17 0.051641 0.058014 ENSG00000085978
NQO1 ENSG00000181019.8 0.096726 0.057825 ENSG00000181019
BVES ENSG00000112276.9 0.277495 0.084633 ENSG00000112276
LPAR2 ENSG00000064547.9 0.04602 0.039323 ENSG00000064547
CCDC80 ENSG00000091986.11 0.029725 0.049188 ENSG00000091986
CLSTN3 ENSG00000139182.9 0.015502 0.041383 ENSG00000139182
ZCCHC11 ENSG00000134744.9 0.164571 0.068344 ENSG00000134744
NXPH3 ENSG00000182575.7 0.030804 0.05787 ENSG00000182575
POLDIP3 ENSG00000100227.13 0.043744 0.055107 ENSG00000100227
DNAJB9 ENSG00000128590.4 0.04094 0.045363 ENSG00000128590
WDR33 ENSG00000136709.7 0.052979 0.060171 ENSG00000136709
PARD6G ENSG00000178184.11 0.069654 0.063913 ENSG00000178184
SEC31A ENSG00000138674.12 0.011268 0.039364 ENSG00000138674
FAM3D ENSG00000198643.2 0.020267 0.042303 ENSG00000198643
ZNF217 ENSG00000171940.9 0.058409 0.065247 ENSG00000171940
LDHB ENSG00000111716.8 0.159457 0.078297 ENSG00000111716
FMNL2 ENSG00000157827.15 0.07666 0.063436 ENSG00000157827
PIGS ENSG00000087111.16 0.116466 0.082769 ENSG00000087111
MUTYH ENSG00000132781.12 0.038132 0.046484 ENSG00000132781
ISX ENSG00000175329.8 0.032885 0.057438 ENSG00000175329
LMTK2 ENSG00000164715.5 0.083556 0.060901 ENSG00000164715
HOXB7 ENSG00000260027.2 0.022616 0.036094 ENSG00000260027
BCAR3 ENSG00000137936.12 0.178218 0.075121 ENSG00000137936
PELP1 ENSG00000141456.10 0.022302 0.051923 ENSG00000141456
TLDC1 ENSG00000140950.11 0.093622 0.084578 ENSG00000140950
DUS3L ENSG00000141994.11 0.566224 0.07682 ENSG00000141994
TP53INP2 ENSG00000078804.8 0.093877 0.062204 ENSG00000078804
DGKA ENSG00000065357.15 0.014802 0.034388 ENSG00000065357
C5orf24 ENSG00000181904.8 0.100302 0.063969 ENSG00000181904
PPIC ENSG00000168938.5 0.112179 0.057525 ENSG00000168938
CASC3 ENSG00000108349.10 0.019885 0.041703 ENSG00000108349
DISP2 ENSG00000140323.4 0.453908 0.085795 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.078089 0.054848 ENSG00000153246
ZNF202 ENSG00000166261.6 0.044699 0.066134 ENSG00000166261
HDC ENSG00000140287.6 0.032513 0.040648 ENSG00000140287
EVC ENSG00000072840.8 0.065589 0.089061 ENSG00000072840
ZNF385B ENSG00000144331.14 0.116197 0.068553 ENSG00000144331
CRMP1 ENSG00000072832.10 0.150071 0.090304 ENSG00000072832
SPRTN ENSG00000010072.11 0.028581 0.051976 ENSG00000010072
CFH ENSG00000000971.11 0.010046 0.035281 ENSG00000000971
DCST2 ENSG00000163354.10 0.029442 0.050574 ENSG00000163354
ACRBP ENSG00000111644.3 0.016902 0.035729 ENSG00000111644
SEMA4B ENSG00000185033.10 0.020615 0.030702 ENSG00000185033
DKKL1 ENSG00000104901.2 0.253219 0.075172 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.101929 0.066558 ENSG00000152583
RP4-604K5.1 ENSG00000183291.11 0.012356 0.033535 ENSG00000183291
SNAP47 ENSG00000143740.10 0.082813 0.057351 ENSG00000143740
ZNF354B ENSG00000178338.6 0.066945 0.054469 ENSG00000178338
ZNF264 ENSG00000083844.6 0.03646 0.059444 ENSG00000083844
ENHO ENSG00000168913.6 0.017948 0.037142 ENSG00000168913
ZNF502 ENSG00000196653.7 0.020642 0.034569 ENSG00000196653
FOSL1 ENSG00000175592.4 0.019468 0.038849 ENSG00000175592
LAT ENSG00000213658.5 0.050583 0.046797 ENSG00000213658
CACNA1A ENSG00000141837.14 0.05019 0.060571 ENSG00000141837
MTHFSD ENSG00000103248.13 0.262366 0.09854 ENSG00000103248
NPC1L1 ENSG00000015520.10 0.045944 0.054137 ENSG00000015520
RP11-295P9.3 ENSG00000239665.3 0.178438 0.083612 ENSG00000239665
SASS6 ENSG00000156876.8 0.032814 0.042297 ENSG00000156876
ZNF415 ENSG00000170954.7 0.383455 0.094123 ENSG00000170954
ADCK2 ENSG00000133597.5 0.073555 0.061529 ENSG00000133597
DZIP1 ENSG00000134874.13 0.187171 0.081166 ENSG00000134874
CCDC36 ENSG00000173421.12 0.177135 0.072924 ENSG00000173421
ALG12 ENSG00000182858.8 0.125352 0.070074 ENSG00000182858
CTSH ENSG00000103811.11 0.168944 0.082539 ENSG00000103811
UBE2K ENSG00000078140.9 0.18931 0.083406 ENSG00000078140
RIN2 ENSG00000132669.8 0.031169 0.049436 ENSG00000132669
ZNF467 ENSG00000181444.8 0.058372 0.063501 ENSG00000181444
CLUH ENSG00000132361.11 0.043297 0.042161 ENSG00000132361
STAC2 ENSG00000141750.6 0.105885 0.075219 ENSG00000141750
NOP16 ENSG00000048162.15 0.059005 0.063731 ENSG00000048162
ADI1 ENSG00000182551.9 0.110001 0.068332 ENSG00000182551
TNFSF4 ENSG00000117586.6 0.044412 0.048332 ENSG00000117586
TBX10 ENSG00000167800.9 0.022168 0.055675 ENSG00000167800
FAT3 ENSG00000165323.11 0.086871 0.070835 ENSG00000165323
SNX14 ENSG00000135317.8 0.013353 0.033756 ENSG00000135317
TTL ENSG00000114999.6 0.115335 0.066269 ENSG00000114999
LRP8 ENSG00000157193.10 0.083342 0.069196 ENSG00000157193
DYNC1LI1 ENSG00000144635.4 0.049375 0.0576 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.212409 0.07459 ENSG00000014164
IKZF3 ENSG00000161405.12 0.034641 0.051253 ENSG00000161405
TMEM232 ENSG00000186952.10 0.185372 0.082481 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.382867 0.083522 ENSG00000156795
BEST2 ENSG00000039987.2 0.066892 0.058611 ENSG00000039987
SPECC1 ENSG00000128487.12 0.10998 0.063794 ENSG00000128487
ABCC9 ENSG00000069431.6 0.241658 0.08676 ENSG00000069431
ABHD17B ENSG00000107362.9 0.059738 0.061226 ENSG00000107362
KCNK5 ENSG00000164626.8 0.044944 0.056224 ENSG00000164626
ZNF410 ENSG00000119725.13 0.022174 0.034074 ENSG00000119725
KCNK7 ENSG00000173338.8 0.041766 0.046436 ENSG00000173338
NRF1 ENSG00000106459.10 0.110898 0.070471 ENSG00000106459
DUSP11 ENSG00000144048.6 0.024188 0.04088 ENSG00000144048
MAN2B2 ENSG00000013288.4 0.095659 0.089744 ENSG00000013288
ZNF135 ENSG00000176293.15 0.1175 0.076088 ENSG00000176293
NPIPB11 ENSG00000254206.1 0.065108 0.053676 ENSG00000254206
LRRIQ4 ENSG00000188306.6 0.020062 0.030893 ENSG00000188306
UGT2B17 ENSG00000197888.2 0.023894 0.038948 ENSG00000197888
FAM21C ENSG00000172661.13 0.11391 0.066949 ENSG00000172661
EPC2 ENSG00000135999.7 0.014228 0.037414 ENSG00000135999
TMEM74 ENSG00000164841.4 0.091472 0.06095 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.210518 0.084437 ENSG00000130347
NAP1L4 ENSG00000205531.8 0.06824 0.062006 ENSG00000205531
NUP160 ENSG00000030066.9 0.011718 0.024568 ENSG00000030066
GEMIN5 ENSG00000082516.8 0.012481 0.037691 ENSG00000082516
HKR1 ENSG00000181666.13 0.046375 0.068143 ENSG00000181666
DUOX1 ENSG00000137857.13 0.081958 0.056332 ENSG00000137857
MED18 ENSG00000130772.9 0.07633 0.061616 ENSG00000130772
MICALL2 ENSG00000164877.14 0.050155 0.052556 ENSG00000164877
CEP290 ENSG00000198707.10 0.132133 0.081571 ENSG00000198707
NTN5 ENSG00000142233.7 0.055328 0.05923 ENSG00000142233
MCAT ENSG00000100294.7 0.04354 0.069106 ENSG00000100294
CHST2 ENSG00000175040.4 0.010157 0.033021 ENSG00000175040
THUMPD3 ENSG00000134077.11 0.072393 0.057739 ENSG00000134077
HCLS1 ENSG00000180353.6 0.067604 0.046034 ENSG00000180353
RABGGTB ENSG00000137955.11 0.078768 0.052526 ENSG00000137955
UPK1A ENSG00000105668.3 0.064969 0.056835 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.2203 0.076715 ENSG00000173457
NDRG3 ENSG00000101079.16 0.013833 0.046481 ENSG00000101079
RHOB ENSG00000143878.8 0.022364 0.046438 ENSG00000143878
PRDM6 ENSG00000061455.9 0.098533 0.066737 ENSG00000061455
P4HA3 ENSG00000149380.7 0.021041 0.048426 ENSG00000149380
NUCKS1 ENSG00000069275.12 0.034452 0.050516 ENSG00000069275
CNTLN ENSG00000044459.10 0.05874 0.05197 ENSG00000044459
PIP4K2B ENSG00000141720.7 0.245213 0.087278 ENSG00000141720
TPH1 ENSG00000129167.5 0.038034 0.055257 ENSG00000129167
SMU1 ENSG00000122692.7 0.235517 0.074815 ENSG00000122692
WDR37 ENSG00000047056.10 0.06179 0.059718 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.20887 0.084126 ENSG00000164038
SLC4A10 ENSG00000144290.11 0.050397 0.044668 ENSG00000144290
MGST1 ENSG00000008394.8 0.164144 0.078191 ENSG00000008394
MRPL17 ENSG00000158042.8 0.093364 0.059141 ENSG00000158042
KLK4 ENSG00000167749.7 0.016568 0.060659 ENSG00000167749
LRRC52 ENSG00000162763.3 0.076436 0.062472 ENSG00000162763
TEX33 ENSG00000185264.7 0.020979 0.062344 ENSG00000185264
BCL2L12 ENSG00000126453.5 0.010064 0.03087 ENSG00000126453
DRD1 ENSG00000184845.3 0.090017 0.076983 ENSG00000184845
SEMA4G ENSG00000095539.11 0.025395 0.03278 ENSG00000095539
MAP1A ENSG00000166963.8 0.044112 0.042496 ENSG00000166963
DDX42 ENSG00000198231.8 0.074037 0.044216 ENSG00000198231
ATP7B ENSG00000123191.9 0.259553 0.087729 ENSG00000123191
RPP38 ENSG00000152464.10 0.087637 0.070177 ENSG00000152464
METTL14 ENSG00000145388.9 0.071679 0.062265 ENSG00000145388
UBE2D3 ENSG00000109332.15 0.046636 0.043644 ENSG00000109332
IQCF5 ENSG00000214681.3 0.027578 0.033778 ENSG00000214681
TMIGD1 ENSG00000182271.8 0.010181 0.035743 ENSG00000182271
ARMC12 ENSG00000157343.4 0.028095 0.053218 ENSG00000157343
SYNGAP1 ENSG00000197283.8 0.052556 0.058629 ENSG00000197283
ZNF558 ENSG00000167785.4 0.057638 0.061228 ENSG00000167785
F3 ENSG00000117525.9 0.192088 0.081749 ENSG00000117525
URB1 ENSG00000142207.5 0.016161 0.052389 ENSG00000142207
LRP5 ENSG00000162337.7 0.064959 0.063695 ENSG00000162337
SULF1 ENSG00000137573.9 0.048162 0.049135 ENSG00000137573
ZNRF3 ENSG00000183579.11 0.059135 0.04492 ENSG00000183579
LLGL2 ENSG00000073350.9 0.265448 0.091953 ENSG00000073350
EHD4 ENSG00000103966.5 0.070632 0.053626 ENSG00000103966
C12orf36 ENSG00000180861.5 0.079822 0.071457 ENSG00000180861
MS4A7 ENSG00000166927.8 0.19629 0.075822 ENSG00000166927
TCTA ENSG00000145022.4 0.077023 0.052102 ENSG00000145022
HLA-B ENSG00000234745.5 0.040872 0.049211 ENSG00000234745
KIR3DX1 ENSG00000104970.6 0.133385 0.089214 ENSG00000104970
ITGA10 ENSG00000143127.8 0.048101 0.054619 ENSG00000143127
WFDC12 ENSG00000168703.5 0.016621 0.033678 ENSG00000168703
TRIM65 ENSG00000141569.6 0.072977 0.077627 ENSG00000141569
SLC26A10 ENSG00000135502.12 0.019344 0.039608 ENSG00000135502
NUP93 ENSG00000102900.8 0.031198 0.05906 ENSG00000102900
FAM216B ENSG00000179813.2 0.038186 0.050747 ENSG00000179813
EPB41L5 ENSG00000115109.9 0.030122 0.044093 ENSG00000115109
ZNF580 ENSG00000213015.4 0.27654 0.087726 ENSG00000213015
AMOTL2 ENSG00000114019.10 0.062152 0.057481 ENSG00000114019
ZZEF1 ENSG00000074755.10 0.158679 0.078622 ENSG00000074755
RCC1 ENSG00000180198.11 0.013758 0.051369 ENSG00000180198
GRB14 ENSG00000115290.5 0.076132 0.059253 ENSG00000115290
UBFD1 ENSG00000103353.11 0.052353 0.056829 ENSG00000103353
ZNF619 ENSG00000177873.8 0.022445 0.038775 ENSG00000177873
HYOU1 ENSG00000149428.14 0.039601 0.052046 ENSG00000149428
SMIM7 ENSG00000214046.4 0.017779 0.052971 ENSG00000214046
GNGT2 ENSG00000167083.2 0.032172 0.046748 ENSG00000167083
TATDN3 ENSG00000203705.6 0.233714 0.075669 ENSG00000203705
NIPBL ENSG00000164190.12 0.033521 0.048207 ENSG00000164190
ALDOB ENSG00000136872.12 0.229076 0.084562 ENSG00000136872
OMG ENSG00000126861.4 0.031672 0.048912 ENSG00000126861
SCAPER ENSG00000140386.8 0.297827 0.079641 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.237159 0.075949 ENSG00000146223
DNASE1L3 ENSG00000163687.9 0.029198 0.037679 ENSG00000163687
SLC2A3 ENSG00000059804.11 0.084337 0.062977 ENSG00000059804
PXDN ENSG00000130508.6 0.012187 0.05324 ENSG00000130508
SGTA ENSG00000104969.5 0.075584 0.067182 ENSG00000104969
SPDYE4 ENSG00000183318.7 0.076829 0.068983 ENSG00000183318
PEAK1 ENSG00000173517.6 0.077803 0.056944 ENSG00000173517
IL18R1 ENSG00000115604.6 0.11707 0.058827 ENSG00000115604
BIRC5 ENSG00000089685.10 0.07634 0.062757 ENSG00000089685
ZNF391 ENSG00000124613.4 0.022242 0.038077 ENSG00000124613
CAMK2G ENSG00000148660.15 0.107162 0.058788 ENSG00000148660
AMT ENSG00000145020.10 0.242221 0.076471 ENSG00000145020
DFFA ENSG00000160049.7 0.088357 0.063713 ENSG00000160049
FARSB ENSG00000116120.8 0.047025 0.053815 ENSG00000116120
SRP9 ENSG00000143742.8 0.067832 0.06417 ENSG00000143742
ARPP19 ENSG00000128989.6 0.385184 0.083519 ENSG00000128989
HARS ENSG00000170445.8 0.016736 0.03773 ENSG00000170445
KCTD20 ENSG00000112078.9 0.033507 0.047465 ENSG00000112078
SLC19A1 ENSG00000173638.14 0.011714 0.044137 ENSG00000173638
IL36G ENSG00000136688.6 0.033992 0.038675 ENSG00000136688
FAM214A ENSG00000047346.8 0.025196 0.050004 ENSG00000047346
WDR92 ENSG00000243667.2 0.012097 0.031616 ENSG00000243667
NCOR1 ENSG00000141027.16 0.046182 0.066893 ENSG00000141027
LOXL2 ENSG00000134013.11 0.016938 0.031857 ENSG00000134013
TSPAN18 ENSG00000157570.7 0.070343 0.065673 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.275412 0.080657 ENSG00000144161
EML1 ENSG00000066629.12 0.023448 0.058804 ENSG00000066629
DCDC2C ENSG00000214866.3 0.061793 0.058659 ENSG00000214866
CNIH4 ENSG00000143771.7 0.238974 0.074157 ENSG00000143771
RP11-503N18.3 ENSG00000249428.1 0.031745 0.047527 ENSG00000249428
CD59 ENSG00000085063.10 0.289279 0.08081 ENSG00000085063
FBXO11 ENSG00000138081.15 0.029312 0.050789 ENSG00000138081
ZNF860 ENSG00000197385.5 0.071957 0.063509 ENSG00000197385
CTNNBIP1 ENSG00000178585.10 0.018983 0.057593 ENSG00000178585
ROMO1 ENSG00000125995.11 0.091637 0.063165 ENSG00000125995
HOXB4 ENSG00000182742.5 0.016259 0.034757 ENSG00000182742
FMO1 ENSG00000010932.11 0.011376 0.040883 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.09075 0.057168 ENSG00000137822
PDCD1LG2 ENSG00000197646.6 0.045869 0.062867 ENSG00000197646
RASSF5 ENSG00000136653.14 0.055223 0.060918 ENSG00000136653
MYO1G ENSG00000136286.10 0.025386 0.048573 ENSG00000136286
RAB27A ENSG00000069974.11 0.239868 0.076042 ENSG00000069974
MYO9A ENSG00000066933.11 0.070902 0.048437 ENSG00000066933
PIBF1 ENSG00000083535.11 0.051856 0.050298 ENSG00000083535
ARHGAP15 ENSG00000075884.8 0.170385 0.077428 ENSG00000075884
MRPL43 ENSG00000055950.12 0.022706 0.044011 ENSG00000055950
HHAT ENSG00000054392.8 0.075482 0.070351 ENSG00000054392
ZBTB24 ENSG00000112365.4 0.034654 0.041461 ENSG00000112365
HRC ENSG00000130528.7 0.016669 0.045514 ENSG00000130528
MSRB2 ENSG00000148450.8 0.1644 0.089836 ENSG00000148450
RP1-127H14.3 ENSG00000255692.1 0.016645 0.050369 ENSG00000255692
USP8 ENSG00000138592.9 0.098301 0.057502 ENSG00000138592
N4BP2L1 ENSG00000139597.12 0.086235 0.063427 ENSG00000139597
PCDHB3 ENSG00000113205.2 0.157169 0.068619 ENSG00000113205
DOLPP1 ENSG00000167130.13 0.024488 0.041793 ENSG00000167130
SH3RF2 ENSG00000156463.13 0.057974 0.055393 ENSG00000156463
GGA3 ENSG00000125447.12 0.118356 0.069043 ENSG00000125447
HYAL3 ENSG00000186792.11 0.182684 0.08818 ENSG00000186792
IHH ENSG00000163501.5 0.021978 0.042018 ENSG00000163501
THNSL1 ENSG00000185875.8 0.075191 0.069696 ENSG00000185875
TIMM17A ENSG00000134375.6 0.197996 0.088266 ENSG00000134375
LRRC69 ENSG00000214954.4 0.032926 0.051676 ENSG00000214954
B4GALT7 ENSG00000027847.9 0.015428 0.054958 ENSG00000027847
SNX21 ENSG00000124104.14 0.021701 0.060885 ENSG00000124104
CYB5B ENSG00000103018.12 0.011363 0.032697 ENSG00000103018
C1orf148 ENSG00000203684.5 0.070174 0.05602 ENSG00000203684
HPSE2 ENSG00000172987.8 0.148444 0.083579 ENSG00000172987
HPS1 ENSG00000107521.14 0.064592 0.046869 ENSG00000107521
CST6 ENSG00000175315.2 0.010234 0.029558 ENSG00000175315
SERPINB6 ENSG00000124570.13 0.011348 0.02735 ENSG00000124570
FXYD5 ENSG00000089327.10 0.06232 0.064875 ENSG00000089327
METTL24 ENSG00000053328.8 0.022759 0.045951 ENSG00000053328
PCDHB5 ENSG00000113209.6 0.013252 0.037878 ENSG00000113209
MS4A6E ENSG00000166926.4 0.049199 0.048611 ENSG00000166926
ZNF771 ENSG00000179965.7 0.022854 0.031425 ENSG00000179965
FOLH1 ENSG00000086205.12 0.145952 0.080775 ENSG00000086205
ZNF852 ENSG00000178917.10 0.111496 0.065569 ENSG00000178917
CA9 ENSG00000107159.8 0.039686 0.051391 ENSG00000107159
