AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
RABIF ENSG00000183155.4 0.10974 0.072386 ENSG00000183155
ABAT ENSG00000183044.7 0.127772 0.067697 ENSG00000183044
PCP4 ENSG00000183036.6 0.223971 0.085844 ENSG00000183036
C19orf59 ENSG00000183019.3 0.100807 0.070466 ENSG00000183019
CADM1 ENSG00000182985.11 0.108784 0.057485 ENSG00000182985
RGS7 ENSG00000182901.11 0.120239 0.06592 ENSG00000182901
CACNB4 ENSG00000182389.14 0.101454 0.059548 ENSG00000182389
AMIGO1 ENSG00000181754.6 0.187927 0.070301 ENSG00000181754
ZNF792 ENSG00000180884.9 0.112719 0.069422 ENSG00000180884
ZNF816 ENSG00000180257.8 0.443567 0.08218 ENSG00000180257
ZNF664 ENSG00000179195.11 0.117976 0.067313 ENSG00000179195
FOXE1 ENSG00000178919.7 0.109799 0.061577 ENSG00000178919
DNAJC22 ENSG00000178401.10 0.189351 0.077798 ENSG00000178401
WDR6 ENSG00000178252.12 0.397105 0.091227 ENSG00000178252
ZNF114 ENSG00000178150.4 0.127946 0.064218 ENSG00000178150
TIMM22 ENSG00000177370.3 0.204221 0.088609 ENSG00000177370
DSCAML1 ENSG00000177103.9 0.101884 0.065316 ENSG00000177103
MTX3 ENSG00000177034.10 0.187588 0.07342 ENSG00000177034
TCERG1L ENSG00000176769.9 0.143495 0.074474 ENSG00000176769
ZDHHC21 ENSG00000175893.6 0.113859 0.072321 ENSG00000175893
SFN ENSG00000175793.10 0.193266 0.080519 ENSG00000175793
TMEM167A ENSG00000174695.5 0.11842 0.062846 ENSG00000174695
CTSF ENSG00000174080.6 0.118507 0.075201 ENSG00000174080
WFIKKN2 ENSG00000173714.7 0.142255 0.073705 ENSG00000173714
AQPEP ENSG00000172901.15 0.112464 0.068606 ENSG00000172901
TMEM217 ENSG00000172738.7 0.214334 0.079987 ENSG00000172738
MRPL52 ENSG00000172590.14 0.113272 0.07328 ENSG00000172590
DNAI2 ENSG00000171595.9 0.123774 0.076029 ENSG00000171595
COL24A1 ENSG00000171502.10 0.120403 0.06104 ENSG00000171502
UGT2B7 ENSG00000171234.9 0.224899 0.075766 ENSG00000171234
PYGO1 ENSG00000171016.7 0.230166 0.078183 ENSG00000171016
KRT4 ENSG00000170477.8 0.111714 0.072972 ENSG00000170477
MGMT ENSG00000170430.9 0.10662 0.066648 ENSG00000170430
FABP6 ENSG00000170231.11 0.169784 0.074442 ENSG00000170231
FOXD4 ENSG00000170122.4 0.119935 0.062454 ENSG00000170122
SF3B5 ENSG00000169976.5 0.269244 0.086702 ENSG00000169976
PYDC1 ENSG00000169900.3 0.154487 0.063666 ENSG00000169900
PCDH7 ENSG00000169851.11 0.102958 0.056761 ENSG00000169851
HIC2 ENSG00000169635.5 0.105668 0.064246 ENSG00000169635
BMP1 ENSG00000168487.13 0.192574 0.078091 ENSG00000168487
SFTPC ENSG00000168484.8 0.138018 0.075667 ENSG00000168484
SCN11A ENSG00000168356.7 0.165714 0.060583 ENSG00000168356
C11orf84 ENSG00000168005.4 0.140172 0.065373 ENSG00000168005
CD320 ENSG00000167775.6 0.129453 0.073958 ENSG00000167775
AC018755.11 ENSG00000167765.2 0.116489 0.076723 ENSG00000167765
LAIR2 ENSG00000167618.5 0.104653 0.075218 ENSG00000167618
TRAPPC2L ENSG00000167515.6 0.132142 0.067451 ENSG00000167515
TRUB2 ENSG00000167112.7 0.109553 0.06419 ENSG00000167112
ACSF2 ENSG00000167107.8 0.145404 0.070769 ENSG00000167107
SGSM1 ENSG00000167037.14 0.1833 0.073127 ENSG00000167037
RPL27A ENSG00000166441.8 0.127579 0.066122 ENSG00000166441
C1QL3 ENSG00000165985.8 0.131151 0.070376 ENSG00000165985
AQP7 ENSG00000165269.8 0.150337 0.072685 ENSG00000165269
RASEF ENSG00000165105.9 0.139852 0.057732 ENSG00000165105
ABCA1 ENSG00000165029.11 0.11247 0.08037 ENSG00000165029
RPP25L ENSG00000164967.5 0.149828 0.070636 ENSG00000164967
SLC13A4 ENSG00000164707.10 0.116259 0.065168 ENSG00000164707
ERAP1 ENSG00000164307.8 0.101401 0.057051 ENSG00000164307
CASP3 ENSG00000164305.13 0.123767 0.06264 ENSG00000164305
CDCP1 ENSG00000163814.3 0.302958 0.092026 ENSG00000163814
TTC14 ENSG00000163728.6 0.100135 0.069828 ENSG00000163728
HESX1 ENSG00000163666.4 0.107663 0.070921 ENSG00000163666
PRICKLE2 ENSG00000163637.7 0.137523 0.080152 ENSG00000163637
CADPS ENSG00000163618.13 0.187735 0.073233 ENSG00000163618
MRPS18C ENSG00000163319.6 0.360137 0.082749 ENSG00000163319
KCNJ9 ENSG00000162728.4 0.143497 0.070103 ENSG00000162728
AGL ENSG00000162688.11 0.102997 0.069721 ENSG00000162688
PDZK1IP1 ENSG00000162366.3 0.117393 0.067163 ENSG00000162366
DCD ENSG00000161634.7 0.134733 0.076006 ENSG00000161634
TMEM143 ENSG00000161558.6 0.171102 0.079885 ENSG00000161558
MFSD12 ENSG00000161091.8 0.110932 0.056089 ENSG00000161091
FAM207A ENSG00000160256.8 0.141453 0.072795 ENSG00000160256
ICOSLG ENSG00000160223.12 0.113072 0.057605 ENSG00000160223
ZNF362 ENSG00000160094.10 0.106471 0.06885 ENSG00000160094
SLC5A11 ENSG00000158865.8 0.110446 0.065477 ENSG00000158865
TSPAN33 ENSG00000158457.4 0.154441 0.073969 ENSG00000158457
RNF207 ENSG00000158286.8 0.107809 0.063341 ENSG00000158286
PTPDC1 ENSG00000158079.10 0.115511 0.073689 ENSG00000158079
WDR66 ENSG00000158023.5 0.179257 0.070149 ENSG00000158023
ACAN ENSG00000157766.11 0.101534 0.062113 ENSG00000157766
CACNA1D ENSG00000157388.8 0.118692 0.066578 ENSG00000157388
DHRS4 ENSG00000157326.14 0.181388 0.063409 ENSG00000157326
ADAMTS3 ENSG00000156140.4 0.111153 0.058385 ENSG00000156140
PIEZO2 ENSG00000154864.7 0.110236 0.070371 ENSG00000154864
C6orf57 ENSG00000154079.5 0.115344 0.059756 ENSG00000154079
CACNA2D1 ENSG00000153956.11 0.16905 0.076788 ENSG00000153956
PTPRD ENSG00000153707.11 0.206113 0.094766 ENSG00000153707
ASAP1 ENSG00000153317.10 0.123833 0.067099 ENSG00000153317
ANAPC1 ENSG00000153107.7 0.102353 0.062122 ENSG00000153107
UTRN ENSG00000152818.13 0.135226 0.070948 ENSG00000152818
PELO ENSG00000152684.10 0.171165 0.083016 ENSG00000152684
TMEM123 ENSG00000152558.10 0.122227 0.066758 ENSG00000152558
SUV39H2 ENSG00000152455.11 0.169445 0.080828 ENSG00000152455
PDK1 ENSG00000152256.8 0.152895 0.072241 ENSG00000152256
HAUS1 ENSG00000152240.8 0.149475 0.08081 ENSG00000152240
BICD1 ENSG00000151746.9 0.163455 0.068229 ENSG00000151746
CSNK1G3 ENSG00000151292.13 0.101834 0.06183 ENSG00000151292
TWF1 ENSG00000151239.9 0.102371 0.058482 ENSG00000151239
CTAGE5 ENSG00000150527.12 0.10723 0.061217 ENSG00000150527
INA ENSG00000148798.5 0.135462 0.06682 ENSG00000148798
IDI2 ENSG00000148377.5 0.100076 0.065466 ENSG00000148377
MED22 ENSG00000148297.10 0.144088 0.07543 ENSG00000148297
GBGT1 ENSG00000148288.7 0.126928 0.078184 ENSG00000148288
SURF4 ENSG00000148248.9 0.10734 0.074377 ENSG00000148248
ASTN2 ENSG00000148219.12 0.150046 0.081111 ENSG00000148219
FAM135B ENSG00000147724.7 0.100831 0.071985 ENSG00000147724
PROSC ENSG00000147471.7 0.132186 0.066962 ENSG00000147471
SLC2A12 ENSG00000146411.5 0.118227 0.069595 ENSG00000146411
FGD2 ENSG00000146192.10 0.202067 0.081102 ENSG00000146192
MLIP ENSG00000146147.10 0.229858 0.07351 ENSG00000146147
DCDC2 ENSG00000146038.7 0.101256 0.063008 ENSG00000146038
SPINK7 ENSG00000145879.6 0.101828 0.05459 ENSG00000145879
TIFA ENSG00000145365.9 0.141345 0.067014 ENSG00000145365
OCIAD2 ENSG00000145247.7 0.101738 0.056546 ENSG00000145247
MUC4 ENSG00000145113.17 0.186071 0.089577 ENSG00000145113
TM4SF19 ENSG00000145107.10 0.100625 0.076622 ENSG00000145107
MYH15 ENSG00000144821.5 0.162625 0.067852 ENSG00000144821
IL17RD ENSG00000144730.12 0.139711 0.06509 ENSG00000144730
FAM198A ENSG00000144649.4 0.100089 0.062581 ENSG00000144649
DLX1 ENSG00000144355.10 0.156179 0.067463 ENSG00000144355
LYG1 ENSG00000144214.5 0.101889 0.058901 ENSG00000144214
ST6GAL2 ENSG00000144057.11 0.114376 0.056741 ENSG00000144057
EPHX1 ENSG00000143819.8 0.126541 0.062144 ENSG00000143819
MLK4 ENSG00000143674.6 0.262962 0.077634 ENSG00000143674
LYST ENSG00000143669.9 0.147788 0.075467 ENSG00000143669
TIPRL ENSG00000143155.8 0.153141 0.06841 ENSG00000143155
FEM1A ENSG00000141965.3 0.100155 0.06473 ENSG00000141965
hsa-mir-1199 ENSG00000141854.3 0.12345 0.065745 ENSG00000141854
TNFRSF11A ENSG00000141655.11 0.239713 0.093736 ENSG00000141655
RHOT2 ENSG00000140983.8 0.101868 0.062281 ENSG00000140983
GCSH ENSG00000140905.5 0.262411 0.081574 ENSG00000140905
SORD ENSG00000140263.9 0.38801 0.081066 ENSG00000140263
SLC24A4 ENSG00000140090.13 0.182698 0.0841 ENSG00000140090
KRT71 ENSG00000139648.6 0.105792 0.063098 ENSG00000139648
SLCO1C1 ENSG00000139155.4 0.124372 0.073878 ENSG00000139155
HADH ENSG00000138796.11 0.137529 0.062429 ENSG00000138796
NAAA ENSG00000138744.10 0.11143 0.059433 ENSG00000138744
COX17 ENSG00000138495.2 0.150823 0.065522 ENSG00000138495
STAT4 ENSG00000138378.13 0.127145 0.063062 ENSG00000138378
ENTPD1 ENSG00000138185.12 0.2398 0.073682 ENSG00000138185
RAB1A ENSG00000138069.12 0.131254 0.066642 ENSG00000138069
SMAD6 ENSG00000137834.10 0.113152 0.068563 ENSG00000137834
PRKRIR ENSG00000137492.3 0.111599 0.069737 ENSG00000137492
ZSCAN9 ENSG00000137185.7 0.125023 0.071675 ENSG00000137185
ATP6V1G1 ENSG00000136888.6 0.116458 0.072294 ENSG00000136888
KIF12 ENSG00000136883.8 0.114793 0.08084 ENSG00000136883
IL1F10 ENSG00000136697.8 0.123477 0.067072 ENSG00000136697
IL36B ENSG00000136696.6 0.307282 0.084176 ENSG00000136696
SERPINE2 ENSG00000135919.8 0.126075 0.065828 ENSG00000135919
NPL ENSG00000135838.9 0.15399 0.064996 ENSG00000135838
CAPN9 ENSG00000135773.8 0.190729 0.073089 ENSG00000135773
AGT ENSG00000135744.7 0.492629 0.074348 ENSG00000135744
KLHL36 ENSG00000135686.8 0.302306 0.098525 ENSG00000135686
PKIB ENSG00000135549.9 0.148887 0.074269 ENSG00000135549
ETS1 ENSG00000134954.9 0.101401 0.054742 ENSG00000134954
CLOCK ENSG00000134852.10 0.110705 0.063315 ENSG00000134852
KCTD1 ENSG00000134504.8 0.301424 0.095875 ENSG00000134504
FBXO18 ENSG00000134452.14 0.110619 0.067328 ENSG00000134452
ANO3 ENSG00000134343.8 0.102745 0.059069 ENSG00000134343
CHL1 ENSG00000134121.5 0.116944 0.063932 ENSG00000134121
AMPD3 ENSG00000133805.11 0.109239 0.063839 ENSG00000133805
SPINK5 ENSG00000133710.11 0.147542 0.063654 ENSG00000133710
SLC2A11 ENSG00000133460.15 0.249516 0.085129 ENSG00000133460
MYH11 ENSG00000133392.11 0.118085 0.081653 ENSG00000133392
CNDP2 ENSG00000133313.10 0.17009 0.078853 ENSG00000133313
TMCC2 ENSG00000133069.10 0.113357 0.061452 ENSG00000133069
IQCA1 ENSG00000132321.12 0.120853 0.070543 ENSG00000132321
FCRLA ENSG00000132185.12 0.147922 0.073987 ENSG00000132185
DCAF15 ENSG00000132017.6 0.150163 0.069682 ENSG00000132017
LLGL1 ENSG00000131899.6 0.111874 0.062827 ENSG00000131899
NINJ1 ENSG00000131669.5 0.106806 0.056442 ENSG00000131669
GINS2 ENSG00000131153.4 0.211965 0.094053 ENSG00000131153
EMC8 ENSG00000131148.4 0.19019 0.092615 ENSG00000131148
PKDREJ ENSG00000130943.5 0.342294 0.088686 ENSG00000130943
SLC7A10 ENSG00000130876.6 0.181302 0.076896 ENSG00000130876
CYP2E1 ENSG00000130649.5 0.262205 0.079065 ENSG00000130649
ZNF557 ENSG00000130544.7 0.211904 0.084519 ENSG00000130544
GAMT ENSG00000130005.7 0.103525 0.061645 ENSG00000130005
ART1 ENSG00000129744.2 0.144769 0.07917 ENSG00000129744
AJUBA ENSG00000129474.11 0.116337 0.074294 ENSG00000129474
MYO5C ENSG00000128833.8 0.239895 0.087038 ENSG00000128833
ATP6V1F ENSG00000128524.4 0.104128 0.052478 ENSG00000128524
TUBA4A ENSG00000127824.9 0.111152 0.073898 ENSG00000127824
BCL11B ENSG00000127152.13 0.203804 0.07631 ENSG00000127152
MAP2K2 ENSG00000126934.9 0.109835 0.068978 ENSG00000126934
BECN1 ENSG00000126581.8 0.121203 0.062065 ENSG00000126581
HCST ENSG00000126264.5 0.115126 0.066791 ENSG00000126264
RBM42 ENSG00000126254.7 0.132537 0.078083 ENSG00000126254
IL37 ENSG00000125571.5 0.10178 0.055962 ENSG00000125571
IL1B ENSG00000125538.7 0.108806 0.055149 ENSG00000125538
CPNE5 ENSG00000124772.7 0.188102 0.085896 ENSG00000124772
KLHL31 ENSG00000124743.5 0.177461 0.069407 ENSG00000124743
DNAH8 ENSG00000124721.13 0.385513 0.084109 ENSG00000124721
ATP5E ENSG00000124172.5 0.145008 0.076532 ENSG00000124172
CCDC91 ENSG00000123106.6 0.105702 0.052148 ENSG00000123106
C7orf49 ENSG00000122783.12 0.125752 0.067568 ENSG00000122783
SPINK4 ENSG00000122711.4 0.183246 0.067158 ENSG00000122711
NBPF14 ENSG00000122497.13 0.184042 0.068275 ENSG00000122497
CCR2 ENSG00000121807.5 0.105114 0.055248 ENSG00000121807
TMEM39B ENSG00000121775.13 0.154792 0.070246 ENSG00000121775
TBC1D15 ENSG00000121749.11 0.110667 0.064603 ENSG00000121749
AKAP1 ENSG00000121057.8 0.134405 0.076188 ENSG00000121057
TMPO ENSG00000120802.9 0.106451 0.058443 ENSG00000120802
CRHR1 ENSG00000120088.10 0.115444 0.062059 ENSG00000120088
C10orf95 ENSG00000120055.5 0.101658 0.066039 ENSG00000120055
IFIT3 ENSG00000119917.9 0.139494 0.07114 ENSG00000119917
HEATR1 ENSG00000119285.6 0.14651 0.073153 ENSG00000119285
C2orf40 ENSG00000119147.5 0.157834 0.074726 ENSG00000119147
GDA ENSG00000119125.12 0.204349 0.073371 ENSG00000119125
USP35 ENSG00000118369.8 0.105375 0.064041 ENSG00000118369
ATP10B ENSG00000118322.8 0.147854 0.0768 ENSG00000118322
KMT2A ENSG00000118058.16 0.145291 0.07193 ENSG00000118058
NSL1 ENSG00000117697.10 0.102197 0.067172 ENSG00000117697
NENF ENSG00000117691.5 0.157993 0.065912 ENSG00000117691
MAN1C1 ENSG00000117643.10 0.125578 0.060023 ENSG00000117643
KDM5B ENSG00000117139.12 0.104065 0.065373 ENSG00000117139
TFAP2E ENSG00000116819.6 0.100854 0.060191 ENSG00000116819
UCHL5 ENSG00000116750.8 0.105083 0.057338 ENSG00000116750
GADD45A ENSG00000116717.7 0.112813 0.060478 ENSG00000116717
DHCR24 ENSG00000116133.7 0.148778 0.068011 ENSG00000116133
PDCL3 ENSG00000115539.9 0.18429 0.074118 ENSG00000115539
COQ10B ENSG00000115520.4 0.124212 0.065902 ENSG00000115520
REEP6 ENSG00000115255.6 0.111846 0.065868 ENSG00000115255
STEAP3 ENSG00000115107.15 0.32065 0.082432 ENSG00000115107
IL1A ENSG00000115008.5 0.210339 0.077956 ENSG00000115008
TTC33 ENSG00000113638.8 0.128049 0.072448 ENSG00000113638
TARS ENSG00000113407.9 0.131526 0.068287 ENSG00000113407
WISP3 ENSG00000112761.14 0.343147 0.076545 ENSG00000112761
RBM24 ENSG00000112183.10 0.100493 0.073358 ENSG00000112183
RNF8 ENSG00000112130.12 0.111462 0.067744 ENSG00000112130
ADTRP ENSG00000111863.8 0.120355 0.07154 ENSG00000111863
ENO2 ENSG00000111674.4 0.10979 0.065109 ENSG00000111674
UHRF1BP1L ENSG00000111647.8 0.145835 0.069242 ENSG00000111647
RAB5B ENSG00000111540.11 0.218339 0.084323 ENSG00000111540
MAGOHB ENSG00000111196.5 0.100513 0.056356 ENSG00000111196
CARS ENSG00000110619.12 0.126937 0.074151 ENSG00000110619
SLC1A2 ENSG00000110436.7 0.103786 0.072373 ENSG00000110436
SNX25 ENSG00000109762.11 0.15253 0.081876 ENSG00000109762
GAB1 ENSG00000109458.4 0.110744 0.059601 ENSG00000109458
RNF43 ENSG00000108375.8 0.107941 0.061413 ENSG00000108375
TSPAN14 ENSG00000108219.9 0.173147 0.070733 ENSG00000108219
RPL28 ENSG00000108107.8 0.134505 0.076325 ENSG00000108107
PITRM1 ENSG00000107959.11 0.250393 0.081937 ENSG00000107959
DOCK8 ENSG00000107099.11 0.356435 0.091047 ENSG00000107099
KIAA1432 ENSG00000107036.7 0.141381 0.063882 ENSG00000107036
SERPINE1 ENSG00000106366.7 0.110814 0.058945 ENSG00000106366
TAX1BP1 ENSG00000106052.8 0.192876 0.072772 ENSG00000106052
PLEKHA4 ENSG00000105559.7 0.124744 0.070325 ENSG00000105559
ZNRF4 ENSG00000105428.4 0.144112 0.080452 ENSG00000105428
RPS19 ENSG00000105372.2 0.206109 0.078454 ENSG00000105372
MYH14 ENSG00000105357.11 0.219359 0.086004 ENSG00000105357
RPS16 ENSG00000105193.4 0.104032 0.062117 ENSG00000105193
SLC1A6 ENSG00000105143.8 0.145066 0.067874 ENSG00000105143
TLE6 ENSG00000104953.14 0.193919 0.084832 ENSG00000104953
RETN ENSG00000104918.4 0.108525 0.076027 ENSG00000104918
CD37 ENSG00000104894.7 0.135551 0.077468 ENSG00000104894
DOT1L ENSG00000104885.12 0.106291 0.073019 ENSG00000104885
FZD3 ENSG00000104290.6 0.119921 0.063949 ENSG00000104290
RPAP1 ENSG00000103932.7 0.118454 0.069831 ENSG00000103932
SLC6A2 ENSG00000103546.14 0.586803 0.07219 ENSG00000103546
CPPED1 ENSG00000103381.7 0.129876 0.074012 ENSG00000103381
CRISPLD2 ENSG00000103196.7 0.159976 0.093573 ENSG00000103196
HSDL1 ENSG00000103160.7 0.11728 0.081309 ENSG00000103160
CMC2 ENSG00000103121.4 0.105296 0.078012 ENSG00000103121
MT4 ENSG00000102891.3 0.458992 0.083377 ENSG00000102891
MEDAG ENSG00000102802.5 0.160248 0.072153 ENSG00000102802
HTR2A ENSG00000102468.6 0.134619 0.070495 ENSG00000102468
FGF14 ENSG00000102466.11 0.110294 0.069501 ENSG00000102466
NALCN ENSG00000102452.11 0.210458 0.084287 ENSG00000102452
KIAA0226L ENSG00000102445.14 0.184278 0.07243 ENSG00000102445
PXMP4 ENSG00000101417.7 0.10852 0.069864 ENSG00000101417
TTI1 ENSG00000101407.8 0.128622 0.074625 ENSG00000101407
GMEB2 ENSG00000101216.6 0.144953 0.073694 ENSG00000101216
GSKIP ENSG00000100744.10 0.133555 0.067432 ENSG00000100744
PPM1A ENSG00000100614.13 0.147872 0.075685 ENSG00000100614
CHGA ENSG00000100604.8 0.135279 0.060379 ENSG00000100604
GZMB ENSG00000100453.8 0.156374 0.07218 ENSG00000100453
MLC1 ENSG00000100427.11 0.206349 0.074549 ENSG00000100427
ARSA ENSG00000100299.12 0.113424 0.059891 ENSG00000100299
FBXO7 ENSG00000100225.13 0.146916 0.071131 ENSG00000100225
HCN2 ENSG00000099822.2 0.106061 0.058501 ENSG00000099822
OCEL1 ENSG00000099330.4 0.199432 0.081755 ENSG00000099330
CDC7 ENSG00000097046.8 0.12634 0.062233 ENSG00000097046
MYO3A ENSG00000095777.10 0.230248 0.07636 ENSG00000095777
TLL2 ENSG00000095587.8 0.154421 0.068525 ENSG00000095587
ZC3HC1 ENSG00000091732.11 0.158198 0.070286 ENSG00000091732
SLC26A4 ENSG00000091137.7 0.127306 0.068635 ENSG00000091137
FCGBP ENSG00000090920.9 0.11276 0.058734 ENSG00000090920
ANKRD10 ENSG00000088448.10 0.112942 0.075941 ENSG00000088448
SULT2B1 ENSG00000088002.7 0.105581 0.070925 ENSG00000088002
AQP6 ENSG00000086159.8 0.13012 0.06895 ENSG00000086159
ERC1 ENSG00000082805.15 0.108391 0.056375 ENSG00000082805
COL19A1 ENSG00000082293.8 0.128107 0.066062 ENSG00000082293
RIF1 ENSG00000080345.12 0.195023 0.074624 ENSG00000080345
DCT ENSG00000080166.11 0.127932 0.06738 ENSG00000080166
SDF4 ENSG00000078808.12 0.10768 0.057328 ENSG00000078808
PPP2R5C ENSG00000078304.15 0.141825 0.074082 ENSG00000078304
LAMP3 ENSG00000078081.3 0.103688 0.065223 ENSG00000078081
MARK3 ENSG00000075413.13 0.230167 0.090579 ENSG00000075413
MOV10L1 ENSG00000073146.11 0.175972 0.07689 ENSG00000073146
SLC6A15 ENSG00000072041.12 0.162323 0.075799 ENSG00000072041
POLB ENSG00000070501.7 0.133679 0.060155 ENSG00000070501
DHX29 ENSG00000067248.5 0.113893 0.060465 ENSG00000067248
STAG3 ENSG00000066923.13 0.141265 0.066933 ENSG00000066923
FAM107B ENSG00000065809.9 0.112011 0.080547 ENSG00000065809
GSTO2 ENSG00000065621.9 0.111681 0.060056 ENSG00000065621
LTK ENSG00000062524.11 0.109947 0.060154 ENSG00000062524
COL11A1 ENSG00000060718.14 0.13691 0.062847 ENSG00000060718
PTPRU ENSG00000060656.15 0.119824 0.051443 ENSG00000060656
TNIP3 ENSG00000050730.11 0.130117 0.070431 ENSG00000050730
PTGER3 ENSG00000050628.16 0.211592 0.068164 ENSG00000050628
CAPG ENSG00000042493.11 0.107098 0.07367 ENSG00000042493
CHPF2 ENSG00000033100.10 0.148799 0.081599 ENSG00000033100
RANBP3 ENSG00000031823.10 0.106094 0.08015 ENSG00000031823
SERPINB1 ENSG00000021355.8 0.105395 0.071088 ENSG00000021355
ISL1 ENSG00000016082.10 0.138072 0.069199 ENSG00000016082
CD6 ENSG00000013725.10 0.152727 0.079796 ENSG00000013725
TTC19 ENSG00000011295.11 0.11037 0.073112 ENSG00000011295
IFFO1 ENSG00000010295.15 0.103797 0.056866 ENSG00000010295
TSPAN6 ENSG00000000003.10 0.154969 0.075322 ENSG00000000003
