AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
LRRC4B ENSG00000131409.8 0.151851 0.0808 ENSG00000131409
APBA3 ENSG00000011132.7 0.181452 0.088767 ENSG00000011132
POLR2M ENSG00000255529.3 0.075224 0.061232 ENSG00000255529
N4BP2 ENSG00000078177.9 0.072132 0.064893 ENSG00000078177
MANSC1 ENSG00000111261.9 0.05785 0.048356 ENSG00000111261
LYPD6 ENSG00000187123.10 0.114237 0.074386 ENSG00000187123
ACTB ENSG00000075624.9 0.075589 0.063045 ENSG00000075624
ZMYND11 ENSG00000015171.14 0.083718 0.054221 ENSG00000015171
DIP2B ENSG00000066084.8 0.056483 0.050434 ENSG00000066084
GABRB1 ENSG00000163288.9 0.074842 0.055752 ENSG00000163288
LRRC39 ENSG00000122477.8 0.063823 0.053255 ENSG00000122477
KIAA1211 ENSG00000109265.8 0.11939 0.074936 ENSG00000109265
RHOBTB2 ENSG00000008853.12 0.052028 0.057209 ENSG00000008853
UVSSA ENSG00000163945.11 0.062957 0.056235 ENSG00000163945
TMEM17 ENSG00000186889.5 0.097627 0.071859 ENSG00000186889
RAB2B ENSG00000129472.8 0.101705 0.079021 ENSG00000129472
CATSPERD ENSG00000174898.11 0.192889 0.086207 ENSG00000174898
RPSAP58 ENSG00000205246.4 0.148342 0.086571 ENSG00000205246
HOXA11 ENSG00000005073.5 0.096239 0.067166 ENSG00000005073
FBLN5 ENSG00000140092.10 0.05411 0.067003 ENSG00000140092
ABCD3 ENSG00000117528.7 0.100359 0.066632 ENSG00000117528
POLD4 ENSG00000175482.4 0.055933 0.053258 ENSG00000175482
SHC4 ENSG00000185634.7 0.11272 0.071085 ENSG00000185634
INO80B ENSG00000115274.10 0.079831 0.053553 ENSG00000115274
COG2 ENSG00000135775.8 0.093595 0.067308 ENSG00000135775
LAMB1 ENSG00000091136.9 0.066144 0.058475 ENSG00000091136
DCP2 ENSG00000172795.11 0.092882 0.057396 ENSG00000172795
SDS ENSG00000135094.6 0.059933 0.059894 ENSG00000135094
HLA-A ENSG00000206503.7 0.08273 0.068541 ENSG00000206503
ZFP69B ENSG00000187801.10 0.064294 0.056841 ENSG00000187801
FAM187B ENSG00000177558.3 0.05706 0.05432 ENSG00000177558
NDUFA8 ENSG00000119421.5 0.056373 0.058748 ENSG00000119421
PCDH20 ENSG00000197991.10 0.06764 0.056241 ENSG00000197991
BRAF ENSG00000157764.7 0.053868 0.062241 ENSG00000157764
SPTBN5 ENSG00000137877.8 0.081807 0.054177 ENSG00000137877
TPM1 ENSG00000140416.15 0.142241 0.075993 ENSG00000140416
SLC39A2 ENSG00000165794.5 0.062174 0.056239 ENSG00000165794
MB21D1 ENSG00000164430.11 0.0723 0.05328 ENSG00000164430
C1orf100 ENSG00000173728.6 0.102868 0.074485 ENSG00000173728
ADAMTS5 ENSG00000154736.5 0.096352 0.0633 ENSG00000154736
SLC2A1 ENSG00000117394.15 0.104521 0.060891 ENSG00000117394
DSP ENSG00000096696.9 0.108349 0.07283 ENSG00000096696
TSG101 ENSG00000074319.8 0.054259 0.061982 ENSG00000074319
RPS21 ENSG00000171858.13 0.131997 0.075184 ENSG00000171858
PSMD7 ENSG00000103035.6 0.143747 0.083125 ENSG00000103035
KRT9 ENSG00000171403.5 0.055408 0.045502 ENSG00000171403
IGFL2 ENSG00000204866.4 0.078136 0.070553 ENSG00000204866
NSUN7 ENSG00000179299.12 0.102509 0.066572 ENSG00000179299
PDX1 ENSG00000139515.5 0.111884 0.077929 ENSG00000139515
SH3GL1 ENSG00000141985.5 0.083167 0.077895 ENSG00000141985
DAXX ENSG00000204209.6 0.059073 0.048332 ENSG00000204209
E2F2 ENSG00000007968.6 0.078807 0.05833 ENSG00000007968
ZNF74 ENSG00000185252.13 0.097819 0.085439 ENSG00000185252
ACKR2 ENSG00000144648.9 0.088125 0.059564 ENSG00000144648
KCTD17 ENSG00000100379.13 0.108412 0.074554 ENSG00000100379
RAMP3 ENSG00000122679.4 0.052312 0.046467 ENSG00000122679
PID1 ENSG00000153823.14 0.105996 0.061161 ENSG00000153823
TANK ENSG00000136560.9 0.09367 0.05597 ENSG00000136560
CCDC173 ENSG00000154479.8 0.054627 0.0566 ENSG00000154479
CR1 ENSG00000203710.6 0.084381 0.070234 ENSG00000203710
ECE1 ENSG00000117298.10 0.067922 0.062022 ENSG00000117298
UQCRC1 ENSG00000010256.6 0.056805 0.050534 ENSG00000010256
RGS9 ENSG00000108370.11 0.087886 0.06385 ENSG00000108370
EIF6 ENSG00000242372.2 0.054604 0.042468 ENSG00000242372
C9orf37 ENSG00000203993.3 0.075512 0.067681 ENSG00000203993
CNOT4 ENSG00000080802.14 0.053617 0.056993 ENSG00000080802
RRAGA ENSG00000155876.4 0.098083 0.063408 ENSG00000155876
CREBRF ENSG00000164463.8 0.079123 0.068676 ENSG00000164463
HOXD9 ENSG00000128709.10 0.086397 0.058474 ENSG00000128709
C5orf51 ENSG00000205765.4 0.08865 0.064936 ENSG00000205765
STK33 ENSG00000130413.11 0.320596 0.08266 ENSG00000130413
GAD2 ENSG00000136750.7 0.111967 0.069258 ENSG00000136750
FOXS1 ENSG00000179772.6 0.073548 0.058145 ENSG00000179772
TCHH ENSG00000159450.8 0.064751 0.056314 ENSG00000159450
LIPK ENSG00000204021.3 0.051313 0.051502 ENSG00000204021
EIF4A2 ENSG00000156976.10 0.058286 0.051418 ENSG00000156976
ZFPM2 ENSG00000169946.9 0.09461 0.074061 ENSG00000169946
NPIPB5 ENSG00000243716.6 0.099163 0.064443 ENSG00000243716
EGF ENSG00000138798.7 0.051832 0.048208 ENSG00000138798
GRHL2 ENSG00000083307.6 0.051083 0.058181 ENSG00000083307
RP11-419C5.2 ENSG00000226232.3 0.059321 0.044736 ENSG00000226232
PDE9A ENSG00000160191.13 0.060286 0.043812 ENSG00000160191
GABRA5 ENSG00000186297.7 0.097763 0.073604 ENSG00000186297
GLCE ENSG00000138604.5 0.07468 0.068321 ENSG00000138604
NELL2 ENSG00000184613.6 0.260673 0.0705 ENSG00000184613
PPP4R1L ENSG00000124224.12 0.066266 0.057226 ENSG00000124224
SIGLEC12 ENSG00000254521.2 0.093823 0.068426 ENSG00000254521
ASB15 ENSG00000146809.8 0.051147 0.048195 ENSG00000146809
PAICS ENSG00000128050.4 0.099217 0.064387 ENSG00000128050
GEMIN4 ENSG00000179409.6 0.067961 0.049529 ENSG00000179409
COL7A1 ENSG00000114270.11 0.083949 0.05942 ENSG00000114270
HBA1 ENSG00000206172.4 0.05849 0.082897 ENSG00000206172
ZNF728 ENSG00000269067.1 0.0507 0.055197 ENSG00000269067
LIPH ENSG00000163898.5 0.113429 0.069231 ENSG00000163898
COTL1 ENSG00000103187.6 0.129187 0.088714 ENSG00000103187
TSPO2 ENSG00000112212.7 0.050199 0.055825 ENSG00000112212
ATP13A5 ENSG00000187527.6 0.052379 0.04569 ENSG00000187527
EDEM3 ENSG00000116406.14 0.053721 0.050792 ENSG00000116406
MAPT ENSG00000186868.11 0.061079 0.048026 ENSG00000186868
OXCT1 ENSG00000083720.8 0.061139 0.062748 ENSG00000083720
DACT2 ENSG00000164488.6 0.077012 0.062007 ENSG00000164488
MGARP ENSG00000137463.4 0.058335 0.047571 ENSG00000137463
DHRS4L2 ENSG00000187630.10 0.117555 0.052636 ENSG00000187630
ARID5A ENSG00000196843.11 0.055437 0.056689 ENSG00000196843
PPP1R3A ENSG00000154415.3 0.35167 0.0853 ENSG00000154415
WDR72 ENSG00000166415.10 0.375325 0.08272 ENSG00000166415
PBX1 ENSG00000185630.13 0.13054 0.070346 ENSG00000185630
GRB2 ENSG00000177885.9 0.107671 0.069021 ENSG00000177885
RPS29 ENSG00000213741.4 0.093363 0.063453 ENSG00000213741
TMEM178B ENSG00000261115.1 0.148526 0.069457 ENSG00000261115
CCL3L3 ENSG00000256515.3 0.059722 0.052762 ENSG00000256515
GPC6 ENSG00000183098.6 0.240122 0.083364 ENSG00000183098
PRCD ENSG00000214140.6 0.065738 0.063132 ENSG00000214140
KIF21A ENSG00000139116.13 0.079584 0.058915 ENSG00000139116
PCGF2 ENSG00000056661.9 0.237926 0.084602 ENSG00000056661
SPOCK1 ENSG00000152377.8 0.058859 0.051508 ENSG00000152377
VWA8 ENSG00000102763.11 0.052855 0.053929 ENSG00000102763
ZNF587B ENSG00000269343.2 0.084853 0.063506 ENSG00000269343
HEATR6 ENSG00000068097.10 0.056874 0.044873 ENSG00000068097
SP100 ENSG00000067066.12 0.059876 0.047112 ENSG00000067066
MRRF ENSG00000148187.12 0.053824 0.074794 ENSG00000148187
TMEM211 ENSG00000206069.4 0.057747 0.066353 ENSG00000206069
TKT ENSG00000163931.11 0.059481 0.0546 ENSG00000163931
EGR1 ENSG00000120738.7 0.061281 0.041135 ENSG00000120738
TSLP ENSG00000145777.10 0.274025 0.075122 ENSG00000145777
RPE65 ENSG00000116745.6 0.12041 0.06627 ENSG00000116745
STAM2 ENSG00000115145.5 0.077241 0.055428 ENSG00000115145
TAF13 ENSG00000197780.5 0.168714 0.08674 ENSG00000197780
STX3 ENSG00000166900.10 0.0762 0.04876 ENSG00000166900
CCDC163P ENSG00000236624.4 0.086664 0.055594 ENSG00000236624
TRNT1 ENSG00000072756.12 0.138472 0.064313 ENSG00000072756
PRRG2 ENSG00000126460.6 0.118262 0.064346 ENSG00000126460
ESRRB ENSG00000119715.10 0.103347 0.061637 ENSG00000119715
SLC26A6 ENSG00000225697.6 0.056866 0.055573 ENSG00000225697
ZNF317 ENSG00000130803.10 0.097686 0.064906 ENSG00000130803
ATG16L1 ENSG00000085978.17 0.083861 0.064215 ENSG00000085978
SOGA2 ENSG00000168502.13 0.094287 0.075221 ENSG00000168502
BVES ENSG00000112276.9 0.063756 0.057658 ENSG00000112276
COL5A1 ENSG00000130635.11 0.065287 0.049684 ENSG00000130635
ZNF503 ENSG00000165655.14 0.112224 0.064092 ENSG00000165655
LDHB ENSG00000111716.8 0.078696 0.058001 ENSG00000111716
PIGS ENSG00000087111.16 0.08515 0.066164 ENSG00000087111
MUTYH ENSG00000132781.12 0.052253 0.052417 ENSG00000132781
ISX ENSG00000175329.8 0.092914 0.064283 ENSG00000175329
LMTK2 ENSG00000164715.5 0.057816 0.052173 ENSG00000164715
BCAR3 ENSG00000137936.12 0.065155 0.050838 ENSG00000137936
PELP1 ENSG00000141456.10 0.079194 0.061611 ENSG00000141456
CA11 ENSG00000063180.4 0.061023 0.055999 ENSG00000063180
GRIN2A ENSG00000183454.9 0.067032 0.051808 ENSG00000183454
TLDC1 ENSG00000140950.11 0.063144 0.069756 ENSG00000140950
DUS3L ENSG00000141994.11 0.121159 0.078204 ENSG00000141994
TP53INP2 ENSG00000078804.8 0.059424 0.048586 ENSG00000078804
GUCA2B ENSG00000044012.3 0.066391 0.05031 ENSG00000044012
C5orf24 ENSG00000181904.8 0.171543 0.073741 ENSG00000181904
PLA2R1 ENSG00000153246.7 0.126888 0.071098 ENSG00000153246
MAP7D1 ENSG00000116871.11 0.084862 0.070229 ENSG00000116871
CRMP1 ENSG00000072832.10 0.146799 0.079371 ENSG00000072832
ACRBP ENSG00000111644.3 0.055556 0.046864 ENSG00000111644
DKKL1 ENSG00000104901.2 0.167562 0.075677 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.063373 0.052169 ENSG00000152583
AMZ1 ENSG00000174945.9 0.073993 0.055918 ENSG00000174945
SYMPK ENSG00000125755.13 0.092795 0.06653 ENSG00000125755
ENHO ENSG00000168913.6 0.06087 0.049279 ENSG00000168913
CHODL ENSG00000154645.9 0.050404 0.04771 ENSG00000154645
CACNA1A ENSG00000141837.14 0.075265 0.067171 ENSG00000141837
NPC1L1 ENSG00000015520.10 0.098047 0.057037 ENSG00000015520
SASS6 ENSG00000156876.8 0.067907 0.060443 ENSG00000156876
ZNF415 ENSG00000170954.7 0.197936 0.085249 ENSG00000170954
DZIP1 ENSG00000134874.13 0.080065 0.054742 ENSG00000134874
CCDC36 ENSG00000173421.12 0.125462 0.061817 ENSG00000173421
SNPH ENSG00000101298.9 0.125143 0.084954 ENSG00000101298
CTSH ENSG00000103811.11 0.142619 0.073043 ENSG00000103811
DDR1 ENSG00000204580.7 0.06484 0.055298 ENSG00000204580
RIN2 ENSG00000132669.8 0.083953 0.062848 ENSG00000132669
ZNF467 ENSG00000181444.8 0.059922 0.05117 ENSG00000181444
ERV3-1 ENSG00000213462.4 0.055051 0.051914 ENSG00000213462
MAP1LC3C ENSG00000197769.5 0.08105 0.063762 ENSG00000197769
NOP16 ENSG00000048162.15 0.130798 0.07414 ENSG00000048162
FAT3 ENSG00000165323.11 0.078536 0.058445 ENSG00000165323
TTL ENSG00000114999.6 0.056741 0.04461 ENSG00000114999
LRP8 ENSG00000157193.10 0.097398 0.06006 ENSG00000157193
DYNC1LI1 ENSG00000144635.4 0.103461 0.060595 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.168271 0.067893 ENSG00000014164
IKZF3 ENSG00000161405.12 0.057187 0.055969 ENSG00000161405
WDYHV1 ENSG00000156795.2 0.080816 0.06823 ENSG00000156795
BEST2 ENSG00000039987.2 0.064443 0.051635 ENSG00000039987
SH3BGRL2 ENSG00000198478.6 0.059063 0.054166 ENSG00000198478
STOML1 ENSG00000067221.9 0.107516 0.061167 ENSG00000067221
KCNK5 ENSG00000164626.8 0.053358 0.061494 ENSG00000164626
MAN2B2 ENSG00000013288.4 0.139181 0.080134 ENSG00000013288
FAM21C ENSG00000172661.13 0.050725 0.048984 ENSG00000172661
TMEM74 ENSG00000164841.4 0.063242 0.056008 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.109197 0.069264 ENSG00000130347
DUOX1 ENSG00000137857.13 0.141196 0.067844 ENSG00000137857
ZNF224 ENSG00000267680.1 0.06675 0.058786 ENSG00000267680
MCAT ENSG00000100294.7 0.102822 0.069329 ENSG00000100294
UPK1A ENSG00000105668.3 0.074042 0.056947 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.091026 0.06026 ENSG00000173457
RHOB ENSG00000143878.8 0.100413 0.060187 ENSG00000143878
PRDM6 ENSG00000061455.9 0.114951 0.067261 ENSG00000061455
P4HA3 ENSG00000149380.7 0.074954 0.055802 ENSG00000149380
MIDN ENSG00000167470.8 0.059423 0.072814 ENSG00000167470
PIP4K2B ENSG00000141720.7 0.055221 0.059364 ENSG00000141720
TSTD2 ENSG00000136925.10 0.11184 0.070302 ENSG00000136925
TPH1 ENSG00000129167.5 0.085 0.056003 ENSG00000129167
SMU1 ENSG00000122692.7 0.055725 0.04755 ENSG00000122692
SLC9B2 ENSG00000164038.10 0.072203 0.056977 ENSG00000164038
TEX33 ENSG00000185264.7 0.057172 0.070496 ENSG00000185264
SPATA3 ENSG00000173699.11 0.059383 0.053961 ENSG00000173699
DRD1 ENSG00000184845.3 0.052066 0.065213 ENSG00000184845
ESPN ENSG00000187017.10 0.089421 0.060392 ENSG00000187017
RPP38 ENSG00000152464.10 0.064658 0.064873 ENSG00000152464
METTL14 ENSG00000145388.9 0.068682 0.06062 ENSG00000145388
TMIGD1 ENSG00000182271.8 0.065497 0.048115 ENSG00000182271
F3 ENSG00000117525.9 0.096956 0.061951 ENSG00000117525
URB1 ENSG00000142207.5 0.087595 0.06261 ENSG00000142207
LRP5 ENSG00000162337.7 0.156571 0.075208 ENSG00000162337
BCL11A ENSG00000119866.16 0.082826 0.069117 ENSG00000119866
ZNRF3 ENSG00000183579.11 0.064757 0.044918 ENSG00000183579
C12orf36 ENSG00000180861.5 0.120988 0.074907 ENSG00000180861
KIR3DX1 ENSG00000104970.6 0.134729 0.083172 ENSG00000104970
SYDE2 ENSG00000097096.8 0.051075 0.058337 ENSG00000097096
CRIPAK ENSG00000179979.7 0.114894 0.064985 ENSG00000179979
PLOD2 ENSG00000152952.7 0.058005 0.047522 ENSG00000152952
AMOTL2 ENSG00000114019.10 0.150528 0.077156 ENSG00000114019
ZZEF1 ENSG00000074755.10 0.180023 0.084839 ENSG00000074755
RCC1 ENSG00000180198.11 0.066702 0.059592 ENSG00000180198
GRB14 ENSG00000115290.5 0.120802 0.061825 ENSG00000115290
EMX2 ENSG00000170370.10 0.084755 0.066711 ENSG00000170370
TATDN3 ENSG00000203705.6 0.072927 0.050622 ENSG00000203705
ALDOB ENSG00000136872.12 0.284907 0.08768 ENSG00000136872
SCAPER ENSG00000140386.8 0.055119 0.043913 ENSG00000140386
YRDC ENSG00000196449.3 0.053719 0.044157 ENSG00000196449
SPDYE4 ENSG00000183318.7 0.092954 0.074876 ENSG00000183318
IL18R1 ENSG00000115604.6 0.12976 0.059683 ENSG00000115604
BIRC5 ENSG00000089685.10 0.238505 0.083588 ENSG00000089685
TMED10 ENSG00000170348.4 0.054136 0.055663 ENSG00000170348
CTSO ENSG00000256043.2 0.075627 0.067177 ENSG00000256043
DFFA ENSG00000160049.7 0.054114 0.061176 ENSG00000160049
FARSB ENSG00000116120.8 0.070927 0.06353 ENSG00000116120
SRP9 ENSG00000143742.8 0.093611 0.06363 ENSG00000143742
WDR92 ENSG00000243667.2 0.073654 0.050112 ENSG00000243667
ZC3H8 ENSG00000144161.7 0.110343 0.06298 ENSG00000144161
EML1 ENSG00000066629.12 0.076484 0.066638 ENSG00000066629
DCDC2C ENSG00000214866.3 0.138431 0.070836 ENSG00000214866
RHOJ ENSG00000126785.8 0.142212 0.06854 ENSG00000126785
UCP3 ENSG00000175564.8 0.086497 0.068505 ENSG00000175564
ZNF860 ENSG00000197385.5 0.15515 0.080049 ENSG00000197385
PAH ENSG00000171759.4 0.076553 0.062571 ENSG00000171759
ROMO1 ENSG00000125995.11 0.104731 0.064249 ENSG00000125995
IGFBP6 ENSG00000167779.3 0.050908 0.048023 ENSG00000167779
TTC6 ENSG00000139865.12 0.075606 0.075988 ENSG00000139865
RAB27A ENSG00000069974.11 0.103112 0.067014 ENSG00000069974
MRPL43 ENSG00000055950.12 0.228862 0.083342 ENSG00000055950
N4BP2L1 ENSG00000139597.12 0.058309 0.05561 ENSG00000139597
CHCHD7 ENSG00000170791.13 0.05545 0.051526 ENSG00000170791
PCDHB3 ENSG00000113205.2 0.157867 0.072748 ENSG00000113205
LRRC69 ENSG00000214954.4 0.114515 0.07221 ENSG00000214954
HPSE2 ENSG00000172987.8 0.197707 0.084822 ENSG00000172987
CCP110 ENSG00000103540.12 0.068604 0.056651 ENSG00000103540
ZNF852 ENSG00000178917.10 0.063906 0.058354 ENSG00000178917
ADAM18 ENSG00000168619.11 0.057642 0.060358 ENSG00000168619
C12orf55 ENSG00000188596.4 0.100198 0.067741 ENSG00000188596
VEZF1 ENSG00000136451.4 0.064368 0.06716 ENSG00000136451
AKAP11 ENSG00000023516.7 0.120803 0.065515 ENSG00000023516
ACSBG1 ENSG00000103740.5 0.066236 0.054313 ENSG00000103740
EEFSEC ENSG00000132394.6 0.05849 0.054159 ENSG00000132394
PARP4 ENSG00000102699.5 0.083676 0.069428 ENSG00000102699
ZNF225 ENSG00000256294.3 0.099706 0.074159 ENSG00000256294
RELL2 ENSG00000164620.4 0.061905 0.057496 ENSG00000164620
FAM129C ENSG00000167483.13 0.069343 0.05152 ENSG00000167483
LONRF2 ENSG00000170500.8 0.096593 0.059614 ENSG00000170500
CMYA5 ENSG00000164309.10 0.087916 0.063588 ENSG00000164309
SLC47A1 ENSG00000142494.9 0.053842 0.047544 ENSG00000142494
BRPF1 ENSG00000156983.11 0.074354 0.066216 ENSG00000156983
PRPF4 ENSG00000136875.8 0.110567 0.069934 ENSG00000136875
FAM131A ENSG00000175182.9 0.057831 0.04911 ENSG00000175182
LINS ENSG00000140471.12 0.070197 0.061211 ENSG00000140471
PAQR6 ENSG00000160781.10 0.081124 0.053708 ENSG00000160781
RPS6KL1 ENSG00000198208.7 0.074178 0.058079 ENSG00000198208
ANGPTL4 ENSG00000167772.7 0.072977 0.071753 ENSG00000167772
FMO2 ENSG00000094963.9 0.099172 0.05547 ENSG00000094963
TNFRSF12A ENSG00000006327.9 0.057058 0.048817 ENSG00000006327
DDHD2 ENSG00000085788.9 0.110109 0.076603 ENSG00000085788
ACSL3 ENSG00000123983.9 0.063001 0.057747 ENSG00000123983
KLF6 ENSG00000067082.10 0.067418 0.071427 ENSG00000067082
PRDX1 ENSG00000117450.9 0.083652 0.054559 ENSG00000117450
DUSP10 ENSG00000143507.13 0.058393 0.048942 ENSG00000143507
SYNE1 ENSG00000131018.18 0.066907 0.049615 ENSG00000131018
PRSS35 ENSG00000146250.5 0.121089 0.067582 ENSG00000146250
AK7 ENSG00000140057.4 0.073481 0.061097 ENSG00000140057
SLC25A29 ENSG00000197119.8 0.082931 0.057262 ENSG00000197119
ST3GAL6 ENSG00000064225.8 0.105102 0.063262 ENSG00000064225
IFIT5 ENSG00000152778.7 0.111527 0.065859 ENSG00000152778
C19orf45 ENSG00000198723.6 0.065176 0.077133 ENSG00000198723
ALDH18A1 ENSG00000059573.4 0.054284 0.043193 ENSG00000059573
C1orf158 ENSG00000157330.5 0.071775 0.061142 ENSG00000157330
DDX1 ENSG00000079785.10 0.110307 0.069052 ENSG00000079785
PDE1A ENSG00000115252.14 0.060459 0.057633 ENSG00000115252
PLCD1 ENSG00000187091.9 0.057543 0.056493 ENSG00000187091
IMPA1 ENSG00000133731.5 0.055974 0.053374 ENSG00000133731
TBC1D10A ENSG00000099992.11 0.066835 0.047055 ENSG00000099992
HSD17B11 ENSG00000198189.6 0.072174 0.047869 ENSG00000198189
FEM1C ENSG00000145780.6 0.103401 0.069796 ENSG00000145780
ZNF773 ENSG00000152439.8 0.116779 0.074061 ENSG00000152439
SSNA1 ENSG00000176101.7 0.060539 0.059581 ENSG00000176101
RP11-3B7.1 ENSG00000225399.3 0.061448 0.045827 ENSG00000225399
RNF220 ENSG00000187147.13 0.100917 0.060646 ENSG00000187147
DCAF4L2 ENSG00000176566.3 0.068912 0.057308 ENSG00000176566
TRAPPC8 ENSG00000153339.9 0.158452 0.087621 ENSG00000153339
MRPL33 ENSG00000243147.3 0.081339 0.051455 ENSG00000243147
PRNP ENSG00000171867.12 0.067378 0.061348 ENSG00000171867
KIAA1244 ENSG00000112379.8 0.079777 0.064534 ENSG00000112379
PEPD ENSG00000124299.8 0.060405 0.062634 ENSG00000124299
MARCH10 ENSG00000173838.7 0.07244 0.049812 ENSG00000173838
USP3 ENSG00000140455.12 0.145063 0.075298 ENSG00000140455
LYPD1 ENSG00000150551.10 0.064697 0.046899 ENSG00000150551
UFSP1 ENSG00000176125.3 0.092369 0.058911 ENSG00000176125
NHSL1 ENSG00000135540.7 0.104877 0.073553 ENSG00000135540
IFI16 ENSG00000163565.14 0.056266 0.048912 ENSG00000163565
LGMN ENSG00000100600.10 0.112257 0.068927 ENSG00000100600
CCDC122 ENSG00000151773.8 0.242933 0.076274 ENSG00000151773
TOM1 ENSG00000100284.15 0.099352 0.069813 ENSG00000100284
RBM11 ENSG00000185272.9 0.085032 0.073582 ENSG00000185272
DNMBP ENSG00000107554.11 0.056026 0.050837 ENSG00000107554
SERBP1 ENSG00000142864.10 0.12799 0.073735 ENSG00000142864
RNF32 ENSG00000105982.12 0.078374 0.060132 ENSG00000105982
NARS ENSG00000134440.7 0.064171 0.056167 ENSG00000134440
RBM39 ENSG00000131051.16 0.056384 0.050459 ENSG00000131051
DAD1 ENSG00000129562.6 0.070377 0.056122 ENSG00000129562
EYA4 ENSG00000112319.13 0.176611 0.083722 ENSG00000112319
GNG4 ENSG00000168243.6 0.10687 0.063253 ENSG00000168243
C16orf74 ENSG00000154102.6 0.070999 0.077762 ENSG00000154102
OXGR1 ENSG00000165621.4 0.053471 0.050755 ENSG00000165621
TAOK3 ENSG00000135090.9 0.059632 0.045232 ENSG00000135090
KRT83 ENSG00000170523.3 0.058725 0.064153 ENSG00000170523
RPL10L ENSG00000165496.3 0.06907 0.054341 ENSG00000165496
MARK2 ENSG00000072518.16 0.056954 0.052161 ENSG00000072518
PRR5L ENSG00000135362.9 0.052038 0.044004 ENSG00000135362
C3orf38 ENSG00000179021.5 0.127941 0.068085 ENSG00000179021
C3orf58 ENSG00000181744.4 0.073018 0.051363 ENSG00000181744
SEPT5 ENSG00000184702.13 0.066683 0.062923 ENSG00000184702
RNF152 ENSG00000176641.6 0.061878 0.05131 ENSG00000176641
PIM3 ENSG00000198355.4 0.051417 0.057352 ENSG00000198355
RXRB ENSG00000204231.6 0.066209 0.053438 ENSG00000204231
C10orf11 ENSG00000148655.10 0.189653 0.066631 ENSG00000148655
MRPS10 ENSG00000048544.5 0.171368 0.079427 ENSG00000048544
PIGG ENSG00000174227.11 0.081762 0.052672 ENSG00000174227
CDH2 ENSG00000170558.4 0.054728 0.055605 ENSG00000170558
NRTN ENSG00000171119.2 0.066116 0.066404 ENSG00000171119
ATXN7L1 ENSG00000146776.10 0.051054 0.059382 ENSG00000146776
COQ3 ENSG00000132423.6 0.058482 0.056829 ENSG00000132423
HOXB8 ENSG00000120068.5 0.070049 0.052052 ENSG00000120068
CCDC178 ENSG00000166960.12 0.080665 0.069235 ENSG00000166960
SAA2 ENSG00000134339.4 0.085756 0.066656 ENSG00000134339
SHQ1 ENSG00000144736.9 0.06461 0.066954 ENSG00000144736
NEO1 ENSG00000067141.12 0.082948 0.058476 ENSG00000067141
C2orf82 ENSG00000182600.5 0.125714 0.074121 ENSG00000182600
TPRKB ENSG00000144034.10 0.063018 0.048523 ENSG00000144034
EVL ENSG00000196405.8 0.05366 0.043478 ENSG00000196405
KLHDC8A ENSG00000162873.10 0.092451 0.064877 ENSG00000162873
MIA ENSG00000261857.2 0.116821 0.064754 ENSG00000261857
RHOD ENSG00000173156.2 0.120553 0.074466 ENSG00000173156
UGT1A6 ENSG00000167165.13 0.087522 0.057703 ENSG00000167165
DNLZ ENSG00000213221.4 0.11815 0.06134 ENSG00000213221
CCDC69 ENSG00000198624.8 0.076913 0.060646 ENSG00000198624
AKNA ENSG00000106948.12 0.073803 0.053715 ENSG00000106948
CINP ENSG00000100865.10 0.110097 0.067191 ENSG00000100865
RP11-47I22.3 ENSG00000232774.3 0.050229 0.046552 ENSG00000232774
SLC7A5 ENSG00000103257.4 0.08426 0.074715 ENSG00000103257
SPNS2 ENSG00000183018.4 0.064736 0.047964 ENSG00000183018
PHLDA3 ENSG00000174307.5 0.078662 0.060729 ENSG00000174307
FRK ENSG00000111816.6 0.09996 0.053368 ENSG00000111816
USH1G ENSG00000182040.4 0.05191 0.063803 ENSG00000182040
MCM3AP ENSG00000160294.6 0.05418 0.060485 ENSG00000160294
PKN3 ENSG00000160447.6 0.050547 0.077377 ENSG00000160447
HEBP2 ENSG00000051620.6 0.156118 0.067247 ENSG00000051620
NSA2 ENSG00000164346.5 0.064057 0.05306 ENSG00000164346
PURA ENSG00000185129.4 0.06594 0.051294 ENSG00000185129
ME1 ENSG00000065833.7 0.112527 0.058204 ENSG00000065833
RIOK3 ENSG00000101782.10 0.103276 0.075255 ENSG00000101782
MKL2 ENSG00000186260.12 0.059265 0.052925 ENSG00000186260
KSR2 ENSG00000171435.9 0.063959 0.059591 ENSG00000171435
PEX11A ENSG00000166821.4 0.052192 0.042095 ENSG00000166821
TDRD9 ENSG00000156414.14 0.076969 0.06803 ENSG00000156414
GPR183 ENSG00000169508.6 0.082755 0.064608 ENSG00000169508
SOD3 ENSG00000109610.5 0.148225 0.087218 ENSG00000109610
TSC22D2 ENSG00000196428.7 0.059832 0.053647 ENSG00000196428
CDK5R1 ENSG00000176749.4 0.052874 0.046435 ENSG00000176749
C1orf27 ENSG00000157181.10 0.07635 0.05489 ENSG00000157181
ATR ENSG00000175054.10 0.057663 0.04974 ENSG00000175054
MX2 ENSG00000183486.8 0.165529 0.075145 ENSG00000183486
