AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
TRAPPC2L ENSG00000167515.6 0.220325 0.078337 ENSG00000167515
ACSF2 ENSG00000167107.8 0.158929 0.076278 ENSG00000167107
TMEM92 ENSG00000167105.3 0.18854 0.083179 ENSG00000167105
ELFN2 ENSG00000166897.9 0.179116 0.088686 ENSG00000166897
YPEL4 ENSG00000166793.6 0.131284 0.056309 ENSG00000166793
SAAL1 ENSG00000166788.5 0.317035 0.082851 ENSG00000166788
STXBP4 ENSG00000166263.9 0.168729 0.067673 ENSG00000166263
C1QL3 ENSG00000165985.8 0.491327 0.086759 ENSG00000165985
AMER2 ENSG00000165566.11 0.491645 0.080292 ENSG00000165566
MARCH8 ENSG00000165406.11 0.222185 0.073426 ENSG00000165406
ZNF488 ENSG00000165388.8 0.181598 0.075855 ENSG00000165388
YWHAZ ENSG00000164924.13 0.312077 0.084871 ENSG00000164924
RPS14 ENSG00000164587.7 0.232065 0.09126 ENSG00000164587
ERAP1 ENSG00000164307.8 0.448143 0.074704 ENSG00000164307
FYCO1 ENSG00000163820.10 0.233344 0.087095 ENSG00000163820
IGFN1 ENSG00000163395.12 0.307239 0.091694 ENSG00000163395
NOSTRIN ENSG00000163072.10 0.151937 0.070895 ENSG00000163072
C1orf145 ENSG00000162913.9 0.196971 0.067013 ENSG00000162913
NTNG1 ENSG00000162631.14 0.177826 0.073357 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.258669 0.076005 ENSG00000162620
UBXN1 ENSG00000162191.9 0.144092 0.071744 ENSG00000162191
PGAP3 ENSG00000161395.8 0.150856 0.069856 ENSG00000161395
LY6K ENSG00000160886.9 0.163352 0.06915 ENSG00000160886
TMEM190 ENSG00000160472.4 0.256421 0.10145 ENSG00000160472
ITGB2 ENSG00000160255.12 0.271662 0.104424 ENSG00000160255
IL34 ENSG00000157368.6 0.208266 0.075624 ENSG00000157368
GATAD1 ENSG00000157259.6 0.369694 0.096999 ENSG00000157259
HEATR3 ENSG00000155393.8 0.560748 0.069516 ENSG00000155393
C6orf57 ENSG00000154079.5 0.218949 0.078165 ENSG00000154079
KCNJ16 ENSG00000153822.9 0.220366 0.088693 ENSG00000153822
GGPS1 ENSG00000152904.7 0.187495 0.074139 ENSG00000152904
NMT2 ENSG00000152465.13 0.185909 0.089115 ENSG00000152465
TBX6 ENSG00000149922.6 0.205747 0.078436 ENSG00000149922
GPHA2 ENSG00000149735.2 0.138306 0.067796 ENSG00000149735
RSU1 ENSG00000148484.13 0.218671 0.086517 ENSG00000148484
WDR31 ENSG00000148225.11 0.209343 0.093309 ENSG00000148225
NOM1 ENSG00000146909.3 0.150598 0.070847 ENSG00000146909
TENM2 ENSG00000145934.11 0.204958 0.094365 ENSG00000145934
HAPLN1 ENSG00000145681.6 0.221626 0.084841 ENSG00000145681
MYH15 ENSG00000144821.5 0.173181 0.069943 ENSG00000144821
LYG1 ENSG00000144214.5 0.148107 0.063733 ENSG00000144214
XCL2 ENSG00000143185.3 0.157561 0.076533 ENSG00000143185
MPC2 ENSG00000143158.6 0.143874 0.070667 ENSG00000143158
CTU1 ENSG00000142544.6 0.246568 0.095479 ENSG00000142544
IFNAR1 ENSG00000142166.8 0.198121 0.079342 ENSG00000142166
ATHL1 ENSG00000142102.11 0.228129 0.088418 ENSG00000142102
SCRN2 ENSG00000141295.9 0.331939 0.084609 ENSG00000141295
KIFC3 ENSG00000140859.11 0.205911 0.084006 ENSG00000140859
FTO ENSG00000140718.14 0.193609 0.087138 ENSG00000140718
SLC5A2 ENSG00000140675.8 0.443698 0.087298 ENSG00000140675
GRTP1 ENSG00000139835.9 0.283719 0.101554 ENSG00000139835
NAAA ENSG00000138744.10 0.50071 0.078708 ENSG00000138744
C4orf21 ENSG00000138658.11 0.23133 0.075314 ENSG00000138658
SECISBP2L ENSG00000138593.4 0.198898 0.075417 ENSG00000138593
MSMB ENSG00000138294.9 0.157047 0.070807 ENSG00000138294
RTCA ENSG00000137996.8 0.280819 0.082495 ENSG00000137996
GIPC2 ENSG00000137960.5 0.180672 0.066822 ENSG00000137960
FOXF2 ENSG00000137273.3 0.170609 0.077878 ENSG00000137273
NOV ENSG00000136999.4 0.13629 0.063054 ENSG00000136999
CALCOCO2 ENSG00000136436.10 0.162833 0.079672 ENSG00000136436
CIB2 ENSG00000136425.8 0.233203 0.084237 ENSG00000136425
SCRN1 ENSG00000136193.11 0.163688 0.08026 ENSG00000136193
PHF11 ENSG00000136147.12 0.161133 0.072855 ENSG00000136147
CAPN9 ENSG00000135773.8 0.482767 0.084167 ENSG00000135773
AGT ENSG00000135744.7 0.27529 0.089193 ENSG00000135744
MICAL1 ENSG00000135596.13 0.205372 0.082345 ENSG00000135596
EPHA7 ENSG00000135333.9 0.257944 0.081955 ENSG00000135333
P2RX4 ENSG00000135124.10 0.181 0.072788 ENSG00000135124
ADAM19 ENSG00000135074.11 0.225178 0.077564 ENSG00000135074
CARS2 ENSG00000134905.12 0.225138 0.083634 ENSG00000134905
SEC14L4 ENSG00000133488.10 0.361863 0.082591 ENSG00000133488
PKDREJ ENSG00000130943.5 0.251082 0.080443 ENSG00000130943
LSM7 ENSG00000130332.9 0.30487 0.093355 ENSG00000130332
MRPL34 ENSG00000130312.2 0.199732 0.077098 ENSG00000130312
LRRC4 ENSG00000128594.3 0.134665 0.061924 ENSG00000128594
STYXL1 ENSG00000127952.12 0.5056 0.076674 ENSG00000127952
PTPN12 ENSG00000127947.11 0.30605 0.083523 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.165164 0.064409 ENSG00000127364
ABHD8 ENSG00000127220.5 0.254441 0.084443 ENSG00000127220
TRAP1 ENSG00000126602.6 0.557354 0.079912 ENSG00000126602
PSMF1 ENSG00000125818.12 0.220561 0.095558 ENSG00000125818
POLR1B ENSG00000125630.11 0.30827 0.087743 ENSG00000125630
PAX8 ENSG00000125618.12 0.507457 0.078896 ENSG00000125618
CCDC91 ENSG00000123106.6 0.152601 0.070377 ENSG00000123106
NAA60 ENSG00000122390.13 0.168297 0.074073 ENSG00000122390
CRHR1 ENSG00000120088.10 0.225048 0.071672 ENSG00000120088
KANSL1 ENSG00000120071.8 0.228625 0.079422 ENSG00000120071
C2orf40 ENSG00000119147.5 0.184368 0.084059 ENSG00000119147
NSL1 ENSG00000117697.10 0.155266 0.071203 ENSG00000117697
LPPR5 ENSG00000117598.7 0.436463 0.076927 ENSG00000117598
TNNI3K ENSG00000116783.9 0.266402 0.080154 ENSG00000116783
GLS ENSG00000115419.8 0.177072 0.077677 ENSG00000115419
KPNA1 ENSG00000114030.8 0.209913 0.080413 ENSG00000114030
ERGIC1 ENSG00000113719.11 0.194236 0.095454 ENSG00000113719
PTPN5 ENSG00000110786.13 0.211629 0.084506 ENSG00000110786
HPS5 ENSG00000110756.13 0.149655 0.073073 ENSG00000110756
NDUFC1 ENSG00000109390.7 0.157144 0.072965 ENSG00000109390
NMU ENSG00000109255.7 0.262197 0.083245 ENSG00000109255
PHOX2B ENSG00000109132.5 0.270541 0.082531 ENSG00000109132
RND2 ENSG00000108830.7 0.136364 0.059698 ENSG00000108830
SGCA ENSG00000108823.11 0.397091 0.088765 ENSG00000108823
RAB5C ENSG00000108774.10 0.187631 0.072387 ENSG00000108774
PITRM1 ENSG00000107959.11 0.173383 0.084938 ENSG00000107959
SH3GL2 ENSG00000107295.8 0.272682 0.089073 ENSG00000107295
PLGRKT ENSG00000107020.5 0.194148 0.07623 ENSG00000107020
SLC1A1 ENSG00000106688.7 0.25393 0.095529 ENSG00000106688
MEST ENSG00000106484.9 0.159866 0.068746 ENSG00000106484
PTPRZ1 ENSG00000106278.7 0.256235 0.075783 ENSG00000106278
NAMPT ENSG00000105835.7 0.209004 0.090605 ENSG00000105835
CACTIN ENSG00000105298.9 0.199995 0.082982 ENSG00000105298
TLE6 ENSG00000104953.14 0.349729 0.09328 ENSG00000104953
TULP2 ENSG00000104804.3 0.246557 0.082837 ENSG00000104804
KLHDC4 ENSG00000104731.9 0.378606 0.089135 ENSG00000104731
RPAP1 ENSG00000103932.7 0.129038 0.062593 ENSG00000103932
CCL17 ENSG00000102970.6 0.19221 0.082341 ENSG00000102970
DGKH ENSG00000102780.11 0.204143 0.078025 ENSG00000102780
HTR2A ENSG00000102468.6 0.225996 0.078124 ENSG00000102468
PAK7 ENSG00000101349.12 0.292429 0.087704 ENSG00000101349
ISM1 ENSG00000101230.4 0.23298 0.077035 ENSG00000101230
MTMR3 ENSG00000100330.11 0.152563 0.068388 ENSG00000100330
ARSA ENSG00000100299.12 0.193831 0.085699 ENSG00000100299
THOC5 ENSG00000100296.9 0.287428 0.076216 ENSG00000100296
TTLL1 ENSG00000100271.12 0.241642 0.092344 ENSG00000100271
SMARCB1 ENSG00000099956.13 0.143345 0.070355 ENSG00000099956
MARCH2 ENSG00000099785.6 0.406791 0.084086 ENSG00000099785
CDC7 ENSG00000097046.8 0.153325 0.067139 ENSG00000097046
MYO3A ENSG00000095777.10 0.230964 0.082013 ENSG00000095777
NRCAM ENSG00000091129.15 0.163738 0.068921 ENSG00000091129
ANKRD24 ENSG00000089847.8 0.241953 0.088639 ENSG00000089847
SIRT4 ENSG00000089163.4 0.148828 0.071498 ENSG00000089163
SULT2B1 ENSG00000088002.7 0.268152 0.087985 ENSG00000088002
SF3B2 ENSG00000087365.10 0.199556 0.076776 ENSG00000087365
HACE1 ENSG00000085382.7 0.333715 0.09015 ENSG00000085382
TDRD3 ENSG00000083544.9 0.376704 0.077924 ENSG00000083544
RIF1 ENSG00000080345.12 0.221795 0.080674 ENSG00000080345
MKNK1 ENSG00000079277.15 0.245447 0.086066 ENSG00000079277
FKBP7 ENSG00000079150.13 0.177304 0.074175 ENSG00000079150
FAR2 ENSG00000064763.5 0.156192 0.072485 ENSG00000064763
EIF4B ENSG00000063046.13 0.187232 0.083638 ENSG00000063046
LTK ENSG00000062524.11 0.725354 0.055089 ENSG00000062524
MSH4 ENSG00000057468.6 0.220818 0.080271 ENSG00000057468
MCOLN3 ENSG00000055732.8 0.146296 0.072192 ENSG00000055732
NEDD4L ENSG00000049759.12 0.183976 0.084365 ENSG00000049759
LMO3 ENSG00000048540.10 0.205251 0.086462 ENSG00000048540
NLRP2 ENSG00000022556.11 0.443345 0.092386 ENSG00000022556
LARS2 ENSG00000011376.5 0.157249 0.068583 ENSG00000011376
TFAP2B ENSG00000008196.8 0.247914 0.083267 ENSG00000008196
PDK2 ENSG00000005882.7 0.233958 0.085727 ENSG00000005882
RBM6 ENSG00000004534.10 0.214347 0.085063 ENSG00000004534
