AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
CFL1 ENSG00000172757.8 0.077405 0.047618 ENSG00000172757
BATF3 ENSG00000123685.4 0.022566 0.03988 ENSG00000123685
ATP5B ENSG00000110955.4 0.033632 0.042268 ENSG00000110955
LRCH1 ENSG00000136141.10 0.092531 0.059845 ENSG00000136141
ALDH4A1 ENSG00000159423.12 0.027849 0.048933 ENSG00000159423
MCTP2 ENSG00000140563.10 0.034975 0.046293 ENSG00000140563
KRT7 ENSG00000135480.10 0.05421 0.048411 ENSG00000135480
LINGO1 ENSG00000169783.8 0.010424 0.024356 ENSG00000169783
ZC3H15 ENSG00000065548.13 0.010038 0.021664 ENSG00000065548
FZD7 ENSG00000155760.1 0.032211 0.042523 ENSG00000155760
RNGTT ENSG00000111880.11 0.012896 0.032826 ENSG00000111880
SEMA6A ENSG00000092421.12 0.038143 0.048172 ENSG00000092421
NUP98 ENSG00000110713.11 0.016349 0.045275 ENSG00000110713
DPEP3 ENSG00000141096.4 0.117935 0.061082 ENSG00000141096
IMMP2L ENSG00000184903.5 0.088892 0.049759 ENSG00000184903
SLC31A1 ENSG00000136868.9 0.052219 0.049719 ENSG00000136868
MMS22L ENSG00000146263.7 0.061521 0.045924 ENSG00000146263
ACVR2A ENSG00000121989.10 0.083913 0.0501 ENSG00000121989
CAB39 ENSG00000135932.6 0.017396 0.043271 ENSG00000135932
DSCR3 ENSG00000157538.9 0.014684 0.04479 ENSG00000157538
ITGAD ENSG00000156886.11 0.024076 0.032291 ENSG00000156886
TBC1D16 ENSG00000167291.11 0.026589 0.051902 ENSG00000167291
EIF3I ENSG00000084623.7 0.051303 0.048124 ENSG00000084623
CLDN15 ENSG00000106404.9 0.142237 0.056801 ENSG00000106404
TMEM252 ENSG00000181778.4 0.083228 0.054324 ENSG00000181778
ACPP ENSG00000014257.11 0.047489 0.047143 ENSG00000014257
ENTPD2 ENSG00000054179.7 0.027235 0.039717 ENSG00000054179
EPM2A ENSG00000112425.9 0.03855 0.036517 ENSG00000112425
DR1 ENSG00000117505.7 0.071447 0.054866 ENSG00000117505
PRSS53 ENSG00000151006.7 0.061179 0.049563 ENSG00000151006
BUB1 ENSG00000169679.10 0.030698 0.04063 ENSG00000169679
RSPO3 ENSG00000146374.9 0.110611 0.060482 ENSG00000146374
SLC19A2 ENSG00000117479.7 0.05569 0.042287 ENSG00000117479
CCDC34 ENSG00000109881.12 0.030962 0.035853 ENSG00000109881
ST3GAL1 ENSG00000008513.10 0.105986 0.067591 ENSG00000008513
VGLL3 ENSG00000206538.3 0.01104 0.027482 ENSG00000206538
NFIC ENSG00000141905.13 0.069191 0.06321 ENSG00000141905
ZNF577 ENSG00000161551.8 0.10771 0.067875 ENSG00000161551
VDR ENSG00000111424.6 0.032047 0.041281 ENSG00000111424
KLHL26 ENSG00000167487.7 0.024297 0.039084 ENSG00000167487
TARBP2 ENSG00000139546.6 0.019153 0.039042 ENSG00000139546
CAPZA3 ENSG00000177938.3 0.014762 0.037185 ENSG00000177938
APRT ENSG00000198931.6 0.049024 0.053873 ENSG00000198931
TCN2 ENSG00000185339.4 0.026297 0.034809 ENSG00000185339
CPLX1 ENSG00000168993.10 0.041282 0.039831 ENSG00000168993
GLMN ENSG00000174842.12 0.02613 0.036904 ENSG00000174842
FAM160A2 ENSG00000051009.6 0.044793 0.045563 ENSG00000051009
RBMXL1 ENSG00000213516.5 0.025394 0.041011 ENSG00000213516
LEPR ENSG00000116678.14 0.102034 0.065067 ENSG00000116678
SPATA2L ENSG00000158792.11 0.062386 0.046198 ENSG00000158792
PPP1R12B ENSG00000077157.15 0.014202 0.049188 ENSG00000077157
RAB42 ENSG00000188060.6 0.014316 0.038569 ENSG00000188060
SLC36A2 ENSG00000186335.4 0.046391 0.045259 ENSG00000186335
MED25 ENSG00000104973.10 0.058825 0.062443 ENSG00000104973
KCNIP2 ENSG00000120049.14 0.013689 0.041844 ENSG00000120049
UGCG ENSG00000148154.5 0.050848 0.057158 ENSG00000148154
QSOX1 ENSG00000116260.12 0.44059 0.08132 ENSG00000116260
F2 ENSG00000180210.10 0.010775 0.022698 ENSG00000180210
ANKRD6 ENSG00000135299.12 0.047811 0.050371 ENSG00000135299
TP53I11 ENSG00000175274.14 0.073758 0.063152 ENSG00000175274
NMNAT2 ENSG00000157064.6 0.03266 0.038087 ENSG00000157064
SUPV3L1 ENSG00000156502.9 0.080659 0.054919 ENSG00000156502
SLC30A8 ENSG00000164756.8 0.036475 0.045929 ENSG00000164756
ERGIC2 ENSG00000087502.13 0.017716 0.03466 ENSG00000087502
CHAD ENSG00000136457.5 0.085077 0.062858 ENSG00000136457
COL22A1 ENSG00000169436.12 0.035668 0.055584 ENSG00000169436
HBB ENSG00000244734.1 0.033551 0.038168 ENSG00000244734
NOC3L ENSG00000173145.7 0.036309 0.036547 ENSG00000173145
SP5 ENSG00000204335.3 0.073666 0.049522 ENSG00000204335
SOBP ENSG00000112320.7 0.067748 0.057566 ENSG00000112320
BBS4 ENSG00000140463.9 0.119536 0.062665 ENSG00000140463
ZNF426 ENSG00000130818.6 0.030048 0.040656 ENSG00000130818
PPP1R1B ENSG00000131771.9 0.053067 0.048457 ENSG00000131771
KIF26B ENSG00000162849.11 0.016524 0.024475 ENSG00000162849
PWWP2B ENSG00000171813.10 0.027677 0.041642 ENSG00000171813
RPL36AL ENSG00000165502.6 0.012043 0.034508 ENSG00000165502
ZNF16 ENSG00000170631.10 0.028858 0.0301 ENSG00000170631
ST6GALNAC5 ENSG00000117069.10 0.016246 0.039638 ENSG00000117069
SLC25A45 ENSG00000162241.8 0.023986 0.035728 ENSG00000162241
TXNDC12 ENSG00000117862.6 0.044296 0.041871 ENSG00000117862
VPS25 ENSG00000131475.2 0.014097 0.029695 ENSG00000131475
C11orf70 ENSG00000137691.8 0.09378 0.066805 ENSG00000137691
CYTL1 ENSG00000170891.6 0.229828 0.088005 ENSG00000170891
SLAIN2 ENSG00000109171.10 0.047257 0.038758 ENSG00000109171
SLC9C1 ENSG00000172139.10 0.04286 0.04181 ENSG00000172139
RPL13A ENSG00000142541.12 0.056607 0.054477 ENSG00000142541
ZNF470 ENSG00000197016.7 0.017489 0.052741 ENSG00000197016
LARP6 ENSG00000166173.9 0.079584 0.061526 ENSG00000166173
PPIAL4B ENSG00000255854.1 0.047459 0.056254 ENSG00000255854
FAM53A ENSG00000174137.8 0.042605 0.035983 ENSG00000174137
CALCRL ENSG00000064989.8 0.06942 0.04377 ENSG00000064989
ENY2 ENSG00000120533.8 0.012446 0.020292 ENSG00000120533
COMMD9 ENSG00000110442.7 0.12055 0.07105 ENSG00000110442
TRPA1 ENSG00000104321.6 0.05965 0.058784 ENSG00000104321
INCENP ENSG00000149503.8 0.0304 0.039581 ENSG00000149503
PRG3 ENSG00000156575.2 0.011879 0.024998 ENSG00000156575
NDUFS4 ENSG00000164258.7 0.012946 0.034884 ENSG00000164258
ZNF292 ENSG00000188994.8 0.017147 0.026299 ENSG00000188994
TNNI1 ENSG00000159173.14 0.094118 0.061953 ENSG00000159173
NRGN ENSG00000154146.7 0.106736 0.070593 ENSG00000154146
KLHL22 ENSG00000099910.12 0.01992 0.037006 ENSG00000099910
TUBGCP3 ENSG00000126216.8 0.308632 0.074144 ENSG00000126216
GSDMC ENSG00000147697.4 0.011987 0.035765 ENSG00000147697
SYT3 ENSG00000213023.5 0.043405 0.061768 ENSG00000213023
MYBPC3 ENSG00000134571.6 0.15362 0.065242 ENSG00000134571
BCAR1 ENSG00000050820.12 0.139062 0.064082 ENSG00000050820
RGL3 ENSG00000205517.8 0.171228 0.070169 ENSG00000205517
ISCU ENSG00000136003.11 0.058904 0.050937 ENSG00000136003
ZBTB7B ENSG00000160685.9 0.020414 0.036582 ENSG00000160685
HIST1H2AL ENSG00000198374.3 0.011551 0.028089 ENSG00000198374
TRIM24 ENSG00000122779.12 0.085084 0.064275 ENSG00000122779
KLHL5 ENSG00000109790.12 0.054016 0.050913 ENSG00000109790
SRA1 ENSG00000213523.5 0.090817 0.046649 ENSG00000213523
VSIG10 ENSG00000176834.9 0.029859 0.049331 ENSG00000176834
TOMM5 ENSG00000175768.8 0.016442 0.041908 ENSG00000175768
TRMT6 ENSG00000089195.10 0.031383 0.050269 ENSG00000089195
IL17RB ENSG00000056736.5 0.090495 0.050724 ENSG00000056736
CYC1 ENSG00000179091.4 0.080021 0.051185 ENSG00000179091
SMCO3 ENSG00000179256.2 0.020846 0.036392 ENSG00000179256
FCER2 ENSG00000104921.10 0.073571 0.059015 ENSG00000104921
KIAA1549 ENSG00000122778.5 0.03318 0.049804 ENSG00000122778
NAA30 ENSG00000139977.9 0.074327 0.061611 ENSG00000139977
PDHX ENSG00000110435.7 0.038694 0.044679 ENSG00000110435
CCR5 ENSG00000160791.12 0.022927 0.034564 ENSG00000160791
ITGAX ENSG00000140678.12 0.098584 0.045553 ENSG00000140678
NT5C1A ENSG00000116981.3 0.017571 0.046135 ENSG00000116981
SLC35E4 ENSG00000100036.11 0.100741 0.05093 ENSG00000100036
COX8C ENSG00000187581.2 0.04269 0.049563 ENSG00000187581
YPEL3 ENSG00000090238.7 0.05625 0.03922 ENSG00000090238
GAA ENSG00000171298.8 0.030585 0.058311 ENSG00000171298
C3orf18 ENSG00000088543.10 0.012564 0.019341 ENSG00000088543
AGRN ENSG00000188157.9 0.012632 0.040462 ENSG00000188157
ASCC3 ENSG00000112249.9 0.078776 0.051544 ENSG00000112249
ORM2 ENSG00000228278.2 0.048989 0.048082 ENSG00000228278
B3GNT6 ENSG00000198488.6 0.028659 0.034781 ENSG00000198488
DKFZP779L1853 ENSG00000269514.1 0.077931 0.045047 ENSG00000269514
NOVA2 ENSG00000104967.6 0.04551 0.046613 ENSG00000104967
GCGR ENSG00000215644.5 0.01348 0.049426 ENSG00000215644
AKR1E2 ENSG00000165568.13 0.11164 0.066883 ENSG00000165568
STT3B ENSG00000163527.5 0.161153 0.072959 ENSG00000163527
HKDC1 ENSG00000156510.11 0.110858 0.071795 ENSG00000156510
PHLDA2 ENSG00000181649.5 0.025995 0.029118 ENSG00000181649
ATF3 ENSG00000162772.12 0.066814 0.058795 ENSG00000162772
ZNF23 ENSG00000167377.12 0.06484 0.043752 ENSG00000167377
ABRACL ENSG00000146386.7 0.173797 0.06596 ENSG00000146386
RC3H1 ENSG00000135870.7 0.017468 0.028476 ENSG00000135870
HS3ST4 ENSG00000182601.6 0.041682 0.054444 ENSG00000182601
PLAUR ENSG00000011422.7 0.03254 0.034839 ENSG00000011422
GRN ENSG00000030582.12 0.024268 0.040792 ENSG00000030582
SMAGP ENSG00000170545.12 0.012275 0.03294 ENSG00000170545
ROPN1 ENSG00000065371.13 0.01267 0.035149 ENSG00000065371
WRAP73 ENSG00000116213.11 0.02143 0.029457 ENSG00000116213
COIL ENSG00000121058.4 0.069997 0.061301 ENSG00000121058
ZNF211 ENSG00000121417.9 0.082544 0.048077 ENSG00000121417
FCHSD1 ENSG00000197948.5 0.023359 0.041535 ENSG00000197948
GABRD ENSG00000187730.6 0.034549 0.038995 ENSG00000187730
SLC6A16 ENSG00000063127.11 0.048016 0.050753 ENSG00000063127
PUS7L ENSG00000129317.10 0.034705 0.040373 ENSG00000129317
CCDC7 ENSG00000216937.7 0.127125 0.05429 ENSG00000216937
AKR1C3 ENSG00000196139.7 0.031695 0.049921 ENSG00000196139
LAMTOR2 ENSG00000116586.7 0.010288 0.023847 ENSG00000116586
RREB1 ENSG00000124782.15 0.020627 0.030453 ENSG00000124782
PGAP2 ENSG00000148985.15 0.028518 0.051234 ENSG00000148985
NEFM ENSG00000104722.9 0.064596 0.052587 ENSG00000104722
MTHFD2L ENSG00000163738.14 0.047819 0.042606 ENSG00000163738
BAHD1 ENSG00000140320.7 0.049216 0.046036 ENSG00000140320
AGPAT6 ENSG00000158669.7 0.014589 0.037148 ENSG00000158669
EFEMP2 ENSG00000172638.8 0.109928 0.055431 ENSG00000172638
PPP6R2 ENSG00000100239.11 0.059007 0.055125 ENSG00000100239
CCSER2 ENSG00000107771.11 0.147925 0.065438 ENSG00000107771
DIS3L ENSG00000166938.8 0.117363 0.061896 ENSG00000166938
CERS4 ENSG00000090661.7 0.036509 0.056823 ENSG00000090661
KIF3B ENSG00000101350.6 0.012558 0.046009 ENSG00000101350
DPEP2 ENSG00000167261.9 0.124222 0.059697 ENSG00000167261
SLMO1 ENSG00000141391.9 0.016827 0.026982 ENSG00000141391
DCAF5 ENSG00000139990.13 0.033731 0.057531 ENSG00000139990
PAMR1 ENSG00000149090.7 0.040921 0.049766 ENSG00000149090
CILP2 ENSG00000160161.4 0.028228 0.034757 ENSG00000160161
MAF1 ENSG00000179632.5 0.16835 0.064283 ENSG00000179632
MTBP ENSG00000172167.3 0.020167 0.036583 ENSG00000172167
SFXN2 ENSG00000156398.7 0.038206 0.038664 ENSG00000156398
PLXND1 ENSG00000004399.8 0.019288 0.035916 ENSG00000004399
RFPL2 ENSG00000128253.9 0.060267 0.048156 ENSG00000128253
DPP7 ENSG00000176978.9 0.06471 0.051272 ENSG00000176978
ZNF90 ENSG00000213988.5 0.079213 0.062806 ENSG00000213988
LAMTOR5 ENSG00000134248.9 0.024987 0.042792 ENSG00000134248
SIGLECL1 ENSG00000179213.9 0.055072 0.063565 ENSG00000179213
IL18RAP ENSG00000115607.5 0.176852 0.055694 ENSG00000115607
HDAC7 ENSG00000061273.13 0.030787 0.045909 ENSG00000061273
LIPT2 ENSG00000175536.6 0.027007 0.038367 ENSG00000175536
RAD52 ENSG00000002016.12 0.035556 0.039194 ENSG00000002016
LRRN1 ENSG00000175928.5 0.034772 0.03613 ENSG00000175928
RP9 ENSG00000164610.4 0.030715 0.035174 ENSG00000164610
NHLRC1 ENSG00000187566.3 0.012509 0.031157 ENSG00000187566
FUZ ENSG00000010361.9 0.035937 0.052064 ENSG00000010361
CD7 ENSG00000173762.3 0.048323 0.058405 ENSG00000173762
CBFA2T3 ENSG00000129993.10 0.054067 0.062977 ENSG00000129993
SDC2 ENSG00000169439.7 0.084097 0.064594 ENSG00000169439
ITPKB ENSG00000143772.5 0.068131 0.049497 ENSG00000143772
PAPSS2 ENSG00000198682.8 0.036723 0.039628 ENSG00000198682
C10orf68 ENSG00000150076.18 0.152332 0.064384 ENSG00000150076
KRT77 ENSG00000189182.5 0.050994 0.056289 ENSG00000189182
HHLA3 ENSG00000197568.9 0.250543 0.076992 ENSG00000197568
ARMC2 ENSG00000118690.8 0.07101 0.057157 ENSG00000118690
CHKB ENSG00000100288.15 0.097067 0.055858 ENSG00000100288
GFI1 ENSG00000162676.7 0.012616 0.027068 ENSG00000162676
DGKI ENSG00000157680.10 0.013062 0.041547 ENSG00000157680
AC009403.2 ENSG00000216895.4 0.018309 0.047229 ENSG00000216895
SP3 ENSG00000172845.9 0.015942 0.037439 ENSG00000172845
HLA-C ENSG00000204525.10 0.044807 0.045124 ENSG00000204525
RBFOX2 ENSG00000100320.18 0.05485 0.05862 ENSG00000100320
ZNF891 ENSG00000214029.3 0.032287 0.035225 ENSG00000214029
BAIAP2L2 ENSG00000128298.12 0.027012 0.049741 ENSG00000128298
IL13 ENSG00000169194.5 0.043563 0.04752 ENSG00000169194
CPED1 ENSG00000106034.13 0.074301 0.04909 ENSG00000106034
RGPD8 ENSG00000169629.7 0.307475 0.071233 ENSG00000169629
CYTH2 ENSG00000105443.9 0.039949 0.048621 ENSG00000105443
AC092964.2 ENSG00000267979.1 0.02581 0.042741 ENSG00000267979
UBL7 ENSG00000138629.11 0.010785 0.032242 ENSG00000138629
SMARCA4 ENSG00000127616.12 0.051158 0.046942 ENSG00000127616
FAM161B ENSG00000156050.4 0.014308 0.034034 ENSG00000156050
TMEM236 ENSG00000184040.7 0.01594 0.044182 ENSG00000184040
FSHB ENSG00000131808.6 0.071144 0.052607 ENSG00000131808
CLCN7 ENSG00000103249.13 0.260481 0.073163 ENSG00000103249
UNC119B ENSG00000175970.7 0.016067 0.034044 ENSG00000175970
MSANTD4 ENSG00000170903.6 0.017927 0.035587 ENSG00000170903
GCNT2 ENSG00000111846.11 0.049557 0.06113 ENSG00000111846
LIN52 ENSG00000205659.6 0.10272 0.066798 ENSG00000205659
GLTPD2 ENSG00000182327.7 0.050305 0.036447 ENSG00000182327
MRPS15 ENSG00000116898.7 0.026352 0.037427 ENSG00000116898
RNF13 ENSG00000082996.14 0.018206 0.031857 ENSG00000082996
GSTM3 ENSG00000134202.6 0.647722 0.062068 ENSG00000134202
HSD17B1 ENSG00000108786.6 0.034982 0.034602 ENSG00000108786
DLX2 ENSG00000115844.6 0.011259 0.035581 ENSG00000115844
CADM2 ENSG00000175161.9 0.010762 0.026179 ENSG00000175161
KIAA1324L ENSG00000164659.10 0.050971 0.041286 ENSG00000164659
USP47 ENSG00000170242.13 0.101758 0.073458 ENSG00000170242
SLC27A6 ENSG00000113396.8 0.013424 0.032966 ENSG00000113396
MBTD1 ENSG00000011258.11 0.010082 0.040463 ENSG00000011258
RP11-481A20.11 ENSG00000255098.1 0.056725 0.068168 ENSG00000255098
PCCA ENSG00000175198.10 0.132481 0.061462 ENSG00000175198
AL357673.1 ENSG00000248835.2 0.02735 0.051033 ENSG00000248835
ZNF133 ENSG00000125846.11 0.022888 0.043216 ENSG00000125846
TMEM56 ENSG00000152078.5 0.028451 0.041431 ENSG00000152078
PRRX1 ENSG00000116132.7 0.058682 0.045174 ENSG00000116132
KCNN3 ENSG00000143603.13 0.012428 0.036891 ENSG00000143603
ZYX ENSG00000159840.11 0.468485 0.083272 ENSG00000159840
FAM155A ENSG00000204442.2 0.029886 0.05877 ENSG00000204442
PTPRO ENSG00000151490.9 0.081365 0.049498 ENSG00000151490
PRDM11 ENSG00000019485.8 0.072621 0.054947 ENSG00000019485
C8orf47 ENSG00000177459.6 0.013307 0.027235 ENSG00000177459
ACBD4 ENSG00000181513.10 0.059332 0.047278 ENSG00000181513
DNASE2 ENSG00000105612.4 0.180229 0.06761 ENSG00000105612
BNC1 ENSG00000169594.8 0.028775 0.04752 ENSG00000169594
CCDC130 ENSG00000104957.9 0.049115 0.051963 ENSG00000104957
KCNH3 ENSG00000135519.6 0.129705 0.061081 ENSG00000135519
ZNF518B ENSG00000178163.3 0.048987 0.040003 ENSG00000178163
ZKSCAN2 ENSG00000155592.11 0.039338 0.043861 ENSG00000155592
ADAMTS10 ENSG00000142303.9 0.061294 0.058288 ENSG00000142303
GNA12 ENSG00000146535.9 0.024528 0.042789 ENSG00000146535
RNASE6 ENSG00000169413.2 0.108346 0.07018 ENSG00000169413
MAP3K10 ENSG00000130758.3 0.030587 0.043887 ENSG00000130758
SLC27A5 ENSG00000083807.5 0.051366 0.037682 ENSG00000083807
NUDT2 ENSG00000164978.13 0.543078 0.064944 ENSG00000164978
GTF3C1 ENSG00000077235.13 0.100729 0.068472 ENSG00000077235
NME7 ENSG00000143156.9 0.09661 0.053326 ENSG00000143156
LILRA2 ENSG00000239998.1 0.337951 0.080295 ENSG00000239998
SIAH1 ENSG00000196470.7 0.040174 0.039107 ENSG00000196470
FGF22 ENSG00000070388.7 0.071099 0.075288 ENSG00000070388
HTRA4 ENSG00000169495.4 0.038532 0.049632 ENSG00000169495
APBA1 ENSG00000107282.5 0.019112 0.038099 ENSG00000107282
FCHO1 ENSG00000130475.10 0.263541 0.073536 ENSG00000130475
ZC3H12A ENSG00000163874.8 0.046723 0.042801 ENSG00000163874
LYNX1 ENSG00000180155.14 0.152788 0.06501 ENSG00000180155
DOK5 ENSG00000101134.7 0.033035 0.039984 ENSG00000101134
RAC2 ENSG00000128340.10 0.131839 0.072299 ENSG00000128340
TTC12 ENSG00000149292.12 0.055617 0.05149 ENSG00000149292
NUP210L ENSG00000143552.5 0.04297 0.054707 ENSG00000143552
GLP1R ENSG00000112164.5 0.087129 0.055355 ENSG00000112164
AC006465.3 ENSG00000219545.5 0.050083 0.044756 ENSG00000219545
MR1 ENSG00000153029.10 0.01474 0.039009 ENSG00000153029
SAFB ENSG00000160633.8 0.128865 0.078828 ENSG00000160633
PDP1 ENSG00000164951.11 0.025932 0.033597 ENSG00000164951
PADI2 ENSG00000117115.8 0.120172 0.068223 ENSG00000117115
PRSS12 ENSG00000164099.3 0.029477 0.03772 ENSG00000164099
ARHGEF10 ENSG00000104728.11 0.057409 0.052847 ENSG00000104728
TBXA2R ENSG00000006638.7 0.130529 0.069284 ENSG00000006638
C19orf82 ENSG00000267106.1 0.020055 0.039742 ENSG00000267106
CD300C ENSG00000167850.3 0.236876 0.084704 ENSG00000167850
FOXM1 ENSG00000111206.8 0.057475 0.055333 ENSG00000111206
CBLN1 ENSG00000102924.7 0.052879 0.048621 ENSG00000102924
CASP1 ENSG00000137752.18 0.027081 0.047848 ENSG00000137752
MRPL45 ENSG00000174100.5 0.011644 0.032041 ENSG00000174100
NLRC5 ENSG00000140853.11 0.22062 0.077189 ENSG00000140853
SRSF3 ENSG00000112081.12 0.027983 0.045548 ENSG00000112081
DPF1 ENSG00000011332.15 0.034182 0.034734 ENSG00000011332
MOK ENSG00000080823.17 0.014398 0.039446 ENSG00000080823
GFRA3 ENSG00000146013.6 0.041259 0.040267 ENSG00000146013
SLC2A14 ENSG00000173262.7 0.058026 0.056178 ENSG00000173262
C9orf135 ENSG00000204711.4 0.219827 0.078629 ENSG00000204711
FLNC ENSG00000128591.11 0.052983 0.049751 ENSG00000128591
SMAD2 ENSG00000175387.11 0.011538 0.024418 ENSG00000175387
MPP7 ENSG00000150054.14 0.089624 0.06199 ENSG00000150054
KMT2E ENSG00000005483.15 0.011456 0.034788 ENSG00000005483
MMD2 ENSG00000136297.10 0.0234 0.048303 ENSG00000136297
KDM4D ENSG00000186280.5 0.053078 0.040932 ENSG00000186280
GABRA1 ENSG00000022355.10 0.023602 0.042115 ENSG00000022355
MRPS26 ENSG00000125901.5 0.040824 0.050576 ENSG00000125901
TBX19 ENSG00000143178.8 0.027976 0.05068 ENSG00000143178
MAPKBP1 ENSG00000137802.9 0.013485 0.029155 ENSG00000137802
ARHGDIA ENSG00000141522.7 0.073848 0.065291 ENSG00000141522
SLC12A2 ENSG00000064651.9 0.014491 0.03554 ENSG00000064651
ROBO3 ENSG00000154134.10 0.082451 0.064268 ENSG00000154134
HDGFL1 ENSG00000112273.5 0.055913 0.046268 ENSG00000112273
KEAP1 ENSG00000079999.9 0.023609 0.044389 ENSG00000079999
GCNT4 ENSG00000176928.4 0.020379 0.033537 ENSG00000176928
UBL4B ENSG00000186150.3 0.04877 0.051524 ENSG00000186150
PLRG1 ENSG00000171566.7 0.031009 0.030527 ENSG00000171566
ATG7 ENSG00000197548.8 0.036298 0.043214 ENSG00000197548
ZFAT ENSG00000066827.11 0.029518 0.044825 ENSG00000066827
USP36 ENSG00000055483.14 0.032561 0.053971 ENSG00000055483
GUF1 ENSG00000151806.9 0.140771 0.05725 ENSG00000151806
PPIL6 ENSG00000185250.11 0.030208 0.036396 ENSG00000185250
TPGS2 ENSG00000134779.10 0.040645 0.035449 ENSG00000134779
MAD1L1 ENSG00000002822.11 0.030192 0.041288 ENSG00000002822
FLNB ENSG00000136068.10 0.083308 0.053473 ENSG00000136068
WDR59 ENSG00000103091.10 0.041254 0.044346 ENSG00000103091
C4orf36 ENSG00000163633.6 0.035516 0.039858 ENSG00000163633
DPP3 ENSG00000254986.3 0.042992 0.045418 ENSG00000254986
CALML4 ENSG00000129007.10 0.010415 0.031 ENSG00000129007
GPR19 ENSG00000183150.3 0.013262 0.038646 ENSG00000183150
PLCB3 ENSG00000149782.7 0.038726 0.044269 ENSG00000149782
ALG11 ENSG00000253710.1 0.063899 0.046155 ENSG00000253710
MTDH ENSG00000147649.5 0.08661 0.058594 ENSG00000147649
KLHL3 ENSG00000146021.10 0.0325 0.037522 ENSG00000146021
C1orf21 ENSG00000116667.7 0.014605 0.032235 ENSG00000116667
CRB1 ENSG00000134376.9 0.053273 0.039912 ENSG00000134376
TDP2 ENSG00000111802.9 0.013691 0.045238 ENSG00000111802
DMTF1 ENSG00000135164.14 0.011534 0.025365 ENSG00000135164
LMF1 ENSG00000103227.14 0.122173 0.068819 ENSG00000103227
KIAA0513 ENSG00000135709.8 0.193216 0.076386 ENSG00000135709
SCOC ENSG00000153130.12 0.068224 0.050726 ENSG00000153130
STOX2 ENSG00000173320.5 0.010122 0.025788 ENSG00000173320
B3GALT2 ENSG00000162630.5 0.059315 0.048273 ENSG00000162630
HIST1H2BJ ENSG00000124635.7 0.024211 0.033628 ENSG00000124635
SPRR1A ENSG00000169474.3 0.030894 0.046524 ENSG00000169474
TADA2A ENSG00000108264.12 0.238176 0.068969 ENSG00000108264
SARDH ENSG00000123453.12 0.022885 0.037708 ENSG00000123453
PARP1 ENSG00000143799.8 0.045149 0.045054 ENSG00000143799
ZNF35 ENSG00000169981.6 0.017896 0.035322 ENSG00000169981
GDNF ENSG00000168621.10 0.013939 0.036663 ENSG00000168621
LMTK3 ENSG00000142235.4 0.025953 0.046528 ENSG00000142235
BSN ENSG00000164061.4 0.022258 0.024256 ENSG00000164061
CHRNB4 ENSG00000117971.7 0.015073 0.034964 ENSG00000117971
SEC31B ENSG00000075826.12 0.032926 0.036298 ENSG00000075826
UPK2 ENSG00000110375.2 0.038521 0.049203 ENSG00000110375
MED19 ENSG00000156603.10 0.119719 0.058399 ENSG00000156603
MED11 ENSG00000161920.5 0.021954 0.037306 ENSG00000161920
MYO1H ENSG00000174527.5 0.033032 0.044699 ENSG00000174527
HS3ST1 ENSG00000002587.5 0.037086 0.0466 ENSG00000002587
ANKRD1 ENSG00000148677.6 0.016331 0.036629 ENSG00000148677
LAMA4 ENSG00000112769.14 0.017305 0.033184 ENSG00000112769
UGGT2 ENSG00000102595.14 0.063148 0.047317 ENSG00000102595
LPPR4 ENSG00000117600.8 0.051084 0.047777 ENSG00000117600
NCOA4 ENSG00000138293.15 0.175601 0.070616 ENSG00000138293
DGCR6L ENSG00000128185.5 0.120765 0.069651 ENSG00000128185
ZNF365 ENSG00000138311.11 0.039446 0.043092 ENSG00000138311
CHRNA4 ENSG00000101204.11 0.027288 0.047446 ENSG00000101204
APP ENSG00000142192.16 0.073826 0.052169 ENSG00000142192
MUM1 ENSG00000160953.10 0.076167 0.060358 ENSG00000160953
SH2D1B ENSG00000198574.4 0.096574 0.064633 ENSG00000198574
RAB3GAP1 ENSG00000115839.13 0.012021 0.033224 ENSG00000115839
NKG7 ENSG00000105374.5 0.070179 0.062108 ENSG00000105374
SORBS3 ENSG00000120896.9 0.035925 0.040414 ENSG00000120896
EDIL3 ENSG00000164176.8 0.024943 0.042549 ENSG00000164176
TBCE ENSG00000116957.8 0.112344 0.06406 ENSG00000116957
KIAA0825 ENSG00000185261.9 0.140569 0.059792 ENSG00000185261
LINC00528 ENSG00000269220.1 0.023082 0.040264 ENSG00000269220
CCDC167 ENSG00000198937.8 0.128433 0.067973 ENSG00000198937
DAW1 ENSG00000123977.5 0.030712 0.040414 ENSG00000123977
C15orf48 ENSG00000166920.6 0.010754 0.027955 ENSG00000166920
FBXL7 ENSG00000183580.8 0.067593 0.057096 ENSG00000183580
FAM129B ENSG00000136830.7 0.046373 0.047126 ENSG00000136830
ARV1 ENSG00000173409.9 0.102375 0.060373 ENSG00000173409
HSPD1 ENSG00000144381.12 0.018293 0.030718 ENSG00000144381
WFS1 ENSG00000109501.9 0.071581 0.063557 ENSG00000109501
C1QL2 ENSG00000144119.3 0.010968 0.028996 ENSG00000144119
MAT1A ENSG00000151224.8 0.043236 0.051639 ENSG00000151224
HIST1H1E ENSG00000168298.4 0.014701 0.040005 ENSG00000168298
RSPO2 ENSG00000147655.6 0.034713 0.047221 ENSG00000147655
TMEM132E ENSG00000181291.5 0.046706 0.040364 ENSG00000181291
