AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
ARPP19 ENSG00000128989.6 0.504837 0.074052 ENSG00000128989
KCTD20 ENSG00000112078.9 0.04192 0.052003 ENSG00000112078
USPL1 ENSG00000132952.7 0.062946 0.057102 ENSG00000132952
WDR92 ENSG00000243667.2 0.012041 0.033922 ENSG00000243667
BTN2A2 ENSG00000124508.12 0.027608 0.033565 ENSG00000124508
ZC3H8 ENSG00000144161.7 0.154972 0.066297 ENSG00000144161
AMY2A ENSG00000243480.3 0.020326 0.037733 ENSG00000243480
CNIH4 ENSG00000143771.7 0.35433 0.080269 ENSG00000143771
CD59 ENSG00000085063.10 0.248753 0.078542 ENSG00000085063
FBXO11 ENSG00000138081.15 0.021458 0.042121 ENSG00000138081
ZNF860 ENSG00000197385.5 0.034736 0.055651 ENSG00000197385
MYBBP1A ENSG00000132382.10 0.022407 0.031752 ENSG00000132382
ANKRD33B ENSG00000164236.7 0.031249 0.045023 ENSG00000164236
CHST12 ENSG00000136213.7 0.018142 0.028846 ENSG00000136213
IGFBP6 ENSG00000167779.3 0.087098 0.063223 ENSG00000167779
KIAA0368 ENSG00000136813.10 0.023306 0.040354 ENSG00000136813
SPRR1B ENSG00000169469.7 0.097206 0.064236 ENSG00000169469
TUBGCP4 ENSG00000137822.8 0.08469 0.059829 ENSG00000137822
PDCD1LG2 ENSG00000197646.6 0.237528 0.083291 ENSG00000197646
C9orf57 ENSG00000204669.5 0.032808 0.042049 ENSG00000204669
TMX3 ENSG00000166479.5 0.055023 0.067147 ENSG00000166479
RAB27A ENSG00000069974.11 0.095639 0.061433 ENSG00000069974
MYO9A ENSG00000066933.11 0.158039 0.064615 ENSG00000066933
TMEM170B ENSG00000205269.4 0.087674 0.065777 ENSG00000205269
MRPL43 ENSG00000055950.12 0.059961 0.053129 ENSG00000055950
SHARPIN ENSG00000179526.12 0.037405 0.053305 ENSG00000179526
PPP4R4 ENSG00000119698.7 0.021579 0.037102 ENSG00000119698
HHAT ENSG00000054392.8 0.036181 0.041655 ENSG00000054392
NRN1 ENSG00000124785.4 0.013208 0.030243 ENSG00000124785
PODXL2 ENSG00000114631.10 0.017486 0.030931 ENSG00000114631
PTGES3L ENSG00000267060.1 0.019408 0.028974 ENSG00000267060
TSSK1B ENSG00000212122.3 0.021232 0.033969 ENSG00000212122
VARS ENSG00000204394.8 0.052666 0.045137 ENSG00000204394
ZSCAN31 ENSG00000235109.3 0.0404 0.057053 ENSG00000235109
USP8 ENSG00000138592.9 0.065459 0.054989 ENSG00000138592
GAL3ST4 ENSG00000197093.6 0.055922 0.048894 ENSG00000197093
PCDHB3 ENSG00000113205.2 0.118873 0.065195 ENSG00000113205
AC019206.1 ENSG00000268328.1 0.013698 0.033648 ENSG00000268328
GGA3 ENSG00000125447.12 0.131821 0.066304 ENSG00000125447
HYAL3 ENSG00000186792.11 0.165396 0.077688 ENSG00000186792
POPDC2 ENSG00000121577.9 0.081209 0.058449 ENSG00000121577
THNSL1 ENSG00000185875.8 0.017323 0.05229 ENSG00000185875
B4GALT7 ENSG00000027847.9 0.017513 0.051124 ENSG00000027847
OTUB1 ENSG00000167770.7 0.161293 0.076984 ENSG00000167770
SNX21 ENSG00000124104.14 0.129395 0.083011 ENSG00000124104
CYB5B ENSG00000103018.12 0.084404 0.055209 ENSG00000103018
ERCC8 ENSG00000049167.9 0.018007 0.028993 ENSG00000049167
CST6 ENSG00000175315.2 0.02006 0.039164 ENSG00000175315
SERPINB6 ENSG00000124570.13 0.011581 0.027722 ENSG00000124570
CPS1 ENSG00000021826.10 0.027775 0.042263 ENSG00000021826
TMEM229B ENSG00000198133.4 0.118806 0.068455 ENSG00000198133
FXYD5 ENSG00000089327.10 0.056847 0.054915 ENSG00000089327
ANXA7 ENSG00000138279.10 0.027305 0.03267 ENSG00000138279
METTL24 ENSG00000053328.8 0.026166 0.041108 ENSG00000053328
GANC ENSG00000214013.5 0.028442 0.04075 ENSG00000214013
PCDHB5 ENSG00000113209.6 0.050564 0.05225 ENSG00000113209
MS4A6E ENSG00000166926.4 0.112999 0.062114 ENSG00000166926
RASL11B ENSG00000128045.5 0.010708 0.032335 ENSG00000128045
FOLH1 ENSG00000086205.12 0.055724 0.04161 ENSG00000086205
ITGA11 ENSG00000137809.12 0.107115 0.060147 ENSG00000137809
PSMC2 ENSG00000161057.6 0.04731 0.053641 ENSG00000161057
SATB1 ENSG00000182568.12 0.183913 0.073776 ENSG00000182568
MYT1L ENSG00000186487.13 0.020265 0.035762 ENSG00000186487
AKAP11 ENSG00000023516.7 0.027255 0.042835 ENSG00000023516
RP11-159G9.5 ENSG00000229729.3 0.018452 0.032727 ENSG00000229729
ENAM ENSG00000132464.7 0.034004 0.042478 ENSG00000132464
ACSBG1 ENSG00000103740.5 0.041336 0.05698 ENSG00000103740
MAPK15 ENSG00000181085.10 0.014839 0.042523 ENSG00000181085
PARP4 ENSG00000102699.5 0.210895 0.085676 ENSG00000102699
DHX33 ENSG00000005100.8 0.06669 0.070037 ENSG00000005100
EPOR ENSG00000187266.9 0.053787 0.04895 ENSG00000187266
ZNF225 ENSG00000256294.3 0.015353 0.045075 ENSG00000256294
NFATC2IP ENSG00000176953.6 0.043794 0.03681 ENSG00000176953
CRYBB3 ENSG00000100053.5 0.044493 0.060357 ENSG00000100053
AGO4 ENSG00000134698.10 0.126792 0.066298 ENSG00000134698
LONRF2 ENSG00000170500.8 0.020579 0.03447 ENSG00000170500
CCL23 ENSG00000167236.2 0.02613 0.044768 ENSG00000167236
DYNC1I2 ENSG00000077380.11 0.199043 0.071292 ENSG00000077380
TYROBP ENSG00000011600.7 0.025108 0.035778 ENSG00000011600
PDE1B ENSG00000123360.7 0.015692 0.044072 ENSG00000123360
USP42 ENSG00000106346.7 0.031105 0.051292 ENSG00000106346
RAD21L1 ENSG00000244588.1 0.017873 0.061781 ENSG00000244588
CMTM4 ENSG00000183723.8 0.122073 0.069399 ENSG00000183723
HCFC2 ENSG00000111727.7 0.05845 0.058655 ENSG00000111727
SLC47A1 ENSG00000142494.9 0.053818 0.064417 ENSG00000142494
DPY19L1 ENSG00000173852.9 0.020699 0.041595 ENSG00000173852
RASIP1 ENSG00000105538.4 0.069575 0.065053 ENSG00000105538
PTGS1 ENSG00000095303.10 0.033028 0.04257 ENSG00000095303
BRPF1 ENSG00000156983.11 0.179791 0.079734 ENSG00000156983
SEMA3F ENSG00000001617.7 0.019134 0.022384 ENSG00000001617
PIK3R5 ENSG00000141506.9 0.010262 0.041288 ENSG00000141506
KCNJ3 ENSG00000162989.3 0.031245 0.036864 ENSG00000162989
IL4I1 ENSG00000104951.11 0.090154 0.073781 ENSG00000104951
C19orf53 ENSG00000104979.4 0.090449 0.063554 ENSG00000104979
HARBI1 ENSG00000180423.4 0.02905 0.042018 ENSG00000180423
RP11-817J15.3 ENSG00000255798.1 0.069773 0.063646 ENSG00000255798
MDN1 ENSG00000112159.7 0.057857 0.052814 ENSG00000112159
CLEC17A ENSG00000187912.7 0.033944 0.056539 ENSG00000187912
TTK ENSG00000112742.5 0.131553 0.0642 ENSG00000112742
VCL ENSG00000035403.12 0.072852 0.049107 ENSG00000035403
FIS1 ENSG00000214253.4 0.453563 0.07622 ENSG00000214253
LINS ENSG00000140471.12 0.147128 0.07977 ENSG00000140471
PIK3IP1 ENSG00000100100.8 0.028967 0.037004 ENSG00000100100
MYH8 ENSG00000133020.4 0.063285 0.051454 ENSG00000133020
IL11RA ENSG00000137070.13 0.083252 0.049809 ENSG00000137070
AGTPBP1 ENSG00000135049.11 0.035723 0.056112 ENSG00000135049
FMO2 ENSG00000094963.9 0.190237 0.079714 ENSG00000094963
FAM53B ENSG00000189319.9 0.010008 0.0384 ENSG00000189319
BRIP1 ENSG00000136492.4 0.101139 0.057848 ENSG00000136492
ZNF174 ENSG00000103343.8 0.020763 0.046085 ENSG00000103343
ACSL3 ENSG00000123983.9 0.09569 0.063158 ENSG00000123983
ORMDL1 ENSG00000128699.9 0.282547 0.076719 ENSG00000128699
ALPP ENSG00000163283.6 0.046452 0.052394 ENSG00000163283
PRDX1 ENSG00000117450.9 0.113681 0.063355 ENSG00000117450
SNX5 ENSG00000089006.12 0.026539 0.045289 ENSG00000089006
FMO3 ENSG00000007933.8 0.054835 0.049072 ENSG00000007933
TNNT3 ENSG00000130595.12 0.061375 0.065137 ENSG00000130595
TMEM138 ENSG00000149483.7 0.104491 0.069327 ENSG00000149483
MEGF8 ENSG00000105429.8 0.055225 0.058857 ENSG00000105429
SMLR1 ENSG00000256162.2 0.109642 0.063497 ENSG00000256162
CPT2 ENSG00000157184.5 0.086165 0.066189 ENSG00000157184
SCGN ENSG00000079689.9 0.156585 0.076139 ENSG00000079689
MTSS1L ENSG00000132613.10 0.025225 0.043023 ENSG00000132613
DUSP10 ENSG00000143507.13 0.084269 0.05614 ENSG00000143507
HNRNPA2B1 ENSG00000122566.16 0.035683 0.041948 ENSG00000122566
UCK1 ENSG00000130717.8 0.030901 0.045864 ENSG00000130717
CALHM1 ENSG00000185933.6 0.037401 0.037707 ENSG00000185933
GLYCTK ENSG00000168237.13 0.048628 0.044351 ENSG00000168237
CLVS2 ENSG00000146352.7 0.083331 0.065782 ENSG00000146352
ST3GAL6 ENSG00000064225.8 0.15454 0.072303 ENSG00000064225
ADAMTSL1 ENSG00000178031.11 0.150807 0.077017 ENSG00000178031
RNF26 ENSG00000173456.4 0.035482 0.050856 ENSG00000173456
IFIT5 ENSG00000152778.7 0.231933 0.081747 ENSG00000152778
ZIK1 ENSG00000171649.7 0.056191 0.054879 ENSG00000171649
MROH6 ENSG00000204839.4 0.327299 0.086383 ENSG00000204839
ALDH18A1 ENSG00000059573.4 0.022125 0.04658 ENSG00000059573
ALOX5 ENSG00000012779.6 0.123678 0.063349 ENSG00000012779
MAP1LC3B ENSG00000140941.8 0.025101 0.063401 ENSG00000140941
CA12 ENSG00000074410.9 0.165508 0.075995 ENSG00000074410
SLC25A16 ENSG00000122912.9 0.081748 0.055999 ENSG00000122912
MRPL24 ENSG00000143314.8 0.105491 0.061705 ENSG00000143314
DDX1 ENSG00000079785.10 0.012494 0.047661 ENSG00000079785
GIGYF1 ENSG00000146830.9 0.243478 0.07715 ENSG00000146830
PLCD1 ENSG00000187091.9 0.021107 0.046359 ENSG00000187091
HOXB5 ENSG00000120075.5 0.070007 0.04767 ENSG00000120075
HSD17B11 ENSG00000198189.6 0.132701 0.06778 ENSG00000198189
FEM1C ENSG00000145780.6 0.030831 0.045437 ENSG00000145780
ZNF773 ENSG00000152439.8 0.093832 0.060964 ENSG00000152439
LAMC3 ENSG00000050555.13 0.013389 0.046077 ENSG00000050555
NOTCH2 ENSG00000134250.13 0.055574 0.047495 ENSG00000134250
GOLGA8T ENSG00000261247.1 0.08213 0.061133 ENSG00000261247
RBBP9 ENSG00000089050.10 0.072639 0.057793 ENSG00000089050
ITPKA ENSG00000137825.6 0.015033 0.036699 ENSG00000137825
CRYBB2 ENSG00000244752.2 0.192734 0.078016 ENSG00000244752
THOC7 ENSG00000163634.7 0.082664 0.069365 ENSG00000163634
SESN3 ENSG00000149212.6 0.024623 0.055904 ENSG00000149212
NPFF ENSG00000139574.6 0.029377 0.039603 ENSG00000139574
MRPL33 ENSG00000243147.3 0.013353 0.034109 ENSG00000243147
KCNJ12 ENSG00000184185.5 0.059913 0.059477 ENSG00000184185
PRNP ENSG00000171867.12 0.032499 0.059518 ENSG00000171867
CCDC150 ENSG00000144395.13 0.077498 0.056658 ENSG00000144395
PLA1A ENSG00000144837.4 0.175946 0.072188 ENSG00000144837
TGM1 ENSG00000092295.7 0.028097 0.043522 ENSG00000092295
KIAA1244 ENSG00000112379.8 0.147108 0.071433 ENSG00000112379
KIAA0556 ENSG00000047578.8 0.055381 0.051833 ENSG00000047578
RNF144A ENSG00000151692.10 0.082514 0.063205 ENSG00000151692
PEPD ENSG00000124299.8 0.018033 0.033989 ENSG00000124299
TRIM36 ENSG00000152503.5 0.05421 0.051892 ENSG00000152503
SNAPC3 ENSG00000164975.11 0.013909 0.032552 ENSG00000164975
ACAT2 ENSG00000120437.7 0.080983 0.059647 ENSG00000120437
SNX32 ENSG00000172803.13 0.381567 0.079739 ENSG00000172803
WDR78 ENSG00000152763.12 0.032711 0.047234 ENSG00000152763
MAT2B ENSG00000038274.11 0.021214 0.042117 ENSG00000038274
PITX3 ENSG00000107859.5 0.012396 0.033968 ENSG00000107859
SLC10A1 ENSG00000100652.4 0.025682 0.050199 ENSG00000100652
PRKCSH ENSG00000130175.5 0.027744 0.051067 ENSG00000130175
PEX7 ENSG00000112357.8 0.154689 0.067035 ENSG00000112357
FAM162A ENSG00000114023.11 0.110565 0.056191 ENSG00000114023
USP3 ENSG00000140455.12 0.153924 0.074571 ENSG00000140455
P2RX3 ENSG00000109991.4 0.04799 0.04174 ENSG00000109991
P2RY1 ENSG00000169860.4 0.021102 0.047082 ENSG00000169860
GNA14 ENSG00000156049.6 0.049074 0.060099 ENSG00000156049
LYPD1 ENSG00000150551.10 0.020705 0.044617 ENSG00000150551
ZNF24 ENSG00000172466.11 0.085978 0.0759 ENSG00000172466
PRELID1 ENSG00000169230.5 0.131846 0.064597 ENSG00000169230
ALG10B ENSG00000175548.4 0.013872 0.030154 ENSG00000175548
ELP2 ENSG00000134759.9 0.03296 0.044452 ENSG00000134759
KCTD19 ENSG00000168676.6 0.105918 0.058755 ENSG00000168676
ADCYAP1 ENSG00000141433.8 0.068161 0.069027 ENSG00000141433
PIGL ENSG00000108474.11 0.0326 0.04626 ENSG00000108474
TRIM13 ENSG00000204977.5 0.034604 0.042007 ENSG00000204977
ACVR2B ENSG00000114739.8 0.020418 0.040188 ENSG00000114739
UFSP1 ENSG00000176125.3 0.176077 0.073369 ENSG00000176125
NHSL1 ENSG00000135540.7 0.0472 0.064515 ENSG00000135540
PON3 ENSG00000105852.6 0.063091 0.050489 ENSG00000105852
PTN ENSG00000105894.7 0.094107 0.056583 ENSG00000105894
LCTL ENSG00000188501.7 0.043177 0.051608 ENSG00000188501
FAM71F2 ENSG00000205085.4 0.023671 0.037625 ENSG00000205085
FIBP ENSG00000172500.8 0.102368 0.055952 ENSG00000172500
CCDC122 ENSG00000151773.8 0.459885 0.075425 ENSG00000151773
TOM1 ENSG00000100284.15 0.093372 0.058824 ENSG00000100284
ZNF839 ENSG00000022976.11 0.050662 0.062685 ENSG00000022976
C17orf100 ENSG00000212734.4 0.018912 0.032015 ENSG00000212734
SSH3 ENSG00000172830.8 0.046099 0.050915 ENSG00000172830
RBM11 ENSG00000185272.9 0.062988 0.079636 ENSG00000185272
DENND4A ENSG00000174485.10 0.037691 0.04748 ENSG00000174485
SEMA4C ENSG00000168758.6 0.068069 0.057743 ENSG00000168758
ERF ENSG00000105722.5 0.014135 0.041537 ENSG00000105722
CNTFR ENSG00000122756.10 0.019001 0.035584 ENSG00000122756
RFWD2 ENSG00000143207.15 0.01797 0.039441 ENSG00000143207
H6PD ENSG00000049239.8 0.018357 0.044076 ENSG00000049239
DNMBP ENSG00000107554.11 0.013823 0.030644 ENSG00000107554
ACD ENSG00000102977.9 0.032968 0.035493 ENSG00000102977
UNC119 ENSG00000109103.7 0.052567 0.047962 ENSG00000109103
MLH1 ENSG00000076242.10 0.121963 0.077261 ENSG00000076242
SERBP1 ENSG00000142864.10 0.098594 0.06391 ENSG00000142864
RNF32 ENSG00000105982.12 0.15219 0.075841 ENSG00000105982
BTN3A3 ENSG00000111801.11 0.085256 0.067415 ENSG00000111801
DAD1 ENSG00000129562.6 0.220679 0.076525 ENSG00000129562
NFKBIB ENSG00000104825.12 0.010251 0.019903 ENSG00000104825
GNG4 ENSG00000168243.6 0.029646 0.055474 ENSG00000168243
TSTA3 ENSG00000104522.11 0.054738 0.047111 ENSG00000104522
ODF2L ENSG00000122417.11 0.246741 0.071377 ENSG00000122417
OXGR1 ENSG00000165621.4 0.295168 0.072021 ENSG00000165621
PRR5L ENSG00000135362.9 0.09359 0.072996 ENSG00000135362
C3orf38 ENSG00000179021.5 0.072826 0.044214 ENSG00000179021
MUC13 ENSG00000173702.3 0.012307 0.03768 ENSG00000173702
MFGE8 ENSG00000140545.10 0.254293 0.088173 ENSG00000140545
KIAA0040 ENSG00000235750.5 0.145338 0.064473 ENSG00000235750
RIC8A ENSG00000177963.8 0.106181 0.061841 ENSG00000177963
CNBP ENSG00000169714.12 0.059596 0.052275 ENSG00000169714
C19orf44 ENSG00000105072.4 0.111926 0.073238 ENSG00000105072
EMR2 ENSG00000127507.13 0.082502 0.061749 ENSG00000127507
KAT8 ENSG00000103510.15 0.216729 0.070666 ENSG00000103510
SEC23IP ENSG00000107651.8 0.028161 0.047165 ENSG00000107651
NDFIP2 ENSG00000102471.9 0.080727 0.055034 ENSG00000102471
CHCHD5 ENSG00000125611.11 0.036892 0.04586 ENSG00000125611
ADCY10 ENSG00000143199.13 0.046964 0.056352 ENSG00000143199
C7orf26 ENSG00000146576.8 0.035184 0.042253 ENSG00000146576
USP1 ENSG00000162607.8 0.011913 0.046115 ENSG00000162607
VWA7 ENSG00000204396.6 0.032242 0.04115 ENSG00000204396
DCAF4L1 ENSG00000182308.5 0.110092 0.065623 ENSG00000182308
ALDOC ENSG00000109107.9 0.03433 0.041594 ENSG00000109107
AXIN2 ENSG00000168646.8 0.027271 0.037736 ENSG00000168646
CECR5 ENSG00000069998.8 0.02601 0.03939 ENSG00000069998
ZBTB41 ENSG00000177888.7 0.092776 0.051628 ENSG00000177888
PPP1R13B ENSG00000088808.12 0.013743 0.034378 ENSG00000088808
NKTR ENSG00000114857.13 0.357121 0.078004 ENSG00000114857
CCZ1B ENSG00000146574.11 0.031658 0.038618 ENSG00000146574
C1orf54 ENSG00000118292.4 0.055342 0.049212 ENSG00000118292
DNAAF2 ENSG00000165506.10 0.033517 0.047254 ENSG00000165506
KIAA1549L ENSG00000110427.10 0.074527 0.058863 ENSG00000110427
TMEM198 ENSG00000188760.6 0.013424 0.028583 ENSG00000188760
C10orf11 ENSG00000148655.10 0.331117 0.08184 ENSG00000148655
CREB3 ENSG00000107175.6 0.050063 0.046648 ENSG00000107175
URAD ENSG00000183463.4 0.231853 0.08724 ENSG00000183463
MRPS10 ENSG00000048544.5 0.504765 0.076841 ENSG00000048544
WDR61 ENSG00000140395.4 0.03044 0.043741 ENSG00000140395
LGALS9 ENSG00000168961.12 0.049874 0.048668 ENSG00000168961
CDH2 ENSG00000170558.4 0.071224 0.068837 ENSG00000170558
ZBED3 ENSG00000132846.5 0.024322 0.033324 ENSG00000132846
CMPK2 ENSG00000134326.7 0.052836 0.065017 ENSG00000134326
NRTN ENSG00000171119.2 0.11677 0.088461 ENSG00000171119
TMBIM1 ENSG00000135926.8 0.052087 0.061425 ENSG00000135926
C12orf56 ENSG00000185306.8 0.064687 0.06467 ENSG00000185306
C17orf72 ENSG00000224383.3 0.018833 0.040001 ENSG00000224383
CD72 ENSG00000137101.8 0.026752 0.0415 ENSG00000137101
ZNF212 ENSG00000170260.4 0.064977 0.061366 ENSG00000170260
IFT20 ENSG00000109083.9 0.036146 0.04357 ENSG00000109083
MFAP1 ENSG00000140259.6 0.114447 0.065901 ENSG00000140259
INPP5B ENSG00000204084.8 0.025458 0.038807 ENSG00000204084
ATXN7L1 ENSG00000146776.10 0.068136 0.071564 ENSG00000146776
C7orf61 ENSG00000185955.4 0.041749 0.039052 ENSG00000185955
TGFB1 ENSG00000105329.5 0.021168 0.044539 ENSG00000105329
HOXB8 ENSG00000120068.5 0.043842 0.056005 ENSG00000120068
SIGLEC14 ENSG00000254415.3 0.204913 0.083899 ENSG00000254415
MED13 ENSG00000108510.5 0.033222 0.043778 ENSG00000108510
CBLN2 ENSG00000141668.5 0.096511 0.084863 ENSG00000141668
NACAD ENSG00000136274.8 0.0194 0.040029 ENSG00000136274
MGAT5 ENSG00000152127.4 0.106204 0.071827 ENSG00000152127
SHQ1 ENSG00000144736.9 0.109091 0.071714 ENSG00000144736
BFSP1 ENSG00000125864.7 0.084877 0.06339 ENSG00000125864
LETMD1 ENSG00000050426.11 0.048512 0.043619 ENSG00000050426
TPRKB ENSG00000144034.10 0.068754 0.056557 ENSG00000144034
C19orf10 ENSG00000074842.3 0.02898 0.059652 ENSG00000074842
ZSCAN1 ENSG00000152467.5 0.013809 0.049848 ENSG00000152467
CPO ENSG00000144410.4 0.01281 0.030187 ENSG00000144410
SLC22A4 ENSG00000197208.5 0.015788 0.035495 ENSG00000197208
ORC2 ENSG00000115942.4 0.049795 0.057324 ENSG00000115942
MARCKS ENSG00000155130.5 0.030521 0.043917 ENSG00000155130
CPSF6 ENSG00000111605.12 0.051092 0.061266 ENSG00000111605
TMEM168 ENSG00000146802.7 0.019862 0.038561 ENSG00000146802
UBE2N ENSG00000177889.5 0.050372 0.056742 ENSG00000177889
DPYSL5 ENSG00000157851.12 0.042375 0.034051 ENSG00000157851
EHBP1L1 ENSG00000173442.7 0.09578 0.062289 ENSG00000173442
KLHDC8A ENSG00000162873.10 0.079906 0.061804 ENSG00000162873
KLF14 ENSG00000174595.4 0.096213 0.068451 ENSG00000174595
BIRC6 ENSG00000115760.9 0.024145 0.041287 ENSG00000115760
KRTAP4-3 ENSG00000196156.3 0.050699 0.04938 ENSG00000196156
DZANK1 ENSG00000089091.11 0.034885 0.051085 ENSG00000089091
DEF8 ENSG00000140995.12 0.067609 0.049092 ENSG00000140995
DDX18 ENSG00000088205.8 0.185686 0.070671 ENSG00000088205
MARCKSL1 ENSG00000175130.6 0.090745 0.068674 ENSG00000175130
FAM175B ENSG00000165660.7 0.055478 0.062817 ENSG00000165660
LETM1 ENSG00000168924.10 0.095147 0.055019 ENSG00000168924
TESK1 ENSG00000107140.11 0.030392 0.039673 ENSG00000107140
SLC7A5 ENSG00000103257.4 0.1978 0.081982 ENSG00000103257
DLL3 ENSG00000090932.6 0.038822 0.049508 ENSG00000090932
SPNS2 ENSG00000183018.4 0.051869 0.060877 ENSG00000183018
HOOK1 ENSG00000134709.6 0.027504 0.05496 ENSG00000134709
SLC39A3 ENSG00000141873.6 0.190833 0.088566 ENSG00000141873
FRK ENSG00000111816.6 0.063374 0.055458 ENSG00000111816
COL1A2 ENSG00000164692.13 0.081847 0.06795 ENSG00000164692
ZNF587 ENSG00000198466.8 0.364312 0.079906 ENSG00000198466
KCNC1 ENSG00000129159.6 0.042559 0.054216 ENSG00000129159
HIST1H2BC ENSG00000180596.7 0.010268 0.027466 ENSG00000180596
SIPA1 ENSG00000213445.4 0.014944 0.035036 ENSG00000213445
IFT74 ENSG00000096872.11 0.138899 0.072315 ENSG00000096872
ZNF653 ENSG00000161914.5 0.051928 0.050791 ENSG00000161914
KCNMB4 ENSG00000135643.4 0.020502 0.048731 ENSG00000135643
GH2 ENSG00000136487.13 0.0214 0.04109 ENSG00000136487
GIMAP2 ENSG00000106560.6 0.045978 0.056256 ENSG00000106560
DNAJC12 ENSG00000108176.10 0.049433 0.040807 ENSG00000108176
GLI4 ENSG00000250571.2 0.114391 0.067066 ENSG00000250571
C8orf49 ENSG00000255394.2 0.066241 0.057983 ENSG00000255394
RIOK3 ENSG00000101782.10 0.014085 0.051729 ENSG00000101782
KRTAP10-2 ENSG00000205445.3 0.017697 0.053002 ENSG00000205445
NES ENSG00000132688.10 0.106334 0.063128 ENSG00000132688
FXN ENSG00000165060.7 0.115075 0.06336 ENSG00000165060
ATF4 ENSG00000128272.10 0.067098 0.055989 ENSG00000128272
PCDHA7 ENSG00000204963.4 0.106317 0.052201 ENSG00000204963
PPP1R1C ENSG00000150722.6 0.168402 0.071881 ENSG00000150722
EIF3E ENSG00000104408.5 0.063426 0.053639 ENSG00000104408
PEX11A ENSG00000166821.4 0.046314 0.048627 ENSG00000166821
OPA1 ENSG00000198836.4 0.040422 0.055179 ENSG00000198836
SATB2 ENSG00000119042.12 0.059144 0.052939 ENSG00000119042
PYHIN1 ENSG00000163564.10 0.036131 0.0367 ENSG00000163564
TBC1D9B ENSG00000197226.8 0.098688 0.070599 ENSG00000197226
MROH2B ENSG00000171495.12 0.039384 0.037662 ENSG00000171495
TSPAN8 ENSG00000127324.4 0.022519 0.046011 ENSG00000127324
GPR183 ENSG00000169508.6 0.02668 0.043025 ENSG00000169508
BCL9 ENSG00000116128.5 0.01965 0.036314 ENSG00000116128
KCNAB3 ENSG00000170049.5 0.021867 0.03669 ENSG00000170049
SLC10A5 ENSG00000253598.1 0.010864 0.032792 ENSG00000253598
ZFP30 ENSG00000120784.11 0.044229 0.048953 ENSG00000120784
APBB1 ENSG00000166313.13 0.057626 0.055805 ENSG00000166313
BCO2 ENSG00000197580.7 0.019255 0.037181 ENSG00000197580
NDNL2 ENSG00000185115.4 0.085753 0.066541 ENSG00000185115
SOD3 ENSG00000109610.5 0.073769 0.06907 ENSG00000109610
ATG13 ENSG00000175224.12 0.071086 0.04816 ENSG00000175224
RNF111 ENSG00000157450.11 0.095089 0.059573 ENSG00000157450
AL591479.1 ENSG00000269337.1 0.030722 0.03872 ENSG00000269337
TFEC ENSG00000105967.11 0.013795 0.042909 ENSG00000105967
CDK5R1 ENSG00000176749.4 0.045147 0.044563 ENSG00000176749
ASAH2B ENSG00000204147.5 0.095919 0.061706 ENSG00000204147
GPR88 ENSG00000181656.6 0.051484 0.050074 ENSG00000181656
CTRL ENSG00000141086.13 0.026579 0.035216 ENSG00000141086
MEAF6 ENSG00000163875.11 0.011967 0.031234 ENSG00000163875
TAS1R1 ENSG00000173662.15 0.024314 0.040034 ENSG00000173662
ZKSCAN5 ENSG00000196652.7 0.027764 0.034313 ENSG00000196652
TGM5 ENSG00000104055.10 0.061721 0.051254 ENSG00000104055
GBF1 ENSG00000107862.4 0.119971 0.069341 ENSG00000107862
SLC16A5 ENSG00000170190.11 0.02041 0.043368 ENSG00000170190
SCLY ENSG00000132330.12 0.026357 0.049859 ENSG00000132330
ARHGDIG ENSG00000242173.4 0.045878 0.072027 ENSG00000242173
POLR1E ENSG00000137054.11 0.015684 0.047361 ENSG00000137054
ATP6V0A4 ENSG00000105929.11 0.064626 0.066629 ENSG00000105929
TBC1D3C ENSG00000234972.4 0.042727 0.056617 ENSG00000234972
MLLT4 ENSG00000130396.16 0.011005 0.032699 ENSG00000130396
LIPE ENSG00000079435.5 0.018716 0.034382 ENSG00000079435
DIRC1 ENSG00000174325.4 0.032825 0.040723 ENSG00000174325
ANKRD50 ENSG00000151458.7 0.133629 0.062685 ENSG00000151458
CSTB ENSG00000160213.5 0.057486 0.059982 ENSG00000160213
A1BG ENSG00000121410.7 0.096034 0.063392 ENSG00000121410
HNRNPA1 ENSG00000135486.13 0.028033 0.046502 ENSG00000135486
AP1G1 ENSG00000166747.8 0.063833 0.041861 ENSG00000166747
CELSR2 ENSG00000143126.7 0.076992 0.062716 ENSG00000143126
HNF4G ENSG00000164749.7 0.027742 0.051562 ENSG00000164749
KAT6B ENSG00000156650.8 0.031008 0.047057 ENSG00000156650
SRFBP1 ENSG00000151304.5 0.013949 0.040308 ENSG00000151304
CLEC12A ENSG00000172322.9 0.666153 0.058311 ENSG00000172322
MTFR2 ENSG00000146410.7 0.081533 0.056197 ENSG00000146410
KIF6 ENSG00000164627.13 0.099874 0.069491 ENSG00000164627
MAZ ENSG00000103495.9 0.015739 0.038316 ENSG00000103495
CYP1B1 ENSG00000138061.7 0.031381 0.041931 ENSG00000138061
KCNH4 ENSG00000089558.4 0.086898 0.053867 ENSG00000089558
FAM26E ENSG00000178033.5 0.295263 0.079482 ENSG00000178033
RSAD1 ENSG00000136444.5 0.05377 0.059619 ENSG00000136444
ALKBH2 ENSG00000189046.6 0.173709 0.083973 ENSG00000189046
