AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
KIAA1875 ENSG00000179698.9 0.309664 0.07632 ENSG00000179698
PDLIM4 ENSG00000131435.8 0.144628 0.064142 ENSG00000131435
KANK1 ENSG00000107104.14 0.142149 0.065692 ENSG00000107104
NAPRT1 ENSG00000147813.11 0.730191 0.046067 ENSG00000147813
NT5C2 ENSG00000076685.14 0.105572 0.057351 ENSG00000076685
ZFYVE19 ENSG00000166140.13 0.122207 0.056007 ENSG00000166140
TPBG ENSG00000146242.5 0.119829 0.054327 ENSG00000146242
KIN ENSG00000151657.6 0.368105 0.078067 ENSG00000151657
VDAC2 ENSG00000165637.9 0.175401 0.065362 ENSG00000165637
PLAC9 ENSG00000189129.9 0.120374 0.059624 ENSG00000189129
METTL21D ENSG00000100483.9 0.28478 0.074344 ENSG00000100483
MED24 ENSG00000008838.13 0.234487 0.06647 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.395366 0.070093 ENSG00000196151
DKFZP761J1410 ENSG00000105520.6 0.637682 0.060009 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.61193 0.060387 ENSG00000137968
NIN ENSG00000100503.19 0.126175 0.058428 ENSG00000100503
N4BP2 ENSG00000078177.9 0.291382 0.076686 ENSG00000078177
HMGN3 ENSG00000118418.10 0.11996 0.058807 ENSG00000118418
RAB2B ENSG00000129472.8 0.140555 0.068517 ENSG00000129472
PSMA4 ENSG00000041357.11 0.123886 0.053792 ENSG00000041357
CDH15 ENSG00000129910.3 0.142554 0.065691 ENSG00000129910
XRCC2 ENSG00000196584.2 0.233521 0.077442 ENSG00000196584
LAMB1 ENSG00000091136.9 0.189999 0.067105 ENSG00000091136
STAT3 ENSG00000168610.10 0.19772 0.072662 ENSG00000168610
SPTBN5 ENSG00000137877.8 0.289548 0.074366 ENSG00000137877
TNFAIP8 ENSG00000145779.7 0.103685 0.053565 ENSG00000145779
CNN3 ENSG00000117519.11 0.106041 0.062565 ENSG00000117519
TSG101 ENSG00000074319.8 0.329677 0.067654 ENSG00000074319
NCKIPSD ENSG00000213672.3 0.173366 0.075475 ENSG00000213672
TRAPPC9 ENSG00000167632.10 0.1468 0.073511 ENSG00000167632
DDX55 ENSG00000111364.11 0.118967 0.057162 ENSG00000111364
XIRP2 ENSG00000163092.15 0.150684 0.060192 ENSG00000163092
EFCAB6 ENSG00000186976.10 0.153954 0.06751 ENSG00000186976
C10orf118 ENSG00000165813.12 0.167127 0.072091 ENSG00000165813
SLC46A3 ENSG00000139508.10 0.116623 0.058668 ENSG00000139508
ARL17A ENSG00000185829.11 0.487425 0.077871 ENSG00000185829
SETD7 ENSG00000145391.8 0.135776 0.058616 ENSG00000145391
RP11-419C5.2 ENSG00000226232.3 0.470059 0.072828 ENSG00000226232
ZNF813 ENSG00000198346.6 0.103244 0.078889 ENSG00000198346
GLCE ENSG00000138604.5 0.157319 0.072729 ENSG00000138604
C4orf33 ENSG00000151470.7 0.196169 0.064572 ENSG00000151470
NELL2 ENSG00000184613.6 0.11373 0.050764 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.146171 0.061344 ENSG00000176593
SIGLEC12 ENSG00000254521.2 0.250933 0.07623 ENSG00000254521
SIGLEC6 ENSG00000105492.11 0.11425 0.070767 ENSG00000105492
LILRA6 ENSG00000244482.5 0.102133 0.074855 ENSG00000244482
CDC5L ENSG00000096401.7 0.153434 0.074454 ENSG00000096401
APC ENSG00000134982.12 0.118438 0.062771 ENSG00000134982
CAB39L ENSG00000102547.14 0.153406 0.057975 ENSG00000102547
FAM26F ENSG00000188820.8 0.150384 0.055063 ENSG00000188820
FHIT ENSG00000189283.5 0.18855 0.077829 ENSG00000189283
TOMM40L ENSG00000158882.8 0.157663 0.07249 ENSG00000158882
NDUFA3 ENSG00000170906.11 0.263657 0.086063 ENSG00000170906
FXYD2 ENSG00000137731.9 0.138042 0.059141 ENSG00000137731
LRRC36 ENSG00000159708.13 0.185818 0.063601 ENSG00000159708
SLC18A2 ENSG00000165646.7 0.136899 0.063759 ENSG00000165646
SPOCK1 ENSG00000152377.8 0.195664 0.066465 ENSG00000152377
HEATR6 ENSG00000068097.10 0.15013 0.064289 ENSG00000068097
TSLP ENSG00000145777.10 0.107379 0.063059 ENSG00000145777
AK3 ENSG00000147853.12 0.552471 0.077235 ENSG00000147853
MAPK12 ENSG00000188130.9 0.11285 0.060442 ENSG00000188130
CCDC163P ENSG00000236624.4 0.662521 0.055755 ENSG00000236624
CDC27 ENSG00000004897.7 0.245626 0.079822 ENSG00000004897
SLC26A6 ENSG00000225697.6 0.115443 0.059888 ENSG00000225697
LPAR2 ENSG00000064547.9 0.159798 0.065234 ENSG00000064547
DUS3L ENSG00000141994.11 0.261698 0.07752 ENSG00000141994
IL6 ENSG00000136244.7 0.145281 0.061081 ENSG00000136244
PPIC ENSG00000168938.5 0.251517 0.07194 ENSG00000168938
DISP2 ENSG00000140323.4 0.361628 0.075743 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.116769 0.052752 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.127694 0.059582 ENSG00000257093
EVC ENSG00000072840.8 0.125714 0.065405 ENSG00000072840
CRMP1 ENSG00000072832.10 0.176863 0.071409 ENSG00000072832
PRMT3 ENSG00000185238.8 0.132381 0.065044 ENSG00000185238
SYMPK ENSG00000125755.13 0.178582 0.070545 ENSG00000125755
ZNF502 ENSG00000196653.7 0.18565 0.07048 ENSG00000196653
MTHFSD ENSG00000103248.13 0.228076 0.085691 ENSG00000103248
ZNF415 ENSG00000170954.7 0.112092 0.075249 ENSG00000170954
GYLTL1B ENSG00000165905.12 0.153296 0.055154 ENSG00000165905
CTSH ENSG00000103811.11 0.237728 0.077198 ENSG00000103811
TNFSF4 ENSG00000117586.6 0.112329 0.057897 ENSG00000117586
DOHH ENSG00000129932.3 0.157096 0.070403 ENSG00000129932
ZC3H3 ENSG00000014164.6 0.122756 0.056091 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.275763 0.066344 ENSG00000156795
LIPA ENSG00000107798.13 0.236662 0.077517 ENSG00000107798
FAM21C ENSG00000172661.13 0.176689 0.071472 ENSG00000172661
TMEM74 ENSG00000164841.4 0.114922 0.052219 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.217648 0.065169 ENSG00000130347
PPP1R14B ENSG00000173457.6 0.247698 0.067975 ENSG00000173457
SMU1 ENSG00000122692.7 0.126977 0.056018 ENSG00000122692
ATP7B ENSG00000123191.9 0.162237 0.068052 ENSG00000123191
UBE2D3 ENSG00000109332.15 0.110176 0.047823 ENSG00000109332
LLGL2 ENSG00000073350.9 0.167503 0.068039 ENSG00000073350
EHD4 ENSG00000103966.5 0.205078 0.077576 ENSG00000103966
SWI5 ENSG00000175854.6 0.18584 0.066556 ENSG00000175854
MS4A7 ENSG00000166927.8 0.166054 0.064505 ENSG00000166927
ZNF580 ENSG00000213015.4 0.142976 0.070905 ENSG00000213015
EMX2 ENSG00000170370.10 0.144035 0.067991 ENSG00000170370
TATDN3 ENSG00000203705.6 0.116644 0.062966 ENSG00000203705
SCAPER ENSG00000140386.8 0.160511 0.056326 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.205289 0.06948 ENSG00000146223
SPATA7 ENSG00000042317.12 0.162759 0.071436 ENSG00000042317
AMT ENSG00000145020.10 0.1037 0.050039 ENSG00000145020
ARPP19 ENSG00000128989.6 0.196472 0.069762 ENSG00000128989
CNIH4 ENSG00000143771.7 0.305145 0.069619 ENSG00000143771
CD59 ENSG00000085063.10 0.161623 0.066075 ENSG00000085063
RASSF5 ENSG00000136653.14 0.107448 0.055949 ENSG00000136653
RAB27A ENSG00000069974.11 0.15834 0.066182 ENSG00000069974
MINK1 ENSG00000141503.11 0.122035 0.063199 ENSG00000141503
HYAL3 ENSG00000186792.11 0.108304 0.061092 ENSG00000186792
OTUB1 ENSG00000167770.7 0.122311 0.058471 ENSG00000167770
AKAP11 ENSG00000023516.7 0.145899 0.056834 ENSG00000023516
PARP4 ENSG00000102699.5 0.146381 0.065143 ENSG00000102699
TYROBP ENSG00000011600.7 0.130536 0.062048 ENSG00000011600
ANGPTL4 ENSG00000167772.7 0.15711 0.067202 ENSG00000167772
AGTPBP1 ENSG00000135049.11 0.147649 0.066797 ENSG00000135049
FMO2 ENSG00000094963.9 0.152106 0.067841 ENSG00000094963
ORMDL1 ENSG00000128699.9 0.200588 0.070148 ENSG00000128699
FMO3 ENSG00000007933.8 0.156035 0.063497 ENSG00000007933
CLVS2 ENSG00000146352.7 0.23625 0.074122 ENSG00000146352
ST3GAL6 ENSG00000064225.8 0.138479 0.056668 ENSG00000064225
IFIT5 ENSG00000152778.7 0.189633 0.068129 ENSG00000152778
MROH6 ENSG00000204839.4 0.270011 0.075727 ENSG00000204839
FDXR ENSG00000161513.7 0.129794 0.062208 ENSG00000161513
AMY2B ENSG00000240038.2 0.263036 0.079535 ENSG00000240038
SNX32 ENSG00000172803.13 0.148752 0.061249 ENSG00000172803
TRPM7 ENSG00000092439.9 0.12965 0.056106 ENSG00000092439
PEX7 ENSG00000112357.8 0.208253 0.078615 ENSG00000112357
CCDC122 ENSG00000151773.8 0.477275 0.071763 ENSG00000151773
TOM1 ENSG00000100284.15 0.1675 0.056734 ENSG00000100284
SERBP1 ENSG00000142864.10 0.140459 0.061524 ENSG00000142864
RNF32 ENSG00000105982.12 0.13892 0.066789 ENSG00000105982
DAD1 ENSG00000129562.6 0.21274 0.074832 ENSG00000129562
OXGR1 ENSG00000165621.4 0.210463 0.067265 ENSG00000165621
PRR5L ENSG00000135362.9 0.108499 0.067196 ENSG00000135362
KIAA0040 ENSG00000235750.5 0.110266 0.06478 ENSG00000235750
C19orf44 ENSG00000105072.4 0.137072 0.060835 ENSG00000105072
TUBAL3 ENSG00000178462.7 0.124653 0.064169 ENSG00000178462
MAD2L1BP ENSG00000124688.9 0.105817 0.065268 ENSG00000124688
NKTR ENSG00000114857.13 0.117588 0.05751 ENSG00000114857
SHROOM3 ENSG00000138771.10 0.17172 0.064733 ENSG00000138771
C10orf11 ENSG00000148655.10 0.139259 0.057373 ENSG00000148655
MRPS10 ENSG00000048544.5 0.320953 0.070126 ENSG00000048544
ZNF212 ENSG00000170260.4 0.223816 0.0728 ENSG00000170260
SIGLEC14 ENSG00000254415.3 0.161974 0.072208 ENSG00000254415
LETMD1 ENSG00000050426.11 0.159073 0.061746 ENSG00000050426
SLC22A4 ENSG00000197208.5 0.147494 0.058238 ENSG00000197208
BATF2 ENSG00000168062.5 0.107489 0.056905 ENSG00000168062
FRK ENSG00000111816.6 0.321685 0.080802 ENSG00000111816
ZNF587 ENSG00000198466.8 0.249587 0.063506 ENSG00000198466
MAPKAPK3 ENSG00000114738.6 0.127432 0.070596 ENSG00000114738
IFT74 ENSG00000096872.11 0.12932 0.059969 ENSG00000096872
HEBP2 ENSG00000051620.6 0.161539 0.063796 ENSG00000051620
FXN ENSG00000165060.7 0.237436 0.066341 ENSG00000165060
ATF4 ENSG00000128272.10 0.190201 0.064216 ENSG00000128272
OPA1 ENSG00000198836.4 0.111468 0.063728 ENSG00000198836
CTC-236F12.4 ENSG00000248727.1 0.183254 0.077738 ENSG00000248727
ASAH2B ENSG00000204147.5 0.450386 0.070051 ENSG00000204147
C1orf27 ENSG00000157181.10 0.164761 0.054776 ENSG00000157181
POLR1E ENSG00000137054.11 0.263122 0.066701 ENSG00000137054
CSTB ENSG00000160213.5 0.306353 0.072992 ENSG00000160213
CELSR2 ENSG00000143126.7 0.386524 0.07301 ENSG00000143126
CLEC12A ENSG00000172322.9 0.579332 0.059477 ENSG00000172322
CEP55 ENSG00000138180.11 0.240524 0.074821 ENSG00000138180
CENPQ ENSG00000031691.6 0.199978 0.066207 ENSG00000031691
WASF1 ENSG00000112290.8 0.219971 0.072169 ENSG00000112290
KIF21B ENSG00000116852.9 0.120976 0.072216 ENSG00000116852
LNP1 ENSG00000206535.3 0.180125 0.067286 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.167301 0.072198 ENSG00000103269
MAP2K5 ENSG00000137764.15 0.134555 0.060899 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.132899 0.056129 ENSG00000040199
IMP4 ENSG00000136718.5 0.161848 0.066888 ENSG00000136718
TRPV6 ENSG00000165125.13 0.115159 0.057832 ENSG00000165125
FBXW7 ENSG00000109670.9 0.125346 0.067541 ENSG00000109670
NIPAL4 ENSG00000172548.10 0.245495 0.064843 ENSG00000172548
ADO ENSG00000181915.3 0.143277 0.052507 ENSG00000181915
CYB5R3 ENSG00000100243.16 0.173413 0.069246 ENSG00000100243
FLJ11235 ENSG00000268358.1 0.111115 0.056402 ENSG00000268358
AC004076.9 ENSG00000268163.1 0.120765 0.058074 ENSG00000268163
RP11-345J4.5 ENSG00000261740.1 0.145285 0.061833 ENSG00000261740
MPV17L2 ENSG00000254858.4 0.216185 0.071474 ENSG00000254858
KB-1507C5.2 ENSG00000253320.1 0.160812 0.064784 ENSG00000253320
CHCHD10 ENSG00000250479.4 0.247718 0.0786 ENSG00000250479
TMEM150C ENSG00000249242.2 0.116307 0.056305 ENSG00000249242
GVQW1 ENSG00000241043.1 0.10641 0.053124 ENSG00000241043
TNFSF12 ENSG00000239697.6 0.115033 0.064964 ENSG00000239697
ANKRD18B ENSG00000230453.5 0.158106 0.065747 ENSG00000230453
NTF4 ENSG00000225950.3 0.239419 0.077921 ENSG00000225950
AL133216.1 ENSG00000225119.3 0.198386 0.087103 ENSG00000225119
RAB6C ENSG00000222014.4 0.157554 0.065115 ENSG00000222014
C5orf54 ENSG00000221886.3 0.131507 0.060537 ENSG00000221886
VPS16 ENSG00000215305.5 0.324406 0.06978 ENSG00000215305
REPIN1 ENSG00000214022.7 0.351906 0.06659 ENSG00000214022
ZNF845 ENSG00000213799.6 0.154176 0.074951 ENSG00000213799
TMEM110 ENSG00000213533.7 0.150584 0.057459 ENSG00000213533
ARL2 ENSG00000213465.3 0.185598 0.074335 ENSG00000213465
ZNF254 ENSG00000213096.5 0.117845 0.070061 ENSG00000213096
DENND1B ENSG00000213047.7 0.105385 0.053567 ENSG00000213047
C1QTNF9B ENSG00000205863.5 0.195465 0.069988 ENSG00000205863
AKT1S1 ENSG00000204673.6 0.184842 0.0692 ENSG00000204673
C6orf15 ENSG00000204542.2 0.162988 0.07617 ENSG00000204542
HSD3B2 ENSG00000203859.5 0.130493 0.070237 ENSG00000203859
FAM229B ENSG00000203778.3 0.128184 0.054398 ENSG00000203778
COX20 ENSG00000203667.5 0.192137 0.074936 ENSG00000203667
EFCAB2 ENSG00000203666.8 0.273981 0.076197 ENSG00000203666
PRMT6 ENSG00000198890.6 0.280632 0.069614 ENSG00000198890
PNP ENSG00000198805.7 0.13209 0.071308 ENSG00000198805
SMURF1 ENSG00000198742.5 0.132706 0.064541 ENSG00000198742
STK39 ENSG00000198648.6 0.157656 0.063111 ENSG00000198648
ZNF534 ENSG00000198633.6 0.127285 0.070258 ENSG00000198633
ATL1 ENSG00000198513.7 0.140467 0.066187 ENSG00000198513
BPIFA1 ENSG00000198183.7 0.163231 0.073248 ENSG00000198183
SVIP ENSG00000198168.4 0.166511 0.065612 ENSG00000198168
SULT1C4 ENSG00000198075.5 0.147801 0.067898 ENSG00000198075
ZNF667 ENSG00000198046.7 0.22581 0.065757 ENSG00000198046
SLC9A8 ENSG00000197818.7 0.119623 0.058216 ENSG00000197818
KRTAP26-1 ENSG00000197683.3 0.10479 0.05588 ENSG00000197683
ENPP1 ENSG00000197594.7 0.144942 0.068604 ENSG00000197594
MAP3K5 ENSG00000197442.8 0.123565 0.061359 ENSG00000197442
SVIL ENSG00000197321.10 0.108587 0.063689 ENSG00000197321
SND1 ENSG00000197157.6 0.123816 0.055143 ENSG00000197157
FUT11 ENSG00000196968.5 0.156585 0.068973 ENSG00000196968
ZNF33B ENSG00000196693.10 0.298639 0.067727 ENSG00000196693
TPK1 ENSG00000196511.9 0.141793 0.057535 ENSG00000196511
C20orf96 ENSG00000196476.7 0.116103 0.066262 ENSG00000196476
HMGB1 ENSG00000189403.10 0.233988 0.079735 ENSG00000189403
ZNF600 ENSG00000189190.7 0.196737 0.075667 ENSG00000189190
FAM47E ENSG00000189157.9 0.203516 0.064738 ENSG00000189157
NELFB ENSG00000188986.4 0.313163 0.074554 ENSG00000188986
C22orf34 ENSG00000188511.8 0.120239 0.066809 ENSG00000188511
AGAP4 ENSG00000188234.9 0.319816 0.076912 ENSG00000188234
LAMTOR4 ENSG00000188186.6 0.330102 0.093873 ENSG00000188186
PLA2G4E ENSG00000188089.9 0.130034 0.06283 ENSG00000188089
ZNF490 ENSG00000188033.5 0.158471 0.069733 ENSG00000188033
OR7D2 ENSG00000188000.2 0.36298 0.07731 ENSG00000188000
ADH1A ENSG00000187758.3 0.113354 0.058597 ENSG00000187758
TMEM216 ENSG00000187049.5 0.101084 0.056653 ENSG00000187049
BCR ENSG00000186716.15 0.120744 0.058965 ENSG00000186716
GLDN ENSG00000186417.9 0.386258 0.074141 ENSG00000186417
POLR1D ENSG00000186184.11 0.125305 0.065392 ENSG00000186184
CYP4Z1 ENSG00000186160.4 0.134748 0.057529 ENSG00000186160
WWOX ENSG00000186153.12 0.117305 0.077438 ENSG00000186153
FAM212A ENSG00000185614.4 0.100838 0.046464 ENSG00000185614
PRKG1 ENSG00000185532.10 0.164725 0.075913 ENSG00000185532
TBC1D3F ENSG00000185128.11 0.144653 0.064119 ENSG00000185128
UBOX5 ENSG00000185019.12 0.200072 0.069894 ENSG00000185019
NDUFA6 ENSG00000184983.5 0.267017 0.085257 ENSG00000184983
C14orf180 ENSG00000184601.6 0.110191 0.066965 ENSG00000184601
MROH7 ENSG00000184313.15 0.149189 0.072609 ENSG00000184313
CCSER1 ENSG00000184305.10 0.116092 0.061121 ENSG00000184305
KCNQ3 ENSG00000184156.11 0.133948 0.067894 ENSG00000184156
TRIML1 ENSG00000184108.3 0.1201 0.064913 ENSG00000184108
PSMG1 ENSG00000183527.7 0.100548 0.061926 ENSG00000183527
LRIT3 ENSG00000183423.7 0.100027 0.053489 ENSG00000183423
C12orf60 ENSG00000182993.3 0.227851 0.071968 ENSG00000182993
IST1 ENSG00000182149.15 0.112486 0.05271 ENSG00000182149
AMIGO1 ENSG00000181754.6 0.177428 0.066054 ENSG00000181754
DDN ENSG00000181418.7 0.343571 0.077506 ENSG00000181418
ZNF443 ENSG00000180855.11 0.10404 0.052834 ENSG00000180855
ZNF816 ENSG00000180257.8 0.256931 0.080035 ENSG00000180257
RPRML ENSG00000179673.3 0.283554 0.070612 ENSG00000179673
LACC1 ENSG00000179630.6 0.273916 0.069475 ENSG00000179630
WDR6 ENSG00000178252.12 0.175934 0.069724 ENSG00000178252
STAP2 ENSG00000178078.7 0.537695 0.06675 ENSG00000178078
CENPBD1 ENSG00000177946.4 0.128039 0.067761 ENSG00000177946
SRRM3 ENSG00000177679.14 0.12765 0.058454 ENSG00000177679
TIMM22 ENSG00000177370.3 0.338869 0.083991 ENSG00000177370
DSCAML1 ENSG00000177103.9 0.148537 0.063213 ENSG00000177103
MAMSTR ENSG00000176909.7 0.102885 0.058276 ENSG00000176909
FOXL1 ENSG00000176678.4 0.226222 0.078016 ENSG00000176678
MCTP1 ENSG00000175471.15 0.226505 0.081517 ENSG00000175471
SRP72 ENSG00000174780.11 0.16282 0.070268 ENSG00000174780
C4orf32 ENSG00000174749.4 0.156355 0.057097 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.116708 0.05714 ENSG00000174606
TMEM81 ENSG00000174529.6 0.110255 0.05906 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.21811 0.06808 ENSG00000174446
MARCH3 ENSG00000173926.5 0.316782 0.065341 ENSG00000173926
C1QTNF1 ENSG00000173918.10 0.129048 0.067797 ENSG00000173918
AP000769.1 ENSG00000173727.7 0.142929 0.05666 ENSG00000173727
DMRT2 ENSG00000173253.10 0.182342 0.082512 ENSG00000173253
DCAKD ENSG00000172992.7 0.126748 0.051938 ENSG00000172992
ADH6 ENSG00000172955.13 0.120923 0.063138 ENSG00000172955
KRT2 ENSG00000172867.3 0.1081 0.062508 ENSG00000172867
CBWD1 ENSG00000172785.14 0.373135 0.07316 ENSG00000172785
CXCR6 ENSG00000172215.5 0.155019 0.055499 ENSG00000172215
FRMD3 ENSG00000172159.11 0.107836 0.057645 ENSG00000172159
NME6 ENSG00000172113.4 0.17095 0.070342 ENSG00000172113
METTL18 ENSG00000171806.7 0.17138 0.056394 ENSG00000171806
ZNF584 ENSG00000171574.13 0.338175 0.072315 ENSG00000171574
COL24A1 ENSG00000171502.10 0.120181 0.056793 ENSG00000171502
SMR3B ENSG00000171201.6 0.100073 0.058581 ENSG00000171201
MTSS1 ENSG00000170873.14 0.10038 0.061065 ENSG00000170873
TMC7 ENSG00000170537.8 0.100442 0.061542 ENSG00000170537
KRT86 ENSG00000170442.7 0.184631 0.064048 ENSG00000170442
GLB1 ENSG00000170266.11 0.135789 0.063989 ENSG00000170266
FOXD4 ENSG00000170122.4 0.141003 0.072917 ENSG00000170122
MT1E ENSG00000169715.10 0.127364 0.070352 ENSG00000169715
CHRNA5 ENSG00000169684.9 0.57252 0.059171 ENSG00000169684
SLC38A11 ENSG00000169507.5 0.528152 0.070966 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.142764 0.065059 ENSG00000169247
RP11-231C14.4 ENSG00000169203.12 0.127325 0.056921 ENSG00000169203
UPF3A ENSG00000169062.10 0.142765 0.065024 ENSG00000169062
STX18 ENSG00000168818.5 0.112767 0.066408 ENSG00000168818
TSPAN5 ENSG00000168785.3 0.265118 0.071534 ENSG00000168785
LRP1B ENSG00000168702.12 0.198257 0.068147 ENSG00000168702
CDC40 ENSG00000168438.9 0.101046 0.054493 ENSG00000168438
COA6 ENSG00000168275.10 0.53749 0.066392 ENSG00000168275
ZCCHC4 ENSG00000168228.10 0.324665 0.074402 ENSG00000168228
KIAA1586 ENSG00000168116.9 0.113703 0.057103 ENSG00000168116
TTC21A ENSG00000168026.12 0.145703 0.05791 ENSG00000168026
EEF2 ENSG00000167658.11 0.148597 0.072133 ENSG00000167658
TMC4 ENSG00000167608.7 0.291942 0.074771 ENSG00000167608
RPL13 ENSG00000167526.9 0.196118 0.068633 ENSG00000167526
SPATA33 ENSG00000167523.9 0.107728 0.054675 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.11865 0.060353 ENSG00000167515
SGSM1 ENSG00000167037.14 0.260122 0.07893 ENSG00000167037
C15orf43 ENSG00000167014.6 0.1474 0.07571 ENSG00000167014
NUDT21 ENSG00000167005.9 0.122553 0.070734 ENSG00000167005
ZSCAN21 ENSG00000166529.10 0.142264 0.060583 ENSG00000166529
PRTG ENSG00000166450.8 0.184017 0.066047 ENSG00000166450
COX11 ENSG00000166260.6 0.117447 0.057185 ENSG00000166260
C1QL3 ENSG00000165985.8 0.678528 0.059524 ENSG00000165985
CPSF2 ENSG00000165934.8 0.101357 0.070482 ENSG00000165934
C9orf89 ENSG00000165233.13 0.121746 0.060385 ENSG00000165233
C7orf34 ENSG00000165131.6 0.111533 0.059877 ENSG00000165131
UBAP1 ENSG00000165006.9 0.2699 0.071301 ENSG00000165006
DCAF13 ENSG00000164934.9 0.110965 0.051321 ENSG00000164934
ALDH7A1 ENSG00000164904.11 0.17082 0.067964 ENSG00000164904
PTTG1 ENSG00000164611.8 0.163819 0.062136 ENSG00000164611
SLU7 ENSG00000164609.5 0.226476 0.074322 ENSG00000164609
GDF9 ENSG00000164404.4 0.265943 0.074454 ENSG00000164404
ERAP1 ENSG00000164307.8 0.436826 0.071365 ENSG00000164307
PRRC1 ENSG00000164244.16 0.148118 0.064833 ENSG00000164244
CCDC112 ENSG00000164221.8 0.117107 0.060061 ENSG00000164221
ANXA5 ENSG00000164111.10 0.287464 0.072209 ENSG00000164111
FYCO1 ENSG00000163820.10 0.226149 0.067344 ENSG00000163820
CLEC3B ENSG00000163815.5 0.120772 0.060524 ENSG00000163815
PPP4R2 ENSG00000163605.10 0.17585 0.062007 ENSG00000163605
SUCLG1 ENSG00000163541.7 0.108929 0.060904 ENSG00000163541
IGFN1 ENSG00000163395.12 0.171582 0.067108 ENSG00000163395
MRPS18C ENSG00000163319.6 0.145773 0.064557 ENSG00000163319
HELQ ENSG00000163312.6 0.155699 0.066504 ENSG00000163312
BMP10 ENSG00000163217.1 0.101585 0.056742 ENSG00000163217
FRZB ENSG00000162998.4 0.143143 0.056332 ENSG00000162998
SLC9C2 ENSG00000162753.9 0.113816 0.057051 ENSG00000162753
SLAMF9 ENSG00000162723.5 0.197898 0.074944 ENSG00000162723
NTNG1 ENSG00000162631.14 0.143692 0.061578 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.309942 0.069412 ENSG00000162620
ACOT11 ENSG00000162390.13 0.106288 0.07014 ENSG00000162390
C1orf123 ENSG00000162384.9 0.136402 0.057174 ENSG00000162384
UBXN1 ENSG00000162191.9 0.132189 0.060852 ENSG00000162191
MPP3 ENSG00000161647.14 0.127235 0.069962 ENSG00000161647
TMEM143 ENSG00000161558.6 0.111966 0.061013 ENSG00000161558
PGAP3 ENSG00000161395.8 0.105951 0.050211 ENSG00000161395
LY6K ENSG00000160886.9 0.112242 0.050423 ENSG00000160886
ICOSLG ENSG00000160223.12 0.160721 0.068314 ENSG00000160223
RRP1 ENSG00000160214.8 0.193528 0.070326 ENSG00000160214
HSF2BP ENSG00000160207.4 0.117191 0.059147 ENSG00000160207
ADIPOR1 ENSG00000159346.8 0.159212 0.067702 ENSG00000159346
PAXBP1 ENSG00000159086.10 0.11722 0.067386 ENSG00000159086
FAM160B2 ENSG00000158863.17 0.101713 0.058608 ENSG00000158863
PPP1R15B ENSG00000158615.8 0.135572 0.068373 ENSG00000158615
TSPAN33 ENSG00000158457.4 0.171173 0.067567 ENSG00000158457
FAM213B ENSG00000157870.10 0.102728 0.056415 ENSG00000157870
AFAP1L1 ENSG00000157510.9 0.313113 0.074896 ENSG00000157510
GATAD1 ENSG00000157259.6 0.10705 0.058111 ENSG00000157259
HEATR3 ENSG00000155393.8 0.201006 0.06474 ENSG00000155393
ATP5G3 ENSG00000154518.5 0.153589 0.060503 ENSG00000154518
PRKCA ENSG00000154229.7 0.108732 0.064582 ENSG00000154229
MERTK ENSG00000153208.12 0.188506 0.074622 ENSG00000153208
CLGN ENSG00000153132.8 0.152991 0.064692 ENSG00000153132
PDK1 ENSG00000152256.8 0.106821 0.052843 ENSG00000152256
PTPN14 ENSG00000152104.7 0.112463 0.063829 ENSG00000152104
TMEM219 ENSG00000149932.12 0.182934 0.075632 ENSG00000149932
TBX6 ENSG00000149922.6 0.125826 0.053807 ENSG00000149922
DAK ENSG00000149476.10 0.125941 0.061933 ENSG00000149476
USP6NL ENSG00000148429.9 0.114157 0.061803 ENSG00000148429
INPP5E ENSG00000148384.11 0.223323 0.070205 ENSG00000148384
IDI2 ENSG00000148377.5 0.137529 0.056885 ENSG00000148377
SLC39A4 ENSG00000147804.5 0.173559 0.074381 ENSG00000147804
TATDN1 ENSG00000147687.12 0.11858 0.062616 ENSG00000147687
NOM1 ENSG00000146909.3 0.135997 0.064177 ENSG00000146909
RARS2 ENSG00000146282.13 0.127518 0.056782 ENSG00000146282
TNIP1 ENSG00000145901.10 0.188797 0.075316 ENSG00000145901
ADAMTS19 ENSG00000145808.4 0.142632 0.059512 ENSG00000145808
FBXL17 ENSG00000145743.11 0.191339 0.063366 ENSG00000145743
ATP10D ENSG00000145246.9 0.103441 0.049722 ENSG00000145246
BOC ENSG00000144857.10 0.114681 0.055193 ENSG00000144857
COL8A1 ENSG00000144810.11 0.140838 0.063696 ENSG00000144810
