AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
CLEC4G ENSG00000182566.8 0.101727 0.074208 ENSG00000182566
PDGFA ENSG00000197461.9 0.101715 0.05456 ENSG00000197461
MZT1 ENSG00000204899.5 0.101636 0.057023 ENSG00000204899
LAMC1 ENSG00000135862.5 0.10157 0.046156 ENSG00000135862
POM121L2 ENSG00000158553.3 0.101541 0.067134 ENSG00000158553
AP1M2 ENSG00000129354.7 0.101539 0.053254 ENSG00000129354
PSMB5 ENSG00000100804.14 0.101492 0.050643 ENSG00000100804
CSN1S1 ENSG00000126545.9 0.101483 0.05171 ENSG00000126545
SNF8 ENSG00000159210.5 0.101435 0.055709 ENSG00000159210
C2orf78 ENSG00000187833.7 0.101372 0.05676 ENSG00000187833
C12orf65 ENSG00000130921.3 0.101248 0.050252 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.101225 0.057935 ENSG00000077616
JAG2 ENSG00000184916.4 0.101119 0.060232 ENSG00000184916
IRAK1BP1 ENSG00000146243.9 0.101059 0.058275 ENSG00000146243
C19orf26 ENSG00000099625.8 0.10096 0.076722 ENSG00000099625
THAP5 ENSG00000177683.9 0.100948 0.059262 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.100944 0.050347 ENSG00000152760
DENND3 ENSG00000105339.6 0.10087 0.059365 ENSG00000105339
C19orf60 ENSG00000006015.13 0.100866 0.05854 ENSG00000006015
DNASE1L1 ENSG00000013563.8 0.100859 0.060194 ENSG00000013563
ALCAM ENSG00000170017.8 0.100852 0.058021 ENSG00000170017
TAP2 ENSG00000204267.9 0.100828 0.056839 ENSG00000204267
FGL2 ENSG00000127951.5 0.100782 0.053373 ENSG00000127951
UCKL1 ENSG00000198276.9 0.10078 0.065237 ENSG00000198276
TENC1 ENSG00000111077.13 0.100745 0.060689 ENSG00000111077
SERPINH1 ENSG00000149257.9 0.100739 0.061403 ENSG00000149257
VWCE ENSG00000167992.8 0.10071 0.055369 ENSG00000167992
TMEM102 ENSG00000181284.2 0.100677 0.04993 ENSG00000181284
EMR3 ENSG00000131355.10 0.100656 0.057353 ENSG00000131355
ACTA2 ENSG00000107796.8 0.100649 0.055346 ENSG00000107796
TMEM183A ENSG00000163444.7 0.100358 0.057301 ENSG00000163444
FAM174A ENSG00000174132.8 0.100346 0.052313 ENSG00000174132
SKA1 ENSG00000154839.5 0.100282 0.062337 ENSG00000154839
TRABD ENSG00000170638.5 0.100241 0.062124 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.100217 0.055589 ENSG00000146409
MAPK8 ENSG00000107643.11 0.100126 0.058043 ENSG00000107643
TMEM150A ENSG00000168890.9 0.100124 0.047643 ENSG00000168890
NARFL ENSG00000103245.9 0.099952 0.054384 ENSG00000103245
EPCAM ENSG00000119888.6 0.099891 0.068018 ENSG00000119888
TRAK1 ENSG00000182606.10 0.099855 0.049863 ENSG00000182606
TBC1D7 ENSG00000145979.13 0.099852 0.054468 ENSG00000145979
C4orf22 ENSG00000197826.7 0.099804 0.060502 ENSG00000197826
UTS2B ENSG00000188958.5 0.09966 0.048647 ENSG00000188958
NCOA1 ENSG00000084676.11 0.09965 0.066827 ENSG00000084676
SUSD2 ENSG00000099994.10 0.099634 0.053457 ENSG00000099994
NIT2 ENSG00000114021.6 0.099584 0.053372 ENSG00000114021
STRIP2 ENSG00000128578.5 0.099533 0.056186 ENSG00000128578
ZNF83 ENSG00000167766.13 0.099468 0.071541 ENSG00000167766
AP4M1 ENSG00000221838.5 0.099449 0.057346 ENSG00000221838
SSBP4 ENSG00000130511.10 0.099428 0.054576 ENSG00000130511
NFYA ENSG00000001167.10 0.099382 0.063202 ENSG00000001167
CC2D1B ENSG00000154222.10 0.099351 0.054456 ENSG00000154222
LPPR1 ENSG00000148123.10 0.09931 0.061972 ENSG00000148123
ITGA1 ENSG00000213949.4 0.099259 0.04822 ENSG00000213949
CDT1 ENSG00000167513.4 0.09924 0.051837 ENSG00000167513
PLEKHO1 ENSG00000023902.9 0.099233 0.051967 ENSG00000023902
DHX37 ENSG00000150990.3 0.099223 0.062503 ENSG00000150990
ZNF425 ENSG00000204947.4 0.099218 0.061173 ENSG00000204947
TTLL12 ENSG00000100304.12 0.099068 0.06077 ENSG00000100304
PHOSPHO1 ENSG00000173868.7 0.098982 0.066254 ENSG00000173868
ZCCHC2 ENSG00000141664.5 0.098874 0.075713 ENSG00000141664
PTPN6 ENSG00000111679.12 0.098709 0.058071 ENSG00000111679
TOM1L2 ENSG00000175662.13 0.098693 0.056053 ENSG00000175662
RFT1 ENSG00000163933.5 0.098604 0.049388 ENSG00000163933
CEP112 ENSG00000154240.12 0.098542 0.06244 ENSG00000154240
LACTB2 ENSG00000147592.4 0.098535 0.054306 ENSG00000147592
PFKP ENSG00000067057.11 0.098512 0.063391 ENSG00000067057
ZNF69 ENSG00000198429.5 0.098498 0.064773 ENSG00000198429
TRDMT1 ENSG00000107614.17 0.098473 0.059199 ENSG00000107614
UCHL3 ENSG00000118939.13 0.098415 0.045963 ENSG00000118939
KCTD15 ENSG00000153885.9 0.09841 0.056617 ENSG00000153885
IL32 ENSG00000008517.12 0.098406 0.053277 ENSG00000008517
SRSF5 ENSG00000100650.11 0.09829 0.060651 ENSG00000100650
TRAM1L1 ENSG00000174599.4 0.098236 0.053161 ENSG00000174599
OSTF1 ENSG00000134996.11 0.098211 0.058958 ENSG00000134996
TST ENSG00000128311.9 0.098211 0.064912 ENSG00000128311
PCDHA10 ENSG00000250120.2 0.098125 0.056647 ENSG00000250120
FAM102B ENSG00000162636.11 0.098116 0.053791 ENSG00000162636
SCAMP3 ENSG00000116521.6 0.097989 0.062227 ENSG00000116521
NEB ENSG00000183091.15 0.097979 0.05877 ENSG00000183091
ATP5F1 ENSG00000116459.6 0.097956 0.05372 ENSG00000116459
BCAP29 ENSG00000075790.6 0.097935 0.055949 ENSG00000075790
PGA5 ENSG00000256713.3 0.097919 0.062728 ENSG00000256713
CDK17 ENSG00000059758.3 0.09755 0.059222 ENSG00000059758
UFL1 ENSG00000014123.9 0.097458 0.050952 ENSG00000014123
AL161915.1 ENSG00000212670.1 0.097389 0.057776 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.097352 0.058538 ENSG00000172640
ADAMTS14 ENSG00000138316.6 0.097284 0.067421 ENSG00000138316
AKT1 ENSG00000142208.11 0.097229 0.060145 ENSG00000142208
APBB1IP ENSG00000077420.11 0.097167 0.056583 ENSG00000077420
ARHGAP30 ENSG00000186517.9 0.097138 0.052733 ENSG00000186517
PRKRIP1 ENSG00000128563.9 0.097109 0.054954 ENSG00000128563
RGS11 ENSG00000076344.11 0.097106 0.061683 ENSG00000076344
HPD ENSG00000158104.7 0.097104 0.051544 ENSG00000158104
FAM192A ENSG00000172775.12 0.097098 0.062631 ENSG00000172775
CDC16 ENSG00000130177.10 0.097036 0.051841 ENSG00000130177
PRDX6 ENSG00000117592.8 0.096793 0.055078 ENSG00000117592
CKAP2L ENSG00000169607.8 0.096759 0.055667 ENSG00000169607
TIMP4 ENSG00000157150.4 0.096753 0.066551 ENSG00000157150
RBMXL2 ENSG00000170748.5 0.096733 0.069431 ENSG00000170748
SSX2IP ENSG00000117155.12 0.09665 0.057959 ENSG00000117155
CCDC82 ENSG00000149231.7 0.096645 0.067283 ENSG00000149231
ZNF280C ENSG00000056277.11 0.096605 0.064529 ENSG00000056277
CREB3L2 ENSG00000182158.10 0.096594 0.06366 ENSG00000182158
CACNB2 ENSG00000165995.14 0.096556 0.051781 ENSG00000165995
AGAP3 ENSG00000133612.14 0.096542 0.067465 ENSG00000133612
ARC ENSG00000198576.2 0.096509 0.050111 ENSG00000198576
RAB11FIP1 ENSG00000156675.11 0.096495 0.051097 ENSG00000156675
DRAM1 ENSG00000136048.9 0.096483 0.066986 ENSG00000136048
SNRPA ENSG00000077312.4 0.096474 0.060359 ENSG00000077312
NUCB1 ENSG00000104805.11 0.096307 0.059863 ENSG00000104805
TGS1 ENSG00000137574.6 0.096279 0.053358 ENSG00000137574
FOXRED2 ENSG00000100350.10 0.096228 0.060176 ENSG00000100350
TRIM69 ENSG00000185880.8 0.096227 0.053836 ENSG00000185880
HNF1B ENSG00000108753.8 0.096071 0.059675 ENSG00000108753
MLX ENSG00000108788.7 0.096045 0.058376 ENSG00000108788
DTX2 ENSG00000091073.15 0.096025 0.053793 ENSG00000091073
CDADC1 ENSG00000102543.10 0.096007 0.054578 ENSG00000102543
CPSF1 ENSG00000071894.10 0.095997 0.053752 ENSG00000071894
MYL4 ENSG00000198336.5 0.095951 0.056283 ENSG00000198336
B3GALT4 ENSG00000235863.2 0.095872 0.057412 ENSG00000235863
PPP1R3E ENSG00000235194.4 0.095869 0.06473 ENSG00000235194
LIMD2 ENSG00000136490.4 0.095768 0.053003 ENSG00000136490
RPL39L ENSG00000163923.5 0.095749 0.071145 ENSG00000163923
RAB11FIP4 ENSG00000131242.11 0.095744 0.047235 ENSG00000131242
CYB561D1 ENSG00000174151.10 0.095725 0.056707 ENSG00000174151
PRSS37 ENSG00000165076.9 0.095694 0.057739 ENSG00000165076
GTPBP4 ENSG00000107937.14 0.095681 0.051846 ENSG00000107937
KRTAP2-1 ENSG00000212725.3 0.09555 0.056594 ENSG00000212725
HP ENSG00000257017.4 0.095545 0.046155 ENSG00000257017
MANEA ENSG00000172469.10 0.095438 0.057317 ENSG00000172469
UBE4B ENSG00000130939.14 0.095438 0.058487 ENSG00000130939
MYH10 ENSG00000133026.8 0.09542 0.053486 ENSG00000133026
GTSE1 ENSG00000075218.14 0.095412 0.053064 ENSG00000075218
AKAP7 ENSG00000118507.11 0.095364 0.055213 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.09532 0.058128 ENSG00000166143
MBD6 ENSG00000166987.10 0.095158 0.058748 ENSG00000166987
RP11-650K20.3 ENSG00000257327.1 0.095129 0.059266 ENSG00000257327
C17orf53 ENSG00000125319.10 0.095113 0.053566 ENSG00000125319
CTNNB1 ENSG00000168036.12 0.095083 0.048965 ENSG00000168036
ASS1 ENSG00000130707.13 0.095069 0.05358 ENSG00000130707
TESK2 ENSG00000070759.12 0.095069 0.054305 ENSG00000070759
GGACT ENSG00000134864.6 0.094984 0.059253 ENSG00000134864
TSSC1 ENSG00000032389.8 0.094975 0.059757 ENSG00000032389
RPA3 ENSG00000106399.7 0.094904 0.055738 ENSG00000106399
PRPH2 ENSG00000112619.6 0.094833 0.055401 ENSG00000112619
MAPRE1 ENSG00000101367.8 0.094802 0.065404 ENSG00000101367
TNNC2 ENSG00000101470.5 0.094719 0.069073 ENSG00000101470
ZNF646 ENSG00000167395.10 0.094687 0.060458 ENSG00000167395
KCNRG ENSG00000198553.4 0.094609 0.054152 ENSG00000198553
PRKACA ENSG00000072062.9 0.094591 0.064268 ENSG00000072062
GAD1 ENSG00000128683.9 0.094552 0.05705 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.094483 0.058066 ENSG00000118514
RPRM ENSG00000177519.3 0.094473 0.055434 ENSG00000177519
CBX2 ENSG00000173894.6 0.094461 0.062379 ENSG00000173894
NIF3L1 ENSG00000196290.10 0.094445 0.048461 ENSG00000196290
FAM20A ENSG00000108950.7 0.094415 0.054401 ENSG00000108950
FABP3 ENSG00000121769.3 0.094404 0.059676 ENSG00000121769
MMP17 ENSG00000198598.2 0.094396 0.059995 ENSG00000198598
MCM10 ENSG00000065328.12 0.094368 0.063125 ENSG00000065328
THOC6 ENSG00000131652.9 0.094347 0.056947 ENSG00000131652
UBXN6 ENSG00000167671.7 0.09432 0.059811 ENSG00000167671
FAM86C1 ENSG00000158483.11 0.094255 0.058348 ENSG00000158483
TUBA1C ENSG00000167553.10 0.094245 0.055703 ENSG00000167553
SLC45A4 ENSG00000022567.5 0.094235 0.059902 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.094218 0.060583 ENSG00000143036
TLN2 ENSG00000171914.10 0.094206 0.055337 ENSG00000171914
C9orf69 ENSG00000238227.3 0.094134 0.048715 ENSG00000238227
WLS ENSG00000116729.9 0.094042 0.058925 ENSG00000116729
EPHB6 ENSG00000106123.7 0.094027 0.055778 ENSG00000106123
DMPK ENSG00000104936.13 0.094021 0.049872 ENSG00000104936
TBC1D24 ENSG00000162065.7 0.093926 0.061835 ENSG00000162065
MPZL1 ENSG00000197965.7 0.093897 0.05575 ENSG00000197965
MALT1 ENSG00000172175.8 0.093765 0.05531 ENSG00000172175
SLFN11 ENSG00000172716.12 0.093629 0.05818 ENSG00000172716
NPRL3 ENSG00000103148.11 0.093504 0.063716 ENSG00000103148
NOS3 ENSG00000164867.6 0.093432 0.051385 ENSG00000164867
ARHGAP12 ENSG00000165322.13 0.093429 0.049398 ENSG00000165322
LRRC9 ENSG00000131951.6 0.093361 0.062364 ENSG00000131951
FBXO17 ENSG00000269190.1 0.093348 0.059932 ENSG00000269190
TCP11L1 ENSG00000176148.11 0.093275 0.04838 ENSG00000176148
SLC12A3 ENSG00000070915.5 0.093246 0.063896 ENSG00000070915
IFT57 ENSG00000114446.4 0.093215 0.046915 ENSG00000114446
NUDT5 ENSG00000165609.8 0.093207 0.061574 ENSG00000165609
TRMT44 ENSG00000155275.14 0.093201 0.05209 ENSG00000155275
NR1H3 ENSG00000025434.14 0.093171 0.04831 ENSG00000025434
UBE2S ENSG00000108106.9 0.093164 0.052973 ENSG00000108106
CLCN3 ENSG00000109572.9 0.09314 0.061226 ENSG00000109572
DAP3 ENSG00000132676.10 0.093095 0.050657 ENSG00000132676
NOL8 ENSG00000198000.7 0.093056 0.054402 ENSG00000198000
PIAS4 ENSG00000105229.2 0.093031 0.06911 ENSG00000105229
RPL3 ENSG00000100316.11 0.09295 0.057231 ENSG00000100316
RNF186 ENSG00000178828.5 0.092883 0.05577 ENSG00000178828
ARHGAP33 ENSG00000004777.14 0.092859 0.048953 ENSG00000004777
CHRAC1 ENSG00000104472.5 0.092836 0.064661 ENSG00000104472
HSD17B14 ENSG00000087076.4 0.092796 0.059953 ENSG00000087076
CENPM ENSG00000100162.10 0.092751 0.054851 ENSG00000100162
C1orf122 ENSG00000197982.11 0.092739 0.049951 ENSG00000197982
KRT37 ENSG00000108417.3 0.092698 0.060007 ENSG00000108417
RYBP ENSG00000163602.8 0.092682 0.058378 ENSG00000163602
ECHS1 ENSG00000127884.4 0.092602 0.063413 ENSG00000127884
NUSAP1 ENSG00000137804.8 0.09246 0.054527 ENSG00000137804
SPINK8 ENSG00000229453.1 0.09245 0.05386 ENSG00000229453
TMEM63A ENSG00000196187.7 0.092407 0.055771 ENSG00000196187
FPR1 ENSG00000171051.4 0.092368 0.053161 ENSG00000171051
RCOR3 ENSG00000117625.9 0.092289 0.048755 ENSG00000117625
RPS20 ENSG00000008988.5 0.092266 0.069673 ENSG00000008988
EGLN3 ENSG00000129521.9 0.092227 0.057037 ENSG00000129521
COX7A2L ENSG00000115944.10 0.092218 0.055107 ENSG00000115944
ZNF765 ENSG00000196417.8 0.092214 0.065175 ENSG00000196417
MTMR7 ENSG00000003987.9 0.092181 0.054835 ENSG00000003987
GAS1 ENSG00000180447.5 0.09211 0.060126 ENSG00000180447
KLHL8 ENSG00000145332.9 0.092093 0.055979 ENSG00000145332
VAT1 ENSG00000108828.11 0.092091 0.052603 ENSG00000108828
RPL14 ENSG00000188846.9 0.092075 0.056473 ENSG00000188846
CCDC28A ENSG00000024862.12 0.092063 0.067491 ENSG00000024862
STIM2 ENSG00000109689.10 0.091987 0.062777 ENSG00000109689
GFOD1 ENSG00000145990.6 0.091933 0.049604 ENSG00000145990
PIEZO1 ENSG00000103335.15 0.091918 0.065703 ENSG00000103335
PPP6C ENSG00000119414.7 0.091912 0.067236 ENSG00000119414
CCBL2 ENSG00000137944.12 0.091883 0.056192 ENSG00000137944
DHRS9 ENSG00000073737.12 0.091765 0.0601 ENSG00000073737
AC093726.6 ENSG00000214106.3 0.091763 0.059623 ENSG00000214106
USP39 ENSG00000168883.15 0.091708 0.049458 ENSG00000168883
C6orf201 ENSG00000185689.11 0.091604 0.053019 ENSG00000185689
GPR125 ENSG00000152990.9 0.091539 0.052145 ENSG00000152990
C21orf2 ENSG00000160226.11 0.091469 0.052465 ENSG00000160226
PRKCZ ENSG00000067606.11 0.091285 0.052069 ENSG00000067606
SLC22A15 ENSG00000163393.8 0.091224 0.046987 ENSG00000163393
ATXN2 ENSG00000204842.9 0.091213 0.059614 ENSG00000204842
PRIMA1 ENSG00000175785.8 0.091189 0.062245 ENSG00000175785
THBD ENSG00000178726.6 0.090959 0.056967 ENSG00000178726
TBC1D4 ENSG00000136111.8 0.090928 0.058661 ENSG00000136111
SPON2 ENSG00000159674.7 0.090906 0.062503 ENSG00000159674
BEGAIN ENSG00000183092.11 0.090859 0.044905 ENSG00000183092
VPREB3 ENSG00000128218.7 0.090741 0.054044 ENSG00000128218
H3F3B ENSG00000132475.4 0.090739 0.059866 ENSG00000132475
KIAA1524 ENSG00000163507.9 0.090695 0.053199 ENSG00000163507
ASCL5 ENSG00000232237.2 0.090675 0.056375 ENSG00000232237
TMTC4 ENSG00000125247.11 0.090636 0.054173 ENSG00000125247
ZNF777 ENSG00000196453.7 0.090618 0.053129 ENSG00000196453
CMTM3 ENSG00000140931.15 0.090565 0.046249 ENSG00000140931
MCOLN1 ENSG00000090674.11 0.090561 0.059269 ENSG00000090674
FKBP15 ENSG00000119321.4 0.090543 0.051006 ENSG00000119321
DNAL1 ENSG00000119661.9 0.090539 0.056297 ENSG00000119661
CSF1 ENSG00000184371.9 0.090525 0.059722 ENSG00000184371
CAPS ENSG00000105519.8 0.090515 0.04947 ENSG00000105519
TPPP2 ENSG00000179636.10 0.090463 0.058016 ENSG00000179636
INPP4A ENSG00000040933.10 0.090424 0.054201 ENSG00000040933
DERA ENSG00000023697.8 0.090399 0.049736 ENSG00000023697
PCOLCE ENSG00000106333.8 0.090394 0.061552 ENSG00000106333
MPC1 ENSG00000060762.14 0.090392 0.056123 ENSG00000060762
CD300LB ENSG00000178789.4 0.090371 0.058575 ENSG00000178789
HSPA2 ENSG00000126803.8 0.090305 0.052503 ENSG00000126803
ITPA ENSG00000125877.7 0.090238 0.056633 ENSG00000125877
CCDC50 ENSG00000152492.9 0.090232 0.050456 ENSG00000152492
NAA11 ENSG00000156269.4 0.09023 0.054898 ENSG00000156269
SIRT1 ENSG00000096717.7 0.09007 0.047561 ENSG00000096717
TTC26 ENSG00000105948.9 0.09002 0.048928 ENSG00000105948
SMN2 ENSG00000205571.8 0.089997 0.050856 ENSG00000205571
MYC ENSG00000136997.10 0.089964 0.056484 ENSG00000136997
F5 ENSG00000198734.6 0.089925 0.055766 ENSG00000198734
RP3-402G11.5 ENSG00000073169.9 0.089907 0.05694 ENSG00000073169
HOXD13 ENSG00000128714.5 0.089849 0.065807 ENSG00000128714
ITGA5 ENSG00000161638.6 0.089848 0.052051 ENSG00000161638
C14orf93 ENSG00000100802.10 0.089822 0.067994 ENSG00000100802
ZNF672 ENSG00000171161.8 0.089747 0.064181 ENSG00000171161
PCDH8 ENSG00000136099.9 0.089714 0.058297 ENSG00000136099
SMIM17 ENSG00000268182.1 0.089666 0.060979 ENSG00000268182
OSGIN1 ENSG00000140961.8 0.089595 0.079381 ENSG00000140961
MAP3K9 ENSG00000006432.11 0.089593 0.070142 ENSG00000006432
SLC25A39 ENSG00000013306.11 0.089589 0.057698 ENSG00000013306
KRI1 ENSG00000129347.15 0.089559 0.050604 ENSG00000129347
ZNF207 ENSG00000010244.12 0.089537 0.056809 ENSG00000010244
ATP2C1 ENSG00000017260.15 0.089365 0.050801 ENSG00000017260
GRIP1 ENSG00000155974.7 0.089353 0.05225 ENSG00000155974
MT1X ENSG00000187193.8 0.08932 0.058678 ENSG00000187193
COMMD10 ENSG00000145781.4 0.089265 0.05664 ENSG00000145781
C5orf49 ENSG00000215217.2 0.089255 0.056913 ENSG00000215217
SLC7A11 ENSG00000151012.9 0.089185 0.052839 ENSG00000151012
HMOX2 ENSG00000103415.7 0.089174 0.050992 ENSG00000103415
TRO ENSG00000067445.15 0.08916 0.05565 ENSG00000067445
SEC23B ENSG00000101310.10 0.089091 0.051156 ENSG00000101310
REP15 ENSG00000174236.2 0.089069 0.065753 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.089043 0.0472 ENSG00000111328
GIMAP6 ENSG00000133561.11 0.088977 0.062626 ENSG00000133561
RBCK1 ENSG00000125826.15 0.08879 0.06981 ENSG00000125826
C13orf45 ENSG00000178734.4 0.088771 0.053102 ENSG00000178734
C19orf66 ENSG00000130813.13 0.088742 0.057008 ENSG00000130813
PYY ENSG00000131096.6 0.088729 0.057576 ENSG00000131096
MCM2 ENSG00000073111.9 0.088699 0.043408 ENSG00000073111
EIF2AK2 ENSG00000055332.11 0.088692 0.063374 ENSG00000055332
ZDHHC13 ENSG00000177054.9 0.088658 0.064412 ENSG00000177054
RP13-996F3.5 ENSG00000215749.8 0.08854 0.081157 ENSG00000215749
TUBB2A ENSG00000137267.5 0.088525 0.048728 ENSG00000137267
LINGO2 ENSG00000174482.6 0.088444 0.063692 ENSG00000174482
SPPL2A ENSG00000138600.5 0.088344 0.048422 ENSG00000138600
RP11-542P2.1 ENSG00000205301.7 0.088321 0.05997 ENSG00000205301
PRPF31 ENSG00000105618.9 0.088314 0.06638 ENSG00000105618
CERS2 ENSG00000143418.15 0.088288 0.05696 ENSG00000143418
LSMEM1 ENSG00000181016.5 0.088194 0.05126 ENSG00000181016
KCTD2 ENSG00000180901.6 0.088155 0.053115 ENSG00000180901
ATP2C2 ENSG00000064270.8 0.088131 0.060698 ENSG00000064270
SLC25A40 ENSG00000075303.8 0.088067 0.047923 ENSG00000075303
ATF6 ENSG00000118217.5 0.088032 0.056792 ENSG00000118217
CD1E ENSG00000158488.11 0.088015 0.050054 ENSG00000158488
CDKN2B ENSG00000147883.9 0.087954 0.05456 ENSG00000147883
MPG ENSG00000103152.7 0.087878 0.055202 ENSG00000103152
HSPA1B ENSG00000204388.5 0.087838 0.049639 ENSG00000204388
MRPL50 ENSG00000136897.6 0.087836 0.051967 ENSG00000136897
LENG8 ENSG00000167615.12 0.087814 0.061659 ENSG00000167615
CPZ ENSG00000109625.14 0.08781 0.054138 ENSG00000109625
MEF2C ENSG00000081189.9 0.087768 0.052473 ENSG00000081189
PSMA5 ENSG00000143106.8 0.087728 0.053642 ENSG00000143106
PDE4D ENSG00000113448.12 0.087723 0.048545 ENSG00000113448
ZNF628 ENSG00000197483.8 0.087671 0.061878 ENSG00000197483
IBA57 ENSG00000181873.8 0.087667 0.045818 ENSG00000181873
GTDC1 ENSG00000121964.9 0.087666 0.058125 ENSG00000121964
HIGD2A ENSG00000146066.2 0.087557 0.056519 ENSG00000146066
C1GALT1 ENSG00000106392.5 0.087484 0.050594 ENSG00000106392
NRBP2 ENSG00000185189.11 0.087477 0.051579 ENSG00000185189
CWC27 ENSG00000153015.11 0.087458 0.056084 ENSG00000153015
PEG3 ENSG00000198300.8 0.087438 0.060588 ENSG00000198300
CC2D2A ENSG00000048342.11 0.087424 0.057763 ENSG00000048342
VSTM5 ENSG00000214376.5 0.087393 0.054159 ENSG00000214376
SOX11 ENSG00000176887.5 0.087386 0.053572 ENSG00000176887
GNPAT ENSG00000116906.7 0.087328 0.047366 ENSG00000116906
SNX7 ENSG00000162627.12 0.087323 0.052735 ENSG00000162627
NIPSNAP1 ENSG00000184117.7 0.087316 0.056453 ENSG00000184117
LHFP ENSG00000183722.7 0.087297 0.057 ENSG00000183722
LAMC2 ENSG00000058085.10 0.087291 0.055301 ENSG00000058085
UBAP2L ENSG00000143569.14 0.087139 0.058245 ENSG00000143569
GALC ENSG00000054983.12 0.087113 0.056934 ENSG00000054983
PARP14 ENSG00000173193.9 0.087103 0.050814 ENSG00000173193
PPP1CC ENSG00000186298.7 0.087058 0.04871 ENSG00000186298
ZNF329 ENSG00000181894.10 0.087003 0.054734 ENSG00000181894
TMEM165 ENSG00000134851.7 0.086996 0.050889 ENSG00000134851
SUPT20H ENSG00000102710.15 0.08697 0.053165 ENSG00000102710
JHDM1D ENSG00000006459.6 0.086927 0.058607 ENSG00000006459
FAIM ENSG00000158234.8 0.086883 0.064315 ENSG00000158234
PARP6 ENSG00000137817.12 0.086858 0.052803 ENSG00000137817
LILRA3 ENSG00000170866.7 0.086781 0.064052 ENSG00000170866
TPPP3 ENSG00000159713.6 0.086657 0.04933 ENSG00000159713
STK38 ENSG00000112079.8 0.086657 0.052103 ENSG00000112079
TMEM140 ENSG00000146859.5 0.086637 0.061799 ENSG00000146859
GPR157 ENSG00000180758.10 0.086625 0.052677 ENSG00000180758
UROD ENSG00000126088.8 0.086616 0.052909 ENSG00000126088
MSH3 ENSG00000113318.9 0.086605 0.050189 ENSG00000113318
OLFM4 ENSG00000102837.6 0.086602 0.052237 ENSG00000102837
TEX30 ENSG00000151287.12 0.08651 0.054137 ENSG00000151287
DHCR7 ENSG00000172893.11 0.086484 0.05075 ENSG00000172893
CDCA5 ENSG00000146670.5 0.086436 0.048532 ENSG00000146670
CPNE2 ENSG00000140848.12 0.086408 0.062625 ENSG00000140848
KDM4A ENSG00000066135.8 0.086406 0.058794 ENSG00000066135
CENPJ ENSG00000151849.10 0.086404 0.054482 ENSG00000151849
MICALCL ENSG00000133808.4 0.086365 0.070027 ENSG00000133808
MAS1L ENSG00000204687.3 0.0863 0.054623 ENSG00000204687
SPNS1 ENSG00000169682.13 0.086289 0.049493 ENSG00000169682
TCAIM ENSG00000179152.14 0.086281 0.052436 ENSG00000179152
PTTG1IP ENSG00000183255.7 0.086274 0.053235 ENSG00000183255
ERP44 ENSG00000023318.7 0.086268 0.048732 ENSG00000023318
GATM ENSG00000171766.11 0.08626 0.050168 ENSG00000171766
CNN2 ENSG00000064666.10 0.086255 0.062309 ENSG00000064666
TFF3 ENSG00000160180.14 0.086208 0.057302 ENSG00000160180
FZD1 ENSG00000157240.2 0.086034 0.050983 ENSG00000157240
ERMP1 ENSG00000099219.9 0.086031 0.055473 ENSG00000099219
NPIPB6 ENSG00000198156.6 0.086015 0.050103 ENSG00000198156
MRPL27 ENSG00000108826.11 0.085988 0.059353 ENSG00000108826
S1PR4 ENSG00000125910.4 0.085885 0.064145 ENSG00000125910
FAM134B ENSG00000154153.9 0.085828 0.058054 ENSG00000154153
SH2B3 ENSG00000111252.6 0.085805 0.056015 ENSG00000111252
BBS2 ENSG00000125124.7 0.085785 0.052018 ENSG00000125124
PPP2CA ENSG00000113575.5 0.085726 0.055264 ENSG00000113575
CNOT11 ENSG00000158435.3 0.085693 0.051456 ENSG00000158435
AIFM2 ENSG00000042286.10 0.085552 0.060551 ENSG00000042286
LIN7A ENSG00000111052.3 0.085502 0.061439 ENSG00000111052
GLUD1 ENSG00000148672.7 0.085487 0.049887 ENSG00000148672
IGSF11 ENSG00000144847.8 0.085462 0.057969 ENSG00000144847
MS4A14 ENSG00000166928.6 0.085418 0.042565 ENSG00000166928
C5orf63 ENSG00000164241.9 0.085398 0.05692 ENSG00000164241
METTL13 ENSG00000010165.14 0.085389 0.046507 ENSG00000010165
GGT1 ENSG00000100031.14 0.085374 0.064487 ENSG00000100031
PEX6 ENSG00000124587.9 0.085358 0.05359 ENSG00000124587
NUP205 ENSG00000155561.10 0.085261 0.055822 ENSG00000155561
HIVEP2 ENSG00000010818.4 0.085256 0.050625 ENSG00000010818
NCOA6 ENSG00000198646.9 0.085212 0.04983 ENSG00000198646
GPR179 ENSG00000188888.7 0.085187 0.056226 ENSG00000188888
LYRM5 ENSG00000205707.6 0.085181 0.057234 ENSG00000205707
PHC3 ENSG00000173889.10 0.085167 0.045645 ENSG00000173889
RFC3 ENSG00000133119.8 0.085117 0.054975 ENSG00000133119
