AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
TRIM17 ENSG00000162931.7 0.011679 0.052875 ENSG00000162931
CTSE ENSG00000196188.6 0.017381 0.056448 ENSG00000196188
ATG4D ENSG00000130734.5 0.069515 0.073804 ENSG00000130734
ATL3 ENSG00000184743.8 0.068608 0.069973 ENSG00000184743
JTB ENSG00000143543.10 0.029151 0.065411 ENSG00000143543
FAM107A ENSG00000168309.12 0.083333 0.073691 ENSG00000168309
KLK10 ENSG00000129451.7 0.023343 0.070761 ENSG00000129451
DNASE1L2 ENSG00000167968.8 0.078214 0.070683 ENSG00000167968
CCDC8 ENSG00000169515.5 0.023014 0.068411 ENSG00000169515
RHOC ENSG00000155366.11 0.056956 0.095572 ENSG00000155366
HAO2 ENSG00000116882.10 0.021259 0.043203 ENSG00000116882
COPA ENSG00000122218.10 0.173155 0.092971 ENSG00000122218
ABT1 ENSG00000146109.3 0.01023 0.061969 ENSG00000146109
SLC35F4 ENSG00000151812.10 0.039096 0.054527 ENSG00000151812
REEP2 ENSG00000132563.11 0.146437 0.081567 ENSG00000132563
MAP7 ENSG00000135525.14 0.171793 0.086659 ENSG00000135525
ANKRD63 ENSG00000230778.1 0.030091 0.061418 ENSG00000230778
TMEM126A ENSG00000171202.2 0.070135 0.065723 ENSG00000171202
DDX56 ENSG00000136271.6 0.067046 0.07433 ENSG00000136271
SPG20OS ENSG00000120664.6 0.011381 0.058067 ENSG00000120664
TMCO2 ENSG00000188800.5 0.090196 0.076982 ENSG00000188800
NHLH2 ENSG00000177551.5 0.026488 0.057447 ENSG00000177551
DTX1 ENSG00000135144.3 0.079789 0.066323 ENSG00000135144
HFE2 ENSG00000168509.13 0.024935 0.069386 ENSG00000168509
HERC4 ENSG00000148634.10 0.131276 0.081816 ENSG00000148634
CLIC6 ENSG00000159212.8 0.088652 0.104982 ENSG00000159212
TNMD ENSG00000000005.5 0.017095 0.075689 ENSG00000000005
ANTXR2 ENSG00000163297.12 0.029799 0.051147 ENSG00000163297
SLC4A7 ENSG00000033867.12 0.060937 0.082994 ENSG00000033867
TTC8 ENSG00000165533.14 0.017996 0.052796 ENSG00000165533
C20orf141 ENSG00000258713.2 0.022931 0.076171 ENSG00000258713
SPINK1 ENSG00000164266.6 0.029563 0.065524 ENSG00000164266
MED24 ENSG00000008838.13 0.297778 0.102999 ENSG00000008838
PTPN3 ENSG00000070159.9 0.055235 0.066986 ENSG00000070159
CXCR4 ENSG00000121966.6 0.066601 0.068486 ENSG00000121966
DLK2 ENSG00000171462.10 0.04837 0.071834 ENSG00000171462
G3BP2 ENSG00000138757.10 0.105862 0.080349 ENSG00000138757
FFAR2 ENSG00000126262.3 0.078472 0.091766 ENSG00000126262
KIF9 ENSG00000088727.8 0.038655 0.051659 ENSG00000088727
IAH1 ENSG00000134330.14 0.117883 0.10562 ENSG00000134330
WDSUB1 ENSG00000196151.6 0.066974 0.071188 ENSG00000196151
SPATC1 ENSG00000186583.7 0.067859 0.063151 ENSG00000186583
RP11-122A3.2 ENSG00000253250.2 0.035184 0.065795 ENSG00000253250
DKFZP761J1410 ENSG00000105520.6 0.256516 0.112473 ENSG00000105520
OR2H2 ENSG00000204657.2 0.081583 0.087427 ENSG00000204657
SLC44A5 ENSG00000137968.12 0.492122 0.101771 ENSG00000137968
PIP4K2C ENSG00000166908.13 0.013333 0.07784 ENSG00000166908
ZNF621 ENSG00000172888.7 0.069551 0.06878 ENSG00000172888
SMOX ENSG00000088826.13 0.040771 0.082924 ENSG00000088826
GMFB ENSG00000197045.8 0.052622 0.061844 ENSG00000197045
SFRP2 ENSG00000145423.4 0.044485 0.057733 ENSG00000145423
ITGB4 ENSG00000132470.9 0.024975 0.062012 ENSG00000132470
NTSR2 ENSG00000169006.6 0.020096 0.055352 ENSG00000169006
RABGAP1 ENSG00000011454.12 0.130543 0.085864 ENSG00000011454
CRTAM ENSG00000109943.4 0.03986 0.064277 ENSG00000109943
PDE8B ENSG00000113231.9 0.102821 0.067562 ENSG00000113231
LRRC4B ENSG00000131409.8 0.024772 0.080961 ENSG00000131409
RRAGD ENSG00000025039.9 0.035091 0.077948 ENSG00000025039
APBA3 ENSG00000011132.7 0.202774 0.114553 ENSG00000011132
RHOF ENSG00000139725.2 0.098451 0.081388 ENSG00000139725
CRYBG3 ENSG00000080200.5 0.065927 0.060465 ENSG00000080200
FLYWCH1 ENSG00000059122.12 0.014177 0.049877 ENSG00000059122
SNX2 ENSG00000205302.2 0.01246 0.048252 ENSG00000205302
NYNRIN ENSG00000205978.5 0.051507 0.07471 ENSG00000205978
B4GALNT1 ENSG00000135454.9 0.044566 0.046975 ENSG00000135454
MT1A ENSG00000205362.6 0.035149 0.075842 ENSG00000205362
HMGN3 ENSG00000118418.10 0.030692 0.05398 ENSG00000118418
ATP6V1B1 ENSG00000116039.7 0.051333 0.069794 ENSG00000116039
SERPINA1 ENSG00000197249.8 0.099334 0.087188 ENSG00000197249
ZNF407 ENSG00000215421.5 0.034586 0.070367 ENSG00000215421
AL590452.1 ENSG00000268172.1 0.049053 0.068226 ENSG00000268172
GRB7 ENSG00000141738.9 0.148949 0.094837 ENSG00000141738
IL7R ENSG00000168685.10 0.02997 0.08438 ENSG00000168685
SLC30A9 ENSG00000014824.8 0.068569 0.066113 ENSG00000014824
PAQR3 ENSG00000163291.10 0.014637 0.047014 ENSG00000163291
TMEM135 ENSG00000166575.12 0.028173 0.080145 ENSG00000166575
PTBP2 ENSG00000117569.13 0.020258 0.054995 ENSG00000117569
LYPD6 ENSG00000187123.10 0.04171 0.061752 ENSG00000187123
ACTB ENSG00000075624.9 0.032464 0.064396 ENSG00000075624
FOSL2 ENSG00000075426.7 0.014863 0.031369 ENSG00000075426
KCNN4 ENSG00000104783.7 0.069548 0.06872 ENSG00000104783
ZFP82 ENSG00000181007.7 0.199444 0.130013 ENSG00000181007
TMEM161B ENSG00000164180.9 0.046949 0.055002 ENSG00000164180
DIP2B ENSG00000066084.8 0.087018 0.071309 ENSG00000066084
GABRB1 ENSG00000163288.9 0.070295 0.084895 ENSG00000163288
UBR1 ENSG00000159459.7 0.071115 0.062193 ENSG00000159459
LRRC39 ENSG00000122477.8 0.04414 0.067402 ENSG00000122477
HECTD4 ENSG00000173064.6 0.057221 0.062199 ENSG00000173064
RPP40 ENSG00000124787.9 0.030628 0.039041 ENSG00000124787
AC109829.1 ENSG00000233438.1 0.02542 0.062411 ENSG00000233438
UVSSA ENSG00000163945.11 0.063711 0.065818 ENSG00000163945
ULK1 ENSG00000177169.5 0.01529 0.06118 ENSG00000177169
SYT10 ENSG00000110975.4 0.131719 0.082691 ENSG00000110975
TMEM184B ENSG00000198792.7 0.016407 0.067877 ENSG00000198792
SCNN1A ENSG00000111319.8 0.013795 0.057544 ENSG00000111319
RAB2B ENSG00000129472.8 0.039914 0.084835 ENSG00000129472
GOLGA8B ENSG00000215252.7 0.039706 0.056125 ENSG00000215252
ALX1 ENSG00000180318.3 0.030052 0.061843 ENSG00000180318
JAK2 ENSG00000096968.8 0.028848 0.066471 ENSG00000096968
TMEM30A ENSG00000112697.11 0.022793 0.048393 ENSG00000112697
TRIP13 ENSG00000071539.9 0.035293 0.053101 ENSG00000071539
PSMA4 ENSG00000041357.11 0.148696 0.09504 ENSG00000041357
FBXL19 ENSG00000099364.12 0.015361 0.04069 ENSG00000099364
MAP4 ENSG00000047849.17 0.042749 0.0579 ENSG00000047849
SREBF2 ENSG00000198911.7 0.025604 0.045256 ENSG00000198911
CDH15 ENSG00000129910.3 0.027891 0.064305 ENSG00000129910
OR51E1 ENSG00000180785.8 0.028652 0.043745 ENSG00000180785
MARCO ENSG00000019169.9 0.216324 0.112691 ENSG00000019169
CASP8 ENSG00000064012.17 0.010572 0.04875 ENSG00000064012
COA5 ENSG00000183513.4 0.045036 0.063119 ENSG00000183513
XRCC2 ENSG00000196584.2 0.027652 0.081226 ENSG00000196584
ABCD3 ENSG00000117528.7 0.05994 0.065566 ENSG00000117528
TMEM184A ENSG00000164855.11 0.02087 0.051394 ENSG00000164855
DDB2 ENSG00000134574.7 0.054785 0.056305 ENSG00000134574
C17orf105 ENSG00000231256.3 0.010424 0.048933 ENSG00000231256
USMG5 ENSG00000173915.8 0.018336 0.062298 ENSG00000173915
HMGN4 ENSG00000182952.4 0.183894 0.104081 ENSG00000182952
CXCL2 ENSG00000081041.8 0.022047 0.055832 ENSG00000081041
IMPG1 ENSG00000112706.7 0.034163 0.051166 ENSG00000112706
SGK494 ENSG00000167524.10 0.023187 0.056064 ENSG00000167524
WBP1 ENSG00000239779.2 0.04727 0.059055 ENSG00000239779
RNPC3 ENSG00000185946.11 0.037513 0.056167 ENSG00000185946
DCP2 ENSG00000172795.11 0.114929 0.080528 ENSG00000172795
HLA-A ENSG00000206503.7 0.036392 0.072498 ENSG00000206503
C12orf5 ENSG00000078237.4 0.039726 0.075881 ENSG00000078237
ALKBH7 ENSG00000125652.3 0.021264 0.056871 ENSG00000125652
HMGCLL1 ENSG00000146151.8 0.013938 0.053946 ENSG00000146151
KTN1 ENSG00000126777.13 0.011735 0.051374 ENSG00000126777
ZFP69B ENSG00000187801.10 0.032417 0.065042 ENSG00000187801
FAM187B ENSG00000177558.3 0.025449 0.071538 ENSG00000177558
SUPT6H ENSG00000109111.10 0.049101 0.05926 ENSG00000109111
NDUFA8 ENSG00000119421.5 0.111912 0.096366 ENSG00000119421
PRSS57 ENSG00000185198.7 0.047458 0.062525 ENSG00000185198
BRAF ENSG00000157764.7 0.072871 0.073559 ENSG00000157764
SPTBN5 ENSG00000137877.8 0.322416 0.103498 ENSG00000137877
TPM1 ENSG00000140416.15 0.039867 0.060917 ENSG00000140416
LSS ENSG00000160285.10 0.137253 0.092351 ENSG00000160285
SLIT3 ENSG00000184347.10 0.058239 0.082018 ENSG00000184347
AAAS ENSG00000094914.8 0.039149 0.069537 ENSG00000094914
IL7 ENSG00000104432.8 0.114491 0.094284 ENSG00000104432
C5orf22 ENSG00000082213.13 0.072557 0.068182 ENSG00000082213
YARS ENSG00000134684.6 0.038209 0.055149 ENSG00000134684
AKAP9 ENSG00000127914.12 0.025755 0.050497 ENSG00000127914
ATP13A2 ENSG00000159363.13 0.074056 0.067758 ENSG00000159363
GAS2 ENSG00000148935.6 0.076627 0.077416 ENSG00000148935
CDKL5 ENSG00000008086.6 0.031391 0.078731 ENSG00000008086
PHPT1 ENSG00000054148.13 0.047889 0.072592 ENSG00000054148
TNFAIP8 ENSG00000145779.7 0.348954 0.109587 ENSG00000145779
C1orf100 ENSG00000173728.6 0.042978 0.069672 ENSG00000173728
FAM115C ENSG00000170379.15 0.139909 0.091941 ENSG00000170379
POU5F1 ENSG00000204531.11 0.02208 0.050052 ENSG00000204531
TMEM132A ENSG00000006118.10 0.025422 0.06918 ENSG00000006118
RNF187 ENSG00000168159.8 0.054945 0.059976 ENSG00000168159
PDZD4 ENSG00000067840.7 0.062999 0.078851 ENSG00000067840
PARG ENSG00000227345.4 0.024139 0.063559 ENSG00000227345
CNN3 ENSG00000117519.11 0.052391 0.069668 ENSG00000117519
ADAP1 ENSG00000105963.9 0.0265 0.063592 ENSG00000105963
OAZ2 ENSG00000180304.10 0.022399 0.042283 ENSG00000180304
SLC2A1 ENSG00000117394.15 0.107799 0.08044 ENSG00000117394
SDC3 ENSG00000162512.11 0.03917 0.051649 ENSG00000162512
KCTD4 ENSG00000180332.5 0.170675 0.093757 ENSG00000180332
DSP ENSG00000096696.9 0.127028 0.083998 ENSG00000096696
TUBE1 ENSG00000074935.9 0.050606 0.059385 ENSG00000074935
GPR126 ENSG00000112414.10 0.249687 0.100108 ENSG00000112414
TSG101 ENSG00000074319.8 0.176655 0.095011 ENSG00000074319
RPS21 ENSG00000171858.13 0.04063 0.07324 ENSG00000171858
DLST ENSG00000119689.10 0.020668 0.049727 ENSG00000119689
SNRPF ENSG00000139343.6 0.032527 0.062134 ENSG00000139343
PSMD7 ENSG00000103035.6 0.037322 0.072157 ENSG00000103035
KIAA1967 ENSG00000158941.12 0.012793 0.060597 ENSG00000158941
ANKRD32 ENSG00000133302.8 0.058756 0.065775 ENSG00000133302
CYP2W1 ENSG00000073067.9 0.058867 0.069752 ENSG00000073067
NSUN7 ENSG00000179299.12 0.025297 0.07201 ENSG00000179299
SET ENSG00000119335.12 0.03718 0.065468 ENSG00000119335
SLITRK6 ENSG00000184564.8 0.055933 0.067649 ENSG00000184564
C12orf39 ENSG00000134548.5 0.106416 0.091102 ENSG00000134548
SBNO2 ENSG00000064932.11 0.172285 0.110516 ENSG00000064932
MEMO1 ENSG00000162959.8 0.087254 0.062163 ENSG00000162959
TFAM ENSG00000108064.6 0.082347 0.077792 ENSG00000108064
BUB3 ENSG00000154473.13 0.176203 0.111074 ENSG00000154473
IRF2BP1 ENSG00000170604.3 0.029334 0.079765 ENSG00000170604
WFIKKN1 ENSG00000127578.6 0.04926 0.079926 ENSG00000127578
TEX35 ENSG00000240021.5 0.129104 0.074687 ENSG00000240021
SNAP29 ENSG00000099940.6 0.02158 0.043941 ENSG00000099940
ANK2 ENSG00000145362.12 0.014405 0.052105 ENSG00000145362
ACKR2 ENSG00000144648.9 0.098496 0.07134 ENSG00000144648
KCTD17 ENSG00000100379.13 0.136687 0.096573 ENSG00000100379
C1orf85 ENSG00000198715.6 0.020475 0.049615 ENSG00000198715
MAOB ENSG00000069535.11 0.036395 0.053115 ENSG00000069535
CHMP5 ENSG00000086065.9 0.013147 0.058168 ENSG00000086065
NAT9 ENSG00000109065.7 0.015589 0.084763 ENSG00000109065
AC073346.2 ENSG00000214194.4 0.034033 0.056979 ENSG00000214194
TCHP ENSG00000139437.13 0.095943 0.072067 ENSG00000139437
NBPF3 ENSG00000142794.14 0.068169 0.074381 ENSG00000142794
RAMP3 ENSG00000122679.4 0.030774 0.067303 ENSG00000122679
EXD1 ENSG00000178997.7 0.049859 0.076915 ENSG00000178997
PID1 ENSG00000153823.14 0.012065 0.060139 ENSG00000153823
TANK ENSG00000136560.9 0.060028 0.062504 ENSG00000136560
TRERF1 ENSG00000124496.8 0.012225 0.055835 ENSG00000124496
BBS12 ENSG00000181004.5 0.038759 0.064162 ENSG00000181004
CCDC173 ENSG00000154479.8 0.136537 0.099919 ENSG00000154479
ZNF366 ENSG00000178175.7 0.10098 0.07655 ENSG00000178175
CYP3A7 ENSG00000160870.8 0.013528 0.041809 ENSG00000160870
PDZD7 ENSG00000186862.12 0.060748 0.076536 ENSG00000186862
ECE1 ENSG00000117298.10 0.077827 0.082656 ENSG00000117298
ZNF394 ENSG00000160908.14 0.030028 0.05014 ENSG00000160908
MED1 ENSG00000125686.7 0.046895 0.070426 ENSG00000125686
WFDC5 ENSG00000175121.7 0.025148 0.062197 ENSG00000175121
ELOVL7 ENSG00000164181.9 0.026167 0.050309 ENSG00000164181
CCND2 ENSG00000118971.3 0.076636 0.077094 ENSG00000118971
PRMT10 ENSG00000164169.8 0.031387 0.05695 ENSG00000164169
RNF224 ENSG00000233198.2 0.094427 0.086994 ENSG00000233198
SAP30L ENSG00000164576.7 0.096937 0.078557 ENSG00000164576
RPAP2 ENSG00000122484.7 0.016294 0.040993 ENSG00000122484
EIF6 ENSG00000242372.2 0.05372 0.068624 ENSG00000242372
FBXO25 ENSG00000147364.12 0.032267 0.047881 ENSG00000147364
RPL11 ENSG00000142676.8 0.016969 0.050451 ENSG00000142676
SLC14A1 ENSG00000141469.12 0.090269 0.09003 ENSG00000141469
ZCCHC24 ENSG00000165424.6 0.015709 0.052952 ENSG00000165424
EDF1 ENSG00000107223.8 0.043426 0.062432 ENSG00000107223
C9orf37 ENSG00000203993.3 0.042727 0.060464 ENSG00000203993
SHCBP1 ENSG00000171241.4 0.033423 0.046882 ENSG00000171241
XIRP2 ENSG00000163092.15 0.028086 0.047495 ENSG00000163092
RRAGA ENSG00000155876.4 0.069106 0.080321 ENSG00000155876
GGCT ENSG00000006625.13 0.051065 0.06393 ENSG00000006625
EFCAB6 ENSG00000186976.10 0.011631 0.08033 ENSG00000186976
CCDC54 ENSG00000138483.1 0.264496 0.098143 ENSG00000138483
C5orf51 ENSG00000205765.4 0.018023 0.070595 ENSG00000205765
ZBED4 ENSG00000100426.5 0.07416 0.078818 ENSG00000100426
ZNRF2 ENSG00000180233.9 0.127807 0.068567 ENSG00000180233
RUSC2 ENSG00000198853.7 0.099104 0.084415 ENSG00000198853
ENDOV ENSG00000173818.12 0.075863 0.092298 ENSG00000173818
STK33 ENSG00000130413.11 0.173895 0.106801 ENSG00000130413
BCL6 ENSG00000113916.13 0.02735 0.062692 ENSG00000113916
CHD9 ENSG00000177200.11 0.047716 0.061493 ENSG00000177200
FOXS1 ENSG00000179772.6 0.057436 0.07399 ENSG00000179772
C20orf201 ENSG00000171695.6 0.047245 0.080423 ENSG00000171695
ZMAT3 ENSG00000172667.6 0.060872 0.064475 ENSG00000172667
EIF4A2 ENSG00000156976.10 0.088201 0.090409 ENSG00000156976
VPS37A ENSG00000155975.5 0.039921 0.053866 ENSG00000155975
PACSIN2 ENSG00000100266.12 0.01059 0.064868 ENSG00000100266
FBXO31 ENSG00000103264.11 0.052415 0.085781 ENSG00000103264
PLA2G6 ENSG00000184381.14 0.034894 0.08086 ENSG00000184381
CCDC83 ENSG00000150676.8 0.027378 0.057739 ENSG00000150676
KNOP1 ENSG00000103550.9 0.026122 0.069419 ENSG00000103550
GPR63 ENSG00000112218.7 0.050987 0.058512 ENSG00000112218
DNAJC7 ENSG00000168259.10 0.035272 0.059008 ENSG00000168259
RESP18 ENSG00000182698.7 0.044956 0.102948 ENSG00000182698
C19orf54 ENSG00000188493.10 0.126849 0.099728 ENSG00000188493
EXT2 ENSG00000151348.9 0.039981 0.076323 ENSG00000151348
SETD7 ENSG00000145391.8 0.177403 0.110995 ENSG00000145391
AVP ENSG00000101200.5 0.082107 0.085062 ENSG00000101200
HIP1 ENSG00000127946.12 0.031604 0.061223 ENSG00000127946
SIGLEC1 ENSG00000088827.8 0.011237 0.06632 ENSG00000088827
NSUN2 ENSG00000037474.10 0.073519 0.061514 ENSG00000037474
RP11-419C5.2 ENSG00000226232.3 0.089552 0.06027 ENSG00000226232
SYT13 ENSG00000019505.3 0.322251 0.116871 ENSG00000019505
TYRP1 ENSG00000107165.8 0.052552 0.054398 ENSG00000107165
NEIL2 ENSG00000154328.11 0.024082 0.052312 ENSG00000154328
SDCBP ENSG00000137575.7 0.041383 0.05785 ENSG00000137575
BAX ENSG00000087088.15 0.03233 0.072587 ENSG00000087088
DDX19B ENSG00000157349.11 0.054759 0.059918 ENSG00000157349
NRBF2 ENSG00000148572.10 0.027337 0.059174 ENSG00000148572
HSF4 ENSG00000102878.10 0.05248 0.057443 ENSG00000102878
PSMB4 ENSG00000159377.6 0.224794 0.105604 ENSG00000159377
OXTR ENSG00000180914.6 0.142568 0.092743 ENSG00000180914
GNG2 ENSG00000186469.4 0.01526 0.059696 ENSG00000186469
SLC5A1 ENSG00000100170.5 0.011728 0.058174 ENSG00000100170
NELL2 ENSG00000184613.6 0.097365 0.075905 ENSG00000184613
RCVRN ENSG00000109047.6 0.031845 0.054286 ENSG00000109047
OTUD1 ENSG00000165312.5 0.212142 0.097819 ENSG00000165312
MALL ENSG00000144063.3 0.053857 0.058156 ENSG00000144063
CTD-2368P22.1 ENSG00000176593.3 0.133047 0.077335 ENSG00000176593
ASB15 ENSG00000146809.8 0.012139 0.047534 ENSG00000146809
FAM78B ENSG00000188859.5 0.036906 0.07498 ENSG00000188859
LTB ENSG00000227507.2 0.040807 0.086145 ENSG00000227507
GADD45GIP1 ENSG00000179271.1 0.107389 0.084447 ENSG00000179271
TTLL2 ENSG00000120440.9 0.110454 0.082569 ENSG00000120440
PAICS ENSG00000128050.4 0.020897 0.064842 ENSG00000128050
ZNF383 ENSG00000188283.7 0.081467 0.121143 ENSG00000188283
GEMIN6 ENSG00000152147.5 0.034811 0.05321 ENSG00000152147
ALG5 ENSG00000120697.4 0.049436 0.063955 ENSG00000120697
NR3C2 ENSG00000151623.10 0.082908 0.085922 ENSG00000151623
COL6A5 ENSG00000172752.10 0.025728 0.062862 ENSG00000172752
ABCA6 ENSG00000154262.8 0.111883 0.091821 ENSG00000154262
SIGLEC6 ENSG00000105492.11 0.062494 0.082278 ENSG00000105492
COL7A1 ENSG00000114270.11 0.01235 0.036385 ENSG00000114270
PANK2 ENSG00000125779.16 0.079525 0.084575 ENSG00000125779
DYNAP ENSG00000178690.2 0.048742 0.055658 ENSG00000178690
LIPI ENSG00000188992.7 0.061847 0.067201 ENSG00000188992
LILRA6 ENSG00000244482.5 0.200512 0.114585 ENSG00000244482
PNISR ENSG00000132424.10 0.08213 0.071656 ENSG00000132424
CHUK ENSG00000213341.6 0.022342 0.04328 ENSG00000213341
URM1 ENSG00000167118.6 0.075302 0.077444 ENSG00000167118
FLOT2 ENSG00000132589.11 0.052351 0.062804 ENSG00000132589
PFDN5 ENSG00000123349.9 0.036829 0.066697 ENSG00000123349
SCAMP2 ENSG00000140497.12 0.029126 0.041973 ENSG00000140497
CDC5L ENSG00000096401.7 0.056826 0.069099 ENSG00000096401
FLRT3 ENSG00000125848.9 0.193737 0.103278 ENSG00000125848
MYO1B ENSG00000128641.13 0.025527 0.059747 ENSG00000128641
DDAH1 ENSG00000153904.14 0.100767 0.080814 ENSG00000153904
THOP1 ENSG00000172009.10 0.085833 0.09963 ENSG00000172009
WBSCR28 ENSG00000175877.3 0.088857 0.065759 ENSG00000175877
RIC8B ENSG00000111785.14 0.040667 0.064934 ENSG00000111785
OST4 ENSG00000228474.1 0.161813 0.089982 ENSG00000228474
SYCP2 ENSG00000196074.8 0.109233 0.079282 ENSG00000196074
FAM24A ENSG00000203795.2 0.048444 0.059865 ENSG00000203795
FAM120B ENSG00000112584.8 0.043862 0.057871 ENSG00000112584
MUC12 ENSG00000205277.5 0.032563 0.072429 ENSG00000205277
TMEM106C ENSG00000134291.7 0.057245 0.063186 ENSG00000134291
PACSIN3 ENSG00000165912.11 0.026255 0.048957 ENSG00000165912
CAB39L ENSG00000102547.14 0.072552 0.065866 ENSG00000102547
MAPT ENSG00000186868.11 0.239364 0.100542 ENSG00000186868
HLF ENSG00000108924.9 0.141812 0.101218 ENSG00000108924
PHF14 ENSG00000106443.10 0.015821 0.064472 ENSG00000106443
KLHL38 ENSG00000175946.8 0.056806 0.075801 ENSG00000175946
RILP ENSG00000167705.7 0.031926 0.061545 ENSG00000167705
PDZD3 ENSG00000172367.11 0.124452 0.095298 ENSG00000172367
ZBTB38 ENSG00000177311.6 0.049642 0.059171 ENSG00000177311
MGARP ENSG00000137463.4 0.055696 0.075896 ENSG00000137463
FTSJ2 ENSG00000122687.13 0.020864 0.06935 ENSG00000122687
TNKS2 ENSG00000107854.5 0.025613 0.054143 ENSG00000107854
ARID5A ENSG00000196843.11 0.049051 0.066379 ENSG00000196843
SMARCC2 ENSG00000139613.7 0.036825 0.056963 ENSG00000139613
GPBP1 ENSG00000062194.11 0.043348 0.058559 ENSG00000062194
ABCB9 ENSG00000150967.13 0.129495 0.081226 ENSG00000150967
HEXDC ENSG00000169660.11 0.025605 0.078334 ENSG00000169660
DNAJC9 ENSG00000213551.4 0.07616 0.071322 ENSG00000213551
TRAF2 ENSG00000127191.13 0.030816 0.068378 ENSG00000127191
BAK1 ENSG00000030110.8 0.043527 0.080637 ENSG00000030110
NAE1 ENSG00000159593.10 0.011394 0.038132 ENSG00000159593
PCDHGA7 ENSG00000253537.1 0.039744 0.068288 ENSG00000253537
JPH4 ENSG00000092051.12 0.058541 0.064246 ENSG00000092051
MPHOSPH9 ENSG00000051825.10 0.024605 0.048725 ENSG00000051825
AGBL2 ENSG00000165923.11 0.011376 0.030415 ENSG00000165923
IKZF4 ENSG00000123411.10 0.023154 0.047848 ENSG00000123411
GRB2 ENSG00000177885.9 0.104806 0.089275 ENSG00000177885
PPIP5K1 ENSG00000168781.17 0.063943 0.056703 ENSG00000168781
SNRNP70 ENSG00000104852.10 0.022623 0.062369 ENSG00000104852
IFIT1B ENSG00000204010.3 0.103177 0.085404 ENSG00000204010
NDUFA3 ENSG00000170906.11 0.133786 0.119979 ENSG00000170906
RWDD1 ENSG00000111832.8 0.162546 0.086701 ENSG00000111832
C9orf91 ENSG00000157693.10 0.184609 0.117469 ENSG00000157693
IGFL4 ENSG00000204869.4 0.13315 0.094201 ENSG00000204869
REXO4 ENSG00000148300.6 0.021282 0.074791 ENSG00000148300
C14orf132 ENSG00000227051.4 0.104699 0.068198 ENSG00000227051
KDM2A ENSG00000173120.10 0.04761 0.062298 ENSG00000173120
LRRC36 ENSG00000159708.13 0.241821 0.096619 ENSG00000159708
CCL3L3 ENSG00000256515.3 0.068469 0.084659 ENSG00000256515
CNST ENSG00000162852.9 0.040513 0.055028 ENSG00000162852
PAQR8 ENSG00000170915.8 0.035679 0.068086 ENSG00000170915
HEY2 ENSG00000135547.4 0.068456 0.085301 ENSG00000135547
TRAPPC6A ENSG00000007255.6 0.021254 0.05715 ENSG00000007255
SGPP1 ENSG00000126821.7 0.063013 0.075295 ENSG00000126821
GPC6 ENSG00000183098.6 0.188085 0.103768 ENSG00000183098
MORN4 ENSG00000171160.13 0.190437 0.090485 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.066894 0.111399 ENSG00000167646
JDP2 ENSG00000140044.8 0.120577 0.114828 ENSG00000140044
PRCD ENSG00000214140.6 0.059797 0.072495 ENSG00000214140
NDUFB10 ENSG00000140990.10 0.046812 0.057253 ENSG00000140990
C6orf25 ENSG00000204420.4 0.02648 0.058204 ENSG00000204420
PCGF2 ENSG00000056661.9 0.023174 0.059026 ENSG00000056661
BAIAP2 ENSG00000175866.11 0.060559 0.086485 ENSG00000175866
GOLGA3 ENSG00000090615.8 0.067091 0.065248 ENSG00000090615
RMND5B ENSG00000145916.14 0.028551 0.053415 ENSG00000145916
VWA8 ENSG00000102763.11 0.16795 0.088721 ENSG00000102763
C5orf15 ENSG00000113583.6 0.133689 0.095563 ENSG00000113583
FAM173A ENSG00000103254.5 0.108644 0.08577 ENSG00000103254
GYPC ENSG00000136732.10 0.038813 0.059667 ENSG00000136732
MAML2 ENSG00000184384.9 0.01097 0.057683 ENSG00000184384
LARP4 ENSG00000161813.16 0.047534 0.061351 ENSG00000161813
ANKS3 ENSG00000168096.10 0.058379 0.079296 ENSG00000168096
PLEKHG5 ENSG00000171680.16 0.014027 0.065749 ENSG00000171680
BRD9 ENSG00000028310.13 0.018253 0.040469 ENSG00000028310
PARP15 ENSG00000173200.8 0.023965 0.05729 ENSG00000173200
SCARB2 ENSG00000138760.4 0.095376 0.072155 ENSG00000138760
SP100 ENSG00000067066.12 0.135801 0.089221 ENSG00000067066
TMEM211 ENSG00000206069.4 0.04156 0.076591 ENSG00000206069
RP11-182J1.16 ENSG00000259511.1 0.029028 0.063985 ENSG00000259511
FES ENSG00000182511.7 0.027416 0.044192 ENSG00000182511
LGALS3BP ENSG00000108679.8 0.022894 0.066367 ENSG00000108679
HOXA3 ENSG00000105997.17 0.042135 0.085192 ENSG00000105997
ATP5A1 ENSG00000152234.11 0.049727 0.08477 ENSG00000152234
SLC52A2 ENSG00000185803.4 0.21936 0.097299 ENSG00000185803
TKT ENSG00000163931.11 0.035308 0.061625 ENSG00000163931
REM2 ENSG00000139890.5 0.02754 0.065818 ENSG00000139890
HLA-G ENSG00000204632.7 0.019762 0.053412 ENSG00000204632
EXPH5 ENSG00000110723.7 0.03674 0.057746 ENSG00000110723
MYBPC1 ENSG00000196091.8 0.049139 0.070644 ENSG00000196091
MRPS6 ENSG00000243927.1 0.045742 0.055437 ENSG00000243927
TSLP ENSG00000145777.10 0.195344 0.09628 ENSG00000145777
