AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
CCDC36 ENSG00000173421.12 0.09093 0.063055 ENSG00000173421
ALG12 ENSG00000182858.8 0.085834 0.057724 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.118499 0.070609 ENSG00000165905
FZD5 ENSG00000163251.3 0.019121 0.049001 ENSG00000163251
SNPH ENSG00000101298.9 0.010875 0.059232 ENSG00000101298
VAV2 ENSG00000160293.12 0.069972 0.075626 ENSG00000160293
CTSH ENSG00000103811.11 0.072917 0.066254 ENSG00000103811
DDR1 ENSG00000204580.7 0.118295 0.0716 ENSG00000204580
ZNF467 ENSG00000181444.8 0.023741 0.056029 ENSG00000181444
STAC2 ENSG00000141750.6 0.016295 0.039498 ENSG00000141750
NOP16 ENSG00000048162.15 0.034643 0.062819 ENSG00000048162
ADI1 ENSG00000182551.9 0.024922 0.039031 ENSG00000182551
MLF1 ENSG00000178053.13 0.027587 0.047593 ENSG00000178053
TNFSF4 ENSG00000117586.6 0.049454 0.048182 ENSG00000117586
CIDEA ENSG00000176194.13 0.015173 0.047643 ENSG00000176194
IFT122 ENSG00000163913.7 0.038704 0.04575 ENSG00000163913
TOM1L1 ENSG00000141198.9 0.076772 0.06299 ENSG00000141198
LRP8 ENSG00000157193.10 0.133653 0.083488 ENSG00000157193
SETX ENSG00000107290.9 0.037825 0.043382 ENSG00000107290
HIST1H2AC ENSG00000180573.8 0.054882 0.051521 ENSG00000180573
DYNC1LI1 ENSG00000144635.4 0.063903 0.060395 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.227643 0.081995 ENSG00000014164
ADORA2A ENSG00000128271.15 0.02124 0.047713 ENSG00000128271
ZNF28 ENSG00000198538.6 0.084879 0.092472 ENSG00000198538
WDYHV1 ENSG00000156795.2 0.05181 0.056642 ENSG00000156795
LIPA ENSG00000107798.13 0.096198 0.074359 ENSG00000107798
VAMP3 ENSG00000049245.8 0.019019 0.036954 ENSG00000049245
SPECC1 ENSG00000128487.12 0.031702 0.046051 ENSG00000128487
TMEM68 ENSG00000167904.10 0.032256 0.051768 ENSG00000167904
MUC6 ENSG00000184956.11 0.024517 0.042023 ENSG00000184956
STOML1 ENSG00000067221.9 0.042869 0.048958 ENSG00000067221
LRRC73 ENSG00000204052.4 0.062332 0.065364 ENSG00000204052
ABCC9 ENSG00000069431.6 0.060312 0.051714 ENSG00000069431
PAX6 ENSG00000007372.16 0.010472 0.032589 ENSG00000007372
ASPA ENSG00000108381.6 0.036178 0.049333 ENSG00000108381
MTHFD1 ENSG00000100714.10 0.026337 0.040927 ENSG00000100714
NDOR1 ENSG00000188566.7 0.098098 0.07433 ENSG00000188566
KCNK5 ENSG00000164626.8 0.166553 0.082083 ENSG00000164626
NRF1 ENSG00000106459.10 0.064062 0.056843 ENSG00000106459
REV1 ENSG00000135945.5 0.065117 0.051558 ENSG00000135945
AGO1 ENSG00000092847.6 0.011647 0.048031 ENSG00000092847
CTAGE9 ENSG00000236761.4 0.068188 0.063009 ENSG00000236761
ZNF135 ENSG00000176293.15 0.242139 0.090549 ENSG00000176293
LRRIQ4 ENSG00000188306.6 0.030503 0.045814 ENSG00000188306
UGT2B17 ENSG00000197888.2 0.030976 0.040976 ENSG00000197888
FAM21C ENSG00000172661.13 0.063805 0.049453 ENSG00000172661
TMEM74 ENSG00000164841.4 0.019637 0.031672 ENSG00000164841
SPI1 ENSG00000066336.7 0.017369 0.032941 ENSG00000066336
RTN4IP1 ENSG00000130347.8 0.143779 0.081504 ENSG00000130347
NAP1L4 ENSG00000205531.8 0.023307 0.043655 ENSG00000205531
TRIM50 ENSG00000146755.6 0.013251 0.039302 ENSG00000146755
NUP160 ENSG00000030066.9 0.038813 0.039925 ENSG00000030066
RAI14 ENSG00000039560.9 0.037069 0.038547 ENSG00000039560
HKR1 ENSG00000181666.13 0.012456 0.043008 ENSG00000181666
CEP290 ENSG00000198707.10 0.218529 0.085474 ENSG00000198707
PTBP3 ENSG00000119314.11 0.038627 0.057035 ENSG00000119314
NTN5 ENSG00000142233.7 0.037759 0.060593 ENSG00000142233
HGS ENSG00000185359.8 0.032569 0.041923 ENSG00000185359
ZNF224 ENSG00000267680.1 0.037091 0.050316 ENSG00000267680
IL12A ENSG00000168811.2 0.05441 0.051591 ENSG00000168811
DLX6 ENSG00000006377.9 0.098633 0.077376 ENSG00000006377
SLC27A4 ENSG00000167114.7 0.010247 0.046222 ENSG00000167114
UPK1A ENSG00000105668.3 0.047161 0.04494 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.041979 0.048484 ENSG00000173457
SPERT ENSG00000174015.5 0.068911 0.065595 ENSG00000174015
RHOB ENSG00000143878.8 0.085942 0.06701 ENSG00000143878
PRDM6 ENSG00000061455.9 0.019862 0.049913 ENSG00000061455
P4HA3 ENSG00000149380.7 0.095848 0.071738 ENSG00000149380
MIDN ENSG00000167470.8 0.132896 0.083729 ENSG00000167470
NUCKS1 ENSG00000069275.12 0.041501 0.04601 ENSG00000069275
ID4 ENSG00000172201.6 0.048129 0.044055 ENSG00000172201
CNTLN ENSG00000044459.10 0.107536 0.069452 ENSG00000044459
AXL ENSG00000167601.7 0.024091 0.04766 ENSG00000167601
TPH1 ENSG00000129167.5 0.064086 0.064998 ENSG00000129167
WDR37 ENSG00000047056.10 0.247728 0.080006 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.023689 0.038781 ENSG00000164038
ZNF629 ENSG00000102870.4 0.021643 0.031328 ENSG00000102870
KLK4 ENSG00000167749.7 0.016913 0.053954 ENSG00000167749
SPAG8 ENSG00000137098.9 0.052913 0.051023 ENSG00000137098
TEX33 ENSG00000185264.7 0.072945 0.072318 ENSG00000185264
LSM1 ENSG00000175324.5 0.028801 0.048333 ENSG00000175324
SEMA4G ENSG00000095539.11 0.023504 0.039706 ENSG00000095539
DDX42 ENSG00000198231.8 0.019924 0.037004 ENSG00000198231
PSMB7 ENSG00000136930.8 0.047635 0.062411 ENSG00000136930
TACC3 ENSG00000013810.14 0.043432 0.051196 ENSG00000013810
ATP7B ENSG00000123191.9 0.223963 0.085164 ENSG00000123191
C10orf71 ENSG00000177354.7 0.017227 0.039036 ENSG00000177354
METTL14 ENSG00000145388.9 0.056231 0.053591 ENSG00000145388
PLA2G4F ENSG00000168907.9 0.014696 0.035193 ENSG00000168907
IPPK ENSG00000127080.5 0.11137 0.07827 ENSG00000127080
TRAFD1 ENSG00000135148.7 0.096424 0.068259 ENSG00000135148
UGT1A4 ENSG00000244474.1 0.015956 0.041214 ENSG00000244474
TMIGD1 ENSG00000182271.8 0.034033 0.044918 ENSG00000182271
SYNGAP1 ENSG00000197283.8 0.100393 0.075146 ENSG00000197283
RPL7 ENSG00000147604.9 0.035591 0.052915 ENSG00000147604
F3 ENSG00000117525.9 0.100443 0.065605 ENSG00000117525
CCDC110 ENSG00000168491.5 0.011376 0.033017 ENSG00000168491
TPT1 ENSG00000133112.12 0.054963 0.05385 ENSG00000133112
LRP5 ENSG00000162337.7 0.111722 0.072677 ENSG00000162337
SULF1 ENSG00000137573.9 0.082307 0.062397 ENSG00000137573
WDFY2 ENSG00000139668.7 0.030598 0.045158 ENSG00000139668
CRKL ENSG00000099942.8 0.017412 0.032857 ENSG00000099942
ZNRF3 ENSG00000183579.11 0.035773 0.045126 ENSG00000183579
KCNK15 ENSG00000124249.5 0.191807 0.088674 ENSG00000124249
LLGL2 ENSG00000073350.9 0.020664 0.032212 ENSG00000073350
SWI5 ENSG00000175854.6 0.042815 0.048827 ENSG00000175854
MS4A7 ENSG00000166927.8 0.0807 0.057257 ENSG00000166927
ALKBH1 ENSG00000100601.5 0.024281 0.048897 ENSG00000100601
NXF1 ENSG00000162231.9 0.068621 0.057504 ENSG00000162231
ZNF662 ENSG00000182983.10 0.02338 0.041973 ENSG00000182983
TCTA ENSG00000145022.4 0.032592 0.042704 ENSG00000145022
HLA-B ENSG00000234745.5 0.026596 0.047683 ENSG00000234745
SYDE2 ENSG00000097096.8 0.060471 0.065532 ENSG00000097096
NUP93 ENSG00000102900.8 0.09934 0.082948 ENSG00000102900
TMEM65 ENSG00000164983.6 0.179299 0.083712 ENSG00000164983
USHBP1 ENSG00000130307.7 0.03566 0.043463 ENSG00000130307
SYNGR3 ENSG00000127561.10 0.045302 0.053753 ENSG00000127561
ANO4 ENSG00000151572.12 0.041116 0.044378 ENSG00000151572
FAM216B ENSG00000179813.2 0.018763 0.048832 ENSG00000179813
ORMDL2 ENSG00000123353.5 0.043806 0.053303 ENSG00000123353
RP11-433C9.2 ENSG00000224153.2 0.07394 0.060305 ENSG00000224153
ZNF580 ENSG00000213015.4 0.039027 0.079346 ENSG00000213015
RPRD2 ENSG00000163125.11 0.014521 0.036817 ENSG00000163125
SNRPD3 ENSG00000100028.7 0.074771 0.061911 ENSG00000100028
ZZEF1 ENSG00000074755.10 0.084736 0.081417 ENSG00000074755
RCC1 ENSG00000180198.11 0.039547 0.05186 ENSG00000180198
FAM211B ENSG00000178026.8 0.052856 0.057518 ENSG00000178026
ZNF619 ENSG00000177873.8 0.02582 0.041243 ENSG00000177873
C8orf44 ENSG00000213865.3 0.015912 0.059877 ENSG00000213865
GNAL ENSG00000141404.10 0.039124 0.044166 ENSG00000141404
DNAH14 ENSG00000185842.10 0.303635 0.084804 ENSG00000185842
DNAI1 ENSG00000122735.11 0.012181 0.033132 ENSG00000122735
PATL2 ENSG00000229474.2 0.09728 0.060302 ENSG00000229474
ALDOB ENSG00000136872.12 0.06349 0.06157 ENSG00000136872
RLN1 ENSG00000107018.6 0.012065 0.040938 ENSG00000107018
EHD1 ENSG00000110047.13 0.01104 0.033524 ENSG00000110047
ARFIP2 ENSG00000132254.8 0.032253 0.049998 ENSG00000132254
SLPI ENSG00000124107.5 0.088327 0.084596 ENSG00000124107
SFRP1 ENSG00000104332.7 0.056258 0.069232 ENSG00000104332
DNASE1L3 ENSG00000163687.9 0.135329 0.072567 ENSG00000163687
BHMT ENSG00000145692.10 0.046409 0.048262 ENSG00000145692
SELE ENSG00000007908.10 0.023751 0.05261 ENSG00000007908
SGTA ENSG00000104969.5 0.010452 0.045856 ENSG00000104969
SPDYE4 ENSG00000183318.7 0.031418 0.069132 ENSG00000183318
PEAK1 ENSG00000173517.6 0.033787 0.038675 ENSG00000173517
FBP1 ENSG00000165140.5 0.172123 0.090369 ENSG00000165140
VPS37C ENSG00000167987.6 0.010638 0.033181 ENSG00000167987
ZNF106 ENSG00000103994.12 0.026345 0.031684 ENSG00000103994
FAM111B ENSG00000189057.6 0.018763 0.039665 ENSG00000189057
TTC32 ENSG00000183891.5 0.012701 0.031578 ENSG00000183891
CAMK2G ENSG00000148660.15 0.011581 0.028788 ENSG00000148660
SPATA7 ENSG00000042317.12 0.153837 0.089129 ENSG00000042317
AMT ENSG00000145020.10 0.04131 0.037528 ENSG00000145020
DFFA ENSG00000160049.7 0.022476 0.052594 ENSG00000160049
FARSB ENSG00000116120.8 0.131571 0.071686 ENSG00000116120
ARPP19 ENSG00000128989.6 0.228781 0.085139 ENSG00000128989
HARS ENSG00000170445.8 0.028798 0.044172 ENSG00000170445
KCTD20 ENSG00000112078.9 0.02911 0.048419 ENSG00000112078
USPL1 ENSG00000132952.7 0.084596 0.077795 ENSG00000132952
FAM216A ENSG00000204856.7 0.029149 0.039525 ENSG00000204856
MUC7 ENSG00000171195.6 0.018469 0.042864 ENSG00000171195
WDR92 ENSG00000243667.2 0.017205 0.028673 ENSG00000243667
ADCY6 ENSG00000174233.7 0.08618 0.067113 ENSG00000174233
LOXL2 ENSG00000134013.11 0.039498 0.044348 ENSG00000134013
TSPAN18 ENSG00000157570.7 0.164033 0.085949 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.087739 0.061459 ENSG00000144161
AMY2A ENSG00000243480.3 0.010522 0.038507 ENSG00000243480
UCP3 ENSG00000175564.8 0.01085 0.032033 ENSG00000175564
CD59 ENSG00000085063.10 0.049192 0.051169 ENSG00000085063
ZNF860 ENSG00000197385.5 0.016637 0.041865 ENSG00000197385
C5orf45 ENSG00000161010.10 0.094195 0.069688 ENSG00000161010
DFFB ENSG00000169598.11 0.047778 0.046573 ENSG00000169598
MYBBP1A ENSG00000132382.10 0.016576 0.03135 ENSG00000132382
PAH ENSG00000171759.4 0.010502 0.038062 ENSG00000171759
NFRKB ENSG00000170322.10 0.049304 0.06149 ENSG00000170322
KRT32 ENSG00000108759.3 0.124546 0.064489 ENSG00000108759
VSIG2 ENSG00000019102.7 0.097981 0.064493 ENSG00000019102
KIAA0368 ENSG00000136813.10 0.049077 0.063007 ENSG00000136813
PNPLA6 ENSG00000032444.11 0.052608 0.056273 ENSG00000032444
HOXB4 ENSG00000182742.5 0.02077 0.03644 ENSG00000182742
FMO1 ENSG00000010932.11 0.110516 0.070651 ENSG00000010932
TUBGCP4 ENSG00000137822.8 0.066023 0.049734 ENSG00000137822
HNRNPA0 ENSG00000177733.4 0.014868 0.037254 ENSG00000177733
PDCD1LG2 ENSG00000197646.6 0.033811 0.056025 ENSG00000197646
DOM3Z ENSG00000204348.5 0.029075 0.040788 ENSG00000204348
RASSF5 ENSG00000136653.14 0.013192 0.045608 ENSG00000136653
TTC6 ENSG00000139865.12 0.078476 0.074392 ENSG00000139865
RAB27A ENSG00000069974.11 0.049708 0.056149 ENSG00000069974
PIBF1 ENSG00000083535.11 0.01134 0.057253 ENSG00000083535
ARHGAP15 ENSG00000075884.8 0.18539 0.084137 ENSG00000075884
MRPL43 ENSG00000055950.12 0.016981 0.039284 ENSG00000055950
PHACTR2 ENSG00000112419.10 0.068291 0.070739 ENSG00000112419
SHARPIN ENSG00000179526.12 0.024833 0.046204 ENSG00000179526
PPP4R4 ENSG00000119698.7 0.037275 0.059025 ENSG00000119698
CASC4 ENSG00000166734.14 0.051116 0.050704 ENSG00000166734
COL9A1 ENSG00000112280.11 0.054289 0.048066 ENSG00000112280
HHAT ENSG00000054392.8 0.095196 0.066812 ENSG00000054392
ACOXL ENSG00000153093.14 0.060715 0.047251 ENSG00000153093
WDR4 ENSG00000160193.7 0.036211 0.046543 ENSG00000160193
CSNK1E ENSG00000213923.6 0.027654 0.051195 ENSG00000213923
C21orf90 ENSG00000182912.6 0.088647 0.073716 ENSG00000182912
MINK1 ENSG00000141503.11 0.09769 0.065398 ENSG00000141503
HRSP12 ENSG00000132541.6 0.02359 0.042107 ENSG00000132541
HAS2 ENSG00000170961.6 0.044171 0.055056 ENSG00000170961
PCDHGA4 ENSG00000262576.1 0.011474 0.045922 ENSG00000262576
ZSCAN31 ENSG00000235109.3 0.021445 0.044292 ENSG00000235109
USP8 ENSG00000138592.9 0.026223 0.050393 ENSG00000138592
DOLPP1 ENSG00000167130.13 0.011638 0.040148 ENSG00000167130
SH3RF2 ENSG00000156463.13 0.045246 0.039911 ENSG00000156463
AC019206.1 ENSG00000268328.1 0.023415 0.047364 ENSG00000268328
PPIH ENSG00000171960.6 0.021737 0.029036 ENSG00000171960
GGA3 ENSG00000125447.12 0.017265 0.04551 ENSG00000125447
FAM211A ENSG00000181350.7 0.031735 0.037919 ENSG00000181350
POPDC2 ENSG00000121577.9 0.046751 0.051883 ENSG00000121577
THNSL1 ENSG00000185875.8 0.073503 0.064524 ENSG00000185875
MTCH1 ENSG00000137409.14 0.066708 0.059222 ENSG00000137409
TIMM17A ENSG00000134375.6 0.159457 0.078613 ENSG00000134375
LRRC69 ENSG00000214954.4 0.01093 0.053431 ENSG00000214954
B4GALT7 ENSG00000027847.9 0.012485 0.048747 ENSG00000027847
OTUB1 ENSG00000167770.7 0.04663 0.044103 ENSG00000167770
DDX50 ENSG00000107625.8 0.034113 0.052092 ENSG00000107625
CYB5B ENSG00000103018.12 0.046424 0.048738 ENSG00000103018
C1orf148 ENSG00000203684.5 0.020399 0.039398 ENSG00000203684
HPSE2 ENSG00000172987.8 0.010669 0.039456 ENSG00000172987
SLC25A34 ENSG00000162461.7 0.087679 0.061822 ENSG00000162461
ERCC8 ENSG00000049167.9 0.019779 0.031534 ENSG00000049167
HPS1 ENSG00000107521.14 0.039409 0.046608 ENSG00000107521
CST6 ENSG00000175315.2 0.106791 0.060235 ENSG00000175315
CNNM1 ENSG00000119946.9 0.037553 0.047731 ENSG00000119946
CCP110 ENSG00000103540.12 0.100113 0.077582 ENSG00000103540
FXYD5 ENSG00000089327.10 0.049276 0.055125 ENSG00000089327
ANXA7 ENSG00000138279.10 0.055192 0.046822 ENSG00000138279
TERF2 ENSG00000132604.6 0.024276 0.037805 ENSG00000132604
ATG14 ENSG00000126775.8 0.060433 0.050384 ENSG00000126775
SPAG6 ENSG00000077327.11 0.012916 0.025716 ENSG00000077327
PCDHB5 ENSG00000113209.6 0.245464 0.092127 ENSG00000113209
MS4A6E ENSG00000166926.4 0.024193 0.038002 ENSG00000166926
RASL11B ENSG00000128045.5 0.080827 0.052014 ENSG00000128045
C15orf40 ENSG00000169609.9 0.014217 0.050374 ENSG00000169609
FOLH1 ENSG00000086205.12 0.042021 0.042306 ENSG00000086205
C2orf15 ENSG00000241962.4 0.019819 0.038142 ENSG00000241962
ITGA11 ENSG00000137809.12 0.123179 0.065061 ENSG00000137809
CDHR1 ENSG00000148600.10 0.04299 0.043752 ENSG00000148600
RASSF8 ENSG00000123094.11 0.127108 0.069356 ENSG00000123094
OXLD1 ENSG00000204237.4 0.095241 0.076414 ENSG00000204237
PRSS56 ENSG00000237412.2 0.047323 0.045503 ENSG00000237412
PSMC2 ENSG00000161057.6 0.011773 0.034906 ENSG00000161057
SATB1 ENSG00000182568.12 0.036354 0.049028 ENSG00000182568
C12orf55 ENSG00000188596.4 0.089292 0.070233 ENSG00000188596
AKAP11 ENSG00000023516.7 0.021916 0.051363 ENSG00000023516
HEXIM1 ENSG00000186834.2 0.04017 0.048582 ENSG00000186834
RP11-159G9.5 ENSG00000229729.3 0.081185 0.054848 ENSG00000229729
BTRC ENSG00000166167.13 0.148349 0.079923 ENSG00000166167
MAPK15 ENSG00000181085.10 0.011337 0.031745 ENSG00000181085
DHX33 ENSG00000005100.8 0.069399 0.073288 ENSG00000005100
ACOT4 ENSG00000177465.4 0.063987 0.062942 ENSG00000177465
GOLGA5 ENSG00000066455.8 0.022667 0.047734 ENSG00000066455
ZNF225 ENSG00000256294.3 0.058626 0.05999 ENSG00000256294
RAB3A ENSG00000105649.4 0.061776 0.060894 ENSG00000105649
PRKCI ENSG00000163558.8 0.016704 0.033081 ENSG00000163558
RELL2 ENSG00000164620.4 0.068464 0.059663 ENSG00000164620
NAPG ENSG00000134265.7 0.049012 0.054715 ENSG00000134265
TEX26 ENSG00000175664.5 0.106961 0.077017 ENSG00000175664
DEPDC5 ENSG00000100150.11 0.039307 0.061054 ENSG00000100150
SPHKAP ENSG00000153820.8 0.02466 0.036647 ENSG00000153820
AGO4 ENSG00000134698.10 0.038971 0.047426 ENSG00000134698
DYNC1I2 ENSG00000077380.11 0.020462 0.048809 ENSG00000077380
HOXC8 ENSG00000037965.4 0.042322 0.043317 ENSG00000037965
HMSD ENSG00000221887.4 0.149633 0.083265 ENSG00000221887
TRIM52 ENSG00000183718.4 0.051823 0.047575 ENSG00000183718
NPHS1 ENSG00000161270.15 0.068194 0.061856 ENSG00000161270
KIAA1644 ENSG00000138944.7 0.059044 0.079593 ENSG00000138944
RAD21L1 ENSG00000244588.1 0.116738 0.089136 ENSG00000244588
CMYA5 ENSG00000164309.10 0.056915 0.060222 ENSG00000164309
CENPP ENSG00000188312.9 0.029589 0.043224 ENSG00000188312
PTGS1 ENSG00000095303.10 0.024144 0.04165 ENSG00000095303
GCG ENSG00000115263.10 0.091199 0.060319 ENSG00000115263
SEMA3F ENSG00000001617.7 0.138484 0.078075 ENSG00000001617
HCRT ENSG00000161610.1 0.012374 0.03687 ENSG00000161610
CBWD6 ENSG00000204790.8 0.066166 0.070507 ENSG00000204790
MSTN ENSG00000138379.4 0.048359 0.048473 ENSG00000138379
ANO9 ENSG00000185101.8 0.029856 0.04467 ENSG00000185101
IL4I1 ENSG00000104951.11 0.032816 0.053155 ENSG00000104951
C19orf53 ENSG00000104979.4 0.053304 0.061469 ENSG00000104979
PRPF4 ENSG00000136875.8 0.037602 0.04596 ENSG00000136875
HARBI1 ENSG00000180423.4 0.046617 0.050355 ENSG00000180423
TGFBI ENSG00000120708.11 0.014819 0.039976 ENSG00000120708
MDN1 ENSG00000112159.7 0.044104 0.05384 ENSG00000112159
CASZ1 ENSG00000130940.10 0.088034 0.061622 ENSG00000130940
MYL3 ENSG00000160808.5 0.015484 0.034101 ENSG00000160808
FAM131A ENSG00000175182.9 0.028323 0.037967 ENSG00000175182
IQGAP2 ENSG00000145703.11 0.020844 0.042932 ENSG00000145703
LHX3 ENSG00000107187.11 0.082172 0.060656 ENSG00000107187
ZNF184 ENSG00000096654.11 0.020639 0.059142 ENSG00000096654
FIS1 ENSG00000214253.4 0.04262 0.058446 ENSG00000214253
LINS ENSG00000140471.12 0.028233 0.046812 ENSG00000140471
PCSK6 ENSG00000140479.12 0.021912 0.043707 ENSG00000140479
PIK3IP1 ENSG00000100100.8 0.016747 0.033944 ENSG00000100100
COX6C ENSG00000164919.6 0.034576 0.045221 ENSG00000164919
PAQR6 ENSG00000160781.10 0.014757 0.051045 ENSG00000160781
PHF3 ENSG00000118482.7 0.022338 0.03532 ENSG00000118482
ILDR1 ENSG00000145103.8 0.011341 0.039409 ENSG00000145103
RPS6KL1 ENSG00000198208.7 0.090468 0.066772 ENSG00000198208
ABI1 ENSG00000136754.12 0.031627 0.047104 ENSG00000136754
CNTN3 ENSG00000113805.8 0.161726 0.084779 ENSG00000113805
LTV1 ENSG00000135521.8 0.03246 0.058203 ENSG00000135521
FAM53B ENSG00000189319.9 0.024887 0.047671 ENSG00000189319
UBE2D2 ENSG00000131508.11 0.061245 0.057045 ENSG00000131508
BRIP1 ENSG00000136492.4 0.130875 0.068467 ENSG00000136492
DDHD2 ENSG00000085788.9 0.066013 0.06459 ENSG00000085788
TNFRSF10B ENSG00000120889.8 0.012953 0.030625 ENSG00000120889
KLF6 ENSG00000067082.10 0.033707 0.048695 ENSG00000067082
ALPP ENSG00000163283.6 0.016705 0.042309 ENSG00000163283
TNNT3 ENSG00000130595.12 0.040661 0.067984 ENSG00000130595
MEGF8 ENSG00000105429.8 0.054104 0.052008 ENSG00000105429
MTSS1L ENSG00000132613.10 0.057433 0.046797 ENSG00000132613
TNKS ENSG00000173273.11 0.015224 0.030601 ENSG00000173273
UCK1 ENSG00000130717.8 0.070884 0.058354 ENSG00000130717
TIMMDC1 ENSG00000113845.5 0.045577 0.053785 ENSG00000113845
MAPK1IP1L ENSG00000168175.9 0.022491 0.038726 ENSG00000168175
TNFSF13B ENSG00000102524.7 0.023555 0.045381 ENSG00000102524
TCOF1 ENSG00000070814.13 0.106511 0.073193 ENSG00000070814
CLVS2 ENSG00000146352.7 0.03069 0.042348 ENSG00000146352
CACNG3 ENSG00000006116.3 0.014822 0.054469 ENSG00000006116
SLC25A29 ENSG00000197119.8 0.015607 0.029671 ENSG00000197119
ST3GAL6 ENSG00000064225.8 0.045628 0.0474 ENSG00000064225
GCA ENSG00000115271.6 0.027974 0.044437 ENSG00000115271
CTTN ENSG00000085733.11 0.023089 0.043534 ENSG00000085733
IFIT5 ENSG00000152778.7 0.013422 0.04023 ENSG00000152778
RECK ENSG00000122707.7 0.031445 0.056769 ENSG00000122707
ZIK1 ENSG00000171649.7 0.010325 0.0471 ENSG00000171649
CLDN11 ENSG00000013297.6 0.034863 0.050199 ENSG00000013297
CCDC89 ENSG00000179071.3 0.020581 0.043552 ENSG00000179071
ZNF462 ENSG00000148143.8 0.122263 0.075705 ENSG00000148143
MROH6 ENSG00000204839.4 0.077997 0.068976 ENSG00000204839
TRPV3 ENSG00000167723.10 0.010212 0.033063 ENSG00000167723
SRF ENSG00000112658.6 0.082684 0.068597 ENSG00000112658
FDXR ENSG00000161513.7 0.068135 0.060265 ENSG00000161513
ALOX5 ENSG00000012779.6 0.024155 0.041685 ENSG00000012779
MAP1LC3B ENSG00000140941.8 0.134683 0.080095 ENSG00000140941
BCDIN3D ENSG00000186666.4 0.023174 0.039619 ENSG00000186666
PDE1A ENSG00000115252.14 0.055661 0.055045 ENSG00000115252
GIGYF1 ENSG00000146830.9 0.035872 0.047938 ENSG00000146830
HOXB5 ENSG00000120075.5 0.029151 0.04152 ENSG00000120075
HIP1R ENSG00000130787.9 0.0447 0.040762 ENSG00000130787
EPS8L3 ENSG00000198758.6 0.022894 0.039804 ENSG00000198758
C14orf2 ENSG00000156411.5 0.065199 0.057527 ENSG00000156411
RAPH1 ENSG00000173166.13 0.038208 0.042461 ENSG00000173166
CCDC12 ENSG00000160799.7 0.025801 0.039524 ENSG00000160799
FOXG1 ENSG00000176165.7 0.04501 0.056698 ENSG00000176165
PRKD2 ENSG00000105287.8 0.038443 0.058005 ENSG00000105287
COX6A1 ENSG00000111775.2 0.017884 0.039578 ENSG00000111775
FEM1C ENSG00000145780.6 0.047891 0.056686 ENSG00000145780
ZNF773 ENSG00000152439.8 0.130084 0.074854 ENSG00000152439
SSNA1 ENSG00000176101.7 0.017881 0.045053 ENSG00000176101
MTERF ENSG00000127989.8 0.044117 0.045481 ENSG00000127989
GOLGA8T ENSG00000261247.1 0.042528 0.060488 ENSG00000261247
RBBP9 ENSG00000089050.10 0.179534 0.082041 ENSG00000089050
ITPKA ENSG00000137825.6 0.010602 0.027386 ENSG00000137825
RP11-3B7.1 ENSG00000225399.3 0.033245 0.033643 ENSG00000225399
CTSL ENSG00000135047.10 0.015807 0.030298 ENSG00000135047
PCDH12 ENSG00000113555.4 0.034491 0.052518 ENSG00000113555
TTC9B ENSG00000174521.7 0.123569 0.085855 ENSG00000174521
THOC7 ENSG00000163634.7 0.062008 0.065856 ENSG00000163634
R3HDM4 ENSG00000198858.5 0.011053 0.050617 ENSG00000198858
SESN3 ENSG00000149212.6 0.184694 0.088768 ENSG00000149212
DCAF4L2 ENSG00000176566.3 0.07882 0.055973 ENSG00000176566
TRAPPC8 ENSG00000153339.9 0.064046 0.067255 ENSG00000153339
FAM162B ENSG00000183807.6 0.081647 0.05646 ENSG00000183807
MRPL33 ENSG00000243147.3 0.120809 0.073492 ENSG00000243147
KCNJ12 ENSG00000184185.5 0.050313 0.049417 ENSG00000184185
PRNP ENSG00000171867.12 0.119969 0.076293 ENSG00000171867
KIAA1244 ENSG00000112379.8 0.064842 0.071326 ENSG00000112379
CLDN12 ENSG00000157224.10 0.083193 0.062146 ENSG00000157224
PPP1R9A ENSG00000158528.7 0.13635 0.073817 ENSG00000158528
CDC14B ENSG00000081377.12 0.021472 0.038803 ENSG00000081377
RAI1 ENSG00000108557.13 0.033295 0.049939 ENSG00000108557
YAP1 ENSG00000137693.9 0.025568 0.059727 ENSG00000137693
KIAA0556 ENSG00000047578.8 0.026333 0.045782 ENSG00000047578
NUDT14 ENSG00000183828.10 0.013269 0.031185 ENSG00000183828
RNF144A ENSG00000151692.10 0.153122 0.080909 ENSG00000151692
FAM43B ENSG00000183114.6 0.169773 0.084675 ENSG00000183114
SNAPC3 ENSG00000164975.11 0.081234 0.066197 ENSG00000164975
ACAT2 ENSG00000120437.7 0.095587 0.061507 ENSG00000120437
MARCH10 ENSG00000173838.7 0.037872 0.052053 ENSG00000173838
SNX32 ENSG00000172803.13 0.047505 0.044805 ENSG00000172803
WDR78 ENSG00000152763.12 0.031707 0.052359 ENSG00000152763
GPX4 ENSG00000167468.12 0.087141 0.087852 ENSG00000167468
MCCC1 ENSG00000078070.7 0.034461 0.053497 ENSG00000078070
TCEB1 ENSG00000154582.12 0.041628 0.051291 ENSG00000154582
PITX3 ENSG00000107859.5 0.017741 0.040076 ENSG00000107859
