AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
SMDT1 ENSG00000183172.7 0.521333 0.065237 ENSG00000183172
ODF2 ENSG00000136811.11 0.113486 0.059288 ENSG00000136811
ARG1 ENSG00000118520.8 0.199684 0.069601 ENSG00000118520
TEPP ENSG00000159648.7 0.124743 0.062959 ENSG00000159648
PPDPF ENSG00000125534.5 0.210481 0.076275 ENSG00000125534
TMEM87B ENSG00000153214.5 0.141833 0.065628 ENSG00000153214
TMEM63B ENSG00000137216.14 0.155556 0.076383 ENSG00000137216
GTPBP3 ENSG00000130299.12 0.153847 0.067507 ENSG00000130299
FAM153B ENSG00000182230.7 0.102793 0.059539 ENSG00000182230
DHRS12 ENSG00000102796.6 0.127698 0.064021 ENSG00000102796
SCPEP1 ENSG00000121064.8 0.151799 0.070761 ENSG00000121064
MPPED2 ENSG00000066382.12 0.122905 0.060274 ENSG00000066382
SPG7 ENSG00000197912.9 0.129537 0.058506 ENSG00000197912
ADCY7 ENSG00000121281.8 0.105128 0.059596 ENSG00000121281
S100P ENSG00000163993.6 0.44715 0.089533 ENSG00000163993
NUDT1 ENSG00000106268.11 0.11753 0.074514 ENSG00000106268
SIGLEC11 ENSG00000161640.11 0.284864 0.079201 ENSG00000161640
BSCL2 ENSG00000168000.10 0.162046 0.067558 ENSG00000168000
GINS3 ENSG00000181938.9 0.108378 0.066224 ENSG00000181938
SNAI3 ENSG00000185669.5 0.246165 0.074719 ENSG00000185669
LPGAT1 ENSG00000123684.8 0.121227 0.054868 ENSG00000123684
ESPL1 ENSG00000135476.7 0.125177 0.058264 ENSG00000135476
COQ5 ENSG00000110871.10 0.139777 0.059475 ENSG00000110871
GLOD4 ENSG00000167699.9 0.131942 0.065856 ENSG00000167699
CATSPER2 ENSG00000166762.12 0.131189 0.063921 ENSG00000166762
AGAP6 ENSG00000204149.5 0.205243 0.065762 ENSG00000204149
C19orf33 ENSG00000167644.7 0.104016 0.068119 ENSG00000167644
PXK ENSG00000168297.11 0.107699 0.048267 ENSG00000168297
KIAA0930 ENSG00000100364.13 0.177431 0.084123 ENSG00000100364
UPB1 ENSG00000100024.10 0.132124 0.066401 ENSG00000100024
PRMT7 ENSG00000132600.12 0.135394 0.053019 ENSG00000132600
MUT ENSG00000146085.7 0.148922 0.058333 ENSG00000146085
ATXN10 ENSG00000130638.11 0.130194 0.066882 ENSG00000130638
NLRP4 ENSG00000160505.11 0.147397 0.074744 ENSG00000160505
ALDH16A1 ENSG00000161618.5 0.434608 0.07157 ENSG00000161618
ATF7IP ENSG00000171681.8 0.104806 0.060672 ENSG00000171681
DDRGK1 ENSG00000198171.8 0.218305 0.073664 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.190715 0.068701 ENSG00000204991
PARP10 ENSG00000178685.9 0.107571 0.063136 ENSG00000178685
NUDT12 ENSG00000112874.5 0.22182 0.074523 ENSG00000112874
SETD2 ENSG00000181555.15 0.114585 0.061471 ENSG00000181555
DNA2 ENSG00000138346.10 0.132153 0.056283 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.102033 0.053048 ENSG00000108465
ANO5 ENSG00000171714.10 0.125927 0.059606 ENSG00000171714
TEF ENSG00000167074.10 0.136363 0.064495 ENSG00000167074
CLEC7A ENSG00000172243.13 0.140282 0.071418 ENSG00000172243
ADSS ENSG00000035687.9 0.116375 0.068646 ENSG00000035687
KLKB1 ENSG00000164344.11 0.133435 0.06443 ENSG00000164344
PPA1 ENSG00000180817.6 0.24142 0.075445 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.180166 0.075705 ENSG00000130812
FAM133B ENSG00000234545.3 0.106194 0.05975 ENSG00000234545
KLHL9 ENSG00000198642.5 0.114009 0.062283 ENSG00000198642
WDR52 ENSG00000206530.4 0.112322 0.061621 ENSG00000206530
ATP6V0D1 ENSG00000159720.7 0.10872 0.063262 ENSG00000159720
TRIP4 ENSG00000103671.5 0.132714 0.062372 ENSG00000103671
MRPS16 ENSG00000182180.9 0.14229 0.068701 ENSG00000182180
KYNU ENSG00000115919.10 0.115184 0.063125 ENSG00000115919
CCDC13 ENSG00000244607.1 0.108059 0.058263 ENSG00000244607
IFT27 ENSG00000100360.10 0.158403 0.065812 ENSG00000100360
NXPE3 ENSG00000144815.9 0.183579 0.067611 ENSG00000144815
IVD ENSG00000128928.4 0.124807 0.0703 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.196438 0.084845 ENSG00000167633
TRIM66 ENSG00000166436.11 0.384528 0.079318 ENSG00000166436
C2CD5 ENSG00000111731.8 0.116653 0.055604 ENSG00000111731
DPEP3 ENSG00000141096.4 0.117935 0.061082 ENSG00000141096
CLDN15 ENSG00000106404.9 0.142237 0.056801 ENSG00000106404
RSPO3 ENSG00000146374.9 0.110611 0.060482 ENSG00000146374
ST3GAL1 ENSG00000008513.10 0.105986 0.067591 ENSG00000008513
ZNF577 ENSG00000161551.8 0.10771 0.067875 ENSG00000161551
LEPR ENSG00000116678.14 0.102034 0.065067 ENSG00000116678
QSOX1 ENSG00000116260.12 0.44059 0.08132 ENSG00000116260
BBS4 ENSG00000140463.9 0.119536 0.062665 ENSG00000140463
CYTL1 ENSG00000170891.6 0.229828 0.088005 ENSG00000170891
COMMD9 ENSG00000110442.7 0.12055 0.07105 ENSG00000110442
NRGN ENSG00000154146.7 0.106736 0.070593 ENSG00000154146
TUBGCP3 ENSG00000126216.8 0.308632 0.074144 ENSG00000126216
MYBPC3 ENSG00000134571.6 0.15362 0.065242 ENSG00000134571
BCAR1 ENSG00000050820.12 0.139062 0.064082 ENSG00000050820
RGL3 ENSG00000205517.8 0.171228 0.070169 ENSG00000205517
SLC35E4 ENSG00000100036.11 0.100741 0.05093 ENSG00000100036
AKR1E2 ENSG00000165568.13 0.11164 0.066883 ENSG00000165568
STT3B ENSG00000163527.5 0.161153 0.072959 ENSG00000163527
HKDC1 ENSG00000156510.11 0.110858 0.071795 ENSG00000156510
ABRACL ENSG00000146386.7 0.173797 0.06596 ENSG00000146386
CCDC7 ENSG00000216937.7 0.127125 0.05429 ENSG00000216937
EFEMP2 ENSG00000172638.8 0.109928 0.055431 ENSG00000172638
CCSER2 ENSG00000107771.11 0.147925 0.065438 ENSG00000107771
DIS3L ENSG00000166938.8 0.117363 0.061896 ENSG00000166938
DPEP2 ENSG00000167261.9 0.124222 0.059697 ENSG00000167261
MAF1 ENSG00000179632.5 0.16835 0.064283 ENSG00000179632
IL18RAP ENSG00000115607.5 0.176852 0.055694 ENSG00000115607
C10orf68 ENSG00000150076.18 0.152332 0.064384 ENSG00000150076
HHLA3 ENSG00000197568.9 0.250543 0.076992 ENSG00000197568
RGPD8 ENSG00000169629.7 0.307475 0.071233 ENSG00000169629
CLCN7 ENSG00000103249.13 0.260481 0.073163 ENSG00000103249
LIN52 ENSG00000205659.6 0.10272 0.066798 ENSG00000205659
GSTM3 ENSG00000134202.6 0.647722 0.062068 ENSG00000134202
USP47 ENSG00000170242.13 0.101758 0.073458 ENSG00000170242
PCCA ENSG00000175198.10 0.132481 0.061462 ENSG00000175198
ZYX ENSG00000159840.11 0.468485 0.083272 ENSG00000159840
DNASE2 ENSG00000105612.4 0.180229 0.06761 ENSG00000105612
KCNH3 ENSG00000135519.6 0.129705 0.061081 ENSG00000135519
RNASE6 ENSG00000169413.2 0.108346 0.07018 ENSG00000169413
NUDT2 ENSG00000164978.13 0.543078 0.064944 ENSG00000164978
GTF3C1 ENSG00000077235.13 0.100729 0.068472 ENSG00000077235
LILRA2 ENSG00000239998.1 0.337951 0.080295 ENSG00000239998
FCHO1 ENSG00000130475.10 0.263541 0.073536 ENSG00000130475
LYNX1 ENSG00000180155.14 0.152788 0.06501 ENSG00000180155
RAC2 ENSG00000128340.10 0.131839 0.072299 ENSG00000128340
SAFB ENSG00000160633.8 0.128865 0.078828 ENSG00000160633
PADI2 ENSG00000117115.8 0.120172 0.068223 ENSG00000117115
TBXA2R ENSG00000006638.7 0.130529 0.069284 ENSG00000006638
CD300C ENSG00000167850.3 0.236876 0.084704 ENSG00000167850
NLRC5 ENSG00000140853.11 0.22062 0.077189 ENSG00000140853
C9orf135 ENSG00000204711.4 0.219827 0.078629 ENSG00000204711
GUF1 ENSG00000151806.9 0.140771 0.05725 ENSG00000151806
LMF1 ENSG00000103227.14 0.122173 0.068819 ENSG00000103227
KIAA0513 ENSG00000135709.8 0.193216 0.076386 ENSG00000135709
TADA2A ENSG00000108264.12 0.238176 0.068969 ENSG00000108264
MED19 ENSG00000156603.10 0.119719 0.058399 ENSG00000156603
NCOA4 ENSG00000138293.15 0.175601 0.070616 ENSG00000138293
DGCR6L ENSG00000128185.5 0.120765 0.069651 ENSG00000128185
TBCE ENSG00000116957.8 0.112344 0.06406 ENSG00000116957
KIAA0825 ENSG00000185261.9 0.140569 0.059792 ENSG00000185261
CCDC167 ENSG00000198937.8 0.128433 0.067973 ENSG00000198937
ARV1 ENSG00000173409.9 0.102375 0.060373 ENSG00000173409
APBB2 ENSG00000163697.12 0.117112 0.070437 ENSG00000163697
GP6 ENSG00000088053.7 0.137385 0.077147 ENSG00000088053
COPS6 ENSG00000168090.5 0.101081 0.058192 ENSG00000168090
SLC38A10 ENSG00000157637.8 0.107022 0.074034 ENSG00000157637
MLKL ENSG00000168404.8 0.10899 0.063386 ENSG00000168404
MZT2A ENSG00000173272.9 0.427524 0.076826 ENSG00000173272
MEI1 ENSG00000167077.8 0.154191 0.057301 ENSG00000167077
MOB3C ENSG00000142961.10 0.222692 0.074407 ENSG00000142961
ACSL1 ENSG00000151726.9 0.10296 0.055388 ENSG00000151726
ARPC5 ENSG00000162704.11 0.245819 0.069829 ENSG00000162704
DCAF16 ENSG00000163257.6 0.163464 0.063398 ENSG00000163257
SH3RF3 ENSG00000172985.8 0.135508 0.064987 ENSG00000172985
TEC ENSG00000135605.8 0.147923 0.062491 ENSG00000135605
PLA2G16 ENSG00000176485.6 0.133545 0.070466 ENSG00000176485
ZNF34 ENSG00000196378.7 0.118689 0.056201 ENSG00000196378
CDK10 ENSG00000185324.17 0.371688 0.073939 ENSG00000185324
BNIP1 ENSG00000113734.13 0.141123 0.068211 ENSG00000113734
MAP3K7 ENSG00000135341.13 0.132275 0.05923 ENSG00000135341
VNN2 ENSG00000112303.9 0.37111 0.077111 ENSG00000112303
CAPN1 ENSG00000014216.11 0.118156 0.058401 ENSG00000014216
GLRX ENSG00000173221.9 0.123043 0.067339 ENSG00000173221
SMPDL3A ENSG00000172594.8 0.139083 0.066519 ENSG00000172594
CHMP1A ENSG00000131165.10 0.105747 0.05723 ENSG00000131165
NFATC3 ENSG00000072736.14 0.192599 0.070806 ENSG00000072736
ATP6V0A2 ENSG00000185344.9 0.152288 0.060557 ENSG00000185344
ZBED6CL ENSG00000188707.4 0.133956 0.064647 ENSG00000188707
POR ENSG00000127948.9 0.109045 0.055635 ENSG00000127948
ACADM ENSG00000117054.9 0.126024 0.050817 ENSG00000117054
ACSF3 ENSG00000176715.11 0.198787 0.070725 ENSG00000176715
CREG2 ENSG00000175874.4 0.104274 0.06127 ENSG00000175874
IRF5 ENSG00000128604.14 0.360092 0.072499 ENSG00000128604
BOD1L1 ENSG00000038219.8 0.124636 0.063643 ENSG00000038219
BRD1 ENSG00000100425.14 0.124476 0.071296 ENSG00000100425
GLO1 ENSG00000124767.6 0.126528 0.063681 ENSG00000124767
UBA7 ENSG00000182179.6 0.104411 0.052854 ENSG00000182179
SMG7 ENSG00000116698.16 0.234561 0.070686 ENSG00000116698
SUCLG2 ENSG00000172340.10 0.149566 0.069026 ENSG00000172340
CTBS ENSG00000117151.7 0.103594 0.061019 ENSG00000117151
ITGA4 ENSG00000115232.9 0.185737 0.070594 ENSG00000115232
GCDH ENSG00000105607.8 0.174298 0.065942 ENSG00000105607
CD2AP ENSG00000198087.7 0.10811 0.061692 ENSG00000198087
NEDD4 ENSG00000069869.11 0.145367 0.065179 ENSG00000069869
STRC ENSG00000242866.5 0.109023 0.052853 ENSG00000242866
MPHOSPH8 ENSG00000196199.9 0.102334 0.050355 ENSG00000196199
SMPD2 ENSG00000135587.4 0.15852 0.055482 ENSG00000135587
MRPL54 ENSG00000183617.4 0.147452 0.078729 ENSG00000183617
CD36 ENSG00000135218.13 0.176052 0.066323 ENSG00000135218
TTC37 ENSG00000198677.6 0.236881 0.065462 ENSG00000198677
KRT1 ENSG00000167768.4 0.323156 0.073347 ENSG00000167768
SLC44A1 ENSG00000070214.11 0.11965 0.0606 ENSG00000070214
EXOSC6 ENSG00000223496.1 0.173142 0.062347 ENSG00000223496
SLC2A9 ENSG00000109667.7 0.118042 0.057434 ENSG00000109667
LARP1 ENSG00000155506.12 0.282973 0.076913 ENSG00000155506
MRPL14 ENSG00000180992.5 0.130959 0.072404 ENSG00000180992
MKKS ENSG00000125863.12 0.171511 0.066813 ENSG00000125863
FAT2 ENSG00000086570.8 0.114957 0.061034 ENSG00000086570
LRWD1 ENSG00000161036.6 0.348314 0.076635 ENSG00000161036
FRAT2 ENSG00000181274.5 0.10535 0.057352 ENSG00000181274
MPHOSPH6 ENSG00000135698.5 0.186672 0.073992 ENSG00000135698
ZNF681 ENSG00000196172.8 0.108592 0.062222 ENSG00000196172
DNASE1 ENSG00000213918.6 0.115377 0.072958 ENSG00000213918
FGFR4 ENSG00000160867.10 0.108534 0.0503 ENSG00000160867
CRYZ ENSG00000116791.9 0.446274 0.072301 ENSG00000116791
GID8 ENSG00000101193.6 0.116371 0.063046 ENSG00000101193
SYCE1L ENSG00000205078.5 0.354188 0.076216 ENSG00000205078
AC021860.1 ENSG00000196355.2 0.3324 0.076477 ENSG00000196355
FPGT ENSG00000254685.1 0.215401 0.06855 ENSG00000254685
TSPAN3 ENSG00000140391.10 0.111104 0.054269 ENSG00000140391
SLC36A1 ENSG00000123643.7 0.477656 0.074129 ENSG00000123643
C6orf163 ENSG00000203872.5 0.103471 0.05793 ENSG00000203872
MORC2 ENSG00000133422.7 0.100811 0.053736 ENSG00000133422
SPOCK2 ENSG00000107742.8 0.105194 0.062508 ENSG00000107742
OMA1 ENSG00000162600.7 0.15507 0.067097 ENSG00000162600
LRRK2 ENSG00000188906.9 0.117989 0.049787 ENSG00000188906
C7orf73 ENSG00000243317.3 0.125064 0.056422 ENSG00000243317
OGFOD1 ENSG00000087263.12 0.143461 0.061899 ENSG00000087263
GALNT6 ENSG00000139629.11 0.118737 0.06005 ENSG00000139629
KIAA1875 ENSG00000179698.9 0.227192 0.071371 ENSG00000179698
NAPRT1 ENSG00000147813.11 0.635388 0.061653 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.250927 0.067107 ENSG00000241839
NT5C2 ENSG00000076685.14 0.104142 0.049825 ENSG00000076685
TOR3A ENSG00000186283.9 0.196883 0.067222 ENSG00000186283
MED24 ENSG00000008838.13 0.113023 0.055084 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.102124 0.058787 ENSG00000196151
SLC44A5 ENSG00000137968.12 0.299396 0.074013 ENSG00000137968
N4BP2 ENSG00000078177.9 0.156118 0.071694 ENSG00000078177
TMEM30A ENSG00000112697.11 0.105297 0.053094 ENSG00000112697
CLTB ENSG00000175416.8 0.110323 0.05455 ENSG00000175416
MARCO ENSG00000019169.9 0.22611 0.073177 ENSG00000019169
CASP8 ENSG00000064012.17 0.137196 0.065762 ENSG00000064012
ABCD3 ENSG00000117528.7 0.102587 0.055496 ENSG00000117528
SPTBN5 ENSG00000137877.8 0.209326 0.074337 ENSG00000137877
TNFAIP8 ENSG00000145779.7 0.100162 0.055397 ENSG00000145779
TTC39B ENSG00000155158.15 0.191007 0.074035 ENSG00000155158
ANKRD32 ENSG00000133302.8 0.100638 0.056288 ENSG00000133302
NSUN7 ENSG00000179299.12 0.109227 0.062264 ENSG00000179299
NCKIPSD ENSG00000213672.3 0.106269 0.058143 ENSG00000213672
DDX55 ENSG00000111364.11 0.214639 0.070646 ENSG00000111364
EXT2 ENSG00000151348.9 0.243659 0.077582 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.19215 0.070584 ENSG00000226232
C4orf33 ENSG00000151470.7 0.223303 0.067041 ENSG00000151470
NRBF2 ENSG00000148572.10 0.105805 0.056142 ENSG00000148572
CTD-2368P22.1 ENSG00000176593.3 0.21928 0.070797 ENSG00000176593
SIGLEC12 ENSG00000254521.2 0.66473 0.058244 ENSG00000254521
SCAMP2 ENSG00000140497.12 0.148138 0.060538 ENSG00000140497
THOP1 ENSG00000172009.10 0.107996 0.066503 ENSG00000172009
CAB39L ENSG00000102547.14 0.133019 0.065079 ENSG00000102547
FAM26F ENSG00000188820.8 0.321541 0.082981 ENSG00000188820
PBX1 ENSG00000185630.13 0.183911 0.076825 ENSG00000185630
MPHOSPH9 ENSG00000051825.10 0.125664 0.059456 ENSG00000051825
FXYD2 ENSG00000137731.9 0.103093 0.061897 ENSG00000137731
KIF21A ENSG00000139116.13 0.101887 0.059377 ENSG00000139116
ZNF587B ENSG00000269343.2 0.159636 0.066829 ENSG00000269343
HEATR6 ENSG00000068097.10 0.309005 0.076747 ENSG00000068097
CCDC163P ENSG00000236624.4 0.659564 0.05673 ENSG00000236624
FECH ENSG00000066926.6 0.158017 0.076868 ENSG00000066926
LPAR2 ENSG00000064547.9 0.146396 0.055036 ENSG00000064547
PTAR1 ENSG00000188647.8 0.324756 0.080524 ENSG00000188647
WDR33 ENSG00000136709.7 0.112309 0.06318 ENSG00000136709
MORN3 ENSG00000139714.8 0.199548 0.069715 ENSG00000139714
TLDC1 ENSG00000140950.11 0.12493 0.082879 ENSG00000140950
DISP2 ENSG00000140323.4 0.125584 0.068609 ENSG00000140323
ZNF502 ENSG00000196653.7 0.176909 0.06668 ENSG00000196653
MTHFSD ENSG00000103248.13 0.405494 0.08733 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.196296 0.070668 ENSG00000239665
ADCK2 ENSG00000133597.5 0.181087 0.075001 ENSG00000133597
ALG12 ENSG00000182858.8 0.172032 0.071976 ENSG00000182858
CTSH ENSG00000103811.11 0.126681 0.064576 ENSG00000103811
DYNC1LI1 ENSG00000144635.4 0.113938 0.059578 ENSG00000144635
ZC3H3 ENSG00000014164.6 0.399096 0.069652 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.262496 0.069935 ENSG00000156795
LIPA ENSG00000107798.13 0.25948 0.079008 ENSG00000107798
MAN2B2 ENSG00000013288.4 0.233544 0.093045 ENSG00000013288
FAM21C ENSG00000172661.13 0.261252 0.074326 ENSG00000172661
NTN5 ENSG00000142233.7 0.107254 0.062883 ENSG00000142233
NKX2-8 ENSG00000136327.6 0.161877 0.074088 ENSG00000136327
HCLS1 ENSG00000180353.6 0.175048 0.066803 ENSG00000180353
SMU1 ENSG00000122692.7 0.116898 0.056362 ENSG00000122692
WDR37 ENSG00000047056.10 0.112216 0.05926 ENSG00000047056
SLC9B2 ENSG00000164038.10 0.108741 0.05935 ENSG00000164038
ZNF580 ENSG00000213015.4 0.184947 0.076638 ENSG00000213015
SMIM7 ENSG00000214046.4 0.126004 0.063628 ENSG00000214046
SCAPER ENSG00000140386.8 0.186961 0.059062 ENSG00000140386
AMT ENSG00000145020.10 0.167727 0.066591 ENSG00000145020
ARPP19 ENSG00000128989.6 0.204853 0.06899 ENSG00000128989
CNIH4 ENSG00000143771.7 0.198358 0.066192 ENSG00000143771
HYAL3 ENSG00000186792.11 0.236695 0.083568 ENSG00000186792
POPDC2 ENSG00000121577.9 0.112305 0.057059 ENSG00000121577
ANKIB1 ENSG00000001629.5 0.12328 0.060127 ENSG00000001629
C19orf53 ENSG00000104979.4 0.173908 0.071141 ENSG00000104979
FIS1 ENSG00000214253.4 0.280226 0.07537 ENSG00000214253
PIK3IP1 ENSG00000100100.8 0.121089 0.054294 ENSG00000100100
GLYCTK ENSG00000168237.13 0.127507 0.056434 ENSG00000168237
MROH6 ENSG00000204839.4 0.264372 0.074901 ENSG00000204839
MAP1LC3B ENSG00000140941.8 0.103898 0.069162 ENSG00000140941
HIP1R ENSG00000130787.9 0.100924 0.053957 ENSG00000130787
HSD17B11 ENSG00000198189.6 0.121718 0.065554 ENSG00000198189
ZNF773 ENSG00000152439.8 0.150932 0.071222 ENSG00000152439
RBBP9 ENSG00000089050.10 0.193232 0.072835 ENSG00000089050
SNX32 ENSG00000172803.13 0.143553 0.055209 ENSG00000172803
PRELID1 ENSG00000169230.5 0.197323 0.06689 ENSG00000169230
RNF32 ENSG00000105982.12 0.155285 0.071767 ENSG00000105982
ODF2L ENSG00000122417.11 0.104534 0.056486 ENSG00000122417
KIAA0040 ENSG00000235750.5 0.218779 0.077171 ENSG00000235750
EMR2 ENSG00000127507.13 0.205852 0.076172 ENSG00000127507
NKTR ENSG00000114857.13 0.107352 0.054315 ENSG00000114857
DBN1 ENSG00000113758.9 0.107661 0.065571 ENSG00000113758
MRPS10 ENSG00000048544.5 0.196036 0.072375 ENSG00000048544
ZNF212 ENSG00000170260.4 0.131379 0.066941 ENSG00000170260
SIGLEC14 ENSG00000254415.3 0.315537 0.080433 ENSG00000254415
GNG13 ENSG00000127588.4 0.224276 0.079845 ENSG00000127588
ZNF587 ENSG00000198466.8 0.276542 0.072472 ENSG00000198466
HEBP2 ENSG00000051620.6 0.168495 0.067122 ENSG00000051620
DSTN ENSG00000125868.10 0.204382 0.072931 ENSG00000125868
RIOK3 ENSG00000101782.10 0.113289 0.069078 ENSG00000101782
CYP19A1 ENSG00000137869.9 0.151246 0.065667 ENSG00000137869
CSTB ENSG00000160213.5 0.192859 0.069344 ENSG00000160213
CLEC12A ENSG00000172322.9 0.680848 0.052133 ENSG00000172322
FOXD1 ENSG00000251493.2 0.285615 0.086301 ENSG00000251493
CENPQ ENSG00000031691.6 0.230696 0.076391 ENSG00000031691
WASF1 ENSG00000112290.8 0.185318 0.072083 ENSG00000112290
PES1 ENSG00000100029.12 0.111011 0.055565 ENSG00000100029
STARD3 ENSG00000131748.11 0.147157 0.066393 ENSG00000131748
MAP2K5 ENSG00000137764.15 0.170169 0.0647 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.106747 0.054974 ENSG00000040199
COPE ENSG00000105669.8 0.137455 0.065872 ENSG00000105669
NFX1 ENSG00000086102.14 0.134184 0.057034 ENSG00000086102
LBR ENSG00000143815.10 0.103423 0.055856 ENSG00000143815
CYB5R3 ENSG00000100243.16 0.121299 0.067923 ENSG00000100243
AC010642.1 ENSG00000267216.1 0.135481 0.06227 ENSG00000267216
MYO15B ENSG00000266714.2 0.122413 0.069922 ENSG00000266714
CTD-2616J11.4 ENSG00000262874.1 0.138348 0.074708 ENSG00000262874
SLC22A31 ENSG00000259803.2 0.230935 0.070035 ENSG00000259803
RAB44 ENSG00000255587.2 0.156332 0.072255 ENSG00000255587
ZNF550 ENSG00000251369.4 0.137458 0.064616 ENSG00000251369
CEBPA ENSG00000245848.2 0.109191 0.071544 ENSG00000245848
KIR3DL2 ENSG00000240403.1 0.285513 0.088291 ENSG00000240403
AL353791.1 ENSG00000227921.1 0.111823 0.070698 ENSG00000227921
PLIN5 ENSG00000214456.4 0.102918 0.074531 ENSG00000214456
MBLAC1 ENSG00000214309.3 0.193729 0.067684 ENSG00000214309
MEF2B ENSG00000213999.11 0.189677 0.066586 ENSG00000213999
TMEM110 ENSG00000213533.7 0.108073 0.056702 ENSG00000213533
DENND1B ENSG00000213047.7 0.12255 0.060819 ENSG00000213047
EFCAB2 ENSG00000203666.8 0.173961 0.06134 ENSG00000203666
PJA2 ENSG00000198961.5 0.115114 0.057349 ENSG00000198961
TBKBP1 ENSG00000198933.5 0.239304 0.070637 ENSG00000198933
PRMT6 ENSG00000198890.6 0.319299 0.071416 ENSG00000198890
RCSD1 ENSG00000198771.6 0.167762 0.069112 ENSG00000198771
ZNF544 ENSG00000198131.9 0.17649 0.064895 ENSG00000198131
MAP3K5 ENSG00000197442.8 0.102581 0.058232 ENSG00000197442
ZNF786 ENSG00000197362.9 0.121497 0.056158 ENSG00000197362
IGF2R ENSG00000197081.7 0.102092 0.062972 ENSG00000197081
ZSCAN25 ENSG00000197037.6 0.100972 0.058266 ENSG00000197037
AMZ2 ENSG00000196704.7 0.101997 0.060372 ENSG00000196704
ZNF33B ENSG00000196693.10 0.21169 0.068454 ENSG00000196693
C20orf96 ENSG00000196476.7 0.137782 0.071425 ENSG00000196476
SUPT3H ENSG00000196284.9 0.129258 0.061944 ENSG00000196284
ZNF600 ENSG00000189190.7 0.274348 0.084487 ENSG00000189190
VSTM1 ENSG00000189068.5 0.147657 0.085996 ENSG00000189068
C22orf34 ENSG00000188511.8 0.36641 0.07886 ENSG00000188511
AGAP4 ENSG00000188234.9 0.297953 0.073813 ENSG00000188234
OR7D2 ENSG00000188000.2 0.306733 0.082297 ENSG00000188000
BCR ENSG00000186716.15 0.19328 0.067473 ENSG00000186716
POLR1D ENSG00000186184.11 0.347662 0.079797 ENSG00000186184
KRT73 ENSG00000186049.4 0.508904 0.072558 ENSG00000186049
ZNF438 ENSG00000183621.10 0.115183 0.061267 ENSG00000183621
C19orf71 ENSG00000183397.5 0.161422 0.06837 ENSG00000183397
AMIGO1 ENSG00000181754.6 0.119492 0.059254 ENSG00000181754
SEPW1 ENSG00000178980.10 0.115237 0.056576 ENSG00000178980
MPI ENSG00000178802.13 0.138465 0.058176 ENSG00000178802
PRM3 ENSG00000178257.2 0.156731 0.068046 ENSG00000178257
WDR6 ENSG00000178252.12 0.130564 0.057181 ENSG00000178252
CENPBD1 ENSG00000177946.4 0.158794 0.078627 ENSG00000177946
FAM109B ENSG00000177096.4 0.180564 0.068357 ENSG00000177096
SRP72 ENSG00000174780.11 0.207403 0.071837 ENSG00000174780
SNAPC5 ENSG00000174446.8 0.29624 0.077947 ENSG00000174446
KIAA1919 ENSG00000173214.5 0.108705 0.05468 ENSG00000173214
DCAKD ENSG00000172992.7 0.124385 0.055119 ENSG00000172992
NME6 ENSG00000172113.4 0.115014 0.059235 ENSG00000172113
METTL18 ENSG00000171806.7 0.150813 0.057336 ENSG00000171806
ZNF561 ENSG00000171469.6 0.137404 0.05929 ENSG00000171469
COA6 ENSG00000168275.10 0.317803 0.082151 ENSG00000168275
TMC4 ENSG00000167608.7 0.536284 0.071702 ENSG00000167608
DUS2L ENSG00000167264.13 0.132207 0.059046 ENSG00000167264
TMEM92 ENSG00000167105.3 0.135351 0.067853 ENSG00000167105
SAAL1 ENSG00000166788.5 0.139796 0.060676 ENSG00000166788
C1QL3 ENSG00000165985.8 0.235362 0.084178 ENSG00000165985
GFI1B ENSG00000165702.8 0.120104 0.065846 ENSG00000165702
GHITM ENSG00000165678.15 0.180438 0.080053 ENSG00000165678
ATP5C1 ENSG00000165629.15 0.101765 0.064334 ENSG00000165629
MICU2 ENSG00000165487.9 0.102482 0.068376 ENSG00000165487
C7orf34 ENSG00000165131.6 0.218404 0.076693 ENSG00000165131
YWHAZ ENSG00000164924.13 0.159355 0.070771 ENSG00000164924
HIST1H2AA ENSG00000164508.3 0.125299 0.073925 ENSG00000164508
ERAP1 ENSG00000164307.8 0.450986 0.065427 ENSG00000164307
ANXA5 ENSG00000164111.10 0.329012 0.078825 ENSG00000164111
ELF3 ENSG00000163435.11 0.103178 0.071236 ENSG00000163435
PDZK1IP1 ENSG00000162366.3 0.138412 0.067507 ENSG00000162366
RPL29 ENSG00000162244.6 0.142894 0.080675 ENSG00000162244
TTC9C ENSG00000162222.9 0.149796 0.062596 ENSG00000162222
CTBP1 ENSG00000159692.11 0.123863 0.077826 ENSG00000159692
MRPL10 ENSG00000159111.8 0.126509 0.05699 ENSG00000159111
RADIL ENSG00000157927.12 0.103028 0.064558 ENSG00000157927
SLC37A3 ENSG00000157800.13 0.153286 0.07484 ENSG00000157800
